timestamp,building_id,electricity_kwh,gas_kwh,heating_kwh,cooling_kwh,lighting_kwh,plug_load_kwh,fans_kwh,total_kwh,indoor_temp_c,indoor_rh_pct,co2_ppm,tvoc_ppb,pm25_ug_m3
2024-01-08T23:00:00,BLD-00001,98.084,0.0,469.719,0.0,1.726,1.775,0.639,98.084,17.58,52.3,479.0,119.0,8.1
2024-01-09T00:00:00,BLD-00001,99.727,0.0,477.932,0.0,1.727,1.776,0.639,99.727,17.9,49.8,489.0,124.0,8.8
2024-01-09T01:00:00,BLD-00001,98.846,0.0,472.72,0.0,1.795,1.848,0.659,98.846,17.25,49.1,525.0,121.0,7.8
2024-01-09T02:00:00,BLD-00001,104.306,0.0,501.307,0.0,1.686,1.732,0.627,104.306,18.19,53.8,494.0,134.0,13.4
2024-01-09T03:00:00,BLD-00001,97.657,0.0,466.402,0.0,1.826,1.882,0.668,97.657,17.28,49.2,526.0,152.0,8.1
2024-01-09T04:00:00,BLD-00001,94.105,0.0,449.976,0.0,1.713,1.762,0.635,94.105,17.53,43.0,502.0,155.0,11.5
2024-01-09T05:00:00,BLD-00001,96.22,0.0,460.874,0.0,1.686,1.732,0.627,96.22,17.61,54.9,479.0,99.0,13.5
2024-01-09T06:00:00,BLD-00001,86.75,0.0,412.07,0.0,1.809,1.864,0.663,86.75,17.57,47.1,520.0,154.0,12.7
2024-01-09T07:00:00,BLD-00001,80.497,0.0,381.113,0.0,1.783,1.836,0.655,80.497,19.05,53.4,481.0,173.0,13.3
2024-01-09T08:00:00,BLD-00001,80.76,0.0,366.741,0.0,3.112,3.257,1.043,80.76,18.72,53.5,721.0,191.0,17.1
2024-01-09T09:00:00,BLD-00001,79.29,0.0,360.423,0.0,3.025,3.164,1.018,79.29,19.05,44.0,720.0,191.0,11.9
2024-01-09T10:00:00,BLD-00001,73.034,0.0,328.519,0.0,3.077,3.22,1.033,73.034,19.32,50.6,765.0,161.0,9.8
2024-01-09T11:00:00,BLD-00001,70.317,0.0,315.568,0.0,3.023,3.162,1.017,70.317,18.15,42.9,751.0,184.0,13.4
2024-01-09T12:00:00,BLD-00001,66.82,0.0,298.668,0.0,2.974,3.11,1.003,66.82,18.67,46.1,739.0,174.0,11.3
2024-01-09T13:00:00,BLD-00001,63.496,0.0,281.61,0.0,3.011,3.149,1.014,63.496,19.22,54.1,754.0,180.0,15.9
2024-01-09T14:00:00,BLD-00001,70.763,0.0,317.305,0.0,3.065,3.207,1.029,70.763,19.49,51.8,761.0,145.0,14.8
2024-01-09T15:00:00,BLD-00001,71.908,0.0,322.833,0.0,3.082,3.225,1.034,71.908,18.23,47.5,738.0,154.0,14.1
2024-01-09T16:00:00,BLD-00001,70.72,0.0,317.937,0.0,2.993,3.13,1.008,70.72,19.21,51.2,714.0,142.0,15.8
2024-01-09T17:00:00,BLD-00001,75.527,0.0,355.843,0.0,1.819,1.874,0.666,75.527,18.49,51.6,515.0,117.0,11.7
2024-01-09T18:00:00,BLD-00001,80.32,0.0,379.376,0.0,1.855,1.913,0.676,80.32,18.24,49.6,516.0,160.0,9.0
2024-01-09T19:00:00,BLD-00001,85.062,0.0,404.805,0.0,1.71,1.758,0.634,85.062,17.96,44.6,486.0,150.0,12.3
2024-01-09T20:00:00,BLD-00001,90.447,0.0,431.181,0.0,1.756,1.807,0.648,90.447,17.61,46.5,482.0,145.0,14.9
2024-01-09T21:00:00,BLD-00001,94.695,0.0,451.871,0.0,1.803,1.857,0.661,94.695,17.97,44.7,471.0,166.0,16.2
2024-01-09T22:00:00,BLD-00001,99.426,0.0,476.984,0.0,1.679,1.725,0.625,99.426,17.54,46.5,470.0,149.0,11.3
2024-01-09T23:00:00,BLD-00001,103.369,0.0,495.779,0.0,1.757,1.808,0.648,103.369,17.76,50.6,473.0,117.0,12.5
2024-01-10T00:00:00,BLD-00001,101.81,0.0,488.356,0.0,1.725,1.774,0.639,101.81,18.37,50.9,503.0,133.0,8.6
2024-01-10T01:00:00,BLD-00001,104.219,0.0,499.728,0.0,1.783,1.836,0.655,104.219,17.6,45.6,490.0,122.0,14.6
2024-01-10T02:00:00,BLD-00001,98.965,0.0,473.983,0.0,1.738,1.788,0.642,98.965,17.61,51.8,509.0,102.0,8.1
2024-01-10T03:00:00,BLD-00001,99.528,0.0,476.51,0.0,1.763,1.814,0.65,99.528,17.59,42.5,503.0,145.0,9.7
2024-01-10T04:00:00,BLD-00001,94.654,0.0,451.397,0.0,1.826,1.881,0.668,94.654,18.68,48.2,484.0,151.0,14.4
2024-01-10T05:00:00,BLD-00001,91.416,0.0,437.025,0.0,1.671,1.717,0.623,91.416,17.46,54.5,496.0,91.0,9.5
2024-01-10T06:00:00,BLD-00001,91.706,0.0,436.867,0.0,1.808,1.863,0.663,91.706,17.7,51.0,505.0,145.0,14.5
2024-01-10T07:00:00,BLD-00001,79.26,0.0,375.901,0.0,1.7,1.748,0.631,79.26,18.88,42.9,463.0,96.0,14.9
2024-01-10T08:00:00,BLD-00001,78.012,0.0,354.579,0.0,2.978,3.114,1.004,78.012,17.96,52.6,748.0,138.0,10.0
2024-01-10T09:00:00,BLD-00001,77.541,0.0,350.946,0.0,3.086,3.23,1.036,77.541,18.34,51.6,727.0,202.0,8.7
2024-01-10T10:00:00,BLD-00001,75.864,0.0,343.839,0.0,2.978,3.114,1.004,75.864,19.48,43.9,722.0,141.0,15.2
2024-01-10T11:00:00,BLD-00001,70.102,0.0,313.356,0.0,3.12,3.266,1.045,70.102,19.36,48.5,758.0,145.0,9.7
2024-01-10T12:00:00,BLD-00001,66.566,0.0,297.088,0.0,3.0,3.138,1.011,66.566,18.63,45.5,725.0,206.0,8.6
2024-01-10T13:00:00,BLD-00001,66.127,0.0,294.245,0.0,3.055,3.196,1.026,66.127,19.64,43.8,713.0,198.0,13.6
2024-01-10T14:00:00,BLD-00001,64.463,0.0,284.769,0.0,3.153,3.301,1.055,64.463,19.84,46.2,766.0,174.0,17.5
2024-01-10T15:00:00,BLD-00001,73.127,0.0,329.782,0.0,3.01,3.148,1.013,73.127,19.29,47.1,743.0,135.0,16.3
2024-01-10T16:00:00,BLD-00001,73.387,0.0,331.046,0.0,3.013,3.151,1.014,73.387,18.16,49.0,726.0,139.0,10.5
2024-01-10T17:00:00,BLD-00001,71.601,0.0,335.942,0.0,1.841,1.898,0.672,71.601,19.32,44.9,517.0,134.0,8.1
2024-01-10T18:00:00,BLD-00001,79.182,0.0,374.006,0.0,1.828,1.884,0.669,79.182,18.66,52.8,490.0,106.0,12.4
2024-01-10T19:00:00,BLD-00001,85.635,0.0,407.805,0.0,1.698,1.745,0.631,85.635,17.94,49.0,482.0,100.0,15.8
2024-01-10T20:00:00,BLD-00001,87.571,0.0,416.492,0.0,1.782,1.835,0.655,87.571,18.1,52.9,519.0,173.0,10.2
2024-01-10T21:00:00,BLD-00001,95.293,0.0,456.294,0.0,1.681,1.727,0.626,95.293,17.66,48.5,502.0,115.0,15.6
2024-01-10T22:00:00,BLD-00001,94.427,0.0,450.292,0.0,1.823,1.879,0.667,94.427,18.27,51.4,525.0,141.0,15.8
2024-01-10T23:00:00,BLD-00001,96.384,0.0,460.716,0.0,1.769,1.821,0.651,96.384,17.41,49.9,509.0,106.0,15.5
2024-01-11T00:00:00,BLD-00001,102.519,0.0,492.146,0.0,1.705,1.752,0.633,102.519,17.11,43.1,472.0,149.0,14.7
2024-01-11T01:00:00,BLD-00001,105.629,0.0,506.045,0.0,1.844,1.902,0.673,105.629,17.41,46.4,486.0,174.0,13.0
2024-01-11T02:00:00,BLD-00001,99.144,0.0,475.247,0.0,1.707,1.754,0.633,99.144,18.23,54.9,461.0,93.0,12.8
2024-01-11T03:00:00,BLD-00001,97.113,0.0,464.191,0.0,1.783,1.836,0.655,97.113,17.2,45.5,468.0,140.0,12.6
2024-01-11T04:00:00,BLD-00001,98.022,0.0,468.929,0.0,1.767,1.819,0.651,98.022,17.88,52.4,517.0,112.0,7.9
2024-01-11T05:00:00,BLD-00001,95.827,0.0,457.873,0.0,1.774,1.826,0.653,95.827,17.41,46.9,465.0,124.0,15.0
2024-01-11T06:00:00,BLD-00001,85.16,0.0,404.489,0.0,1.778,1.831,0.654,85.16,17.63,52.5,479.0,124.0,7.6
2024-01-11T07:00:00,BLD-00001,82.166,0.0,390.274,0.0,1.714,1.762,0.635,82.166,19.12,46.0,485.0,167.0,10.1
2024-01-11T08:00:00,BLD-00001,81.771,0.0,371.321,0.0,3.152,3.3,1.055,81.771,19.3,44.9,728.0,165.0,17.4
2024-01-11T09:00:00,BLD-00001,73.626,0.0,330.888,0.0,3.127,3.274,1.048,73.626,18.53,44.4,719.0,151.0,14.5
2024-01-11T10:00:00,BLD-00001,75.315,0.0,341.154,0.0,2.973,3.109,1.003,75.315,19.51,50.2,712.0,173.0,12.3
2024-01-11T11:00:00,BLD-00001,72.043,0.0,324.412,0.0,3.006,3.143,1.012,72.043,19.56,55.5,714.0,192.0,16.6
2024-01-11T12:00:00,BLD-00001,66.536,0.0,296.772,0.0,3.014,3.153,1.015,66.536,18.99,49.8,730.0,195.0,16.8
2024-01-11T13:00:00,BLD-00001,68.23,0.0,304.196,0.0,3.103,3.247,1.04,68.23,18.96,42.9,762.0,208.0,16.3
2024-01-11T14:00:00,BLD-00001,65.734,0.0,292.824,0.0,3.009,3.147,1.013,65.734,18.66,51.6,746.0,164.0,17.0
2024-01-11T15:00:00,BLD-00001,71.933,0.0,322.359,0.0,3.133,3.28,1.049,71.933,18.29,50.9,750.0,170.0,13.4
2024-01-11T16:00:00,BLD-00001,73.042,0.0,327.729,0.0,3.148,3.295,1.053,73.042,18.69,44.5,768.0,163.0,15.5
2024-01-11T17:00:00,BLD-00001,69.902,0.0,328.993,0.0,1.711,1.758,0.634,69.902,19.5,52.7,485.0,143.0,8.0
2024-01-11T18:00:00,BLD-00001,77.543,0.0,365.793,0.0,1.83,1.886,0.669,77.543,18.73,48.4,494.0,160.0,9.7
2024-01-11T19:00:00,BLD-00001,80.96,0.0,383.009,0.0,1.819,1.874,0.666,80.96,18.89,46.6,503.0,158.0,8.4
2024-01-11T20:00:00,BLD-00001,89.13,0.0,424.705,0.0,1.747,1.797,0.645,89.13,18.52,45.1,486.0,107.0,15.4
2024-01-11T21:00:00,BLD-00001,92.567,0.0,442.079,0.0,1.731,1.78,0.64,92.567,17.97,53.8,475.0,169.0,15.6
2024-01-11T22:00:00,BLD-00001,99.237,0.0,475.878,0.0,1.693,1.739,0.629,99.237,17.98,48.3,485.0,138.0,14.3
2024-01-11T23:00:00,BLD-00001,97.889,0.0,468.613,0.0,1.737,1.787,0.642,97.889,17.83,44.5,492.0,140.0,16.0
2024-01-12T00:00:00,BLD-00001,98.379,0.0,471.456,0.0,1.704,1.751,0.632,98.379,18.07,49.2,496.0,153.0,10.4
2024-01-12T01:00:00,BLD-00001,105.574,0.0,507.625,0.0,1.687,1.734,0.628,105.574,17.8,49.5,486.0,116.0,9.4
2024-01-12T02:00:00,BLD-00001,100.169,0.0,479.037,0.0,1.82,1.876,0.666,100.169,17.78,46.3,516.0,128.0,9.4
2024-01-12T03:00:00,BLD-00001,96.725,0.0,462.295,0.0,1.779,1.832,0.654,96.725,18.7,51.3,469.0,103.0,14.1
2024-01-12T04:00:00,BLD-00001,94.198,0.0,450.608,0.0,1.699,1.746,0.631,94.198,17.73,50.6,475.0,146.0,16.3
2024-01-12T05:00:00,BLD-00001,94.947,0.0,452.819,0.0,1.829,1.885,0.669,94.947,18.75,46.8,484.0,98.0,16.1
2024-01-12T06:00:00,BLD-00001,89.819,0.0,428.812,0.0,1.691,1.737,0.629,89.819,17.48,45.5,483.0,104.0,7.6
2024-01-12T07:00:00,BLD-00001,80.327,0.0,379.534,0.0,1.845,1.902,0.673,80.327,18.25,46.5,505.0,175.0,15.7
2024-01-12T08:00:00,BLD-00001,77.852,0.0,352.684,0.0,3.071,3.213,1.031,77.852,18.69,46.0,749.0,139.0,15.0
2024-01-12T09:00:00,BLD-00001,75.846,0.0,343.049,0.0,3.037,3.177,1.021,75.846,18.68,41.9,709.0,178.0,11.2
2024-01-12T10:00:00,BLD-00001,75.129,0.0,339.259,0.0,3.055,3.196,1.026,75.129,19.16,48.2,724.0,162.0,14.7
2024-01-12T11:00:00,BLD-00001,71.641,0.0,321.253,0.0,3.103,3.247,1.04,71.641,18.69,49.7,726.0,162.0,9.2
2024-01-12T12:00:00,BLD-00001,65.606,0.0,292.192,0.0,3.008,3.146,1.013,65.606,18.99,42.2,705.0,154.0,9.8
2024-01-12T13:00:00,BLD-00001,70.793,0.0,317.147,0.0,3.091,3.235,1.037,70.793,18.3,55.5,754.0,211.0,13.0
2024-01-12T14:00:00,BLD-00001,68.396,0.0,305.143,0.0,3.093,3.237,1.038,68.396,19.38,49.0,720.0,177.0,9.5
2024-01-12T15:00:00,BLD-00001,66.664,0.0,297.72,0.0,2.988,3.125,1.007,66.664,19.73,44.0,744.0,167.0,9.7
2024-01-12T16:00:00,BLD-00001,70.014,0.0,314.304,0.0,3.002,3.14,1.011,70.014,18.89,51.1,752.0,170.0,12.9
2024-01-12T17:00:00,BLD-00001,74.628,0.0,352.21,0.0,1.745,1.796,0.644,74.628,19.15,50.5,490.0,118.0,9.3
2024-01-12T18:00:00,BLD-00001,79.694,0.0,376.691,0.0,1.818,1.873,0.666,79.694,18.14,45.0,496.0,106.0,8.5
2024-01-12T19:00:00,BLD-00001,82.402,0.0,390.432,0.0,1.801,1.855,0.661,82.402,18.64,50.4,510.0,98.0,9.4
2024-01-12T20:00:00,BLD-00001,87.765,0.0,418.703,0.0,1.677,1.723,0.625,87.765,17.96,45.9,495.0,135.0,13.7
2024-01-12T21:00:00,BLD-00001,89.653,0.0,428.18,0.0,1.674,1.719,0.624,89.653,18.62,55.0,453.0,140.0,10.8
2024-01-12T22:00:00,BLD-00001,94.876,0.0,452.977,0.0,1.786,1.839,0.656,94.876,17.38,47.8,492.0,120.0,9.7
2024-01-12T23:00:00,BLD-00001,101.104,0.0,484.881,0.0,1.721,1.769,0.637,101.104,17.36,54.4,490.0,156.0,10.3
2024-01-13T00:00:00,BLD-00001,102.344,0.0,491.515,0.0,1.684,1.73,0.627,102.344,17.35,43.0,486.0,165.0,9.0
2024-01-13T01:00:00,BLD-00001,101.223,0.0,485.355,0.0,1.731,1.78,0.64,101.223,18.1,45.9,473.0,102.0,10.1
2024-01-13T02:00:00,BLD-00001,101.001,0.0,483.775,0.0,1.771,1.823,0.652,101.001,17.07,48.4,480.0,123.0,13.5
2024-01-13T03:00:00,BLD-00001,99.34,0.0,475.562,0.0,1.763,1.815,0.65,99.34,18.68,45.2,470.0,139.0,14.2
2024-01-13T04:00:00,BLD-00001,99.248,0.0,475.72,0.0,1.711,1.759,0.634,99.248,18.08,48.4,470.0,114.0,11.1
2024-01-13T05:00:00,BLD-00001,95.068,0.0,455.188,0.0,1.68,1.725,0.625,95.068,17.8,44.8,479.0,102.0,11.1
2024-01-13T06:00:00,BLD-00001,86.666,0.0,411.438,0.0,1.827,1.883,0.668,86.666,18.58,44.1,507.0,136.0,16.5
2024-01-13T07:00:00,BLD-00001,85.878,0.0,408.279,0.0,1.761,1.812,0.649,85.878,18.65,52.0,468.0,110.0,11.6
2024-01-13T08:00:00,BLD-00001,76.022,0.0,358.528,0.0,1.801,1.855,0.661,76.022,17.86,49.9,523.0,131.0,8.7
2024-01-13T09:00:00,BLD-00001,71.139,0.0,335.31,0.0,1.699,1.746,0.631,71.139,19.16,49.3,508.0,93.0,14.9
2024-01-13T10:00:00,BLD-00001,69.119,0.0,324.886,0.0,1.727,1.776,0.639,69.119,18.19,51.2,512.0,116.0,9.8
2024-01-13T11:00:00,BLD-00001,66.876,0.0,313.04,0.0,1.78,1.833,0.655,66.876,19.38,42.9,476.0,157.0,10.7
2024-01-13T12:00:00,BLD-00001,68.268,0.0,319.99,0.0,1.781,1.834,0.655,68.268,19.42,42.1,491.0,157.0,8.5
2024-01-13T13:00:00,BLD-00001,66.734,0.0,313.04,0.0,1.72,1.769,0.637,66.734,18.72,54.3,495.0,158.0,10.3
2024-01-13T14:00:00,BLD-00001,64.23,0.0,298.984,0.0,1.85,1.908,0.675,64.23,18.75,47.4,520.0,171.0,8.8
2024-01-13T15:00:00,BLD-00001,67.287,0.0,316.041,0.0,1.7,1.747,0.631,67.287,19.23,51.3,450.0,127.0,9.7
2024-01-13T16:00:00,BLD-00001,68.799,0.0,322.201,0.0,1.819,1.874,0.666,68.799,18.97,49.7,491.0,158.0,8.6
2024-01-13T17:00:00,BLD-00001,73.512,0.0,347.156,0.0,1.701,1.748,0.632,73.512,18.99,49.4,474.0,115.0,12.3
2024-01-13T18:00:00,BLD-00001,74.582,0.0,351.578,0.0,1.78,1.832,0.654,74.582,17.88,52.3,476.0,147.0,14.7
2024-01-13T19:00:00,BLD-00001,82.744,0.0,393.433,0.0,1.691,1.738,0.629,82.744,18.52,50.7,503.0,158.0,15.4
2024-01-13T20:00:00,BLD-00001,84.977,0.0,403.699,0.0,1.767,1.819,0.651,84.977,18.12,45.3,516.0,156.0,9.4
2024-01-13T21:00:00,BLD-00001,95.118,0.0,454.556,0.0,1.754,1.805,0.647,95.118,17.47,56.6,495.0,107.0,12.5
2024-01-13T22:00:00,BLD-00001,95.503,0.0,456.452,0.0,1.757,1.808,0.648,95.503,17.9,46.8,517.0,155.0,14.8
2024-01-13T23:00:00,BLD-00001,96.501,0.0,460.874,0.0,1.805,1.859,0.662,96.501,18.17,55.5,520.0,112.0,8.0
2024-01-14T00:00:00,BLD-00001,104.826,0.0,503.36,0.0,1.732,1.781,0.641,104.826,18.27,51.6,490.0,107.0,15.2
2024-01-14T01:00:00,BLD-00001,100.559,0.0,482.512,0.0,1.691,1.737,0.629,100.559,17.17,50.0,460.0,114.0,7.8
2024-01-14T02:00:00,BLD-00001,103.141,0.0,494.2,0.0,1.794,1.848,0.659,103.141,18.47,50.2,495.0,124.0,11.8
2024-01-14T03:00:00,BLD-00001,102.661,0.0,492.62,0.0,1.725,1.774,0.638,102.661,18.05,46.6,508.0,103.0,9.5
2024-01-14T04:00:00,BLD-00001,93.658,0.0,446.501,0.0,1.818,1.874,0.666,93.658,17.49,55.1,501.0,138.0,16.1
2024-01-14T05:00:00,BLD-00001,95.393,0.0,455.188,0.0,1.817,1.873,0.665,95.393,18.02,54.6,516.0,104.0,12.4
2024-01-14T06:00:00,BLD-00001,89.159,0.0,423.6,0.0,1.853,1.91,0.676,89.159,17.49,45.4,522.0,151.0,10.1
2024-01-14T07:00:00,BLD-00001,80.592,0.0,381.587,0.0,1.783,1.836,0.655,80.592,18.71,48.9,523.0,168.0,9.1
2024-01-14T08:00:00,BLD-00001,75.528,0.0,357.422,0.0,1.685,1.731,0.627,75.528,18.92,48.3,487.0,123.0,14.1
2024-01-14T09:00:00,BLD-00001,73.467,0.0,346.366,0.0,1.749,1.8,0.646,73.467,18.56,41.9,492.0,120.0,9.4
2024-01-14T10:00:00,BLD-00001,66.183,0.0,310.513,0.0,1.701,1.748,0.631,66.183,18.9,43.7,508.0,153.0,14.7
2024-01-14T11:00:00,BLD-00001,64.422,0.0,301.827,0.0,1.691,1.737,0.629,64.422,19.57,49.4,494.0,114.0,9.9
2024-01-14T12:00:00,BLD-00001,64.214,0.0,300.879,0.0,1.683,1.729,0.626,64.214,19.05,43.8,449.0,115.0,14.1
2024-01-14T13:00:00,BLD-00001,67.184,0.0,314.778,0.0,1.764,1.815,0.65,67.184,18.64,46.7,466.0,160.0,10.0
2024-01-14T14:00:00,BLD-00001,61.102,0.0,285.243,0.0,1.689,1.736,0.628,61.102,19.69,53.3,470.0,147.0,15.4
2024-01-14T15:00:00,BLD-00001,69.714,0.0,326.465,0.0,1.845,1.902,0.674,69.714,18.84,53.6,534.0,131.0,10.1
2024-01-14T16:00:00,BLD-00001,73.248,0.0,344.155,0.0,1.844,1.901,0.673,73.248,18.78,43.7,523.0,166.0,12.4
2024-01-14T17:00:00,BLD-00001,71.896,0.0,337.521,0.0,1.833,1.889,0.67,71.896,19.12,48.0,527.0,101.0,15.5
2024-01-14T18:00:00,BLD-00001,77.88,0.0,369.11,0.0,1.692,1.738,0.629,77.88,18.79,47.3,482.0,109.0,12.8
2024-01-14T19:00:00,BLD-00001,81.424,0.0,385.22,0.0,1.828,1.884,0.668,81.424,19.19,53.9,501.0,139.0,15.8
2024-01-14T20:00:00,BLD-00001,89.927,0.0,428.97,0.0,1.723,1.772,0.638,89.927,18.38,47.0,508.0,148.0,14.0
2024-01-14T21:00:00,BLD-00001,89.277,0.0,425.179,0.0,1.769,1.821,0.651,89.277,18.33,49.2,507.0,148.0,12.2
2024-01-14T22:00:00,BLD-00001,99.676,0.0,477.458,0.0,1.745,1.795,0.644,99.676,17.87,49.2,515.0,131.0,15.7
2024-01-14T23:00:00,BLD-00001,99.99,0.0,477.774,0.0,1.851,1.909,0.675,99.99,18.54,51.7,533.0,115.0,15.6
2024-01-15T00:00:00,BLD-00001,100.197,0.0,480.775,0.0,1.685,1.731,0.627,100.197,18.26,47.9,481.0,166.0,16.2
2024-01-15T01:00:00,BLD-00001,103.779,0.0,498.622,0.0,1.69,1.737,0.628,103.779,17.08,52.5,483.0,106.0,15.4
2024-01-15T02:00:00,BLD-00001,104.758,0.0,503.518,0.0,1.69,1.736,0.628,104.758,17.98,55.2,485.0,125.0,8.1
2024-01-15T03:00:00,BLD-00001,97.437,0.0,466.718,0.0,1.706,1.754,0.633,97.437,18.11,46.6,498.0,97.0,8.7
2024-01-15T04:00:00,BLD-00001,98.3,0.0,469.877,0.0,1.804,1.858,0.662,98.3,18.22,50.1,503.0,99.0,16.0
2024-01-15T05:00:00,BLD-00001,96.071,0.0,460.084,0.0,1.69,1.736,0.628,96.071,17.73,49.6,497.0,168.0,10.4
2024-01-15T06:00:00,BLD-00001,88.461,0.0,420.599,0.0,1.811,1.866,0.664,88.461,18.79,50.6,491.0,159.0,7.6
2024-01-15T07:00:00,BLD-00001,81.724,0.0,386.799,0.0,1.821,1.877,0.667,81.724,18.65,55.6,478.0,135.0,16.4
2024-01-15T08:00:00,BLD-00001,82.826,0.0,378.428,0.0,2.997,3.134,1.01,82.826,19.28,49.3,743.0,186.0,17.3
2024-01-15T09:00:00,BLD-00001,78.235,0.0,355.527,0.0,2.993,3.129,1.008,78.235,18.63,46.7,711.0,200.0,8.9
2024-01-15T10:00:00,BLD-00001,73.837,0.0,333.573,0.0,2.989,3.126,1.007,73.837,18.26,42.7,706.0,173.0,17.0
2024-01-15T11:00:00,BLD-00001,67.261,0.0,300.405,0.0,3.014,3.152,1.014,67.261,18.65,54.1,701.0,174.0,15.1
2024-01-15T12:00:00,BLD-00001,64.69,0.0,286.032,0.0,3.142,3.289,1.052,64.69,18.76,50.2,750.0,184.0,14.2
2024-01-15T13:00:00,BLD-00001,69.711,0.0,313.04,0.0,2.981,3.117,1.005,69.711,18.63,48.2,711.0,193.0,9.5
2024-01-15T14:00:00,BLD-00001,70.203,0.0,313.514,0.0,3.149,3.297,1.054,70.203,19.57,49.3,754.0,146.0,12.7
2024-01-15T15:00:00,BLD-00001,67.679,0.0,302.616,0.0,3.004,3.141,1.011,67.679,19.53,46.4,742.0,164.0,11.2
2024-01-15T16:00:00,BLD-00001,72.276,0.0,325.518,0.0,3.01,3.148,1.013,72.276,19.5,49.9,741.0,201.0,8.7
2024-01-15T17:00:00,BLD-00001,76.72,0.0,362.792,0.0,1.735,1.785,0.642,76.72,18.28,47.0,491.0,95.0,16.0
2024-01-15T18:00:00,BLD-00001,76.636,0.0,361.055,0.0,1.847,1.904,0.674,76.636,18.66,50.2,485.0,169.0,9.9
2024-01-15T19:00:00,BLD-00001,84.098,0.0,399.75,0.0,1.73,1.779,0.64,84.098,18.56,46.7,505.0,98.0,15.5
2024-01-15T20:00:00,BLD-00001,87.761,0.0,417.756,0.0,1.756,1.807,0.647,87.761,18.22,51.0,462.0,156.0,15.2
2024-01-15T21:00:00,BLD-00001,91.567,0.0,437.341,0.0,1.709,1.756,0.634,91.567,17.38,51.8,482.0,159.0,15.8
2024-01-15T22:00:00,BLD-00001,96.105,0.0,458.347,0.0,1.851,1.909,0.675,96.105,18.53,46.7,486.0,96.0,11.3
2024-01-15T23:00:00,BLD-00001,102.964,0.0,494.515,0.0,1.693,1.739,0.629,102.964,17.87,52.9,488.0,168.0,15.6
2024-01-16T00:00:00,BLD-00001,98.806,0.0,472.404,0.0,1.804,1.859,0.662,98.806,17.29,45.9,489.0,154.0,11.8
2024-01-16T01:00:00,BLD-00001,103.553,0.0,496.253,0.0,1.795,1.849,0.659,103.553,18.05,49.9,509.0,161.0,10.3
2024-01-16T02:00:00,BLD-00001,103.42,0.0,495.621,0.0,1.792,1.846,0.658,103.42,17.09,49.5,496.0,126.0,8.9
2024-01-16T03:00:00,BLD-00001,98.542,0.0,471.456,0.0,1.773,1.825,0.653,98.542,17.81,53.4,494.0,119.0,8.0
2024-01-16T04:00:00,BLD-00001,98.375,0.0,470.666,0.0,1.769,1.821,0.651,98.375,17.75,54.0,473.0,153.0,12.3
2024-01-16T05:00:00,BLD-00001,91.747,0.0,437.814,0.0,1.745,1.795,0.644,91.747,17.95,54.6,508.0,146.0,14.8
2024-01-16T06:00:00,BLD-00001,86.433,0.0,410.964,0.0,1.769,1.821,0.651,86.433,18.49,52.7,515.0,171.0,15.8
2024-01-16T07:00:00,BLD-00001,85.148,0.0,404.805,0.0,1.746,1.796,0.645,85.148,18.17,50.4,486.0,125.0,15.4
2024-01-16T08:00:00,BLD-00001,77.773,0.0,353.158,0.0,2.997,3.135,1.01,77.773,18.7,49.2,708.0,160.0,17.6
2024-01-16T09:00:00,BLD-00001,75.689,0.0,341.47,0.0,3.105,3.249,1.041,75.689,18.72,45.4,760.0,183.0,15.0
2024-01-16T10:00:00,BLD-00001,75.577,0.0,341.154,0.0,3.084,3.227,1.035,75.577,18.75,45.1,754.0,157.0,10.3
2024-01-16T11:00:00,BLD-00001,71.394,0.0,321.411,0.0,2.985,3.121,1.006,71.394,18.22,49.8,715.0,159.0,11.5
2024-01-16T12:00:00,BLD-00001,69.515,0.0,311.619,0.0,3.019,3.157,1.016,69.515,19.26,49.6,705.0,210.0,16.8
2024-01-16T13:00:00,BLD-00001,70.846,0.0,318.568,0.0,2.994,3.13,1.009,70.846,18.76,49.8,747.0,210.0,16.3
2024-01-16T14:00:00,BLD-00001,70.049,0.0,313.83,0.0,3.057,3.199,1.027,70.049,19.2,48.1,756.0,195.0,16.7
2024-01-16T15:00:00,BLD-00001,73.279,0.0,330.888,0.0,2.98,3.116,1.005,73.279,19.18,49.2,733.0,143.0,16.4
2024-01-16T16:00:00,BLD-00001,76.76,0.0,346.524,0.0,3.13,3.277,1.048,76.76,18.97,44.2,723.0,195.0,14.5
2024-01-16T17:00:00,BLD-00001,72.103,0.0,339.891,0.0,1.72,1.768,0.637,72.103,18.62,52.8,506.0,101.0,8.8
2024-01-16T18:00:00,BLD-00001,75.54,0.0,357.264,0.0,1.704,1.751,0.632,75.54,18.62,51.4,449.0,154.0,14.8
2024-01-16T19:00:00,BLD-00001,80.406,0.0,380.482,0.0,1.798,1.852,0.66,80.406,18.93,50.5,519.0,131.0,15.9
2024-01-16T20:00:00,BLD-00001,89.978,0.0,429.601,0.0,1.691,1.738,0.629,89.978,18.81,42.8,455.0,117.0,11.8
2024-01-16T21:00:00,BLD-00001,93.05,0.0,444.764,0.0,1.708,1.756,0.634,93.05,18.52,52.4,471.0,129.0,10.9
2024-01-16T22:00:00,BLD-00001,93.541,0.0,446.975,0.0,1.729,1.778,0.64,93.541,17.29,49.5,468.0,139.0,8.5
