condition_id,temperature_C,pH2_anode,pH2O_anode,pO2_cathode,pressure_atm,current_density_A_per_cm2,voltage_V,ocv_V,overpotential_ohmic_V,overpotential_activation_anode_V,overpotential_activation_cathode_V,overpotential_concentration_V,total_overpotential_V,R_ohmic_ohm_cm2,R_ct_anode_ohm_cm2,R_ct_cathode_ohm_cm2,R_total_ohm_cm2,f_peak_anode_Hz,f_peak_cathode_Hz,delta_mu_O2_J_per_mol,anode_oxidation_risk_score,anode_ni_oxidation_flag
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.06704,0.2,1.2,0.303088,0.193899,0.477947,0.028931,1.003865,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.308,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.15596,0.2,1.2,0.328346,0.205904,0.493237,0.032348,1.059835,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.313,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.24488,0.2,1.2,0.353603,0.217351,0.507419,0.036026,1.114399,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.318,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.3338,0.2,1.2,0.37886,0.228275,0.520643,0.040005,1.167784,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.323,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.42272,0.2,1.2,0.404118,0.238713,0.533028,0.044342,1.2202,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.327,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.51164,0.2,1.2,0.429375,0.248696,0.544674,0.049106,1.271851,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.332,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.60056,0.2,1.2,0.454632,0.258256,0.555663,0.05439,1.322942,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.336,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.68948,0.2,1.2,0.47989,0.267423,0.566066,0.060323,1.373701,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.34,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.7784,0.2,1.2,0.505147,0.276222,0.57594,0.067087,1.424396,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.344,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.86732,0.2,1.2,0.530405,0.284679,0.585338,0.074951,1.475372,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.348,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,1.95624,0.2,1.2,0.555662,0.292816,0.594302,0.084347,1.527127,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.351,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,2.04516,0.2,1.2,0.580919,0.300654,0.602871,0.096018,1.580462,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.355,0
T850_H290_H2O10_O2100,850,0.9,0.1,1.0,1.0,2.13408,0.2,1.2,0.606177,0.308212,0.611079,0.111429,1.636895,0.284046,0.427335,2.127418,2.838799,0.372436,0.149623,77188.266,0.358,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.0,1.103241,1.103241,0.0,0.0,0.0,0.0,0.0,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,425786.323,0.372,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.07956,0.937794,1.103241,0.022599,0.023359,0.117639,0.00185,0.165447,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,361933.634,0.383,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.15912,0.800112,1.103241,0.045197,0.046387,0.207772,0.003773,0.303129,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,308796.212,0.394,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.23868,0.686911,1.103241,0.067796,0.068791,0.273968,0.005776,0.416331,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,265107.156,0.405,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.31824,0.58987,1.103241,0.090395,0.090348,0.324763,0.007865,0.513371,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,227655.186,0.415,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.3978,0.503723,1.103241,0.112993,0.110912,0.365565,0.010048,0.599518,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,194407.413,0.425,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.47736,0.425388,1.103241,0.135592,0.130406,0.39952,0.012335,0.677854,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,164174.622,0.435,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.55692,0.352961,1.103241,0.158191,0.148815,0.42854,0.014735,0.75028,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,136222.22,0.444,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.63648,0.285182,1.103241,0.18079,0.166159,0.45385,0.01726,0.818059,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,110063.641,0.452,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.71604,0.221163,1.103241,0.203388,0.182487,0.476278,0.019925,0.882078,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,85355.815,0.46,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.7956,0.2,1.103241,0.225987,0.197861,0.496406,0.022745,0.942999,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.468,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.87516,0.2,1.103241,0.248586,0.212349,0.514657,0.025739,1.001331,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.475,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,0.95472,0.2,1.103241,0.271184,0.226019,0.531349,0.028931,1.057484,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.482,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.03428,0.2,1.103241,0.293783,0.238939,0.546725,0.032348,1.111795,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.489,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.11384,0.2,1.103241,0.316382,0.251169,0.560977,0.036026,1.164553,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.495,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.1934,0.2,1.103241,0.33898,0.262769,0.574256,0.040005,1.21601,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.5,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.27296,0.2,1.103241,0.361579,0.27379,0.586687,0.044342,1.266398,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.506,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.35252,0.2,1.103241,0.384178,0.284281,0.598371,0.049106,1.315935,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.511,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.43208,0.2,1.103241,0.406776,0.294284,0.609392,0.05439,1.364842,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.516,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.51164,0.2,1.103241,0.429375,0.303838,0.619821,0.060323,1.413358,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.521,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.5912,0.2,1.103241,0.451974,0.312979,0.629719,0.067087,1.461758,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.526,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.67076,0.2,1.103241,0.474572,0.321737,0.639136,0.074951,1.510398,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.53,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.75032,0.2,1.103241,0.497171,0.330142,0.648118,0.084347,1.559778,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.534,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.82988,0.2,1.103241,0.51977,0.338218,0.656702,0.096018,1.610708,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.538,0
T850_H270_H2O30_O221,850,0.7,0.3,0.21,1.0,1.90944,0.2,1.103241,0.542369,0.345989,0.664923,0.111429,1.664709,0.284046,0.588641,3.142664,4.015351,0.270377,0.101287,77188.266,0.542,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.0,1.141003,1.141003,0.0,0.0,0.0,0.0,0.0,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,440360.258,0.372,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.07956,1.011054,1.141003,0.022599,0.023359,0.082141,0.00185,0.129949,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,390207.602,0.383,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.15912,0.89278,1.141003,0.045197,0.046387,0.152866,0.003773,0.248223,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,344560.868,0.394,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.23868,0.788519,1.141003,0.067796,0.068791,0.210121,0.005776,0.352484,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,304322.142,0.405,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.31824,0.695856,1.141003,0.090395,0.090348,0.256539,0.007865,0.445147,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,268559.726,0.415,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.3978,0.612077,1.141003,0.112993,0.110912,0.294972,0.010048,0.528926,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,236225.969,0.425,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.47736,0.535141,1.141003,0.135592,0.130406,0.327529,0.012335,0.605862,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,206533.064,0.435,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.55692,0.463601,1.141003,0.158191,0.148815,0.355662,0.014735,0.677402,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,178922.814,0.444,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.63648,0.396416,1.141003,0.18079,0.166159,0.380378,0.01726,0.744587,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,152993.496,0.452,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.71604,0.332813,1.141003,0.203388,0.182487,0.40239,0.019925,0.80819,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,128446.28,0.46,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.7956,0.272195,1.141003,0.225987,0.197861,0.422216,0.022745,0.868808,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,105051.193,0.468,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.87516,0.214089,1.141003,0.248586,0.212349,0.440241,0.025739,0.926914,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,82625.735,0.475,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,0.95472,0.2,1.141003,0.271184,0.226019,0.456759,0.028931,0.982893,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.482,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.03428,0.2,1.141003,0.293783,0.238939,0.471999,0.032348,1.037069,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.489,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.11384,0.2,1.141003,0.316382,0.251169,0.486142,0.036026,1.089719,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.495,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.1934,0.2,1.141003,0.33898,0.262769,0.499334,0.040005,1.141088,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.5,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.27296,0.2,1.141003,0.361579,0.27379,0.511693,0.044342,1.191404,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.506,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.35252,0.2,1.141003,0.384178,0.284281,0.523316,0.049106,1.24088,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.511,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.43208,0.2,1.141003,0.406776,0.294284,0.534287,0.05439,1.289738,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.516,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.51164,0.2,1.141003,0.429375,0.303838,0.544674,0.060323,1.33821,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.521,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.5912,0.2,1.141003,0.451974,0.312979,0.554535,0.067087,1.386574,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.526,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.67076,0.2,1.141003,0.474572,0.321737,0.563921,0.074951,1.435182,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.53,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.75032,0.2,1.141003,0.497171,0.330142,0.572876,0.084347,1.484536,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.534,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.82988,0.2,1.141003,0.51977,0.338218,0.581436,0.096018,1.535442,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.538,0
T850_H270_H2O30_O2100,850,0.7,0.3,1.0,1.0,1.90944,0.2,1.141003,0.542369,0.345989,0.589636,0.111429,1.589422,0.284046,0.588641,2.127418,3.000104,0.270377,0.149623,77188.266,0.542,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.0,1.062238,1.062238,0.0,0.0,0.0,0.0,0.0,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,409961.529,0.475,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.0702,0.909276,1.062238,0.01994,0.026101,0.105071,0.00185,0.152962,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,350927.044,0.488,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.1404,0.777763,1.062238,0.03988,0.051743,0.18908,0.003773,0.284475,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,300170.791,0.501,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.2106,0.667372,1.062238,0.05982,0.076532,0.252738,0.005776,0.394866,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,257566.497,0.513,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.2808,0.572058,1.062238,0.07976,0.100189,0.302366,0.007865,0.49018,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,220780.935,0.525,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.351,0.487381,1.062238,0.0997,0.12255,0.342558,0.010048,0.574856,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,188100.658,0.536,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.4212,0.410546,1.062238,0.11964,0.143557,0.37616,0.012335,0.651692,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,158446.73,0.547,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.4914,0.339742,1.062238,0.13958,0.163222,0.404958,0.014735,0.722496,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,131120.629,0.556,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.5616,0.27373,1.062238,0.15952,0.181606,0.430122,0.01726,0.788508,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,105643.777,0.565,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.6318,0.211613,1.062238,0.17946,0.198792,0.452447,0.019925,0.850625,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,81670.362,0.574,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.702,0.2,1.062238,0.1994,0.214876,0.472501,0.022745,0.909522,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.582,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.7722,0.2,1.062238,0.21934,0.229953,0.490697,0.025739,0.96573,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.589,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.8424,0.2,1.062238,0.23928,0.244115,0.507347,0.028931,1.019673,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.596,0
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.9126,0.2,1.062238,0.25922,0.257447,0.52269,0.032348,1.071705,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.602,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,0.9828,0.2,1.062238,0.27916,0.270026,0.536915,0.036026,1.122127,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.608,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.053,0.2,1.062238,0.2991,0.281921,0.550173,0.040005,1.1712,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.614,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.1232,0.2,1.062238,0.31904,0.293195,0.562587,0.044342,1.219164,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.619,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.1934,0.2,1.062238,0.33898,0.303903,0.574256,0.049106,1.266245,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.624,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.2636,0.2,1.062238,0.35892,0.314094,0.585265,0.05439,1.312669,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.629,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.3338,0.2,1.062238,0.37886,0.323812,0.595684,0.060323,1.358679,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.634,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.404,0.2,1.062238,0.3988,0.333095,0.605573,0.067087,1.404555,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.638,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.4742,0.2,1.062238,0.41874,0.341979,0.614983,0.074951,1.450653,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.642,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.5444,0.2,1.062238,0.43868,0.350494,0.623958,0.084347,1.497479,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.646,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.6146,0.2,1.062238,0.45862,0.358668,0.632536,0.096018,1.545843,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.65,1
T850_H250_H2O50_O221,850,0.5,0.5,0.21,1.0,1.6848,0.2,1.062238,0.47856,0.366526,0.640752,0.111429,1.597267,0.284046,0.745884,3.142664,4.172594,0.213378,0.101287,77188.266,0.653,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,424535.465,0.475,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.0702,0.979175,1.1,0.01994,0.026101,0.072934,0.00185,0.120825,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,377903.952,0.488,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.1404,0.867115,1.1,0.03988,0.051743,0.137489,0.003773,0.232885,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,334655.643,0.501,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.2106,0.766559,1.1,0.05982,0.076532,0.191314,0.005776,0.333441,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,295846.639,0.513,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.2808,0.676338,1.1,0.07976,0.100189,0.235848,0.007865,0.423662,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,261026.854,0.525,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.351,0.594507,1.1,0.0997,0.12255,0.273194,0.010048,0.505493,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,229444.91,0.536,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.4212,0.519386,1.1,0.11964,0.143557,0.305082,0.012335,0.580614,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,200452.398,0.547,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.4914,0.449681,1.1,0.13958,0.163222,0.332781,0.014735,0.650319,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,173550.624,0.556,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.5616,0.384412,1.1,0.15952,0.181606,0.357202,0.01726,0.715588,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,148360.415,0.565,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.6318,0.322818,1.1,0.17946,0.198792,0.379005,0.019925,0.777182,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,124588.946,0.574,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.702,0.264302,1.1,0.1994,0.214876,0.398677,0.022745,0.835698,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,102005.193,0.582,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.7722,0.208381,1.1,0.21934,0.229953,0.416587,0.025739,0.891619,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,80422.934,0.589,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.8424,0.2,1.1,0.23928,0.244115,0.433016,0.028931,0.945342,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.596,0
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.9126,0.2,1.1,0.25922,0.257447,0.448186,0.032348,0.997202,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.602,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,0.9828,0.2,1.1,0.27916,0.270026,0.462274,0.036026,1.047485,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.608,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.053,0.2,1.1,0.2991,0.281921,0.47542,0.040005,1.096446,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.614,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.1232,0.2,1.1,0.31904,0.293195,0.487741,0.044342,1.144318,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.619,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.1934,0.2,1.1,0.33898,0.303903,0.499334,0.049106,1.191323,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.624,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.2636,0.2,1.1,0.35892,0.314094,0.510279,0.05439,1.237683,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.629,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.3338,0.2,1.1,0.37886,0.323812,0.520643,0.060323,1.283638,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.634,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.404,0.2,1.1,0.3988,0.333095,0.530485,0.067087,1.329467,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.638,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.4742,0.2,1.1,0.41874,0.341979,0.539855,0.074951,1.375525,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.642,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.5444,0.2,1.1,0.43868,0.350494,0.548795,0.084347,1.422316,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.646,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.6146,0.2,1.1,0.45862,0.358668,0.557343,0.096018,1.470649,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.65,1
T850_H250_H2O50_O2100,850,0.5,0.5,1.0,1.0,1.6848,0.2,1.1,0.47856,0.366526,0.565532,0.111429,1.522047,0.284046,0.745884,2.127418,3.157348,0.213378,0.149623,77188.266,0.653,1
