FirmID,Size,Employees,FirmAge,Subsector,OwnershipType,FDI_Presence,FDI_Percentage,FDI_Origin,FDI_Type,FDI_Years,Knowledge_Absorption,Task_Performance,Innovation_Score,Firm_Resources_Score,Skilled_Labor_Ratio,IoT_Adoption,RD_Spend_Percentage,Liquidity_Ratio,ROI,ROA,Market_Share,Export_Intensity,Operational_Efficiency,Revenue_Million_NGN,Assets_Million_NGN,Export_Value_Million_NGN,Tax_Incentives_Perception,Regulatory_Stability,Infrastructure_Support,Corruption_Experience,Policy_Effectiveness_Index,ISO_Certification,Export_Destination_Count,Local_Content_Percentage,Capacity_Utilization,NAFDAC_Compliance_Score,Quality_Certification,Training_Hours_Per_Employee,Female_Employment_Ratio,Youth_Employment_Ratio,ERP_System,Ecommerce_Adoption,Automation_Level,Local_Suppliers_Percentage,Supplier_Reliability_Score,Inventory_Turnover_Ratio,Year
FIRM_015,SME,159,21,Beverages,Private Nigerian,0,0.0,None,None,0,3.04,2.51,1.0,3.21,0.408,1,0.83,1.35,6.66,11.1,10.47,8.05,60.5,52.71,119.16,3.92,3.2,4.2,2.4,3.8,3.4,0,13,74.0,61.6,88.2,None,31.2,0.165,0.301,0,0,71.2,35.9,4.4,7.58,2021
FIRM_015,SME,162,21,Beverages,Private Nigerian,0,0.0,None,None,0,3.04,2.51,1.0,3.21,0.408,1,0.83,1.35,7.03,11.11,10.47,8.44,60.5,54.24,119.16,3.92,3.2,4.2,2.4,3.8,3.4,0,13,74.0,61.6,88.2,None,31.2,0.165,0.301,0,0,71.2,35.9,4.4,7.58,2022
FIRM_015,SME,165,21,Beverages,Private Nigerian,0,0.0,None,None,0,3.04,2.51,1.0,3.21,0.408,1,0.83,1.35,7.2,9.41,10.47,8.82,60.5,55.78,119.16,3.92,3.2,4.2,2.4,3.8,3.4,0,13,74.0,61.6,88.2,None,31.2,0.165,0.301,0,0,71.2,35.9,4.4,7.58,2023
FIRM_015,SME,168,21,Beverages,Private Nigerian,0,0.0,None,None,0,3.04,2.51,1.0,3.21,0.408,1,0.83,1.35,6.48,10.0,10.47,9.2,60.5,57.31,119.16,3.92,3.2,4.2,2.4,3.8,3.4,0,13,74.0,61.6,88.2,None,31.2,0.165,0.301,0,0,71.2,35.9,4.4,7.58,2024
FIRM_016,SME,236,15,Oils and Fats,Joint Venture,1,31.99463858873462,China,Greenfield,12,3.01,2.58,1.46,3.17,0.539,1,3.13,2.05,16.67,13.03,8.68,19.7,83.5,274.89,490.81,63.71,4.2,1.3,3.5,2.9,2.98,0,13,50.3,57.8,72.4,HACCP,72.8,0.182,0.41,0,0,36.4,83.3,2.77,10.92,2020
FIRM_016,SME,240,15,Oils and Fats,Joint Venture,1,31.99463858873462,China,Greenfield,12,3.01,2.58,1.46,3.17,0.539,1,3.13,2.05,20.88,16.74,8.68,20.68,83.5,333.1,490.81,63.71,4.2,1.3,3.5,2.9,2.98,0,13,50.3,57.8,72.4,HACCP,72.8,0.182,0.41,0,0,36.4,83.3,2.77,10.92,2021
FIRM_016,SME,245,15,Oils and Fats,Joint Venture,1,31.99463858873462,China,Greenfield,12,3.01,2.58,1.46,3.17,0.539,1,3.13,2.05,20.72,16.22,8.68,21.67,83.5,342.8,490.81,63.71,4.2,1.3,3.5,2.9,2.98,0,13,50.3,57.8,72.4,HACCP,72.8,0.182,0.41,0,0,36.4,83.3,2.77,10.92,2022
FIRM_016,SME,250,15,Oils and Fats,Joint Venture,1,31.99463858873462,China,Greenfield,12,3.01,2.58,1.46,3.17,0.539,1,3.13,2.05,22.86,16.5,8.68,22.65,83.5,352.51,490.81,63.71,4.2,1.3,3.5,2.9,2.98,0,13,50.3,57.8,72.4,HACCP,72.8,0.182,0.41,0,0,36.4,83.3,2.77,10.92,2023
FIRM_016,SME,254,15,Oils and Fats,Joint Venture,1,31.99463858873462,China,Greenfield,12,3.01,2.58,1.46,3.17,0.539,1,3.13,2.05,19.78,15.33,8.68,23.64,83.5,362.21,490.81,63.71,4.2,1.3,3.5,2.9,2.98,0,13,50.3,57.8,72.4,HACCP,72.8,0.182,0.41,0,0,36.4,83.3,2.77,10.92,2024
FIRM_017,SME,143,30,Fruit and Vegetable Processing,Joint Venture,1,38.01983356262559,UK,M&A,19,3.2,3.6,3.71,2.91,0.468,0,3.96,0.95,16.2,18.38,5.15,30.88,66.0,252.34,568.09,91.67,1.9,4.8,2.1,7.0,3.95,0,14,91.1,82.4,79.0,None,18.7,0.442,0.575,1,1,47.3,76.3,4.76,5.12,2020
FIRM_017,SME,145,30,Fruit and Vegetable Processing,Joint Venture,1,38.01983356262559,UK,M&A,19,3.2,3.6,3.71,2.91,0.468,0,3.96,0.95,19.11,23.51,5.15,32.42,66.0,305.78,568.09,91.67,1.9,4.8,2.1,7.0,3.95,0,14,91.1,82.4,79.0,None,18.7,0.442,0.575,1,1,47.3,76.3,4.76,5.12,2021
FIRM_017,SME,148,30,Fruit and Vegetable Processing,Joint Venture,1,38.01983356262559,UK,M&A,19,3.2,3.6,3.71,2.91,0.468,0,3.96,0.95,19.47,22.17,5.15,33.97,66.0,314.68,568.09,91.67,1.9,4.8,2.1,7.0,3.95,0,14,91.1,82.4,79.0,None,18.7,0.442,0.575,1,1,47.3,76.3,4.76,5.12,2022
FIRM_017,SME,151,30,Fruit and Vegetable Processing,Joint Venture,1,38.01983356262559,UK,M&A,19,3.2,3.6,3.71,2.91,0.468,0,3.96,0.95,21.56,20.13,5.15,35.51,66.0,323.59,568.09,91.67,1.9,4.8,2.1,7.0,3.95,0,14,91.1,82.4,79.0,None,18.7,0.442,0.575,1,1,47.3,76.3,4.76,5.12,2023
FIRM_017,SME,154,30,Fruit and Vegetable Processing,Joint Venture,1,38.01983356262559,UK,M&A,19,3.2,3.6,3.71,2.91,0.468,0,3.96,0.95,19.61,23.28,5.15,37.06,66.0,332.49,568.09,91.67,1.9,4.8,2.1,7.0,3.95,0,14,91.1,82.4,79.0,None,18.7,0.442,0.575,1,1,47.3,76.3,4.76,5.12,2024
FIRM_018,SME,114,37,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.2,4.05,3.4,2.7,0.207,0,1.1,1.44,11.27,6.53,11.34,7.54,68.9,189.34,424.7,16.8,4.2,4.3,4.6,1.6,3.68,1,14,88.3,67.3,96.4,None,25.1,0.549,0.501,0,0,19.7,69.3,3.16,7.95,2020
FIRM_018,SME,116,37,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.2,4.05,3.4,2.7,0.207,0,1.1,1.44,13.51,8.07,11.34,7.92,68.9,229.43,424.7,16.8,4.2,4.3,4.6,1.6,3.68,1,14,88.3,67.3,96.4,None,25.1,0.549,0.501,0,0,19.7,69.3,3.16,7.95,2021
FIRM_018,SME,118,37,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.2,4.05,3.4,2.7,0.207,0,1.1,1.44,13.76,7.26,11.34,8.29,68.9,236.12,424.7,16.8,4.2,4.3,4.6,1.6,3.68,1,14,88.3,67.3,96.4,None,25.1,0.549,0.501,0,0,19.7,69.3,3.16,7.95,2022
FIRM_018,SME,120,37,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.2,4.05,3.4,2.7,0.207,0,1.1,1.44,14.53,7.04,11.34,8.67,68.9,242.8,424.7,16.8,4.2,4.3,4.6,1.6,3.68,1,14,88.3,67.3,96.4,None,25.1,0.549,0.501,0,0,19.7,69.3,3.16,7.95,2023
FIRM_018,SME,123,37,Bakery Products,Private Nigerian,0,0.0,None,None,0,3.2,4.05,3.4,2.7,0.207,0,1.1,1.44,13.64,7.39,11.34,9.05,68.9,249.48,424.7,16.8,4.2,4.3,4.6,1.6,3.68,1,14,88.3,67.3,96.4,None,25.1,0.549,0.501,0,0,19.7,69.3,3.16,7.95,2024
FIRM_019,SME,83,33,Meat Processing,Joint Venture,1,43.01163937764621,South Africa,Greenfield,8,3.2,2.97,3.97,3.98,0.535,0,2.94,1.23,12.78,6.36,13.67,30.34,64.3,404.84,666.49,144.5,1.7,4.2,7.0,3.5,4.1,0,11,45.6,86.3,85.5,None,11.6,0.411,0.508,0,1,35.1,39.1,3.12,5.49,2020
FIRM_019,SME,84,33,Meat Processing,Joint Venture,1,43.01163937764621,South Africa,Greenfield,8,3.2,2.97,3.97,3.98,0.535,0,2.94,1.23,15.8,7.54,13.67,31.86,64.3,490.57,666.49,144.5,1.7,4.2,7.0,3.5,4.1,0,11,45.6,86.3,85.5,None,11.6,0.411,0.508,0,1,35.1,39.1,3.12,5.49,2021
FIRM_019,SME,86,33,Meat Processing,Joint Venture,1,43.01163937764621,South Africa,Greenfield,8,3.2,2.97,3.97,3.98,0.535,0,2.94,1.23,15.97,7.15,13.67,33.37,64.3,504.86,666.49,144.5,1.7,4.2,7.0,3.5,4.1,0,11,45.6,86.3,85.5,None,11.6,0.411,0.508,0,1,35.1,39.1,3.12,5.49,2022
FIRM_019,SME,87,33,Meat Processing,Joint Venture,1,43.01163937764621,South Africa,Greenfield,8,3.2,2.97,3.97,3.98,0.535,0,2.94,1.23,14.33,7.83,13.67,34.89,64.3,519.15,666.49,144.5,1.7,4.2,7.0,3.5,4.1,0,11,45.6,86.3,85.5,None,11.6,0.411,0.508,0,1,35.1,39.1,3.12,5.49,2023
FIRM_019,SME,89,33,Meat Processing,Joint Venture,1,43.01163937764621,South Africa,Greenfield,8,3.2,2.97,3.97,3.98,0.535,0,2.94,1.23,16.58,7.08,13.67,36.41,64.3,533.43,666.49,144.5,1.7,4.2,7.0,3.5,4.1,0,11,45.6,86.3,85.5,None,11.6,0.411,0.508,0,1,35.1,39.1,3.12,5.49,2024
FIRM_020,SME,224,1,Meat Processing,Private Foreign,1,45.910243348311724,China,Joint Venture,1,2.79,2.31,3.86,3.44,0.358,1,3.82,1.57,10.29,10.81,2.54,9.17,42.6,392.43,771.52,42.34,4.4,6.4,5.1,3.4,4.82,1,12,50.1,58.5,73.9,ISO 22000,37.8,0.321,0.52,0,0,18.5,76.0,4.67,8.7,2020
FIRM_020,SME,228,1,Meat Processing,Private Foreign,1,45.910243348311724,China,Joint Venture,1,2.79,2.31,3.86,3.44,0.358,1,3.82,1.57,12.42,13.13,2.54,9.63,42.6,475.53,771.52,42.34,4.4,6.4,5.1,3.4,4.82,1,12,50.1,58.5,73.9,ISO 22000,37.8,0.321,0.52,0,0,18.5,76.0,4.67,8.7,2021
FIRM_020,SME,232,1,Meat Processing,Private Foreign,1,45.910243348311724,China,Joint Venture,1,2.79,2.31,3.86,3.44,0.358,1,3.82,1.57,11.21,13.28,2.54,10.09,42.6,489.38,771.52,42.34,4.4,6.4,5.1,3.4,4.82,1,12,50.1,58.5,73.9,ISO 22000,37.8,0.321,0.52,0,0,18.5,76.0,4.67,8.7,2022
FIRM_020,SME,237,1,Meat Processing,Private Foreign,1,45.910243348311724,China,Joint Venture,1,2.79,2.31,3.86,3.44,0.358,1,3.82,1.57,11.26,12.64,2.54,10.55,42.6,503.23,771.52,42.34,4.4,6.4,5.1,3.4,4.82,1,12,50.1,58.5,73.9,ISO 22000,37.8,0.321,0.52,0,0,18.5,76.0,4.67,8.7,2023
FIRM_020,SME,241,1,Meat Processing,Private Foreign,1,45.910243348311724,China,Joint Venture,1,2.79,2.31,3.86,3.44,0.358,1,3.82,1.57,13.15,12.6,2.54,11.0,42.6,517.08,771.52,42.34,4.4,6.4,5.1,3.4,4.82,1,12,50.1,58.5,73.9,ISO 22000,37.8,0.321,0.52,0,0,18.5,76.0,4.67,8.7,2024
FIRM_021,SME,10,14,Bakery Products,Private Foreign,1,49.668647224440534,USA,M&A,14,3.26,3.08,2.07,2.93,0.536,1,0.61,1.07,19.85,15.62,0.89,11.54,83.7,50.04,78.61,6.79,3.1,3.3,4.2,2.0,3.15,1,7,79.7,83.5,92.1,None,37.8,0.417,0.282,1,0,44.9,53.2,2.5,11.14,2020
FIRM_021,SME,10,14,Bakery Products,Private Foreign,1,49.668647224440534,USA,M&A,14,3.26,3.08,2.07,2.93,0.536,1,0.61,1.07,27.08,17.66,0.89,12.12,83.7,60.64,78.61,6.79,3.1,3.3,4.2,2.0,3.15,1,7,79.7,83.5,92.1,None,37.8,0.417,0.282,1,0,44.9,53.2,2.5,11.14,2021
FIRM_021,SME,10,14,Bakery Products,Private Foreign,1,49.668647224440534,USA,M&A,14,3.26,3.08,2.07,2.93,0.536,1,0.61,1.07,24.68,15.69,0.89,12.69,83.7,62.4,78.61,6.79,3.1,3.3,4.2,2.0,3.15,1,7,79.7,83.5,92.1,None,37.8,0.417,0.282,1,0,44.9,53.2,2.5,11.14,2022
FIRM_021,SME,10,14,Bakery Products,Private Foreign,1,49.668647224440534,USA,M&A,14,3.26,3.08,2.07,2.93,0.536,1,0.61,1.07,27.34,16.86,0.89,13.27,83.7,64.17,78.61,6.79,3.1,3.3,4.2,2.0,3.15,1,7,79.7,83.5,92.1,None,37.8,0.417,0.282,1,0,44.9,53.2,2.5,11.14,2023
FIRM_021,SME,10,14,Bakery Products,Private Foreign,1,49.668647224440534,USA,M&A,14,3.26,3.08,2.07,2.93,0.536,1,0.61,1.07,26.89,16.22,0.89,13.85,83.7,65.93,78.61,6.79,3.1,3.3,4.2,2.0,3.15,1,7,79.7,83.5,92.1,None,37.8,0.417,0.282,1,0,44.9,53.2,2.5,11.14,2024
FIRM_022,SME,56,5,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,2.77,2.74,2.32,3.51,0.36,0,2.15,1.17,20.13,13.71,2.16,8.49,64.8,112.16,241.5,11.2,4.9,6.2,3.6,2.6,4.32,1,5,85.9,89.3,100.0,None,11.0,0.259,0.207,0,1,0.6,60.5,3.94,9.21,2020
FIRM_022,SME,57,5,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,2.77,2.74,2.32,3.51,0.36,0,2.15,1.17,24.6,13.64,2.16,8.91,64.8,135.91,241.5,11.2,4.9,6.2,3.6,2.6,4.32,1,5,85.9,89.3,100.0,None,11.0,0.259,0.207,0,1,0.6,60.5,3.94,9.21,2021
FIRM_022,SME,58,5,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,2.77,2.74,2.32,3.51,0.36,0,2.15,1.17,23.12,14.65,2.16,9.34,64.8,139.87,241.5,11.2,4.9,6.2,3.6,2.6,4.32,1,5,85.9,89.3,100.0,None,11.0,0.259,0.207,0,1,0.6,60.5,3.94,9.21,2022
FIRM_022,SME,59,5,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,2.77,2.74,2.32,3.51,0.36,0,2.15,1.17,22.25,14.59,2.16,9.76,64.8,143.83,241.5,11.2,4.9,6.2,3.6,2.6,4.32,1,5,85.9,89.3,100.0,None,11.0,0.259,0.207,0,1,0.6,60.5,3.94,9.21,2023
FIRM_022,SME,60,5,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,2.77,2.74,2.32,3.51,0.36,0,2.15,1.17,24.09,15.52,2.16,10.19,64.8,147.78,241.5,11.2,4.9,6.2,3.6,2.6,4.32,1,5,85.9,89.3,100.0,None,11.0,0.259,0.207,0,1,0.6,60.5,3.94,9.21,2024
FIRM_023,SME,131,12,Fish Processing,Private Nigerian,1,20.28366830275004,Germany,Joint Venture,8,4.0,2.5,5.0,3.27,0.653,1,3.97,1.52,12.96,21.05,3.17,4.7,72.3,392.68,987.71,21.71,5.9,4.7,3.7,4.6,4.72,1,7,51.8,46.4,83.8,HACCP,51.7,0.171,0.399,0,1,34.7,34.1,3.69,9.83,2020
FIRM_023,SME,133,12,Fish Processing,Private Nigerian,1,20.28366830275004,Germany,Joint Venture,8,4.0,2.5,5.0,3.27,0.653,1,3.97,1.52,14.7,23.0,3.17,4.94,72.3,475.84,987.71,21.71,5.9,4.7,3.7,4.6,4.72,1,7,51.8,46.4,83.8,HACCP,51.7,0.171,0.399,0,1,34.7,34.1,3.69,9.83,2021
FIRM_023,SME,136,12,Fish Processing,Private Nigerian,1,20.28366830275004,Germany,Joint Venture,8,4.0,2.5,5.0,3.27,0.653,1,3.97,1.52,14.41,23.65,3.17,5.17,72.3,489.7,987.71,21.71,5.9,4.7,3.7,4.6,4.72,1,7,51.8,46.4,83.8,HACCP,51.7,0.171,0.399,0,1,34.7,34.1,3.69,9.83,2022
FIRM_023,SME,138,12,Fish Processing,Private Nigerian,1,20.28366830275004,Germany,Joint Venture,8,4.0,2.5,5.0,3.27,0.653,1,3.97,1.52,17.25,24.03,3.17,5.4,72.3,503.56,987.71,21.71,5.9,4.7,3.7,4.6,4.72,1,7,51.8,46.4,83.8,HACCP,51.7,0.171,0.399,0,1,34.7,34.1,3.69,9.83,2023
FIRM_023,SME,141,12,Fish Processing,Private Nigerian,1,20.28366830275004,Germany,Joint Venture,8,4.0,2.5,5.0,3.27,0.653,1,3.97,1.52,15.87,22.52,3.17,5.64,72.3,517.42,987.71,21.71,5.9,4.7,3.7,4.6,4.72,1,7,51.8,46.4,83.8,HACCP,51.7,0.171,0.399,0,1,34.7,34.1,3.69,9.83,2024
FIRM_024,SME,226,43,Fruit and Vegetable Processing,Private Foreign,1,83.71920859067798,India,Greenfield,19,3.94,2.36,2.62,3.25,0.7,1,4.78,1.56,10.26,13.37,13.16,38.08,81.7,307.29,832.93,137.67,5.8,3.9,1.2,4.4,3.82,1,4,66.0,59.1,87.1,ISO 9001,61.2,0.227,0.246,0,0,60.3,65.5,1.33,9.2,2020
FIRM_024,SME,230,43,Fruit and Vegetable Processing,Private Foreign,1,83.71920859067798,India,Greenfield,19,3.94,2.36,2.62,3.25,0.7,1,4.78,1.56,12.42,14.17,13.16,39.98,81.7,372.37,832.93,137.67,5.8,3.9,1.2,4.4,3.82,1,4,66.0,59.1,87.1,ISO 9001,61.2,0.227,0.246,0,0,60.3,65.5,1.33,9.2,2021
FIRM_024,SME,235,43,Fruit and Vegetable Processing,Private Foreign,1,83.71920859067798,India,Greenfield,19,3.94,2.36,2.62,3.25,0.7,1,4.78,1.56,12.42,13.47,13.16,41.89,81.7,383.21,832.93,137.67,5.8,3.9,1.2,4.4,3.82,1,4,66.0,59.1,87.1,ISO 9001,61.2,0.227,0.246,0,0,60.3,65.5,1.33,9.2,2022
FIRM_024,SME,239,43,Fruit and Vegetable Processing,Private Foreign,1,83.71920859067798,India,Greenfield,19,3.94,2.36,2.62,3.25,0.7,1,4.78,1.56,10.75,13.28,13.16,43.79,81.7,394.06,832.93,137.67,5.8,3.9,1.2,4.4,3.82,1,4,66.0,59.1,87.1,ISO 9001,61.2,0.227,0.246,0,0,60.3,65.5,1.33,9.2,2023
FIRM_024,SME,244,43,Fruit and Vegetable Processing,Private Foreign,1,83.71920859067798,India,Greenfield,19,3.94,2.36,2.62,3.25,0.7,1,4.78,1.56,10.79,15.25,13.16,45.7,81.7,404.9,832.93,137.67,5.8,3.9,1.2,4.4,3.82,1,4,66.0,59.1,87.1,ISO 9001,61.2,0.227,0.246,0,0,60.3,65.5,1.33,9.2,2024
FIRM_025,SME,161,35,Grain Mill Products,Government-owned,0,0.0,None,None,0,1.54,2.03,3.77,3.09,0.265,0,1.84,1.68,12.32,14.49,6.55,6.93,59.7,399.22,606.36,32.55,3.1,7.0,2.6,2.8,3.88,1,14,63.2,78.2,69.8,HACCP,8.9,0.292,0.315,1,1,24.5,51.1,3.69,9.44,2020
FIRM_025,SME,164,35,Grain Mill Products,Government-owned,0,0.0,None,None,0,1.54,2.03,3.77,3.09,0.265,0,1.84,1.68,13.89,16.2,6.55,7.28,59.7,483.76,606.36,32.55,3.1,7.0,2.6,2.8,3.88,1,14,63.2,78.2,69.8,HACCP,8.9,0.292,0.315,1,1,24.5,51.1,3.69,9.44,2021
FIRM_025,SME,167,35,Grain Mill Products,Government-owned,0,0.0,None,None,0,1.54,2.03,3.77,3.09,0.265,0,1.84,1.68,14.11,15.8,6.55,7.62,59.7,497.85,606.36,32.55,3.1,7.0,2.6,2.8,3.88,1,14,63.2,78.2,69.8,HACCP,8.9,0.292,0.315,1,1,24.5,51.1,3.69,9.44,2022
FIRM_025,SME,170,35,Grain Mill Products,Government-owned,0,0.0,None,None,0,1.54,2.03,3.77,3.09,0.265,0,1.84,1.68,14.46,16.72,6.55,7.97,59.7,511.94,606.36,32.55,3.1,7.0,2.6,2.8,3.88,1,14,63.2,78.2,69.8,HACCP,8.9,0.292,0.315,1,1,24.5,51.1,3.69,9.44,2023
FIRM_025,SME,173,35,Grain Mill Products,Government-owned,0,0.0,None,None,0,1.54,2.03,3.77,3.09,0.265,0,1.84,1.68,14.08,16.27,6.55,8.32,59.7,526.03,606.36,32.55,3.1,7.0,2.6,2.8,3.88,1,14,63.2,78.2,69.8,HACCP,8.9,0.292,0.315,1,1,24.5,51.1,3.69,9.44,2024
FIRM_026,SME,149,37,Beverages,Private Nigerian,0,0.0,None,None,0,4.62,2.4,3.63,3.87,0.255,1,0.44,1.17,7.99,11.87,5.58,0.87,60.5,332.53,823.43,3.4,3.1,4.4,3.0,2.7,3.3,0,8,89.2,83.7,78.0,None,18.7,0.259,0.391,1,0,24.0,81.2,3.35,9.88,2020
FIRM_026,SME,151,37,Beverages,Private Nigerian,0,0.0,None,None,0,4.62,2.4,3.63,3.87,0.255,1,0.44,1.17,8.52,15.51,5.58,0.91,60.5,402.95,823.43,3.4,3.1,4.4,3.0,2.7,3.3,0,8,89.2,83.7,78.0,None,18.7,0.259,0.391,1,0,24.0,81.2,3.35,9.88,2021
FIRM_026,SME,154,37,Beverages,Private Nigerian,0,0.0,None,None,0,4.62,2.4,3.63,3.87,0.255,1,0.44,1.17,8.72,15.83,5.58,0.96,60.5,414.68,823.43,3.4,3.1,4.4,3.0,2.7,3.3,0,8,89.2,83.7,78.0,None,18.7,0.259,0.391,1,0,24.0,81.2,3.35,9.88,2022
FIRM_026,SME,157,37,Beverages,Private Nigerian,0,0.0,None,None,0,4.62,2.4,3.63,3.87,0.255,1,0.44,1.17,8.46,14.31,5.58,1.0,60.5,426.42,823.43,3.4,3.1,4.4,3.0,2.7,3.3,0,8,89.2,83.7,78.0,None,18.7,0.259,0.391,1,0,24.0,81.2,3.35,9.88,2023
FIRM_026,SME,160,37,Beverages,Private Nigerian,0,0.0,None,None,0,4.62,2.4,3.63,3.87,0.255,1,0.44,1.17,9.41,14.59,5.58,1.04,60.5,438.16,823.43,3.4,3.1,4.4,3.0,2.7,3.3,0,8,89.2,83.7,78.0,None,18.7,0.259,0.391,1,0,24.0,81.2,3.35,9.88,2024
FIRM_027,SME,235,24,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.41,2.8,3.26,2.26,0.08,0,1.24,1.62,14.37,12.63,5.54,10.17,45.3,378.57,996.16,45.3,5.1,5.2,4.1,4.4,4.7,0,8,91.2,49.8,92.2,None,11.6,0.503,0.585,0,0,28.4,30.1,3.38,8.45,2020
FIRM_027,SME,239,24,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.41,2.8,3.26,2.26,0.08,0,1.24,1.62,16.1,15.85,5.54,10.68,45.3,458.74,996.16,45.3,5.1,5.2,4.1,4.4,4.7,0,8,91.2,49.8,92.2,None,11.6,0.503,0.585,0,0,28.4,30.1,3.38,8.45,2021
FIRM_027,SME,244,24,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.41,2.8,3.26,2.26,0.08,0,1.24,1.62,15.57,16.54,5.54,11.19,45.3,472.1,996.16,45.3,5.1,5.2,4.1,4.4,4.7,0,8,91.2,49.8,92.2,None,11.6,0.503,0.585,0,0,28.4,30.1,3.38,8.45,2022
FIRM_027,SME,249,24,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.41,2.8,3.26,2.26,0.08,0,1.24,1.62,17.79,14.42,5.54,11.7,45.3,485.46,996.16,45.3,5.1,5.2,4.1,4.4,4.7,0,8,91.2,49.8,92.2,None,11.6,0.503,0.585,0,0,28.4,30.1,3.38,8.45,2023
FIRM_027,SME,253,24,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.41,2.8,3.26,2.26,0.08,0,1.24,1.62,17.5,15.69,5.54,12.2,45.3,498.83,996.16,45.3,5.1,5.2,4.1,4.4,4.7,0,8,91.2,49.8,92.2,None,11.6,0.503,0.585,0,0,28.4,30.1,3.38,8.45,2024
FIRM_028,SME,86,29,Fish Processing,Private Nigerian,1,22.730909483628423,China,M&A,2,3.95,4.6,2.95,3.53,0.607,1,4.83,1.38,18.28,17.91,1.99,48.74,69.6,157.62,393.23,90.38,4.7,4.2,2.5,5.6,4.25,1,1,94.5,75.4,69.8,None,55.3,0.388,0.353,1,0,57.0,43.9,3.13,4.01,2020
FIRM_028,SME,87,29,Fish Processing,Private Nigerian,1,22.730909483628423,China,M&A,2,3.95,4.6,2.95,3.53,0.607,1,4.83,1.38,22.53,22.95,1.99,51.18,69.6,190.99,393.23,90.38,4.7,4.2,2.5,5.6,4.25,1,1,94.5,75.4,69.8,None,55.3,0.388,0.353,1,0,57.0,43.9,3.13,4.01,2021
FIRM_028,SME,89,29,Fish Processing,Private Nigerian,1,22.730909483628423,China,M&A,2,3.95,4.6,2.95,3.53,0.607,1,4.83,1.38,23.59,22.21,1.99,53.61,69.6,196.56,393.23,90.38,4.7,4.2,2.5,5.6,4.25,1,1,94.5,75.4,69.8,None,55.3,0.388,0.353,1,0,57.0,43.9,3.13,4.01,2022
FIRM_028,SME,91,29,Fish Processing,Private Nigerian,1,22.730909483628423,China,M&A,2,3.95,4.6,2.95,3.53,0.607,1,4.83,1.38,24.18,23.21,1.99,56.05,69.6,202.12,393.23,90.38,4.7,4.2,2.5,5.6,4.25,1,1,94.5,75.4,69.8,None,55.3,0.388,0.353,1,0,57.0,43.9,3.13,4.01,2023
FIRM_028,SME,92,29,Fish Processing,Private Nigerian,1,22.730909483628423,China,M&A,2,3.95,4.6,2.95,3.53,0.607,1,4.83,1.38,23.49,23.34,1.99,58.49,69.6,207.68,393.23,90.38,4.7,4.2,2.5,5.6,4.25,1,1,94.5,75.4,69.8,None,55.3,0.388,0.353,1,0,57.0,43.9,3.13,4.01,2024
FIRM_029,SME,235,34,Sugar and Confectionery,Private Foreign,1,24.726143907250226,Germany,Joint Venture,11,4.29,4.09,3.02,2.71,0.716,1,3.37,1.48,11.2,21.12,6.44,46.49,66.5,54.41,131.04,29.76,3.7,5.2,3.0,4.6,4.12,1,0,45.0,51.9,84.7,None,47.1,0.157,0.519,1,0,64.6,43.6,4.7,8.47,2020
FIRM_029,SME,239,34,Sugar and Confectionery,Private Foreign,1,24.726143907250226,Germany,Joint Venture,11,4.29,4.09,3.02,2.71,0.716,1,3.37,1.48,13.94,24.58,6.44,48.81,66.5,65.93,131.04,29.76,3.7,5.2,3.0,4.6,4.12,1,0,45.0,51.9,84.7,None,47.1,0.157,0.519,1,0,64.6,43.6,4.7,8.47,2021
FIRM_029,SME,244,34,Sugar and Confectionery,Private Foreign,1,24.726143907250226,Germany,Joint Venture,11,4.29,4.09,3.02,2.71,0.716,1,3.37,1.48,13.76,21.79,6.44,51.14,66.5,67.85,131.04,29.76,3.7,5.2,3.0,4.6,4.12,1,0,45.0,51.9,84.7,None,47.1,0.157,0.519,1,0,64.6,43.6,4.7,8.47,2022
FIRM_029,SME,249,34,Sugar and Confectionery,Private Foreign,1,24.726143907250226,Germany,Joint Venture,11,4.29,4.09,3.02,2.71,0.716,1,3.37,1.48,13.75,22.49,6.44,53.46,66.5,69.77,131.04,29.76,3.7,5.2,3.0,4.6,4.12,1,0,45.0,51.9,84.7,None,47.1,0.157,0.519,1,0,64.6,43.6,4.7,8.47,2023
