sample_id,interface,temperature_C,Gc_J_per_m2,distribution_model,source_type,assumption_tag,seed
MC_00907,GDC|LSCF,800,0.766272,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00908,GDC|LSCF,800,0.647331,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00909,GDC|LSCF,800,0.912217,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00910,GDC|LSCF,800,0.273892,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00911,GDC|LSCF,800,0.716449,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00912,GDC|LSCF,800,0.732786,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00913,GDC|LSCF,800,0.939518,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00914,GDC|LSCF,800,0.804255,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00915,GDC|LSCF,800,1.024046,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00916,GDC|LSCF,800,0.933002,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00917,GDC|LSCF,800,0.985715,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00918,GDC|LSCF,800,0.90335,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00919,GDC|LSCF,800,1.150174,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00920,GDC|LSCF,800,1.021879,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00921,GDC|LSCF,800,1.002534,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00922,GDC|LSCF,800,1.052448,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00923,GDC|LSCF,800,0.874736,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00924,GDC|LSCF,800,0.538689,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00925,GDC|LSCF,800,0.743451,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00926,GDC|LSCF,800,0.909842,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00927,GDC|LSCF,800,1.323366,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00928,GDC|LSCF,800,0.936473,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00929,GDC|LSCF,800,0.792915,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00930,GDC|LSCF,800,0.843521,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00931,GDC|LSCF,800,0.92006,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00932,GDC|LSCF,800,0.902542,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00933,GDC|LSCF,800,0.945781,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00934,GDC|LSCF,800,1.006909,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00935,GDC|LSCF,800,0.837958,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00936,GDC|LSCF,800,0.892541,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00937,GDC|LSCF,800,0.821097,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00938,GDC|LSCF,800,0.768906,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00939,GDC|LSCF,800,1.103254,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00940,GDC|LSCF,800,0.957158,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00941,GDC|LSCF,800,1.041749,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00942,GDC|LSCF,800,0.864473,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00943,GDC|LSCF,800,1.00469,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00944,GDC|LSCF,800,1.048786,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00945,GDC|LSCF,800,0.965923,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00946,GDC|LSCF,800,1.021332,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00947,GDC|LSCF,800,0.760398,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00948,GDC|LSCF,800,1.036098,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00949,GDC|LSCF,800,1.106551,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00950,GDC|LSCF,800,0.769534,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00951,GDC|LSCF,800,1.024642,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00952,GDC|LSCF,800,0.908882,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00953,GDC|LSCF,800,0.781602,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00954,GDC|LSCF,800,0.803026,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00955,GDC|LSCF,800,0.73955,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00956,GDC|LSCF,800,0.605494,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00957,GDC|LSCF,800,0.496534,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00958,GDC|LSCF,800,0.466352,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00959,GDC|LSCF,800,0.697713,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00960,GDC|LSCF,800,1.13125,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00961,GDC|LSCF,800,1.038365,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00962,GDC|LSCF,800,0.909744,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00963,GDC|LSCF,800,0.836101,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00964,GDC|LSCF,800,0.921902,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00965,GDC|LSCF,800,0.725888,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00966,GDC|LSCF,800,0.897317,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00967,GDC|LSCF,800,0.509765,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00968,GDC|LSCF,800,0.860384,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00969,GDC|LSCF,800,1.009386,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00970,GDC|LSCF,800,0.744427,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00971,GDC|LSCF,800,1.249835,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00972,GDC|LSCF,800,0.824132,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00973,GDC|LSCF,800,0.372641,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00974,GDC|LSCF,800,0.516547,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00975,GDC|LSCF,800,1.010112,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00976,GDC|LSCF,800,0.877409,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00977,GDC|LSCF,800,0.830105,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00978,GDC|LSCF,800,0.799026,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00979,GDC|LSCF,800,0.710354,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00980,GDC|LSCF,800,0.803214,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00981,GDC|LSCF,800,0.680071,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00982,GDC|LSCF,800,0.782445,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00983,GDC|LSCF,800,0.823161,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00984,GDC|LSCF,800,0.774629,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00985,GDC|LSCF,800,0.908798,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00986,GDC|LSCF,800,0.712862,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00987,GDC|LSCF,800,1.273267,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00988,GDC|LSCF,800,0.845869,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00989,GDC|LSCF,800,0.724032,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00990,GDC|LSCF,800,0.983945,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00991,GDC|LSCF,800,0.752197,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00992,GDC|LSCF,800,1.111367,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00993,GDC|LSCF,800,0.704055,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00994,GDC|LSCF,800,0.696482,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00995,GDC|LSCF,800,0.924861,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00996,GDC|LSCF,800,0.781888,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00997,GDC|LSCF,800,0.507676,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00998,GDC|LSCF,800,0.717124,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00999,GDC|LSCF,800,1.271919,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_01000,GDC|LSCF,800,0.570655,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
