firm_id,survey_year,reporting_year,macro_year,firm_id,firm_size,firm_age,employees,total_assets_million_naira,subsector,ownership_type,firm_resources_score,firm_age_category,fdi_presence,fdi_type,fdi_amount_million_usd,fdi_origin_country,knowledge_absorption_score,task_performance_score,innovation_score,firm_resources_score,fdi_intensity,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,roi_percent,roa_percent,export_intensity_percent,market_share_percent,operational_efficiency_score,overall_performance_index,export_oriented,gp_tax_incentives_effectiveness,gp_regulatory_stability,gp_infrastructure_support,gp_ease_of_doing_business,gp_corruption_experience,gp_policy_consistency,gp_government_support_programs,policy_effectiveness_index,macro_nigeria_total_fdi_billion_usd,macro_lagos_total_fdi_billion_usd,macro_lagos_food_processing_fdi_million_usd,macro_greenfield_fdi_ratio,macro_ma_fdi_ratio,macro_jv_fdi_ratio,macro_fdi_from_south_africa_million_usd,macro_fdi_from_uk_million_usd,macro_fdi_from_usa_million_usd,macro_fdi_from_netherlands_million_usd,macro_fdi_from_china_million_usd,macro_gdp_growth_rate,macro_inflation_rate,macro_exchange_rate_naira_usd,macro_interest_rate,macro_unemployment_rate,macro_ease_of_doing_business_rank,macro_ease_of_doing_business_score,macro_corruption_perception_index,macro_regulatory_quality_index,macro_government_effectiveness_index,macro_corporate_tax_rate,macro_infrastructure_quality_score,macro_pioneer_status_grants,macro_sector_gdp_billion_naira,macro_sector_employment_thousands,macro_sector_exports_million_usd,macro_number_of_firms,macro_capacity_utilization_percent,macro_average_firm_size_employees,macro_power_supply_hours_per_day,macro_logistics_performance_index,macro_internet_penetration_percent,macro_port_efficiency_score,macro_road_quality_index,macro_financial_inclusion_rate,macro_credit_to_private_sector_percent_gdp,macro_sector_average_roa,macro_sector_average_roi,macro_total_sector_revenue_billion_naira,macro_total_sector_assets_billion_naira,macro_average_debt_equity_ratio,macro_sector_export_revenue_million_usd,macro_data_collection_date,macro_last_updated,macro_year,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,knowledge_absorption_x_policy,ka_acquire_external_knowledge,ka_assimilate_new_info,ka_transform_knowledge,ka_exploit_knowledge_commercially,tp_work_quality_standards,tp_efficient_task_completion,tp_productivity_levels,tp_goal_achievement,inn_product_innovation,inn_process_innovation,inn_marketing_innovation,inn_organizational_innovation,fr_skilled_labor_ratio,fr_rd_spend_ratio,fr_iot_adoption,fr_liquidity_ratio,survey_date,respondent_position,response_completeness,response_time_minutes,technology_adoption_level
FIRM_078,2024,2022,2022,FIRM_078,SME,8,22,999.0,Dairy Products,Local Private,1.35,Growing (6-10 years),1,Joint Venture,2.34,Other,3.45,3.03,3.14,1.35,0.234,3.26,0.763,3.25,59.1,21.51,13.15,30.7,5.45,9.2,4.93,1,2.0,3.6,2.4,2.7,2.7,3.5,3.3,3.26,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.26,0.763,3.25,59.1,11.247,3.181705550160894,3.462706476878674,4.173256761230178,2.973519328671824,3.615314917316669,2.3737198352737967,2.4306196488992557,3.7105679511601943,2.267119725115208,4.988145405219188,2.5264783184453665,2.787859879628998,7.013885086560276,0.6247038265092514,0,5.0,2024-02-03 07:32:42.541806020,Production Manager,0.9833331909484724,31,Very Low
FIRM_079,2024,2024,2024,FIRM_079,Large,2,512,50000.0,Grain Milling,Local Private,1.69,Young (≤5 years),1,M&A,7.53,South Africa,2.42,3.23,2.47,1.69,0.015,3.41,0.051,3.46,59.1,24.34,17.67,7.1,1.36,5.7,3.87,0,3.0,4.0,2.6,4.6,4.9,3.3,3.3,3.41,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.41,0.051,3.46,59.1,8.252,2.400558214164072,3.2618631057848715,1.499271174394135,2.5033476841678164,3.296848520931661,3.3270534054083885,3.170541304829074,3.1147803836330503,3.089328307292374,2.6269321594131543,1.9941664978565796,2.154483082212616,30.79343464652816,0.083682991090328,0,5.0,2024-02-03 13:33:54.782608695,General Manager,0.8983290175971944,24,Very Low
FIRM_080,2024,2022,2022,FIRM_080,SME,14,43,999.0,Grain Milling,Joint Venture,0.92,Mature (11-20 years),1,Greenfield,6.73,USA,3.32,3.77,3.72,0.92,0.674,3.83,2.581,3.25,59.1,23.74,14.63,6.5,1.59,9.5,4.37,0,4.2,5.4,2.9,3.7,4.7,2.2,5.1,3.83,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.83,2.581,3.25,59.1,12.716,2.796180063017426,3.294108701442542,3.38768664332708,3.8209089934589255,3.2679914466299254,3.710637442944092,3.6055423734175656,4.482104759160856,3.197244273380124,3.129166312006123,4.531887109385885,4.007320425807686,38.911775807049786,2.4419889367714163,0,0.7814937799334457,2024-02-03 19:35:07.023411371,Operations Manager,0.8520107221377986,9,Low
FIRM_081,2024,2024,2024,FIRM_081,Large,5,677,50000.0,Fruits & Vegetables,Foreign,2.44,Young (≤5 years),1,Greenfield,11.9,India,3.44,3.72,2.17,2.44,0.024,3.09,0.074,3.46,59.1,21.44,14.43,8.5,12.7,8.1,5.25,0,4.7,2.3,2.7,2.6,4.3,4.0,1.6,3.09,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.09,0.074,3.46,59.1,10.63,3.872496021203643,3.2635642037531234,2.646238152093096,3.986760893325332,4.120890401807546,3.532363430989577,3.1363618250052445,4.098821647199866,1.7107675349228708,2.4947629635942974,1.758213175272075,2.734989818170769,18.70475956583706,1.1992645048696555,1,3.476175795104617,2024-02-04 01:36:19.264214047,CEO,0.9765087469493606,34,Medium
FIRM_082,2024,2023,2023,FIRM_082,SME,36,22,999.0,Bakery Products,Local Private,1.74,Established (>20 years),1,Greenfield,5.4,India,3.49,3.63,3.58,1.74,0.541,3.43,1.856,2.98,59.1,19.93,17.04,5.5,4.46,9.6,4.68,0,4.5,4.2,3.1,3.4,5.3,2.8,3.3,3.43,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.43,1.856,2.98,59.1,11.971,3.637386854561104,4.193639067806945,3.026629594208518,3.1123035440340687,4.537388301493437,3.308823150436849,3.325077378051972,3.368247497579619,3.953985771182876,3.300943752328235,2.739122681436293,4.307479990613565,18.600579548026165,0.2123947180039632,1,1.3485918658021008,2024-02-04 07:37:31.505016722,CEO,0.991273190344709,6,Medium
FIRM_083,2024,2023,2023,FIRM_083,SME,6,26,999.0,Grain Milling,Government,2.21,Growing (6-10 years),1,Joint Venture,8.69,Germany,3.39,3.52,3.2,2.21,0.87,3.01,2.619,2.98,59.1,19.33,15.59,0.3,0.92,7.1,3.4,0,1.4,4.1,2.9,3.1,4.2,4.2,1.6,3.01,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.01,2.619,2.98,59.1,10.204,3.008854320664245,3.8154897055966033,3.4129088351845027,3.3305903959680223,3.417615351782723,2.937977757512253,3.4268803539927086,4.301094912209162,3.472006278300473,1.5320004766282524,3.4175367667712537,4.375873065486818,39.43641458715731,2.458737257907183,1,0.8923491960113885,2024-02-04 13:38:43.745819398,CEO,0.9483337296126024,16,Medium
FIRM_084,2024,2023,2023,FIRM_084,Large,10,250,40838.11,Beverages,Local Private,1.71,Growing (6-10 years),1,M&A,55.15,UAE,2.26,3.73,2.18,1.71,0.135,2.6,0.351,2.98,59.1,23.57,17.94,7.6,5.75,7.3,4.74,0,3.3,1.0,1.1,2.7,3.5,4.6,1.0,2.6,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,2.6,0.351,2.98,59.1,5.876,2.9065404705482503,1.3417279557350037,2.661494292297803,2.1411268682931643,4.07503202213089,4.025772334179478,3.435297201707631,3.401457496968876,2.195271564389116,2.608562381064951,1.0,2.927058631750431,34.993991595197095,0.0633423762875604,0,4.81823208904172,2024-02-04 19:39:55.986622073,Finance Manager,0.8847154945695137,7,Very Low
FIRM_085,2024,2022,2022,FIRM_085,SME,23,23,999.0,Fruits & Vegetables,Local Private,1.3,Established (>20 years),0,,0.0,,3.07,3.0,2.2,1.3,0.0,0.0,0.0,0.0,0.0,19.08,12.45,10.1,4.55,6.3,3.51,1,2.6,2.1,2.7,4.5,4.3,3.4,2.6,3.09,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,0.0,0.0,0.0,0.0,9.486,2.8865934807649425,3.8591305435708327,2.4918627287545494,3.0602586815945703,2.5477837888387587,2.6780076560373907,3.5418067923979866,3.230797904493378,1.3624152035508246,2.117090919686289,3.2282865515465176,2.092396140707385,20.184391189103167,4.083469956118172,0,2.6080325498977364,2024-02-05 01:41:08.227424749,CEO,0.8877616696423796,18,Medium
FIRM_086,2024,2023,2023,FIRM_086,Large,4,487,18891.2,Grain Milling,Foreign,1.46,Young (≤5 years),0,,0.0,,3.1,3.37,2.16,1.46,0.0,0.0,0.0,0.0,0.0,22.89,16.82,4.3,2.68,8.5,4.4,0,3.4,1.5,2.9,4.3,2.0,3.8,3.9,3.69,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,11.439,2.462071852401198,3.5363153363031423,3.130737175739222,3.259836306366604,3.44922936160568,4.143219539690433,2.651515946882719,3.244178129511828,2.7550954209185687,3.221804513103062,1.5393815569715057,1.1226919100399964,67.94783976862998,0.2985145786286191,0,1.8542012900256584,2024-02-05 07:42:20.468227424,General Manager,0.919988931015343,14,Very Low
FIRM_087,2024,2024,2024,FIRM_087,SME,2,60,999.0,Grain Milling,Foreign,2.0,Young (≤5 years),1,Joint Venture,7.02,UK,3.75,3.06,2.93,2.0,0.703,3.37,2.369,3.46,59.1,20.83,14.03,11.3,0.75,7.7,3.68,1,3.7,3.8,4.0,4.3,5.1,2.4,2.5,3.37,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.37,2.369,3.46,59.1,12.638,4.492300551575553,3.386903870487872,2.121478655023478,5.0,3.7813646402774586,2.898448086751293,2.926387080697651,2.6373588681471456,2.45405628613884,3.9950026379580166,3.605061058917403,1.6751666342758875,5.0,0.2723540727896467,1,3.099234915310702,2024-02-05 13:43:32.709030100,Operations Manager,0.9846746619402128,9,Medium
FIRM_088,2024,2024,2024,FIRM_088,Large,15,254,26511.37,Meat Processing,Foreign,1.24,Mature (11-20 years),0,,0.0,,2.65,3.2,2.52,1.24,0.0,0.0,0.0,0.0,0.0,26.12,17.28,2.1,2.15,6.8,4.2,0,5.1,3.6,2.0,4.3,5.4,4.2,3.8,3.66,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,9.699,2.942143624630928,3.12803708283778,2.122757384003333,2.410426379380669,3.2541899498108995,3.073295333852876,2.4723325874400244,3.982925428250923,3.013140457053023,3.681405568403096,1.6410838868891262,1.7635486575912058,65.69530662359429,0.3863742629858922,0,1.177498678605428,2024-02-05 19:44:44.949832776,CEO,0.8724396484221337,21,Very Low
FIRM_089,2024,2024,2024,FIRM_089,Large,16,623,37160.28,Dairy Products,Local Private,2.43,Mature (11-20 years),1,Joint Venture,4.82,South Africa,4.14,3.17,2.81,2.43,0.013,3.6,0.047,3.46,59.1,29.71,20.64,2.0,11.11,6.2,5.77,0,4.2,3.7,3.1,2.6,3.3,3.4,3.5,3.6,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.6,0.047,3.46,59.1,14.904,4.173726816660397,4.186878903990209,3.711435954660853,4.47134179100195,3.238096175126242,2.5732503665690265,4.2822524397489605,2.60131307299699,2.5368833388444334,1.0,3.4620459350337467,4.240622664715354,20.655060739278557,6.4511141139538495,1,1.1415820780793755,2024-02-06 01:45:57.190635451,General Manager,0.973896050437523,10,High
FIRM_090,2024,2023,2023,FIRM_090,SME,23,97,999.0,Beverages,Local Private,1.04,Established (>20 years),0,,0.0,,3.66,2.86,3.24,1.04,0.0,0.0,0.0,0.0,0.0,21.86,13.92,1.4,4.81,8.1,4.13,0,5.5,2.8,3.5,2.9,2.9,2.7,3.2,3.67,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,13.432,4.417052841537961,4.063268523486,2.06608536835721,4.097487018772647,3.399332266118668,3.2490184971800544,1.8154824465277404,2.9629337012405426,1.0,4.937862687635093,3.916416372924184,3.1042421285042514,36.28076665382791,2.362918691362175,0,1.3922660520624384,2024-02-06 07:47:09.431438127,General Manager,0.8936954213057725,3,Low
FIRM_091,2024,2022,2022,FIRM_091,SME,19,46,999.0,Dairy Products,Joint Venture,2.3,Mature (11-20 years),0,,0.0,,3.52,3.78,3.22,2.3,0.0,0.0,0.0,0.0,0.0,17.26,15.34,3.7,5.33,8.4,4.11,0,3.0,2.9,2.7,5.0,3.3,1.6,4.8,3.53,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,0.0,0.0,0.0,0.0,12.426,3.998648718518369,2.8589856325234737,3.6996812508182906,3.524509123592109,3.975315636995824,4.282718720934585,4.422872274653541,2.45464719455288,2.511653061698841,3.365751946558781,3.647580178196086,3.350644071682789,45.82931978921883,3.232638423355376,0,5.0,2024-02-06 13:48:21.672240802,Operations Manager,0.9712879254143648,6,Medium
FIRM_092,2024,2024,2024,FIRM_092,Large,16,1031,37689.97,Bakery Products,Local Private,1.93,Mature (11-20 years),0,,0.0,,3.69,3.98,2.24,1.93,0.0,0.0,0.0,0.0,0.0,23.5,15.78,15.0,1.95,7.4,4.22,1,2.1,3.2,1.0,3.6,4.1,2.5,2.7,2.71,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,10.0,2.8547037498255614,3.6849366009871742,3.5163321635685563,4.706896387356107,3.687602588956175,3.9609396619107695,4.609079517810275,3.648358184325464,2.594380888931687,2.4011507735563,2.976448313061913,1.0016210919583866,38.61200424963134,1.0137833628572157,0,5.0,2024-02-06 19:49:33.913043478,General Manager,0.9880406796402308,16,Low
FIRM_093,2024,2024,2024,FIRM_093,Large,7,273,12235.72,Fruits & Vegetables,Local Private,0.64,Growing (6-10 years),0,,0.0,,2.85,3.4,2.79,0.64,0.0,0.0,0.0,0.0,0.0,22.61,16.8,14.1,5.35,6.7,4.5,1,5.5,2.7,4.0,2.0,4.5,1.8,3.8,3.33,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,9.49,3.522984072269288,2.7198402858211,1.546773944088463,3.59768437808549,2.457061260005017,4.2848954784196245,3.2582555304139027,3.609807723836877,3.5336610247740587,3.2414151270918468,2.445568962777331,1.9218302137044645,33.70176737950965,0.8198884312148088,0,0.7450478515715441,2024-02-07 01:50:46.153846154,General Manager,0.914124080799148,17,Very Low
FIRM_094,2024,2023,2023,FIRM_094,SME,15,12,999.0,Meat Processing,Local Private,1.74,Mature (11-20 years),0,,0.0,,2.93,2.85,2.83,1.74,0.0,0.0,0.0,0.0,0.0,12.46,12.39,3.9,1.1,8.0,2.85,0,4.3,4.2,3.7,3.7,6.5,4.0,1.4,3.26,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,9.552,3.180643514887268,2.4342672846477487,2.4901918128979106,3.611327356534343,2.52757990841896,3.965499782153755,1.4174903297381611,3.503982272088182,2.20180032538895,3.2585708402524234,2.065938466031672,3.798371798801658,30.5853682207145,0.5344103431841776,0,5.0,2024-02-07 07:51:58.394648829,Operations Manager,0.9047575981158296,12,Very Low
FIRM_095,2024,2024,2024,FIRM_095,SME,16,10,999.0,Bakery Products,Local Private,1.22,Mature (11-20 years),1,Greenfield,6.27,India,3.22,3.14,3.66,1.22,0.628,3.13,1.966,3.46,59.1,26.84,20.17,7.1,2.65,9.5,5.32,0,2.9,1.8,3.2,4.2,6.3,4.6,3.5,3.13,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.13,1.966,3.46,59.1,10.079,2.477038511415897,2.9612979427870245,4.174698462742636,3.2575034775859635,3.4358808932856943,2.8274311200287414,3.2109515504261674,3.0744533831976546,4.578674673372566,2.4998361547435928,4.318138159898814,3.258096701144328,36.72495534386426,1.3103469057261032,0,2.43946002232109,2024-02-07 13:53:10.635451505,General Manager,0.9703331978456952,46,Low
FIRM_096,2024,2023,2023,FIRM_096,SME,7,109,999.0,Dairy Products,Local Private,1.86,Growing (6-10 years),1,Joint Venture,12.59,USA,3.49,3.47,2.27,1.86,1.26,3.33,4.196,2.98,59.1,20.34,11.38,10.2,4.63,6.9,3.64,1,4.3,2.2,2.9,4.0,5.4,4.2,3.1,3.33,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.33,4.196,2.98,59.1,11.622,3.4594874253772825,4.003675430667931,2.2169510219742867,4.278855105934902,4.074611951632131,3.36844754297071,3.4486526709689445,2.996659747938016,1.0,3.278125000607868,1.9305552578155925,2.8675152491829623,56.98012869016878,1.605159656806895,0,3.43418977042492,2024-02-07 19:54:22.876254180,Production Manager,0.9294224323569092,25,Low
FIRM_097,2024,2023,2023,FIRM_097,SME,43,55,999.0,Sugar & Confectionery,Joint Venture,2.52,Established (>20 years),1,M&A,55.01,UK,3.3,2.97,2.96,2.52,5.507,3.37,18.559,2.98,59.1,22.69,16.51,2.2,4.52,6.8,4.16,0,4.8,3.4,1.0,2.6,4.4,6.1,2.1,3.37,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.37,18.559,2.98,59.1,11.121,2.256768167072158,4.067187531763261,2.682036163921551,4.177175387048707,2.151497094364859,3.053860609617776,2.691521424056869,3.9786219181279447,4.211167497802625,2.553274941141724,1.5592273190730044,3.5083581227401104,53.27392594735234,1.9981213800191635,1,1.352483988472835,2024-02-08 01:55:35.117056856,CEO,0.9526673572694796,26,Medium
FIRM_098,2024,2024,2024,FIRM_098,Large,18,392,43274.56,Bakery Products,Local Private,0.82,Mature (11-20 years),1,Joint Venture,21.47,Netherlands,3.56,3.62,3.33,0.82,0.05,3.89,0.194,3.46,59.1,30.74,22.15,1.5,0.41,8.8,5.28,0,3.9,2.7,3.8,5.4,2.9,2.5,3.8,3.89,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.89,0.194,3.46,59.1,13.848,4.150143510769251,3.759159794068105,3.515854803926707,2.79945817000303,3.5001618943090214,4.531402432827328,3.087825284953406,3.369668840974908,2.675681029121895,2.73607420657898,3.431905828536113,4.472218025522233,16.1644866131955,0.5944374818532091,0,2.541068786415225,2024-02-08 07:56:47.357859531,General Manager,0.943424385544177,11,Very Low
FIRM_099,2024,2022,2022,FIRM_099,SME,5,41,999.0,Fruits & Vegetables,Local Private,1.87,Young (≤5 years),1,Joint Venture,19.21,UK,3.2,3.72,2.72,1.87,1.923,2.71,5.211,3.25,59.1,17.35,14.19,28.6,9.38,8.0,4.9,1,2.9,1.8,4.5,2.0,6.6,3.8,2.6,2.71,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,2.71,5.211,3.25,59.1,8.672,2.8283061621612857,3.907567050793598,3.805051458354336,2.244602244320986,3.484251286089547,2.762247947501582,4.724156159090681,3.889814992921687,3.759584872343556,2.482348777820424,1.8242495164948556,2.8010617828166544,69.80265393183704,5.938339636146342,0,0.8870857649040025,2024-02-08 13:57:59.598662207,CEO,0.8729333268467194,10,Medium
FIRM_100,2024,2022,2022,FIRM_100,SME,23,13,999.0,Bakery Products,Local Private,0.4,Established (>20 years),1,Greenfield,11.7,France,3.28,4.01,2.38,0.4,1.171,3.37,3.946,3.25,59.1,24.52,14.48,7.7,0.88,7.5,3.91,0,3.3,3.9,1.7,3.6,3.9,1.7,5.3,3.37,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.37,3.946,3.25,59.1,11.054,3.3609277246982714,3.761324800980471,2.873615002559954,3.137615490083474,4.633002666925068,4.2255883825723775,4.031941729841392,3.168850788325466,2.979801484058733,1.8105958392343129,1.6549301527872602,3.0624328223922626,13.62547009776376,0.3720773089967923,0,1.2704100618428202,2024-02-08 19:59:11.839464883,CEO,0.9767185540434342,23,Very Low
