Gc_YSZ_threshold_J_per_m2,Gc_GDC_LSCF_threshold_J_per_m2,P_joint_failure_independent_rho_0,P_joint_failure_correlated_rho_05,delta_correlated_minus_independent
2.592593,1.440816,0.8523,0.8613,0.009
2.592593,1.467347,0.8565,0.8632,0.0067
2.592593,1.493878,0.8588,0.86455,0.00575
2.592593,1.520408,0.8607,0.8656,0.0049
2.592593,1.546939,0.8623,0.8661,0.0038
2.592593,1.573469,0.8636,0.8663,0.0027
2.592593,1.6,0.8644,0.8665,0.0021
2.633333,0.3,0.0002,0.0002,0.0
2.633333,0.326531,0.0004,0.00025,-0.00015
2.633333,0.353061,0.0006,0.0004,-0.0002
2.633333,0.379592,0.00075,0.00075,0.0
2.633333,0.406122,0.0013,0.00135,5e-05
2.633333,0.432653,0.00215,0.00205,-0.0001
2.633333,0.459184,0.00305,0.0034,0.00035
2.633333,0.485714,0.00455,0.00485,0.0003
2.633333,0.512245,0.00645,0.00705,0.0006
2.633333,0.538776,0.00885,0.01005,0.0012
2.633333,0.565306,0.01305,0.0148,0.00175
2.633333,0.591837,0.01865,0.01975,0.0011
2.633333,0.618367,0.02505,0.02765,0.0026
2.633333,0.644898,0.03405,0.0377,0.00365
2.633333,0.671429,0.0459,0.0515,0.0056
2.633333,0.697959,0.0604,0.065,0.0046
2.633333,0.72449,0.07665,0.0838,0.00715
2.633333,0.75102,0.0965,0.10545,0.00895
2.633333,0.777551,0.1199,0.1305,0.0106
2.633333,0.804082,0.1471,0.1604,0.0133
2.633333,0.830612,0.17685,0.19525,0.0184
2.633333,0.857143,0.2133,0.2341,0.0208
2.633333,0.883673,0.251,0.2741,0.0231
2.633333,0.910204,0.2923,0.3179,0.0256
2.633333,0.936735,0.33435,0.364,0.02965
2.633333,0.963265,0.37785,0.41255,0.0347
2.633333,0.989796,0.4255,0.46265,0.03715
2.633333,1.016327,0.4704,0.51215,0.04175
2.633333,1.042857,0.5162,0.5586,0.0424
2.633333,1.069388,0.5589,0.60415,0.04525
2.633333,1.095918,0.60395,0.64675,0.0428
2.633333,1.122449,0.64395,0.6852,0.04125
2.633333,1.14898,0.6831,0.7195,0.0364
2.633333,1.17551,0.71855,0.7504,0.03185
2.633333,1.202041,0.7491,0.77745,0.02835
2.633333,1.228571,0.7753,0.80095,0.02565
2.633333,1.255102,0.7989,0.82,0.0211
2.633333,1.281633,0.816,0.8365,0.0205
2.633333,1.308163,0.83085,0.85005,0.0192
2.633333,1.334694,0.8444,0.8603,0.0159
2.633333,1.361224,0.85415,0.8677,0.01355
2.633333,1.387755,0.8633,0.8733,0.01
2.633333,1.414286,0.8696,0.8775,0.0079
2.633333,1.440816,0.8736,0.88055,0.00695
2.633333,1.467347,0.8779,0.8828,0.0049
2.633333,1.493878,0.88025,0.8843,0.00405
2.633333,1.520408,0.8822,0.88545,0.00325
2.633333,1.546939,0.88385,0.886,0.00215
2.633333,1.573469,0.88515,0.8863,0.00115
2.633333,1.6,0.88595,0.88655,0.0006
2.674074,0.3,0.0002,0.0002,0.0
2.674074,0.326531,0.0004,0.00025,-0.00015
2.674074,0.353061,0.0006,0.0004,-0.0002
2.674074,0.379592,0.00075,0.00075,0.0
2.674074,0.406122,0.00135,0.00135,0.0
2.674074,0.432653,0.0022,0.00205,-0.00015
2.674074,0.459184,0.0031,0.0034,0.0003
2.674074,0.485714,0.00465,0.00485,0.0002
2.674074,0.512245,0.0066,0.00705,0.00045
2.674074,0.538776,0.00905,0.01005,0.001
2.674074,0.565306,0.01335,0.0148,0.00145
2.674074,0.591837,0.019,0.01975,0.00075
2.674074,0.618367,0.0257,0.02765,0.00195
2.674074,0.644898,0.03485,0.0377,0.00285
2.674074,0.671429,0.04695,0.0516,0.00465
2.674074,0.697959,0.06155,0.06515,0.0036
2.674074,0.72449,0.07835,0.08395,0.0056
2.674074,0.75102,0.09875,0.10575,0.007
2.674074,0.777551,0.12265,0.13095,0.0083
2.674074,0.804082,0.1501,0.161,0.0109
2.674074,0.830612,0.1805,0.196,0.0155
2.674074,0.857143,0.21765,0.23525,0.0176
2.674074,0.883673,0.2563,0.2755,0.0192
2.674074,0.910204,0.2986,0.3202,0.0216
2.674074,0.936735,0.3418,0.36695,0.02515
2.674074,0.963265,0.38625,0.41645,0.0302
2.674074,0.989796,0.43505,0.4673,0.03225
2.674074,1.016327,0.4809,0.51795,0.03705
2.674074,1.042857,0.52785,0.56535,0.0375
2.674074,1.069388,0.5714,0.61195,0.04055
2.674074,1.095918,0.6171,0.65555,0.03845
2.674074,1.122449,0.658,0.6952,0.0372
2.674074,1.14898,0.69765,0.73025,0.0326
2.674074,1.17551,0.7339,0.76225,0.02835
2.674074,1.202041,0.76525,0.79045,0.0252
2.674074,1.228571,0.79195,0.81515,0.0232
2.674074,1.255102,0.8159,0.8348,0.0189
2.674074,1.281633,0.8333,0.85235,0.01905
2.674074,1.308163,0.84845,0.8667,0.01825
2.674074,1.334694,0.86205,0.8774,0.01535
2.674074,1.361224,0.8721,0.88525,0.01315
2.674074,1.387755,0.8814,0.8914,0.01
2.674074,1.414286,0.88795,0.8959,0.00795
2.674074,1.440816,0.892,0.8991,0.0071
2.674074,1.467347,0.89635,0.90145,0.0051
2.674074,1.493878,0.8987,0.90305,0.00435
2.674074,1.520408,0.9007,0.90435,0.00365
2.674074,1.546939,0.90235,0.9049,0.00255
2.674074,1.573469,0.90365,0.90525,0.0016
2.674074,1.6,0.90445,0.9055,0.00105
2.714815,0.3,0.0002,0.0002,0.0
2.714815,0.326531,0.0004,0.00025,-0.00015
2.714815,0.353061,0.0006,0.0004,-0.0002
2.714815,0.379592,0.00075,0.00075,0.0
2.714815,0.406122,0.00135,0.00135,0.0
2.714815,0.432653,0.0022,0.00205,-0.00015
2.714815,0.459184,0.00315,0.0034,0.00025
2.714815,0.485714,0.0047,0.00485,0.00015
2.714815,0.512245,0.0067,0.00705,0.00035
2.714815,0.538776,0.00925,0.01005,0.0008
2.714815,0.565306,0.01375,0.0148,0.00105
2.714815,0.591837,0.0194,0.01975,0.00035
2.714815,0.618367,0.02625,0.02765,0.0014
2.714815,0.644898,0.03575,0.0377,0.00195
2.714815,0.671429,0.04825,0.0516,0.00335
2.714815,0.697959,0.0631,0.0652,0.0021
2.714815,0.72449,0.08035,0.08405,0.0037
2.714815,0.75102,0.101,0.10595,0.00495
2.714815,0.777551,0.1253,0.13125,0.00595
2.714815,0.804082,0.15325,0.1615,0.00825
2.714815,0.830612,0.1845,0.1967,0.0122
2.714815,0.857143,0.22225,0.23615,0.0139
2.714815,0.883673,0.26175,0.2767,0.01495
2.714815,0.910204,0.30505,0.32155,0.0165
2.714815,0.936735,0.3491,0.3687,0.0196
2.714815,0.963265,0.3941,0.41885,0.02475
2.714815,0.989796,0.4441,0.47025,0.02615
2.714815,1.016327,0.49075,0.52175,0.031
2.714815,1.042857,0.53825,0.57005,0.0318
2.714815,1.069388,0.5825,0.6175,0.035
2.714815,1.095918,0.62895,0.66205,0.0331
2.714815,1.122449,0.6706,0.7028,0.0322
2.714815,1.14898,0.7107,0.73845,0.02775
2.714815,1.17551,0.74775,0.77135,0.0236
2.714815,1.202041,0.7795,0.80075,0.02125
2.714815,1.228571,0.8068,0.8263,0.0195
2.714815,1.255102,0.83145,0.8468,0.01535
2.714815,1.281633,0.84915,0.86495,0.0158
2.714815,1.308163,0.8644,0.88,0.0156
2.714815,1.334694,0.8784,0.8914,0.013
2.714815,1.361224,0.8886,0.8998,0.0112
2.714815,1.387755,0.8981,0.9062,0.0081
2.714815,1.414286,0.90475,0.9111,0.00635
2.714815,1.440816,0.9089,0.91435,0.00545
2.714815,1.467347,0.9133,0.91685,0.00355
2.714815,1.493878,0.91565,0.91855,0.0029
2.714815,1.520408,0.91765,0.91995,0.0023
2.714815,1.546939,0.9193,0.9206,0.0013
2.714815,1.573469,0.9206,0.92095,0.00035
2.714815,1.6,0.9214,0.92125,-0.00015
2.755556,0.3,0.0002,0.0002,0.0
2.755556,0.326531,0.0004,0.00025,-0.00015
2.755556,0.353061,0.0006,0.0004,-0.0002
2.755556,0.379592,0.00075,0.00075,0.0
2.755556,0.406122,0.00135,0.00135,0.0
2.755556,0.432653,0.0022,0.00205,-0.00015
2.755556,0.459184,0.0032,0.0034,0.0002
2.755556,0.485714,0.0048,0.00485,5e-05
2.755556,0.512245,0.0068,0.00705,0.00025
2.755556,0.538776,0.00935,0.01005,0.0007
2.755556,0.565306,0.0139,0.0148,0.0009
2.755556,0.591837,0.0196,0.01975,0.00015
2.755556,0.618367,0.02655,0.02765,0.0011
2.755556,0.644898,0.0362,0.0377,0.0015
2.755556,0.671429,0.0488,0.0516,0.0028
2.755556,0.697959,0.0638,0.06525,0.00145
2.755556,0.72449,0.0812,0.08415,0.00295
2.755556,0.75102,0.1022,0.1061,0.0039
2.755556,0.777551,0.12685,0.13155,0.0047
2.755556,0.804082,0.15525,0.1618,0.00655
2.755556,0.830612,0.18685,0.19715,0.0103
2.755556,0.857143,0.2255,0.2366,0.0111
2.755556,0.883673,0.26555,0.2774,0.01185
2.755556,0.910204,0.3095,0.32275,0.01325
2.755556,0.936735,0.35405,0.37005,0.016
2.755556,0.963265,0.39995,0.42065,0.0207
2.755556,0.989796,0.45105,0.4723,0.02125
2.755556,1.016327,0.49875,0.5243,0.02555
2.755556,1.042857,0.547,0.5731,0.0261
2.755556,1.069388,0.59165,0.6214,0.02975
2.755556,1.095918,0.6385,0.66645,0.02795
2.755556,1.122449,0.68085,0.7085,0.02765
2.755556,1.14898,0.72135,0.7448,0.02345
2.755556,1.17551,0.75875,0.7789,0.02015
2.755556,1.202041,0.79095,0.8091,0.01815
2.755556,1.228571,0.81875,0.8357,0.01695
2.755556,1.255102,0.84395,0.85675,0.0128
2.755556,1.281633,0.8619,0.87545,0.01355
2.755556,1.308163,0.87745,0.89125,0.0138
2.755556,1.334694,0.89175,0.9031,0.01135
2.755556,1.361224,0.902,0.91185,0.00985
2.755556,1.387755,0.9115,0.91845,0.00695
2.755556,1.414286,0.91815,0.9236,0.00545
2.755556,1.440816,0.9223,0.9273,0.005
2.755556,1.467347,0.9267,0.93005,0.00335
2.755556,1.493878,0.92905,0.9319,0.00285
2.755556,1.520408,0.9311,0.9336,0.0025
2.755556,1.546939,0.93275,0.93425,0.0015
2.755556,1.573469,0.93405,0.9346,0.00055
2.755556,1.6,0.93485,0.9349,5e-05
2.796296,0.3,0.0002,0.0002,0.0
2.796296,0.326531,0.0004,0.00025,-0.00015
2.796296,0.353061,0.0006,0.0004,-0.0002
2.796296,0.379592,0.00075,0.00075,0.0
2.796296,0.406122,0.00135,0.00135,0.0
2.796296,0.432653,0.0022,0.00205,-0.00015
2.796296,0.459184,0.0032,0.0034,0.0002
2.796296,0.485714,0.0048,0.00485,5e-05
2.796296,0.512245,0.00685,0.00705,0.0002
2.796296,0.538776,0.0095,0.01005,0.00055
2.796296,0.565306,0.01405,0.0148,0.00075
2.796296,0.591837,0.02,0.01975,-0.00025
2.796296,0.618367,0.027,0.02765,0.00065
2.796296,0.644898,0.03675,0.0377,0.00095
2.796296,0.671429,0.04955,0.0516,0.00205
2.796296,0.697959,0.0646,0.0653,0.0007
2.796296,0.72449,0.0822,0.0842,0.002
2.796296,0.75102,0.10355,0.10615,0.0026
2.796296,0.777551,0.12845,0.1316,0.00315
2.796296,0.804082,0.15705,0.16195,0.0049
2.796296,0.830612,0.1891,0.1973,0.0082
2.796296,0.857143,0.22845,0.2368,0.00835
2.796296,0.883673,0.26885,0.27775,0.0089
2.796296,0.910204,0.3133,0.3235,0.0102
2.796296,0.936735,0.3583,0.37095,0.01265
2.796296,0.963265,0.4049,0.42205,0.01715
2.796296,0.989796,0.45665,0.4739,0.01725
2.796296,1.016327,0.5049,0.5266,0.0217
2.796296,1.042857,0.55395,0.57615,0.0222
2.796296,1.069388,0.59895,0.6251,0.02615
2.796296,1.095918,0.6464,0.6709,0.0245
2.796296,1.122449,0.68925,0.7135,0.02425
2.796296,1.14898,0.7302,0.7506,0.0204
2.796296,1.17551,0.76795,0.78535,0.0174
2.796296,1.202041,0.80065,0.8162,0.01555
2.796296,1.228571,0.82875,0.84335,0.0146
2.796296,1.255102,0.85405,0.86535,0.0113
2.796296,1.281633,0.8723,0.88445,0.01215
2.796296,1.308163,0.8882,0.90115,0.01295
2.796296,1.334694,0.9025,0.91345,0.01095
2.796296,1.361224,0.9128,0.9227,0.0099
2.796296,1.387755,0.92235,0.92955,0.0072
2.796296,1.414286,0.92905,0.93505,0.006
2.796296,1.440816,0.93325,0.93885,0.0056
2.796296,1.467347,0.9377,0.94195,0.00425
2.796296,1.493878,0.94005,0.9439,0.00385
2.796296,1.520408,0.9421,0.94565,0.00355
2.796296,1.546939,0.94375,0.9464,0.00265
2.796296,1.573469,0.94505,0.94675,0.0017
2.796296,1.6,0.94585,0.94705,0.0012
2.837037,0.3,0.0002,0.0002,0.0
2.837037,0.326531,0.0004,0.00025,-0.00015
2.837037,0.353061,0.0006,0.0004,-0.0002
2.837037,0.379592,0.00075,0.00075,0.0
2.837037,0.406122,0.00135,0.00135,0.0
2.837037,0.432653,0.00225,0.00205,-0.0002
2.837037,0.459184,0.00325,0.0034,0.00015
2.837037,0.485714,0.0049,0.00485,-5e-05
2.837037,0.512245,0.00695,0.00705,0.0001
2.837037,0.538776,0.0096,0.01005,0.00045
2.837037,0.565306,0.0142,0.0148,0.0006
2.837037,0.591837,0.0202,0.01975,-0.00045
2.837037,0.618367,0.02725,0.02765,0.0004
2.837037,0.644898,0.037,0.0377,0.0007
2.837037,0.671429,0.0498,0.0516,0.0018
2.837037,0.697959,0.0651,0.0653,0.0002
2.837037,0.72449,0.08295,0.0842,0.00125
2.837037,0.75102,0.10445,0.10615,0.0017
2.837037,0.777551,0.1296,0.13165,0.00205
2.837037,0.804082,0.1585,0.1621,0.0036
2.837037,0.830612,0.19075,0.1976,0.00685
2.837037,0.857143,0.23045,0.2372,0.00675
2.837037,0.883673,0.27155,0.2784,0.00685
2.837037,0.910204,0.31645,0.3244,0.00795
2.837037,0.936735,0.3618,0.37205,0.01025
2.837037,0.963265,0.409,0.4235,0.0145
2.837037,0.989796,0.46135,0.4755,0.01415
2.837037,1.016327,0.50995,0.5284,0.01845
2.837037,1.042857,0.5594,0.5785,0.0191
2.837037,1.069388,0.60495,0.6278,0.02285
2.837037,1.095918,0.6529,0.67425,0.02135
2.837037,1.122449,0.6963,0.7173,0.021
2.837037,1.14898,0.7378,0.75505,0.01725
2.837037,1.17551,0.7757,0.7904,0.0147
2.837037,1.202041,0.80865,0.8219,0.01325
2.837037,1.228571,0.8369,0.8494,0.0125
2.837037,1.255102,0.86235,0.87185,0.0095
2.837037,1.281633,0.8809,0.8913,0.0104
2.837037,1.308163,0.89705,0.9084,0.01135
2.837037,1.334694,0.9114,0.9211,0.0097
2.837037,1.361224,0.9217,0.93075,0.00905
2.837037,1.387755,0.9313,0.93785,0.00655
2.837037,1.414286,0.93825,0.9435,0.00525
2.837037,1.440816,0.9426,0.9474,0.0048
2.837037,1.467347,0.9471,0.9506,0.0035
2.837037,1.493878,0.94955,0.95265,0.0031
2.837037,1.520408,0.9516,0.9545,0.0029
2.837037,1.546939,0.95325,0.9553,0.00205
2.837037,1.573469,0.9546,0.9557,0.0011
2.837037,1.6,0.9554,0.9561,0.0007
2.877778,0.3,0.0002,0.0002,0.0
2.877778,0.326531,0.0004,0.00025,-0.00015
2.877778,0.353061,0.0006,0.0004,-0.0002
2.877778,0.379592,0.00075,0.00075,0.0
2.877778,0.406122,0.00135,0.00135,0.0
2.877778,0.432653,0.00225,0.00205,-0.0002
2.877778,0.459184,0.00325,0.0034,0.00015
2.877778,0.485714,0.0049,0.00485,-5e-05
2.877778,0.512245,0.007,0.00705,5e-05
2.877778,0.538776,0.00965,0.01005,0.0004
2.877778,0.565306,0.01425,0.0148,0.00055
2.877778,0.591837,0.0203,0.01975,-0.00055
2.877778,0.618367,0.02735,0.02765,0.0003
2.877778,0.644898,0.03715,0.0377,0.00055
2.877778,0.671429,0.05005,0.0516,0.00155
2.877778,0.697959,0.0654,0.0653,-0.0001
2.877778,0.72449,0.08335,0.0842,0.00085
2.877778,0.75102,0.1051,0.10625,0.00115
2.877778,0.777551,0.1305,0.13185,0.00135
2.877778,0.804082,0.1596,0.1624,0.0028
2.877778,0.830612,0.19225,0.19795,0.0057
2.877778,0.857143,0.23235,0.2376,0.00525
2.877778,0.883673,0.27355,0.27895,0.0054
2.877778,0.910204,0.31875,0.32505,0.0063
2.877778,0.936735,0.36465,0.37285,0.0082
2.877778,0.963265,0.4122,0.42445,0.01225
2.877778,0.989796,0.46485,0.4768,0.01195
2.877778,1.016327,0.51395,0.52995,0.016
2.877778,1.042857,0.56385,0.5804,0.01655
2.877778,1.069388,0.6099,0.63,0.0201
2.877778,1.095918,0.65845,0.6769,0.01845
2.877778,1.122449,0.70205,0.7203,0.01825
2.877778,1.14898,0.7438,0.75855,0.01475
2.877778,1.17551,0.78205,0.79475,0.0127
2.877778,1.202041,0.8153,0.82695,0.01165
2.877778,1.228571,0.84385,0.855,0.01115
2.877778,1.255102,0.8695,0.87785,0.00835
2.877778,1.281633,0.8882,0.8981,0.0099
2.877778,1.308163,0.9044,0.9155,0.0111
2.877778,1.334694,0.9188,0.92865,0.00985
2.877778,1.361224,0.9291,0.9388,0.0097
2.877778,1.387755,0.9389,0.9462,0.0073
2.877778,1.414286,0.94585,0.9519,0.00605
2.877778,1.440816,0.95025,0.956,0.00575
2.877778,1.467347,0.95485,0.9592,0.00435
2.877778,1.493878,0.9573,0.9613,0.004
2.877778,1.520408,0.9594,0.9632,0.0038
2.877778,1.546939,0.96105,0.96415,0.0031
2.877778,1.573469,0.9624,0.96465,0.00225
2.877778,1.6,0.96325,0.96515,0.0019
2.918519,0.3,0.0002,0.0002,0.0
2.918519,0.326531,0.0004,0.00025,-0.00015
2.918519,0.353061,0.0006,0.0004,-0.0002
2.918519,0.379592,0.00075,0.00075,0.0
2.918519,0.406122,0.0014,0.00135,-5e-05
2.918519,0.432653,0.0023,0.00205,-0.00025
2.918519,0.459184,0.0033,0.0034,0.0001
2.918519,0.485714,0.005,0.00485,-0.00015
2.918519,0.512245,0.0071,0.00705,-5e-05
2.918519,0.538776,0.0098,0.01005,0.00025
2.918519,0.565306,0.01445,0.0148,0.00035
2.918519,0.591837,0.0206,0.01975,-0.00085
2.918519,0.618367,0.02775,0.02765,-0.0001
2.918519,0.644898,0.0376,0.0377,0.0001
2.918519,0.671429,0.0507,0.0516,0.0009
2.918519,0.697959,0.06625,0.0653,-0.00095
2.918519,0.72449,0.08425,0.0842,-5e-05
2.918519,0.75102,0.10635,0.10625,-0.0001
2.918519,0.777551,0.13195,0.1319,-5e-05
2.918519,0.804082,0.1613,0.16245,0.00115
2.918519,0.830612,0.1941,0.198,0.0039
2.918519,0.857143,0.2348,0.2378,0.003
2.918519,0.883673,0.2762,0.27925,0.00305
2.918519,0.910204,0.3218,0.32535,0.00355
2.918519,0.936735,0.36825,0.3732,0.00495
2.918519,0.963265,0.41625,0.4249,0.00865
2.918519,0.989796,0.4694,0.47765,0.00825
2.918519,1.016327,0.51885,0.53125,0.0124
2.918519,1.042857,0.569,0.58225,0.01325
2.918519,1.069388,0.61535,0.6321,0.01675
2.918519,1.095918,0.6643,0.6797,0.0154
2.918519,1.122449,0.7084,0.72345,0.01505
2.918519,1.14898,0.75045,0.76215,0.0117
2.918519,1.17551,0.78925,0.79875,0.0095
2.918519,1.202041,0.8228,0.8314,0.0086
2.918519,1.228571,0.8516,0.85975,0.00815
2.918519,1.255102,0.8774,0.88315,0.00575
2.918519,1.281633,0.8964,0.9036,0.0072
2.918519,1.308163,0.9127,0.9213,0.0086
2.918519,1.334694,0.9272,0.93475,0.00755
2.918519,1.361224,0.9375,0.9453,0.0078
2.918519,1.387755,0.9473,0.9528,0.0055
2.918519,1.414286,0.95435,0.9586,0.00425
2.918519,1.440816,0.95875,0.963,0.00425
2.918519,1.467347,0.96335,0.96645,0.0031
2.918519,1.493878,0.9658,0.9686,0.0028
2.918519,1.520408,0.9679,0.97055,0.00265
2.918519,1.546939,0.96955,0.97155,0.002
2.918519,1.573469,0.9709,0.9721,0.0012
2.918519,1.6,0.97175,0.9726,0.00085
2.959259,0.3,0.0002,0.0002,0.0
2.959259,0.326531,0.0004,0.00025,-0.00015
2.959259,0.353061,0.0006,0.0004,-0.0002
2.959259,0.379592,0.00075,0.00075,0.0
2.959259,0.406122,0.0014,0.00135,-5e-05
2.959259,0.432653,0.0023,0.00205,-0.00025
2.959259,0.459184,0.0033,0.0034,0.0001
2.959259,0.485714,0.005,0.00485,-0.00015
2.959259,0.512245,0.0071,0.00705,-5e-05
2.959259,0.538776,0.0098,0.01005,0.00025
2.959259,0.565306,0.01445,0.0148,0.00035
2.959259,0.591837,0.0206,0.01975,-0.00085
2.959259,0.618367,0.0278,0.02765,-0.00015
2.959259,0.644898,0.0377,0.0377,0.0
2.959259,0.671429,0.0509,0.0516,0.0007
2.959259,0.697959,0.0666,0.06535,-0.00125
2.959259,0.72449,0.0847,0.08425,-0.00045
2.959259,0.75102,0.107,0.1063,-0.0007
2.959259,0.777551,0.13285,0.13195,-0.0009
2.959259,0.804082,0.1624,0.1625,0.0001
2.959259,0.830612,0.1953,0.19815,0.00285
2.959259,0.857143,0.23625,0.23795,0.0017
2.959259,0.883673,0.2779,0.27955,0.00165
2.959259,0.910204,0.32365,0.32575,0.0021
2.959259,0.936735,0.3702,0.3737,0.0035
2.959259,0.963265,0.41835,0.42555,0.0072
2.959259,0.989796,0.4719,0.4787,0.0068
2.959259,1.016327,0.5216,0.5326,0.011
2.959259,1.042857,0.5723,0.58385,0.01155
2.959259,1.069388,0.61885,0.6339,0.01505
2.959259,1.095918,0.668,0.6819,0.0139
2.959259,1.122449,0.7123,0.72585,0.01355
2.959259,1.14898,0.75475,0.7648,0.01005
2.959259,1.17551,0.7937,0.8018,0.0081
2.959259,1.202041,0.8275,0.83475,0.00725
2.959259,1.228571,0.85655,0.86345,0.0069
2.959259,1.255102,0.8826,0.88735,0.00475
2.959259,1.281633,0.9017,0.9082,0.0065
2.959259,1.308163,0.91805,0.92605,0.008
2.959259,1.334694,0.9327,0.93975,0.00705
2.959259,1.361224,0.9431,0.95045,0.00735
2.959259,1.387755,0.953,0.9581,0.0051
2.959259,1.414286,0.96005,0.96405,0.004
2.959259,1.440816,0.96445,0.96865,0.0042
2.959259,1.467347,0.96905,0.9723,0.00325
2.959259,1.493878,0.9715,0.9746,0.0031
2.959259,1.520408,0.9736,0.97665,0.00305
2.959259,1.546939,0.97525,0.9777,0.00245
2.959259,1.573469,0.9766,0.9783,0.0017
2.959259,1.6,0.97745,0.97885,0.0014
3.0,0.3,0.0002,0.0002,0.0
3.0,0.326531,0.0004,0.00025,-0.00015
3.0,0.353061,0.0006,0.0004,-0.0002
3.0,0.379592,0.00075,0.00075,0.0
3.0,0.406122,0.0014,0.00135,-5e-05
3.0,0.432653,0.0023,0.00205,-0.00025
3.0,0.459184,0.0033,0.0034,0.0001
3.0,0.485714,0.005,0.00485,-0.00015
3.0,0.512245,0.00715,0.00705,-0.0001
3.0,0.538776,0.00985,0.01005,0.0002
3.0,0.565306,0.0146,0.0148,0.0002
3.0,0.591837,0.0208,0.01975,-0.00105
3.0,0.618367,0.02805,0.02765,-0.0004
3.0,0.644898,0.038,0.0377,-0.0003
3.0,0.671429,0.0513,0.0516,0.0003
3.0,0.697959,0.06705,0.06535,-0.0017
3.0,0.72449,0.08525,0.08425,-0.001
3.0,0.75102,0.1077,0.1063,-0.0014
3.0,0.777551,0.13365,0.13195,-0.0017
3.0,0.804082,0.1634,0.1625,-0.0009
3.0,0.830612,0.1964,0.1982,0.0018
3.0,0.857143,0.23755,0.2381,0.00055
3.0,0.883673,0.2795,0.27975,0.00025
3.0,0.910204,0.32545,0.326,0.00055
3.0,0.936735,0.3722,0.37395,0.00175
3.0,0.963265,0.4205,0.4259,0.0054
3.0,0.989796,0.47415,0.47915,0.005
3.0,1.016327,0.524,0.5332,0.0092
3.0,1.042857,0.57475,0.58455,0.0098
3.0,1.069388,0.62155,0.6349,0.01335
3.0,1.095918,0.67095,0.68305,0.0121
3.0,1.122449,0.7154,0.7271,0.0117
3.0,1.14898,0.75815,0.76635,0.0082
3.0,1.17551,0.79725,0.8035,0.00625
3.0,1.202041,0.83125,0.83685,0.0056
3.0,1.228571,0.8604,0.8658,0.0054
3.0,1.255102,0.8866,0.8901,0.0035
3.0,1.281633,0.90575,0.9112,0.00545
3.0,1.308163,0.92225,0.92935,0.0071
3.0,1.334694,0.937,0.9433,0.0063
3.0,1.361224,0.9475,0.95405,0.00655
3.0,1.387755,0.95745,0.9619,0.00445
3.0,1.414286,0.9645,0.96805,0.00355
3.0,1.440816,0.9689,0.97275,0.00385
3.0,1.467347,0.97355,0.9765,0.00295
3.0,1.493878,0.976,0.97885,0.00285
3.0,1.520408,0.97815,0.98095,0.0028
3.0,1.546939,0.9798,0.9821,0.0023
3.0,1.573469,0.98115,0.98275,0.0016
3.0,1.6,0.982,0.98335,0.00135
