date,country,total_cyber_incidents,mobile_money_fraud_incidents,sim_swap_incidents,phishing_incidents,data_breach_incidents,api_vulnerability_incidents,social_engineering_incidents,malware_incidents,ddos_incidents,account_takeover_incidents,transaction_fraud_incidents,identity_theft_incidents,card_skimming_incidents,search_mobile_money_fraud,search_sim_swap_fraud,search_fintech_scam,search_digital_payment_security,search_mobile_banking_safety,avg_incident_severity_score,cyber_risk_index
2022-07-31,Ghana,21,7,4,4,1,1,2,1,0,0,0,1,0,23.913920393951976,21.434201649465898,31.127718757672696,65.0990143996661,40.96391038439928,5.28,11.08
2022-07-31,Uganda,29,9,5,3,3,2,3,1,2,1,0,0,0,36.57191736034413,14.15605186438342,33.16034846783842,25.895727945593062,49.317688234283196,4.76,13.81
2022-07-31,Tanzania,14,5,1,0,1,3,1,2,0,0,1,0,0,31.967048236580393,16.3441071413595,20.040857370008702,27.424981848159184,61.15935820154463,5.86,8.2
2022-07-31,Rwanda,8,1,1,1,2,3,0,0,0,0,0,0,0,27.240086590804513,22.90935969875769,25.222374241750305,86.45731888001774,53.091007052026235,3.9,3.12
2022-07-31,Zambia,4,1,0,1,0,2,0,0,0,0,0,0,0,40.98392132920238,8.530257743097536,21.7861333630611,31.449022237000694,51.67104085256896,6.23,2.49
2022-07-31,Botswana,13,4,2,0,0,3,2,0,1,1,0,0,0,42.72480210932406,17.001086494310723,15.842005099240868,73.35341348700798,26.100267036466597,5.39,7.01
2022-07-31,Ethiopia,21,6,6,0,2,4,1,1,1,0,0,0,0,44.491430329909,0.19948158755561565,28.283052882538037,52.335437375889306,61.76355441906203,6.4,13.45
2022-07-31,Senegal,17,7,2,2,2,1,0,2,0,0,0,1,0,22.764406609327235,23.05664418059416,19.474699245089894,40.59464798177644,27.79941440348609,4.08,6.94
2022-07-31,Ivory Coast,9,2,1,0,1,1,1,0,1,1,1,0,0,27.911018536518597,26.263646319050807,35.55496238948022,43.218351509466395,68.80144159925761,5.57,5.01
2022-07-31,Mali,14,3,2,3,2,2,0,2,0,0,0,0,0,44.87825862075206,21.08165576649133,30.2974633801369,31.075221097784077,55.468549421677416,8.19,11.47
2022-07-31,Burkina Faso,17,5,4,0,2,1,0,1,0,1,1,1,1,35.081279365859224,26.13664028526195,19.79871747779627,49.66112302472812,35.63896734114684,10.0,17.0
2022-07-31,Cameroon,18,2,6,1,0,2,1,0,2,1,1,0,2,21.31246570643382,16.750843603315573,35.381912928469504,34.52148512331173,48.087395844605034,6.34,11.41
2022-08-31,Nigeria,23,7,4,4,4,2,1,0,0,1,0,0,0,19.756515795896835,17.276577259384712,15.296157087754413,39.30765461566161,82.73620956568,6.68,15.36
2022-08-31,Kenya,14,5,2,1,0,1,0,5,0,0,0,0,0,24.128590596435984,6.983968299859013,20.294115797332413,25.636197599464452,50.77977685933107,5.52,7.72
2022-08-31,South Africa,21,5,6,2,1,2,2,3,0,0,0,0,0,15.904678205164348,17.78822449686792,38.03514444732675,73.74985039792537,55.802778113394545,5.03,10.56
2022-08-31,Ghana,18,6,4,4,2,1,0,0,1,0,0,0,0,34.74994017916894,18.800659674263883,21.250646137295206,41.968136976579515,27.95647193092979,7.11,12.79
2022-08-31,Uganda,5,1,1,1,0,0,0,2,0,0,0,0,0,40.5588794261133,17.434951291624206,24.332630071637958,59.263395008881176,37.08749702965104,7.42,3.71
2022-08-31,Tanzania,14,5,2,2,1,1,1,2,0,0,0,0,0,34.19877767212481,14.61691000884084,4.466470705226686,38.58270382758885,60.33550802709357,5.91,8.28
2022-08-31,Rwanda,8,2,1,1,2,1,0,1,0,0,0,0,0,46.08610842091739,16.83603124460025,27.43127684043035,29.59745132564302,43.72287455369905,4.21,3.37
2022-08-31,Zambia,2,0,0,0,1,0,0,0,1,0,0,0,0,30.771478329245085,18.243137653902057,30.39386192803376,40.262740308530375,43.801375810523965,6.23,1.25
2022-08-31,Botswana,7,0,3,0,1,0,0,1,0,1,1,0,0,11.473834436245765,17.485482314277196,40.057398100836615,51.591692282301416,47.60537160956647,5.82,4.07
2022-08-31,Ethiopia,6,3,2,0,0,0,0,1,0,0,0,0,0,32.40822001532542,21.05799725400014,32.21169003291999,62.01301314857031,71.4206780448434,6.52,3.91
2022-08-31,Senegal,13,2,6,3,0,1,0,0,0,0,1,0,0,23.84532812013341,27.95321816673198,32.2705803171247,53.38568138914648,57.44731551747497,7.19,9.35
2022-08-31,Ivory Coast,14,3,3,2,1,1,1,0,0,1,1,1,0,40.23325170942553,18.106993527178545,24.31556161314092,24.681530288083312,36.11983543316233,5.26,7.37
2022-08-31,Mali,11,3,2,2,0,1,3,0,0,0,0,0,0,28.16653623861147,15.737920302079255,17.25328845529705,30.178850522311105,61.902521415213364,5.84,6.42
2022-08-31,Burkina Faso,17,4,3,4,2,0,0,3,0,1,0,0,0,23.310086261248767,24.754541094192607,25.033626607093748,38.7536189651952,43.805917476494756,8.04,13.67
2022-08-31,Cameroon,7,0,1,1,2,2,0,0,1,0,0,0,0,20.87275210959402,17.478143414239653,5.598935502230445,31.285826289141337,29.066323136884236,9.5,6.65
2022-09-30,Nigeria,9,5,0,0,2,0,1,0,0,0,0,1,0,26.70180896953428,12.018376554540396,23.700443707341915,41.55907670826367,51.57519605809958,7.95,7.15
2022-09-30,Kenya,11,2,1,0,2,1,2,1,0,1,1,0,0,27.6152869139134,14.49296085139068,19.31399323251662,44.7183438184505,56.712624603036346,6.88,7.56
2022-09-30,South Africa,21,6,3,7,1,0,1,1,0,1,1,0,0,22.30378900254899,17.481242831227142,30.37983006470135,43.45747330926784,48.0954188825294,6.94,14.58
2022-09-30,Ghana,8,4,1,1,0,1,0,0,0,0,1,0,0,12.967752078809243,11.482380091664432,17.491284222758757,48.67765059500583,25.167516821021252,7.02,5.62
2022-09-30,Uganda,4,1,2,0,1,0,0,0,0,0,0,0,0,26.297785735190654,6.8235486496422375,13.569684790338773,33.201463597733984,51.12292449891728,7.2,2.88
2022-09-30,Tanzania,11,4,1,3,0,0,2,1,0,0,0,0,0,15.439131517918353,18.461174427341287,18.447735873948133,15.225357273717869,34.54341006788568,7.78,8.56
2022-09-30,Rwanda,13,5,1,4,0,1,0,0,0,1,1,0,0,30.607778581631727,20.366700884317726,25.702791061058484,31.265500529915823,29.089532828059255,3.19,4.15
2022-09-30,Zambia,14,5,2,2,3,1,1,0,0,0,0,0,0,19.477185070989687,14.57068049601119,19.468708504442375,35.96383487150254,65.24509276607495,7.06,9.88
2022-09-30,Botswana,7,2,1,3,0,0,0,1,0,0,0,0,0,26.46050392556274,12.661012680119331,27.928915212512777,45.25745601695657,34.62840537519337,7.67,5.37
2022-09-30,Ethiopia,15,4,1,4,2,3,0,0,0,1,0,0,0,32.6940814522828,19.81627188294519,22.435678928247526,38.72104290023038,37.763439293870796,5.6,8.39
2022-09-30,Senegal,9,3,1,0,0,2,2,1,0,0,0,0,0,23.618989175932175,19.71596651738897,23.121634439877123,27.716438649528374,53.35112667804097,4.46,4.02
2022-09-30,Ivory Coast,10,1,2,2,1,0,3,0,1,0,0,0,0,16.306910488917744,15.514071215775344,24.543653690712503,46.04611490078815,55.62265110655069,10.0,10.0
2022-09-30,Mali,7,1,3,0,1,0,1,0,0,0,1,0,0,34.410752449371635,8.638811863840184,24.991180953030643,11.631921528056921,39.10664134528954,8.17,5.72
2022-09-30,Burkina Faso,19,3,4,2,1,2,4,1,1,0,0,1,0,41.45268656566077,12.64575084938858,24.592813413021894,44.230583326748594,38.604048728842486,7.41,14.08
2022-09-30,Cameroon,6,1,1,0,0,1,1,1,0,0,0,0,1,30.325199924671285,12.062839928555027,12.26591289250144,36.05244197269197,44.346224085819436,5.54,3.33
2022-10-31,Nigeria,22,5,7,2,2,2,4,0,0,0,0,0,0,9.756914656856269,6.4267902976632545,22.72479844998709,40.23810958304074,37.2611588682558,9.08,19.98
2022-10-31,Kenya,14,7,2,1,0,1,0,2,1,0,0,0,0,14.485719217535038,13.476886758226321,24.005211917262244,40.870808162600426,44.71869947876676,5.92,8.29
2022-10-31,South Africa,1,1,0,0,0,0,0,0,0,0,0,0,0,31.406081466972022,10.456920560159514,15.71758442224136,17.605717751534463,25.206922538166104,5.12,0.51
2022-10-31,Ghana,11,0,3,0,2,2,0,2,2,0,0,0,0,32.4940261082434,18.981313997634565,21.164215565625863,46.6506306690579,34.55940781981169,7.68,8.44
2022-10-31,Uganda,12,4,2,0,1,1,2,1,0,0,0,0,1,21.839464750982327,14.619061943544912,17.69892630923596,18.118273464741538,34.53451703763525,6.35,7.62
2022-10-31,Tanzania,9,4,0,3,0,1,0,1,0,0,0,0,0,23.725371379925193,23.92279444426793,18.842031634726744,19.069910113550833,34.98822863046965,7.64,6.87
2022-10-31,Rwanda,10,2,2,2,2,1,0,1,0,0,0,0,0,20.68456164977265,15.865338242852767,28.988561935796007,32.957929623190594,30.451309184159236,4.19,4.19
2022-10-31,Zambia,10,1,2,2,0,0,1,2,1,0,0,0,1,22.877921735041834,18.30361912229494,21.638429176260193,31.444036608215782,40.90613601724775,4.82,4.82
2022-10-31,Botswana,7,4,1,0,0,1,0,0,0,1,0,0,0,10.654771980366796,14.75840160632828,9.240817992104496,61.21076722105882,30.34332086152769,6.26,4.38
2022-10-31,Ethiopia,10,0,3,3,1,1,1,1,0,0,0,0,0,36.00985576508458,13.896054251039729,17.161476434121386,41.40776956902397,22.217972724341525,6.14,6.14
2022-10-31,Senegal,9,4,1,3,1,0,0,0,0,0,0,0,0,30.60476317821702,15.617287780845713,12.373406142085813,17.785029669147814,41.065054014191865,5.69,5.12
2022-10-31,Ivory Coast,8,2,1,3,0,0,1,0,0,0,0,1,0,29.416996677838743,11.097976970356862,20.822623334106677,30.749376609000315,48.38177219599437,6.26,5.01
2022-10-31,Mali,11,1,2,0,2,1,1,2,0,1,0,1,0,34.385832730347985,15.004377931203104,8.837013168200265,42.545051774334155,56.321522438452945,5.11,5.62
2022-10-31,Burkina Faso,4,1,0,0,0,0,0,2,0,0,0,1,0,30.375010531940788,7.332496945940118,15.844867484266047,50.006686958124796,42.94024959610915,7.0,2.8
2022-10-31,Cameroon,6,3,0,2,0,0,0,0,1,0,0,0,0,24.4342396087983,13.209010043561118,19.374655535805108,31.108135509077652,34.64143273430602,5.44,3.26
2022-11-30,Nigeria,22,6,3,4,2,3,3,0,0,0,0,1,0,53.063138606206834,16.105291550396473,28.587636005417924,72.85338738786729,59.7871886565296,4.09,9.0
2022-11-30,Kenya,22,9,3,3,3,1,2,0,0,1,0,0,0,39.33962807895032,36.295188500511,39.139167122480345,34.89993578329755,88.74111316776384,7.53,16.57
2022-11-30,South Africa,10,3,2,2,2,0,0,0,0,1,0,0,0,17.987372664179357,21.252462422676263,20.964811676124533,41.04386742705749,54.252066142026635,4.91,4.91
2022-11-30,Ghana,27,6,7,4,3,3,1,2,0,0,1,0,0,52.035367343034856,17.504401569765918,6.7769338602915425,63.7937384703531,60.899047926422185,8.43,22.75
2022-11-30,Uganda,10,4,1,2,2,0,0,1,0,0,0,0,0,53.085572447570065,30.412796212614303,34.383043329553,56.950046705641306,64.62952006742502,5.9,5.9
2022-11-30,Tanzania,6,1,0,2,0,0,0,0,0,1,2,0,0,28.79367740244438,15.655215890468948,28.96433633478571,36.45658510417969,44.539435471295064,5.29,3.18
2022-11-30,Rwanda,30,7,6,7,3,0,2,0,2,1,1,1,0,29.13295649248997,19.71207937927925,32.95428099365144,32.06537785073261,45.23172753900988,7.27,21.8
2022-11-30,Zambia,20,6,6,4,0,0,1,1,1,1,0,0,0,33.62784051373818,14.09529750092388,28.1805080246281,48.75848969958995,55.65491302918871,7.31,14.61
2022-11-30,Botswana,15,3,3,2,1,0,1,1,1,1,1,0,1,31.850420422371165,23.146878594208864,27.853548021673472,82.13934239470846,44.85193735411074,6.72,10.08
2022-11-30,Ethiopia,25,9,7,2,1,0,2,1,2,1,0,0,0,44.09421914950099,34.93988932429692,45.8060690870175,54.427099279627974,58.21147776854144,5.7,14.25
2022-11-30,Senegal,20,6,3,6,0,1,1,1,1,0,1,0,0,45.5945387591617,22.38639848119605,8.063312494733246,32.59605093250915,69.65470028844263,7.17,14.35
2022-11-30,Ivory Coast,17,3,4,2,2,2,2,0,0,1,0,0,1,30.649794100925714,22.559012438206754,42.00929265355472,43.908042309178995,58.386201982099074,7.59,12.9
2022-11-30,Mali,22,9,4,4,0,0,2,0,1,0,2,0,0,50.369523830601636,24.474671525701915,17.421155588169455,31.949401610575393,47.60976095926784,7.09,15.6
2022-11-30,Burkina Faso,17,4,4,2,1,2,1,0,0,1,1,1,0,26.85828770719329,16.741211808315395,0.5654014911224422,50.53497835299175,43.23818022525148,7.72,13.12
2022-11-30,Cameroon,24,7,7,1,3,2,3,0,1,0,0,0,0,20.24064277637949,5.50012269880814,36.011838196483914,62.90464616355134,67.80970407710969,6.96,16.7
2022-12-31,Nigeria,4,1,0,0,1,0,2,0,0,0,0,0,0,39.131872672572364,21.08156195379672,29.18355056240334,38.26370240842213,69.74815380570226,5.85,2.34
2022-12-31,Kenya,13,3,3,1,1,0,2,2,0,0,0,0,1,21.417305113402183,25.539827233430984,28.414178036656793,51.77846411960089,46.105595457007055,9.11,11.85
2022-12-31,South Africa,8,1,0,1,1,2,0,1,0,1,1,0,0,50.08273761569283,23.611856779637066,13.508998756159087,11.541432435736315,45.92738661926888,5.56,4.45
2022-12-31,Ghana,30,6,7,3,2,4,3,2,0,1,1,1,0,23.85855675916501,16.667078380066222,35.72978963007738,66.26288558974264,38.20202051240257,8.14,24.41
2022-12-31,Uganda,13,4,1,4,2,1,1,0,0,0,0,0,0,47.490805524755935,18.942033539775018,20.00989108065497,62.65710809495107,52.05249716199111,6.66,8.66
2022-12-31,Tanzania,13,3,1,3,1,1,1,0,1,1,0,0,1,14.702298472417276,5.7865424407301775,35.121959348010414,15.836668921937218,39.984930011634624,6.93,9.0
2022-12-31,Rwanda,7,1,1,1,0,1,1,0,0,2,0,0,0,47.078373378097,14.015695521384517,15.731161847360164,81.36260281611504,46.78858621268284,4.53,3.17
2022-12-31,Zambia,8,3,1,1,1,1,0,0,1,0,0,0,0,38.717995999945394,24.57069111845091,22.38865672836003,51.794492947971015,73.30686969563433,9.6,7.68
2022-12-31,Botswana,13,2,3,3,2,0,1,1,0,0,1,0,0,57.97683887434765,25.374675886449094,30.46304635249323,49.14315402200498,55.80871907324115,5.48,7.12
2022-12-31,Ethiopia,7,1,4,2,0,0,0,0,0,0,0,0,0,19.357800382626152,30.38466361422374,29.405219514332494,62.12877359686913,67.6642469163613,7.89,5.52
2022-12-31,Senegal,15,6,3,0,4,1,1,0,0,0,0,0,0,35.078231062066514,16.5466109115851,31.931154960389446,80.16378760567503,70.27900047598857,7.3,10.95
2022-12-31,Ivory Coast,11,2,2,3,1,1,1,0,0,1,0,0,0,42.135733252605746,31.90868808316547,21.343625015262617,50.66531331359949,56.55098056991873,6.9,7.59
2022-12-31,Mali,19,2,5,3,1,1,0,4,1,1,0,1,0,65.01184137168003,16.768402976081436,45.0960563837269,47.96905052632146,32.83685447122156,7.22,13.73
2022-12-31,Burkina Faso,10,2,2,3,0,0,2,0,0,1,0,0,0,0.0,14.381719042766376,24.353081494854784,48.00813082927647,52.20864218076124,10.0,10.0
2022-12-31,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,28.283925471749562,24.015179537872957,31.42831354426486,64.13302221408136,47.89219628190373,5.81,0.0
2023-01-31,Nigeria,40,11,7,2,4,7,3,0,3,1,0,1,1,60.45230927460965,33.7558985870627,27.29512918910445,66.7261364825638,46.392041049012825,7.26,29.05
2023-01-31,Kenya,19,3,5,4,0,4,3,0,0,0,0,0,0,30.1602443169505,38.08646775819574,19.781487998724597,68.81433106475917,67.99043738408301,6.48,12.31
2023-01-31,South Africa,16,3,4,3,2,2,0,0,1,0,1,0,0,39.11820923611864,21.00600133972175,36.351555228336075,69.97818138149505,58.386948304331995,8.44,13.5
2023-01-31,Ghana,21,3,6,4,1,2,2,1,0,2,0,0,0,46.69712378101768,45.002373346057496,29.128492681516658,26.96282357028191,47.79200930626987,7.44,15.62
2023-01-31,Uganda,31,9,9,3,2,2,2,0,1,1,1,0,1,38.11991332083627,21.700083118849665,33.33910704444051,32.227968816464305,73.54044593579121,6.64,20.58
2023-01-31,Tanzania,29,8,8,3,3,0,2,0,1,3,0,1,0,31.536468234513425,19.3107956737869,19.87439384265463,49.363978916619864,49.99144793681284,6.62,19.2
2023-01-31,Rwanda,7,2,2,1,0,1,0,0,1,0,0,0,0,43.126609965402,31.079678290000412,38.541142581373066,58.52157440277665,70.96099107426117,4.88,3.41
2023-01-31,Zambia,17,1,6,2,2,1,1,1,1,1,1,0,0,24.124969509584268,16.1824350952042,40.045999534219824,69.23504909866128,56.97843194217172,8.26,14.05
2023-01-31,Botswana,6,1,1,2,1,0,0,0,1,0,0,0,0,39.38986723392949,24.91602991785653,14.711079738325628,44.96653302455104,56.15585629804281,7.29,4.38
2023-01-31,Ethiopia,18,3,4,2,3,4,0,0,1,0,1,0,0,40.09833237873845,22.18731764702349,0.0,37.19777001096792,60.14806487876808,6.34,11.41
2023-01-31,Senegal,17,3,1,5,2,1,1,0,0,2,0,1,1,46.955639931991676,18.564073152830918,5.925171555120239,45.82177036933014,53.81328539863926,6.16,10.48
2023-01-31,Ivory Coast,17,3,6,4,1,1,1,0,1,0,0,0,0,38.99084929121827,34.600730043911376,35.67947433930012,34.80119443628735,29.917344004485344,6.14,10.44
2023-01-31,Mali,22,6,6,2,4,2,0,0,0,0,2,0,0,18.0902522249845,19.375081230383746,20.440307288654736,55.45415480647275,28.714509064939943,8.4,18.49
2023-01-31,Burkina Faso,27,10,6,5,2,1,0,0,2,0,0,1,0,24.79771768827319,27.954857191188594,25.185379438123963,17.616544266031976,67.86381998410138,5.84,15.78
2023-01-31,Cameroon,21,7,2,2,5,1,1,1,0,1,0,1,0,36.57323012823039,13.128348242702732,28.795020917501326,34.72978650876607,58.11702709872565,5.21,10.94
2023-02-28,Nigeria,13,4,4,0,2,1,1,1,0,0,0,0,0,30.117900053591157,17.26248228051341,25.275207764118697,10.712820668204667,24.465438663367348,8.01,10.41
2023-02-28,Kenya,9,4,1,1,0,2,0,1,0,0,0,0,0,31.39397166013796,17.828692522269755,20.250903064006344,38.19554427728748,34.03012968954468,5.26,4.74
2023-02-28,South Africa,7,1,0,2,1,2,1,0,0,0,0,0,0,29.2563987078867,18.55516990130863,12.500064258015438,58.0065246684956,42.74003902442758,7.59,5.32
2023-02-28,Ghana,6,1,1,1,0,1,1,0,0,0,0,1,0,30.65564007936434,8.098235322934073,24.37577382374263,56.376796599210294,45.66607832835089,7.46,4.47
2023-02-28,Uganda,22,5,4,8,1,2,0,1,0,1,0,0,0,28.419505824667088,5.967202968827255,28.251178432036752,56.280020684051934,40.11286223160319,6.55,14.4
2023-02-28,Tanzania,11,1,0,3,1,1,2,2,1,0,0,0,0,42.08065607144104,9.899223887365567,14.992021355962788,29.845020252899403,26.419899409584943,5.69,6.26
2023-02-28,Rwanda,8,2,0,2,1,1,0,0,0,1,1,0,0,38.48749243165865,13.88204110048066,23.60412665430622,43.19164257455468,43.454238190404716,4.99,3.99
2023-02-28,Zambia,6,3,1,0,0,0,2,0,0,0,0,0,0,25.623747777551536,16.013658441198448,12.44682878512471,36.467920233978276,54.27862382085296,6.75,4.05
2023-02-28,Botswana,14,4,2,1,2,2,0,2,1,0,0,0,0,13.270886933666867,24.44653611189327,25.25784833546337,12.316877639753947,48.18864065585106,7.68,10.76
2023-02-28,Ethiopia,13,3,2,2,1,2,1,0,0,1,1,0,0,27.77285072378,12.194409763715441,10.913940597358396,19.998935898872922,23.878864684745604,5.55,7.22
2023-02-28,Senegal,12,5,2,2,2,1,0,0,0,0,0,0,0,36.55880229807846,17.897889235569235,30.9103961194906,8.676224884893518,44.61228261498798,5.73,6.87
2023-02-28,Ivory Coast,0,0,0,0,0,0,0,0,0,0,0,0,0,11.967253690954777,21.909240178965412,23.331305841674865,74.61166273161834,60.80692510430297,6.48,0.0
2023-02-28,Mali,9,3,0,2,2,1,0,1,0,0,0,0,0,32.399663156046074,10.42976339579741,12.004318236108896,39.57964481242441,31.85497407717582,5.54,4.98
2023-02-28,Burkina Faso,7,1,1,2,1,1,0,0,1,0,0,0,0,35.25471222876236,12.601290523522188,15.007566379153763,16.744884323860877,32.61574994056136,7.5,5.25
2023-02-28,Cameroon,19,3,3,3,0,3,1,3,1,1,1,0,0,31.477026224497276,10.282692106528255,14.537170056026422,43.56316986268773,18.04327558674253,6.52,12.39
2023-03-31,Nigeria,35,10,4,10,3,3,0,2,1,1,0,0,1,17.070446259003564,11.340703950709681,11.303062283173118,29.271861698673987,34.03376306016551,2.93,10.27
2023-03-31,Kenya,14,1,2,0,6,1,3,1,0,0,0,0,0,21.632113055894592,15.450207919334792,19.740943341487366,24.90741883522047,56.82888388947831,4.27,5.98
2023-03-31,South Africa,11,1,1,2,1,1,4,0,0,0,0,1,0,29.507279606577058,14.185439033118824,15.563479479555397,30.054066259421433,34.59236645022778,5.54,6.1
2023-03-31,Ghana,6,4,0,1,0,0,0,0,0,0,1,0,0,18.43328832919767,17.20378377219382,26.344402647780065,37.5276253425807,31.987796401871165,7.18,4.31
2023-03-31,Uganda,17,7,1,2,2,1,1,1,2,0,0,0,0,17.623575622580585,22.928395865503795,26.691566421248176,58.32300904853076,40.55453335157699,6.93,11.78
2023-03-31,Tanzania,4,1,1,2,0,0,0,0,0,0,0,0,0,27.30145634940578,23.375649698451127,19.735974351640863,44.080724034241136,60.515094640855814,8.46,3.38
2023-03-31,Rwanda,13,3,2,4,2,1,0,1,0,0,0,0,0,28.844889721988753,22.604256160318897,20.711254030830077,36.728370823750716,40.18118477625871,9.17,11.92
2023-03-31,Zambia,12,4,4,0,1,0,1,2,0,0,0,0,0,35.24281616669708,22.707285974161266,14.007405895993621,36.335222230009876,46.74248308424765,8.77,10.53
2023-03-31,Botswana,15,1,1,4,2,1,1,2,0,1,1,1,0,14.245231961355586,19.273136552753513,15.35786336933497,28.012795249894673,35.38024402028716,7.56,11.34
2023-03-31,Ethiopia,10,3,1,2,0,1,0,1,0,1,0,0,1,19.59249868156938,21.612742314158304,13.983932692432823,52.00200898566563,56.23843744269257,3.57,3.57
2023-03-31,Senegal,3,1,2,0,0,0,0,0,0,0,0,0,0,27.275389923615773,25.76243066398659,16.68243262783775,59.651866466752786,48.523631348003576,7.05,2.11
2023-03-31,Ivory Coast,10,1,2,3,0,1,1,0,2,0,0,0,0,17.788161689132544,21.49959489030906,22.764452370456183,16.762785406279527,35.838547834882725,7.18,7.18
2023-03-31,Mali,7,3,1,1,2,0,0,0,0,0,0,0,0,16.337327499335636,22.33691005267746,40.735497050943806,31.035809041382343,40.476994708736285,8.02,5.62
2023-03-31,Burkina Faso,9,3,1,1,2,1,0,0,1,0,0,0,0,26.429720994687624,14.130925747653146,26.971684497584842,43.83472934198152,30.16896852855851,4.98,4.49
2023-03-31,Cameroon,8,3,2,2,1,0,0,0,0,0,0,0,0,18.007171497098614,12.85034014537896,29.996495683317413,42.60897124103571,44.073971776443706,3.78,3.02
2023-04-30,Nigeria,13,5,1,1,3,1,2,0,0,0,0,0,0,23.20607235561451,13.945826406727099,35.64799204329873,44.71173084717561,64.80650917512143,5.75,7.48
2023-04-30,Kenya,14,3,3,0,2,3,1,0,2,0,0,0,0,21.991974743496208,21.852543265541172,14.762103014181545,42.42713136314285,22.925670895511164,5.05,7.07
2023-04-30,South Africa,7,2,2,0,1,0,0,0,1,0,1,0,0,31.763252454256445,17.67928471244319,13.963851446854232,27.956501480284587,52.938176908147256,5.34,3.74
2023-04-30,Ghana,6,1,1,0,1,0,0,2,0,0,1,0,0,16.962361114345633,20.417742616639348,14.948124821891902,24.548920761559877,32.552438432156116,6.42,3.85
2023-04-30,Uganda,12,1,2,3,0,1,2,2,0,1,0,0,0,30.95848839357408,9.415098457047357,13.185319339467817,32.898122547685276,30.65276819191499,7.56,9.08
2023-04-30,Tanzania,9,0,2,2,0,0,1,2,1,1,0,0,0,11.728715336933742,8.370649556377597,10.600962346135434,40.78460873960372,46.69580573480305,5.18,4.66
2023-04-30,Rwanda,11,1,4,0,0,1,2,1,0,2,0,0,0,29.349233026244853,23.009493957949907,14.481835146575257,24.558042106641174,13.200155140355314,6.06,6.67
2023-04-30,Zambia,12,3,3,2,1,1,2,0,0,0,0,0,0,27.91015925382264,11.576419228259661,22.180094592403,35.58246967787162,50.841165459049066,5.64,6.76
2023-04-30,Botswana,4,2,0,0,1,0,0,0,0,1,0,0,0,23.546712582513564,13.763035300262821,28.170371883513663,29.11285109715882,45.76920410684293,5.98,2.39
2023-04-30,Ethiopia,13,2,1,2,3,2,1,1,0,1,0,0,0,34.15905298958512,17.659270102369003,19.728996617374424,38.90870041092356,48.548070356513605,8.59,11.16
2023-04-30,Senegal,10,3,2,0,1,2,1,0,1,0,0,0,0,9.359311088654803,10.41192005446834,29.941897596872238,37.2448272557192,36.77477880892943,8.18,8.18
2023-04-30,Ivory Coast,4,1,0,1,0,0,1,0,0,1,0,0,0,23.984097494360157,10.840144459607343,24.16156301842029,33.22413502972576,57.09763251664573,8.24,3.3
2023-04-30,Mali,7,0,2,2,1,1,1,0,0,0,0,0,0,32.38426749788584,17.75627961167355,12.024996885528125,55.41165823299799,58.04410826698425,6.15,4.3
2023-04-30,Burkina Faso,14,8,3,1,0,1,0,1,0,0,0,0,0,23.554772943634234,6.270154837625091,18.724307230750227,43.26123823849602,43.397830221392304,8.78,12.29
2023-04-30,Cameroon,22,6,4,5,2,0,3,1,1,0,0,0,0,28.844001865085268,17.30172402412822,15.042345765847216,39.81033213760192,47.48280647148598,6.98,15.36
2023-05-31,Nigeria,9,4,2,3,0,0,0,0,0,0,0,0,0,29.091322040175037,18.033650012600532,12.462281184610607,43.850336761598456,42.752486875683644,4.12,3.71
2023-05-31,Kenya,7,2,3,1,0,0,0,0,0,1,0,0,0,16.757538795413232,16.023091127952306,24.618057285714393,10.227308431653867,34.6783848651855,6.56,4.59
2023-05-31,South Africa,3,0,1,0,0,0,1,0,0,0,0,1,0,26.036176626159087,14.18545421857009,13.935643679684965,37.74728292675532,44.23932311613548,6.86,2.06
2023-05-31,Ghana,19,4,4,3,1,3,2,1,0,1,0,0,0,14.693188646367668,9.6474593268229,13.454420145007171,48.02806291020366,38.52461811899848,5.72,10.86
2023-05-31,Uganda,17,3,3,4,0,1,3,1,1,1,0,0,0,33.45962511547354,16.58860867506467,19.722505454735607,18.572713319561668,43.18126862373696,8.04,13.67
2023-05-31,Tanzania,11,2,3,1,2,0,0,0,0,0,0,2,1,36.602722070072495,9.389247192567927,14.911036219980602,25.77479805727168,56.1806848116604,9.49,10.44
2023-05-31,Rwanda,13,2,3,3,1,2,0,0,0,1,1,0,0,12.444220375585456,10.32537959280578,30.00814686333049,46.52420182828362,44.96021063521248,6.1,7.93
2023-05-31,Zambia,12,4,1,0,2,1,0,0,1,1,1,0,1,22.71513186088764,12.252311007110254,15.02958660365643,38.389405871182866,29.899135411404572,6.74,8.09
2023-05-31,Botswana,3,1,0,1,0,0,0,1,0,0,0,0,0,11.695555880955846,12.539212126039816,18.371758679075196,35.92433625015047,46.97350744638067,7.44,2.23
2023-05-31,Ethiopia,7,1,2,2,1,0,0,0,0,1,0,0,0,24.586295109535634,10.636194646057309,21.154698127863174,48.585162570016266,38.31860353950833,6.72,4.71
2023-05-31,Senegal,10,5,0,2,1,0,0,1,0,1,0,0,0,25.25427123896512,5.822147615645626,18.745581419766015,46.513952919193294,36.349449671950296,4.29,4.29
2023-05-31,Ivory Coast,10,1,3,2,0,0,1,1,0,0,1,1,0,6.752703134337281,15.077841374063016,6.147922879019326,20.538930003634945,34.97028989093372,4.6,4.6
