firm_id,firm_size,firm_age,employees,total_assets_million_naira,subsector,ownership_type,ka_acquire_external_knowledge,ka_assimilate_new_info,ka_transform_knowledge,ka_exploit_knowledge_commercially,tp_work_quality_standards,tp_efficient_task_completion,tp_productivity_levels,tp_goal_achievement,inn_product_innovation,inn_process_innovation,inn_marketing_innovation,inn_organizational_innovation,fr_skilled_labor_ratio,fr_rd_spend_ratio,fr_iot_adoption,fr_liquidity_ratio,roi_percent,roa_percent,export_intensity_percent,market_share_percent,operational_efficiency_score,gp_tax_incentives_effectiveness,gp_regulatory_stability,gp_infrastructure_support,gp_ease_of_doing_business,gp_corruption_experience,gp_policy_consistency,gp_government_support_programs,policy_effectiveness_index,fdi_presence,fdi_type,fdi_amount_million_usd,fdi_origin_country,survey_date,respondent_position,response_completeness,response_time_minutes
FIRM_209,SME,13,11,999.0,Bakery Products,Local Private,2.9447568514667055,3.869336432068849,2.270326168187218,4.165413382138263,3.95465152408565,4.773475119045742,2.721296929578372,4.536072716514659,3.9973001875437086,2.3753454234314115,3.234803270718133,3.800238442309025,40.57593818158319,1.3325884525785268,0,3.9158741376447326,29.06,20.59,29.8,0.85,8.2,4.6,2.2,2.3,3.5,1.5,1.4,3.3,3.4,0,None,0.0,None,2024-03-07 04:10:26.086956522,General Manager,0.9667188491929782,12
FIRM_210,SME,10,60,999.0,Grain Milling,Local Private,2.563179314557209,2.649699936871891,2.1964383651266512,2.2502246452548746,3.054943654711025,2.9381451840400885,4.3057066691785275,4.126329461378671,1.3343519683944036,4.069163330191913,1.0,1.9904240074297008,17.61576106255752,0.7089280971052238,0,2.3587768186810263,28.82,18.94,3.2,6.37,6.4,5.0,2.7,1.0,2.4,4.0,2.6,3.2,2.99,0,None,0.0,None,2024-03-07 10:11:38.327759197,Finance Manager,0.9840967587824663,22
FIRM_211,SME,16,37,999.0,Grain Milling,Local Private,4.060805710878879,2.312368863788755,3.2865405964590497,3.797655992244839,4.000505850346938,2.7926546425828285,3.768915970420983,3.957604493681041,1.0,1.1472903240468681,1.0,2.309822365795903,28.59883771584829,2.032734497154017,1,2.15937679371562,21.2,15.03,1.0,1.86,8.3,1.5,1.0,1.8,3.7,5.5,3.1,3.5,2.44,1,Greenfield,1.55,South Africa,2024-03-07 16:12:50.568561873,CEO,0.9586690634877117,12
FIRM_212,SME,6,28,999.0,Grain Milling,Foreign,3.217049318937554,3.9725227606175197,3.1624099033326254,4.363146655628327,3.7068445707051505,4.396120179655311,3.3180189920372736,3.9277837890315794,3.4711794062192087,2.02522953901694,3.513098544171725,3.061265042323759,9.544548535205589,0.6797821284926737,1,1.8176255029424495,19.08,12.65,6.8,2.8,6.9,4.4,1.8,2.0,4.1,3.5,2.7,3.7,3.31,1,M&A,10.59,UK,2024-03-07 22:14:02.809364549,General Manager,0.9197760544984958,24
FIRM_213,Large,12,407,37436.55,Beverages,Local Private,4.720952548602407,3.6634866682682614,2.450436201996472,3.609446816551362,2.6553154652735653,3.8369870134001403,2.8408516104224004,3.3663287519435316,3.1436572237027143,2.237099389431903,3.2577222993488926,3.9258920922811327,58.937189182431815,0.5383957397486957,0,3.6386281644172245,19.15,13.72,18.9,0.23,6.2,4.9,2.9,2.3,3.7,2.2,1.9,2.6,3.44,1,Greenfield,4.04,UK,2024-03-08 04:15:15.050167224,General Manager,0.8629763903409621,41
FIRM_214,Large,17,480,39975.62,Bakery Products,Local Private,3.1514713489483035,2.7685639119497427,3.259138784925458,4.172784340148773,3.2837689935322985,2.943452096424521,2.9247124388406514,3.6219638238678282,1.8097915932005701,1.8827421795033499,2.6368650984185606,3.4515165406519093,54.17813333756695,2.6224825299544556,0,1.6105986407752475,25.49,17.6,12.3,0.72,8.8,3.3,3.1,2.1,4.1,3.4,1.8,5.0,3.43,0,None,0.0,None,2024-03-08 10:16:27.290969900,Finance Manager,0.8585421923047672,20
FIRM_215,SME,15,21,999.0,Oil & Fats,Foreign,2.63327458647163,2.7912358431077138,2.607987923871461,4.909816356560612,3.551836679947013,3.7516374827832335,5.0,4.701441715495799,1.9144603992790699,1.6747704491911781,1.165006644769421,3.223492628264294,80.0,0.08232168659801814,0,5.0,28.66,18.04,7.8,5.27,9.4,3.1,3.9,4.0,2.8,4.7,4.0,3.3,3.49,1,Greenfield,4.67,USA,2024-03-08 16:17:39.531772575,CEO,0.9061488346919281,23
FIRM_216,SME,13,17,873.62,Bakery Products,Local Private,1.9890284859097385,4.187804349090339,2.855510400706552,4.118967636885585,4.932612594404114,2.8819731214518063,3.500546255165986,3.134465196524874,1.9302562803653256,3.4716990209240177,1.9212979652585171,3.070305961712415,55.904740500062125,0.1991290697819499,1,2.5669560937104685,19.89,12.14,3.0,1.5,8.1,3.0,2.9,2.0,3.4,5.9,4.9,3.2,3.07,0,None,0.0,None,2024-03-08 22:18:51.772575251,CEO,0.9195732578151494,36
FIRM_217,Large,13,444,29557.68,Sugar & Confectionery,Local Private,1.757488258995244,2.5674116749928704,4.606106881268683,3.499446876513383,4.133931874720255,4.3705749788958235,4.125704001225167,4.668867274425911,3.01053531747394,2.907339072044925,2.410978577544846,3.3602122699740975,9.770670298472552,0.013622636950771426,0,0.5,15.51,10.41,6.2,0.9,6.5,2.6,3.5,2.1,3.3,3.8,1.0,4.2,2.99,0,None,0.0,None,2024-03-09 04:20:04.013377927,Operations Manager,0.9413680933319946,18
FIRM_218,SME,19,15,402.5,Fish Processing,Local Private,1.9326912455956082,4.549871067279174,4.306414946611313,4.136070779267802,2.998711058540065,4.342959675411193,2.8672804946659576,3.506783107304765,2.273684723816993,3.4414648578445988,1.0,3.181487614616329,63.25450248844633,0.3319750207989092,0,3.1490272813956808,24.25,17.02,0.8,0.4,7.7,4.6,2.7,3.1,3.2,5.7,2.7,3.4,3.14,0,None,0.0,None,2024-03-09 10:21:16.254180602,Finance Manager,0.8509734282080496,14
FIRM_219,Large,50,494,49980.01,Dairy Products,Local Private,3.413701320809187,2.769565485746492,1.9303768867651623,3.4159102664775127,4.091621773650582,3.9724043391753603,2.876117643022689,4.495259265457047,3.3940639189755197,3.7214254175093617,1.887068476174444,2.0730249527007576,23.392619234271002,0.1429705399602393,1,3.5390936314600165,28.33,20.19,9.1,6.28,8.0,6.5,3.3,1.7,2.7,5.5,4.0,6.2,3.84,1,M&A,51.74,USA,2024-03-09 16:22:28.494983278,Business Development Manager,0.998458433569946,2
FIRM_220,SME,6,10,999.0,Oil & Fats,Local Private,3.6069800185839473,3.846874347925868,3.846759176091257,3.3191224346279644,2.8716176066369803,3.853162742872912,4.365587847399954,2.8559109943014773,1.0,3.33905529385528,3.417563371994348,3.041471299469836,43.48881827480335,10.946469339574174,1,5.0,13.79,11.98,10.3,4.23,7.8,3.1,3.8,4.6,3.1,2.6,3.1,3.2,3.76,1,M&A,30.13,Germany,2024-03-09 22:23:40.735785953,Business Development Manager,0.9045908325106065,22
FIRM_221,SME,50,75,999.0,Meat Processing,Local Private,1.9350474383742933,3.1699670669757105,3.830256899042433,3.018868611429014,4.449614632332244,4.832831687407162,2.4203390307587744,4.051542520698789,2.0431481348722005,3.6919868585353366,4.270035900718138,2.0336802069740227,15.892720671719232,0.6816312267526575,1,1.3262281871352908,22.51,14.52,26.8,4.0,6.9,3.2,5.1,3.8,2.4,6.0,1.8,3.8,3.16,0,None,0.0,None,2024-03-10 04:24:52.976588629,Business Development Manager,0.9772141995701682,14
FIRM_222,SME,6,48,999.0,Fruits & Vegetables,Local Private,3.9160306512608924,3.82223120175764,2.0665630401226434,4.550730687065687,3.5173252089092726,3.5997804291717577,3.167828985675783,3.257937918431427,1.7739460390889497,3.037420942381958,2.2386217720755943,3.0729742886107414,76.28977672219963,0.32331627703812593,1,1.1575853679543608,21.59,15.52,2.4,8.26,7.0,3.8,2.5,1.6,1.8,4.6,2.5,2.6,2.6,0,None,0.0,None,2024-03-10 10:26:05.217391304,CEO,0.9302450058498106,17
FIRM_223,SME,1,40,684.77,Grain Milling,Local Private,2.8135511586532487,3.0191201985200653,3.8368998793793745,2.6452570672463986,3.7438182867564973,2.772688112205439,3.5272219288577857,2.8508396848454876,2.6436593216275077,2.03170595052483,3.5321371897477087,2.5674168526605827,25.464881954688085,0.5514971428440084,0,4.009476614259267,17.97,14.71,0.1,1.71,5.6,1.9,3.4,4.0,2.8,2.5,3.5,4.4,3.64,1,Greenfield,6.88,USA,2024-03-10 16:27:17.458193980,CEO,0.869565918180002,4
FIRM_224,Large,8,659,11254.24,Fish Processing,Foreign,3.3174344095884396,3.2860449657493938,4.484138726571298,4.525894179742493,4.595477988525314,3.9146317389826146,3.589098081472042,3.8311204254465676,2.3619522415098615,4.052032762738716,1.0,5.0,24.71404666178188,5.501672356578116,0,5.0,21.6,17.29,6.3,0.45,8.6,3.0,4.3,4.2,4.1,6.7,2.7,3.7,3.33,0,None,0.0,None,2024-03-10 22:28:29.698996656,CEO,0.9696348328801783,17
FIRM_225,SME,17,125,999.0,Fish Processing,Local Private,4.4897765026043395,3.4286434227770046,2.0897096743800274,3.6998912989922967,3.0277018588494498,5.0,3.356725371987075,4.3056830731575815,3.6978437798957664,2.5697990804969857,3.425396365224973,2.9640950546234595,70.39525892872622,1.468606057541267,0,1.2794444853994178,26.44,17.75,9.8,2.47,6.5,3.7,1.3,1.6,3.7,4.0,3.0,3.0,2.9,0,None,0.0,None,2024-03-11 04:29:41.939799331,Operations Manager,0.9564740612379814,9
FIRM_226,SME,43,74,999.0,Fruits & Vegetables,Local Private,3.9174714526924257,2.698468780952969,2.274247461087163,2.1805550601584462,2.961729088932205,2.8896683547699036,3.8166558248767384,3.1930351368439025,1.0406632283399424,2.2579633311138165,1.8156567437997708,1.7361843903645702,28.41407403367498,0.9076877172093667,0,3.065108815947961,18.4,12.6,12.5,9.46,7.8,2.7,5.8,1.6,2.2,1.5,3.1,2.4,3.47,0,None,0.0,None,2024-03-11 10:30:54.180602007,Finance Manager,0.9291154127393841,8
FIRM_227,SME,6,10,999.0,Fruits & Vegetables,Local Private,2.985175481675334,3.918577041794088,4.015895320159152,3.594119434393137,3.449840404192397,3.34697606331421,4.054284604654249,2.8005904237249597,2.945491476330752,2.9398739117760417,3.038080178378767,2.879237810390768,67.96486100765495,4.133310596954659,1,2.390728192906651,14.26,10.94,1.7,2.51,6.7,5.2,4.7,2.2,3.1,3.2,2.5,2.0,3.5,1,M&A,82.27,South Africa,2024-03-11 16:32:06.421404682,Finance Manager,0.927182963700067,10
FIRM_228,Large,19,250,25157.03,Grain Milling,Joint Venture,2.48704621966777,3.0407505034698903,3.344345779743083,1.6199787938787005,4.42302731061159,3.8915122266710167,4.087710036367464,3.6448931413990273,3.4583364232117053,2.2784701726331384,2.42747233993632,3.467422871074099,37.33732580386349,1.0050214786869378,0,1.3203364237126716,16.49,9.59,2.4,5.92,5.2,2.2,1.0,1.3,4.2,2.9,4.1,3.9,3.11,0,None,0.0,None,2024-03-11 22:33:18.662207358,CEO,0.8631219408626392,9
FIRM_229,SME,3,20,999.0,Meat Processing,Local Private,1.4785476789365561,3.239980059261987,3.596328647715571,3.8004064134648283,2.8883923547138943,3.562266605695983,2.7113569530657387,3.6475388027336915,4.756647436561955,2.724312656209511,4.152455410762218,4.506027551537271,31.058638644716897,0.8159622511275055,0,2.282033130555214,24.68,16.42,5.7,0.48,8.1,4.9,3.7,2.0,3.1,3.2,2.5,1.9,3.27,0,None,0.0,None,2024-03-12 04:34:30.903010034,General Manager,0.9483773422860811,32
FIRM_230,SME,42,33,999.0,Grain Milling,Local Private,2.624677344606064,2.7039554377740416,3.406530294760447,4.008185186391192,2.100706641133659,2.91238749373588,3.2726759216569623,4.028991776532699,2.4182340289065247,3.4096485294071197,1.7381207868260902,2.4694928400551532,9.869202607339481,0.46457678276248454,1,5.0,23.39,17.52,3.2,1.07,8.1,5.6,2.5,2.5,2.1,3.6,1.9,4.8,3.4,0,None,0.0,None,2024-03-12 10:35:43.143812709,Business Development Manager,0.986686773363145,37
FIRM_231,SME,29,50,999.0,Dairy Products,Joint Venture,3.031095808937845,1.6063664388432828,3.4516263288353297,2.826115235478357,3.5293046849546004,4.38530049936133,4.45581028950155,4.269756742818693,3.2244586043525167,3.413507565321514,3.3903669273180146,1.575814823378724,62.198988526346746,0.9489771798360367,0,2.5754074801545723,22.92,17.04,15.8,5.02,9.3,4.3,2.7,3.5,5.8,3.8,5.8,2.0,4.04,1,Greenfield,6.49,South Africa,2024-03-12 16:36:55.384615385,General Manager,0.8639867378832037,22
FIRM_232,SME,9,18,999.0,Beverages,Foreign,2.410256378279053,3.2662805661798817,1.9061750845200254,3.398838156764466,4.131044479946552,5.0,4.215717750059098,3.664350891236504,1.096137207437635,2.291952940216934,2.392541790373813,3.735153310287883,80.0,0.7615967654138027,1,2.187833649286804,18.82,12.75,5.1,2.75,5.4,3.6,3.7,3.0,3.3,3.8,3.0,3.2,3.43,1,M&A,7.49,Germany,2024-03-12 22:38:07.625418060,CEO,0.8895267175973357,49
FIRM_233,SME,32,38,999.0,Grain Milling,Local Private,3.0949944263261564,5.0,4.042585935959304,4.863325947000229,4.520157049843298,3.737292021316735,2.4017124388151485,4.8133019888765585,1.0,2.66106516434613,2.52586397418937,1.757461164690314,41.17824027082704,2.262088898568182,1,3.8606146663846355,20.85,14.95,12.9,2.14,7.3,4.1,4.6,2.7,2.3,4.1,1.0,2.4,3.0,0,None,0.0,None,2024-03-13 04:39:19.866220736,General Manager,0.9853461960163148,16
FIRM_234,SME,12,18,449.59,Sugar & Confectionery,Foreign,3.261481506367015,3.9492230015286167,4.152630993184996,2.8954026365904504,3.5221031827487606,2.9671521971848,3.7811839202817614,3.8345408467211755,3.7447743757816996,4.06689970429322,2.4977607175248697,2.6074601026432633,75.15428828869027,0.6838054833956815,0,5.0,17.1,10.61,7.0,5.86,7.8,3.3,2.6,2.4,3.7,5.0,4.6,3.4,3.29,1,M&A,5.32,Germany,2024-03-13 10:40:32.107023412,Operations Manager,0.8926515864729689,2
FIRM_235,SME,30,20,999.0,Beverages,Local Private,3.0201152145535373,3.3865177341859236,2.893548330338775,2.4528739303547193,3.5531440357303983,2.5157276324625677,1.9174198005001517,3.4921440963958603,2.894439706351929,3.546760105960547,1.7697595850564758,2.768141563040105,21.666976748795005,1.7217108504576222,0,1.0584566285750092,19.01,14.81,11.9,4.97,8.1,1.4,2.6,1.5,3.4,3.2,4.6,3.4,3.1,1,M&A,69.4,India,2024-03-13 16:41:44.347826087,General Manager,0.9480915508269889,11
FIRM_236,SME,13,10,999.0,Fish Processing,Local Private,2.679997935341232,3.2159764195542127,3.060870745167524,4.485330721970079,4.492340440553448,3.7805831868548267,3.537547921648296,2.7330595845383034,4.078512689798423,4.967558535413688,2.6844911375026617,2.9373298920299025,46.88576814236753,0.1363267848396437,0,3.159694968756933,13.36,9.86,3.2,2.81,6.3,2.6,3.7,3.6,2.0,5.9,3.6,3.9,3.07,1,Greenfield,37.58,USA,2024-03-13 22:42:56.588628763,Operations Manager,0.9302227247414716,19
FIRM_237,Large,13,254,22016.55,Meat Processing,Local Private,3.3349237375733822,3.4157261249684323,1.7220032476998501,4.8700697524246355,2.6781549801827476,4.3727141403213805,5.0,3.5424042878102995,1.5265971110302508,4.162115356367375,2.6310869556659964,3.620248011366902,26.53852350081385,0.4246277013126166,0,1.867315259869732,21.72,14.48,14.2,2.37,8.8,3.8,3.9,3.5,3.6,2.5,3.9,1.7,3.7,1,M&A,18.56,Netherlands,2024-03-14 04:44:08.829431438,CEO,0.9394491407505793,10
FIRM_238,SME,9,11,999.0,Fish Processing,Local Private,3.5535525196555273,3.782983380622647,3.5628292804160515,3.302956537478278,3.5668875348901943,3.9326174225467674,2.7416858261848107,3.4981678327533183,3.4199021395287525,4.1298637617039455,2.9653642732474026,2.3847291459422513,67.80164029888037,1.0464890792303876,0,2.5842583826900296,19.6,13.03,2.6,3.44,7.0,2.7,1.9,2.2,4.5,5.1,5.7,2.6,3.21,1,Joint Venture,12.52,South Africa,2024-03-14 10:45:21.070234114,Business Development Manager,0.912368335236588,21
FIRM_239,SME,20,15,999.0,Oil & Fats,Foreign,2.327680738045723,2.5734310292838085,3.6148516975427296,4.109170428326685,3.9142543339550344,3.5983173113568023,2.832541563606734,4.276182877768882,4.7688178405438535,1.8509183045897784,2.792955660262149,2.753643673049915,30.0543503204654,5.527630766627263,0,4.0799260487367235,24.31,16.46,6.3,0.24,5.9,3.3,5.4,1.7,3.3,6.5,1.9,4.5,3.09,1,M&A,5.27,India,2024-03-14 16:46:33.311036789,General Manager,0.8949987205830566,29
FIRM_240,Large,14,683,44736.23,Bakery Products,Local Private,4.328745903797016,4.18002518626821,3.0440280847006203,4.3731807324247045,4.069531232771021,3.1875098437474856,4.111223825258287,3.9774901744401125,3.319705608357266,3.7874743164700804,3.57779400457346,2.9871566823455504,45.966446257797145,0.947226626938181,1,1.9907893020603857,25.52,16.42,1.9,3.34,7.8,4.4,2.4,4.6,1.4,4.0,3.3,4.1,3.46,0,None,0.0,None,2024-03-14 22:47:45.551839465,General Manager,0.8572800176094503,10
FIRM_241,SME,19,15,999.0,Beverages,Local Private,3.1211294941725907,3.900766920808871,4.111918023883453,2.7060126139692926,3.4941159840854703,2.835485457097337,2.265758787832283,2.99237852702043,3.1765815055910487,3.0522038784727803,3.715859477652106,3.134638161766909,61.23734290768043,2.1817294843269184,0,2.3447419250530643,24.32,17.91,5.2,6.06,8.1,4.0,4.5,3.2,3.8,4.5,5.5,1.0,3.64,1,Greenfield,5.23,South Africa,2024-03-15 04:48:57.792642141,Business Development Manager,0.9616421408941246,44
FIRM_242,SME,2,249,999.0,Fruits & Vegetables,Foreign,3.2150796983558783,3.902730007995554,2.7993304921180537,2.911755331705705,3.8206646070235046,4.184325928427418,2.9937959760919686,3.803352631846623,2.90855608082435,2.6041163768155755,1.5443143459894189,3.0880444572371304,74.08648418157684,0.588976289064671,1,4.95256916191851,24.57,15.95,3.1,2.37,5.4,5.1,3.8,3.3,4.1,2.8,5.7,3.8,4.43,1,Greenfield,69.69,South Africa,2024-03-15 10:50:10.033444816,CEO,0.961914019329134,59
FIRM_243,Large,31,516,35580.63,Dairy Products,Foreign,3.766571538605246,3.706933017166809,3.6081453333042406,4.284699610523788,2.307003587952206,4.23964013496991,3.977152910065402,4.102918703037433,1.3291185428740877,3.2512138064792757,3.6556497506498484,3.392405197700322,75.75401931982199,0.2717163686651884,0,3.4769681498525857,30.2,23.31,2.5,0.78,9.2,4.2,4.0,3.4,2.9,3.5,2.7,2.3,3.43,1,Greenfield,51.11,India,2024-03-15 16:51:22.274247492,CEO,0.9506088610118084,53
FIRM_244,SME,36,38,999.0,Bakery Products,Local Private,3.3865729050108015,3.413731660385793,2.182302095177096,4.648011422966808,3.405050952599691,2.517989149316487,2.9925713218484775,4.6168188156326995,4.255572935710348,3.950690381150335,1.3950299301791602,3.7594555586775638,7.845072631172344,0.12063961172518307,0,2.30330716594615,24.35,19.54,27.3,0.1,8.2,4.2,2.4,1.6,2.9,6.4,5.5,2.7,2.99,1,M&A,11.51,South Africa,2024-03-15 22:52:34.515050167,Finance Manager,0.946545068217943,5
FIRM_245,Large,14,262,50000.0,Grain Milling,Local Private,3.9625093071305963,3.8710028651767736,3.0788030642131856,3.750304688139484,4.07210522753268,4.712887284726479,3.3112240102312227,4.232502380448436,2.2891423601949343,3.5507484319037905,3.346641476951509,3.3533707040858713,58.641317018456874,0.7288771448188887,1,2.7803028030739023,25.56,15.55,1.4,3.39,8.2,2.9,1.0,4.5,5.8,5.2,4.1,3.1,3.46,1,Joint Venture,4.71,Netherlands,2024-03-16 04:53:46.755852843,Operations Manager,0.8865575698251289,14
FIRM_246,SME,47,57,999.0,Meat Processing,Local Private,3.4296993321614595,3.8142698936189645,2.943081167887448,2.5961485171983565,3.210623579447192,4.001849854625801,4.095348568252028,4.156507992586887,3.404483256383017,2.309373578792146,3.3817126631731558,3.4082269711582964,41.74159624605512,0.34314552950500454,0,2.6280455895927335,18.35,13.15,12.4,0.29,6.2,2.2,3.2,2.5,2.8,4.8,4.9,5.1,3.41,1,Greenfield,20.74,USA,2024-03-16 10:54:58.996655519,Production Manager,0.8533517400649436,23
FIRM_247,SME,40,20,999.0,Grain Milling,Foreign,2.71005010028765,3.1521715023412833,3.3027771298368473,4.889648889359552,3.8353905329537583,4.579716251602055,3.837236866829249,3.7360515967690984,1.3369656934287464,3.7682130222333585,1.0,1.57599914992817,43.85147658084189,0.38234630894217964,0,0.5,25.21,15.82,33.2,3.98,6.3,3.3,3.2,3.8,2.4,1.5,4.0,2.3,3.64,1,Joint Venture,3.69,Other,2024-03-16 16:56:11.237458194,Operations Manager,0.971307309532816,7
FIRM_248,SME,21,36,97.69,Meat Processing,Foreign,3.4892028201648815,2.998478758972169,2.7674257640499773,2.8752232817504284,4.068123500481619,2.6605105760604197,3.7134547170363215,3.93298720325407,1.7205403354922195,2.5261712121316324,2.8022771711823506,3.0452049292491123,49.716820236892005,2.860570311868958,0,2.8161491651349535,28.04,18.17,0.2,9.12,7.3,2.9,2.0,4.5,3.5,3.2,3.5,1.9,3.3,1,Joint Venture,6.67,China,2024-03-16 22:57:23.478260870,CEO,0.923670780354374,8
FIRM_249,SME,33,249,999.0,Meat Processing,Joint Venture,2.285019034143471,3.4712994066833907,2.981674663895499,3.0318897750628384,3.594470479485341,2.643923091209193,3.228702176583969,4.449702940423696,4.335087399222235,3.2950148070678575,2.184654275303653,3.4315567932014477,17.183768166392095,0.03192966684168015,1,0.7586405620338471,23.51,20.11,9.6,1.12,6.7,3.6,4.4,3.0,4.1,6.6,5.8,3.9,3.74,1,Greenfield,3.58,South Africa,2024-03-17 04:58:35.719063545,General Manager,0.8960257196053927,5
FIRM_250,SME,27,30,369.57,Meat Processing,Local Private,3.2868477646212186,4.4843141060466305,3.8434424542973558,3.573870267591697,3.9022782625979424,3.4957214831628924,3.7960488922151643,2.9003335615122103,2.552697711042157,2.826984939270579,1.8653582162710878,3.6560470751134053,54.50720249650367,1.6320318187266663,0,5.0,30.14,19.47,2.3,1.91,7.6,2.5,3.1,1.6,4.0,4.8,2.5,3.4,2.9,1,Greenfield,13.94,South Africa,2024-03-17 10:59:47.959866221,CEO,0.8652897860170855,20
FIRM_251,SME,2,83,999.0,Sugar & Confectionery,Local Private,3.1734160074844318,2.532625047042269,2.7069121864856043,4.543328336571819,3.2223604608292327,3.951949098826636,3.4010138559201946,3.4903364036698266,4.353275476042544,2.903020373437937,4.185937563768906,2.376884303189585,24.93916217269113,0.9543348742035075,0,0.7407856934248679,13.56,10.86,0.3,9.51,8.2,4.8,2.1,1.0,1.0,4.9,5.4,4.7,3.16,1,Greenfield,29.17,USA,2024-03-17 17:01:00.200668896,Production Manager,0.8594082386352082,24
FIRM_252,SME,10,18,777.74,Bakery Products,Local Private,3.0335065141819686,2.372732313973292,1.6540806093351887,3.9831807812417788,3.676033232182372,4.857452576048875,3.866244487940628,3.2364587507462557,2.821769340941482,3.789618677536459,1.9809529452988393,2.4068646526002198,13.613726381157006,1.4126674843575748,0,1.7918108859609805,15.91,12.63,4.1,2.64,7.2,2.9,4.0,2.9,2.8,4.4,5.6,3.0,3.54,1,M&A,32.69,South Africa,2024-03-17 23:02:12.441471572,General Manager,0.9023300082692766,36
FIRM_253,SME,22,32,630.42,Sugar & Confectionery,Local Private,3.0971699908488555,3.5153325888655615,4.6746255137848784,3.6318924002895283,4.166129701753533,4.094255239670592,3.1024543799056175,3.9274918712356746,1.0581022270421425,2.163825652165692,1.8129853779701453,2.4833093922447613,59.853318327632024,1.654867372259187,1,1.520741961657994,25.34,15.2,21.9,1.51,7.5,3.4,4.0,3.2,4.7,3.3,4.7,4.7,4.2,1,Greenfield,16.44,India,2024-03-18 05:03:24.682274248,Business Development Manager,0.970710559715041,27
FIRM_254,Large,38,977,50000.0,Grain Milling,Local Private,1.6945207636018889,3.4356213912992124,4.343308670821438,3.6706308240944847,3.8941837765810603,3.430123106231577,3.353944820496367,4.438133305390473,3.7920675997317206,4.85067556684924,2.783264434005603,3.482772509902209,61.53074374348727,0.751912695180901,1,5.0,27.26,16.65,0.1,5.41,8.3,3.8,2.3,2.3,3.8,4.7,3.0,3.4,3.13,0,None,0.0,None,2024-03-18 11:04:36.923076923,Production Manager,0.9878085624000745,29
FIRM_255,SME,3,20,999.0,Grain Milling,Joint Venture,2.761020073807231,3.5213391650592856,1.9369635744049434,3.334811734914773,3.4480812382616386,2.8815415546338756,2.7080337659583886,3.3418154279673558,2.310107682244392,1.4610225376349533,3.4541487209282584,3.9304929494317875,66.14323304815761,0.6994237994029671,0,5.0,23.59,13.74,7.1,1.6,8.1,5.1,4.8,3.0,2.3,2.1,3.4,4.0,4.07,0,None,0.0,None,2024-03-18 17:05:49.163879599,CEO,0.9845127046919597,6
FIRM_256,SME,2,141,999.0,Bakery Products,Local Private,3.274275920912892,3.57076723853595,3.720737024720675,3.746511611614805,3.9345298425744755,4.461000400903405,3.4719939119950114,2.2658173795183374,3.598688813517043,2.5620990850706287,2.5441865553888605,2.6332859034375584,34.318013174121724,2.644025616003339,1,0.5,19.47,11.91,5.6,1.04,8.6,5.9,6.1,3.4,4.7,2.0,1.6,5.2,4.7,1,M&A,5.34,UK,2024-03-18 23:07:01.404682274,Finance Manager,0.9880001252124482,23
FIRM_257,SME,12,58,999.0,Grain Milling,Local Private,3.3278851135979206,3.2437584217556363,2.6473227065037914,1.2763519378445571,4.2287658743819705,2.9247062019745,2.8511993090969243,3.452667552985318,2.925210867540082,3.433190700947567,3.983007600236178,3.817166082264344,74.03594761695797,4.100184755771805,0,2.476750208388573,17.0,6.5,16.5,3.92,7.9,6.0,1.8,4.0,4.5,3.2,2.6,3.2,3.84,1,Greenfield,6.69,India,2024-03-19 05:08:13.645484950,General Manager,0.9861588014694014,19
FIRM_258,SME,1,21,999.0,Meat Processing,Foreign,2.3778598872592336,4.442904407021457,3.3371384937979536,3.0627140327441613,2.570035232853513,4.739927988340625,2.6087628398704052,4.248084239210444,1.3568817720571296,3.6258827497917787,3.2840732281604996,3.111131828248135,46.936347015802475,0.42782664364689615,0,0.8971199650256261,18.24,14.03,0.7,5.76,7.4,2.3,3.0,2.6,3.2,4.5,3.8,4.5,3.27,0,None,0.0,None,2024-03-19 11:09:25.886287626,Production Manager,0.9290837127400594,13
FIRM_259,SME,12,54,999.0,Beverages,Local Private,4.2125662726917605,2.279367215066439,3.3648017161121446,3.4930575479334247,4.495444438973538,3.4009307452754434,3.7069289182843104,4.022577941769928,3.064294765370569,3.0095718514854655,1.0,2.8881428005538075,66.59420087814514,0.20543637610914015,0,2.8241798939765173,15.03,15.12,9.2,1.04,7.9,3.4,3.6,2.9,4.4,2.0,1.4,2.7,3.49,0,None,0.0,None,2024-03-19 17:10:38.127090301,Finance Manager,0.8829123457835355,16
FIRM_260,SME,17,72,639.32,Dairy Products,Foreign,2.5070601214283994,2.820052082653828,2.8890329797153105,2.379188733104394,3.5982471567913565,4.713407450832495,3.6701918206861284,3.9569117486863457,5.0,3.048348367298612,2.117586340142291,2.809754193163828,65.60612601735201,4.561565137416504,0,4.014262434398803,17.24,12.64,9.1,2.84,9.2,3.1,6.2,2.7,5.5,4.4,2.7,3.7,3.93,1,M&A,53.97,India,2024-03-19 23:11:50.367892977,General Manager,0.9697069874255231,25
