node_id,x,y,sigma_baseline,sigma_optimized,delta_sigma
514,62.071867,3.305822,112.644394,99.251214,13.393180
515,64.104168,3.067002,111.669599,95.770298,15.899302
516,65.660479,3.632623,106.941991,92.888167,14.053825
517,66.849591,3.247295,109.133453,94.726884,14.406569
518,68.805310,3.561188,110.214337,98.267263,11.947074
519,70.633579,3.245806,115.649455,90.777018,24.872437
520,71.539995,3.315385,115.451787,95.472503,19.979284
521,73.836477,3.481401,111.458731,87.300702,24.158030
522,75.107335,3.420602,108.442442,92.884704,15.557738
523,77.109955,2.734674,112.950037,98.171451,14.778585
524,78.342451,2.996960,110.339665,100.707918,9.631747
525,79.662617,3.612156,104.472911,93.382277,11.090634
526,81.348472,3.293692,108.510796,92.183625,16.327172
527,83.483813,3.176214,111.102173,97.199095,13.903078
528,85.179958,2.925761,111.461031,96.030597,15.430433
529,86.463399,3.009412,114.229333,95.508333,18.721000
530,88.558925,2.726794,117.758693,95.414367,22.344327
531,89.501544,3.302949,114.349662,93.148889,21.200773
532,90.694462,3.153802,122.789485,97.108686,25.680799
533,91.065267,3.043357,119.788798,101.087479,18.701319
534,91.947306,3.312896,125.581968,102.220175,23.361793
535,92.871362,3.442525,129.212532,108.861607,20.350925
536,93.313305,3.961293,126.044655,104.324613,21.720042
537,94.170348,2.879768,147.903914,108.910002,38.993912
538,95.301888,3.681148,149.505010,117.222075,32.282935
539,95.541218,3.625264,147.746903,114.758244,32.988659
540,96.679279,3.099606,165.334939,126.155556,39.179382
541,96.803945,3.394304,164.353888,125.105304,39.248585
542,98.016084,3.196043,173.524650,132.265875,41.258775
543,99.003899,3.389040,177.811261,131.749132,46.062129
544,98.544221,3.786073,171.098982,131.832042,39.266940
545,99.760931,3.515015,180.770936,131.439710,49.331227
546,0.173122,4.041471,171.597186,135.338575,36.258611
547,0.653372,3.759796,177.631156,141.773072,35.858084
548,1.539915,3.443672,175.753480,133.051075,42.702405
549,1.961662,3.826348,172.794357,131.273170,41.521186
550,2.883120,4.250871,155.299619,117.924791,37.374828
551,3.524725,3.430739,163.133611,125.518795,37.614815
552,4.636049,3.572362,147.721579,119.478118,28.243460
553,5.076326,3.926769,139.002817,114.147407,24.855410
554,5.815567,3.593492,133.542199,110.224362,23.317837
555,6.305008,3.651132,130.829123,108.913196,21.915927
556,6.996575,3.761809,127.679775,108.515613,19.164161
557,7.727375,3.479204,122.759552,105.125565,17.633986
558,8.689764,3.596652,117.617172,95.198601,22.418571
559,9.159419,4.099917,112.534391,87.859993,24.674398
560,10.086932,3.496678,112.521348,92.921734,19.599614
561,12.255273,3.409527,107.813019,90.111524,17.701495
562,13.526644,3.699881,106.574276,91.247626,15.326650
563,14.800152,4.108476,99.429439,84.256884,15.172555
564,16.890976,3.829812,103.026292,89.598818,13.427473
565,18.040843,3.749515,101.687455,92.803434,8.884021
566,19.184481,3.902197,106.396999,89.644593,16.752406
567,21.126146,3.365177,109.627999,92.069120,17.558879
568,22.499987,4.037301,103.836171,92.698372,11.137799
569,24.588424,4.003919,101.612867,85.801379,15.811487
570,26.332056,3.766096,108.324196,91.850733,16.473463
571,28.462115,4.190666,100.844527,89.732006,11.112521
572,29.689915,3.550640,109.872457,94.964505,14.907952
573,31.158760,4.227262,104.874846,90.424083,14.450763
574,33.105965,3.935237,108.212803,93.997548,14.215255
575,33.826455,3.787923,107.946898,93.606208,14.340691
576,36.193133,3.882927,102.678503,92.289742,10.388761
577,37.986362,3.856709,114.998276,92.548979,22.449297
578,38.944179,4.254974,107.311057,89.010317,18.300740
579,41.363534,3.565885,112.853406,98.022704,14.830702
580,42.754610,3.660133,108.118570,93.774106,14.344463
581,44.161128,4.199780,103.455821,93.335070,10.120751
582,46.108202,3.710228,108.131473,95.158049,12.973425
583,48.232228,4.159049,107.418869,90.315408,17.103461
584,49.238233,4.398720,102.130967,91.297532,10.833436
585,50.890793,3.768350,106.875580,92.877218,13.998362
586,52.311171,4.093298,103.847737,93.724460,10.123277
587,53.826679,3.542781,114.241513,96.950781,17.290732
588,55.963386,4.115309,108.722141,90.384477,18.337665
589,57.090114,3.948716,110.462499,94.461164,16.001335
590,59.001062,4.030800,107.519867,93.773667,13.746200
591,60.468948,3.695217,108.838831,97.830936,11.007895
592,62.388592,3.390564,104.759352,99.551604,5.207749
593,63.977650,4.039865,106.013838,93.204688,12.809150
594,65.821466,3.269868,113.936976,94.871988,19.064988
595,66.989852,3.793684,108.205628,99.672148,8.533481
596,68.694548,4.171243,103.471345,86.912599,16.558746
597,70.114534,3.946458,102.419518,94.307311,8.112207
598,71.907528,4.473392,100.897293,88.715420,12.181874
599,73.786660,4.196422,103.905901,86.445147,17.460754
600,75.533219,3.692719,109.409336,92.514294,16.895042
601,76.662126,3.897083,107.518337,90.823846,16.694491
602,78.832310,3.874678,106.412871,93.911250,12.501621
603,80.610773,3.414236,108.576160,91.810120,16.766041
604,81.960765,3.606769,106.935796,91.135032,15.800764
605,84.032426,3.720661,105.644426,84.584004,21.060422
606,84.869904,3.278023,110.504818,97.862992,12.641827
607,86.361297,3.903137,106.054020,86.228194,19.825825
608,87.833731,3.814167,107.238188,90.904662,16.333526
609,90.448813,3.387021,121.640168,96.639968,25.000201
610,90.910595,4.010153,116.992392,93.284489,23.707903
611,91.411896,4.103651,113.051559,96.390746,16.660813
612,92.226848,3.956999,109.585275,102.610043,6.975233
613,92.519496,3.791668,126.023907,101.502503,24.521404
614,94.305154,4.066322,132.678583,109.575669,23.102914
615,94.324481,4.092955,131.903178,108.675887,23.227291
616,95.032818,3.981110,140.537476,115.331687,25.205789
617,95.932016,3.641505,152.359237,119.387833,32.971403
618,96.572874,3.971869,156.946581,124.414495,32.532086
619,97.210022,4.247533,153.538818,125.738678,27.800140
620,97.620001,3.709900,163.517437,131.406699,32.110738
621,98.712869,4.518271,163.928199,124.805073,39.123127
622,99.850322,3.731200,175.400581,132.982254,42.418327
623,100.403626,3.898611,173.132640,132.389864,40.742776
624,0.477956,4.242699,170.990740,129.437123,41.553618
625,0.560921,4.511426,167.471247,134.854187,32.617060
626,1.131690,3.921778,173.426048,134.078634,39.347414
627,2.105121,4.280632,165.908896,128.766444,37.142452
628,2.873860,4.116808,164.606468,123.814727,40.791741
629,3.899686,4.485046,141.819047,112.873088,28.945959
630,3.777975,4.742779,144.882487,113.665589,31.216897
631,5.458865,4.638246,125.884412,105.262067,20.622345
632,5.666883,3.732947,132.929375,111.625077,21.304298
633,6.300507,5.057065,119.279275,97.071806,22.207469
634,6.839226,4.533028,119.121826,98.216903,20.904923
635,7.360686,4.211495,118.391379,96.264425,22.126954
636,8.818380,4.491583,107.882606,90.825384,17.057222
637,9.307710,4.497301,102.226726,91.936035,10.290692
638,9.613012,4.244390,103.987109,91.125345,12.861764
639,11.244129,4.503819,103.748534,87.114638,16.633896
640,13.164571,4.262203,98.642136,86.724792,11.917344
641,15.398666,4.323136,100.316745,81.986308,18.330437
642,16.452735,4.238561,99.634610,84.012965,15.621645
643,17.712322,4.014643,97.808218,89.773725,8.034493
644,19.722195,4.488195,92.569832,85.660120,6.909712
645,21.346754,4.620034,95.178021,86.243248,8.934773
646,22.252158,4.598910,99.699476,89.709713,9.989762
647,24.677589,4.690422,98.514598,87.203761,11.310837
648,26.257250,4.541747,100.743061,89.944997,10.798064
649,28.168046,4.284627,99.173019,89.309566,9.863453
650,30.146524,4.696344,101.326722,84.276036,17.050685
651,31.562459,4.037189,102.489100,91.340876,11.148225
652,32.776476,4.174243,103.988129,88.578390,15.409739
653,34.157838,4.155184,103.773330,94.792436,8.980894
654,36.894457,4.768461,96.583214,88.452183,8.131031
655,37.772868,4.727281,100.863597,88.149110,12.714487
656,39.391934,4.590636,97.356137,91.074364,6.281772
657,41.013171,4.766023,93.815584,81.689025,12.126559
658,42.712487,4.180660,103.982302,92.786183,11.196119
659,44.242406,4.549023,98.707370,85.232938,13.474432
660,45.746269,4.406892,109.802816,89.626990,20.175826
661,47.386963,4.698509,99.724518,86.647483,13.077035
662,49.173847,4.409877,100.322180,91.318846,9.003335
663,50.653299,4.328962,99.643200,90.865873,8.777327
664,52.235126,4.606717,94.378086,91.495942,2.882144
665,54.113562,4.707295,95.361177,85.832236,9.528941
666,55.637793,4.243941,103.516868,92.651978,10.864889
667,57.798137,4.426122,104.647658,89.792191,14.855467
668,58.184301,4.126912,107.338282,87.608566,19.729716
669,60.939697,3.695026,110.021896,92.609233,17.412663
670,62.618724,4.504582,99.203499,88.132846,11.070653
671,63.255534,4.627116,99.264375,90.308258,8.956117
672,65.407398,4.523064,98.336922,89.284753,9.052170
673,67.031425,3.859576,111.389194,90.119003,21.270191
674,68.353257,4.339190,100.985762,88.834011,12.151751
675,70.174818,3.778940,107.428293,98.251572,9.176721
676,71.707644,4.855355,89.778118,85.125766,4.652353
677,74.199151,4.118628,102.644577,89.068523,13.576054
678,75.586826,4.821066,97.167400,85.614030,11.553370
679,77.320242,4.728205,93.071186,86.585432,6.485754
680,78.787930,4.174267,99.664748,87.270242,12.394506
681,79.865366,4.104609,104.042465,89.905374,14.137091
682,81.679379,4.549556,92.985609,84.049577,8.936032
683,83.616200,4.191147,102.869668,88.818129,14.051539
684,84.735402,4.475190,95.645329,85.151667,10.493662
685,86.948593,4.299596,98.488260,87.311407,11.176853
686,88.295249,3.910097,102.362810,87.824135,14.538675
687,89.887554,3.775304,111.183335,90.806093,20.377242
688,90.927574,4.512450,112.192898,92.287818,19.905081
689,91.561850,4.275977,113.701794,93.412567,20.289226
690,92.034567,4.278517,112.274543,96.032070,16.242473
691,93.204942,4.653204,121.331034,97.057466,24.273568
692,93.247110,4.796477,116.511549,99.275717,17.235831
693,94.470495,4.362681,135.686992,105.214000,30.472992
694,95.177930,4.342265,140.918763,110.683615,30.235149
695,95.621422,4.594487,132.886698,113.804684,19.082014
696,96.526411,4.037364,151.794260,123.930630,27.863630
697,96.767523,4.511390,153.497748,117.555093,35.942654
698,98.134351,4.610010,159.844336,129.059308,30.785028
699,98.515958,4.648514,158.335188,125.830087,32.505101
700,99.128897,3.863419,169.904207,129.348662,40.555544
701,100.314703,4.216038,163.430519,130.525648,32.904871
702,-0.211303,4.736521,167.514152,128.353209,39.160943
703,0.291747,5.029966,170.368360,128.558145,41.810215
704,0.961583,5.144223,164.330801,125.797517,38.533284
705,2.324660,5.449013,157.110727,119.232381,37.878347
706,2.473014,4.851510,158.626970,119.957256,38.669714
707,4.097867,4.850728,143.587067,114.780104,28.806962
708,3.661135,5.344902,145.448274,109.008880,36.439394
709,5.508937,5.088973,124.975530,98.516701,26.458828
710,5.777591,5.380295,118.054060,98.599909,19.454151
711,6.399557,5.086618,118.264554,99.909200,18.355354
712,6.979381,4.652865,118.992173,94.898900,24.093274
713,7.976884,4.600061,107.741452,93.437344,14.304108
714,8.560138,4.534546,104.572936,92.757476,11.815459
715,9.616705,5.198616,95.306906,84.691689,10.615216
716,10.034268,5.356579,94.157193,80.022968,14.134224
717,11.677744,5.554809,88.927099,74.875830,14.051270
718,13.156222,5.252932,85.205807,73.493212,11.712595
719,14.880875,5.348852,92.392325,77.793116,14.599209
720,16.622953,4.825995,91.653882,85.353206,6.300676
721,17.650215,4.653075,94.693657,81.109259,13.584398
722,19.391463,5.255024,87.215697,81.925967,5.289730
723,21.651551,5.125304,98.056202,79.246104,18.810098
724,23.112484,5.032233,93.185694,82.868186,10.317507
725,24.638683,5.116211,89.857928,84.104291,5.753637
726,26.332061,5.096956,94.622386,81.140632,13.481754
727,28.063458,5.385145,91.656211,81.511596,10.144615
728,29.429909,5.388496,89.386287,80.222137,9.164150
729,30.990998,5.163266,94.436192,84.786900,9.649293
730,32.915896,5.253741,89.483512,83.193589,6.289923
731,34.196284,5.154219,91.445014,83.573976,7.871038
732,36.244925,4.861649,90.928789,89.629034,1.299754
733,37.244327,5.226969,88.746605,84.809206,3.937399
734,39.696502,4.581651,103.750342,86.344534,17.405807
735,41.162187,5.316167,95.318725,82.505891,12.812834
736,42.729870,4.641643,98.792062,87.561858,11.230204
737,44.580522,5.085741,97.871197,84.682951,13.188246
738,46.418010,4.746454,97.085687,93.359938,3.725749
739,47.855331,5.166017,92.251821,84.873594,7.378227
740,48.631411,4.989822,94.922615,80.155658,14.766957
741,50.432453,4.521573,99.746305,87.443016,12.303290
742,52.261534,5.126210,92.752056,79.404377,13.347679
743,54.089460,4.826624,99.440392,85.609450,13.830942
744,55.869583,5.264344,92.168444,78.211100,13.957344
745,57.129216,5.000398,96.408011,82.883744,13.524266
746,59.035622,5.118626,95.890378,80.326071,15.564307
747,60.385630,4.712729,98.718887,88.031357,10.687530
748,62.061443,4.823200,94.030109,86.142270,7.887839
749,63.455553,4.862408,92.578569,86.508013,6.070556
750,65.233234,5.257011,92.000089,82.493598,9.506491
751,66.737352,5.503213,88.589115,77.435653,11.153462
752,68.482748,4.758448,96.964528,87.301070,9.663458
753,70.724256,5.323054,90.463461,86.490528,3.972933
754,71.755997,4.349097,107.381975,89.621238,17.760737
755,74.463184,4.641743,93.905026,84.854171,9.050856
756,75.454118,4.712366,91.305057,81.630866,9.674191
757,76.994226,4.594247,98.102169,83.459041,14.643128
758,78.313921,4.524923,96.807028,87.058007,9.749021
759,80.414175,5.123900,91.655022,83.807685,7.847337
760,81.664043,4.935780,93.993043,82.762723,11.230319
761,83.505991,5.113822,93.522821,82.430679,11.092142
762,85.870066,5.207142,85.598566,81.297152,4.301413
763,86.705876,5.079685,89.591382,81.767958,7.823425
764,88.712129,5.197329,93.131454,79.310311,13.821143
765,89.789047,4.979140,98.800239,84.440141,14.360098
766,90.703789,4.643902,109.145922,86.257004,22.888919
767,91.959812,5.317344,105.497571,87.862780,17.634791
768,91.954767,4.823266,107.955515,91.957075,15.998439
769,93.400877,4.719321,117.100817,102.542293,14.558524
770,93.783754,4.946625,118.672282,95.510323,23.161959
771,94.116974,4.726157,123.749542,103.345544,20.403998
772,95.189722,4.874771,134.972072,111.037412,23.934661
773,96.006052,5.103216,139.074300,112.474943,26.599357
774,96.615114,5.104503,140.386488,116.047235,24.339254
775,96.671790,4.730651,146.929513,118.286295,28.643218
776,97.639002,4.853688,156.149605,123.838701,32.310904
777,98.497173,5.322300,154.828718,117.739106,37.089612
778,99.263384,5.148920,159.527464,119.626613,39.900851
779,100.186202,5.622520,154.976443,120.239758,34.736685
780,0.053310,7.078176,151.963737,110.834922,41.128815
781,0.313682,7.067426,148.468834,119.338420,29.130414
782,1.542631,6.307777,148.357939,120.448605,27.909334
783,2.326033,6.953296,137.196038,109.919692,27.276345
784,3.025080,6.708206,135.811778,107.340758,28.471020
785,3.895663,6.558843,121.605647,103.272824,18.332823
786,4.535891,6.774543,119.038114,98.247841,20.790273
787,5.137754,7.007701,111.169070,93.351848,17.817222
788,5.693236,6.874387,103.586316,91.414617,12.171699
789,5.930283,6.460596,105.369697,90.089636,15.280061
790,7.271743,6.946876,94.863606,83.236874,11.626731
791,7.919449,6.532862,91.920438,81.106920,10.813518
792,8.652902,6.789143,85.631241,74.619521,11.011720
793,8.902690,6.633133,86.065431,79.462485,6.602947
794,9.675683,6.658478,82.284109,70.682103,11.602006
795,11.948599,6.954011,78.381469,69.632850,8.748619
796,13.253440,6.412080,78.656114,74.495240,4.160874
797,15.102409,7.307696,68.282804,66.175879,2.106926
798,16.539108,6.177812,84.346275,74.504951,9.841324
799,18.172192,6.544838,78.591246,73.508906,5.082340
800,20.077404,6.835201,74.440409,69.000012,5.440397
801,21.273758,6.899432,72.551739,70.921460,1.630278
802,23.090061,6.693995,78.468199,72.072526,6.395673
803,24.555195,6.706921,77.305550,71.280593,6.024957
804,26.196182,6.847303,80.706733,77.975378,2.731356
805,27.866432,6.654817,77.508034,71.510663,5.997371
806,29.658477,7.142092,72.923979,73.767904,-0.843925
807,31.080865,6.975943,78.468163,71.177038,7.291125
808,33.233870,6.985985,78.541178,69.553042,8.988136
809,34.221414,6.434291,80.927473,75.478130,5.449343
810,36.066387,6.700321,80.091426,75.496135,4.595291
811,37.623183,6.633998,78.838792,76.596913,2.241879
812,39.821848,6.422458,81.259102,79.458168,1.800934
813,41.079375,6.832187,80.275915,80.698656,-0.422740
814,42.962615,6.562844,81.049520,75.452193,5.597327
815,43.840046,6.920759,76.230786,71.255066,4.975720
816,45.998482,6.403080,84.190712,76.908593,7.282118
817,47.817910,7.239850,68.384401,70.683012,-2.298611
818,49.208359,6.455238,85.482350,77.803531,7.678819
819,51.135971,6.789929,73.352108,70.381736,2.970372
820,52.293793,6.961696,74.737071,78.643438,-3.906368
821,54.504437,6.552946,79.444640,77.051144,2.393495
822,56.403955,6.979879,75.844895,68.395275,7.449620
823,57.238087,6.355383,83.753575,74.239187,9.514388
824,58.845941,7.159773,72.302493,73.725940,-1.423447
825,61.048260,6.728383,78.827671,76.766216,2.061455
826,62.718770,6.545215,78.192506,71.580350,6.612156
827,63.720693,6.634383,79.645885,76.008027,3.637858
828,65.384148,6.966814,76.191783,67.547314,8.644468
829,67.058322,6.548801,79.743685,74.259421,5.484264
830,68.372175,6.499331,78.476324,77.423982,1.052342
