event_id,magnitude,depth_km,latitude,longitude,time,place,tsunami,felt,cdi,mmi,alert,status,type,datetime
us7000lgct,5.7,75.0,13.9089,120.5645,1701764634223,"6 km W of Talisay, Philippines",0,103.0,5.4,4.551,green,reviewed,earthquake,2023-12-05 08:23:54.223
us7000lgch,5.6,9.0,12.3004,47.4452,1701761493611,"150 km NNW of Las Khorey, Somalia",0,,,3.609,green,reviewed,earthquake,2023-12-05 07:31:33.611
us7000lgbv,5.1,38.877,8.4351,126.9638,1701754033681,"65 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-05 05:27:13.681
hv73673302,5.06,2.08,19.3251666666667,-155.2055,1701748426010,"13 km SSE of Volcano, Hawaii",0,1185.0,5.6,5.643,green,reviewed,earthquake,2023-12-05 03:53:46.010
us7000lgaf,5.1,35.0,8.7119,126.7423,1701737912744,"50 km ESE of Marihatag, Philippines",0,,,,,reviewed,earthquake,2023-12-05 00:58:32.744
us7000lga8,5.2,40.403,8.9528,126.5493,1701736469806,"27 km ENE of Aras-asan, Philippines",0,2.0,2.7,4.28,green,reviewed,earthquake,2023-12-05 00:34:29.806
us7000lg3s,5.2,10.0,27.3166,66.363,1701692364169,"60 km SSW of Khuzdar, Pakistan",0,2.0,8.6,,,reviewed,earthquake,2023-12-04 12:19:24.169
us7000lg2l,5.1,10.117,40.4371,28.848,1701675740496,"7 km NNW of Mudanya, Turkey",0,251.0,5.7,,,reviewed,earthquake,2023-12-04 07:42:20.496
us7000lg28,5.0,45.738,8.4944,126.7589,1701670109488,"48 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-04 06:08:29.488
us7000lg1v,5.3,66.931,8.3448,126.7748,1701666943916,"42 km ENE of Barcelona, Philippines",0,,,4.068,green,reviewed,earthquake,2023-12-04 05:15:43.916
us7000lg1q,5.7,27.0,8.8354,126.6446,1701666516001,"37 km E of Aras-asan, Philippines",0,1.0,2.2,4.739,green,reviewed,earthquake,2023-12-04 05:08:36.001
us7000lg1m,5.3,55.451,8.879,126.666,1701665941651,"39 km E of Aras-asan, Philippines",0,,,4.175,green,reviewed,earthquake,2023-12-04 04:59:01.651
us7000lg1k,5.1,65.809,8.3955,126.8925,1701665029261,"56 km ENE of Barcelona, Philippines",0,1.0,2.0,,,reviewed,earthquake,2023-12-04 04:43:49.261
us7000lg1b,5.3,46.818,8.8321,126.7554,1701663443815,"49 km E of Aras-asan, Philippines",0,,,3.882,green,reviewed,earthquake,2023-12-04 04:17:23.815
us7000lg17,5.2,58.768,8.5649,126.7867,1701657498667,"54 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-04 02:38:18.667
us7000lg13,5.0,71.731,8.4825,126.7738,1701655864909,"49 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-04 02:11:04.909
us7000lg0q,5.5,66.391,8.4547,126.8072,1701652070505,"52 km NE of Barcelona, Philippines",0,,,4.196,green,reviewed,earthquake,2023-12-04 01:07:50.505
us7000lg0a,5.1,58.845,8.4018,126.758,1701645912213,"44 km NE of Barcelona, Philippines",0,1.0,2.0,,,reviewed,earthquake,2023-12-03 23:25:12.213
us7000lg03,5.1,35.0,8.7045,126.9358,1701643337814,"71 km E of Marihatag, Philippines",0,,,,,reviewed,earthquake,2023-12-03 22:42:17.814
us7000lfzh,5.4,24.222,8.7398,126.8062,1701639818401,"56 km E of Marihatag, Philippines",0,0.0,1.0,3.924,green,reviewed,earthquake,2023-12-03 21:43:38.401
us7000lfz0,5.3,47.433,8.9031,126.4867,1701635419781,"19 km E of Aras-asan, Philippines",0,,,3.935,green,reviewed,earthquake,2023-12-03 20:30:19.781
us7000lfyx,5.0,62.425,8.9241,126.6255,1701634733465,"34 km E of Aras-asan, Philippines",0,,,,,reviewed,earthquake,2023-12-03 20:18:53.465
us7000lfxx,6.9,20.0,8.9705,126.6121,1701632975739,"34 km ENE of Aras-asan, Philippines",1,95.0,7.7,6.393,green,reviewed,earthquake,2023-12-03 19:49:35.739
us7000lfxr,5.2,33.827,-58.7806,-25.2882,1701630661928,South Sandwich Islands region,0,,,,,reviewed,earthquake,2023-12-03 19:11:01.928
us7000lfxh,5.1,59.088,8.8674,126.5348,1701627080290,"24 km E of Aras-asan, Philippines",0,1.0,3.1,,,reviewed,earthquake,2023-12-03 18:11:20.290
us7000lfx2,5.0,60.007,8.531,126.7048,1701622910716,"44 km ENE of Hinatuan, Philippines",0,2.0,4.2,,,reviewed,earthquake,2023-12-03 17:01:50.716
us7000lfwn,5.1,73.552,8.2957,126.689,1701615249941,"31 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-03 14:54:09.941
us7000lhfh,5.1,54.816,8.6927,126.7887,1701614315616,"55 km ESE of Marihatag, Philippines",0,,,,,reviewed,earthquake,2023-12-03 14:38:35.616
us7000lfwj,6.0,13.0,8.732,126.823,1701614156830,"58 km E of Marihatag, Philippines",0,3.0,5.4,4.383,green,reviewed,earthquake,2023-12-03 14:35:56.830
us7000lfvv,5.2,56.601,8.4676,126.805,1701607488871,"52 km ENE of Hinatuan, Philippines",0,2.0,3.4,,,reviewed,earthquake,2023-12-03 12:44:48.871
us7000lfvs,5.4,28.046,8.6744,127.0239,1701607176297,"81 km E of Marihatag, Philippines",0,,,3.8,green,reviewed,earthquake,2023-12-03 12:39:36.297
us7000lhcg,5.0,43.054,8.6963,126.5575,1701601229105,"31 km ESE of Marihatag, Philippines",0,,,,,reviewed,earthquake,2023-12-03 11:00:29.105
us7000lfux,5.4,42.849,8.8293,126.83,1701601118200,"57 km E of Aras-asan, Philippines",0,,,3.927,green,reviewed,earthquake,2023-12-03 10:58:38.200
us7000lfus,5.6,36.128,8.5622,126.862,1701600895054,"61 km ENE of Hinatuan, Philippines",0,,,4.078,green,reviewed,earthquake,2023-12-03 10:54:55.054
us7000lfui,5.5,39.402,8.2897,127.0525,1701600785442,"69 km ENE of Barcelona, Philippines",0,,,3.915,green,reviewed,earthquake,2023-12-03 10:53:05.442
us7000lhdb,5.7,45.264,8.5597,126.6174,1701599963796,"37 km ENE of Hinatuan, Philippines",0,1.0,5.0,4.35,green,reviewed,earthquake,2023-12-03 10:39:23.796
us7000lftp,6.6,19.0,8.488,126.7454,1701599752871,"47 km ENE of Hinatuan, Philippines",1,59.0,7.4,5.991,green,reviewed,earthquake,2023-12-03 10:35:52.871
us7000lft9,5.0,58.011,8.7017,126.7225,1701596736849,"48 km ESE of Marihatag, Philippines",0,,,,,reviewed,earthquake,2023-12-03 09:45:36.849
us7000lft0,5.1,57.126,8.403,126.8476,1701594219627,"52 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-03 09:03:39.627
us7000lfrl,5.4,63.392,8.6422,126.6671,1701582223134,"44 km ESE of Marihatag, Philippines",0,1.0,3.4,4.157,green,reviewed,earthquake,2023-12-03 05:43:43.134
us7000lfre,5.1,46.561,8.6742,126.4283,1701579555550,"20 km SE of Marihatag, Philippines",0,1.0,1.0,,,reviewed,earthquake,2023-12-03 04:59:15.550
us7000lfrc,5.2,45.377,8.3166,126.7681,1701578511720,"40 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-03 04:41:51.720
us7000lfqy,5.2,65.313,8.352,126.8035,1701574584591,"45 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-03 03:36:24.591
us7000lfqx,5.1,60.367,8.0774,126.7675,1701574097758,"36 km ENE of Santa Maria, Philippines",0,,,,,reviewed,earthquake,2023-12-03 03:28:17.758
us7000lfqm,5.2,10.0,-2.7823,129.3648,1701571195888,"72 km NE of Masohi, Indonesia",0,,,,,reviewed,earthquake,2023-12-03 02:39:55.888
us7000lfqg,5.3,48.422,8.5953,126.8367,1701568957910,"60 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-03 02:02:37.910
us7000lfnu,5.5,26.181,8.3688,126.8873,1701556541644,"55 km ENE of Barcelona, Philippines",0,,,4.009,green,reviewed,earthquake,2023-12-02 22:35:41.644
us7000lfnh,5.1,59.285,8.4305,126.6716,1701553601734,"37 km E of Hinatuan, Philippines",0,1.0,4.1,,,reviewed,earthquake,2023-12-02 21:46:41.734
us7000lfn9,5.1,45.673,8.3123,126.6272,1701551271349,"27 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 21:07:51.349
us7000lgan,6.0,9.0,8.4475,126.7782,1701550335877,"49 km NE of Barcelona, Philippines",0,1.0,6.2,4.831,green,reviewed,earthquake,2023-12-02 20:52:15.877
us7000lfmb,5.4,63.645,8.259,126.7494,1701549570328,"36 km ENE of Barcelona, Philippines",0,,,4.161,green,reviewed,earthquake,2023-12-02 20:39:30.328
us7000lflz,5.2,75.105,8.553,126.5629,1701547029481,"32 km NE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 19:57:09.481
us7000lflt,5.3,40.843,8.4696,126.8694,1701545820943,"58 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 19:37:00.943
us7000lfln,5.3,22.227,8.4136,126.8349,1701544761467,"52 km ENE of Barcelona, Philippines",0,,,3.848,green,reviewed,earthquake,2023-12-02 19:19:21.467
us7000lfll,5.3,22.118,8.4791,126.8697,1701544620158,"59 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 19:17:00.158
us7000lfl2,5.0,15.419,-2.8417,129.769,1701541715255,"102 km ENE of Masohi, Indonesia",0,,,,,reviewed,earthquake,2023-12-02 18:28:35.255
us7000lfkr,5.4,48.935,8.5944,126.6118,1701541240812,"37 km NE of Hinatuan, Philippines",0,,,3.945,green,reviewed,earthquake,2023-12-02 18:20:40.812
us7000lh3b,5.1,60.889,8.302,126.5678,1701540804295,"21 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 18:13:24.295
us7000lfkh,6.3,46.378,8.4402,126.9387,1701540565972,"63 km ENE of Barcelona, Philippines",0,3.0,5.3,4.9,green,reviewed,earthquake,2023-12-02 18:09:25.972
us7000lh1j,5.1,57.413,8.4214,126.7036,1701540389578,"41 km E of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 18:06:29.578
us7000lh1i,5.1,46.984,8.4814,126.5757,1701540283289,"29 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 18:04:43.289
us7000lfkd,5.2,48.987,8.4454,126.8357,1701540084013,"54 km NE of Barcelona, Philippines",0,0.0,1.0,,,reviewed,earthquake,2023-12-02 18:01:24.013
us7000lfk5,5.6,64.275,8.6642,126.7521,1701539728180,"52 km ESE of Marihatag, Philippines",0,,,4.253,green,reviewed,earthquake,2023-12-02 17:55:28.180
us7000lh1h,5.0,61.143,8.4873,126.728,1701539476261,"45 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 17:51:16.261
us7000lh3v,5.0,78.239,8.4132,126.6901,1701539408095,"39 km E of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 17:50:08.095
us7000lfkv,5.0,87.186,8.3332,126.671,1701539384163,"32 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 17:49:44.163
us7000lh3u,5.4,51.478,8.3044,126.5663,1701539105220,"21 km NE of Barcelona, Philippines",0,,,4.08,green,reviewed,earthquake,2023-12-02 17:45:05.220
us7000lgzt,5.4,35.0,8.2748,126.8279,1701538994348,"45 km ENE of Barcelona, Philippines",0,,,3.98,green,reviewed,earthquake,2023-12-02 17:43:14.348
us7000lgzs,5.6,79.813,8.4261,126.5207,1701538936957,"21 km ENE of Hinatuan, Philippines",0,1.0,5.0,4.331,green,reviewed,earthquake,2023-12-02 17:42:16.957
us7000lfjr,6.1,36.091,8.423,126.722,1701538815233,"41 km NE of Barcelona, Philippines",0,10.0,6.5,5.098,green,reviewed,earthquake,2023-12-02 17:40:15.233
us7000lgff,5.0,63.906,8.7159,126.7491,1701538369460,"52 km ESE of Marihatag, Philippines",0,,,,,reviewed,earthquake,2023-12-02 17:32:49.460
us7000lfjn,5.0,57.067,8.6831,126.7248,1701538300838,"49 km ESE of Marihatag, Philippines",0,,,,,reviewed,earthquake,2023-12-02 17:31:40.838
us7000lfj4,5.3,48.605,8.3663,126.666,1701536521494,"34 km NE of Barcelona, Philippines",0,1.0,5.5,,,reviewed,earthquake,2023-12-02 17:02:01.494
us7000lgzl,5.0,60.662,8.2761,126.6311,1701536276144,"25 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 16:57:56.144
us7000lfj2,5.7,46.557,8.4005,126.8647,1701535988675,"54 km ENE of Barcelona, Philippines",0,1.0,3.8,4.11,green,reviewed,earthquake,2023-12-02 16:53:08.675
us7000lfir,5.4,58.952,8.6092,126.6631,1701534899073,"44 km NE of Hinatuan, Philippines",0,,,4.182,green,reviewed,earthquake,2023-12-02 16:34:59.073
us7000lfis,5.0,55.396,8.4138,126.7358,1701534866071,"43 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 16:34:26.071
us7000lh0z,5.2,60.964,8.2291,126.564,1701534203080,"16 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 16:23:23.080
us7000lfif,5.7,52.821,8.3677,126.7855,1701533986488,"45 km ENE of Barcelona, Philippines",0,1.0,2.0,4.358,green,reviewed,earthquake,2023-12-02 16:19:46.488
us7000lfia,5.6,44.034,8.4904,126.7396,1701533821047,"46 km ENE of Hinatuan, Philippines",0,1.0,2.0,4.104,green,reviewed,earthquake,2023-12-02 16:17:01.047
us7000lfi8,5.2,45.383,8.4217,126.8856,1701533601219,"57 km ENE of Barcelona, Philippines",0,0.0,1.0,,,reviewed,earthquake,2023-12-02 16:13:21.219
us7000lh3x,5.3,66.337,8.5779,126.6901,1701533344122,"45 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 16:09:04.122
us7000lgz9,5.2,74.57,8.4782,126.4787,1701533325248,"19 km NE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 16:08:45.248
us7000lfi0,6.4,35.0,8.4377,126.757,1701533021167,"47 km NE of Barcelona, Philippines",1,19.0,7.0,5.734,green,reviewed,earthquake,2023-12-02 16:03:41.167
us7000lfhw,5.2,59.672,8.4619,126.7007,1701532241864,"41 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 15:50:41.864
us7000lfhs,5.3,54.05,8.515,126.8914,1701531984573,"63 km ENE of Hinatuan, Philippines",0,0.0,1.0,,,reviewed,earthquake,2023-12-02 15:46:24.573
us7000lfhr,5.3,16.902,8.5072,126.852,1701531767515,"58 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 15:42:47.515
us7000lfhj,5.5,66.805,8.4758,126.7648,1701531089616,"48 km ENE of Hinatuan, Philippines",0,,,4.214,green,reviewed,earthquake,2023-12-02 15:31:29.616
us7000lfhh,5.0,37.696,8.3172,127.0409,1701530972440,"69 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 15:29:32.440
us7000lfh8,5.4,60.468,8.3389,126.6551,1701530525017,"31 km NE of Barcelona, Philippines",0,,,4.204,green,reviewed,earthquake,2023-12-02 15:22:05.017
us7000lh2b,5.0,39.383,8.33,126.6462,1701530467158,"30 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 15:21:07.158
us7000lh2v,5.0,10.0,8.3316,127.1679,1701529805463,"83 km ENE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 15:10:05.463
us7000lgzw,5.4,61.311,8.3335,126.5833,1701529736249,"25 km NE of Barcelona, Philippines",0,,,4.223,green,reviewed,earthquake,2023-12-02 15:08:56.249
us7000lfgr,5.8,61.655,8.3198,127.0017,1701529606280,"65 km ENE of Barcelona, Philippines",0,1.0,4.1,4.272,green,reviewed,earthquake,2023-12-02 15:06:46.280
us7000lfga,5.3,62.46,8.6266,126.8901,1701529211497,"67 km ENE of Hinatuan, Philippines",0,,,,,reviewed,earthquake,2023-12-02 15:00:11.497
us7000lgzu,5.3,62.784,8.3993,126.7463,1701528521232,"43 km NE of Barcelona, Philippines",0,,,,,reviewed,earthquake,2023-12-02 14:48:41.232
us7000lh28,5.4,43.301,8.0495,126.6059,1701528276381,"18 km ENE of Santa Maria, Philippines",0,,,4.049,green,reviewed,earthquake,2023-12-02 14:44:36.381
us7000lgz3,5.4,66.534,8.5324,126.5047,1701528243355,"25 km NE of Hinatuan, Philippines",0,,,4.214,green,reviewed,earthquake,2023-12-02 14:44:03.355
us7000lff4,7.6,40.0,8.5266,126.4161,1701527824454,"19 km E of Gamut, Philippines",1,595.0,8.2,7.184,yellow,reviewed,earthquake,2023-12-02 14:37:04.454
us7000lfev,5.5,11.0,-55.7132,147.1049,1701525730924,west of Macquarie Island,0,,,0.0,green,reviewed,earthquake,2023-12-02 14:02:10.924
us7000lfcp,5.5,117.236,-7.0345,129.6876,1701518460815,"Kepulauan Babar, Indonesia",0,9.0,3.5,3.983,green,reviewed,earthquake,2023-12-02 12:01:00.815
us7000lfcq,5.2,10.0,19.9061,145.3452,1701518297154,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-12-02 11:58:17.154
us7000lfbg,5.3,43.18,16.6796,-61.221,1701506904312,"38 km NE of Anse-Bertrand, Guadeloupe",0,94.0,4.6,,,reviewed,earthquake,2023-12-02 08:48:24.312
us7000lfbb,5.8,112.0,-19.2172,-69.1694,1701503741005,"28 km ENE of Camiña, Chile",0,25.0,4.6,4.051,green,reviewed,earthquake,2023-12-02 07:55:41.005
us7000lfap,5.2,43.519,-9.7881,112.511,1701495445371,"176 km S of Dampit, Indonesia",0,,,,,reviewed,earthquake,2023-12-02 05:37:25.371
us7000lfai,5.0,131.728,-56.1432,-27.5641,1701493433174,South Sandwich Islands region,0,,,,,reviewed,earthquake,2023-12-02 05:03:53.174
us7000lfac,5.0,159.629,-8.4361,158.3796,1701489084900,"137 km WSW of Buala, Solomon Islands",0,,,,,reviewed,earthquake,2023-12-02 03:51:24.900
us7000lfaa,5.5,45.057,23.1475,90.9317,1701488133040,"9 km ENE of Rāmganj, Bangladesh",0,275.0,5.7,5.454,yellow,reviewed,earthquake,2023-12-02 03:35:33.040
us7000lf74,5.0,19.414,-2.7223,129.4178,1701453536596,"80 km NE of Masohi, Indonesia",0,,,,,reviewed,earthquake,2023-12-01 17:58:56.596
us7000lf6x,5.0,10.0,24.2615,98.1476,1701452194052,"13 km W of Zhefang, China",0,4.0,4.7,,,reviewed,earthquake,2023-12-01 17:36:34.052
us7000lf3c,5.2,10.0,39.2538,97.2918,1701442556753,"74 km SSW of Laojunmiao, China",0,1.0,2.7,6.429,green,reviewed,earthquake,2023-12-01 14:55:56.753
us7000lf2j,5.0,118.249,-19.7642,-69.1087,1701420308656,"60 km SSE of Camiña, Chile",0,5.0,3.8,,,reviewed,earthquake,2023-12-01 08:45:08.656
ak023fe4b796,5.1,101.7,62.9574,-150.4351,1701409826249,"54 km NNE of Petersville, Alaska",1,679.0,5.4,3.517,green,reviewed,earthquake,2023-12-01 05:50:26.249
us7000leyn,5.0,559.069,-17.9596,-177.9921,1701386431166,"285 km E of Levuka, Fiji",0,,,,,reviewed,earthquake,2023-11-30 23:20:31.166
us7000leuk,5.0,48.43,51.4774,-176.8271,1701361986382,"46 km SSW of Adak, Alaska",0,1.0,3.8,3.445,,reviewed,earthquake,2023-11-30 16:33:06.382
us7000leqe,5.8,99.0,-56.293,-27.3246,1701330897357,South Sandwich Islands region,0,1.0,7.2,4.218,green,reviewed,earthquake,2023-11-30 07:54:57.357
us7000lec2,5.0,10.0,-6.2501,154.5215,1701187945724,"106 km W of Panguna, Papua New Guinea",0,,,,,reviewed,earthquake,2023-11-28 16:12:25.724
us7000lebr,5.1,31.88,12.6842,-59.7331,1701185171261,"47 km SSW of Oistins, Barbados",0,46.0,4.1,,,reviewed,earthquake,2023-11-28 15:26:11.261
us7000leb7,5.1,10.0,-22.979,-175.8201,1701179070491,"202 km SSW of ‘Ohonua, Tonga",0,,,,,reviewed,earthquake,2023-11-28 13:44:30.491
us7000lea4,5.8,10.0,-21.1453,174.05,1701157175959,Vanuatu region,0,,,3.699,green,reviewed,earthquake,2023-11-28 07:39:35.959
us7000le9i,5.6,13.0,52.7331,-167.0686,1701152000603,"122 km ESE of Nikolski, Alaska",1,2.0,3.1,3.526,green,reviewed,earthquake,2023-11-28 06:13:20.603
us7000le8i,5.0,35.0,44.4657,149.1778,1701142669797,"133 km SE of Kuril’sk, Russia",0,,,,,reviewed,earthquake,2023-11-28 03:37:49.797
us7000le8b,5.0,10.0,7.6346,-82.4263,1701138414017,"65 km SE of Burica, Panama",0,1.0,3.8,,,reviewed,earthquake,2023-11-28 02:26:54.017
us7000lf4r,5.1,10.0,-3.4876,144.055,1701122215221,"47 km E of Wewak, Papua New Guinea",0,1.0,0.0,,,reviewed,earthquake,2023-11-27 21:56:55.221
us7000le6w,6.5,10.0,-3.5605,144.0313,1701121602183,"44 km E of Wewak, Papua New Guinea",1,8.0,5.5,6.777,green,reviewed,earthquake,2023-11-27 21:46:42.183
us6000lr0x,5.0,10.0,20.158,145.4878,1701079491370,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-27 10:04:51.370
us6000lr01,5.0,10.0,20.2649,145.3442,1701066892869,"Maug Islands region, Northern Mariana Islands",0,2.0,3.8,,,reviewed,earthquake,2023-11-27 06:34:52.869
us6000lqzq,5.0,62.11,-57.5055,-25.9301,1701061989821,South Sandwich Islands region,0,,,,,reviewed,earthquake,2023-11-27 05:13:09.821
us6000lqzg,5.2,10.0,-20.9526,174.0012,1701058659478,Vanuatu region,0,,,,,reviewed,earthquake,2023-11-27 04:17:39.478
us6000lqzf,5.4,10.0,-21.106,174.105,1701057361330,Vanuatu region,0,,,3.335,green,reviewed,earthquake,2023-11-27 03:56:01.330
us6000lqz9,5.5,10.0,-21.0213,173.8925,1701055875787,Vanuatu region,0,,,3.234,green,reviewed,earthquake,2023-11-27 03:31:15.787
us6000lqyw,5.6,10.0,-26.1136,70.7432,1701052484831,Indian Ocean Triple Junction,0,,,0.0,green,reviewed,earthquake,2023-11-27 02:34:44.831
us6000lquv,5.4,10.0,-21.2791,174.0377,1700998979278,Vanuatu region,0,,,3.429,green,reviewed,earthquake,2023-11-26 11:42:59.278
us6000lquh,5.3,106.987,26.8593,126.9983,1700991588463,"82 km WNW of Ie, Japan",0,14.0,3.4,,,reviewed,earthquake,2023-11-26 09:39:48.463
us6000lqu5,5.1,117.74,13.5312,120.8468,1700987074831,"6 km NNE of Odala, Philippines",0,,,,,reviewed,earthquake,2023-11-26 08:24:34.831
us6000lqqc,5.6,10.0,19.9451,145.4157,1700932685716,"Maug Islands region, Northern Mariana Islands",0,1.0,2.2,5.401,green,reviewed,earthquake,2023-11-25 17:18:05.716
us6000lqpw,5.6,10.0,20.0637,145.5349,1700925053800,"Maug Islands region, Northern Mariana Islands",0,,,4.438,green,reviewed,earthquake,2023-11-25 15:10:53.800
us6000lqpg,5.1,155.521,-2.0798,-77.281,1700917192776,"86 km ESE of Palora, Ecuador",0,,,,,reviewed,earthquake,2023-11-25 12:59:52.776
us6000lqmy,5.0,10.0,20.0854,145.4646,1700893242087,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-25 06:20:42.087
us6000lqmd,5.0,147.301,-4.8403,145.315,1700887680950,"67 km NW of Madang, Papua New Guinea",0,,,,,reviewed,earthquake,2023-11-25 04:48:00.950
us6000lqlk,5.1,10.0,20.1232,145.276,1700873552427,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-25 00:52:32.427
us6000lqkm,5.3,230.74,18.4517,145.6331,1700859680014,"Pagan region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 21:01:20.014
us6000lqk3,5.5,10.0,19.8673,-109.2911,1700853963401,Revilla Gigedo Islands region,0,,,3.321,green,reviewed,earthquake,2023-11-24 19:26:03.401
us6000lqjz,5.0,10.0,20.2156,145.4086,1700851396041,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 18:43:16.041
us6000lqii,5.1,10.0,20.2293,145.5723,1700842842818,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 16:20:42.818
us6000lqhw,5.1,10.0,19.9896,145.3566,1700834736640,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 14:05:36.640
us6000lqg4,5.0,10.0,20.1684,145.3876,1700823630984,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 11:00:30.984
us6000lqg3,5.1,10.0,20.0893,145.4446,1700822475984,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 10:41:15.984
us6000lqfw,5.1,10.0,20.036,145.4477,1700821847128,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 10:30:47.128
us6000lqfv,5.1,10.0,20.1655,145.4784,1700820784095,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 10:13:04.095
us6000lqfm,5.2,10.0,20.1387,145.2906,1700818210758,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 09:30:10.758
us6000lqfr,5.1,10.0,20.0957,145.4625,1700817407797,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2023-11-24 09:16:47.797
