tau_s,R
-0.9515,-149.98301980114206
-0.95145,149.8589432456858
-0.9514,393.025659405509
-0.95135,486.4042466776329
-0.9513,393.9769959955395
-0.95125,150.72278452960072
-0.9512,-150.64666051226084
-0.95115,-395.0350937304232
-0.9511,-488.89386163341
-0.95105,-396.0180780455675
-0.951,-151.53471960617514
-0.95095,151.36990057995357
-0.9509,396.99557838311017
-0.95085,491.33723841214396
-0.9508,398.03364002339583
-0.95075,152.35878349126745
-0.9507,-152.08878695842648
-0.95065,-399.0197386280983
-0.9506,-493.8856277751581
-0.95055,-400.0999424886911
-0.9505,-153.1385841267571
-0.95045,152.88898184464045
-0.9504,401.0931337411784
-0.95035,496.4474368219983
-0.9503,402.18097019577374
-0.95025,153.95402738531462
-0.9502,-153.64535572414675
-0.95015,-403.13450298357554
-0.9501,-498.9834451138209
-0.95005,-404.2060734801737
-0.95,-154.6660012141487
-0.94995,154.49768553604832
-0.9499,405.1805518292603
-0.94985,501.43435019654737
-0.9498,406.1598695883868
-0.94975,155.39967143331992
-0.9497,-155.27304433443388
-0.94965,-407.18327800003823
-0.9496,-503.91065209712013
-0.94955,-408.185812114332
-0.9495,-156.21841817975107
-0.94945,155.9938207183659
-0.9494,409.20604811854133
-0.94935,506.4658535711143
-0.9493,410.26181929071157
-0.94925,156.9997143175418
-0.9492,-156.78703175448138
-0.94915,-411.2394517933342
-0.9491,-508.952667388829
-0.94905,-412.2613387215355
-0.949,-157.7554124169199
-0.94895,157.56799406869902
-0.9489,413.26396829781817
-0.94885,511.4391246251557
-0.9488,414.24483028669266
-0.94875,158.48202126702884
-0.9487,-158.35072298566584
-0.94865,-415.24649672788127
-0.9486,-513.8872360721467
-0.94855,-416.24675112988325
-0.9485,-159.26905083514256
-0.94845,159.0852623014735
-0.9484,417.212629561165
-0.94835,516.3477342554819
-0.9483,418.3131239167725
-0.94825,160.17048186018533
-0.9482,-159.75366158737287
-0.94815,-419.2544959998838
-0.9481,-518.9473090262823
-0.94805,-420.3988624171423
-0.948,-160.9440013118014
-0.94795,160.5129346747744
-0.9479,421.2076707368409
-0.94785,521.3589389334704
-0.9478,422.35724361814334
-0.94775,161.68225959622345
-0.9477,-161.28766630249336
-0.94765,-423.19425019754743
-0.9476,-523.8093468068633
-0.94755,-424.35566146368654
-0.9475,-162.45438412132614
-0.94745,162.06919329394958
-0.9474,425.2322305503751
-0.94735,526.2927330022147
-0.9473,426.3238181378771
-0.94725,163.1861860112708
-0.9472,-162.81995600942133
-0.94715,-427.1782825371705
-0.9471,-528.7111569290755
-0.94705,-428.30298815865194
-0.947,-163.9593863074225
-0.94695,163.5804994983581
-0.9469,429.21769244963554
-0.94685,531.2590886095734
-0.9468,430.36289125477487
-0.94675,164.72966162225978
-0.9467,-164.36353826889095
-0.94665,-431.2063915092385
-0.9466,-533.6912011266583
-0.94655,-432.36292111151596
-0.9465,-165.5759185615278
-0.94645,165.0199102465905
-0.9464,433.17129902353116
-0.94635,536.2171252825929
-0.9463,434.42189566999224
-0.94625,166.33353507565658
-0.9462,-165.82804597355488
-0.94615,-435.1916044733233
-0.9461,-538.6969288577178
-0.94605,-436.48165215226413
-0.946,-167.21084158430918
-0.94595,166.51334214448377
-0.9459,437.21193569201864
-0.94585,541.2397645057414
-0.9458,438.505852991411
-0.94575,167.92919004941692
-0.9457,-167.32809965768192
-0.94565,-439.20959458850416
-0.9456,-543.6702227317878
-0.94555,-440.4777847799257
-0.9455,-168.70232932857974
-0.94545,168.07021323030105
-0.9454,441.21446718229265
-0.94535,546.1912084822875
-0.9453,442.5547689862076
-0.94525,169.530775350265
-0.9452,-168.82628662731844
-0.94515,-443.2777248033742
-0.9451,-548.758095954809
-0.94505,-444.607452945769
-0.945,-170.25989943850067
-0.94495,169.685575097032
-0.9449,445.360448446049
-0.94485,551.2526270567487
-0.9448,446.5871791452218
-0.94475,171.0130420569161
-0.9447,-170.42413977309732
-0.94465,-447.3189755338362
-0.9446,-553.7018190287113
-0.94455,-448.5943246868869
-0.9445,-171.80091512550555
-0.94445,171.16820495665118
-0.9444,449.32790480489456
-0.94435,556.2348049894421
-0.9443,450.6958917902492
-0.94425,172.6441048978741
-0.9442,-171.9343933826759
-0.94415,-451.3915529453421
-0.9441,-558.7531091991997
-0.94405,-452.6875177161056
-0.944,-173.381723240226
-0.94395,172.7101219480578
-0.9439,453.40718942464076
-0.94385,561.2526265874105
-0.9438,454.68040187611047
-0.94375,174.07514045296432
-0.9437,-173.55269381048987
-0.94365,-455.42299105453833
-0.9436,-563.695249321956
-0.94355,-456.68283892803527
-0.9435,-174.89551702173043
-0.94345,174.2623583809106
-0.9434,457.4170278428557
-0.94335,566.1905352574317
-0.9433,458.69185107973925
-0.94325,175.63875946590997
-0.9432,-175.0698071549402
-0.94315,-459.4777819486833
-0.9431,-568.7307643636051
-0.94305,-460.7381918884183
-0.943,-176.39475630962355
-0.94295,175.89253517522934
-0.9429,461.5348777179473
-0.94285,571.2019185856674
-0.9428,462.68298249810726
-0.94275,177.11332705627223
-0.9427,-176.64403227023598
-0.94265,-463.4875767231737
-0.9426,-573.6441121377292
-0.94255,-464.6812660941861
-0.9425,-177.87812836888907
-0.94245,177.41283301245213
-0.9424,465.48798269507495
-0.94235,576.1286722752835
-0.9423,466.74209194970933
-0.94225,178.74267483158192
-0.9422,-178.10579477680133
-0.94215,-467.50421372813105
-0.9421,-578.6860893868726
-0.94205,-468.82967491575846
-0.942,-179.55217446673979
-0.94195,178.86158490593743
-0.9419,469.5076316984168
-0.94185,581.1568133921564
-0.9418,470.8221946087693
-0.94175,180.30860725440155
-0.9417,-179.62741259656065
-0.94165,-471.50686732526685
-0.9416,-583.643306001656
-0.94155,-472.872856773345
-0.9415,-181.150016725839
-0.94145,180.34628253069965
-0.9414,473.5587431851648
-0.94135,586.2539491675179
-0.9413,475.0021300339919
-0.94125,181.94895386393097
-0.9412,-181.1558994390675
-0.94115,-475.610923839353
-0.9411,-588.7497081688388
-0.94105,-477.0152697414479
-0.941,-182.71996301354034
-0.94095,181.943156352938
-0.9409,477.6618514541761
-0.94085,591.2613329671984
-0.9408,479.0307649555659
-0.94075,183.50599869197103
-0.9407,-182.66938512402146
-0.94065,-479.6483740130324
-0.9406,-593.771401513425
-0.94055,-481.0951286682736
-0.9405,-184.3269327667623
-0.94045,183.3937630629403
-0.9404,481.64040986047934
-0.94035,596.2821717331763
-0.9403,483.13848299792414
-0.94025,185.05722065363457
-0.9402,-184.26939587495096
-0.94015,-483.71263078502744
-0.9401,-598.6920310250931
-0.94005,-484.9940115109833
-0.94,-185.71452849957387
-0.93995,185.07046003387617
-0.9399,485.73978717557895
-0.93985,601.2129608891573
-0.9398,487.0293812776117
-0.93975,186.47176832665542
-0.9397,-185.86644774446108
-0.93965,-487.780417096543
-0.9396,-603.7440503787433
-0.93955,-489.1020305266207
-0.9395,-187.27705672171396
-0.93945,186.6589807689426
-0.9394,489.85748621514773
-0.93935,606.2812451255999
-0.9393,491.1261173278724
-0.93925,188.0514191015201
-0.9392,-187.39423333962475
-0.93915,-491.8259238914236
-0.9391,-608.7595790017284
-0.93905,-493.17762262192247
-0.939,-188.88134194836096
-0.93895,188.10012108477588
-0.9389,493.7723524523973
-0.93885,611.1807035985852
-0.9388,495.1345145485452
-0.93875,189.59673069077184
-0.9387,-188.94079317747745
-0.93865,-495.8659512171601
-0.9386,-613.7231658183903
-0.93855,-497.16767317448654
-0.9385,-190.37521365233493
-0.93845,189.71106714931733
-0.9384,497.9219025441347
-0.93835,616.2929304945926
-0.9383,499.24529304520956
-0.93825,191.14924901237197
-0.9382,-190.52123399750758
-0.93815,-499.98878792389564
-0.9381,-618.8229595443278
-0.93805,-501.25584014558495
-0.938,-191.8409045210023
-0.93795,191.4198336302748
-0.9379,502.11126813065067
-0.93785,621.3561060814886
-0.9378,503.27488382238795
-0.93775,192.61907461785125
-0.9377,-192.1744321602066
-0.93765,-504.12503354416793
-0.9376,-623.8584748844247
-0.93755,-505.2942771017868
-0.9375,-193.37852178144087
-0.93745,192.95296521976894
-0.9374,506.13190668568905
-0.93735,626.3371615270157
-0.9373,507.32938756063555
-0.93725,194.21217807367316
-0.9372,-193.65628938725558
-0.93715,-508.12805239691136
-0.9371,-628.8499329396138
-0.93705,-509.3635103360159
-0.937,-194.9936577254474
-0.93695,194.37975025682707
-0.9369,510.05118230633326
-0.93685,631.2524191661149
-0.9368,511.3407281667053
-0.93675,195.76680725253277
-0.9367,-195.14888387733075
-0.93665,-512.1090832290988
-0.9366,-633.8451946347035
-0.93655,-513.4806106340392
-0.9365,-196.5924690264432
-0.93645,196.00159946288315
-0.9364,514.310570749786
-0.93635,636.5188584149006
-0.9363,515.6088935868249
-0.93625,197.41313360041673
-0.9362,-196.76148622852526
-0.93615,-516.3490162989962
-0.9361,-639.0396734790648
-0.93605,-517.6213734735932
-0.936,-198.14529078930468
-0.93595,197.56850404170373
-0.9359,518.380145797037
-0.93585,641.5307449132915
-0.9358,519.6222260791079
-0.93575,198.8857299986628
-0.9357,-198.35865532389138
-0.93565,-520.3849514576829
-0.9356,-644.0099372816667
-0.93555,-521.6770680189759
-0.9355,-199.7393800421539
-0.93545,199.07170072273286
-0.9354,522.4096509393394
-0.93535,646.5224019897199
-0.9353,523.6449294674518
-0.93525,200.3888810794158
-0.9352,-199.9580819757573
-0.93515,-524.4761424935152
-0.9351,-649.0197145112317
-0.93505,-525.6835301741106
-0.935,-201.21709954448593
-0.93495,200.6768238141877
-0.9349,526.4893674099442
-0.93485,651.5513370947458
-0.9348,527.7503975620787
-0.93475,202.03623030942688
-0.9347,-201.38677776594372
-0.93465,-528.4167573951773
-0.9346,-653.925608306635
-0.93455,-529.6518028556707
-0.9345,-202.75014041975888
-0.93445,202.1259880229636
-0.9344,530.3531785173166
-0.93435,656.355641902806
-0.9343,531.6449267029352
-0.93425,203.5125712841401
-0.9342,-202.89431141795495
-0.93415,-532.3381629241542
-0.9341,-658.7996307558763
-0.93405,-533.6468587606184
-0.934,-204.32091334913997
-0.93395,203.61111037256543
-0.9339,534.3141280800432
-0.93385,661.2510837370431
-0.9338,535.6222298211283
-0.93375,205.09129683421966
-0.9337,-204.32322442138118
-0.93365,-536.2622458923595
-0.9336,-663.7118605341595
-0.93355,-537.6313624770506
-0.9335,-205.85069002037346
-0.93345,205.10020455858077
-0.9334,538.2737848414107
-0.93335,666.2155723926037
-0.9333,539.68578572886
-0.93325,206.63379981279843
-0.9332,-205.93153644691378
-0.93315,-540.392562761761
-0.9331,-668.7758061812408
-0.93305,-541.7054188644373
-0.933,-207.3601478676103
-0.93295,206.7811258380844
-0.9329,542.5166735004191
-0.93285,671.3690055052863
-0.9328,543.7765307345495
-0.93275,208.14023041875032
-0.9327,-207.56316766000032
-0.93265,-544.5639027540407
-0.9326,-673.9151905472211
-0.93255,-545.8495773046183
-0.9325,-208.94741672968178
-0.93245,208.3109864679939
-0.9324,546.5619665583873
-0.93235,676.3997994577509
-0.9323,547.8656659639053
-0.93225,209.70164437145138
-0.9322,-209.11102175754127
-0.93215,-548.5848644792027
-0.9321,-678.8674108967975
-0.93205,-549.8685767430187
-0.932,-210.4837684554126
-0.93195,209.8965133266172
-0.9319,550.6745447589805
-0.93185,681.434509944206
-0.9318,551.8978820902454
-0.93175,211.22546503184213
-0.9317,-210.68550067174846
-0.93165,-552.7098997527571
-0.9316,-683.986715465131
-0.93155,-554.0026684926388
-0.9315,-212.0593171751837
-0.93145,211.44194038943075
-0.9314,554.7533401082826
-0.93135,686.537187482025
-0.9313,556.0896973434287
-0.93125,212.87183508523617
-0.9312,-212.22223856448784
-0.93115,-556.8059974621572
-0.9311,-689.050416509158
-0.93105,-558.1018090798415
-0.931,-213.6312260739155
-0.93095,212.98411186896163
-0.9309,558.7730443154657
-0.93085,691.4634005422758
-0.9308,560.0709648836385
-0.93075,214.43598554521546
-0.9307,-213.68388517620008
-0.93065,-560.7783081592943
-0.9306,-694.0125157215386
-0.93055,-562.11929211575
-0.9305,-215.1580168386661
-0.93045,214.52677202308254
-0.9304,562.8233353304578
-0.93035,696.5037903332944
-0.9303,564.1506641083245
-0.93025,215.9502610936004
-0.9302,-215.3060929726483
-0.93015,-564.8711322845737
-0.9301,-699.000430382226
-0.93005,-566.1244740572023
-0.93,-216.6640347852015
-0.92995,216.10505414964203
-0.9299,566.8782733838805
-0.92985,701.461098576907
-0.9298,568.103623393673
-0.92975,217.40115726436483
-0.9297,-216.892291026724
-0.92965,-568.8798150563068
-0.9296,-703.9082668050762
-0.92955,-570.079941604567
-0.9295,-218.17998299964802
-0.92945,217.60102354970692
-0.9294,570.8244450811138
-0.92935,706.3663161335643
-0.9293,572.115608009072
-0.92925,219.00359041892324
-0.9292,-218.3278219327916
-0.92915,-572.8507586808718
-0.9291,-708.9195387536834
-0.92905,-574.1810124359025
-0.929,-219.74836041522752
-0.92895,219.1887295363394
-0.9289,574.9568807502719
-0.92885,711.4508871385419
-0.9288,576.178005205162
-0.92875,220.44579207851453
-0.9287,-220.07282826495697
-0.92865,-577.0882759373341
-0.9286,-714.0137655893791
-0.92855,-578.2169111034442
-0.9285,-221.2182867149341
-0.92845,220.855764935048
-0.9284,579.1506390007614
-0.92835,716.5788222491032
-0.9283,580.2987376060669
-0.92825,222.03025114904278
-0.9282,-221.60254441698046
-0.92815,-581.1709704947733
-0.9281,-719.1164351970833
-0.92805,-582.3744189275552
-0.928,-222.82017148712066
-0.92795,222.402826642864
-0.9279,583.2217845219026
-0.92785,721.6101245737481
-0.9278,584.36509022643
-0.92775,223.55547582978593
-0.9277,-223.21202649682834
-0.92765,-585.2727233042925
-0.9276,-724.1156128872835
-0.92755,-586.3681577531958
-0.9275,-224.29365987402346
-0.92745,224.02841694296234
-0.9274,587.3384557912915
-0.92735,726.6296023270911
-0.9273,588.357310474469
-0.92725,225.0085794299488
-0.9272,-224.84534824241712
-0.92715,-589.3781793047785
-0.9271,-729.1099848088674
-0.92705,-590.2984565143337
-0.927,-225.64871164165294
-0.92695,225.71778590868453
-0.9269,591.39670386349
-0.92685,731.549230563692
-0.9268,592.318256469035
-0.92675,226.50490512539218
-0.9267,-226.40734646041784
-0.92665,-593.404614226707
-0.9266,-734.0619616385464
-0.92655,-594.3101442740941
-0.9265,-227.2124764827001
-0.92645,227.21054803070214
-0.9264,595.3966153911764
-0.92635,736.5171935177591
-0.9263,596.328207891994
-0.92625,228.0194203697864
-0.9262,-227.9522901534737
-0.92615,-597.4175868043936
-0.9261,-739.034652329192
-0.92605,-598.3805628178279
-0.926,-228.86105041259458
-0.92595,228.5930286044255
-0.9259,599.2815301968899
-0.92585,741.424703734113
-0.9258,600.3734979662084
-0.92575,229.64478827539867
-0.9257,-229.35426239343278
-0.92565,-601.2799593398643
-0.9256,-743.8709701454973
-0.92555,-602.3557547273228
-0.9255,-230.44910312027739
-0.92545,230.04469380994738
-0.9254,603.2636053778343
-0.92535,746.4268422736125
-0.9253,604.4794084217762
-0.92525,231.28426618780162
-0.9252,-230.8277869711064
-0.92515,-605.3535425852544
-0.9251,-749.0187497626385
-0.92505,-606.5780913995224
-0.925,-232.07714643166642
-0.92495,231.6402004485791
-0.9249,607.4343782050162
-0.92485,751.5539299245893
-0.9248,608.6118196405387
-0.92475,232.8573023042703
-0.9247,-232.40196350576917
-0.92465,-609.446175386287
-0.9246,-754.0380360416829
-0.92455,-610.6061145517807
-0.9245,-233.59411064118387
-0.92445,233.20466248123734
-0.9244,611.4811467970347
-0.92435,756.5239507346193
-0.9243,612.5890758631033
-0.92425,234.31900616559372
-0.9242,-234.00914890828378
-0.92415,-613.5074739369392
-0.9241,-759.0040116689663
-0.92405,-614.5860258561129
-0.924,-235.08224611555298
-0.92395,234.7730093337449
-0.9239,615.5338103719014
-0.92385,761.546983057024
-0.9238,616.6734747027282
-0.92375,235.90762792985046
-0.9237,-235.50467180683842
-0.92365,-617.5155254819458
-0.9236,-764.0324050357447
-0.92355,-618.7319497701461
-0.9235,-236.71846271422925
-0.92345,236.30209215603833
-0.9234,619.5937837467907
-0.92335,766.5257675018448
-0.9233,620.6830180090589
-0.92325,237.45095075212598
-0.9232,-237.04458411277292
-0.92315,-621.5907263345489
-0.9231,-769.0643887456655
-0.92305,-622.7692736744297
-0.923,-238.2523430205225
-0.92295,237.82609340490018
-0.9229,623.6341760651528
-0.92285,771.5737390035588
-0.9228,624.7546562293368
-0.92275,238.92253549022126
-0.9227,-238.71582359364365
-0.92265,-625.7098266688583
-0.9226,-774.048787639901
-0.92255,-626.7209136470339
-0.9225,-239.6395013679384
-0.92245,239.53127318524292
-0.9224,627.7363935077902
-0.92235,776.5127528888117
-0.9223,628.7290549490533
-0.92225,240.46125133688102
-0.9222,-240.24797782849717
-0.92215,-629.763919391888
-0.9221,-779.0371313778239
-0.92205,-630.7126965386577
-0.922,-241.1532410481554
-0.92195,241.0438535191591
-0.9219,631.7220525564628
-0.92185,781.4436534460003
-0.9218,632.655556038871
-0.92175,241.85069762631213
-0.9217,-241.89158329625147
-0.92165,-633.8036805497206
-0.9216,-783.9822884858056
-0.92155,-634.6966606573297
-0.9215,-242.602763219731
-0.92145,242.73354431530464
-0.9214,635.9168541659379
-0.92135,786.5663133826906
-0.9213,636.8027654944341
-0.92125,243.46262054888805
-0.9212,-243.44055449376634
-0.92115,-637.9082602943508
-0.9211,-789.0439448395424
-0.92105,-638.7990713534952
-0.921,-244.23082850951755
-0.92095,244.19600312693808
-0.9209,639.9537094780753
-0.92085,791.6455553441539
-0.9208,640.9416519423796
-0.92075,245.0472397420727
-0.9207,-245.0160175596369
-0.92065,-642.0527808420503
-0.9206,-794.2055170360555
-0.92055,-643.0185961657775
-0.9205,-245.89140995718387
-0.92045,245.70110022462137
-0.9204,643.9835635369864
-0.92035,796.6179035594721
-0.9203,644.9738326804912
-0.92025,246.63582429023532
-0.9202,-246.47022026318092
-0.92015,-646.0052788170722
-0.9201,-799.133857780425
-0.92005,-646.9985040842364
-0.92,-247.36698505884374
-0.91995,247.3044581162007
-0.9199,648.0615440327247
-0.91985,801.6354581755535
-0.9198,649.0302895483155
-0.91975,248.1714590731419
-0.9197,-248.05217840724808
-0.91965,-650.0794919394314
-0.9196,-804.1156277237138
-0.91955,-650.992518752516
-0.9195,-248.87765471012446
-0.91945,248.85063355519455
-0.9194,652.0971061397495
-0.91935,806.626647962324
-0.9193,653.0580421647634
-0.91925,249.6960989752736
-0.9192,-249.60806076719348
-0.91915,-654.1479575731074
-0.9191,-809.192605278365
-0.91905,-655.1616640453958
-0.919,-250.53084356416616
-0.91895,250.3600201766257
-0.9189,656.1869200217384
-0.91885,811.7230394585242
-0.9188,657.200936890811
-0.91875,251.283244816629
-0.9187,-251.1892199996957
-0.91865,-658.2708721216305
-0.9186,-814.2614434721319
-0.91855,-659.2501993546429
-0.9185,-252.0889630479461
-0.91845,251.94947466132527
-0.9184,660.3436689688433
-0.91835,816.8504002379842
-0.9183,661.3217504112571
-0.91825,252.83937002146402
-0.9182,-252.76230968674477
-0.91815,-662.372475930794
-0.9181,-819.3427044168254
-0.91805,-663.3735906466602
-0.918,-253.6858069831229
-0.91795,253.45512449555272
-0.9179,664.3464675791733
-0.91785,821.8301594048464
-0.9178,665.3959103968009
-0.91775,254.44436292547203
-0.9177,-254.25100556530072
-0.91765,-666.3667280706637
-0.9176,-824.2840843715519
-0.91755,-667.35690071548
