longitude,latitude,liquefaction_potential_index,liquefaction_hazard_level
-122.04000000000042,37.21500000000001,0.9971068802349309,Low
-122.03500000000042,37.21500000000001,0.560540836712138,Low
-122.03000000000043,37.21500000000001,1.7150531179747943,Low
-122.02500000000043,37.21500000000001,2.347774679226187,Moderate
-122.02000000000044,37.21500000000001,3.8114512679873114,Moderate
-122.01500000000044,37.21500000000001,3.6285544783964934,Moderate
-122.01000000000045,37.21500000000001,3.1542513063646194,Moderate
-122.00500000000045,37.21500000000001,4.094878855341298,Moderate
-122.00000000000045,37.21500000000001,4.982438825674432,Moderate
-121.99500000000046,37.21500000000001,3.9340489100780816,Moderate
-121.99000000000046,37.21500000000001,2.7635355830192534,Moderate
-121.98500000000047,37.21500000000001,5.518448995329079,High
-121.98000000000047,37.21500000000001,4.539837703060497,Moderate
-121.97500000000048,37.21500000000001,4.807052238916946,Moderate
-121.97000000000048,37.21500000000001,3.78852135208217,Moderate
-121.96500000000049,37.21500000000001,2.457560703199596,Moderate
-121.96000000000049,37.21500000000001,4.011992398374627,Moderate
-121.9550000000005,37.21500000000001,3.1226562285464627,Moderate
-121.9500000000005,37.21500000000001,3.8542930497436503,Moderate
-121.9450000000005,37.21500000000001,3.3278858583489015,Moderate
-121.94000000000051,37.21500000000001,3.4027868009622746,Moderate
-121.93500000000051,37.21500000000001,1.9325778904176647,Low
-121.93000000000052,37.21500000000001,2.5774195357900855,Moderate
-121.92500000000052,37.21500000000001,1.800112366533039,Low
-121.92000000000053,37.21500000000001,1.9193541370674914,Low
-121.91500000000053,37.21500000000001,3.3085431288538425,Moderate
-121.91000000000054,37.21500000000001,0.0,Very Low
-121.90500000000054,37.21500000000001,3.698401163849781,Moderate
-121.90000000000055,37.21500000000001,2.290836412606682,Moderate
-121.89500000000055,37.21500000000001,0.0,Very Low
-121.89000000000055,37.21500000000001,0.0,Very Low
-121.88500000000056,37.21500000000001,0.0,Very Low
-121.88000000000056,37.21500000000001,0.0,Very Low
-121.87500000000057,37.21500000000001,0.0,Very Low
-121.87000000000057,37.21500000000001,0.0,Very Low
-121.86500000000058,37.21500000000001,0.0,Very Low
-121.86000000000058,37.21500000000001,0.0,Very Low
-121.85500000000059,37.21500000000001,0.0,Very Low
-121.85000000000059,37.21500000000001,0.0,Very Low
-121.8450000000006,37.21500000000001,0.0,Very Low
-121.8400000000006,37.21500000000001,0.0,Very Low
-121.8350000000006,37.21500000000001,0.0,Very Low
-121.83000000000061,37.21500000000001,0.0,Very Low
-121.82500000000061,37.21500000000001,0.0,Very Low
-121.82000000000062,37.21500000000001,0.0,Very Low
-121.81500000000062,37.21500000000001,3.1001726570143338,Moderate
-121.81000000000063,37.21500000000001,1.4670292438937067,Low
-121.80500000000063,37.21500000000001,0.8180010934781752,Low
-121.80000000000064,37.21500000000001,1.104345536494259,Low
-122.5,37.22000000000001,0.9843683056342587,Low
-122.495,37.22000000000001,1.6822870271359753,Low
-122.49000000000001,37.22000000000001,2.1243047083407274,Moderate
-122.48500000000001,37.22000000000001,1.5936986392219696,Low
-122.48000000000002,37.22000000000001,3.787902224302324,Moderate
-122.47500000000002,37.22000000000001,1.696582287105738,Low
-122.47000000000003,37.22000000000001,2.424283915028466,Moderate
-122.46500000000003,37.22000000000001,2.0374704692557417,Moderate
-122.46000000000004,37.22000000000001,2.3777256366507724,Moderate
-122.45500000000004,37.22000000000001,3.294485556084065,Moderate
-122.45000000000005,37.22000000000001,2.3282047448513774,Moderate
-122.44500000000005,37.22000000000001,1.1740935794042917,Low
-122.44000000000005,37.22000000000001,2.0468431498902766,Moderate
-122.43500000000006,37.22000000000001,2.1317032241787675,Moderate
-122.43000000000006,37.22000000000001,2.14741809953363,Moderate
-122.42500000000007,37.22000000000001,0.9737885146680458,Low
-122.42000000000007,37.22000000000001,2.1644093349961966,Moderate
-122.41500000000008,37.22000000000001,0.9308679945596335,Low
-122.41000000000008,37.22000000000001,1.6594107995633738,Low
-122.40500000000009,37.22000000000001,2.0385568055503915,Moderate
-122.40000000000009,37.22000000000001,1.7010357252488852,Low
-122.3950000000001,37.22000000000001,1.3539378746076995,Low
-122.3900000000001,37.22000000000001,1.5945709299676296,Low
-122.3850000000001,37.22000000000001,1.5612227150990443,Low
-122.38000000000011,37.22000000000001,0.6108110786461454,Low
-122.37500000000011,37.22000000000001,1.3572800471845972,Low
-122.37000000000012,37.22000000000001,4.221468053478683,Moderate
-122.36500000000012,37.22000000000001,0.0,Very Low
-122.36000000000013,37.22000000000001,1.8855655711764274,Low
-122.35500000000013,37.22000000000001,3.3694817861154243,Moderate
-122.35000000000014,37.22000000000001,7.900663172441854,High
-122.34500000000014,37.22000000000001,0.0,Very Low
-122.34000000000015,37.22000000000001,0.0,Very Low
-122.33500000000015,37.22000000000001,0.0,Very Low
-122.33000000000015,37.22000000000001,0.0,Very Low
-122.32500000000016,37.22000000000001,0.0,Very Low
-122.32000000000016,37.22000000000001,0.0,Very Low
-122.31500000000017,37.22000000000001,0.0,Very Low
-122.31000000000017,37.22000000000001,0.0,Very Low
-122.30500000000018,37.22000000000001,8.257932101257166,High
-122.30000000000018,37.22000000000001,0.0,Very Low
-122.29500000000019,37.22000000000001,7.683524305226088,High
-122.29000000000019,37.22000000000001,0.0,Very Low
-122.2850000000002,37.22000000000001,0.0,Very Low
-122.2800000000002,37.22000000000001,0.0,Very Low
-122.2750000000002,37.22000000000001,1.2694577881463125,Low
-122.27000000000021,37.22000000000001,3.1489589281630725,Moderate
-122.26500000000021,37.22000000000001,0.49176064352495147,Low
-122.26000000000022,37.22000000000001,2.4202629213445928,Moderate
-122.25500000000022,37.22000000000001,5.131256878735404,High
-122.25000000000023,37.22000000000001,3.128074900528237,Moderate
-122.24500000000023,37.22000000000001,1.7287791197204918,Low
-122.24000000000024,37.22000000000001,3.286031246921831,Moderate
-122.23500000000024,37.22000000000001,3.124699643557115,Moderate
-122.23000000000025,37.22000000000001,7.139287317968192,High
-122.22500000000025,37.22000000000001,4.569649016857767,Moderate
-122.22000000000025,37.22000000000001,3.51272463175243,Moderate
-122.21500000000026,37.22000000000001,4.825001419029112,Moderate
-122.21000000000026,37.22000000000001,9.419822222853874,High
-122.20500000000027,37.22000000000001,7.487278158891301,High
-122.20000000000027,37.22000000000001,4.546817694432091,Moderate
-122.19500000000028,37.22000000000001,9.0353747688655,High
-122.19000000000028,37.22000000000001,4.204373524032614,Moderate
-122.18500000000029,37.22000000000001,5.848603497896956,High
-122.18000000000029,37.22000000000001,5.681673873738289,High
-122.1750000000003,37.22000000000001,4.242250803571186,Moderate
-122.1700000000003,37.22000000000001,7.230032914684483,High
-122.1650000000003,37.22000000000001,2.2744024297636747,Moderate
-122.16000000000031,37.22000000000001,3.0025949915756045,Moderate
-122.15500000000031,37.22000000000001,4.984365560022631,Moderate
-122.15000000000032,37.22000000000001,0.0,Very Low
-122.14500000000032,37.22000000000001,0.0,Very Low
-122.14000000000033,37.22000000000001,3.505041028603158,Moderate
-122.13500000000033,37.22000000000001,0.0,Very Low
-122.13000000000034,37.22000000000001,0.0,Very Low
-122.12500000000034,37.22000000000001,0.0,Very Low
-122.12000000000035,37.22000000000001,0.0,Very Low
-122.11500000000035,37.22000000000001,5.593175052298398,High
-122.11000000000035,37.22000000000001,0.0,Very Low
-122.10500000000036,37.22000000000001,0.0,Very Low
-122.10000000000036,37.22000000000001,0.0,Very Low
-122.09500000000037,37.22000000000001,0.0,Very Low
-122.09000000000037,37.22000000000001,0.0,Very Low
-122.08500000000038,37.22000000000001,0.0,Very Low
-122.08000000000038,37.22000000000001,0.0,Very Low
-122.07500000000039,37.22000000000001,0.0,Very Low
-122.07000000000039,37.22000000000001,6.206187358175357,High
-122.0650000000004,37.22000000000001,0.0,Very Low
-122.0600000000004,37.22000000000001,0.0,Very Low
-122.0550000000004,37.22000000000001,0.0,Very Low
-122.05000000000041,37.22000000000001,2.226155225282919,Moderate
-122.04500000000041,37.22000000000001,3.863888173403453,Moderate
-122.04000000000042,37.22000000000001,3.979474675854624,Moderate
-122.03500000000042,37.22000000000001,2.7752967400997184,Moderate
-122.03000000000043,37.22000000000001,0.7253518182666735,Low
-122.02500000000043,37.22000000000001,2.4372521145702835,Moderate
-122.02000000000044,37.22000000000001,1.767443964678355,Low
-122.01500000000044,37.22000000000001,3.9672339203591696,Moderate
-122.01000000000045,37.22000000000001,3.22482434195684,Moderate
-122.00500000000045,37.22000000000001,1.9725910439061838,Low
-122.00000000000045,37.22000000000001,5.5864316927878415,High
-121.99500000000046,37.22000000000001,3.884395592418551,Moderate
-121.99000000000046,37.22000000000001,1.9879796230125448,Low
-121.98500000000047,37.22000000000001,4.953051951345682,Moderate
-121.98000000000047,37.22000000000001,6.629422066817019,High
-121.97500000000048,37.22000000000001,6.0901420611119725,High
-121.97000000000048,37.22000000000001,2.9019517459400377,Moderate
-121.96500000000049,37.22000000000001,2.2254640775739847,Moderate
-121.96000000000049,37.22000000000001,2.6343154032453118,Moderate
-121.9550000000005,37.22000000000001,3.1418114547029816,Moderate
-121.9500000000005,37.22000000000001,3.5112396353013193,Moderate
-121.9450000000005,37.22000000000001,3.4807974524262986,Moderate
-121.94000000000051,37.22000000000001,2.906055447359875,Moderate
-121.93500000000051,37.22000000000001,4.873539220274283,Moderate
-121.93000000000052,37.22000000000001,1.8246123528617095,Low
-121.92500000000052,37.22000000000001,2.1507892132698334,Moderate
-121.92000000000053,37.22000000000001,1.9219466634444977,Low
-121.91500000000053,37.22000000000001,2.443676026353079,Moderate
-121.91000000000054,37.22000000000001,2.51749170782891,Moderate
-121.90500000000054,37.22000000000001,3.11066390734072,Moderate
-121.90000000000055,37.22000000000001,0.0,Very Low
-121.89500000000055,37.22000000000001,4.987492070497576,Moderate
-121.89000000000055,37.22000000000001,0.0,Very Low
-121.88500000000056,37.22000000000001,0.0,Very Low
-121.88000000000056,37.22000000000001,0.0,Very Low
-121.87500000000057,37.22000000000001,0.0,Very Low
-121.87000000000057,37.22000000000001,0.0,Very Low
-121.86500000000058,37.22000000000001,0.0,Very Low
-121.86000000000058,37.22000000000001,0.0,Very Low
-121.85500000000059,37.22000000000001,0.0,Very Low
-121.85000000000059,37.22000000000001,0.0,Very Low
-121.8450000000006,37.22000000000001,0.0,Very Low
-121.8400000000006,37.22000000000001,0.0,Very Low
-121.8350000000006,37.22000000000001,0.0,Very Low
-121.83000000000061,37.22000000000001,6.44691184317032,High
-121.82500000000061,37.22000000000001,0.0,Very Low
-121.82000000000062,37.22000000000001,0.0,Very Low
-121.81500000000062,37.22000000000001,2.9581334546981517,Moderate
-121.81000000000063,37.22000000000001,0.0,Very Low
-121.80500000000063,37.22000000000001,0.0,Very Low
-121.80000000000064,37.22000000000001,0.0,Very Low
-122.5,37.225000000000016,0.2602366604434136,Low
-122.495,37.225000000000016,2.1293025458702153,Moderate
-122.49000000000001,37.225000000000016,1.4874906819427907,Low
-122.48500000000001,37.225000000000016,1.7850472005984621,Low
-122.48000000000002,37.225000000000016,0.6777351396225169,Low
-122.47500000000002,37.225000000000016,1.5160123141981718,Low
-122.47000000000003,37.225000000000016,2.547597878053867,Moderate
-122.46500000000003,37.225000000000016,2.921283610216421,Moderate
-122.46000000000004,37.225000000000016,0.8555942392959104,Low
-122.45500000000004,37.225000000000016,2.828457095432476,Moderate
-122.45000000000005,37.225000000000016,3.206555887999461,Moderate
-122.44500000000005,37.225000000000016,1.6322691723143876,Low
-122.44000000000005,37.225000000000016,4.799809628506047,Moderate
-122.43500000000006,37.225000000000016,1.7186244640391657,Low
-122.43000000000006,37.225000000000016,0.8667878114366475,Low
-122.42500000000007,37.225000000000016,2.5859211701774454,Moderate
-122.42000000000007,37.225000000000016,1.8425224734473897,Low
-122.41500000000008,37.225000000000016,2.371638534644822,Moderate
-122.41000000000008,37.225000000000016,2.91332745379883,Moderate
-122.40500000000009,37.225000000000016,1.9743765445091341,Low
-122.40000000000009,37.225000000000016,0.6523941514297736,Low
-122.3950000000001,37.225000000000016,2.282714449615923,Moderate
-122.3900000000001,37.225000000000016,0.9864163203839749,Low
-122.3850000000001,37.225000000000016,1.2882811063339141,Low
-122.38000000000011,37.225000000000016,1.3756993165027291,Low
-122.37500000000011,37.225000000000016,1.4954111718247025,Low
-122.37000000000012,37.225000000000016,0.0,Very Low
-122.36500000000012,37.225000000000016,2.387676501110377,Moderate
-122.36000000000013,37.225000000000016,0.0,Very Low
-122.35500000000013,37.225000000000016,3.6814033613729213,Moderate
-122.35000000000014,37.225000000000016,7.429819605813961,High
-122.34500000000014,37.225000000000016,0.0,Very Low
-122.34000000000015,37.225000000000016,4.166288261705555,Moderate
-122.33500000000015,37.225000000000016,3.679519707933269,Moderate
-122.33000000000015,37.225000000000016,0.0,Very Low
-122.32500000000016,37.225000000000016,0.0,Very Low
-122.32000000000016,37.225000000000016,0.0,Very Low
-122.31500000000017,37.225000000000016,0.0,Very Low
-122.31000000000017,37.225000000000016,0.0,Very Low
-122.30500000000018,37.225000000000016,0.0,Very Low
-122.30000000000018,37.225000000000016,0.0,Very Low
-122.29500000000019,37.225000000000016,0.0,Very Low
-122.29000000000019,37.225000000000016,0.0,Very Low
-122.2850000000002,37.225000000000016,0.0,Very Low
-122.2800000000002,37.225000000000016,0.0,Very Low
-122.2750000000002,37.225000000000016,0.0,Very Low
-122.27000000000021,37.225000000000016,0.0,Very Low
-122.26500000000021,37.225000000000016,2.0869071362674045,Moderate
-122.26000000000022,37.225000000000016,3.426013510088702,Moderate
-122.25500000000022,37.225000000000016,4.72455675012586,Moderate
-122.25000000000023,37.225000000000016,1.4234455164970956,Low
-122.24500000000023,37.225000000000016,4.294528968144036,Moderate
-122.24000000000024,37.225000000000016,2.739883315840889,Moderate
-122.23500000000024,37.225000000000016,3.9288397540290845,Moderate
-122.23000000000025,37.225000000000016,7.747283717942285,High
-122.22500000000025,37.225000000000016,2.927701623249119,Moderate
-122.22000000000025,37.225000000000016,5.758780197489076,High
-122.21500000000026,37.225000000000016,3.6969619871107193,Moderate
-122.21000000000026,37.225000000000016,4.805083572651415,Moderate
-122.20500000000027,37.225000000000016,2.8704649893479526,Moderate
-122.20000000000027,37.225000000000016,1.2227114500210896,Low
-122.19500000000028,37.225000000000016,8.085054038892427,High
-122.19000000000028,37.225000000000016,4.091805427301004,Moderate
-122.18500000000029,37.225000000000016,3.9002596095278768,Moderate
-122.18000000000029,37.225000000000016,4.265063996263202,Moderate
-122.1750000000003,37.225000000000016,5.026043880218681,High
-122.1700000000003,37.225000000000016,1.6161813928667794,Low
-122.1650000000003,37.225000000000016,3.8490794000726107,Moderate
-122.16000000000031,37.225000000000016,3.8050369678175775,Moderate
-122.15500000000031,37.225000000000016,4.3419098870832356,Moderate
-122.15000000000032,37.225000000000016,0.0,Very Low
-122.14500000000032,37.225000000000016,0.0,Very Low
-122.14000000000033,37.225000000000016,0.0,Very Low
-122.13500000000033,37.225000000000016,0.0,Very Low
-122.13000000000034,37.225000000000016,0.0,Very Low
-122.12500000000034,37.225000000000016,0.0,Very Low
-122.12000000000035,37.225000000000016,0.0,Very Low
-122.11500000000035,37.225000000000016,0.0,Very Low
-122.11000000000035,37.225000000000016,0.0,Very Low
-122.10500000000036,37.225000000000016,0.0,Very Low
-122.10000000000036,37.225000000000016,0.0,Very Low
-122.09500000000037,37.225000000000016,0.0,Very Low
-122.09000000000037,37.225000000000016,0.0,Very Low
-122.08500000000038,37.225000000000016,0.0,Very Low
-122.08000000000038,37.225000000000016,0.0,Very Low
-122.07500000000039,37.225000000000016,0.0,Very Low
-122.07000000000039,37.225000000000016,0.0,Very Low
-122.0650000000004,37.225000000000016,0.0,Very Low
-122.0600000000004,37.225000000000016,0.0,Very Low
