Dataset,Parameter,Mix_ID,Temperature_C,Data_Type,Mean_Value,Std_Value,CoV,Rubber_Content
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,20,Calibration,1.8184,0.1818,0.09997800263968323,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,30,Calibration,1.7905,0.1791,0.10002792516056969,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,40,Calibration,1.7629,0.1763,0.10000567247149585,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,50,Validation,1.7356,0.1736,0.1000230467849735,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,60,Validation,1.7085,0.1708,0.09997073456248172,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,70,Validation,1.6817,0.1682,0.10001783909139561,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,80,Calibration,1.6551,0.1655,0.09999395806899886,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,90,Calibration,1.6288,0.1629,0.10001227897838899,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,100,Validation,1.6027,0.1603,0.1000187184126786,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,110,Calibration,1.5769,0.1577,0.1000063415562179,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,120,Validation,1.5514,0.1551,0.09997421683640582,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,130,Validation,1.5261,0.1526,0.09999344734945287,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,140,Validation,1.5011,0.1501,0.09999333821863966,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,150,Calibration,1.4764,0.1476,0.09997290707125442,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,160,Calibration,1.4519,0.1452,0.10000688752668917,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,170,Validation,1.4276,0.1428,0.10002801905295602,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,180,Calibration,1.4037,0.1404,0.100021372088053,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,190,Calibration,1.38,0.138,0.10000000000000002,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,200,Calibration,1.3565,0.1357,0.10003685956505712,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,210,Validation,1.3333,0.1333,0.09997749943748595,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,220,Calibration,1.3104,0.131,0.09996947496947498,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,230,Calibration,1.2877,0.1288,0.10002329735186767,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,240,Calibration,1.2653,0.1265,0.09997629020785584,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,250,Calibration,1.2432,0.1243,0.09998391248391247,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,260,Validation,1.2213,0.1221,0.09997543601080815,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,270,Calibration,1.1996,0.12,0.10003334444814937,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,280,Calibration,1.1783,0.1178,0.0999745395909361,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,290,Validation,1.1571,0.1157,0.09999135770460633,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,300,Validation,1.1363,0.1136,0.0999735985215172,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,310,Calibration,1.1156,0.1116,0.10003585514521335,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,320,Validation,1.0953,0.1095,0.09997261024376884,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,330,Calibration,1.0752,0.1075,0.09998139880952381,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,340,Calibration,1.0553,0.1055,0.0999715720648157,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,350,Validation,1.0357,0.1036,0.10002896591677125,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,360,Validation,1.0163,0.1016,0.09997048115713864,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,370,Validation,0.9972,0.0997,0.09997994384275972,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,380,Validation,0.9783,0.0978,0.09996933455995094,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,390,Calibration,0.9597,0.096,0.10003125976867772,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,400,Calibration,0.9413,0.0941,0.09996812918304472,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,410,Validation,0.9231,0.0923,0.09998916693749321,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,420,Calibration,0.9052,0.0905,0.09997790543526291,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,430,Validation,0.8875,0.0887,0.099943661971831,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,440,Validation,0.87,0.087,0.09999999999999999,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,450,Validation,0.8528,0.0853,0.1000234521575985,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,460,Calibration,0.8358,0.0836,0.10002392916965781,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,470,Calibration,0.8191,0.0819,0.09998779147845195,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,480,Calibration,0.8026,0.0803,0.10004983802641415,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,490,Calibration,0.7863,0.0786,0.09996184662342618,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,500,Calibration,0.7702,0.077,0.09997403271877435,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,510,Calibration,0.7543,0.0754,0.09996022802598435,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,520,Calibration,0.7387,0.0739,0.10004061188574521,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,530,Calibration,0.7233,0.0723,0.09995852343425964,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,540,Calibration,0.7081,0.0708,0.09998587770088971,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,550,Calibration,0.6931,0.0693,0.09998557206752272,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,560,Calibration,0.6784,0.0678,0.09994103773584906,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,570,Validation,0.6638,0.0664,0.10003012955709552,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,580,Calibration,0.6495,0.0649,0.09992301770592764,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,590,Calibration,0.6353,0.0635,0.09995277821501654,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,600,Calibration,0.6214,0.0621,0.09993562922433216,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,610,Validation,0.6077,0.0608,0.10004936646371565,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,620,Calibration,0.5942,0.0594,0.09996634129922587,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,630,Calibration,0.5809,0.0581,0.1000172146668962,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,640,Calibration,0.5678,0.0568,0.10003522367030646,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,650,Calibration,0.5548,0.0555,0.10003604902667629,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,660,Calibration,0.5421,0.0542,0.09998155321896328,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,670,Calibration,0.5296,0.053,0.10007552870090634,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,680,Calibration,0.5172,0.0517,0.09996133023975252,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,690,Validation,0.5051,0.0505,0.09998020194020987,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,700,Validation,0.4931,0.0493,0.09997972013790306,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,710,Calibration,0.4813,0.0481,0.09993766881362974,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,720,Calibration,0.4698,0.047,0.10004257130693912,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,730,Validation,0.4583,0.0458,0.09993454069386865,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,740,Calibration,0.4471,0.0447,0.09997763363900693,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,750,Calibration,0.4361,0.0436,0.09997706947947718,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,760,Calibration,0.4252,0.0425,0.09995296331138288,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,770,Calibration,0.4145,0.0414,0.09987937273823884,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,780,Validation,0.4039,0.0404,0.10002475860361476,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,790,Validation,0.3936,0.0394,0.10010162601626016,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R15S,800,Calibration,0.3834,0.0383,0.09989567031820552,15.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,20,Calibration,1.7745,0.1774,0.09997182304874613,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,30,Calibration,1.7455,0.1746,0.10002864508736752,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,40,Calibration,1.7169,0.1717,0.10000582445104547,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,50,Calibration,1.6885,0.1689,0.10002961208172935,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,60,Calibration,1.6604,0.166,0.099975909419417,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,70,Validation,1.6327,0.1633,0.10001837447173394,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,80,Calibration,1.6053,0.1605,0.09998131190431696,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,90,Calibration,1.5781,0.1578,0.09999366326595271,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,100,Validation,1.5513,0.1551,0.09998066138077741,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,110,Validation,1.5247,0.1525,0.10001967600183642,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,120,Calibration,1.4985,0.1499,0.10003336670003338,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,130,Calibration,1.4726,0.1473,0.10002716284123318,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,140,Calibration,1.447,0.1447,0.09999999999999999,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,150,Calibration,1.4216,0.1422,0.10002813731007315,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,160,Calibration,1.3966,0.1397,0.10002864098524988,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,170,Validation,1.3719,0.1372,0.10000728916101756,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,180,Calibration,1.3475,0.1347,0.09996289424860853,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,190,Calibration,1.3234,0.1323,0.0999697748224271,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,200,Calibration,1.2996,0.13,0.10003077870113881,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,210,Calibration,1.276,0.1276,0.09999999999999999,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,220,Validation,1.2528,0.1253,0.10001596424010217,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,230,Validation,1.2299,0.123,0.10000813074233678,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,240,Calibration,1.2072,0.1207,0.09998343273691186,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,250,Calibration,1.1849,0.1185,0.10000843953076208,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,260,Calibration,1.1628,0.1163,0.1000171998624011,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,270,Calibration,1.1411,0.1141,0.09999123652615896,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,280,Calibration,1.1196,0.112,0.10003572704537336,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,290,Calibration,1.0984,0.1098,0.09996358339402767,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,300,Calibration,1.0775,0.1077,0.09995359628770303,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,310,Calibration,1.0568,0.1057,0.10001892505677518,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,320,Calibration,1.0365,0.1036,0.09995176073323686,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,330,Calibration,1.0164,0.1016,0.09996064541519087,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,340,Calibration,0.9966,0.0997,0.10004013646397751,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,350,Calibration,0.9771,0.0977,0.0999897656329956,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,360,Calibration,0.9578,0.0958,0.10002088118605136,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,370,Validation,0.9388,0.0939,0.100021303792075,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,380,Calibration,0.9201,0.092,0.09998913161612867,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,390,Calibration,0.9016,0.0902,0.10004436557231589,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,400,Calibration,0.8834,0.0883,0.0999547203984605,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,410,Calibration,0.8655,0.0866,0.10005777007510108,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,420,Calibration,0.8478,0.0848,0.10002359046945035,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,430,Calibration,0.8304,0.083,0.09995183044315993,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,440,Validation,0.8133,0.0813,0.099963113242346,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,450,Calibration,0.7963,0.0796,0.09996232575662439,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,460,Calibration,0.7797,0.078,0.10003847633705272,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,470,Calibration,0.7633,0.0763,0.09996069697366698,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,480,Calibration,0.7471,0.0747,0.09998661491098916,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,490,Calibration,0.7312,0.0731,0.099972647702407,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,500,Validation,0.7155,0.0716,0.10006988120195666,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,510,Calibration,0.7001,0.07,0.09998571632623912,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,520,Validation,0.6849,0.0685,0.10001460067163091,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,530,Validation,0.6699,0.067,0.10001492760113449,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,540,Calibration,0.6551,0.0655,0.09998473515493818,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,550,Calibration,0.6406,0.0641,0.1000624414611302,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,560,Calibration,0.6263,0.0626,0.09995209963276386,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,570,Calibration,0.6123,0.0612,0.09995100440960314,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,580,Calibration,0.5984,0.0598,0.0999331550802139,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,590,Calibration,0.5848,0.0585,0.10003419972640219,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,600,Calibration,0.5714,0.0571,0.09992999649982498,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,610,Calibration,0.5582,0.0558,0.09996417054819061,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,620,Validation,0.5452,0.0545,0.09996331621423331,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,630,Calibration,0.5325,0.0532,0.09990610328638498,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,640,Validation,0.5199,0.052,0.10001923446816695,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,650,Calibration,0.5076,0.0508,0.10007880220646177,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,660,Calibration,0.4954,0.0495,0.09991925716592653,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,670,Calibration,0.4835,0.0483,0.09989658738366082,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,680,Calibration,0.4717,0.0472,0.10006359974560101,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,690,Validation,0.4602,0.046,0.09995654063450674,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,700,Validation,0.4488,0.0449,0.1000445632798574,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,710,Validation,0.4376,0.0438,0.10009140767824497,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,720,Calibration,0.4267,0.0427,0.10007030700726506,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,730,Calibration,0.4159,0.0416,0.10002404424140418,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,740,Validation,0.4053,0.0405,0.0999259807549963,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,750,Validation,0.3948,0.0395,0.10005065856129687,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,760,Validation,0.3846,0.0385,0.1001040041601664,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,770,Calibration,0.3745,0.0375,0.10013351134846461,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,780,Calibration,0.3646,0.0365,0.10010970927043335,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,790,Validation,0.3549,0.0355,0.10002817695125386,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R20S,800,Calibration,0.3454,0.0345,0.09988419224088015,20.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,20,Validation,1.8754,0.1875,0.09997867121680708,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,30,Validation,1.8486,0.1849,0.10002163799632155,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,40,Calibration,1.822,0.1822,0.09999999999999999,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,50,Validation,1.7955,0.1796,0.10002784739626845,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,60,Validation,1.7693,0.1769,0.09998304414175097,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,70,Calibration,1.7433,0.1743,0.09998279125795904,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,80,Validation,1.7175,0.1718,0.10002911208151383,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,90,Calibration,1.692,0.1692,0.09999999999999999,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,100,Validation,1.6666,0.1667,0.10002400096003838,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,110,Calibration,1.6415,0.1641,0.0999695400548279,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,120,Validation,1.6166,0.1617,0.10002474328838303,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,130,Calibration,1.5918,0.1592,0.10001256439251162,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,140,Calibration,1.5674,0.1567,0.09997448003062398,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,150,Validation,1.5431,0.1543,0.09999351953859115,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,160,Calibration,1.5191,0.1519,0.09999341715489436,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,170,Calibration,1.4952,0.1495,0.09998662386302835,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,180,Validation,1.4716,0.1472,0.1000271812992661,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,190,Validation,1.4483,0.1448,0.09997928605951807,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,200,Calibration,1.4251,0.1425,0.099992982948565,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,210,Calibration,1.4022,0.1402,0.09998573669947226,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,220,Calibration,1.3795,0.138,0.10003624501631027,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,230,Calibration,1.357,0.1357,0.09999999999999999,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,240,Calibration,1.3348,0.1335,0.10001498351813007,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,250,Calibration,1.3128,0.1313,0.10001523461304083,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,260,Validation,1.291,0.1291,0.1,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,270,Validation,1.2694,0.1269,0.09996848904994486,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,280,Validation,1.2481,0.1248,0.09999198782148866,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,290,Calibration,1.2269,0.1227,0.1000081506235227,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,300,Calibration,1.2061,0.1206,0.09999170881353121,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,310,Calibration,1.1854,0.1185,0.09996625611607896,10.0
thermal_conductivity,Thermal_Conductivity_W_m_K,R10L,320,Calibration,1.1649,0.1165,0.10000858442784788,10.0
