simulation_id,material,parameters_temperature,parameters_pressure,parameters_crystal_structure,parameters_lattice_parameter,parameters_supercell_size,parameters_k_point_density,parameters_cutoff_energy,parameters_exchange_correlation,results_formation_energy,results_activation_barrier,results_surface_energy,results_bulk_modulus,results_elastic_constants,results_band_gap,results_magnetic_moment,metadata_convergence_criteria,metadata_total_energy,metadata_forces_converged,metadata_stress_converged
DFT_Ni_0081,Ni,715.0596683435481,6.209155177674771,FCC,3.52,"[4, 4, 4]",0.05409450417887783,490.27740486593507,PBE0,-0.21520754884835197,1.6923144332804418,2.3326444700773394,199.56166492618007,"[635.2637253074056, 195.24336653279747, 81.71065671440182]",0.585152876165698,0.0,1e-06,-736.4879518940689,True,True
DFT_Ni_0082,Ni,1291.104918959876,2.983744309899926,FCC,3.52,"[4, 4, 4]",0.09276196087582547,571.4720184184997,LDA,-0.0958988833044496,1.7849451207583211,2.0934972622649237,197.63583878044338,"[665.6482410917677, 234.25670460303778, 61.7653352474366]",0.13140483701371067,0.0,1e-06,-619.9529607809513,True,True
DFT_Ni_0083,Ni,830.7585148570923,3.1195199049513045,FCC,3.52,"[4, 4, 4]",0.06345862446319665,431.8491476558529,PBE,-0.01426002989635311,1.3824112027021165,2.0589648070500277,204.2679321580475,"[687.9994823660559, 221.828767863314, 107.26111457249901]",0.06377738948627473,0.0,1e-06,-565.6884160221946,True,True
DFT_Ni_0084,Ni,1231.9162233500901,7.70921844644052,FCC,3.52,"[4, 4, 4]",0.058521788121004004,423.4616377924789,PBE,-0.09634161365408317,1.7932265752628012,2.039823642619977,202.15497175272654,"[511.9627582780945, 236.1855656676769, 110.51006229111785]",0.15922725389316394,0.0,1e-06,-696.3467758686644,True,True
DFT_Ni_0085,Ni,597.0479467240502,5.584126725831979,FCC,3.52,"[4, 4, 4]",0.057167887730864814,536.0913252718651,LDA,-0.21695377293909884,1.4533363964110444,1.9952469406470956,207.69722854572913,"[641.8392555813522, 202.15144245172735, 144.08799225678715]",0.016202568959300924,0.0,1e-06,-760.0305826414383,True,True
DFT_Ni_0086,Ni,1020.0246577431644,2.9166257870930323,FCC,3.52,"[4, 4, 4]",0.06945245874544953,540.4929941088208,LDA,-0.05832331482406958,1.7530493147251855,2.037186116634925,199.6819242923868,"[547.5368252637778, 238.5530135342696, 71.28609097158105]",0.06909259562090074,0.0,1e-06,-612.097632103522,True,True
DFT_Ni_0087,Ni,1429.4850050788639,0.724162721463415,FCC,3.52,"[4, 4, 4]",0.023294679622341736,534.0770916708825,PBE0,-0.030633526119823604,1.6667592347939524,1.9883732823385312,192.6178699110246,"[669.8221680191422, 169.56991594543655, 111.19397709990481]",0.172283467691369,0.0,1e-06,-937.8900166359704,True,True
DFT_Ni_0088,Ni,1375.465563222046,5.947766373769361,FCC,3.52,"[4, 4, 4]",0.058751875805923254,532.1640236598502,LDA,0.02218288272351654,2.088365387991893,2.193395321755158,198.8537887309032,"[685.5187005774139, 208.820711302576, 121.9707675118238]",0.09474150725757674,0.0,1e-06,-591.3511150187531,True,True
DFT_Ni_0089,Ni,842.7819414219601,6.4357769519652495,FCC,3.52,"[4, 4, 4]",0.03456943325509594,557.9397014284958,PBE0,0.05252911036927907,1.7218334550918672,2.0740012329116477,196.77409443963785,"[663.4796579626328, 174.67352909206284, 135.8422291354574]",0.041082312433142934,0.0,1e-06,-978.1691711463194,True,True
DFT_Ni_0090,Ni,494.0070529761632,0.208611392915381,FCC,3.52,"[4, 4, 4]",0.036286262427379416,568.0904812553867,PBE,-0.30297578452043006,1.8986666679461819,2.092868394638364,220.626993437473,"[569.554427869146, 212.08973141968002, 85.65279317556153]",0.054197198939916015,0.0,1e-06,-565.8637472958097,True,True
DFT_Ni_0091,Ni,1172.6028837195695,7.42706521199981,FCC,3.52,"[4, 4, 4]",0.05373767414987643,455.3655594470103,PBE0,-0.36750534496939435,1.2842948517991026,1.9677891995038617,213.34491401686756,"[688.0923182435107, 212.20726859866733, 138.53963645660662]",0.23096284796203748,0.0,1e-06,-858.0727356956775,True,True
DFT_Ni_0092,Ni,730.9812355994777,3.838471518677963,FCC,3.52,"[4, 4, 4]",0.06100921641646441,482.60623492953937,LDA,-0.004595196656963757,1.6126915165970546,2.2374186153630418,195.21808033362615,"[567.1690767157347, 203.17168532168304, 107.95876355194694]",0.046656735949130695,0.0,1e-06,-753.8610717759826,True,True
DFT_Ni_0093,Ni,596.6772892838125,8.707499012725114,FCC,3.52,"[4, 4, 4]",0.07253893316330338,465.038012844939,PBE,-0.05996848375769312,0.824922379027504,2.284022665043412,188.40190814147934,"[501.81297997540076, 180.19372961082092, 129.5762249639762]",0.02985858804240062,0.0,1e-06,-881.486071445832,True,True
DFT_Ni_0094,Ni,581.6088459138614,8.837096696607526,FCC,3.52,"[4, 4, 4]",0.04020222256603354,471.8501495832491,PBE,-0.3738453883203787,1.3514774346797747,2.3776206681023355,196.06680939723705,"[518.7450487775317, 192.1010707599981, 104.92588799441704]",0.2967793323369221,0.0,1e-06,-697.2309211775586,True,True
DFT_Ni_0095,Ni,728.0784636480021,5.3351192529969556,FCC,3.52,"[4, 4, 4]",0.02983766468237014,446.2261824855293,LDA,-0.06749197031522206,1.9046704269624506,2.2777247663579896,198.92527687620088,"[608.3413958767132, 202.1005889449828, 62.39790738495058]",0.4319463590293386,0.0,1e-06,-980.3282296657452,True,True
DFT_Ni_0096,Ni,446.5318968120322,4.521990282834353,FCC,3.52,"[4, 4, 4]",0.09614494283385912,527.8239875631001,PBE,-0.17216601183794428,1.7253941129731107,2.0813109207758735,200.06194501687276,"[529.8326918566862, 239.00441257805147, 137.25199293751945]",0.0004952222973827616,0.0,1e-06,-709.9438851522659,True,True
DFT_Ni_0097,Ni,605.0694958769918,5.217300466362131,FCC,3.52,"[4, 4, 4]",0.09706774662563193,451.0613049456864,PBE,-0.10008175432778829,1.0284069138981575,2.064520177686611,203.36951431083213,"[546.7282474633809, 222.14698558807794, 73.71444040056826]",0.026730613676333826,0.0,1e-06,-580.9423551759448,True,True
DFT_Ni_0098,Ni,1433.5370633688278,6.832480282896459,FCC,3.52,"[4, 4, 4]",0.03725401219181737,531.7770940465314,PBE,0.1303984849444654,1.6727942196571568,2.1734615554500794,207.00436264005074,"[523.8011605251758, 242.687666657644, 119.19532704023653]",0.11285975438794892,0.0,1e-06,-666.5142415045464,True,True
DFT_Ni_0099,Ni,992.6222840540978,3.485736672419705,FCC,3.52,"[4, 4, 4]",0.02872877054125998,530.1023295583432,LDA,-0.11005009405751795,1.3020244622567718,2.243621602937297,197.3445272931736,"[689.3909265788213, 217.27062228879103, 66.34578514199528]",0.03406407465418211,0.0,1e-06,-836.4834192183806,True,True
DFT_Ni_0100,Ni,1101.1120626763018,8.078459419412585,FCC,3.52,"[4, 4, 4]",0.04931692278971183,479.23453832185106,PBE,-0.06582893472507467,1.8102804503766983,2.300471594977127,198.25733383363252,"[519.4756614045176, 201.78544981218505, 59.933878820814016]",0.03924291909431879,0.0,1e-06,-809.7901478836011,True,True
DFT_Ni_0101,Ni,958.1996659817721,5.964854749854216,FCC,3.52,"[4, 4, 4]",0.06338909319837907,590.2957119331982,LDA,-0.40097678875157805,2.0307248174202783,2.1548637209987263,198.45067262333018,"[529.5545830895214, 209.76839139832728, 119.81215883860038]",0.06940381956575092,0.0,1e-06,-760.4090611851345,True,True
DFT_Ni_0102,Ni,330.77047896772285,3.4124782762615635,FCC,3.52,"[4, 4, 4]",0.09644189567639479,403.6465165352723,PBE0,-0.3121167877890862,1.090168652025488,2.269299883734458,216.26501604226183,"[672.1311447508016, 239.17900916495583, 135.20765434290496]",0.1266284743831391,0.0,1e-06,-784.5689542309833,True,True
DFT_Ni_0103,Ni,1376.0571478081467,0.7128027005516391,FCC,3.52,"[4, 4, 4]",0.06184677796654278,534.0192069221883,PBE,-0.13491418623059362,1.7172058587775458,2.007981100149315,196.78635470114523,"[586.2626077089916, 172.74365303947727, 72.12862271408505]",0.09606391384794016,0.0,1e-06,-598.4870510836683,True,True
DFT_Ni_0104,Ni,946.9935320103053,3.1130769915600363,FCC,3.52,"[4, 4, 4]",0.062013070693364813,541.8092523444866,PBE,0.02669371563545117,1.877048351624268,2.0796122507241335,189.42125522936607,"[496.6409548683034, 165.26241905262978, 108.43365611168144]",0.020020656148364725,0.0,1e-06,-716.3438901855482,True,True
DFT_Ni_0105,Ni,607.8753404416366,9.629268752375799,FCC,3.52,"[4, 4, 4]",0.09073651706787263,445.6159543897865,PBE,0.013031715357043394,1.6326186673442749,2.0824542868940132,200.42458929101076,"[627.9605776399974, 236.61352107755425, 108.35849757348157]",0.17103022147077293,0.0,1e-06,-676.69704328857,True,True
DFT_Ni_0106,Ni,509.72813139285256,3.607725191105998,FCC,3.52,"[4, 4, 4]",0.08476239806147534,553.3312270400812,LDA,-0.1294070177810131,1.686375646031115,1.9612087406167977,202.5004794312185,"[567.4185950168268, 221.2891273888305, 129.6954221902452]",0.11129891508491124,0.0,1e-06,-774.1161606313855,True,True
DFT_Ni_0107,Ni,1003.930155810569,1.6801420774486342,FCC,3.52,"[4, 4, 4]",0.038555767689278035,478.18119918110295,PBE,-0.07605936389125517,1.7444252684438812,2.128383106464267,199.13452866844383,"[502.5435803618352, 210.44309979849245, 108.09771249411818]",0.07911954133835658,0.0,1e-06,-970.7726929457231,True,True
DFT_Ni_0108,Ni,470.1292722325222,2.745402540001254,FCC,3.52,"[4, 4, 4]",0.06825755281706979,467.4454265510841,PBE0,0.04509924421013242,1.9250272248890385,1.9320432866718997,186.83908367776075,"[602.465773818816, 150.6536662575139, 81.54330415308357]",0.1707641087071226,0.0,1e-06,-613.6886362753087,True,True
DFT_Ni_0109,Ni,617.8745366840801,6.452898375257169,FCC,3.52,"[4, 4, 4]",0.02559452845675473,528.0336447656332,LDA,-0.3403417624948192,1.9958345214741278,1.9823305445800659,191.85174801949623,"[598.0317858935371, 187.43224627760128, 121.39328136193906]",0.11074591554476608,0.0,1e-06,-703.5940041732887,True,True
DFT_Ni_0110,Ni,1116.1583173241415,2.3082918915401205,FCC,3.52,"[4, 4, 4]",0.06643800053733397,417.7534788215537,PBE,-0.3083464435964577,1.5039229839918653,2.1332568931585354,196.4755866444189,"[562.49865534122, 235.4155146772123, 94.02161201399464]",0.04058194951041192,0.0,1e-06,-912.3485288211701,True,True
DFT_Ni_0111,Ni,1128.0058689847988,2.0093368865905648,FCC,3.52,"[4, 4, 4]",0.038771366548436284,479.8631831618616,LDA,-0.25674522457464793,1.5960048714115966,2.334737586294811,197.95479738085754,"[563.6904441082274, 211.01282418349555, 122.37169354015404]",0.2619734692704209,0.0,1e-06,-503.7582489208124,True,True
DFT_Ni_0112,Ni,1412.4011615091545,5.399571302805596,FCC,3.52,"[4, 4, 4]",0.07669957581943812,407.2320761049524,PBE,-0.1412281731126116,1.9552957317244262,2.0625957552599345,201.5022850245938,"[655.944428103077, 171.49565153205538, 127.03249153967244]",0.15233890670186653,0.0,1e-06,-886.3213499519507,True,True
DFT_Ni_0113,Ni,710.0094022763051,3.809095255109872,FCC,3.52,"[4, 4, 4]",0.08290207654056757,514.9174764635534,PBE,-0.29237036067517375,1.3586623462551852,2.3028418610177495,200.26109269574573,"[556.6664679845294, 235.69825583167648, 130.03646947595274]",0.017645584737582626,0.0,1e-06,-804.4786184709128,True,True
DFT_Ni_0114,Ni,901.3835990184117,3.9717877742921104,FCC,3.52,"[4, 4, 4]",0.04580223822771322,404.57876499522405,PBE0,0.10572252472018176,1.8745698402833253,2.193523542454074,213.34630644535315,"[687.2784995661386, 182.73350515417604, 82.09416451963725]",0.1707795252527841,0.0,1e-06,-652.5244555487691,True,True
DFT_Ni_0115,Ni,715.3196718453427,9.756102008599148,FCC,3.52,"[4, 4, 4]",0.05189304222178505,429.2747984324498,PBE,-0.023312183986315904,1.7775041774534253,2.1470801881463997,205.4517753280019,"[638.1851806787597, 227.21403281591193, 76.0038951450256]",0.06982925482163946,0.0,1e-06,-939.1190444373626,True,True
DFT_Ni_0116,Ni,873.8808276576867,5.0610755484675085,FCC,3.52,"[4, 4, 4]",0.08811589100410123,400.06650122409786,PBE0,-0.16260439830874587,1.5817279406841607,2.1019248801702246,202.01130089964028,"[625.0816998827083, 237.27836705676492, 131.39665014255627]",0.032538757238626224,0.0,1e-06,-690.2060225510852,True,True
DFT_Ni_0117,Ni,1080.2413108777841,1.520248531286481,FCC,3.52,"[4, 4, 4]",0.024983343850405015,501.88442562995795,PBE0,-0.2303444547456767,1.5631438593189375,2.08424094680026,197.26045895800544,"[517.0955962560715, 181.73804508630064, 67.15107490969925]",0.11781794699281833,0.0,1e-06,-885.5526975766932,True,True
DFT_Ni_0118,Ni,579.1746462752171,2.2080262978563914,FCC,3.52,"[4, 4, 4]",0.06204036975749121,496.3269693069725,PBE0,-0.0927591075006833,1.3309331507975815,2.2049036367570887,204.86742237673155,"[674.4427369713702, 197.06594220091927, 115.05975560776815]",0.04373215393660259,0.0,1e-06,-633.192809719299,True,True
DFT_Ni_0119,Ni,1223.1658723696078,0.11031264428647214,FCC,3.52,"[4, 4, 4]",0.0980699003928043,560.307422376598,PBE,-0.2172595467514506,0.850693486533507,2.08627148103721,202.61202670268364,"[614.9903374047988, 179.53061633799652, 61.765933897127375]",0.027601896185029937,0.0,1e-06,-978.6833953564836,True,True
DFT_Ni_0120,Ni,745.6902811801689,2.658511366543135,FCC,3.52,"[4, 4, 4]",0.08485487423890131,522.8162622369472,PBE,-0.15118018967137298,2.2331986799310943,2.0698598284908765,196.94522320466282,"[517.4144436657169, 225.6724721342606, 78.26429609456461]",0.10547216731684095,0.0,1e-06,-770.2766157970067,True,True
DFT_Ni_0121,Ni,1242.0198526044683,8.920846889402345,FCC,3.52,"[4, 4, 4]",0.07097611814466244,531.8707844411565,PBE0,-0.01672858030385896,1.3274150890113992,1.9634340765811817,197.28851277968943,"[659.1155852928723, 160.86324111908374, 130.3494667577659]",0.06189259348392796,0.0,1e-06,-774.9377837901202,True,True
DFT_Ni_0122,Ni,572.357633238437,8.893909161288443,FCC,3.52,"[4, 4, 4]",0.028429402716224475,407.11417340710966,PBE,-0.03206607195661876,1.6034009057755327,2.07949377498428,199.49455069454524,"[506.3215282670704, 219.14135317817548, 112.43796432344475]",0.16201478502599265,0.0,1e-06,-806.2023842586152,True,True
DFT_Ni_0123,Ni,854.3363240051469,9.91588408870274,FCC,3.52,"[4, 4, 4]",0.06117260692588093,579.7801648012471,PBE,-0.22127048734966873,1.9220695515719253,2.2951372939490673,185.31226359449425,"[617.1888790958393, 153.34314308837526, 87.04464562211764]",0.008623095082965564,0.0,1e-06,-512.0045752006038,True,True
DFT_Ni_0124,Ni,1100.820477655714,0.10427699397403067,FCC,3.52,"[4, 4, 4]",0.058881240238203195,584.0594362438816,LDA,-0.2504947652749534,1.3253873470511657,2.26225659136943,199.64760030472468,"[563.4485528055104, 169.71911296958243, 97.7743065236789]",0.012098938455712369,0.0,1e-06,-935.9521268169,True,True
DFT_Ni_0125,Ni,705.921007193398,9.280836403260498,FCC,3.52,"[4, 4, 4]",0.035797639188794986,577.3849800418539,PBE,-0.2193905630314939,1.2211484902721095,1.9472648619106825,187.01410991119224,"[582.1636252275321, 220.15868327878516, 74.10940627954446]",0.012954093800495234,0.0,1e-06,-857.0466053804199,True,True
DFT_Ni_0126,Ni,1279.1363267623406,8.61369996363436,FCC,3.52,"[4, 4, 4]",0.06360215351175506,596.9339479049016,LDA,-0.05228435127485655,1.4037818437339684,2.2916020010680147,199.06638098705176,"[642.6839551529985, 221.07893807017646, 111.9678192437092]",0.01953201976239459,0.0,1e-06,-730.2218897522474,True,True
DFT_Ni_0127,Ni,1173.5366120768917,1.0794371464646435,FCC,3.52,"[4, 4, 4]",0.07947390288612875,522.3881010674662,LDA,-0.22024562449114685,1.661380224011368,2.1484384615071455,203.5761115493003,"[539.614334984211, 190.74134095216834, 94.73751874400921]",0.14195823537918992,0.0,1e-06,-717.489003570492,True,True
DFT_Ni_0128,Ni,1126.6623624601089,8.733229158608077,FCC,3.52,"[4, 4, 4]",0.02793424796697727,480.29886317225765,LDA,0.00047115464298697063,1.840876062586051,2.1338468018685597,191.8380117580709,"[481.38518878928903, 172.3993625714834, 113.29659194567607]",0.48048354408861393,0.0,1e-06,-671.2198436109884,True,True
DFT_Ni_0129,Ni,673.114716009065,7.423480505725092,FCC,3.52,"[4, 4, 4]",0.08661443754776346,402.20632285249314,PBE,-0.0994692709543274,1.956488383700745,2.034840460133064,209.9116475719985,"[637.8576140018708, 211.94016410443925, 134.17953789402128]",0.18323563658483843,0.0,1e-06,-520.9632599403099,True,True
DFT_Ni_0130,Ni,741.5289015625013,3.269316163380791,FCC,3.52,"[4, 4, 4]",0.0530097472678899,539.1236292993614,PBE,-0.20298878180301017,1.3566726151753998,2.0546616955622836,186.03919581557483,"[599.431486203972, 214.77821678561114, 99.94355515070937]",0.04968005994559315,0.0,1e-06,-985.4643098280231,True,True
DFT_Ni_0131,Ni,500.26214142584513,1.8131927992550523,FCC,3.52,"[4, 4, 4]",0.024224316837482246,497.31953244875064,LDA,-0.3185317017445597,1.083744633047931,2.153388790111203,207.16876092906236,"[667.7887712647321, 174.3646117059588, 80.83217533264005]",0.12138327238945393,0.0,1e-06,-597.5055001596152,True,True
DFT_Ni_0132,Ni,623.7848641538571,8.250494101800621,FCC,3.52,"[4, 4, 4]",0.05521591983643924,429.4905053412568,PBE0,-0.24545653639926915,1.575406942813783,2.1301451273720917,196.9784796711515,"[647.0540124277782, 213.34194958393118, 121.22961461618121]",0.07282958332151881,0.0,1e-06,-632.2471967562312,True,True
DFT_Ni_0133,Ni,583.0291189724245,3.7142200187304573,FCC,3.52,"[4, 4, 4]",0.0992901145457043,549.4439175484075,PBE0,-0.059805006820464995,1.882019636319456,2.047444063396146,196.40043693640766,"[616.2168320532053, 196.09926740232365, 72.92367603494796]",0.115807975671672,0.0,1e-06,-714.0638643864067,True,True
DFT_Ni_0134,Ni,1005.3232330346378,1.8447625313363936,FCC,3.52,"[4, 4, 4]",0.0543725450191148,574.5460500969203,PBE,-0.3145961914435854,1.2228544933163545,2.0884260325046404,205.14292661277216,"[619.1375108540952, 188.62691665824968, 138.73235532257334]",0.030015521820059433,0.0,1e-06,-769.1335931938089,True,True
DFT_Ni_0135,Ni,877.0872009036837,4.351803992553568,FCC,3.52,"[4, 4, 4]",0.02458242008620987,445.04474045369795,PBE,-0.13175588565953428,1.7045318922556265,2.0932116823405833,200.9455677809527,"[684.0012968263246, 233.8516256117849, 122.99581314271715]",0.0007054025050826497,0.0,1e-06,-624.3124569854772,True,True
DFT_Ni_0136,Ni,1088.3461875205676,9.56614621083458,FCC,3.52,"[4, 4, 4]",0.0821368445564145,413.07323151287704,PBE,-0.2639104483163933,1.3179643776872927,2.191419286349177,198.52591269807667,"[545.8561688306515, 180.41635719353272, 119.86186706856691]",0.059736409886505706,0.0,1e-06,-573.4551882981748,True,True
DFT_Ni_0137,Ni,355.8007037280786,6.196994401994157,FCC,3.52,"[4, 4, 4]",0.030239056682686914,576.427122856412,PBE,-0.37725344101407177,1.7588776225432388,2.2749645336082094,195.14562149288142,"[504.72943811174105, 174.59946567443833, 115.71735164235116]",0.07947826068228697,0.0,1e-06,-973.8710603569881,True,True
DFT_Ni_0138,Ni,802.5519828889937,2.6015779096205116,FCC,3.52,"[4, 4, 4]",0.02912766279103467,430.2493657469869,PBE0,-0.05733578737745351,1.2774172605554766,2.18424842541944,190.95612130251064,"[565.9810514605099, 227.00904409473114, 103.76763947111816]",0.04300237767529106,0.0,1e-06,-874.516669329851,True,True
DFT_Ni_0139,Ni,1320.7392694093655,5.612227882825249,FCC,3.52,"[4, 4, 4]",0.05666405132229252,496.93925742600936,PBE,-0.2685125455474796,1.5869221937926812,2.2000285917052333,204.62070404842095,"[525.398107974834, 221.63164961687187, 105.87388029847664]",0.008525874546966827,0.0,1e-06,-929.5201862391153,True,True
DFT_Ni_0140,Ni,1097.0254974065008,2.160904531853075,FCC,3.52,"[4, 4, 4]",0.05978047442517506,467.955494312377,PBE,0.04047612473133186,1.5882176953528793,2.2601906134456398,195.4051395318876,"[510.3857042679924, 184.14772233591808, 135.0688642643379]",0.1579829190894885,0.0,1e-06,-917.6468232838521,True,True
DFT_Ni_0141,Ni,696.2580778457971,7.56751505688635,FCC,3.52,"[4, 4, 4]",0.025216367300839364,492.78627536246654,PBE,-0.3187149371320189,1.5813004150780139,2.1079447695094635,203.40943667286635,"[600.3099324866542, 242.87002577197936, 123.83668016611577]",0.0027543278636881527,0.0,1e-06,-804.6358171931934,True,True
DFT_Ni_0142,Ni,1258.0130258691938,3.7193266791686486,FCC,3.52,"[4, 4, 4]",0.0805985507831534,455.2883381166792,PBE0,-0.4071377171126447,1.2339135546639786,2.1351679984739333,194.152098662522,"[523.3581975357479, 169.82276682742514, 65.54855240914097]",0.04410989813308781,0.0,1e-06,-678.6626711637882,True,True
