building_id,period,year,month,monthly_energy_kwh,retrofit,retrofit_date,retrofit_scopes,savings_fraction_post
B00007,2024-08-31,2024,8,37524.3015297694,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2024-09-30,2024,9,43182.11475738257,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2024-10-31,2024,10,36600.79705837788,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2024-11-30,2024,11,41952.06976040841,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2024-12-31,2024,12,43716.93693154447,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-01-31,2025,1,44441.6720796123,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-02-28,2025,2,44831.700562757986,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-03-31,2025,3,39873.967137484186,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-04-30,2025,4,36481.76267317541,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-05-31,2025,5,39387.58199222848,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-06-30,2025,6,36365.90452438473,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-07-31,2025,7,39072.96098016764,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-08-31,2025,8,36992.66210459052,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-09-30,2025,9,39359.11500688249,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-10-31,2025,10,40734.55952106113,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-11-30,2025,11,42249.896203407116,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00007,2025-12-31,2025,12,41169.947506926794,True,2023-03-31,"envelope,hvac,lighting,controls",0.41748068875876293
B00008,2022-01-31,2022,1,686851.2261039823,False,,,0.0
B00008,2022-02-28,2022,2,677052.0845579553,False,,,0.0
B00008,2022-03-31,2022,3,706564.8768055321,False,,,0.0
B00008,2022-04-30,2022,4,690005.8177972601,False,,,0.0
B00008,2022-05-31,2022,5,621574.8330919897,False,,,0.0
B00008,2022-06-30,2022,6,604920.0190251546,False,,,0.0
B00008,2022-07-31,2022,7,647290.7904841645,False,,,0.0
B00008,2022-08-31,2022,8,650453.5647485692,False,,,0.0
B00008,2022-09-30,2022,9,612010.038902303,False,,,0.0
B00008,2022-10-31,2022,10,664795.0466232791,False,,,0.0
B00008,2022-11-30,2022,11,669698.3610218721,False,,,0.0
B00008,2022-12-31,2022,12,716784.2427600187,False,,,0.0
B00008,2023-01-31,2023,1,701048.9826931113,False,,,0.0
B00008,2023-02-28,2023,2,697653.1868421905,False,,,0.0
B00008,2023-03-31,2023,3,676209.410705981,False,,,0.0
B00008,2023-04-30,2023,4,706964.0755412221,False,,,0.0
B00008,2023-05-31,2023,5,700330.0277518817,False,,,0.0
B00008,2023-06-30,2023,6,630716.6361210329,False,,,0.0
B00008,2023-07-31,2023,7,664998.3139995899,False,,,0.0
B00008,2023-08-31,2023,8,618167.4725066771,False,,,0.0
B00008,2023-09-30,2023,9,657153.6837572467,False,,,0.0
B00008,2023-10-31,2023,10,696767.624509002,False,,,0.0
B00008,2023-11-30,2023,11,740493.6989388708,False,,,0.0
B00008,2023-12-31,2023,12,687264.5340498108,False,,,0.0
B00008,2024-01-31,2024,1,702554.2758860779,False,,,0.0
B00008,2024-02-29,2024,2,707547.3101295866,False,,,0.0
B00008,2024-03-31,2024,3,636813.2419583475,False,,,0.0
B00008,2024-04-30,2024,4,672120.5431182793,False,,,0.0
B00008,2024-05-31,2024,5,632668.6316476925,False,,,0.0
B00008,2024-06-30,2024,6,654439.7674425506,False,,,0.0
B00008,2024-07-31,2024,7,601960.631186807,False,,,0.0
B00008,2024-08-31,2024,8,578998.53187151,False,,,0.0
B00008,2024-09-30,2024,9,656050.1865051269,False,,,0.0
B00008,2024-10-31,2024,10,680337.6245823588,False,,,0.0
B00008,2024-11-30,2024,11,669482.498183678,False,,,0.0
B00008,2024-12-31,2024,12,731806.2586591376,False,,,0.0
B00008,2025-01-31,2025,1,695534.0199987739,False,,,0.0
B00008,2025-02-28,2025,2,679447.446398743,False,,,0.0
B00008,2025-03-31,2025,3,704819.406236809,False,,,0.0
B00008,2025-04-30,2025,4,618927.6450031179,False,,,0.0
B00008,2025-05-31,2025,5,632617.0126733399,False,,,0.0
B00008,2025-06-30,2025,6,641838.5871944203,False,,,0.0
B00008,2025-07-31,2025,7,665087.294183672,False,,,0.0
B00008,2025-08-31,2025,8,637278.5443694964,False,,,0.0
B00008,2025-09-30,2025,9,664896.2039078388,False,,,0.0
B00008,2025-10-31,2025,10,649575.3353682728,False,,,0.0
B00008,2025-11-30,2025,11,698760.9696675761,False,,,0.0
B00008,2025-12-31,2025,12,758943.8093093763,False,,,0.0
B00009,2022-01-31,2022,1,523547.0793118379,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-02-28,2022,2,502175.63401831855,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-03-31,2022,3,484289.9691176501,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-04-30,2022,4,496083.8649497962,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-05-31,2022,5,486440.70718590944,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-06-30,2022,6,462545.75319587905,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-07-31,2022,7,469070.6839434105,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-08-31,2022,8,467244.7320508742,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-09-30,2022,9,433856.96080252965,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-10-31,2022,10,517899.2437164227,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-11-30,2022,11,527887.7289782022,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2022-12-31,2022,12,479195.62112738524,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-01-31,2023,1,568987.0016708727,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-02-28,2023,2,505774.9377737545,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-03-31,2023,3,490182.5572426788,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-04-30,2023,4,499323.43905275717,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-05-31,2023,5,509588.9743998177,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-06-30,2023,6,449541.09318608296,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-07-31,2023,7,494781.61592280853,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-08-31,2023,8,471460.3323020972,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-09-30,2023,9,456950.01627071586,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-10-31,2023,10,501889.8529405405,True,2023-10-31,"envelope,hvac,lighting",0.0
B00009,2023-11-30,2023,11,304096.1257009016,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2023-12-31,2023,12,322559.32233316265,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-01-31,2024,1,329051.2360391111,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-02-29,2024,2,314453.9614735336,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-03-31,2024,3,285789.119382129,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-04-30,2024,4,331375.1901256056,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-05-31,2024,5,320670.4056130964,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-06-30,2024,6,314224.38904512726,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-07-31,2024,7,289677.0118301873,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-08-31,2024,8,301190.3021847516,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-09-30,2024,9,305511.8837775478,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-10-31,2024,10,275985.3202836484,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-11-30,2024,11,304241.55308991775,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2024-12-31,2024,12,316280.788449443,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-01-31,2025,1,301182.8661836753,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-02-28,2025,2,316742.52233733,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-03-31,2025,3,317555.9401496279,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-04-30,2025,4,296404.63385935343,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-05-31,2025,5,273061.7868915993,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-06-30,2025,6,311278.35206146166,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-07-31,2025,7,300573.18762917386,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-08-31,2025,8,290943.74442533223,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-09-30,2025,9,303140.83171708655,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-10-31,2025,10,277405.3565331163,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-11-30,2025,11,312690.5332415028,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00009,2025-12-31,2025,12,315281.66154858354,True,2023-10-31,"envelope,hvac,lighting",0.37984354481422566
B00010,2022-01-31,2022,1,475666.4212437255,True,2023-01-31,"envelope,controls",0.0
B00010,2022-02-28,2022,2,434959.26608578704,True,2023-01-31,"envelope,controls",0.0
B00010,2022-03-31,2022,3,432609.69148399576,True,2023-01-31,"envelope,controls",0.0
B00010,2022-04-30,2022,4,458253.9590398858,True,2023-01-31,"envelope,controls",0.0
B00010,2022-05-31,2022,5,407274.5098871333,True,2023-01-31,"envelope,controls",0.0
B00010,2022-06-30,2022,6,421156.7589143354,True,2023-01-31,"envelope,controls",0.0
B00010,2022-07-31,2022,7,437254.6792519245,True,2023-01-31,"envelope,controls",0.0
B00010,2022-08-31,2022,8,407055.34484492627,True,2023-01-31,"envelope,controls",0.0
B00010,2022-09-30,2022,9,439417.08051203424,True,2023-01-31,"envelope,controls",0.0
B00010,2022-10-31,2022,10,409549.5457235972,True,2023-01-31,"envelope,controls",0.0
B00010,2022-11-30,2022,11,439769.8614588122,True,2023-01-31,"envelope,controls",0.0
B00010,2022-12-31,2022,12,441308.23357297154,True,2023-01-31,"envelope,controls",0.0
B00010,2023-01-31,2023,1,448428.06445792015,True,2023-01-31,"envelope,controls",0.0
B00010,2023-02-28,2023,2,373131.01296779135,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-03-31,2023,3,388448.7421744496,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-04-30,2023,4,327259.2011864028,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-05-31,2023,5,320568.7515875061,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-06-30,2023,6,331918.86859716545,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-07-31,2023,7,304630.2817301294,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-08-31,2023,8,331912.8339999305,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-09-30,2023,9,339498.0697102552,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-10-31,2023,10,333825.9027201451,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-11-30,2023,11,356201.92877828534,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2023-12-31,2023,12,325821.98837802786,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-01-31,2024,1,368954.1288209097,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-02-29,2024,2,325901.1577187875,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-03-31,2024,3,334903.180651497,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-04-30,2024,4,329108.73414451716,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-05-31,2024,5,323440.01322032453,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-06-30,2024,6,337770.7553789887,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-07-31,2024,7,322909.8027053511,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-08-31,2024,8,317428.7628941032,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-09-30,2024,9,339029.02863286727,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-10-31,2024,10,365287.9495140667,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-11-30,2024,11,347093.472109136,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2024-12-31,2024,12,359641.1546805872,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-01-31,2025,1,377481.6422395055,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-02-28,2025,2,357911.07358608505,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-03-31,2025,3,324712.2433230334,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-04-30,2025,4,380673.9809038237,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-05-31,2025,5,366504.4847613672,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-06-30,2025,6,291723.1276408789,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-07-31,2025,7,320967.2274969095,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-08-31,2025,8,330621.70003270655,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-09-30,2025,9,345997.3968082686,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-10-31,2025,10,349846.72036142315,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-11-30,2025,11,342263.70677553647,True,2023-01-31,"envelope,controls",0.20278971172953392
B00010,2025-12-31,2025,12,334571.7242323201,True,2023-01-31,"envelope,controls",0.20278971172953392
B00011,2022-01-31,2022,1,809905.6645486223,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-02-28,2022,2,731051.7394615364,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-03-31,2022,3,777837.982639127,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-04-30,2022,4,797212.8675722386,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-05-31,2022,5,744973.7030661288,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-06-30,2022,6,762033.2746494088,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-07-31,2022,7,726418.3933293498,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-08-31,2022,8,773509.7266561144,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-09-30,2022,9,758917.1792860595,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-10-31,2022,10,793185.4442493554,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-11-30,2022,11,769714.7053706159,True,2023-07-31,"envelope,lighting",0.0
B00011,2022-12-31,2022,12,886220.0630136566,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-01-31,2023,1,811274.9426350007,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-02-28,2023,2,814119.2340520159,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-03-31,2023,3,786205.6799282472,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-04-30,2023,4,796156.2111676087,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-05-31,2023,5,694707.4953322981,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-06-30,2023,6,725355.553356141,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-07-31,2023,7,761808.3957584217,True,2023-07-31,"envelope,lighting",0.0
B00011,2023-08-31,2023,8,554806.5794720086,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2023-09-30,2023,9,549899.2066305141,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2023-10-31,2023,10,562021.3388453815,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2023-11-30,2023,11,590899.6401391274,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2023-12-31,2023,12,571459.4863591421,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-01-31,2024,1,562447.9997831426,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-02-29,2024,2,594762.1806631668,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-03-31,2024,3,590431.5808812047,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-04-30,2024,4,547125.6136100491,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-05-31,2024,5,582603.8871156302,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-06-30,2024,6,548424.2726610939,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-07-31,2024,7,541577.3366090822,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-08-31,2024,8,521525.1679878246,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-09-30,2024,9,576599.7528098812,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-10-31,2024,10,576709.0393544154,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-11-30,2024,11,592592.0023998119,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2024-12-31,2024,12,621495.786742021,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-01-31,2025,1,596293.8648093378,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-02-28,2025,2,542952.4943661055,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-03-31,2025,3,616396.1078364128,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-04-30,2025,4,562999.622255979,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-05-31,2025,5,541012.448759531,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-06-30,2025,6,512978.3386335277,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-07-31,2025,7,556977.3124688825,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-08-31,2025,8,542806.0171386056,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-09-30,2025,9,658904.0782735518,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-10-31,2025,10,593992.5318215843,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-11-30,2025,11,620808.0640086373,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00011,2025-12-31,2025,12,597028.8089116567,True,2023-07-31,"envelope,lighting",0.26836215144265574
B00012,2022-01-31,2022,1,882654.2325684017,False,,,0.0
B00012,2022-02-28,2022,2,774268.6172832359,False,,,0.0
B00012,2022-03-31,2022,3,797539.5835879226,False,,,0.0
B00012,2022-04-30,2022,4,832126.1439325667,False,,,0.0
B00012,2022-05-31,2022,5,779153.2954004869,False,,,0.0
B00012,2022-06-30,2022,6,765081.6353317301,False,,,0.0
B00012,2022-07-31,2022,7,814610.0841033027,False,,,0.0
B00012,2022-08-31,2022,8,784766.5908804705,False,,,0.0
B00012,2022-09-30,2022,9,750417.3879050417,False,,,0.0
B00012,2022-10-31,2022,10,815263.5345508343,False,,,0.0
B00012,2022-11-30,2022,11,848680.0607144658,False,,,0.0
B00012,2022-12-31,2022,12,786175.4695328111,False,,,0.0
B00012,2023-01-31,2023,1,881211.4912887247,False,,,0.0
B00012,2023-02-28,2023,2,889238.7659157306,False,,,0.0
