time_hours,strain_sensor_0_mu_strain,strain_sensor_1_mu_strain,strain_sensor_2_mu_strain,strain_sensor_3_mu_strain,strain_sensor_4_mu_strain,strain_sensor_5_mu_strain,strain_sensor_6_mu_strain,strain_sensor_7_mu_strain
19.6,-31.482990498943092,-31.998297788694703,-30.273071887570236,-31.3232689789184,-30.085043190469406,-32.355422934519446,-31.706482383865666,-31.222540739762497
19.7,-30.957110105407533,-29.74586044359326,-29.754920845413423,-30.104925094023237,-29.655433496929465,-29.574475426862485,-30.4547778328453,-30.39338302443737
19.8,-28.71877593490277,-28.994507371463207,-28.969727359920036,-30.343642288510537,-29.614708612300134,-28.93647651280055,-30.452570282839712,-27.43818027354549
19.9,-27.16520248925822,-27.417565248271444,-27.81850710287559,-28.53232942999721,-27.509718576257097,-31.09279497829792,-26.871456898632882,-27.611184514978884
20.0,-26.044895158749863,-28.53932549412707,-25.81007157950609,-26.257556162016055,-25.14893475638493,-27.45869418051409,-27.350364347728345,-26.254408880973106
20.1,-24.619464480552026,-26.878219230590926,-25.17226028100509,-25.586071703080137,-25.671915501375565,-25.74612876165783,-25.733070809077308,-24.52196130320762
20.2,-25.507633305191934,-24.02477728264281,-24.681354163224018,-23.769326120795807,-24.661340691926853,-22.464341403870932,-24.76953761765233,-22.336993204651368
20.3,-22.503296072996513,-23.791373530479852,-22.386564760395363,-21.833687565210692,-21.300124921063226,-22.8613167772061,-22.36747423543267,-21.45923124099039
20.4,-21.70900098975444,-20.883160375470215,-21.771963474110596,-22.814651026433634,-21.447824383635822,-22.996799962324808,-21.757758356154014,-21.492435807573543
20.5,-20.11047344357225,-20.652666238161736,-19.70761917675277,-20.224814099341586,-20.23164528271416,-18.63903054841073,-18.0272391231382,-20.559778813979143
20.6,-17.631286340113075,-17.50838604550082,-17.237384059178172,-16.86328705238407,-17.424831239457134,-18.376712716504382,-18.25553365896073,-16.47786031453657
20.7,-14.847075936870096,-15.93379889731461,-15.480421810609723,-15.60082241521073,-15.488955719662272,-16.047353689667073,-15.335633999233298,-17.00969092419901
20.8,-16.44657539457574,-14.455443725904189,-13.229136474301868,-14.22386431661175,-15.365605196900253,-14.688643095540023,-13.80549850655872,-14.256658241604597
20.9,-11.979330326000488,-13.727440300858598,-11.654650212700474,-14.925475310521787,-12.087643097784822,-12.205633301321228,-13.18555564574279,-12.374350511639909
21.0,-10.610465961817198,-11.340808759345807,-11.148276449929202,-11.6577297040808,-9.314742894364024,-10.726519934709676,-10.371129991389141,-10.566315143501539
21.1,-8.331314809244363,-7.600142041220563,-8.80907387467306,-8.819666793707094,-9.052737197685254,-9.301659828736675,-8.07322391003135,-9.610073858496527
21.2,-6.666259730201632,-6.322380070509431,-6.215800882099253,-4.946864767651539,-5.20706682167773,-7.173424841530691,-6.350855284894505,-8.928137613761514
21.3,-3.5500508393189905,-5.501093208178282,-3.5454836640064595,-4.658330540473912,-5.972236598261028,-4.296025718184295,-3.4407304905447416,-4.5544569164635025
21.4,-2.7970060255554996,-1.918415099791214,-3.87612888639494,-2.3651836445183956,-2.5427092465321333,-2.7226951374687123,-3.295699074806541,-3.0054410728657066
21.5,-2.0953926699773,-0.33193290208236564,-2.120912869086075,-0.5241911918729013,-1.3210477278484205,-2.0964374126263823,-1.9457388406401885,-2.1676036494122815
21.6,0.5048869160035091,2.956475703951159,-1.019789589933883,3.0698615817490804,-0.7840677466624763,1.9942107217679477,0.7604704064647787,1.1960610083056087
21.7,1.2687440923073419,4.305675518187147,2.562556680088349,2.9677360118962417,3.574272945361736,2.389125851024074,1.9986149633685486,5.039234144197965
21.8,5.296120466109827,7.467979142344535,6.435997488943134,3.8949912515122462,4.30484410522979,5.435929856808014,6.131113534431352,5.906245914194667
21.9,8.014946446238575,10.344255783859644,8.838196735781901,8.910764992067334,7.119817082766495,5.68640112451819,7.251080868819411,9.072467436564926
22.0,10.409516582210983,10.597148205945901,10.957979476027363,9.648202682971862,9.364972155059787,9.728587906523892,8.833642039534952,8.722348662783347
22.1,11.819502932158375,12.831300760256019,11.953571027821614,12.08885994431425,12.271756758225907,13.22221094645873,12.275494468779325,12.671989667136426
22.2,14.922173695065068,12.66574053944737,14.962747515747502,15.16159511776354,15.175753677519635,14.8871693850694,12.045878607504124,14.90954690547825
22.3,17.845163795861126,15.699737972309732,16.84854180919833,14.189672125211587,16.488942338087497,16.708965502708473,17.295723383913252,16.00988555262943
22.4,21.756260483651516,19.542668616705804,21.074874847540976,17.508995286033542,21.045355508903818,18.323127795196196,19.88374906992837,18.747406817178266
22.5,21.176145397825717,21.320077558624643,22.313369385369583,21.966975913706367,21.11404276100815,20.293357853492488,21.52120815398558,21.371587197305608
22.6,23.878788037324806,23.691403197893273,24.581831289714184,23.94566114932387,24.705326677962493,24.468581224964655,24.510626291898927,23.983144483571166
22.7,28.004503340864353,25.76753344492885,25.849556892374423,27.297178065009444,27.197719582166282,27.46230431437103,25.10126546731585,26.183885193920663
22.8,30.620152543611127,28.036707778341153,28.17616238067759,29.742839873012226,28.516418408452868,29.039458164164902,30.699427556420666,30.06553182154537
22.9,31.264859941259047,31.348007764012934,31.26774899080257,30.67381238537077,31.98885163567209,31.79559531286031,30.314676436088593,31.651431999185696
23.0,36.15387170004386,35.58288227898274,34.57096681199076,33.34295923825078,34.48864877001857,35.2429818595086,34.58038794850732,34.484717699909524
23.1,35.48340548290949,37.56402744658385,35.4194123836304,38.68588403907913,36.361194820285405,37.17636045233664,37.40646951654371,37.45527378467925
23.2,37.90830764916265,39.846937754751636,38.48165008378651,39.51562085277412,39.773415133947196,37.18319245444029,39.84398532242477,39.85746093896535
23.3,41.06851031151009,42.68580818861409,42.18601341020838,41.99303495890576,43.0586295020969,40.748329212544775,43.53784320130823,43.12625933324115
23.4,44.479442463628324,44.296707543926956,45.4909091840455,46.06044413648349,44.7119984799341,46.004827688361075,47.60977380533579,41.23765565699866
23.5,47.9922423119633,46.94308908707717,46.89388887099233,47.62801423732444,46.10624577160114,48.14917647337913,46.13773975872793,48.959298480309315
23.6,49.94805536969736,48.44175052787226,50.647957784177024,51.51495100952442,51.054779829751084,50.70831435943131,49.852655621481674,49.27946924609302
23.7,52.784182069778645,52.471219333781264,53.4934558880357,52.11051626415853,51.814753537137655,51.79062618144163,52.989916801862066,52.78654154263122
23.8,55.043574497518364,56.590419012470946,55.13318573914496,55.23435617739122,54.270710888695504,55.407959592103545,55.853862871349584,54.968008948976674
23.9,59.07427305294202,56.705838078893414,57.77860783958353,55.97854454301753,58.05074339316197,58.031536095930875,56.64902809922811,56.50404221823124
24.0,59.66694097950564,59.88623950389747,59.17336906739745,58.97610002677737,61.92181548620862,59.83492049252342,59.70569799258393,61.59615885334656
24.1,64.49190787966322,63.20869085999818,63.37451927379388,64.7917029311201,62.53097204177296,62.12107328421585,62.07352448209244,60.73495374306427
24.2,65.64364509690861,65.3694728801382,66.48670840251415,66.83440834975718,66.14883885968935,63.64807940284888,65.96817045774449,65.5368849656663
24.3,68.86689661386761,69.9002674380255,67.7935884058789,67.82423760133966,67.30020676427318,68.19347625783956,66.26879943351882,65.42238694048508
24.4,70.70536850220208,69.85686331612203,69.4900423409232,70.75512196551112,71.9064660603824,70.37673643546805,70.57430211196612,70.94735369900629
24.5,73.76662260977504,72.79216437308996,73.61083698908318,71.67937152647335,74.25800718299935,71.4760266508616,74.32152618346383,72.17520387419783
24.6,75.09269577905513,79.58558900478312,76.09590455873237,74.63125329153858,74.61322092404039,76.84037540608355,74.97958619675154,76.28826730464034
24.7,77.63855462811145,76.81165954238983,77.62404384687966,78.37483351895298,78.81611729959552,80.21429165798351,80.19594266279374,77.95147704821461
24.8,80.24815712799685,80.62497989690182,82.44402598130675,82.55947128937251,81.6864556054522,81.5650813818696,81.64757824856962,80.51796767192127
24.9,83.12559323406816,84.47961087415553,82.05106171498394,85.42090636649166,83.00196363655738,85.19885103059487,83.98307120662834,84.22819834550965
25.0,87.4010759143683,86.05304029612763,88.26494440213433,87.24650849854895,87.98745315363328,86.33161018672182,86.26915531581392,86.2558986311758
25.1,88.57607941143502,87.05414235525268,88.07619935285611,90.04239679755793,88.70270284570391,89.33612256323295,88.99129214156018,89.95318357523821
25.2,91.9834121195943,91.61945999070181,91.17108437421636,91.48429126937324,92.83764423910104,91.84714969291495,92.66776950238959,90.43088142091442
25.3,92.52587073481756,92.06336707919273,93.00821933761533,93.09639380416372,94.75125738975204,92.9504255077362,93.9966840875339,92.5450609255739
25.4,97.29524242159475,96.43640791677784,96.37711504083043,97.72155226742115,95.136748923278,96.60055400734164,96.1695301843521,96.32883829263069
25.5,96.9476022080901,97.71226679769802,99.58212651798989,98.4222569008688,98.43815835941088,98.90854926509303,98.93582097833949,98.31668017256948
25.6,101.59924615264237,100.04266459390388,101.09630066030752,101.45035896637292,99.72744235722061,101.11256786990384,101.86447951278005,100.88359504169492
25.7,102.85862635362942,102.2692601238998,102.31296105816295,104.31481714908787,103.2872470746436,104.55070018681657,101.44475167770418,103.27190750920018
25.8,105.2020029449565,106.04402865684024,104.2906348394754,104.62895419210506,105.91715413726396,105.50544370530127,106.97926003430082,107.08623396042988
25.9,106.91835486392843,107.9648002313607,105.93263242344197,105.85710583134754,107.00670377127727,108.51852897794052,108.70792769840278,109.30630862812889
26.0,109.36430743925186,110.88109306937854,111.53650165945209,110.13549174361704,109.62920772142809,108.87936801835293,110.93236259650854,111.24788447777163
26.1,110.6731023661018,114.70567891504089,113.19355778425724,111.50152690422198,111.24381418992938,112.03837646400888,111.73465877302647,112.38382541946156
26.2,113.74831623469164,112.92064200039646,114.62121848005954,115.09234688966191,115.93453201358169,115.46829735881383,114.45605918145667,113.05914694546946
26.3,116.8785304107321,116.84245188708115,118.06094644143388,115.15357802728852,116.36713394807177,116.84987517683956,117.08767369219586,118.6471401003892
26.4,121.30506058905094,117.45421112858324,121.24703562382378,120.00451641367205,119.6328198644536,118.58670019993822,117.07867909838887,119.17635107107716
26.5,121.80438172134293,120.80967720278923,121.12334465953776,121.3242166596229,120.45937058752311,121.30487872195951,120.88320846756118,120.29151065431697
26.6,123.07317095913147,122.15754933678878,122.28423436475667,123.10882024612754,121.29315745624045,124.61824470270791,123.4755354089628,123.04280749955645
26.7,125.54644979641765,125.22225322436617,124.53087941100661,126.20366768831428,127.02524046001682,124.827934586375,125.68466799529237,125.98626321827903
26.8,127.81255489227976,126.88318694813623,126.17065602769557,127.37493048986238,126.98447521482308,126.1026907149407,126.46776704943605,129.09607373138212
26.9,130.15457052604998,127.97109396897206,127.7217881440964,131.13317192627707,129.04409994440888,130.2356279776852,130.78294109988389,126.99472640779729
27.0,129.9456005384622,131.24097922413685,131.06947854904033,128.46867647508702,130.90570022901736,129.92587949445496,129.23042497321165,131.50174595136895
27.1,133.05403999339052,133.55263144806014,132.14124349914042,134.24370975732865,132.45400975597056,133.44847091452004,133.20592158067555,134.3779799842008
27.2,136.09859059121266,135.66144547551386,134.48093466526979,133.4308571261007,134.27395690800276,133.59792439917874,135.4387272558127,134.13120041958027
27.3,136.4287913800648,136.61753838296138,135.34041697326936,135.2239779054108,135.30149415231537,135.7826614155679,136.8933780085941,136.88363699109337
27.4,137.3368738202866,138.95404506751075,138.42305447600913,138.00866515067256,136.33036117788618,137.78174535094155,137.11829820273323,136.98989797506079
27.5,138.93013093625797,139.55421698840684,140.82960465253393,140.09464922609166,139.3949258649431,138.40883017544348,138.1616323177972,137.56535609587607
27.6,141.25758594482218,142.12100568624496,141.9418367927575,142.7924996064349,142.38901618513069,141.38718344898123,142.07239664368092,141.09898575597072
27.7,141.19818910606006,139.6815817817282,142.2929829193441,142.65022464898232,140.87116581170417,141.17553211017932,142.76549012713238,142.10698166963405
27.8,144.23321100616027,144.8556328484295,144.46686700208076,142.94474463330374,144.68995629992293,143.69823494911503,144.11824066105996,144.09706136060723
27.9,146.6572557348346,145.3815401110013,145.6589951711142,145.78090179664835,144.40909098334353,144.7410262147008,144.20174537904913,144.69908787501103
28.0,145.26403479393582,146.30871589764516,148.39021633938592,147.5739821713224,147.8454936536259,147.57960960582324,147.20921726193893,146.81108687620454
28.1,148.8165949183207,147.02984034710457,148.74176932383176,149.357748179071,148.27556365200917,148.62219925532173,148.07641967994,147.65759046223187
28.2,149.33085792928406,150.69983876198253,150.84597218395112,149.24775635711524,150.5345051921789,149.17970915063933,151.48101947176093,149.53824558146377
28.3,150.683061094778,149.5406657594501,151.68514006057862,150.28504098266203,149.9458597025891,150.10290881834587,148.47337715883717,149.45528699610333
28.4,151.47578604749015,149.85183578377206,151.22480289739613,149.48685600242283,150.1933027186442,149.9378755066178,151.60074208628862,153.38353393501293
28.5,152.67540248045103,152.98883878608558,152.4713957468071,151.15806125739363,151.03072641156663,151.95177090701915,153.28490349104783,152.8888700922225
28.6,153.27056220946827,152.45216614741173,153.60609658148732,155.2402649083272,155.0307499136746,154.14446783951226,153.4104150931602,156.959328910161
28.7,154.94964144632272,154.15329575206573,153.91191547473687,155.41392131577814,153.3487295931937,155.11656297819172,156.5733711214078,152.72302977215546
28.8,156.19319748679854,155.91014323009193,156.23043112358909,154.3421992761587,154.07080891430502,156.3194705340341,155.87323254152966,156.86801045610488
