layer,x_index,y_index,thickness_um
electrolyte,77,52,35.0
electrolyte,77,54,35.0
electrolyte,77,56,35.0
electrolyte,77,58,35.0
electrolyte,77,60,35.0
electrolyte,77,62,15.0
electrolyte,77,63,15.0
electrolyte,77,65,15.0
electrolyte,77,67,15.0
electrolyte,77,69,15.0
electrolyte,77,71,15.0
electrolyte,77,73,17.5
electrolyte,77,75,22.5
electrolyte,77,77,22.5
electrolyte,77,79,22.5
electrolyte,77,81,22.5
electrolyte,77,83,22.5
electrolyte,77,85,20.0
electrolyte,77,87,20.0
electrolyte,77,89,25.0
electrolyte,77,91,35.0
electrolyte,77,93,35.0
electrolyte,77,95,0.0
electrolyte,79,0,0.0
electrolyte,79,1,35.0
electrolyte,79,3,35.0
electrolyte,79,5,35.0
electrolyte,79,7,35.0
electrolyte,79,9,35.0
electrolyte,79,11,35.0
electrolyte,79,13,35.0
electrolyte,79,15,20.0
electrolyte,79,17,20.0
electrolyte,79,19,20.0
electrolyte,79,21,35.0
electrolyte,79,23,35.0
electrolyte,79,25,35.0
electrolyte,79,27,35.0
electrolyte,79,29,35.0
electrolyte,79,31,35.0
electrolyte,79,32,35.0
electrolyte,79,34,35.0
electrolyte,79,36,35.0
electrolyte,79,38,35.0
electrolyte,79,40,35.0
electrolyte,79,42,35.0
electrolyte,79,44,35.0
electrolyte,79,46,30.0
electrolyte,79,48,30.0
electrolyte,79,50,30.0
electrolyte,79,52,35.0
electrolyte,79,54,35.0
electrolyte,79,56,35.0
electrolyte,79,58,35.0
electrolyte,79,60,25.0
electrolyte,79,62,25.0
electrolyte,79,63,25.0
electrolyte,79,65,12.5
electrolyte,79,67,12.5
electrolyte,79,69,12.5
electrolyte,79,71,12.5
electrolyte,79,73,12.5
electrolyte,79,75,15.0
electrolyte,79,77,22.5
electrolyte,79,79,22.5
electrolyte,79,81,25.0
electrolyte,79,83,25.0
electrolyte,79,85,25.0
electrolyte,79,87,25.0
electrolyte,79,89,35.0
electrolyte,79,91,35.0
electrolyte,79,93,35.0
electrolyte,79,95,0.0
electrolyte,81,0,0.0
electrolyte,81,1,25.0
electrolyte,81,3,25.0
electrolyte,81,5,25.0
electrolyte,81,7,32.5
electrolyte,81,9,32.5
electrolyte,81,11,32.5
electrolyte,81,13,20.0
electrolyte,81,15,22.5
electrolyte,81,17,17.5
electrolyte,81,19,20.0
electrolyte,81,21,27.5
electrolyte,81,23,35.0
electrolyte,81,25,35.0
electrolyte,81,27,35.0
electrolyte,81,29,35.0
electrolyte,81,31,35.0
electrolyte,81,32,35.0
electrolyte,81,34,35.0
electrolyte,81,36,35.0
electrolyte,81,38,35.0
electrolyte,81,40,27.5
electrolyte,81,42,25.0
electrolyte,81,44,25.0
electrolyte,81,46,35.0
electrolyte,81,48,35.0
electrolyte,81,50,35.0
electrolyte,81,52,35.0
electrolyte,81,54,35.0
electrolyte,81,56,27.5
electrolyte,81,58,27.5
electrolyte,81,60,25.0
electrolyte,81,62,25.0
electrolyte,81,63,25.0
electrolyte,81,65,25.0
electrolyte,81,67,12.5
electrolyte,81,69,12.5
electrolyte,81,71,12.5
electrolyte,81,73,12.5
electrolyte,81,75,15.0
electrolyte,81,77,25.0
electrolyte,81,79,35.0
electrolyte,81,81,35.0
electrolyte,81,83,35.0
electrolyte,81,85,35.0
electrolyte,81,87,35.0
electrolyte,81,89,35.0
electrolyte,81,91,35.0
electrolyte,81,93,35.0
electrolyte,81,95,0.0
electrolyte,83,0,0.0
electrolyte,83,1,25.0
electrolyte,83,3,25.0
electrolyte,83,5,25.0
electrolyte,83,7,25.0
electrolyte,83,9,25.0
electrolyte,83,11,20.0
electrolyte,83,13,17.5
electrolyte,83,15,15.0
electrolyte,83,17,17.5
electrolyte,83,19,20.0
electrolyte,83,21,20.0
electrolyte,83,23,27.5
electrolyte,83,25,35.0
electrolyte,83,27,35.0
electrolyte,83,29,35.0
electrolyte,83,31,35.0
electrolyte,83,32,35.0
electrolyte,83,34,35.0
electrolyte,83,36,35.0
electrolyte,83,38,35.0
electrolyte,83,40,27.5
electrolyte,83,42,25.0
electrolyte,83,44,25.0
electrolyte,83,46,25.0
electrolyte,83,48,35.0
electrolyte,83,50,35.0
electrolyte,83,52,35.0
electrolyte,83,54,35.0
electrolyte,83,56,27.5
electrolyte,83,58,25.0
electrolyte,83,60,25.0
electrolyte,83,62,25.0
electrolyte,83,63,25.0
electrolyte,83,65,25.0
electrolyte,83,67,25.0
electrolyte,83,69,12.5
electrolyte,83,71,12.5
electrolyte,83,73,15.0
electrolyte,83,75,22.5
electrolyte,83,77,35.0
electrolyte,83,79,35.0
electrolyte,83,81,35.0
electrolyte,83,83,35.0
electrolyte,83,85,35.0
electrolyte,83,87,35.0
electrolyte,83,89,35.0
electrolyte,83,91,35.0
electrolyte,83,93,35.0
electrolyte,83,95,0.0
electrolyte,85,0,0.0
electrolyte,85,1,27.5
electrolyte,85,3,27.5
electrolyte,85,5,27.5
electrolyte,85,7,25.0
electrolyte,85,9,25.0
electrolyte,85,11,20.0
electrolyte,85,13,17.5
electrolyte,85,15,17.5
electrolyte,85,17,17.5
electrolyte,85,19,17.5
electrolyte,85,21,20.0
electrolyte,85,23,27.5
electrolyte,85,25,35.0
electrolyte,85,27,35.0
electrolyte,85,29,35.0
electrolyte,85,31,35.0
electrolyte,85,32,35.0
electrolyte,85,34,35.0
electrolyte,85,36,35.0
electrolyte,85,38,35.0
electrolyte,85,40,35.0
electrolyte,85,42,25.0
electrolyte,85,44,22.5
electrolyte,85,46,25.0
electrolyte,85,48,35.0
electrolyte,85,50,35.0
electrolyte,85,52,35.0
electrolyte,85,54,35.0
electrolyte,85,56,15.0
electrolyte,85,58,15.0
electrolyte,85,60,15.0
electrolyte,85,62,25.0
electrolyte,85,63,25.0
electrolyte,85,65,25.0
electrolyte,85,67,17.5
electrolyte,85,69,20.0
electrolyte,85,71,20.0
electrolyte,85,73,22.5
electrolyte,85,75,25.0
electrolyte,85,77,35.0
electrolyte,85,79,35.0
electrolyte,85,81,35.0
electrolyte,85,83,35.0
electrolyte,85,85,35.0
electrolyte,85,87,35.0
electrolyte,85,89,35.0
electrolyte,85,91,35.0
electrolyte,85,93,35.0
electrolyte,85,95,0.0
electrolyte,87,0,0.0
electrolyte,87,1,35.0
electrolyte,87,3,35.0
electrolyte,87,5,35.0
electrolyte,87,7,25.0
electrolyte,87,9,20.0
electrolyte,87,11,15.0
electrolyte,87,13,10.0
electrolyte,87,15,12.5
electrolyte,87,17,20.0
electrolyte,87,19,20.0
electrolyte,87,21,27.5
electrolyte,87,23,35.0
electrolyte,87,25,35.0
electrolyte,87,27,35.0
electrolyte,87,29,35.0
electrolyte,87,31,35.0
electrolyte,87,32,35.0
electrolyte,87,34,35.0
electrolyte,87,36,35.0
electrolyte,87,38,35.0
electrolyte,87,40,35.0
electrolyte,87,42,27.5
electrolyte,87,44,25.0
electrolyte,87,46,25.0
electrolyte,87,48,35.0
electrolyte,87,50,35.0
electrolyte,87,52,35.0
electrolyte,87,54,35.0
electrolyte,87,56,15.0
electrolyte,87,58,15.0
electrolyte,87,60,15.0
electrolyte,87,62,17.5
electrolyte,87,63,20.0
electrolyte,87,65,20.0
electrolyte,87,67,20.0
electrolyte,87,69,20.0
electrolyte,87,71,20.0
electrolyte,87,73,22.5
electrolyte,87,75,22.5
electrolyte,87,77,22.5
electrolyte,87,79,20.0
electrolyte,87,81,20.0
electrolyte,87,83,35.0
electrolyte,87,85,35.0
electrolyte,87,87,35.0
electrolyte,87,89,35.0
electrolyte,87,91,35.0
electrolyte,87,93,35.0
electrolyte,87,95,0.0
electrolyte,89,0,0.0
electrolyte,89,1,25.0
electrolyte,89,3,25.0
electrolyte,89,5,22.5
electrolyte,89,7,20.0
electrolyte,89,9,20.0
electrolyte,89,11,17.5
electrolyte,89,13,17.5
electrolyte,89,15,17.5
electrolyte,89,17,35.0
electrolyte,89,19,35.0
electrolyte,89,21,35.0
electrolyte,89,23,35.0
electrolyte,89,25,35.0
electrolyte,89,27,35.0
electrolyte,89,29,35.0
electrolyte,89,31,35.0
electrolyte,89,32,35.0
electrolyte,89,34,35.0
electrolyte,89,36,35.0
electrolyte,89,38,35.0
electrolyte,89,40,35.0
electrolyte,89,42,35.0
electrolyte,89,44,35.0
electrolyte,89,46,35.0
electrolyte,89,48,35.0
electrolyte,89,50,35.0
electrolyte,89,52,35.0
electrolyte,89,54,35.0
electrolyte,89,56,35.0
electrolyte,89,58,35.0
electrolyte,89,60,35.0
electrolyte,89,62,27.5
electrolyte,89,63,22.5
electrolyte,89,65,22.5
electrolyte,89,67,20.0
electrolyte,89,69,20.0
electrolyte,89,71,20.0
electrolyte,89,73,20.0
electrolyte,89,75,20.0
electrolyte,89,77,17.5
electrolyte,89,79,17.5
electrolyte,89,81,20.0
electrolyte,89,83,20.0
electrolyte,89,85,25.0
electrolyte,89,87,35.0
electrolyte,89,89,35.0
electrolyte,89,91,35.0
electrolyte,89,93,35.0
electrolyte,89,95,0.0
electrolyte,91,0,0.0
electrolyte,91,1,15.0
electrolyte,91,3,22.5
electrolyte,91,5,22.5
electrolyte,91,7,22.5
electrolyte,91,9,22.5
electrolyte,91,11,20.0
electrolyte,91,13,22.5
electrolyte,91,15,27.5
electrolyte,91,17,35.0
electrolyte,91,19,35.0
electrolyte,91,21,35.0
electrolyte,91,23,35.0
electrolyte,91,25,35.0
electrolyte,91,27,35.0
electrolyte,91,29,35.0
electrolyte,91,31,35.0
electrolyte,91,32,35.0
electrolyte,91,34,35.0
electrolyte,91,36,35.0
electrolyte,91,38,35.0
electrolyte,91,40,35.0
electrolyte,91,42,35.0
electrolyte,91,44,35.0
electrolyte,91,46,35.0
electrolyte,91,48,35.0
electrolyte,91,50,35.0
electrolyte,91,52,35.0
electrolyte,91,54,35.0
electrolyte,91,56,22.5
electrolyte,91,58,22.5
electrolyte,91,60,27.5
electrolyte,91,62,35.0
electrolyte,91,63,35.0
electrolyte,91,65,35.0
electrolyte,91,67,25.0
electrolyte,91,69,25.0
electrolyte,91,71,17.5
electrolyte,91,73,12.5
electrolyte,91,75,17.5
electrolyte,91,77,17.5
electrolyte,91,79,17.5
electrolyte,91,81,20.0
electrolyte,91,83,22.5
electrolyte,91,85,25.0
electrolyte,91,87,35.0
electrolyte,91,89,35.0
electrolyte,91,91,35.0
electrolyte,91,93,22.5
electrolyte,91,95,0.0
electrolyte,93,0,0.0
electrolyte,93,1,15.0
electrolyte,93,3,17.5
electrolyte,93,5,25.0
electrolyte,93,7,25.0
electrolyte,93,9,25.0
electrolyte,93,11,35.0
electrolyte,93,13,35.0
electrolyte,93,15,27.5
electrolyte,93,17,27.5
electrolyte,93,19,35.0
electrolyte,93,21,35.0
electrolyte,93,23,35.0
electrolyte,93,25,35.0
electrolyte,93,27,35.0
electrolyte,93,29,35.0
electrolyte,93,31,35.0
electrolyte,93,32,35.0
electrolyte,93,34,27.5
electrolyte,93,36,27.5
electrolyte,93,38,27.5
electrolyte,93,40,27.5
electrolyte,93,42,35.0
electrolyte,93,44,35.0
electrolyte,93,46,35.0
electrolyte,93,48,35.0
electrolyte,93,50,35.0
electrolyte,93,52,35.0
electrolyte,93,54,20.0
electrolyte,93,56,20.0
electrolyte,93,58,22.5
electrolyte,93,60,27.5
electrolyte,93,62,35.0
electrolyte,93,63,35.0
electrolyte,93,65,35.0
electrolyte,93,67,35.0
electrolyte,93,69,25.0
electrolyte,93,71,17.5
electrolyte,93,73,10.0
electrolyte,93,75,2.5
electrolyte,93,77,10.0
electrolyte,93,79,20.0
electrolyte,93,81,22.5
electrolyte,93,83,25.0
electrolyte,93,85,35.0
electrolyte,93,87,35.0
electrolyte,93,89,27.5
electrolyte,93,91,10.0
electrolyte,93,93,0.0
electrolyte,93,95,0.0
electrolyte,95,0,0.0
electrolyte,95,1,0.0
electrolyte,95,3,0.0
electrolyte,95,5,0.0
electrolyte,95,7,0.0
electrolyte,95,9,0.0
electrolyte,95,11,0.0
electrolyte,95,13,0.0
electrolyte,95,15,0.0
electrolyte,95,17,0.0
electrolyte,95,19,0.0
electrolyte,95,21,0.0
electrolyte,95,23,0.0
electrolyte,95,25,0.0
electrolyte,95,27,0.0
electrolyte,95,29,0.0
electrolyte,95,31,0.0
electrolyte,95,32,0.0
electrolyte,95,34,0.0
electrolyte,95,36,0.0
electrolyte,95,38,0.0
electrolyte,95,40,0.0
electrolyte,95,42,0.0
electrolyte,95,44,0.0
electrolyte,95,46,0.0
electrolyte,95,48,0.0
electrolyte,95,50,0.0
electrolyte,95,52,0.0
electrolyte,95,54,0.0
electrolyte,95,56,0.0
electrolyte,95,58,0.0
electrolyte,95,60,0.0
electrolyte,95,62,0.0
electrolyte,95,63,0.0
electrolyte,95,65,0.0
electrolyte,95,67,0.0
electrolyte,95,69,0.0
electrolyte,95,71,0.0
electrolyte,95,73,0.0
electrolyte,95,75,0.0
electrolyte,95,77,0.0
electrolyte,95,79,0.0
electrolyte,95,81,0.0
electrolyte,95,83,0.0
electrolyte,95,85,0.0
electrolyte,95,87,0.0
electrolyte,95,89,0.0
electrolyte,95,91,0.0
electrolyte,95,93,0.0
electrolyte,95,95,0.0
cathode,0,0,0.0
cathode,0,1,0.0
cathode,0,3,0.0
cathode,0,5,0.0
cathode,0,7,0.0
cathode,0,9,0.0
cathode,0,11,0.0
cathode,0,13,0.0
cathode,0,15,0.0
cathode,0,17,0.0
cathode,0,19,0.0
cathode,0,21,0.0
cathode,0,23,0.0
cathode,0,25,0.0
cathode,0,27,0.0
cathode,0,29,0.0
cathode,0,31,0.0
cathode,0,32,0.0
cathode,0,34,0.0
cathode,0,36,0.0
cathode,0,38,0.0
cathode,0,40,0.0
cathode,0,42,0.0
cathode,0,44,0.0
cathode,0,46,0.0
cathode,0,48,0.0
cathode,0,50,0.0
cathode,0,52,0.0
cathode,0,54,0.0
cathode,0,56,0.0
cathode,0,58,0.0
cathode,0,60,0.0
cathode,0,62,0.0
cathode,0,63,0.0
cathode,0,65,0.0
cathode,0,67,0.0
cathode,0,69,0.0
cathode,0,71,0.0
cathode,0,73,0.0
cathode,0,75,0.0
cathode,0,77,0.0
cathode,0,79,0.0
cathode,0,81,0.0
cathode,0,83,0.0
cathode,0,85,0.0
cathode,0,87,0.0
cathode,0,89,0.0
cathode,0,91,0.0
cathode,0,93,0.0
cathode,0,95,0.0
cathode,1,0,0.0
cathode,1,1,80.0
cathode,1,3,80.0
cathode,1,5,82.5
cathode,1,7,82.5
cathode,1,9,87.5
cathode,1,11,90.0
cathode,1,13,90.0
cathode,1,15,92.5
cathode,1,17,92.5
cathode,1,19,95.0
cathode,1,21,92.5
cathode,1,23,90.0
cathode,1,25,80.0
cathode,1,27,57.5
cathode,1,29,52.5
cathode,1,31,52.5
cathode,1,32,52.5
cathode,1,34,65.0
cathode,1,36,65.0
cathode,1,38,90.0
cathode,1,40,95.0
cathode,1,42,85.0
cathode,1,44,72.5
cathode,1,46,57.5
cathode,1,48,62.5
cathode,1,50,57.5
cathode,1,52,67.5
cathode,1,54,70.0
cathode,1,56,70.0
cathode,1,58,82.5
cathode,1,60,82.5
cathode,1,62,82.5
cathode,1,63,85.0
cathode,1,65,87.5
cathode,1,67,85.0
cathode,1,69,87.5
cathode,1,71,95.0
cathode,1,73,95.0
cathode,1,75,90.0
cathode,1,77,82.5
cathode,1,79,70.0
cathode,1,81,80.0
cathode,1,83,82.5
cathode,1,85,97.5
cathode,1,87,100.0
cathode,1,89,107.5
cathode,1,91,92.5
cathode,1,93,90.0
cathode,1,95,0.0
cathode,3,0,0.0
cathode,3,1,80.0
cathode,3,3,80.0
cathode,3,5,82.5
cathode,3,7,90.0
cathode,3,9,90.0
cathode,3,11,90.0
cathode,3,13,90.0
cathode,3,15,92.5
cathode,3,17,95.0
cathode,3,19,92.5
cathode,3,21,92.5
cathode,3,23,92.5
cathode,3,25,92.5
cathode,3,27,67.5
cathode,3,29,50.0
cathode,3,31,52.5
cathode,3,32,65.0
cathode,3,34,62.5
cathode,3,36,77.5
cathode,3,38,95.0
cathode,3,40,92.5
cathode,3,42,85.0
cathode,3,44,77.5
cathode,3,46,72.5
cathode,3,48,70.0
cathode,3,50,65.0
cathode,3,52,75.0
cathode,3,54,85.0
cathode,3,56,92.5
cathode,3,58,95.0
cathode,3,60,95.0
cathode,3,62,95.0
cathode,3,63,97.5
cathode,3,65,100.0
cathode,3,67,92.5
cathode,3,69,90.0
cathode,3,71,95.0
cathode,3,73,92.5
cathode,3,75,90.0
cathode,3,77,82.5
cathode,3,79,82.5
cathode,3,81,95.0
cathode,3,83,97.5
cathode,3,85,100.0
cathode,3,87,107.5
cathode,3,89,107.5
cathode,3,91,82.5
cathode,3,93,80.0
cathode,3,95,0.0
cathode,5,0,0.0
cathode,5,1,92.5
cathode,5,3,100.0
cathode,5,5,100.0
cathode,5,7,107.5
cathode,5,9,95.0
cathode,5,11,92.5
cathode,5,13,90.0
cathode,5,15,85.0
cathode,5,17,87.5
cathode,5,19,97.5
cathode,5,21,100.0
cathode,5,23,100.0
cathode,5,25,92.5
cathode,5,27,70.0
cathode,5,29,62.5
cathode,5,31,80.0
cathode,5,32,82.5
cathode,5,34,90.0
cathode,5,36,87.5
cathode,5,38,85.0
cathode,5,40,85.0
cathode,5,42,70.0
cathode,5,44,77.5
cathode,5,46,77.5
cathode,5,48,87.5
cathode,5,50,100.0
cathode,5,52,107.5
cathode,5,54,100.0
cathode,5,56,97.5
cathode,5,58,97.5
cathode,5,60,107.5
cathode,5,62,107.5
cathode,5,63,107.5
cathode,5,65,92.5
cathode,5,67,92.5
cathode,5,69,90.0
cathode,5,71,92.5
cathode,5,73,92.5
cathode,5,75,90.0
cathode,5,77,82.5
cathode,5,79,85.0
cathode,5,81,92.5
cathode,5,83,100.0
cathode,5,85,100.0
cathode,5,87,92.5
cathode,5,89,80.0
cathode,5,91,87.5
cathode,5,93,87.5
cathode,5,95,0.0
cathode,7,0,0.0
cathode,7,1,107.5
cathode,7,3,107.5
cathode,7,5,107.5
cathode,7,7,107.5
cathode,7,9,107.5
cathode,7,11,92.5
cathode,7,13,82.5
cathode,7,15,85.0
cathode,7,17,90.0
cathode,7,19,107.5
cathode,7,21,92.5
cathode,7,23,75.0
cathode,7,25,72.5
cathode,7,27,80.0
cathode,7,29,85.0
cathode,7,31,97.5
cathode,7,32,97.5
cathode,7,34,97.5
cathode,7,36,87.5
cathode,7,38,82.5
cathode,7,40,75.0
cathode,7,42,62.5
cathode,7,44,62.5
cathode,7,46,67.5
cathode,7,48,90.0
cathode,7,50,107.5
cathode,7,52,107.5
cathode,7,54,107.5
cathode,7,56,107.5
cathode,7,58,107.5
cathode,7,60,107.5
cathode,7,62,107.5
cathode,7,63,107.5
cathode,7,65,95.0
cathode,7,67,92.5
cathode,7,69,85.0
cathode,7,71,85.0
cathode,7,73,80.0
cathode,7,75,80.0
cathode,7,77,82.5
cathode,7,79,87.5
cathode,7,81,95.0
cathode,7,83,85.0
cathode,7,85,85.0
cathode,7,87,77.5
cathode,7,89,77.5
cathode,7,91,52.5
cathode,7,93,65.0
cathode,7,95,0.0
cathode,9,0,0.0
cathode,9,1,107.5
cathode,9,3,107.5
cathode,9,5,107.5
cathode,9,7,107.5
cathode,9,9,107.5
cathode,9,11,95.0
cathode,9,13,82.5
cathode,9,15,87.5
cathode,9,17,100.0
cathode,9,19,97.5
cathode,9,21,75.0
cathode,9,23,65.0
cathode,9,25,57.5
cathode,9,27,72.5
cathode,9,29,82.5
cathode,9,31,95.0
cathode,9,32,97.5
cathode,9,34,97.5
cathode,9,36,85.0
cathode,9,38,80.0
cathode,9,40,72.5
cathode,9,42,45.0
cathode,9,44,45.0
cathode,9,46,62.5
cathode,9,48,85.0
cathode,9,50,107.5
cathode,9,52,107.5
cathode,9,54,107.5
cathode,9,56,97.5
cathode,9,58,97.5
cathode,9,60,97.5
cathode,9,62,92.5
cathode,9,63,92.5
cathode,9,65,82.5
cathode,9,67,82.5
cathode,9,69,82.5
cathode,9,71,75.0
cathode,9,73,80.0
cathode,9,75,80.0
cathode,9,77,85.0
cathode,9,79,87.5
cathode,9,81,95.0
cathode,9,83,92.5
cathode,9,85,85.0
cathode,9,87,77.5
cathode,9,89,82.5
cathode,9,91,62.5
cathode,9,93,62.5
cathode,9,95,0.0
cathode,11,0,0.0
cathode,11,1,85.0
cathode,11,3,85.0
cathode,11,5,92.5
cathode,11,7,97.5
cathode,11,9,97.5
cathode,11,11,107.5
cathode,11,13,107.5
cathode,11,15,107.5
cathode,11,17,107.5
cathode,11,19,90.0
cathode,11,21,90.0
cathode,11,23,77.5
cathode,11,25,65.0
cathode,11,27,67.5
cathode,11,29,75.0
cathode,11,31,90.0
cathode,11,32,90.0
cathode,11,34,92.5
cathode,11,36,85.0
cathode,11,38,82.5
cathode,11,40,82.5
cathode,11,42,72.5
cathode,11,44,57.5
cathode,11,46,72.5
cathode,11,48,87.5
cathode,11,50,95.0
cathode,11,52,95.0
cathode,11,54,97.5
cathode,11,56,90.0
cathode,11,58,92.5
cathode,11,60,95.0
cathode,11,62,90.0
cathode,11,63,87.5
cathode,11,65,62.5
cathode,11,67,60.0
cathode,11,69,70.0
cathode,11,71,80.0
cathode,11,73,85.0
cathode,11,75,92.5
cathode,11,77,87.5
cathode,11,79,95.0
cathode,11,81,95.0
cathode,11,83,95.0
cathode,11,85,95.0
cathode,11,87,95.0
cathode,11,89,80.0
cathode,11,91,80.0
cathode,11,93,75.0
cathode,11,95,0.0
cathode,13,0,0.0
cathode,13,1,75.0
cathode,13,3,77.5
cathode,13,5,82.5
cathode,13,7,87.5
cathode,13,9,87.5
cathode,13,11,90.0
cathode,13,13,107.5
cathode,13,15,107.5
cathode,13,17,107.5
cathode,13,19,92.5
cathode,13,21,92.5
cathode,13,23,87.5
cathode,13,25,87.5
cathode,13,27,75.0
cathode,13,29,87.5
cathode,13,31,85.0
cathode,13,32,85.0
cathode,13,34,92.5
cathode,13,36,87.5
cathode,13,38,95.0
cathode,13,40,95.0
cathode,13,42,95.0
cathode,13,44,87.5
cathode,13,46,85.0
cathode,13,48,77.5
cathode,13,50,80.0
cathode,13,52,82.5
cathode,13,54,75.0
cathode,13,56,85.0
cathode,13,58,92.5
cathode,13,60,95.0
cathode,13,62,97.5
cathode,13,63,87.5
cathode,13,65,60.0
cathode,13,67,55.0
cathode,13,69,55.0
cathode,13,71,67.5
cathode,13,73,77.5
cathode,13,75,92.5
cathode,13,77,95.0
cathode,13,79,95.0
cathode,13,81,97.5
cathode,13,83,97.5
cathode,13,85,97.5
cathode,13,87,107.5
cathode,13,89,100.0
cathode,13,91,95.0
cathode,13,93,97.5
cathode,13,95,0.0
cathode,15,0,0.0
cathode,15,1,77.5
cathode,15,3,77.5
cathode,15,5,82.5
cathode,15,7,87.5
cathode,15,9,87.5
cathode,15,11,87.5
cathode,15,13,107.5
cathode,15,15,107.5
cathode,15,17,107.5
cathode,15,19,107.5
cathode,15,21,95.0
cathode,15,23,92.5
cathode,15,25,87.5
cathode,15,27,85.0
cathode,15,29,90.0
cathode,15,31,85.0
cathode,15,32,82.5
cathode,15,34,100.0
cathode,15,36,95.0
cathode,15,38,95.0
cathode,15,40,95.0
cathode,15,42,95.0
cathode,15,44,87.5
cathode,15,46,87.5
cathode,15,48,80.0
cathode,15,50,82.5
cathode,15,52,85.0
cathode,15,54,87.5
cathode,15,56,85.0
cathode,15,58,100.0
cathode,15,60,107.5
cathode,15,62,100.0
cathode,15,63,92.5
cathode,15,65,65.0
cathode,15,67,42.5
cathode,15,69,42.5
cathode,15,71,55.0
cathode,15,73,67.5
cathode,15,75,77.5
cathode,15,77,95.0
cathode,15,79,95.0
cathode,15,81,97.5
cathode,15,83,107.5
cathode,15,85,107.5
cathode,15,87,107.5
cathode,15,89,107.5
cathode,15,91,107.5
cathode,15,93,107.5
cathode,15,95,0.0
cathode,17,0,0.0
cathode,17,1,87.5
cathode,17,3,90.0
cathode,17,5,107.5
cathode,17,7,95.0
cathode,17,9,87.5
cathode,17,11,87.5
cathode,17,13,107.5
cathode,17,15,107.5
cathode,17,17,107.5
cathode,17,19,107.5
cathode,17,21,107.5
cathode,17,23,105.0
cathode,17,25,97.5
cathode,17,27,100.0
cathode,17,29,97.5
cathode,17,31,102.5
cathode,17,32,100.0
cathode,17,34,92.5
cathode,17,36,82.5
cathode,17,38,82.5
cathode,17,40,87.5
cathode,17,42,85.0
cathode,17,44,82.5
cathode,17,46,95.0
cathode,17,48,107.5
cathode,17,50,92.5
cathode,17,52,92.5
cathode,17,54,92.5
cathode,17,56,100.0
cathode,17,58,107.5
cathode,17,60,107.5
cathode,17,62,100.0
cathode,17,63,97.5
cathode,17,65,80.0
cathode,17,67,47.5
cathode,17,69,47.5
cathode,17,71,52.5
cathode,17,73,62.5
cathode,17,75,77.5
cathode,17,77,95.0
cathode,17,79,95.0
cathode,17,81,97.5
cathode,17,83,107.5
cathode,17,85,107.5
cathode,17,87,107.5
cathode,17,89,107.5
cathode,17,91,107.5
cathode,17,93,100.0
cathode,17,95,0.0
cathode,19,0,0.0
cathode,19,1,107.5
cathode,19,3,107.5
cathode,19,5,107.5
cathode,19,7,107.5
cathode,19,9,97.5
cathode,19,11,90.0
cathode,19,13,107.5
cathode,19,15,107.5
cathode,19,17,107.5
cathode,19,19,107.5
cathode,19,21,107.5
cathode,19,23,107.5
cathode,19,25,100.0
cathode,19,27,97.5
cathode,19,29,95.0
cathode,19,31,97.5
cathode,19,32,85.0
cathode,19,34,72.5
cathode,19,36,82.5
cathode,19,38,85.0
cathode,19,40,100.0
cathode,19,42,97.5
cathode,19,44,95.0
cathode,19,46,95.0
cathode,19,48,92.5
cathode,19,50,92.5
cathode,19,52,90.0
cathode,19,54,85.0
cathode,19,56,95.0
cathode,19,58,95.0
cathode,19,60,95.0
cathode,19,62,95.0
cathode,19,63,92.5
cathode,19,65,82.5
cathode,19,67,70.0
cathode,19,69,65.0
cathode,19,71,42.5
cathode,19,73,45.0
cathode,19,75,75.0
cathode,19,77,85.0
cathode,19,79,95.0
cathode,19,81,95.0
cathode,19,83,95.0
cathode,19,85,107.5
cathode,19,87,107.5
cathode,19,89,107.5
cathode,19,91,87.5
cathode,19,93,67.5
cathode,19,95,0.0
cathode,21,0,0.0
cathode,21,1,100.0
cathode,21,3,107.5
cathode,21,5,107.5
cathode,21,7,107.5
cathode,21,9,100.0
cathode,21,11,100.0
cathode,21,13,100.0
cathode,21,15,100.0
cathode,21,17,107.5
cathode,21,19,107.5
cathode,21,21,107.5
cathode,21,23,97.5
cathode,21,25,97.5
cathode,21,27,95.0
cathode,21,29,85.0
cathode,21,31,85.0
cathode,21,32,85.0
cathode,21,34,92.5
cathode,21,36,95.0
cathode,21,38,95.0
cathode,21,40,95.0
cathode,21,42,100.0
cathode,21,44,95.0
cathode,21,46,95.0
cathode,21,48,92.5
cathode,21,50,85.0
cathode,21,52,82.5
cathode,21,54,80.0
cathode,21,56,77.5
cathode,21,58,82.5
cathode,21,60,87.5
cathode,21,62,90.0
cathode,21,63,90.0
cathode,21,65,90.0
cathode,21,67,90.0
cathode,21,69,60.0
cathode,21,71,47.5
cathode,21,73,45.0
cathode,21,75,55.0
cathode,21,77,62.5
cathode,21,79,70.0
cathode,21,81,95.0
cathode,21,83,95.0
cathode,21,85,107.5
cathode,21,87,107.5
cathode,21,89,97.5
cathode,21,91,95.0
cathode,21,93,65.0
cathode,21,95,0.0
cathode,23,0,0.0
cathode,23,1,90.0
cathode,23,3,107.5
cathode,23,5,107.5
cathode,23,7,107.5
cathode,23,9,100.0
cathode,23,11,100.0
cathode,23,13,97.5
cathode,23,15,97.5
cathode,23,17,100.0
cathode,23,19,97.5
cathode,23,21,90.0
cathode,23,23,87.5
