sample_id,film_material,substrate,sintering_temperature_c,cooling_rate_c_per_min,delta_alpha_k_inv,porosity_fraction,film_thickness_um,substrate_thickness_mm,film_youngs_modulus_gpa,film_poisson_ratio,film_fracture_toughness_mpa_sqrt_m,substrate_youngs_modulus_gpa,substrate_poisson_ratio,substrate_cte_k_inv,interface_toughness_j_m2,delta_t_c,thermal_strain,film_effective_modulus_gpa,gradient_factor,thermal_stress_mpa,stress_hotspot_score,crack_initiation_risk,delamination_probability,crack_initiation_label,delamination_label
8283,ZrO2,Inconel,1217.2770655963166,4.4594704336273985,1.9866037272890613e-06,0.1914199793804692,523.8351556392633,1.4091757686174518,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1192.2770655963166,0.002368582062474907,140.54869223483044,1.207568226017644,767.782358754854,0.41782765855831683,0.8623376926000162,1.0,1,1
504,YSZ,Glass,1373.0762454298958,4.40297078068428,2.035739614830785e-06,0.18966982961789183,464.9638488075604,1.8252140031907702,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1348.0762454298958,0.0027443322166339867,134.40090071331153,1.2041782468410567,725.1949863340577,0.41235037388156925,0.842580135453259,1.0,1,1
10350,TiO2,Si,1245.5036469275628,7.273930814754565,2.658163385825612e-06,0.3595775700019095,447.2699272823989,1.7682901060449514,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1220.5036469275628,0.003244298106529478,99.62887988080054,1.376435848885274,723.8282971341863,0.48256602146533767,0.9399774997060023,1.0,1,1
5761,Al2O3,Ni,1352.476037320539,2.091888037972938,3.0183260654654895e-06,0.15957565302722576,100.03441381783182,0.7414143994753841,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1327.476037320539,0.004006755524725422,273.49519956570344,1.0655132822783764,2064.241356609696,0.5071564059375068,0.9695007653211472,1.0,1,1
7678,SiC,Glass,1386.5843703419018,3.696032592980174,2.8042836405918214e-06,0.41315912837349933,472.48990082657554,1.975926908467223,450.0,0.17,3.0,70.0,0.22,8e-06,5.0,1361.5843703419018,0.003818268775035311,165.8826337107897,1.1617619555788103,1065.6194851259613,0.5197087022317938,0.9413854599838243,1.0,1,1
2195,Si3N4,Si,1433.2576675981345,4.181026947598961,3.0264205335297672e-06,0.21726279983899818,960.4249875925168,0.9355783333115346,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1408.2576675981345,0.004261979921719732,188.9050476241188,1.1908616168559376,1698.8711823334386,0.5158283278329455,0.9627113200809265,1.0,1,1
5396,TiO2,Glass,1201.2990205554422,9.55602094531915,2.7594634918219835e-06,0.1875439668387432,515.3749627069981,1.6429844516719012,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1176.2990205554422,0.0032459542026886997,155.32404356747483,1.5133612567191488,1444.958933467108,0.5156402240364741,0.9356484920581745,1.0,1,1
11276,SiC,Si,1458.8638106320313,1.7218117915634572,1.973595876616161e-06,0.1377629815579455,850.3688629593564,1.6944394456434089,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1433.8638106320313,0.002829867704292513,339.8989995984892,1.0433087074938074,1438.4612561293122,0.44900886822987307,0.9006459308241345,1.0,1,1
5286,YSZ,Steel,1368.407615596929,8.055491704683082,2.5709362939305975e-06,0.04453312889480885,558.364451733611,1.3460256613442725,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1343.407615596929,0.003453815396480909,183.43438694242172,1.4233295022809849,1416.2657889113577,0.4487276201407884,0.9029776399144321,1.0,1,1
11482,Al2O3,Si,1491.579039428085,4.243980701854497,2.1786583207823103e-06,0.14243670981874795,437.10886044357113,0.7740853174345527,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1466.579039428085,0.003195174627334925,284.09926548682864,1.19463884211127,1425.5475635614625,0.46455273461538293,0.8484544959143866,1.0,1,1
3301,YSZ,Inconel,1260.2552836784082,6.908374317107254,2.200448047523941e-06,0.09336271483567259,205.80200449790203,1.3020954862172915,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1235.2552836784082,0.0027181150771637855,166.0911557363121,1.3545024590264352,1004.4152586966699,0.42262450095570714,0.8512988355839913,1.0,1,1
3899,TiO2,Inconel,1347.255551672048,2.4261047370860256,2.2813505061590606e-06,0.08185514349948735,256.86785109791344,1.5877048460879433,230.0,0.27,1.8,210.0,0.29,1.3e-05,14.0,1322.255551672048,0.0030165283720786544,195.61625704580962,1.0855662842251614,1261.9762272827033,0.41835340758664924,0.9794023822795047,1.0,1,1
8797,Al2O3,Inconel,1248.40704240351,5.826937994203947,1.8553658330140765e-06,0.3512086008790053,472.69788168277665,1.1872709519817115,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1223.40704240351,0.002269867626344276,168.61222878069307,1.2896162796522368,635.3749684490872,0.46019978497055397,0.6714985764827623,1.0,1,1
11189,ZrO2,Glass,1489.031456972407,3.7061364134175645,1.929074739059652e-06,0.19524204001512188,499.66227602719647,1.4401505138911888,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1464.031456972407,0.0028242261008341687,139.30300287573772,1.1623681848050538,675.3473147876563,0.40499202670677625,0.7910139798715873,1.0,1,1
2839,TiO2,Steel,1214.7857409067508,4.535616229679345,2.3525012561507115e-06,0.09970262465071988,172.1172395377289,0.6274845164711651,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1189.7857409067508,0.0027989724500333364,188.48765999361956,1.2121369737807606,1097.9314815742257,0.42123247304669215,0.94622964750783,1.0,1,1
9449,Al2O3,Inconel,1354.7246341771117,5.099606183873899,2.422590259855291e-06,0.14361622983837935,657.1132818409043,1.545786714292258,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1329.7246341771117,0.003221377947047111,283.3630446004528,1.2459763710324339,1534.4227857530434,0.4795626680466529,0.912518196505818,1.0,1,1
1465,Al2O3,Inconel,1223.0295446140562,3.652571622064687,2.1075730831887425e-06,0.2455935444751724,461.09606911547496,0.7457081643925427,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1198.0295446140562,0.0025249348210934514,223.30959755697995,1.159154297323881,978.0917654455427,0.45354278422429545,0.7449152474334184,1.0,1,1
1196,Si3N4,Glass,1461.190760693836,4.002080292405357,2.5204545368184097e-06,0.015076193599946826,548.4219622204953,0.7915762242019345,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1436.190760693836,0.0036198535185274616,291.46793838366534,1.1801248175443213,2322.677517584586,0.4763709128265458,0.5945686688379844,1.0,1,1
11430,SiC,Inconel,1432.6930314988815,3.547658974640822,2.452337850764066e-06,0.5089096447558389,315.1694730726954,1.7254396013367876,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1407.6930314988815,0.00345213890340152,119.77280947659101,1.1528595384784492,720.3263557262328,0.5063221127998017,0.8555895016643099,1.0,1,1
3412,YSZ,Steel,1438.857496394749,9.468215635773237,1.7974086589457138e-06,0.194371191609544,308.9702876683996,1.9743464306042873,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1413.857496394749,0.00254127970653523,132.93937601136182,1.5080929381463943,775.1408632365361,0.4463476978352813,0.8055342647449351,1.0,1,1
2825,TiO2,Steel,1429.6340949389328,3.28568551243639,2.333500652599175e-06,0.7492559918758449,926.2457756283864,1.5228979213467406,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1404.6340949389328,0.003277714577203051,18.78173161216002,1.1371411307461834,133.04678597407542,0.4854260551131119,0.4591192472044218,1.0,0,1
4882,SiC,Ni,1385.386106633966,3.8765209322827197,2.2180082227351104e-06,0.12459794703495108,525.0121785539924,0.9563735354743628,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1360.386106633966,0.003017347570608739,349.7562378892732,1.1725912559369631,1683.8738470945261,0.47714160245130005,0.9008379202861224,1.0,1,1
4420,Si3N4,Ni,1496.0049708897393,8.87548836087884,2.5519548259114246e-06,0.2468504269658438,878.893850716629,0.6873782675697743,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1471.0049708897393,0.003753938234401765,175.74774261863826,1.4725293016527303,1524.3554089989648,0.542400540140943,0.9344359286443095,1.0,1,1
9296,Si3N4,Si,1320.5324663288177,1.1524368570473165,1.981375927118792e-06,0.14838173358657306,367.70326388486285,1.9194554228012335,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1295.5324663288177,0.0025669368415847564,221.3670393484357,1.009146211422839,1025.2733164949025,0.4122870482513177,0.6003057354402708,1.0,1,1
5005,TiO2,Steel,1257.4326658180428,8.96175609493207,2.5856551980829046e-06,0.06549991563609613,322.7517410583413,1.8267251650504348,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1232.4326658180428,0.0031866459286595938,202.2646163293315,1.4777053656959243,1499.4003694846201,0.46901161584350715,0.9355013048099312,1.0,1,1
9992,TiO2,Glass,1400.824093521964,6.43397682823265,2.6535401887350715e-06,0.03394097082846097,490.5363428376014,0.8242552891607356,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1375.824093521964,0.003650804524790531,215.40625757462368,1.326038609693959,2017.0215436971712,0.48054159179028405,0.921274759992352,1.0,1,1
2956,Al2O3,Si,1251.0261320185955,7.984008627260757,2.0206099729965304e-06,0.20220003478479512,984.8215516994378,0.9773059189099236,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1226.0261320185955,0.002477320629511135,247.99419497628247,1.4190405176356453,1124.583884470819,0.4793784597924846,0.5954917121118234,1.0,1,1
975,YSZ,Ni,1220.8606402528483,9.207208337323042,1.9235959450365928e-06,0.22365811550421386,528.6118634982242,0.8041362913535338,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1195.8606402528483,0.0023003526784192425,124.01404758196009,1.4924325002393826,695.245421886073,0.4453802781488056,0.8285906199544965,1.0,1,1
10104,SiC,Si,1249.9746733341995,5.4043420126804715,2.240573017434974e-06,0.026717746173084433,300.0919954593096,0.9089608257642199,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1224.9746733341995,0.0027446452001138287,427.44543139604343,1.2642605207608284,2152.168958791164,0.4799085152300731,0.846353416867421,1.0,1,1
6978,ZrO2,Ni,1236.603888970336,5.497147461035046,2.386885717497439e-06,0.5493246533624654,285.96077244919934,1.167057453541198,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1211.603888970336,0.0028919600178476477,47.85164494402516,1.2698288476621027,248.77772769466955,0.4633062596776187,0.4464566406173359,1.0,0,1
1948,Al2O3,Si,1484.3385041609922,2.4472804535337964,2.1951083989040647e-06,0.19889261113742782,631.900206189537,1.6790495199343238,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1459.3385041609922,0.003203406207327888,249.92846336042905,1.0868368272120277,1280.5745518552446,0.46083619966227435,0.762691128861213,1.0,1,1
6731,YSZ,Si,1233.127653278995,5.097554539131977,2.1484855943279833e-06,0.25288437516292983,464.1085838517071,1.712761826715141,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1208.127653278995,0.0025956448591791933,115.41502873436484,1.2458532723479185,704.3505289346023,0.43361850382180267,0.8945104886608878,1.0,1,1
2821,Si3N4,Ni,1375.1128415216135,6.9317438609654705,2.072565819824169e-06,0.2957816391577272,629.7039115916517,1.548482664032921,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1350.1128415216135,0.0027981977282433815,155.02589575706014,1.3559046316579282,852.9743305890805,0.47537896481930925,0.7620346240382816,1.0,1,1
11810,YSZ,Glass,1239.1107786950754,2.692723528015944,2.281956392741744e-06,0.30902927167495453,948.934858320448,1.3526144235779207,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1214.1107786950754,0.002770547852939884,99.7587130988688,1.1015634116809567,459.593111385212,0.40849344324113174,0.8055290078892633,1.0,1,1
9898,ZrO2,Si,1480.603667596734,1.7811408861156683,1.7422281532425292e-06,0.10714309783935141,298.6904717545348,0.5126859371940446,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1455.603667596734,0.0025359936896501103,169.4195565674606,1.04686845316694,691.6192886889357,0.3701984836837104,0.6241293115000579,1.0,1,1
9988,ZrO2,Glass,1358.825144647887,3.016891472991872,2.7664170915054086e-06,0.1604807026271608,207.81493408048442,1.6314088578076222,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1333.825144647887,0.0036899166772335888,150.83571621983148,1.1210134883795124,907.9832982615208,0.41485332045362866,0.8394547853247141,1.0,1,1
1517,Al2O3,Glass,1230.8330282515205,9.907938863076712,2.0875666345157707e-06,0.19588540379152797,125.601767739527,0.6970538934768715,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1205.8330282515205,0.002517256796574987,251.69365172766774,1.5344763317846026,1466.5512413205008,0.5232019196843983,0.5516647591006025,1.0,1,1
5342,ZrO2,Steel,1268.7149284560587,4.421397434438589,2.1095375987730384e-06,0.12332288920265456,978.6115981044751,1.2785502626302547,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1243.7149284560587,0.0026236634037333753,163.6685803233847,1.2052838460663153,898.4470736423959,0.40924526351617174,0.3513471116834588,1.0,0,1
6843,SiC,Steel,1236.838155082248,3.4267693319748256,2.046533286909073e-06,0.3343485614582384,877.4636714380019,1.7420439734456865,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1211.838155082248,0.0024800671227223,209.40650897562952,1.1456061599184895,906.2107286245318,0.4733156012584099,0.8695876033053663,1.0,1,1
6793,Al2O3,Glass,1498.129463006751,1.0908791162963336,2.3282233728933878e-06,0.264140740424777,162.20279180208263,0.9729688446677875,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1473.129463006751,0.003429774447070203,213.15183853054612,1.00545274697778,1369.6885558160066,0.4834779829684203,0.7721823078934609,1.0,1,1
624,ZrO2,Steel,1481.9096525876635,1.9762803191045237,2.508468441864329e-06,0.11575994618869219,784.444238303744,1.9065489203559371,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1456.9096525876635,0.003654611886163677,166.3444504824759,1.0585768191462714,1073.0797793483755,0.4105637802272238,0.8294098068639495,1.0,1,1
2303,TiO2,Ni,1283.4475896729414,6.442373262724087,2.0062069231578147e-06,0.26911123892283484,772.6003612050472,1.6889307212425742,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1258.4475896729414,0.0025247062668331197,127.3895063860399,1.3265423957634452,818.3038885673559,0.45960390870692786,0.9706275187671223,1.0,1,1
3004,Si3N4,Glass,1348.0438599057427,2.466751838555117,2.338529037702207e-06,0.4124641361858432,332.00054481694286,1.3045533620129526,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1323.0438599057427,0.0030939764845431903,110.82964155674352,1.088005110313307,514.1651804879929,0.44371360423284506,0.3146655850538153,1.0,0,1
8272,Al2O3,Si,1200.635346942073,8.530853548415546,2.449845742271447e-06,0.46465919970573033,958.0062621525369,1.57894270563131,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1175.635346942073,0.002880125249169853,118.35665259240277,1.4518512129049328,790.8247222941869,0.5339759187798747,0.5531398681743489,1.0,1,1
8268,Al2O3,Si,1222.9234247530694,1.4054445173965102,2.0353987498560607e-06,0.11747043180457244,368.2017754408172,1.0588774787962525,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1197.9234247530694,0.002438251841165688,299.90570964023533,1.0243266710437906,978.3118951710771,0.3992349141439516,0.5758452416017237,1.0,1,1
6153,SiC,Inconel,1302.2295731342574,7.710042722307263,2.7236156759181226e-06,0.21493800985120254,796.8696700864855,1.6507782514660092,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1277.2295731342574,0.0034786824871346758,284.9383325491341,1.4026025633384358,2037.3063814476484,0.5660399650508122,0.9917627445805284,1.0,1,1
2702,YSZ,Ni,1376.5689435074332,7.948257055724124,2.453666022802835e-06,0.08817677454969554,759.2659305158513,1.7580036404141317,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1351.5689435074332,0.003316298794159713,167.89235151371352,1.4168954233434474,1387.9370206479093,0.46236989312491816,0.922746689789443,1.0,1,1
5580,ZrO2,Inconel,1258.0698445973007,2.8011800403976657,2.4842755473518223e-06,0.04088031162294096,558.2913923119045,1.9459305156380475,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1233.0698445973007,0.003063285263109986,194.00461243946205,1.10807080242386,1160.5456679877416,0.3975424843141559,0.6305852356616773,1.0,1,1
5750,TiO2,Inconel,1338.6405365981113,9.581274609020218,2.437721453497428e-06,0.10409930058998458,293.84370801322734,1.4312585528563024,230.0,0.27,1.8,210.0,0.29,1.3e-05,14.0,1313.6405365981113,0.003202289718249089,186.7517951695248,1.514876476541213,1582.1456455045445,0.49508173279914636,0.9509426216829847,1.0,1,1
189,YSZ,Inconel,1234.764600843911,2.195978681000101,2.019392960588976e-06,0.4642149735306758,612.9523871856326,1.3505091830159617,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1209.764600843911,0.002442990118913926,62.3875075553587,1.0717587208600061,297.84308385633904,0.4281150816849121,0.666266648459426,1.0,1,1
2434,SiC,Inconel,1213.4158512161212,9.938963268590083,2.757277430775995e-06,0.3040576271303211,261.3831587553183,0.5369141678097602,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1188.4158512161212,0.003276792204934654,227.47340025310461,1.536337796115405,1903.143922377158,0.6085873030420708,0.9499676650989242,1.0,1,1
8136,Si3N4,Steel,1201.8166818348993,6.523390603162143,2.7006387383888387e-06,0.10555793161551957,506.57334724009206,1.6558808016510156,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1176.8166818348993,0.0031781567189455417,242.84044774942947,1.3314034361897287,1426.417549500949,0.4642391808022891,0.677296658032542,1.0,1,1
4742,SiC,Glass,1466.0586273337085,1.8400336714925236,2.1199722624058524e-06,0.16275190236955822,594.0822094098038,1.3425343695316236,450.0,0.17,3.0,70.0,0.22,8e-06,5.0,1441.0586273337085,0.0030550043184481143,321.5748370726164,1.0504020202895514,1368.7490648702226,0.45255062681304886,0.9271687674909592,1.0,1,1
364,Al2O3,Si,1496.8627929644626,5.069849195909806,2.0887415554775776e-06,0.3076453435100702,849.532578578876,1.5096337921713117,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1471.8627929644626,0.0030743409796261632,190.24887681086201,1.2441909517545884,1305.7221029359612,0.5184604891710408,0.918763229202276,1.0,1,1
9235,ZrO2,Ni,1356.0591814099168,6.492744074516803,2.480518842015038e-06,0.049395487788918,669.7255861243544,1.281532890324616,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1331.0591814099168,0.0033017173793244113,190.7523441586498,1.329564644471008,1315.4289158479166,0.43341800936654173,0.712025818075765,1.0,1,1
5161,Al2O3,Glass,1390.4300247325339,8.500379562355972,2.1059378214857754e-06,0.046576396811831476,888.2360297453712,1.8418509715162574,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1365.4300247325339,0.002875510731676501,347.1137628749285,1.4500227737413582,2055.442418014011,0.5008676208133032,0.3845101169500333,1.0,0,1
8492,SiC,Inconel,1308.8288520953363,8.072940364126516,2.364001973671152e-06,0.18111290533759128,164.90058322830066,1.7737456720895484,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1283.8288520953363,0.0030349739402093447,308.4332291506879,1.424376421847591,2187.3187470281796,0.5650868868491928,0.941028248537827,1.0,1,1
3891,TiO2,Si,1389.0820994391547,4.389239495597997,2.2101899663232107e-06,0.22538323090515608,516.0680893355981,1.0754265747464675,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1364.0820994391547,0.00301488056942152,142.02263145450888,1.2033543697358797,900.1281358512389,0.4427344443081513,0.9656876401446755,1.0,1,1
3026,Al2O3,Ni,1276.2662863395535,7.717215391539466,2.53035560859221e-06,0.09554141649897405,228.5121438895887,1.2299179882587858,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1251.2662863395535,0.0031661486654816356,314.14092878292837,1.403032923492368,2593.226475375203,0.5498696011944038,0.9673529771177972,1.0,1,1
5574,Si3N4,Steel,1376.6398385001394,8.395587541363756,2.043684367383352e-06,0.36742913587002934,921.3835759011905,1.7247691179345648,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1351.6398385001394,0.0027623252082752936,127.01651842335635,1.4437352524818254,757.056291276994,0.4961216103957636,0.35693020460481156,1.0,0,1
9031,YSZ,Steel,1443.2597545590138,4.937236284922852,2.744197863643576e-06,0.025208642059942818,533.7813741135371,0.9506743349701878,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1418.2597545590138,0.003891985388552508,190.53510163143287,1.236234177095371,1581.9268143957356,0.4375179479948411,0.4567775724127392,1.0,0,1
6885,Al2O3,Ni,1414.4900893976926,6.174565268517667,2.065653212190339e-06,0.06934993750938917,648.6932187179827,1.5874787024105521,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1389.4900893976926,0.002870204666470985,331.5741646489553,1.31047391611106,2192.267097942615,0.5050503292954281,0.7750054348406958,1.0,1,1
1075,Al2O3,Glass,1460.0733271128354,6.4706275048206,2.6817808085223073e-06,0.2245692495848224,176.6034987717901,1.049981119935037,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1435.0733271128354,0.0038485521074734575,235.1085227675671,1.328237650289236,2145.2602989612396,0.5694835119928201,0.8793683745197987,1.0,1,1
