cycle,cell,frequency_Hz,Z_real,Z_imag
450,2,0.3919,0.40559,-0.00674
450,2,0.5151,0.40541,-0.00884
450,2,0.6769,0.4051,-0.0116
450,2,0.8895,0.40457,-0.0152
450,2,1.169,0.40365,-0.01988
450,2,1.5362,0.40209,-0.0259
450,2,2.0188,0.39946,-0.03353
450,2,2.6529,0.3951,-0.04298
450,2,3.4864,0.38805,-0.05416
450,2,4.5816,0.37714,-0.06647
450,2,6.0209,0.36136,-0.07839
450,2,7.9123,0.34058,-0.08752
450,2,10.398,0.31637,-0.0913
450,2,13.6645,0.29191,-0.08847
450,2,17.9571,0.27047,-0.07999
450,2,23.5983,0.25392,-0.06831
450,2,31.0117,0.24235,-0.05594
450,2,40.7539,0.23481,-0.04453
450,2,53.5567,0.23011,-0.03481
450,2,70.3814,0.22727,-0.02692
450,2,92.4915,0.22559,-0.02068
450,2,121.5474,0.22459,-0.01582
450,2,159.7312,0.22402,-0.01208
450,2,209.9104,0.22368,-0.00921
450,2,275.8532,0.22348,-0.00701
450,2,362.5117,0.22337,-0.00534
450,2,476.3938,0.2233,-0.00407
450,2,626.0517,0.22327,-0.00309
450,2,822.7241,0.22324,-0.00235
450,2,1081.1808,0.22323,-0.00179
450,2,1420.8308,0.22322,-0.00136
450,2,1867.1811,0.22322,-0.00104
450,2,2453.7511,0.22322,-0.00079
450,2,3224.5905,0.22322,-0.0006
450,2,4237.5872,0.22321,-0.00046
450,2,5568.814,0.22321,-0.00035
450,2,7318.2422,0.22321,-0.00026
450,2,9617.2487,0.22321,-0.0002
450,2,12638.482,0.22321,-0.00015
450,2,16608.8278,0.22321,-0.00012
450,2,21826.4473,0.22321,-9e-05
450,2,28683.1681,0.22321,-7e-05
450,2,37693.9098,0.22321,-5e-05
450,2,49535.3521,0.22321,-4e-05
450,2,65096.7523,0.22321,-3e-05
450,2,85546.7254,0.22321,-2e-05
450,2,112421.0035,0.22321,-2e-05
450,2,147737.7653,0.22321,-1e-05
450,2,194149.1946,0.22321,-1e-05
450,2,255140.652,0.22321,-1e-05
450,2,335292.4149,0.22321,-1e-05
450,2,440623.6428,0.22321,-0.0
450,2,579044.3981,0.22321,-0.0
450,2,760949.6685,0.22321,-0.0
450,2,1000000.0,0.22321,-0.0
450,3,0.1,0.40583,-0.00172
450,3,0.1314,0.40581,-0.00226
450,3,0.1727,0.40579,-0.00297
450,3,0.227,0.40576,-0.0039
450,3,0.2982,0.4057,-0.00513
450,3,0.3919,0.40559,-0.00674
450,3,0.5151,0.40541,-0.00884
450,3,0.6769,0.4051,-0.0116
450,3,0.8895,0.40457,-0.0152
450,3,1.169,0.40365,-0.01988
450,3,1.5362,0.40209,-0.0259
450,3,2.0188,0.39946,-0.03353
450,3,2.6529,0.3951,-0.04298
450,3,3.4864,0.38805,-0.05416
450,3,4.5816,0.37714,-0.06647
450,3,6.0209,0.36136,-0.07839
450,3,7.9123,0.34058,-0.08752
450,3,10.398,0.31637,-0.0913
450,3,13.6645,0.29191,-0.08847
450,3,17.9571,0.27047,-0.07999
450,3,23.5983,0.25392,-0.06831
450,3,31.0117,0.24235,-0.05594
450,3,40.7539,0.23481,-0.04453
450,3,53.5567,0.23011,-0.03481
450,3,70.3814,0.22727,-0.02692
450,3,92.4915,0.22559,-0.02068
450,3,121.5474,0.22459,-0.01582
450,3,159.7312,0.22402,-0.01208
450,3,209.9104,0.22368,-0.00921
450,3,275.8532,0.22348,-0.00701
450,3,362.5117,0.22337,-0.00534
450,3,476.3938,0.2233,-0.00407
450,3,626.0517,0.22327,-0.00309
450,3,822.7241,0.22324,-0.00235
450,3,1081.1808,0.22323,-0.00179
450,3,1420.8308,0.22322,-0.00136
450,3,1867.1811,0.22322,-0.00104
450,3,2453.7511,0.22322,-0.00079
450,3,3224.5905,0.22322,-0.0006
450,3,4237.5872,0.22321,-0.00046
450,3,5568.814,0.22321,-0.00035
450,3,7318.2422,0.22321,-0.00026
450,3,9617.2487,0.22321,-0.0002
450,3,12638.482,0.22321,-0.00015
450,3,16608.8278,0.22321,-0.00012
450,3,21826.4473,0.22321,-9e-05
450,3,28683.1681,0.22321,-7e-05
450,3,37693.9098,0.22321,-5e-05
450,3,49535.3521,0.22321,-4e-05
450,3,65096.7523,0.22321,-3e-05
450,3,85546.7254,0.22321,-2e-05
450,3,112421.0035,0.22321,-2e-05
450,3,147737.7653,0.22321,-1e-05
450,3,194149.1946,0.22321,-1e-05
450,3,255140.652,0.22321,-1e-05
450,3,335292.4149,0.22321,-1e-05
450,3,440623.6428,0.22321,-0.0
450,3,579044.3981,0.22321,-0.0
450,3,760949.6685,0.22321,-0.0
450,3,1000000.0,0.22321,-0.0
450,4,0.1,0.40583,-0.00172
450,4,0.1314,0.40581,-0.00226
450,4,0.1727,0.40579,-0.00297
450,4,0.227,0.40576,-0.0039
450,4,0.2982,0.4057,-0.00513
450,4,0.3919,0.40559,-0.00674
450,4,0.5151,0.40541,-0.00884
450,4,0.6769,0.4051,-0.0116
450,4,0.8895,0.40457,-0.0152
450,4,1.169,0.40365,-0.01988
450,4,1.5362,0.40209,-0.0259
450,4,2.0188,0.39946,-0.03353
450,4,2.6529,0.3951,-0.04298
450,4,3.4864,0.38805,-0.05416
450,4,4.5816,0.37714,-0.06647
450,4,6.0209,0.36136,-0.07839
450,4,7.9123,0.34058,-0.08752
450,4,10.398,0.31637,-0.0913
450,4,13.6645,0.29191,-0.08847
450,4,17.9571,0.27047,-0.07999
450,4,23.5983,0.25392,-0.06831
450,4,31.0117,0.24235,-0.05594
450,4,40.7539,0.23481,-0.04453
450,4,53.5567,0.23011,-0.03481
450,4,70.3814,0.22727,-0.02692
450,4,92.4915,0.22559,-0.02068
450,4,121.5474,0.22459,-0.01582
450,4,159.7312,0.22402,-0.01208
450,4,209.9104,0.22368,-0.00921
450,4,275.8532,0.22348,-0.00701
450,4,362.5117,0.22337,-0.00534
450,4,476.3938,0.2233,-0.00407
450,4,626.0517,0.22327,-0.00309
450,4,822.7241,0.22324,-0.00235
450,4,1081.1808,0.22323,-0.00179
450,4,1420.8308,0.22322,-0.00136
450,4,1867.1811,0.22322,-0.00104
450,4,2453.7511,0.22322,-0.00079
450,4,3224.5905,0.22322,-0.0006
450,4,4237.5872,0.22321,-0.00046
450,4,5568.814,0.22321,-0.00035
450,4,7318.2422,0.22321,-0.00026
450,4,9617.2487,0.22321,-0.0002
450,4,12638.482,0.22321,-0.00015
450,4,16608.8278,0.22321,-0.00012
450,4,21826.4473,0.22321,-9e-05
450,4,28683.1681,0.22321,-7e-05
450,4,37693.9098,0.22321,-5e-05
450,4,49535.3521,0.22321,-4e-05
450,4,65096.7523,0.22321,-3e-05
450,4,85546.7254,0.22321,-2e-05
450,4,112421.0035,0.22321,-2e-05
450,4,147737.7653,0.22321,-1e-05
450,4,194149.1946,0.22321,-1e-05
450,4,255140.652,0.22321,-1e-05
450,4,335292.4149,0.22321,-1e-05
450,4,440623.6428,0.22321,-0.0
450,4,579044.3981,0.22321,-0.0
450,4,760949.6685,0.22321,-0.0
450,4,1000000.0,0.22321,-0.0
450,5,0.1,0.40583,-0.00172
450,5,0.1314,0.40581,-0.00226
450,5,0.1727,0.40579,-0.00297
450,5,0.227,0.40576,-0.0039
450,5,0.2982,0.4057,-0.00513
450,5,0.3919,0.40559,-0.00674
450,5,0.5151,0.40541,-0.00884
450,5,0.6769,0.4051,-0.0116
450,5,0.8895,0.40457,-0.0152
450,5,1.169,0.40365,-0.01988
450,5,1.5362,0.40209,-0.0259
450,5,2.0188,0.39946,-0.03353
450,5,2.6529,0.3951,-0.04298
450,5,3.4864,0.38805,-0.05416
450,5,4.5816,0.37714,-0.06647
450,5,6.0209,0.36136,-0.07839
450,5,7.9123,0.34058,-0.08752
450,5,10.398,0.31637,-0.0913
450,5,13.6645,0.29191,-0.08847
450,5,17.9571,0.27047,-0.07999
450,5,23.5983,0.25392,-0.06831
450,5,31.0117,0.24235,-0.05594
450,5,40.7539,0.23481,-0.04453
450,5,53.5567,0.23011,-0.03481
450,5,70.3814,0.22727,-0.02692
450,5,92.4915,0.22559,-0.02068
450,5,121.5474,0.22459,-0.01582
450,5,159.7312,0.22402,-0.01208
450,5,209.9104,0.22368,-0.00921
450,5,275.8532,0.22348,-0.00701
450,5,362.5117,0.22337,-0.00534
450,5,476.3938,0.2233,-0.00407
450,5,626.0517,0.22327,-0.00309
450,5,822.7241,0.22324,-0.00235
450,5,1081.1808,0.22323,-0.00179
450,5,1420.8308,0.22322,-0.00136
450,5,1867.1811,0.22322,-0.00104
450,5,2453.7511,0.22322,-0.00079
450,5,3224.5905,0.22322,-0.0006
450,5,4237.5872,0.22321,-0.00046
450,5,5568.814,0.22321,-0.00035
450,5,7318.2422,0.22321,-0.00026
450,5,9617.2487,0.22321,-0.0002
450,5,12638.482,0.22321,-0.00015
450,5,16608.8278,0.22321,-0.00012
450,5,21826.4473,0.22321,-9e-05
450,5,28683.1681,0.22321,-7e-05
450,5,37693.9098,0.22321,-5e-05
450,5,49535.3521,0.22321,-4e-05
450,5,65096.7523,0.22321,-3e-05
450,5,85546.7254,0.22321,-2e-05
450,5,112421.0035,0.22321,-2e-05
450,5,147737.7653,0.22321,-1e-05
450,5,194149.1946,0.22321,-1e-05
450,5,255140.652,0.22321,-1e-05
450,5,335292.4149,0.22321,-1e-05
450,5,440623.6428,0.22321,-0.0
450,5,579044.3981,0.22321,-0.0
450,5,760949.6685,0.22321,-0.0
450,5,1000000.0,0.22321,-0.0
500,1,0.1,0.40618,-0.00172
500,1,0.1314,0.40617,-0.00226
500,1,0.1727,0.40615,-0.00297
500,1,0.227,0.40611,-0.00391
500,1,0.2982,0.40605,-0.00513
500,1,0.3919,0.40595,-0.00674
500,1,0.5151,0.40577,-0.00885
500,1,0.6769,0.40546,-0.01161
500,1,0.8895,0.40492,-0.01522
500,1,1.169,0.404,-0.0199
500,1,1.5362,0.40244,-0.02592
500,1,2.0188,0.39981,-0.03356
500,1,2.6529,0.39544,-0.04301
500,1,3.4864,0.38838,-0.05421
500,1,4.5816,0.37747,-0.06653
500,1,6.0209,0.36167,-0.07846
500,1,7.9123,0.34087,-0.0876
500,1,10.398,0.31665,-0.09138
500,1,13.6645,0.29216,-0.08855
500,1,17.9571,0.27071,-0.08005
500,1,23.5983,0.25415,-0.06837
500,1,31.0117,0.24256,-0.05599
500,1,40.7539,0.23501,-0.04457
500,1,53.5567,0.23031,-0.03485
500,1,70.3814,0.22747,-0.02694
500,1,92.4915,0.22578,-0.0207
500,1,121.5474,0.22479,-0.01584
500,1,159.7312,0.22421,-0.01209
500,1,209.9104,0.22387,-0.00922
500,1,275.8532,0.22368,-0.00702
500,1,362.5117,0.22356,-0.00535
500,1,476.3938,0.2235,-0.00407
500,1,626.0517,0.22346,-0.0031
500,1,822.7241,0.22344,-0.00236
500,1,1081.1808,0.22343,-0.00179
500,1,1420.8308,0.22342,-0.00136
500,1,1867.1811,0.22341,-0.00104
500,1,2453.7511,0.22341,-0.00079
500,1,3224.5905,0.22341,-0.0006
500,1,4237.5872,0.22341,-0.00046
500,1,5568.814,0.22341,-0.00035
500,1,7318.2422,0.22341,-0.00027
500,1,9617.2487,0.22341,-0.0002
500,1,12638.482,0.22341,-0.00015
500,1,16608.8278,0.22341,-0.00012
500,1,21826.4473,0.22341,-9e-05
500,1,28683.1681,0.22341,-7e-05
500,1,37693.9098,0.22341,-5e-05
500,1,49535.3521,0.22341,-4e-05
500,1,65096.7523,0.22341,-3e-05
500,1,85546.7254,0.22341,-2e-05
500,1,112421.0035,0.22341,-2e-05
500,1,147737.7653,0.22341,-1e-05
500,1,194149.1946,0.22341,-1e-05
500,1,255140.652,0.22341,-1e-05
500,1,335292.4149,0.22341,-1e-05
500,1,440623.6428,0.22341,-0.0
500,1,579044.3981,0.22341,-0.0
500,1,760949.6685,0.22341,-0.0
500,1,1000000.0,0.22341,-0.0
500,2,0.1,0.40618,-0.00172
500,2,0.1314,0.40617,-0.00226
500,2,0.1727,0.40615,-0.00297
500,2,0.227,0.40611,-0.00391
500,2,0.2982,0.40605,-0.00513
500,2,0.3919,0.40595,-0.00674
500,2,0.5151,0.40577,-0.00885
500,2,0.6769,0.40546,-0.01161
500,2,0.8895,0.40492,-0.01522
500,2,1.169,0.404,-0.0199
500,2,1.5362,0.40244,-0.02592
500,2,2.0188,0.39981,-0.03356
500,2,2.6529,0.39544,-0.04301
500,2,3.4864,0.38838,-0.05421
500,2,4.5816,0.37747,-0.06653
500,2,6.0209,0.36167,-0.07846
500,2,7.9123,0.34087,-0.0876
500,2,10.398,0.31665,-0.09138
500,2,13.6645,0.29216,-0.08855
500,2,17.9571,0.27071,-0.08005
500,2,23.5983,0.25415,-0.06837
500,2,31.0117,0.24256,-0.05599
500,2,40.7539,0.23501,-0.04457
500,2,53.5567,0.23031,-0.03485
500,2,70.3814,0.22747,-0.02694
500,2,92.4915,0.22578,-0.0207
500,2,121.5474,0.22479,-0.01584
500,2,159.7312,0.22421,-0.01209
500,2,209.9104,0.22387,-0.00922
500,2,275.8532,0.22368,-0.00702
500,2,362.5117,0.22356,-0.00535
500,2,476.3938,0.2235,-0.00407
500,2,626.0517,0.22346,-0.0031
500,2,822.7241,0.22344,-0.00236
500,2,1081.1808,0.22343,-0.00179
500,2,1420.8308,0.22342,-0.00136
500,2,1867.1811,0.22341,-0.00104
500,2,2453.7511,0.22341,-0.00079
500,2,3224.5905,0.22341,-0.0006
500,2,4237.5872,0.22341,-0.00046
500,2,5568.814,0.22341,-0.00035
500,2,7318.2422,0.22341,-0.00027
500,2,9617.2487,0.22341,-0.0002
500,2,12638.482,0.22341,-0.00015
500,2,16608.8278,0.22341,-0.00012
500,2,21826.4473,0.22341,-9e-05
500,2,28683.1681,0.22341,-7e-05
500,2,37693.9098,0.22341,-5e-05
500,2,49535.3521,0.22341,-4e-05
500,2,65096.7523,0.22341,-3e-05
500,2,85546.7254,0.22341,-2e-05
500,2,112421.0035,0.22341,-2e-05
500,2,147737.7653,0.22341,-1e-05
500,2,194149.1946,0.22341,-1e-05
500,2,255140.652,0.22341,-1e-05
500,2,335292.4149,0.22341,-1e-05
500,2,440623.6428,0.22341,-0.0
500,2,579044.3981,0.22341,-0.0
500,2,760949.6685,0.22341,-0.0
500,2,1000000.0,0.22341,-0.0
500,3,0.1,0.40618,-0.00172
500,3,0.1314,0.40617,-0.00226
500,3,0.1727,0.40615,-0.00297
500,3,0.227,0.40611,-0.00391
500,3,0.2982,0.40605,-0.00513
500,3,0.3919,0.40595,-0.00674
500,3,0.5151,0.40577,-0.00885
500,3,0.6769,0.40546,-0.01161
500,3,0.8895,0.40492,-0.01522
500,3,1.169,0.404,-0.0199
500,3,1.5362,0.40244,-0.02592
500,3,2.0188,0.39981,-0.03356
500,3,2.6529,0.39544,-0.04301
500,3,3.4864,0.38838,-0.05421
500,3,4.5816,0.37747,-0.06653
500,3,6.0209,0.36167,-0.07846
500,3,7.9123,0.34087,-0.0876
500,3,10.398,0.31665,-0.09138
500,3,13.6645,0.29216,-0.08855
500,3,17.9571,0.27071,-0.08005
500,3,23.5983,0.25415,-0.06837
500,3,31.0117,0.24256,-0.05599
500,3,40.7539,0.23501,-0.04457
500,3,53.5567,0.23031,-0.03485
500,3,70.3814,0.22747,-0.02694
500,3,92.4915,0.22578,-0.0207
500,3,121.5474,0.22479,-0.01584
500,3,159.7312,0.22421,-0.01209
500,3,209.9104,0.22387,-0.00922
500,3,275.8532,0.22368,-0.00702
500,3,362.5117,0.22356,-0.00535
500,3,476.3938,0.2235,-0.00407
500,3,626.0517,0.22346,-0.0031
500,3,822.7241,0.22344,-0.00236
500,3,1081.1808,0.22343,-0.00179
500,3,1420.8308,0.22342,-0.00136
500,3,1867.1811,0.22341,-0.00104
500,3,2453.7511,0.22341,-0.00079
500,3,3224.5905,0.22341,-0.0006
500,3,4237.5872,0.22341,-0.00046
500,3,5568.814,0.22341,-0.00035
500,3,7318.2422,0.22341,-0.00027
500,3,9617.2487,0.22341,-0.0002
500,3,12638.482,0.22341,-0.00015
500,3,16608.8278,0.22341,-0.00012
500,3,21826.4473,0.22341,-9e-05
500,3,28683.1681,0.22341,-7e-05
500,3,37693.9098,0.22341,-5e-05
500,3,49535.3521,0.22341,-4e-05
500,3,65096.7523,0.22341,-3e-05
500,3,85546.7254,0.22341,-2e-05
500,3,112421.0035,0.22341,-2e-05
500,3,147737.7653,0.22341,-1e-05
500,3,194149.1946,0.22341,-1e-05
500,3,255140.652,0.22341,-1e-05
500,3,335292.4149,0.22341,-1e-05
500,3,440623.6428,0.22341,-0.0
500,3,579044.3981,0.22341,-0.0
500,3,760949.6685,0.22341,-0.0
500,3,1000000.0,0.22341,-0.0
500,4,0.1,0.40618,-0.00172
500,4,0.1314,0.40617,-0.00226
500,4,0.1727,0.40615,-0.00297
500,4,0.227,0.40611,-0.00391
500,4,0.2982,0.40605,-0.00513
500,4,0.3919,0.40595,-0.00674
500,4,0.5151,0.40577,-0.00885
500,4,0.6769,0.40546,-0.01161
500,4,0.8895,0.40492,-0.01522
500,4,1.169,0.404,-0.0199
500,4,1.5362,0.40244,-0.02592
500,4,2.0188,0.39981,-0.03356
500,4,2.6529,0.39544,-0.04301
500,4,3.4864,0.38838,-0.05421
500,4,4.5816,0.37747,-0.06653
500,4,6.0209,0.36167,-0.07846
500,4,7.9123,0.34087,-0.0876
500,4,10.398,0.31665,-0.09138
500,4,13.6645,0.29216,-0.08855
500,4,17.9571,0.27071,-0.08005
500,4,23.5983,0.25415,-0.06837
500,4,31.0117,0.24256,-0.05599
500,4,40.7539,0.23501,-0.04457
500,4,53.5567,0.23031,-0.03485
500,4,70.3814,0.22747,-0.02694
500,4,92.4915,0.22578,-0.0207
500,4,121.5474,0.22479,-0.01584
500,4,159.7312,0.22421,-0.01209
500,4,209.9104,0.22387,-0.00922
500,4,275.8532,0.22368,-0.00702
500,4,362.5117,0.22356,-0.00535
500,4,476.3938,0.2235,-0.00407
500,4,626.0517,0.22346,-0.0031
500,4,822.7241,0.22344,-0.00236
500,4,1081.1808,0.22343,-0.00179
500,4,1420.8308,0.22342,-0.00136
500,4,1867.1811,0.22341,-0.00104
500,4,2453.7511,0.22341,-0.00079
500,4,3224.5905,0.22341,-0.0006
500,4,4237.5872,0.22341,-0.00046
500,4,5568.814,0.22341,-0.00035
500,4,7318.2422,0.22341,-0.00027
500,4,9617.2487,0.22341,-0.0002
500,4,12638.482,0.22341,-0.00015
500,4,16608.8278,0.22341,-0.00012
500,4,21826.4473,0.22341,-9e-05
500,4,28683.1681,0.22341,-7e-05
500,4,37693.9098,0.22341,-5e-05
500,4,49535.3521,0.22341,-4e-05
500,4,65096.7523,0.22341,-3e-05
500,4,85546.7254,0.22341,-2e-05
500,4,112421.0035,0.22341,-2e-05
500,4,147737.7653,0.22341,-1e-05
500,4,194149.1946,0.22341,-1e-05
500,4,255140.652,0.22341,-1e-05
500,4,335292.4149,0.22341,-1e-05
500,4,440623.6428,0.22341,-0.0
500,4,579044.3981,0.22341,-0.0
500,4,760949.6685,0.22341,-0.0
500,4,1000000.0,0.22341,-0.0
500,5,0.1,0.40618,-0.00172
500,5,0.1314,0.40617,-0.00226
500,5,0.1727,0.40615,-0.00297
500,5,0.227,0.40611,-0.00391
500,5,0.2982,0.40605,-0.00513
500,5,0.3919,0.40595,-0.00674
500,5,0.5151,0.40577,-0.00885
500,5,0.6769,0.40546,-0.01161
500,5,0.8895,0.40492,-0.01522
500,5,1.169,0.404,-0.0199
500,5,1.5362,0.40244,-0.02592
500,5,2.0188,0.39981,-0.03356
500,5,2.6529,0.39544,-0.04301
500,5,3.4864,0.38838,-0.05421
500,5,4.5816,0.37747,-0.06653
500,5,6.0209,0.36167,-0.07846
500,5,7.9123,0.34087,-0.0876
500,5,10.398,0.31665,-0.09138
500,5,13.6645,0.29216,-0.08855
500,5,17.9571,0.27071,-0.08005
500,5,23.5983,0.25415,-0.06837
500,5,31.0117,0.24256,-0.05599
500,5,40.7539,0.23501,-0.04457
500,5,53.5567,0.23031,-0.03485
500,5,70.3814,0.22747,-0.02694
500,5,92.4915,0.22578,-0.0207
500,5,121.5474,0.22479,-0.01584
500,5,159.7312,0.22421,-0.01209
500,5,209.9104,0.22387,-0.00922
500,5,275.8532,0.22368,-0.00702
500,5,362.5117,0.22356,-0.00535
500,5,476.3938,0.2235,-0.00407
500,5,626.0517,0.22346,-0.0031
500,5,822.7241,0.22344,-0.00236
500,5,1081.1808,0.22343,-0.00179
500,5,1420.8308,0.22342,-0.00136
500,5,1867.1811,0.22341,-0.00104
500,5,2453.7511,0.22341,-0.00079
500,5,3224.5905,0.22341,-0.0006
500,5,4237.5872,0.22341,-0.00046
500,5,5568.814,0.22341,-0.00035
500,5,7318.2422,0.22341,-0.00027
500,5,9617.2487,0.22341,-0.0002
500,5,12638.482,0.22341,-0.00015
500,5,16608.8278,0.22341,-0.00012
500,5,21826.4473,0.22341,-9e-05
500,5,28683.1681,0.22341,-7e-05
500,5,37693.9098,0.22341,-5e-05
500,5,49535.3521,0.22341,-4e-05
500,5,65096.7523,0.22341,-3e-05
500,5,85546.7254,0.22341,-2e-05
500,5,112421.0035,0.22341,-2e-05
500,5,147737.7653,0.22341,-1e-05
500,5,194149.1946,0.22341,-1e-05
500,5,255140.652,0.22341,-1e-05
500,5,335292.4149,0.22341,-1e-05
500,5,440623.6428,0.22341,-0.0
500,5,579044.3981,0.22341,-0.0
500,5,760949.6685,0.22341,-0.0
500,5,1000000.0,0.22341,-0.0
