company_id,quarter,quarter_date,revenue_usd,revenue_growth_rate,net_income_usd,profit_margin,operating_expenses_usd,burn_rate_usd
FT0152,Q8,2024-01-20,1284510.3,0.1693,361480.58,0.2814,923029.72,0.0
FT0153,Q1,2025-10-11,63761.19,0.1707,1034.97,0.0162,62726.22,63332.27
FT0153,Q2,2025-07-13,80184.23,0.2411,1771.8,0.0221,78412.43,86441.99
FT0153,Q3,2025-04-14,62461.76,0.234,-2699.53,-0.0432,65161.3,73980.3
FT0153,Q4,2025-01-14,43035.64,0.2246,2414.95,0.0561,40620.69,48220.66
FT0153,Q5,2024-10-16,34893.53,0.2556,1035.2,0.0297,33858.33,40216.13
FT0153,Q6,2024-07-18,37364.76,0.3664,1736.4,0.0465,35628.36,30000.47
FT0153,Q7,2024-04-19,28066.27,0.2194,-604.8,-0.0215,28671.07,26685.81
FT0153,Q8,2024-01-20,22553.05,0.3341,-160.95,-0.0071,22714.0,22640.11
FT0154,Q1,2025-10-11,3763086.99,0.1705,1608460.69,0.4274,2154626.29,1783857.76
FT0154,Q2,2025-07-13,2114358.69,0.1415,883365.19,0.4178,1230993.5,1355242.69
FT0154,Q3,2025-04-14,2456526.3,0.1556,1231155.58,0.5012,1225370.73,982785.95
FT0154,Q4,2025-01-14,2257437.15,0.1781,1085691.41,0.4809,1171745.74,1158464.32
FT0154,Q5,2024-10-16,1561606.15,0.1212,772535.91,0.4947,789070.24,912544.2
FT0154,Q6,2024-07-18,1504135.15,0.2215,635568.38,0.4225,868566.77,801234.05
FT0154,Q7,2024-04-19,1282702.62,0.0894,594482.7,0.4635,688219.92,711432.13
FT0154,Q8,2024-01-20,877331.16,0.1416,374374.69,0.4267,502956.47,549415.17
FT0155,Q1,2025-10-11,705472.92,0.2151,103873.19,0.1472,601599.74,628316.4
FT0155,Q2,2025-07-13,445920.53,0.164,137376.92,0.3081,308543.61,340167.31
FT0155,Q3,2025-04-14,458889.68,0.1893,122210.22,0.2663,336679.46,378123.26
FT0155,Q4,2025-01-14,430118.93,0.2381,119685.34,0.2783,310433.58,367787.83
FT0155,Q5,2024-10-16,349775.05,0.1354,73441.66,0.21,276333.38,329549.4
FT0155,Q6,2024-07-18,237343.59,0.1172,59846.31,0.2522,177497.28,176467.63
FT0155,Q7,2024-04-19,164828.18,0.0365,45722.6,0.2774,119105.57,107422.16
FT0155,Q8,2024-01-20,213965.33,0.1717,70995.13,0.3318,142970.21,160685.38
FT0156,Q1,2025-10-11,172147.86,0.1707,25558.4,0.1485,146589.46,132815.28
FT0156,Q2,2025-07-13,109946.46,0.1109,24816.73,0.2257,85129.73,97898.77
FT0156,Q3,2025-04-14,101987.07,0.1828,23965.66,0.235,78021.41,75535.12
FT0156,Q4,2025-01-14,112605.02,0.1888,20574.38,0.1827,92030.65,77435.06
FT0156,Q5,2024-10-16,88588.3,0.1883,13751.94,0.1552,74836.36,76056.42
FT0156,Q6,2024-07-18,80354.71,0.2084,17235.29,0.2145,63119.42,64873.55
FT0156,Q7,2024-04-19,53548.7,0.2251,10083.27,0.1883,43465.43,41167.86
FT0156,Q8,2024-01-20,56601.23,0.1902,6696.51,0.1183,49904.72,43209.06
FT0157,Q1,2025-10-11,960596.18,0.3858,199925.29,0.2081,760670.89,659996.06
FT0157,Q2,2025-07-13,289432.55,0.2273,-6917.38,-0.0239,296349.94,335848.6
FT0157,Q3,2025-04-14,377237.83,0.3145,-1033.42,-0.0027,378271.25,451222.4
FT0157,Q4,2025-01-14,236680.76,0.2939,29374.01,0.1241,207306.75,233593.29
FT0157,Q5,2024-10-16,149091.41,0.2193,8302.39,0.0557,140789.01,115366.05
FT0157,Q6,2024-07-18,124929.13,0.3133,-3143.97,-0.0252,128073.1,148341.65
FT0157,Q7,2024-04-19,112247.69,0.3155,16326.09,0.1454,95921.6,114821.9
FT0157,Q8,2024-01-20,86688.52,0.3054,6697.75,0.0773,79990.77,67338.24
FT0158,Q1,2025-10-11,254640.89,0.2337,72318.55,0.284,182322.34,213512.19
FT0158,Q2,2025-07-13,196878.83,0.2428,59286.74,0.3011,137592.08,128842.34
FT0158,Q3,2025-04-14,159197.18,0.2328,44441.59,0.2792,114755.59,118780.51
FT0158,Q4,2025-01-14,121747.39,0.222,37468.74,0.3078,84278.65,79189.99
FT0158,Q5,2024-10-16,89893.48,0.1585,30954.51,0.3443,58938.97,48848.16
FT0158,Q6,2024-07-18,79555.63,0.1747,17543.98,0.2205,62011.66,61516.03
FT0158,Q7,2024-04-19,60424.99,0.1753,20856.66,0.3452,39568.33,35833.28
FT0158,Q8,2024-01-20,53454.35,0.2339,15356.42,0.2873,38097.92,32305.85
FT0159,Q1,2025-10-11,194794.1,0.2073,40072.74,0.2057,154721.37,148697.83
FT0159,Q2,2025-07-13,100602.76,0.0982,15211.74,0.1512,85391.02,93685.27
FT0159,Q3,2025-04-14,97094.53,0.1079,18091.17,0.1863,79003.36,80699.65
FT0159,Q4,2025-01-14,92862.75,0.143,11151.82,0.1201,81710.93,92486.82
FT0159,Q5,2024-10-16,62010.51,0.1203,15780.1,0.2545,46230.42,51358.89
FT0159,Q6,2024-07-18,96809.86,0.2191,21014.81,0.2171,75795.05,61045.86
FT0159,Q7,2024-04-19,60511.74,0.1782,12450.69,0.2058,48061.05,52021.09
FT0159,Q8,2024-01-20,50026.41,0.1455,6662.67,0.1332,43363.74,46048.31
FT0160,Q1,2025-10-11,1155812.8,0.1032,358804.47,0.3104,797008.33,910388.72
FT0160,Q2,2025-07-13,1550454.86,0.1888,539262.46,0.3478,1011192.4,1089690.19
FT0160,Q3,2025-04-14,870427.57,0.0704,226732.1,0.2605,643695.46,582679.79
FT0160,Q4,2025-01-14,1026313.49,0.1522,301402.42,0.2937,724911.07,652706.22
FT0160,Q5,2024-10-16,1238013.76,0.2223,523215.55,0.4226,714798.21,812393.82
FT0160,Q6,2024-07-18,979953.85,0.1655,400097.99,0.4083,579855.86,529497.91
FT0160,Q7,2024-04-19,681873.24,0.2301,283067.37,0.4151,398805.87,436920.27
FT0160,Q8,2024-01-20,592412.28,0.2879,211526.02,0.3571,380886.27,307509.44
FT0161,Q1,2025-10-11,572262.81,0.169,118298.44,0.2067,453964.38,448342.49
FT0161,Q2,2025-07-13,810824.63,0.2435,214794.99,0.2649,596029.64,599169.53
FT0161,Q3,2025-04-14,304285.34,0.1204,48881.68,0.1606,255403.65,257052.01
FT0161,Q4,2025-01-14,398720.28,0.2003,80385.9,0.2016,318334.38,364678.11
FT0161,Q5,2024-10-16,266330.37,0.1785,72338.96,0.2716,193991.41,189634.83
FT0161,Q6,2024-07-18,254121.59,0.1801,51805.42,0.2039,202316.17,173869.16
FT0161,Q7,2024-04-19,281581.08,0.2899,77407.58,0.2749,204173.5,180989.68
FT0161,Q8,2024-01-20,168461.5,0.2773,32612.22,0.1936,135849.28,153105.69
FT0162,Q1,2025-10-11,254294.29,0.2636,398.9,0.0016,253895.4,279651.57
FT0162,Q2,2025-07-13,261035.76,0.335,11965.17,0.0458,249070.59,216015.05
FT0162,Q3,2025-04-14,134379.54,0.2385,1331.53,0.0099,133048.01,142466.57
FT0162,Q4,2025-01-14,124602.17,0.3283,1830.4,0.0147,122771.78,112494.42
FT0162,Q5,2024-10-16,101668.91,0.2773,6964.82,0.0685,94704.09,107372.81
FT0162,Q6,2024-07-18,74504.57,0.2683,4349.78,0.0584,70154.79,64301.5
FT0162,Q7,2024-04-19,47047.87,0.1971,835.16,0.0178,46212.71,49888.16
FT0162,Q8,2024-01-20,43073.82,0.264,688.54,0.016,42385.28,35520.45
FT0163,Q1,2025-10-11,1023241.93,0.1463,379734.63,0.3711,643507.29,0.0
FT0163,Q2,2025-07-13,836890.53,0.1235,286778.91,0.3427,550111.62,0.0
FT0163,Q3,2025-04-14,921952.51,0.1665,307259.32,0.3333,614693.19,0.0
FT0163,Q4,2025-01-14,666916.68,0.1264,196036.83,0.2939,470879.84,0.0
FT0163,Q5,2024-10-16,685101.99,0.2006,242705.66,0.3543,442396.33,0.0
FT0163,Q6,2024-07-18,569778.18,0.1723,205305.84,0.3603,364472.34,0.0
FT0163,Q7,2024-04-19,438560.59,0.1889,173502.39,0.3956,265058.21,0.0
FT0163,Q8,2024-01-20,415654.13,0.1111,142821.39,0.3436,272832.73,0.0
FT0164,Q1,2025-10-11,125610.32,0.1214,13977.75,0.1113,111632.57,132244.5
FT0164,Q2,2025-07-13,101912.16,0.1099,19510.93,0.1914,82401.23,77052.37
FT0164,Q3,2025-04-14,185668.88,0.2679,14776.43,0.0796,170892.45,186010.23
FT0164,Q4,2025-01-14,143365.07,0.2611,17000.45,0.1186,126364.63,148154.45
FT0164,Q5,2024-10-16,108840.8,0.2212,16277.73,0.1496,92563.06,89878.95
FT0164,Q6,2024-07-18,68754.61,0.1631,2748.17,0.04,66006.44,74876.0
FT0164,Q7,2024-04-19,57216.57,0.1797,4888.9,0.0854,52327.67,45959.31
FT0164,Q8,2024-01-20,57006.23,0.2065,7521.92,0.1319,49484.32,45375.44
FT0165,Q1,2025-10-11,2025704.16,0.1663,954949.41,0.4714,1070754.75,1268345.25
FT0165,Q2,2025-07-13,1126717.43,0.1247,431131.79,0.3826,695585.64,818514.12
FT0165,Q3,2025-04-14,1120425.64,0.1064,443811.6,0.3961,676614.04,772852.61
FT0165,Q4,2025-01-14,1615351.61,0.3089,654958.58,0.4055,960393.03,1027867.97
FT0165,Q5,2024-10-16,835216.89,0.0726,382418.03,0.4579,452798.86,367413.84
FT0165,Q6,2024-07-18,766060.85,0.1644,350806.44,0.4579,415254.41,380816.78
FT0165,Q7,2024-04-19,628218.31,0.0689,231623.83,0.3687,396594.48,433581.36
FT0165,Q8,2024-01-20,757960.04,0.2088,332443.69,0.4386,425516.35,391141.33
FT0166,Q1,2025-10-11,391832.06,0.1226,98332.11,0.251,293499.95,0.0
FT0166,Q2,2025-07-13,722753.18,0.231,209888.66,0.2904,512864.52,0.0
FT0166,Q3,2025-04-14,539639.08,0.2638,168107.57,0.3115,371531.51,0.0
FT0166,Q4,2025-01-14,354187.19,0.2639,85350.89,0.241,268836.3,0.0
FT0166,Q5,2024-10-16,316750.08,0.2231,62624.26,0.1977,254125.82,0.0
FT0166,Q6,2024-07-18,311264.67,0.2987,80592.73,0.2589,230671.94,0.0
FT0166,Q7,2024-04-19,193198.06,0.1276,40012.86,0.2071,153185.2,0.0
FT0166,Q8,2024-01-20,191730.57,0.2669,42846.38,0.2235,148884.19,0.0
FT0167,Q1,2025-10-11,1445943.53,0.203,524479.19,0.3627,921464.33,0.0
FT0167,Q2,2025-07-13,1182606.68,0.1865,432813.46,0.366,749793.22,0.0
FT0167,Q3,2025-04-14,1120750.18,0.1961,429278.85,0.383,691471.32,0.0
FT0167,Q4,2025-01-14,776096.15,0.1782,320146.28,0.4125,455949.87,0.0
FT0167,Q5,2024-10-16,644403.1,0.1806,205850.11,0.3194,438552.98,0.0
FT0167,Q6,2024-07-18,525630.84,0.1887,218262.83,0.4152,307368.01,0.0
FT0167,Q7,2024-04-19,524410.85,0.1231,176589.31,0.3367,347821.53,0.0
FT0167,Q8,2024-01-20,414495.67,0.1412,125736.45,0.3033,288759.22,0.0
FT0168,Q1,2025-10-11,2141273.94,0.2767,681468.28,0.3183,1459805.66,1736788.87
FT0168,Q2,2025-07-13,1798780.24,0.2818,449537.26,0.2499,1349242.97,1194292.81
FT0168,Q3,2025-04-14,1791390.89,0.3102,481411.69,0.2687,1309979.2,1407148.49
FT0168,Q4,2025-01-14,996927.38,0.2428,317422.77,0.3184,679504.61,764282.09
FT0168,Q5,2024-10-16,842141.89,0.249,241961.23,0.2873,600180.66,517698.3
FT0168,Q6,2024-07-18,667937.46,0.2463,204962.11,0.3069,462975.36,526278.05
FT0168,Q7,2024-04-19,444515.38,0.2224,118467.55,0.2665,326047.84,355587.34
FT0168,Q8,2024-01-20,398798.54,0.2966,131504.29,0.3298,267294.25,295614.48
FT0169,Q1,2025-10-11,443534.91,0.1868,188267.42,0.4245,255267.49,257588.45
FT0169,Q2,2025-07-13,425448.94,0.2141,145220.12,0.3413,280228.82,328372.77
FT0169,Q3,2025-04-14,362512.71,0.2278,170037.16,0.4691,192475.54,192417.26
FT0169,Q4,2025-01-14,335504.1,0.252,120922.62,0.3604,214581.47,224951.66
FT0169,Q5,2024-10-16,329269.84,0.2397,116818.86,0.3548,212450.98,244953.45
FT0169,Q6,2024-07-18,202632.11,0.2344,80683.82,0.3982,121948.28,120091.02
FT0169,Q7,2024-04-19,167412.99,0.2582,79930.17,0.4774,87482.82,97833.32
FT0169,Q8,2024-01-20,142727.09,0.261,55128.61,0.3863,87598.48,73301.86
FT0170,Q1,2025-10-11,219455.63,0.114,74004.75,0.3372,145450.88,119580.98
FT0170,Q2,2025-07-13,195136.79,0.0666,52080.21,0.2669,143056.58,122578.94
FT0170,Q3,2025-04-14,230261.29,0.123,56716.86,0.2463,173544.43,146446.25
FT0170,Q4,2025-01-14,239073.95,0.1506,74791.57,0.3128,164282.38,135026.12
FT0170,Q5,2024-10-16,222422.91,0.2323,83613.41,0.3759,138809.5,121022.19
FT0170,Q6,2024-07-18,163007.64,0.1396,53717.74,0.3295,109289.9,102363.96
FT0170,Q7,2024-04-19,162016.84,0.1568,64075.86,0.3955,97940.99,101068.6
FT0170,Q8,2024-01-20,133051.64,0.1744,34646.9,0.2604,98404.74,83977.38
FT0171,Q1,2025-10-11,123156.53,0.0879,50228.5,0.4078,72928.03,84284.93
FT0171,Q2,2025-07-13,220804.57,0.1237,84434.24,0.3824,136370.33,145626.27
FT0171,Q3,2025-04-14,173989.15,0.1402,56939.84,0.3273,117049.32,97429.5
FT0171,Q4,2025-01-14,165150.85,0.1568,57482.35,0.3481,107668.51,123460.95
FT0171,Q5,2024-10-16,131196.05,0.1361,48260.58,0.3679,82935.47,87846.31
FT0171,Q6,2024-07-18,111047.77,0.1569,26452.5,0.2382,84595.27,96706.51
FT0171,Q7,2024-04-19,97763.63,0.1578,37110.87,0.3796,60652.76,63820.27
FT0171,Q8,2024-01-20,82884.95,0.1143,34898.4,0.421,47986.55,56290.93
FT0172,Q1,2025-10-11,307189.83,0.1464,65745.36,0.214,241444.47,221513.94
FT0172,Q2,2025-07-13,484757.56,0.2618,129782.77,0.2677,354974.79,355017.08
FT0172,Q3,2025-04-14,274361.74,0.1687,86653.6,0.3158,187708.15,165439.43
FT0172,Q4,2025-01-14,234841.33,0.2448,73135.24,0.3114,161706.1,146787.72
FT0172,Q5,2024-10-16,216963.7,0.2063,48199.7,0.2222,168764.0,160746.36
FT0172,Q6,2024-07-18,197601.69,0.2741,56147.36,0.2841,141454.32,126699.12
FT0172,Q7,2024-04-19,122971.96,0.3071,17467.08,0.142,105504.88,99702.52
FT0172,Q8,2024-01-20,127928.12,0.1715,44192.6,0.3454,83735.52,88869.84
FT0173,Q1,2025-10-11,356583.11,0.3186,24519.74,0.0688,332063.37,360656.3
FT0173,Q2,2025-07-13,353219.58,0.3396,26519.7,0.0751,326699.88,382837.77
FT0173,Q3,2025-04-14,174608.72,0.296,-1373.13,-0.0079,175981.85,149621.47
FT0173,Q4,2025-01-14,159385.44,0.2451,13407.59,0.0841,145977.84,128896.65
FT0173,Q5,2024-10-16,84211.35,0.1858,8869.52,0.1053,75341.83,64243.79
FT0173,Q6,2024-07-18,95564.87,0.264,8560.15,0.0896,87004.71,77555.01
FT0173,Q7,2024-04-19,73450.86,0.2451,5016.4,0.0683,68434.46,58449.63
FT0173,Q8,2024-01-20,44396.99,0.3918,6203.08,0.1397,38193.91,40660.44
FT0174,Q1,2025-10-11,405590.55,0.2276,17036.27,0.042,388554.28,369072.05
FT0174,Q2,2025-07-13,434498.76,0.311,31212.45,0.0718,403286.31,481433.84
FT0174,Q3,2025-04-14,252667.0,0.2785,43552.86,0.1724,209114.14,194791.85
FT0174,Q4,2025-01-14,275368.3,0.2994,41428.59,0.1504,233939.71,188597.27
FT0174,Q5,2024-10-16,134692.67,0.1656,9153.54,0.068,125539.13,137925.87
FT0174,Q6,2024-07-18,116570.96,0.1488,10548.23,0.0905,106022.74,108745.18
FT0174,Q7,2024-04-19,116332.22,0.3266,19075.96,0.164,97256.26,96548.37
FT0174,Q8,2024-01-20,99042.26,0.2517,14818.05,0.1496,84224.22,76651.99
FT0175,Q1,2025-10-11,912314.94,0.2354,363118.55,0.398,549196.39,655230.85
FT0175,Q2,2025-07-13,618081.07,0.2229,161605.73,0.2615,456475.33,439670.21
FT0175,Q3,2025-04-14,693226.49,0.2793,238021.0,0.3434,455205.49,372296.4
FT0175,Q4,2025-01-14,595185.5,0.3256,177854.75,0.2988,417330.75,469261.26
FT0175,Q5,2024-10-16,500828.57,0.2851,221124.16,0.4415,279704.41,291902.76
FT0175,Q6,2024-07-18,298232.99,0.1905,127057.49,0.426,171175.51,169314.87
FT0175,Q7,2024-04-19,264635.82,0.1851,98409.43,0.3719,166226.39,135477.98
FT0175,Q8,2024-01-20,192135.11,0.242,56367.14,0.2934,135767.96,143016.03
FT0176,Q1,2025-10-11,380858.75,0.1804,88615.53,0.2327,292243.22,348052.67
FT0176,Q2,2025-07-13,438150.25,0.2258,110240.52,0.2516,327909.73,277167.13
FT0176,Q3,2025-04-14,456126.89,0.2649,116427.07,0.2553,339699.82,394647.11
FT0176,Q4,2025-01-14,257377.6,0.1684,85857.29,0.3336,171520.31,160936.15
FT0176,Q5,2024-10-16,250685.14,0.2176,79678.18,0.3178,171006.96,176921.03
FT0176,Q6,2024-07-18,176094.87,0.1283,50309.34,0.2857,125785.52,112402.21
FT0176,Q7,2024-04-19,145144.25,0.157,38613.74,0.266,106530.51,102729.89
FT0176,Q8,2024-01-20,135986.97,0.2205,46124.29,0.3392,89862.69,98984.85
FT0177,Q1,2025-10-11,311043.91,0.2021,-6599.47,-0.0212,317643.38,360712.15
FT0177,Q2,2025-07-13,448397.31,0.2852,7229.79,0.0161,441167.52,377106.86
FT0177,Q3,2025-04-14,376462.94,0.3234,51577.75,0.137,324885.19,384809.39
FT0177,Q4,2025-01-14,315475.69,0.4184,36758.35,0.1165,278717.34,255571.66
FT0177,Q5,2024-10-16,240691.11,0.3467,6864.27,0.0285,233826.84,279755.71
FT0177,Q6,2024-07-18,133825.9,0.2296,4883.89,0.0365,128942.01,106374.45
FT0177,Q7,2024-04-19,117068.18,0.2745,14733.4,0.1259,102334.78,98193.15
FT0177,Q8,2024-01-20,68084.54,0.3381,7335.26,0.1077,60749.28,55901.21
FT0178,Q1,2025-10-11,121005.12,0.1534,8598.01,0.0711,112407.11,101159.82
FT0178,Q2,2025-07-13,147208.15,0.2183,4085.41,0.0278,143122.74,140513.46
FT0178,Q3,2025-04-14,86335.33,0.1446,3202.18,0.0371,83133.15,92906.14
FT0178,Q4,2025-01-14,100970.11,0.2759,16042.69,0.1589,84927.43,95522.62
FT0178,Q5,2024-10-16,63163.79,0.1521,9425.39,0.1492,53738.4,62075.57
FT0178,Q6,2024-07-18,58966.21,0.1817,5461.4,0.0926,53504.81,60049.36
FT0178,Q7,2024-04-19,39826.13,0.1742,3577.33,0.0898,36248.8,30634.54
FT0178,Q8,2024-01-20,43215.83,0.2921,5526.18,0.1279,37689.65,39988.49
FT0179,Q1,2025-10-11,168940.25,0.125,29190.32,0.1728,139749.93,130122.34
FT0179,Q2,2025-07-13,94532.65,0.102,7924.99,0.0838,86607.66,101783.19
FT0179,Q3,2025-04-14,149048.49,0.1907,17100.31,0.1147,131948.18,112414.51
FT0179,Q4,2025-01-14,107351.65,0.1397,16815.47,0.1566,90536.18,84423.48
FT0179,Q5,2024-10-16,89273.86,0.179,14315.21,0.1604,74958.65,87882.3
FT0179,Q6,2024-07-18,100497.29,0.2436,17170.62,0.1709,83326.67,92581.95
FT0179,Q7,2024-04-19,80228.87,0.1817,17768.26,0.2215,62460.61,60356.3
FT0179,Q8,2024-01-20,63096.26,0.0515,11084.07,0.1757,52012.2,46596.88
FT0180,Q1,2025-10-11,41302.49,0.135,-371.17,-0.009,41673.66,38676.26
FT0180,Q2,2025-07-13,55645.48,0.209,4722.1,0.0849,50923.38,55979.74
FT0180,Q3,2025-04-14,40295.45,0.1846,3019.38,0.0749,37276.08,35578.61
FT0180,Q4,2025-01-14,44627.38,0.255,3144.31,0.0705,41483.07,36463.18
FT0180,Q5,2024-10-16,41290.08,0.2739,2465.12,0.0597,38824.96,31340.44
FT0180,Q6,2024-07-18,20057.36,0.1808,690.68,0.0344,19366.69,21228.23
FT0180,Q7,2024-04-19,21403.56,0.2462,2376.79,0.111,19026.78,22751.01
FT0180,Q8,2024-01-20,18064.05,0.2413,710.02,0.0393,17354.03,14631.9
FT0181,Q1,2025-10-11,244821.45,0.2876,30384.01,0.1241,214437.44,0.0
FT0181,Q2,2025-07-13,175682.94,0.2264,38571.82,0.2196,137111.12,0.0
FT0181,Q3,2025-04-14,177240.24,0.3252,18231.35,0.1029,159008.89,0.0
FT0181,Q4,2025-01-14,117116.56,0.233,19855.5,0.1695,97261.07,0.0
FT0181,Q5,2024-10-16,94284.43,0.3009,3309.87,0.0351,90974.57,0.0
FT0181,Q6,2024-07-18,61049.05,0.1756,5913.59,0.0969,55135.45,0.0
FT0181,Q7,2024-04-19,55437.01,0.2201,9628.47,0.1737,45808.54,0.0
FT0181,Q8,2024-01-20,38185.76,0.2369,3403.36,0.0891,34782.4,0.0
FT0182,Q1,2025-10-11,425959.26,0.1728,144738.64,0.3398,281220.62,322833.35
FT0182,Q2,2025-07-13,719819.05,0.319,216496.73,0.3008,503322.32,517829.01
FT0182,Q3,2025-04-14,182578.22,0.1548,64294.85,0.3521,118283.38,98944.12
FT0182,Q4,2025-01-14,372373.56,0.2512,149186.58,0.4006,223186.98,196305.6
FT0182,Q5,2024-10-16,232948.65,0.2618,75083.59,0.3223,157865.07,129853.58
FT0182,Q6,2024-07-18,185279.27,0.2104,69676.37,0.3761,115602.9,92566.11
FT0182,Q7,2024-04-19,138758.78,0.1915,47264.74,0.3406,91494.03,80687.27
FT0182,Q8,2024-01-20,115435.94,0.258,32287.48,0.2797,83148.46,67174.83
FT0183,Q1,2025-10-11,216557.11,0.2495,55338.94,0.2555,161218.16,0.0
FT0183,Q2,2025-07-13,171663.11,0.2072,40328.55,0.2349,131334.56,0.0
FT0183,Q3,2025-04-14,208741.86,0.3153,75573.93,0.362,133167.92,0.0
FT0183,Q4,2025-01-14,130371.27,0.2822,29350.7,0.2251,101020.57,0.0
FT0183,Q5,2024-10-16,100674.52,0.2112,27041.48,0.2686,73633.03,0.0
FT0183,Q6,2024-07-18,80180.79,0.262,22729.89,0.2835,57450.89,0.0
FT0183,Q7,2024-04-19,64362.56,0.2434,14822.35,0.2303,49540.21,0.0
FT0183,Q8,2024-01-20,50845.53,0.2353,14194.77,0.2792,36650.76,0.0
FT0184,Q1,2025-10-11,893314.03,0.1859,314842.22,0.3524,578471.82,501711.02
FT0184,Q2,2025-07-13,616673.23,0.1478,243094.46,0.3942,373578.77,412648.96
FT0184,Q3,2025-04-14,572171.55,0.223,202978.21,0.3548,369193.35,360741.03
FT0184,Q4,2025-01-14,582487.62,0.2126,221352.63,0.38,361134.99,303606.84
FT0184,Q5,2024-10-16,462864.85,0.2683,172987.1,0.3737,289877.75,311250.86
FT0184,Q6,2024-07-18,496101.54,0.2941,165056.59,0.3327,331044.96,270211.6
FT0184,Q7,2024-04-19,314969.31,0.2736,133090.69,0.4226,181878.63,160361.56
FT0184,Q8,2024-01-20,250030.33,0.2732,87550.65,0.3502,162479.68,143643.46
FT0185,Q1,2025-10-11,213603.28,0.1047,30271.8,0.1417,183331.49,191016.87
FT0185,Q2,2025-07-13,363320.86,0.1947,33697.25,0.0927,329623.6,271968.77
FT0185,Q3,2025-04-14,424404.42,0.2769,19694.16,0.0464,404710.26,329215.56
FT0185,Q4,2025-01-14,345121.25,0.3204,15763.51,0.0457,329357.74,287107.23
FT0185,Q5,2024-10-16,268614.68,0.3201,21422.86,0.0798,247191.82,287068.91
FT0185,Q6,2024-07-18,196475.26,0.2917,22015.4,0.1121,174459.85,170772.5
FT0185,Q7,2024-04-19,143881.62,0.3497,14290.61,0.0993,129591.02,147027.97
FT0185,Q8,2024-01-20,99354.8,0.2528,12926.88,0.1301,86427.92,69843.45
FT0186,Q1,2025-10-11,461544.06,0.2211,173617.72,0.3762,287926.35,0.0
FT0186,Q2,2025-07-13,339449.12,0.1078,144185.92,0.4248,195263.21,0.0
FT0186,Q3,2025-04-14,362993.47,0.15,142294.23,0.392,220699.24,0.0
FT0186,Q4,2025-01-14,291901.65,0.1776,101679.47,0.3483,190222.18,0.0
FT0186,Q5,2024-10-16,297893.26,0.2147,129057.23,0.4332,168836.03,0.0
FT0186,Q6,2024-07-18,193239.35,0.071,94670.21,0.4899,98569.15,0.0
FT0186,Q7,2024-04-19,155736.51,0.1111,63882.93,0.4102,91853.58,0.0
FT0186,Q8,2024-01-20,135320.04,0.0932,49291.91,0.3643,86028.13,0.0
FT0187,Q1,2025-10-11,238093.35,0.1104,96980.98,0.4073,141112.37,0.0
FT0187,Q2,2025-07-13,465577.29,0.2295,167705.49,0.3602,297871.8,0.0
FT0187,Q3,2025-04-14,210950.39,0.1279,88840.81,0.4211,122109.58,0.0
FT0187,Q4,2025-01-14,213128.25,0.1519,83490.4,0.3917,129637.85,0.0
FT0187,Q5,2024-10-16,201775.4,0.1313,64671.55,0.3205,137103.85,0.0
FT0187,Q6,2024-07-18,196016.02,0.1859,79825.84,0.4072,116190.18,0.0
FT0187,Q7,2024-04-19,138420.62,0.0995,60682.01,0.4384,77738.61,0.0
FT0187,Q8,2024-01-20,137240.57,0.1427,62516.96,0.4555,74723.61,0.0
FT0188,Q1,2025-10-11,1118805.66,0.0825,363716.46,0.3251,755089.2,652579.24
FT0188,Q2,2025-07-13,940117.56,0.0851,251093.17,0.2671,689024.38,713039.03
FT0188,Q3,2025-04-14,2328186.14,0.2695,633985.86,0.2723,1694200.28,1674121.68
FT0188,Q4,2025-01-14,1296897.69,0.2463,487486.33,0.3759,809411.37,736712.6
FT0188,Q5,2024-10-16,1121001.62,0.1498,412571.14,0.368,708430.48,806558.69
FT0188,Q6,2024-07-18,968916.9,0.1525,293080.19,0.3025,675836.71,770664.3
FT0188,Q7,2024-04-19,743679.41,0.1398,241854.27,0.3252,501825.14,470526.4
FT0188,Q8,2024-01-20,638520.85,0.1904,230274.87,0.3606,408245.97,353702.22
FT0189,Q1,2025-10-11,2828388.4,0.2406,1308623.26,0.4627,1519765.14,1767713.4
FT0189,Q2,2025-07-13,2408072.78,0.2518,794736.26,0.33,1613336.53,1463838.18
FT0189,Q3,2025-04-14,1520998.48,0.274,433451.59,0.285,1087546.88,1015253.25
FT0189,Q4,2025-01-14,1596587.06,0.2781,655259.02,0.4104,941328.04,780102.86
FT0189,Q5,2024-10-16,956529.19,0.1916,260953.59,0.2728,695575.6,830505.57
FT0189,Q6,2024-07-18,832534.67,0.3034,258449.52,0.3104,574085.15,523213.24
FT0189,Q7,2024-04-19,763635.18,0.2886,281638.58,0.3688,481996.6,561405.06
FT0189,Q8,2024-01-20,505019.98,0.3054,192752.64,0.3817,312267.35,355157.06
FT0190,Q1,2025-10-11,1708637.17,0.2077,670759.12,0.3926,1037878.05,0.0
FT0190,Q2,2025-07-13,1933096.84,0.2141,703052.67,0.3637,1230044.16,0.0
FT0190,Q3,2025-04-14,1132200.67,0.2205,435993.31,0.3851,696207.36,0.0
FT0190,Q4,2025-01-14,1408706.73,0.2538,484627.96,0.344,924078.76,0.0
FT0190,Q5,2024-10-16,685362.52,0.1579,197451.71,0.2881,487910.81,0.0
FT0190,Q6,2024-07-18,562997.98,0.1737,168668.04,0.2996,394329.94,0.0
FT0190,Q7,2024-04-19,588298.61,0.1795,170330.28,0.2895,417968.33,0.0
