company_id,quarter,quarter_date,active_users,user_growth_rate,churn_rate,total_transactions,transaction_volume_usd,avg_transaction_value_usd,customer_acquisition_cost_usd,agents_count
FT0146,Q6,2024-07-18,944,0.0279,0.0391,8836,851809.12,96.4,10.02,0
FT0146,Q7,2024-04-19,520,-0.1493,0.0334,9950,3230445.72,324.67,14.32,0
FT0146,Q8,2024-01-20,773,-0.0304,0.0627,8485,3171409.9,373.77,45.4,0
FT0147,Q1,2025-10-11,468,0.0406,0.0591,4336,1450323.42,334.48,19.26,0
FT0147,Q2,2025-07-13,817,0.082,0.076,3317,1317150.71,397.09,10.39,0
FT0147,Q3,2025-04-14,306,-0.0554,0.0221,2675,104919.91,39.22,8.49,0
FT0147,Q4,2025-01-14,890,0.1227,0.0558,7767,2541010.64,327.15,38.43,0
FT0147,Q5,2024-10-16,121,-0.2271,0.0444,2362,522574.03,221.24,35.66,0
FT0147,Q6,2024-07-18,469,0.0104,0.0389,3726,1377097.32,369.59,10.66,0
FT0147,Q7,2024-04-19,809,0.2146,0.0427,7254,3161984.72,435.9,20.74,0
FT0147,Q8,2024-01-20,461,0.0338,0.0799,7612,1875682.75,246.41,41.22,0
FT0148,Q1,2025-10-11,178,0.14,0.0538,888,252379.65,284.21,17.65,0
FT0148,Q2,2025-07-13,135,-0.0269,0.0513,784,114321.99,145.82,8.95,0
FT0148,Q3,2025-04-14,317,0.0952,0.0631,1794,58230.56,32.46,30.22,0
FT0148,Q4,2025-01-14,162,-0.0079,0.0394,2628,1086394.98,413.39,45.12,0
FT0148,Q5,2024-10-16,100,-0.146,0.0564,217,11647.9,53.68,5.77,0
FT0148,Q6,2024-07-18,282,0.1334,0.0445,1363,165956.18,121.76,32.69,0
FT0148,Q7,2024-04-19,139,-0.0525,0.0761,2480,379340.88,152.96,17.74,0
FT0148,Q8,2024-01-20,188,0.0625,0.0684,1366,153807.3,112.6,13.66,0
FT0149,Q1,2025-10-11,15600,0.1231,0.0583,304003,63500462.11,208.88,25.92,0
FT0149,Q2,2025-07-13,14213,-0.0014,0.0782,259880,27632414.67,106.33,5.62,0
FT0149,Q3,2025-04-14,3765,-0.1762,0.0515,33898,9531709.73,281.19,49.92,0
FT0149,Q4,2025-01-14,39955,0.1832,0.0786,784076,377340679.31,481.26,40.69,0
FT0149,Q5,2024-10-16,34662,0.1885,0.0747,333112,119646160.85,359.18,7.96,0
FT0149,Q6,2024-07-18,15077,0.0091,0.0686,128527,61287329.79,476.84,11.84,0
FT0149,Q7,2024-04-19,21971,0.1341,0.039,426322,131820117.16,309.2,35.18,0
FT0149,Q8,2024-01-20,11331,-0.1266,0.0418,138037,64672951.13,468.52,10.78,0
FT0150,Q1,2025-10-11,3400,0.2673,0.0703,26225,12296210.83,468.87,12.0,0
FT0150,Q2,2025-07-13,4852,0.0486,0.0244,79161,29431565.47,371.79,23.42,0
FT0150,Q3,2025-04-14,6242,0.1017,0.075,100225,12457996.76,124.3,33.02,0
FT0150,Q4,2025-01-14,4136,0.0381,0.0293,21486,3970995.53,184.82,18.28,0
FT0150,Q5,2024-10-16,1882,-0.1026,0.0436,6720,1844150.61,274.43,38.25,0
FT0150,Q6,2024-07-18,6589,0.1911,0.0441,128734,31590624.99,245.39,20.5,0
FT0150,Q7,2024-04-19,2537,-0.0677,0.0737,16111,6845734.21,424.91,36.13,0
FT0150,Q8,2024-01-20,4898,0.2123,0.0239,40565,19550741.51,481.96,42.43,0
FT0151,Q1,2025-10-11,17000,0.1555,0.079,83071,36518629.06,439.61,29.64,0
FT0151,Q2,2025-07-13,7350,-0.0943,0.0409,59044,13156540.55,222.83,20.12,0
FT0151,Q3,2025-04-14,8505,-0.0865,0.0522,61256,8985830.34,146.69,38.24,0
FT0151,Q4,2025-01-14,24833,0.0689,0.0218,231836,45593661.5,196.66,26.83,0
FT0151,Q5,2024-10-16,11869,-0.0627,0.0328,233333,103503646.91,443.59,5.9,0
FT0151,Q6,2024-07-18,33264,0.1961,0.0528,232378,41231796.57,177.43,20.11,0
FT0151,Q7,2024-04-19,12838,-0.0637,0.0748,100916,24057982.57,238.4,39.45,0
FT0151,Q8,2024-01-20,20217,0.1011,0.021,169732,37613952.8,221.61,20.22,0
FT0152,Q1,2025-10-11,14250,0.0336,0.0291,282078,22431894.16,79.52,6.0,0
FT0152,Q2,2025-07-13,19576,0.0443,0.03,260530,126968125.52,487.35,25.28,0
FT0152,Q3,2025-04-14,22747,0.0732,0.0283,446420,151283345.24,338.88,28.94,0
FT0152,Q4,2025-01-14,13165,-0.0076,0.0328,147886,46789509.26,316.39,28.99,0
FT0152,Q5,2024-10-16,42146,0.2533,0.0543,710823,350881842.95,493.63,16.91,0
FT0152,Q6,2024-07-18,14718,0.0244,0.0635,236705,27222772.46,115.01,11.64,0
FT0152,Q7,2024-04-19,23638,0.1962,0.0368,321353,135028793.69,420.19,22.89,0
FT0152,Q8,2024-01-20,14644,0.0367,0.0454,86697,40204507.13,463.74,36.2,0
FT0153,Q1,2025-10-11,205,0.0942,0.0628,3740,1108494.99,296.39,42.31,0
FT0153,Q2,2025-07-13,335,0.0717,0.063,2928,76020.86,25.96,33.44,0
FT0153,Q3,2025-04-14,100,-0.1495,0.0287,714,200611.38,280.97,15.49,0
FT0153,Q4,2025-01-14,302,0.0746,0.0439,3263,1288528.69,394.89,14.74,0
FT0153,Q5,2024-10-16,244,0.0497,0.0677,1510,498120.06,329.88,24.65,0
FT0153,Q6,2024-07-18,152,-0.0532,0.0713,1763,171101.61,97.05,21.03,0
FT0153,Q7,2024-04-19,207,0.0125,0.0262,576,103856.54,180.31,23.02,0
FT0153,Q8,2024-01-20,221,0.0544,0.0278,3603,653720.45,181.44,33.19,0
FT0154,Q1,2025-10-11,205000,-0.0373,0.0571,692603,62485070.26,90.22,34.88,441
FT0154,Q2,2025-07-13,264242,0.0383,0.0476,4715502,141880006.25,30.09,8.01,591
FT0154,Q3,2025-04-14,84820,-0.1107,0.0526,1541814,738485057.65,478.97,26.16,224
FT0154,Q4,2025-01-14,117526,-0.0792,0.0548,1989476,695911092.55,349.8,6.55,510
FT0154,Q5,2024-10-16,247702,0.0497,0.0544,4482932,410394003.81,91.55,15.41,1408
FT0154,Q6,2024-07-18,262514,0.0723,0.0337,3846161,1771598042.45,460.61,39.59,1046
FT0154,Q7,2024-04-19,316542,0.1812,0.0746,3843089,1527764622.91,397.54,8.43,876
FT0154,Q8,2024-01-20,153594,-0.1082,0.0516,2746349,275317164.85,100.25,20.45,602
FT0155,Q1,2025-10-11,2610,0.0366,0.0254,9658,1930116.46,199.85,13.58,0
FT0155,Q2,2025-07-13,15874,0.2557,0.0204,126174,12471468.4,98.84,29.22,0
FT0155,Q3,2025-04-14,3643,0.0579,0.0623,56573,10480814.38,185.26,32.92,0
FT0155,Q4,2025-01-14,5273,0.1324,0.0476,39358,4130492.59,104.95,32.94,0
FT0155,Q5,2024-10-16,4977,0.1447,0.0341,62753,2874438.79,45.81,44.87,0
FT0155,Q6,2024-07-18,2840,0.032,0.0419,17512,5733053.24,327.38,30.13,0
FT0155,Q7,2024-04-19,3316,0.092,0.0263,44816,8274087.36,184.62,6.56,0
FT0155,Q8,2024-01-20,2886,0.0828,0.0614,20765,5580315.55,268.74,41.66,0
FT0156,Q1,2025-10-11,546,0.1079,0.0237,8856,4012760.6,453.11,15.31,0
FT0156,Q2,2025-07-13,1478,0.1381,0.0435,29153,4128923.66,141.63,43.44,0
FT0156,Q3,2025-04-14,267,-0.0924,0.0325,3161,266550.05,84.32,46.4,0
FT0156,Q4,2025-01-14,597,0.0289,0.0795,8697,1311306.72,150.78,31.87,0
FT0156,Q5,2024-10-16,1672,0.2595,0.0423,24578,11620417.93,472.8,38.94,0
FT0156,Q6,2024-07-18,608,0.036,0.0345,5532,512291.87,92.61,39.5,0
FT0156,Q7,2024-04-19,572,0.0388,0.0664,4190,1007693.88,240.5,38.27,0
FT0156,Q8,2024-01-20,640,0.1175,0.0679,4798,524862.76,109.39,27.26,0
FT0157,Q1,2025-10-11,1456,-0.0471,0.031,22257,10630702.59,477.63,38.05,0
FT0157,Q2,2025-07-13,2507,0.0734,0.0243,25047,11238499.49,448.7,34.69,0
FT0157,Q3,2025-04-14,1249,-0.0144,0.05,22981,3070425.02,133.61,22.93,0
FT0157,Q4,2025-01-14,1816,0.0475,0.058,35798,15448296.12,431.54,27.67,0
FT0157,Q5,2024-10-16,1228,-0.0293,0.0208,3903,1203345.74,308.31,22.12,0
FT0157,Q6,2024-07-18,1681,0.0417,0.0202,16238,5057511.42,311.46,10.72,0
FT0157,Q7,2024-04-19,1881,0.1094,0.0594,30995,7331699.29,236.54,10.06,0
FT0157,Q8,2024-01-20,1085,-0.1237,0.0251,12646,400621.38,31.68,36.78,0
FT0158,Q1,2025-10-11,1560,0.0842,0.0486,23266,11488723.0,493.8,34.59,0
FT0158,Q2,2025-07-13,1052,-0.041,0.0542,20685,10315804.54,498.71,29.22,0
FT0158,Q3,2025-04-14,518,-0.139,0.0457,3588,970141.99,270.39,46.71,0
FT0158,Q4,2025-01-14,467,-0.1736,0.0494,4932,2084183.44,422.58,37.32,0
FT0158,Q5,2024-10-16,3199,0.1646,0.0499,57165,10854832.37,189.89,10.07,0
FT0158,Q6,2024-07-18,968,-0.0998,0.0492,16944,1783200.89,105.24,16.41,0
FT0158,Q7,2024-04-19,1248,-0.0564,0.0443,6231,2808218.4,450.69,34.84,0
FT0158,Q8,2024-01-20,1806,0.0925,0.0323,21196,4529946.29,213.72,30.98,0
FT0159,Q1,2025-10-11,546,0.216,0.0363,1458,301324.96,206.67,39.59,0
FT0159,Q2,2025-07-13,1820,0.1714,0.0702,10240,1102090.38,107.63,6.89,0
FT0159,Q3,2025-04-14,608,0.021,0.0375,9069,2744728.72,302.65,25.13,0
FT0159,Q4,2025-01-14,158,-0.1735,0.0724,730,192240.15,263.34,33.0,0
FT0159,Q5,2024-10-16,937,0.1229,0.0435,12851,2665351.53,207.4,28.71,0
FT0159,Q6,2024-07-18,621,0.0437,0.0425,4623,2288336.29,494.99,17.49,0
FT0159,Q7,2024-04-19,687,0.0898,0.0297,7118,3509486.64,493.04,31.88,0
FT0159,Q8,2024-01-20,445,-0.0814,0.0296,5824,884055.65,151.8,29.73,0
FT0160,Q1,2025-10-11,13350,-0.0203,0.0592,167696,25586719.92,152.58,32.23,0
FT0160,Q2,2025-07-13,36304,0.1367,0.0273,80409,22420459.5,278.83,27.55,0
FT0160,Q3,2025-04-14,12804,0.0053,0.0763,241891,56793638.85,234.79,9.83,0
FT0160,Q4,2025-01-14,18662,0.0707,0.077,192351,12215553.92,63.51,47.21,0
FT0160,Q5,2024-10-16,19877,0.0932,0.0508,273471,7336750.63,26.83,12.72,0
FT0160,Q6,2024-07-18,24397,0.1821,0.0759,359293,124317607.78,346.01,15.47,0
FT0160,Q7,2024-04-19,14837,0.0602,0.0714,231438,33041075.42,142.76,30.86,0
FT0160,Q8,2024-01-20,17393,0.1529,0.0229,92366,19269186.05,208.62,21.16,0
FT0161,Q1,2025-10-11,4400,-0.0003,0.056,11888,3444893.34,289.78,38.78,0
FT0161,Q2,2025-07-13,782,-0.1841,0.077,4098,741139.0,180.85,29.3,0
FT0161,Q3,2025-04-14,11307,0.1526,0.0567,192932,15753631.63,81.65,24.15,0
FT0161,Q4,2025-01-14,10827,0.1675,0.0333,102872,5377161.53,52.27,32.81,0
FT0161,Q5,2024-10-16,6139,0.0748,0.0292,84629,41724559.36,493.03,25.44,0
FT0161,Q6,2024-07-18,5148,0.0589,0.0733,42611,14926423.38,350.3,44.78,0
FT0161,Q7,2024-04-19,6675,0.1742,0.0738,92280,21198925.36,229.72,38.51,0
FT0161,Q8,2024-01-20,5620,0.1541,0.0472,89282,4543698.18,50.89,7.15,0
FT0162,Q1,2025-10-11,217,0.0975,0.0408,1343,80593.8,60.01,30.3,0
FT0162,Q2,2025-07-13,360,0.0752,0.0766,1450,378476.88,261.02,33.25,0
FT0162,Q3,2025-04-14,178,-0.0182,0.0633,2893,489389.08,169.16,20.35,0
FT0162,Q4,2025-01-14,624,0.1987,0.0354,7417,3269405.36,440.8,17.83,0
FT0162,Q5,2024-10-16,292,0.0682,0.0332,5164,1606906.43,311.17,36.33,0
FT0162,Q6,2024-07-18,298,0.0914,0.0347,3918,1284852.0,327.94,41.94,0
FT0162,Q7,2024-04-19,287,0.1056,0.0216,5544,1946641.97,351.13,12.85,0
FT0162,Q8,2024-01-20,192,-0.0396,0.0387,2916,861990.22,295.61,20.5,0
FT0163,Q1,2025-10-11,13350,0.1209,0.0636,118487,42465874.88,358.4,46.01,0
FT0163,Q2,2025-07-13,23721,0.0792,0.0366,202959,22444702.99,110.59,34.26,0
FT0163,Q3,2025-04-14,24564,0.0991,0.0552,129549,49580668.16,382.72,12.63,0
FT0163,Q4,2025-01-14,22014,0.0992,0.0718,141482,35949548.23,254.09,35.99,0
FT0163,Q5,2024-10-16,18686,0.0779,0.0408,290405,71668034.98,246.79,8.04,0
FT0163,Q6,2024-07-18,21321,0.1325,0.033,274544,64975164.81,236.67,20.26,0
FT0163,Q7,2024-04-19,28348,0.3021,0.0496,185437,39097821.76,210.84,23.03,0
FT0163,Q8,2024-01-20,18342,0.1864,0.0283,135719,9022194.98,66.48,49.79,0
FT0164,Q1,2025-10-11,2050,0.0965,0.0435,33511,7543825.27,225.11,9.21,11
FT0164,Q2,2025-07-13,2427,0.0315,0.0784,6792,1751653.38,257.9,7.13,5
FT0164,Q3,2025-04-14,2587,0.0382,0.0298,20296,8460173.62,416.84,23.86,6
FT0164,Q4,2025-01-14,4724,0.1563,0.0412,84736,26950137.71,318.05,40.88,18
FT0164,Q5,2024-10-16,1508,-0.0511,0.0409,14333,3609383.7,251.82,10.99,9
FT0164,Q6,2024-07-18,1598,-0.05,0.0406,20251,5779866.44,285.41,26.88,4
FT0164,Q7,2024-04-19,2000,0.0011,0.0275,17738,4785457.63,269.79,11.21,4
FT0164,Q8,2024-01-20,2897,0.2102,0.0422,31358,9929226.64,316.64,11.43,23
FT0165,Q1,2025-10-11,43500,-0.0853,0.0346,448568,214827438.78,478.92,6.32,184
FT0165,Q2,2025-07-13,100416,0.1173,0.0551,249368,42641438.01,171.0,24.99,705
FT0165,Q3,2025-04-14,150863,0.1976,0.0223,1425114,217225093.78,152.43,29.76,690
FT0165,Q4,2025-01-14,124031,0.1971,0.0373,341525,167920133.11,491.68,49.51,1041
FT0165,Q5,2024-10-16,52592,0.0445,0.0286,347828,26460916.89,76.07,48.81,208
FT0165,Q6,2024-07-18,22801,-0.1353,0.054,350229,124367294.05,355.1,35.96,97
FT0165,Q7,2024-04-19,44246,0.0167,0.0326,108003,8292025.3,76.78,47.11,94
FT0165,Q8,2024-01-20,41704,-0.0093,0.023,188131,17836971.15,94.81,17.66,229
FT0166,Q1,2025-10-11,2670,-0.0072,0.0314,26632,3156690.03,118.53,39.57,0
FT0166,Q2,2025-07-13,12491,0.2173,0.0359,159880,25946611.38,162.29,15.7,0
FT0166,Q3,2025-04-14,978,-0.1304,0.0221,18148,3762509.24,207.32,18.19,0
FT0166,Q4,2025-01-14,7134,0.1846,0.0394,93248,3945419.41,42.31,43.22,0
FT0166,Q5,2024-10-16,1656,-0.075,0.0774,20228,7587231.14,375.09,18.75,0
FT0166,Q6,2024-07-18,2371,-0.0208,0.0332,27017,9745425.78,360.71,28.43,0
FT0166,Q7,2024-04-19,2905,0.0523,0.0694,11392,5399029.31,473.93,33.4,0
FT0166,Q8,2024-01-20,2373,-0.0297,0.0541,36841,16440411.21,446.25,48.44,0
FT0167,Q1,2025-10-11,18200,0.0738,0.0329,62963,6641705.59,105.49,40.8,0
FT0167,Q2,2025-07-13,89855,0.2259,0.0395,1163602,500249638.86,429.91,35.31,0
FT0167,Q3,2025-04-14,19024,0.0129,0.0447,323132,40549009.18,125.49,32.99,0
FT0167,Q4,2025-01-14,7628,-0.1312,0.0222,29818,12277839.99,411.76,23.17,0
FT0167,Q5,2024-10-16,20472,0.0359,0.0592,281403,93778799.29,333.25,12.36,0
FT0167,Q6,2024-07-18,21545,0.052,0.0353,415420,54508982.85,131.21,8.04,0
FT0167,Q7,2024-04-19,26356,0.1539,0.0662,513990,212276143.55,413.0,22.43,0
FT0167,Q8,2024-01-20,18587,0.0301,0.0386,87368,2186222.58,25.02,30.29,0
FT0168,Q1,2025-10-11,34000,0.0987,0.0222,493617,67699142.79,137.15,16.5,0
FT0168,Q2,2025-07-13,26911,-0.0206,0.0637,439939,219077875.17,497.97,20.38,0
FT0168,Q3,2025-04-14,92473,0.1598,0.0426,1791941,755507306.85,421.61,24.6,0
FT0168,Q4,2025-01-14,32634,0.0023,0.0536,614414,195404142.76,318.03,16.55,0
FT0168,Q5,2024-10-16,18456,-0.1083,0.033,243128,12548070.97,51.61,44.69,0
FT0168,Q6,2024-07-18,57438,0.1505,0.0411,778774,218685644.44,280.81,23.66,0
FT0168,Q7,2024-04-19,35550,0.0242,0.0275,641171,51659131.73,80.57,49.46,0
FT0168,Q8,2024-01-20,41659,0.1257,0.0373,444911,35755421.81,80.37,36.93,0
FT0169,Q1,2025-10-11,8500,0.1024,0.0691,99875,43525161.54,435.8,19.73,0
FT0169,Q2,2025-07-13,13052,0.063,0.0621,93710,21097493.58,225.14,11.85,0
FT0169,Q3,2025-04-14,49641,0.2946,0.0541,608596,40842085.22,67.11,12.58,0
FT0169,Q4,2025-01-14,16083,0.1223,0.0598,277892,61246885.02,220.4,40.02,0
FT0169,Q5,2024-10-16,15942,0.145,0.0536,219992,8787723.94,39.95,26.01,0
FT0169,Q6,2024-07-18,14554,0.1562,0.0482,272516,53337070.18,195.72,16.23,0
FT0169,Q7,2024-04-19,9513,0.0617,0.0686,174195,2944303.46,16.9,15.2,0
FT0169,Q8,2024-01-20,8734,0.0454,0.0624,101872,28626625.16,281.01,37.31,0
FT0170,Q1,2025-10-11,3160,0.0005,0.0591,61718,9404824.74,152.38,25.32,0
FT0170,Q2,2025-07-13,3264,0.0075,0.0267,24521,8485478.11,346.05,11.69,0
FT0170,Q3,2025-04-14,5854,0.0986,0.0447,58546,10549611.3,180.19,5.55,0
FT0170,Q4,2025-01-14,3934,0.0419,0.028,77132,32884500.3,426.34,12.11,0
FT0170,Q5,2024-10-16,4988,0.1015,0.0294,93195,9439881.15,101.29,36.76,0
FT0170,Q6,2024-07-18,3791,0.0539,0.0291,11421,2316309.1,202.81,24.47,0
FT0170,Q7,2024-04-19,3750,0.0788,0.0588,18397,3130099.89,170.14,5.59,0
FT0170,Q8,2024-01-20,4273,0.1981,0.0693,26187,8431185.74,321.96,23.83,0
FT0171,Q1,2025-10-11,3400,0.068,0.038,20117,2834895.96,140.92,42.07,0
FT0171,Q2,2025-07-13,13039,0.19,0.0549,227950,81489164.2,357.49,49.41,0
FT0171,Q3,2025-04-14,2769,-0.0219,0.0477,45003,1223403.27,27.18,44.77,0
FT0171,Q4,2025-01-14,3068,-0.0065,0.0612,12941,1828790.57,141.32,22.2,0
FT0171,Q5,2024-10-16,3387,0.0037,0.0221,67130,9693396.41,144.4,35.45,0
FT0171,Q6,2024-07-18,5591,0.1514,0.0741,65507,25527028.55,389.68,11.69,0
FT0171,Q7,2024-04-19,4842,0.1498,0.0722,20253,2868853.09,141.65,30.15,0
FT0171,Q8,2024-01-20,2481,-0.1303,0.0306,16731,5171171.75,309.08,15.39,0
FT0172,Q1,2025-10-11,1820,0.2043,0.0527,32832,4265529.95,129.92,9.94,0
FT0172,Q2,2025-07-13,655,-0.117,0.0224,2768,845142.57,305.33,27.72,0
FT0172,Q3,2025-04-14,2575,0.0592,0.057,13475,3930045.2,291.65,24.47,0
FT0172,Q4,2025-01-14,2642,0.071,0.0406,16808,8017523.87,477.01,26.22,0
FT0172,Q5,2024-10-16,2342,0.0599,0.04,16971,7043955.94,415.06,12.41,0
FT0172,Q6,2024-07-18,2442,0.0923,0.0624,43532,14064678.79,323.09,48.29,0
FT0172,Q7,2024-04-19,2662,0.1621,0.0789,13465,2606609.05,193.58,43.38,0
FT0172,Q8,2024-01-20,2182,0.1148,0.039,19682,5965986.76,303.12,23.1,0
FT0173,Q1,2025-10-11,1312,-0.0302,0.0616,10290,175145.51,17.02,19.36,0
FT0173,Q2,2025-07-13,4809,0.1846,0.0649,64444,10577386.2,164.13,35.98,0
FT0173,Q3,2025-04-14,3515,0.1577,0.0448,42755,8248270.62,192.92,7.87,0
FT0173,Q4,2025-01-14,3972,0.2152,0.0725,32713,13556411.79,414.4,30.51,0
FT0173,Q5,2024-10-16,1467,0.036,0.0645,16765,847279.39,50.54,44.78,0
FT0173,Q6,2024-07-18,1675,0.0766,0.0531,30722,9584154.48,311.96,37.19,0
FT0173,Q7,2024-04-19,1768,0.1243,0.058,34710,14016441.48,403.82,40.79,0
FT0173,Q8,2024-01-20,1848,0.2185,0.0625,30879,2359680.33,76.42,38.12,0
FT0174,Q1,2025-10-11,870,-0.0234,0.0742,5711,329341.21,57.67,34.84,0
FT0174,Q2,2025-07-13,2094,0.1238,0.0604,30634,5009548.53,163.53,22.46,0
FT0174,Q3,2025-04-14,987,0.0221,0.0268,9806,3375992.98,344.28,40.85,0
FT0174,Q4,2025-01-14,1351,0.0885,0.0717,10318,4380347.49,424.53,27.75,0
FT0174,Q5,2024-10-16,548,-0.0836,0.0225,1223,309266.79,252.88,47.78,0
FT0174,Q6,2024-07-18,1497,0.1627,0.0678,10745,1118391.07,104.08,49.23,0
FT0174,Q7,2024-04-19,1358,0.176,0.0468,19929,8637368.16,433.41,6.03,0
FT0174,Q8,2024-01-20,826,-0.0062,0.0377,15435,4374529.58,283.42,9.59,0
FT0175,Q1,2025-10-11,4550,-0.1104,0.0734,39378,15157895.96,384.93,12.52,0
FT0175,Q2,2025-07-13,12044,0.132,0.0207,112139,35251554.12,314.36,19.16,0
FT0175,Q3,2025-04-14,5914,0.0477,0.065,13260,1285319.44,96.93,23.79,0
FT0175,Q4,2025-01-14,6926,0.0828,0.0599,124877,32247407.44,258.23,24.53,0
FT0175,Q5,2024-10-16,7182,0.1046,0.0444,26990,3836019.93,142.13,40.7,0
FT0175,Q6,2024-07-18,4685,0.0252,0.0695,39616,1042531.25,26.32,38.74,0
FT0175,Q7,2024-04-19,4696,0.0353,0.0723,24567,4985209.32,202.92,5.16,0
FT0175,Q8,2024-01-20,5342,0.1036,0.0398,101563,19850770.17,195.45,14.27,0
FT0176,Q1,2025-10-11,2640,0.0214,0.0658,16581,7601048.85,458.42,24.3,0
FT0176,Q2,2025-07-13,3597,0.0429,0.0273,15829,3701601.53,233.85,28.55,0
FT0176,Q3,2025-04-14,4610,0.0879,0.0347,62208,11406460.93,183.36,31.54,0
FT0176,Q4,2025-01-14,8369,0.2168,0.0282,88329,37453725.6,424.03,12.31,0
FT0176,Q5,2024-10-16,4054,0.0987,0.0446,59263,11799352.25,199.1,5.44,0
FT0176,Q6,2024-07-18,2788,0.024,0.0403,49144,7779318.23,158.3,28.81,0
FT0176,Q7,2024-04-19,1895,-0.0857,0.0554,12188,1027690.2,84.32,18.21,0
FT0176,Q8,2024-01-20,2346,-0.0286,0.0565,26054,5025684.5,192.89,34.27,0
FT0177,Q1,2025-10-11,1456,0.1986,0.077,13670,3481700.71,254.7,8.51,0
FT0177,Q2,2025-07-13,1277,-0.0067,0.0735,4026,526410.76,130.75,29.17,0
FT0177,Q3,2025-04-14,1561,0.0199,0.067,15896,6673681.96,419.83,31.59,0
FT0177,Q4,2025-01-14,3414,0.1615,0.052,51417,24176580.47,470.21,46.64,0
FT0177,Q5,2024-10-16,1282,-0.0202,0.0243,22740,5797674.4,254.95,19.71,0
FT0177,Q6,2024-07-18,1134,-0.0535,0.0277,11405,496558.47,43.54,12.38,0
FT0177,Q7,2024-04-19,2162,0.1555,0.043,23870,7371933.22,308.84,37.33,0
FT0177,Q8,2024-01-20,1411,-0.0007,0.0294,19171,8838139.8,461.02,17.19,0
FT0178,Q1,2025-10-11,2125,0.0931,0.0428,36982,6402376.16,173.12,44.36,6
FT0178,Q2,2025-07-13,8077,0.1882,0.0515,125107,51301318.95,410.06,23.01,60
FT0178,Q3,2025-04-14,1911,-0.012,0.021,23719,10038315.12,423.22,45.12,6
FT0178,Q4,2025-01-14,3510,0.1002,0.0756,52801,9686140.51,183.45,18.54,34
FT0178,Q5,2024-10-16,4980,0.1916,0.029,28997,7462464.83,257.35,8.36,14
FT0178,Q6,2024-07-18,1793,-0.0216,0.0771,22334,3623581.33,162.25,47.91,4
FT0178,Q7,2024-04-19,1733,-0.0489,0.0496,18159,3447859.25,189.87,41.04,6
FT0178,Q8,2024-01-20,2530,0.1033,0.0238,29882,13557924.0,453.72,46.6,7
FT0179,Q1,2025-10-11,667,0.0592,0.0545,6989,803920.49,115.03,25.67,0
FT0179,Q2,2025-07-13,512,-0.0249,0.0574,6397,877738.18,137.21,15.84,0
FT0179,Q3,2025-04-14,444,-0.0532,0.0222,3084,515298.71,167.09,23.31,0
FT0179,Q4,2025-01-14,759,0.0354,0.0777,9086,2415897.93,265.89,47.37,0
FT0179,Q5,2024-10-16,899,0.0758,0.0685,11159,4680437.2,419.43,5.79,0
FT0179,Q6,2024-07-18,549,-0.0271,0.0784,4991,1204709.53,241.38,22.77,0
FT0179,Q7,2024-04-19,462,-0.1012,0.0396,3994,1968343.96,492.83,28.7,0
FT0179,Q8,2024-01-20,626,0.0055,0.0709,4914,1319112.33,268.44,28.57,0
FT0180,Q1,2025-10-11,118,0.1021,0.0635,1091,50797.49,46.56,5.11,0
FT0180,Q2,2025-07-13,199,0.0742,0.0507,3514,367811.07,104.67,9.7,0
FT0180,Q3,2025-04-14,211,0.0979,0.0752,1927,58869.13,30.55,49.86,0
FT0180,Q4,2025-01-14,100,-0.0193,0.064,495,236145.66,477.06,14.96,0
FT0180,Q5,2024-10-16,111,0.0025,0.0635,1279,116163.72,90.82,17.11,0
FT0180,Q6,2024-07-18,100,-0.033,0.0698,601,7951.4,13.23,32.24,0
FT0180,Q7,2024-04-19,127,0.0423,0.0462,1693,724157.51,427.74,33.79,0
FT0180,Q8,2024-01-20,100,-0.0417,0.0771,1376,676106.66,491.36,28.49,0
FT0181,Q1,2025-10-11,820,-0.1074,0.0792,5935,2109657.58,355.46,7.6,0
FT0181,Q2,2025-07-13,3335,0.1945,0.0227,20651,2280022.4,110.41,23.68,0
FT0181,Q3,2025-04-14,1620,0.107,0.0327,16989,1733888.91,102.06,44.99,0
FT0181,Q4,2025-01-14,489,-0.0741,0.0481,6077,1293099.82,212.79,16.57,0
FT0181,Q5,2024-10-16,542,-0.0683,0.0543,7659,2693822.75,351.72,16.47,0
FT0181,Q6,2024-07-18,732,-0.0106,0.0668,3448,466918.84,135.42,20.74,0
FT0181,Q7,2024-04-19,648,-0.0553,0.0589,4716,2041572.05,432.9,25.26,0
FT0181,Q8,2024-01-20,924,0.0788,0.0337,2214,414058.4,187.02,47.92,0
FT0182,Q1,2025-10-11,4100,0.1869,0.0286,71678,29248492.58,408.05,37.2,0
FT0182,Q2,2025-07-13,4118,0.0102,0.0742,43560,4004322.41,91.93,32.9,0
FT0182,Q3,2025-04-14,10875,0.1543,0.0329,71355,6854752.18,96.07,45.12,0
FT0182,Q4,2025-01-14,5970,0.0778,0.0765,65826,19031530.91,289.12,32.24,0
FT0182,Q5,2024-10-16,2770,-0.0628,0.0612,31344,7260901.55,231.65,6.36,0
FT0182,Q6,2024-07-18,5433,0.0898,0.0659,71450,29963250.64,419.36,38.69,0
FT0182,Q7,2024-04-19,8389,0.2843,0.0437,87496,34825017.04,398.02,35.61,0
FT0182,Q8,2024-01-20,4658,0.0949,0.0573,75157,26615657.61,354.13,28.07,0
