element_id,n0,n1,n2,n3,n4,n5,n6,n7
697,751,752,777,776,1376,1377,1402,1401
698,752,753,778,777,1377,1378,1403,1402
699,753,754,779,778,1378,1379,1404,1403
700,754,755,780,779,1379,1380,1405,1404
701,755,756,781,780,1380,1381,1406,1405
702,756,757,782,781,1381,1382,1407,1406
703,757,758,783,782,1382,1383,1408,1407
704,758,759,784,783,1383,1384,1409,1408
705,759,760,785,784,1384,1385,1410,1409
706,760,761,786,785,1385,1386,1411,1410
707,761,762,787,786,1386,1387,1412,1411
708,762,763,788,787,1387,1388,1413,1412
709,763,764,789,788,1388,1389,1414,1413
710,764,765,790,789,1389,1390,1415,1414
711,765,766,791,790,1390,1391,1416,1415
712,766,767,792,791,1391,1392,1417,1416
713,767,768,793,792,1392,1393,1418,1417
714,768,769,794,793,1393,1394,1419,1418
715,769,770,795,794,1394,1395,1420,1419
716,770,771,796,795,1395,1396,1421,1420
717,771,772,797,796,1396,1397,1422,1421
718,772,773,798,797,1397,1398,1423,1422
719,773,774,799,798,1398,1399,1424,1423
720,775,776,801,800,1400,1401,1426,1425
721,776,777,802,801,1401,1402,1427,1426
722,777,778,803,802,1402,1403,1428,1427
723,778,779,804,803,1403,1404,1429,1428
724,779,780,805,804,1404,1405,1430,1429
725,780,781,806,805,1405,1406,1431,1430
726,781,782,807,806,1406,1407,1432,1431
727,782,783,808,807,1407,1408,1433,1432
728,783,784,809,808,1408,1409,1434,1433
729,784,785,810,809,1409,1410,1435,1434
730,785,786,811,810,1410,1411,1436,1435
731,786,787,812,811,1411,1412,1437,1436
732,787,788,813,812,1412,1413,1438,1437
733,788,789,814,813,1413,1414,1439,1438
734,789,790,815,814,1414,1415,1440,1439
735,790,791,816,815,1415,1416,1441,1440
736,791,792,817,816,1416,1417,1442,1441
737,792,793,818,817,1417,1418,1443,1442
738,793,794,819,818,1418,1419,1444,1443
739,794,795,820,819,1419,1420,1445,1444
740,795,796,821,820,1420,1421,1446,1445
741,796,797,822,821,1421,1422,1447,1446
742,797,798,823,822,1422,1423,1448,1447
743,798,799,824,823,1423,1424,1449,1448
744,800,801,826,825,1425,1426,1451,1450
745,801,802,827,826,1426,1427,1452,1451
746,802,803,828,827,1427,1428,1453,1452
747,803,804,829,828,1428,1429,1454,1453
748,804,805,830,829,1429,1430,1455,1454
749,805,806,831,830,1430,1431,1456,1455
750,806,807,832,831,1431,1432,1457,1456
751,807,808,833,832,1432,1433,1458,1457
752,808,809,834,833,1433,1434,1459,1458
753,809,810,835,834,1434,1435,1460,1459
754,810,811,836,835,1435,1436,1461,1460
755,811,812,837,836,1436,1437,1462,1461
756,812,813,838,837,1437,1438,1463,1462
757,813,814,839,838,1438,1439,1464,1463
758,814,815,840,839,1439,1440,1465,1464
759,815,816,841,840,1440,1441,1466,1465
760,816,817,842,841,1441,1442,1467,1466
761,817,818,843,842,1442,1443,1468,1467
762,818,819,844,843,1443,1444,1469,1468
763,819,820,845,844,1444,1445,1470,1469
764,820,821,846,845,1445,1446,1471,1470
765,821,822,847,846,1446,1447,1472,1471
766,822,823,848,847,1447,1448,1473,1472
767,823,824,849,848,1448,1449,1474,1473
768,825,826,851,850,1450,1451,1476,1475
769,826,827,852,851,1451,1452,1477,1476
770,827,828,853,852,1452,1453,1478,1477
771,828,829,854,853,1453,1454,1479,1478
772,829,830,855,854,1454,1455,1480,1479
773,830,831,856,855,1455,1456,1481,1480
774,831,832,857,856,1456,1457,1482,1481
775,832,833,858,857,1457,1458,1483,1482
776,833,834,859,858,1458,1459,1484,1483
777,834,835,860,859,1459,1460,1485,1484
778,835,836,861,860,1460,1461,1486,1485
779,836,837,862,861,1461,1462,1487,1486
780,837,838,863,862,1462,1463,1488,1487
781,838,839,864,863,1463,1464,1489,1488
782,839,840,865,864,1464,1465,1490,1489
783,840,841,866,865,1465,1466,1491,1490
784,841,842,867,866,1466,1467,1492,1491
785,842,843,868,867,1467,1468,1493,1492
786,843,844,869,868,1468,1469,1494,1493
787,844,845,870,869,1469,1470,1495,1494
788,845,846,871,870,1470,1471,1496,1495
789,846,847,872,871,1471,1472,1497,1496
790,847,848,873,872,1472,1473,1498,1497
791,848,849,874,873,1473,1474,1499,1498
792,850,851,876,875,1475,1476,1501,1500
793,851,852,877,876,1476,1477,1502,1501
794,852,853,878,877,1477,1478,1503,1502
795,853,854,879,878,1478,1479,1504,1503
796,854,855,880,879,1479,1480,1505,1504
797,855,856,881,880,1480,1481,1506,1505
798,856,857,882,881,1481,1482,1507,1506
799,857,858,883,882,1482,1483,1508,1507
800,858,859,884,883,1483,1484,1509,1508
801,859,860,885,884,1484,1485,1510,1509
802,860,861,886,885,1485,1486,1511,1510
803,861,862,887,886,1486,1487,1512,1511
804,862,863,888,887,1487,1488,1513,1512
805,863,864,889,888,1488,1489,1514,1513
806,864,865,890,889,1489,1490,1515,1514
807,865,866,891,890,1490,1491,1516,1515
808,866,867,892,891,1491,1492,1517,1516
809,867,868,893,892,1492,1493,1518,1517
810,868,869,894,893,1493,1494,1519,1518
811,869,870,895,894,1494,1495,1520,1519
812,870,871,896,895,1495,1496,1521,1520
813,871,872,897,896,1496,1497,1522,1521
814,872,873,898,897,1497,1498,1523,1522
815,873,874,899,898,1498,1499,1524,1523
816,875,876,901,900,1500,1501,1526,1525
817,876,877,902,901,1501,1502,1527,1526
818,877,878,903,902,1502,1503,1528,1527
819,878,879,904,903,1503,1504,1529,1528
820,879,880,905,904,1504,1505,1530,1529
821,880,881,906,905,1505,1506,1531,1530
822,881,882,907,906,1506,1507,1532,1531
823,882,883,908,907,1507,1508,1533,1532
824,883,884,909,908,1508,1509,1534,1533
825,884,885,910,909,1509,1510,1535,1534
826,885,886,911,910,1510,1511,1536,1535
827,886,887,912,911,1511,1512,1537,1536
828,887,888,913,912,1512,1513,1538,1537
829,888,889,914,913,1513,1514,1539,1538
830,889,890,915,914,1514,1515,1540,1539
831,890,891,916,915,1515,1516,1541,1540
832,891,892,917,916,1516,1517,1542,1541
833,892,893,918,917,1517,1518,1543,1542
834,893,894,919,918,1518,1519,1544,1543
835,894,895,920,919,1519,1520,1545,1544
836,895,896,921,920,1520,1521,1546,1545
837,896,897,922,921,1521,1522,1547,1546
838,897,898,923,922,1522,1523,1548,1547
839,898,899,924,923,1523,1524,1549,1548
840,900,901,926,925,1525,1526,1551,1550
841,901,902,927,926,1526,1527,1552,1551
842,902,903,928,927,1527,1528,1553,1552
843,903,904,929,928,1528,1529,1554,1553
844,904,905,930,929,1529,1530,1555,1554
845,905,906,931,930,1530,1531,1556,1555
846,906,907,932,931,1531,1532,1557,1556
847,907,908,933,932,1532,1533,1558,1557
848,908,909,934,933,1533,1534,1559,1558
849,909,910,935,934,1534,1535,1560,1559
850,910,911,936,935,1535,1536,1561,1560
851,911,912,937,936,1536,1537,1562,1561
852,912,913,938,937,1537,1538,1563,1562
853,913,914,939,938,1538,1539,1564,1563
854,914,915,940,939,1539,1540,1565,1564
855,915,916,941,940,1540,1541,1566,1565
856,916,917,942,941,1541,1542,1567,1566
857,917,918,943,942,1542,1543,1568,1567
858,918,919,944,943,1543,1544,1569,1568
859,919,920,945,944,1544,1545,1570,1569
860,920,921,946,945,1545,1546,1571,1570
861,921,922,947,946,1546,1547,1572,1571
862,922,923,948,947,1547,1548,1573,1572
863,923,924,949,948,1548,1549,1574,1573
864,925,926,951,950,1550,1551,1576,1575
865,926,927,952,951,1551,1552,1577,1576
866,927,928,953,952,1552,1553,1578,1577
867,928,929,954,953,1553,1554,1579,1578
868,929,930,955,954,1554,1555,1580,1579
869,930,931,956,955,1555,1556,1581,1580
870,931,932,957,956,1556,1557,1582,1581
871,932,933,958,957,1557,1558,1583,1582
872,933,934,959,958,1558,1559,1584,1583
873,934,935,960,959,1559,1560,1585,1584
874,935,936,961,960,1560,1561,1586,1585
875,936,937,962,961,1561,1562,1587,1586
876,937,938,963,962,1562,1563,1588,1587
877,938,939,964,963,1563,1564,1589,1588
878,939,940,965,964,1564,1565,1590,1589
879,940,941,966,965,1565,1566,1591,1590
880,941,942,967,966,1566,1567,1592,1591
881,942,943,968,967,1567,1568,1593,1592
882,943,944,969,968,1568,1569,1594,1593
883,944,945,970,969,1569,1570,1595,1594
884,945,946,971,970,1570,1571,1596,1595
885,946,947,972,971,1571,1572,1597,1596
886,947,948,973,972,1572,1573,1598,1597
887,948,949,974,973,1573,1574,1599,1598
888,950,951,976,975,1575,1576,1601,1600
889,951,952,977,976,1576,1577,1602,1601
890,952,953,978,977,1577,1578,1603,1602
891,953,954,979,978,1578,1579,1604,1603
892,954,955,980,979,1579,1580,1605,1604
893,955,956,981,980,1580,1581,1606,1605
894,956,957,982,981,1581,1582,1607,1606
895,957,958,983,982,1582,1583,1608,1607
896,958,959,984,983,1583,1584,1609,1608
897,959,960,985,984,1584,1585,1610,1609
898,960,961,986,985,1585,1586,1611,1610
899,961,962,987,986,1586,1587,1612,1611
900,962,963,988,987,1587,1588,1613,1612
901,963,964,989,988,1588,1589,1614,1613
902,964,965,990,989,1589,1590,1615,1614
903,965,966,991,990,1590,1591,1616,1615
904,966,967,992,991,1591,1592,1617,1616
905,967,968,993,992,1592,1593,1618,1617
906,968,969,994,993,1593,1594,1619,1618
907,969,970,995,994,1594,1595,1620,1619
908,970,971,996,995,1595,1596,1621,1620
909,971,972,997,996,1596,1597,1622,1621
910,972,973,998,997,1597,1598,1623,1622
911,973,974,999,998,1598,1599,1624,1623
912,975,976,1001,1000,1600,1601,1626,1625
913,976,977,1002,1001,1601,1602,1627,1626
914,977,978,1003,1002,1602,1603,1628,1627
915,978,979,1004,1003,1603,1604,1629,1628
916,979,980,1005,1004,1604,1605,1630,1629
917,980,981,1006,1005,1605,1606,1631,1630
918,981,982,1007,1006,1606,1607,1632,1631
919,982,983,1008,1007,1607,1608,1633,1632
920,983,984,1009,1008,1608,1609,1634,1633
921,984,985,1010,1009,1609,1610,1635,1634
922,985,986,1011,1010,1610,1611,1636,1635
923,986,987,1012,1011,1611,1612,1637,1636
924,987,988,1013,1012,1612,1613,1638,1637
925,988,989,1014,1013,1613,1614,1639,1638
926,989,990,1015,1014,1614,1615,1640,1639
927,990,991,1016,1015,1615,1616,1641,1640
928,991,992,1017,1016,1616,1617,1642,1641
929,992,993,1018,1017,1617,1618,1643,1642
930,993,994,1019,1018,1618,1619,1644,1643
931,994,995,1020,1019,1619,1620,1645,1644
932,995,996,1021,1020,1620,1621,1646,1645
933,996,997,1022,1021,1621,1622,1647,1646
934,997,998,1023,1022,1622,1623,1648,1647
935,998,999,1024,1023,1623,1624,1649,1648
936,1000,1001,1026,1025,1625,1626,1651,1650
937,1001,1002,1027,1026,1626,1627,1652,1651
938,1002,1003,1028,1027,1627,1628,1653,1652
939,1003,1004,1029,1028,1628,1629,1654,1653
940,1004,1005,1030,1029,1629,1630,1655,1654
941,1005,1006,1031,1030,1630,1631,1656,1655
942,1006,1007,1032,1031,1631,1632,1657,1656
943,1007,1008,1033,1032,1632,1633,1658,1657
944,1008,1009,1034,1033,1633,1634,1659,1658
945,1009,1010,1035,1034,1634,1635,1660,1659
946,1010,1011,1036,1035,1635,1636,1661,1660
947,1011,1012,1037,1036,1636,1637,1662,1661
948,1012,1013,1038,1037,1637,1638,1663,1662
949,1013,1014,1039,1038,1638,1639,1664,1663
950,1014,1015,1040,1039,1639,1640,1665,1664
951,1015,1016,1041,1040,1640,1641,1666,1665
952,1016,1017,1042,1041,1641,1642,1667,1666
953,1017,1018,1043,1042,1642,1643,1668,1667
954,1018,1019,1044,1043,1643,1644,1669,1668
955,1019,1020,1045,1044,1644,1645,1670,1669
956,1020,1021,1046,1045,1645,1646,1671,1670
957,1021,1022,1047,1046,1646,1647,1672,1671
958,1022,1023,1048,1047,1647,1648,1673,1672
959,1023,1024,1049,1048,1648,1649,1674,1673
960,1025,1026,1051,1050,1650,1651,1676,1675
961,1026,1027,1052,1051,1651,1652,1677,1676
962,1027,1028,1053,1052,1652,1653,1678,1677
963,1028,1029,1054,1053,1653,1654,1679,1678
964,1029,1030,1055,1054,1654,1655,1680,1679
965,1030,1031,1056,1055,1655,1656,1681,1680
966,1031,1032,1057,1056,1656,1657,1682,1681
967,1032,1033,1058,1057,1657,1658,1683,1682
968,1033,1034,1059,1058,1658,1659,1684,1683
969,1034,1035,1060,1059,1659,1660,1685,1684
970,1035,1036,1061,1060,1660,1661,1686,1685
971,1036,1037,1062,1061,1661,1662,1687,1686
972,1037,1038,1063,1062,1662,1663,1688,1687
973,1038,1039,1064,1063,1663,1664,1689,1688
974,1039,1040,1065,1064,1664,1665,1690,1689
975,1040,1041,1066,1065,1665,1666,1691,1690
976,1041,1042,1067,1066,1666,1667,1692,1691
977,1042,1043,1068,1067,1667,1668,1693,1692
978,1043,1044,1069,1068,1668,1669,1694,1693
979,1044,1045,1070,1069,1669,1670,1695,1694
980,1045,1046,1071,1070,1670,1671,1696,1695
981,1046,1047,1072,1071,1671,1672,1697,1696
982,1047,1048,1073,1072,1672,1673,1698,1697
983,1048,1049,1074,1073,1673,1674,1699,1698
984,1050,1051,1076,1075,1675,1676,1701,1700
985,1051,1052,1077,1076,1676,1677,1702,1701
986,1052,1053,1078,1077,1677,1678,1703,1702
987,1053,1054,1079,1078,1678,1679,1704,1703
988,1054,1055,1080,1079,1679,1680,1705,1704
989,1055,1056,1081,1080,1680,1681,1706,1705
990,1056,1057,1082,1081,1681,1682,1707,1706
991,1057,1058,1083,1082,1682,1683,1708,1707
992,1058,1059,1084,1083,1683,1684,1709,1708
993,1059,1060,1085,1084,1684,1685,1710,1709
994,1060,1061,1086,1085,1685,1686,1711,1710
995,1061,1062,1087,1086,1686,1687,1712,1711
996,1062,1063,1088,1087,1687,1688,1713,1712
997,1063,1064,1089,1088,1688,1689,1714,1713
998,1064,1065,1090,1089,1689,1690,1715,1714
999,1065,1066,1091,1090,1690,1691,1716,1715
1000,1066,1067,1092,1091,1691,1692,1717,1716
1001,1067,1068,1093,1092,1692,1693,1718,1717
1002,1068,1069,1094,1093,1693,1694,1719,1718
1003,1069,1070,1095,1094,1694,1695,1720,1719
1004,1070,1071,1096,1095,1695,1696,1721,1720
1005,1071,1072,1097,1096,1696,1697,1722,1721
1006,1072,1073,1098,1097,1697,1698,1723,1722
1007,1073,1074,1099,1098,1698,1699,1724,1723
1008,1075,1076,1101,1100,1700,1701,1726,1725
1009,1076,1077,1102,1101,1701,1702,1727,1726
1010,1077,1078,1103,1102,1702,1703,1728,1727
1011,1078,1079,1104,1103,1703,1704,1729,1728
1012,1079,1080,1105,1104,1704,1705,1730,1729
1013,1080,1081,1106,1105,1705,1706,1731,1730
1014,1081,1082,1107,1106,1706,1707,1732,1731
1015,1082,1083,1108,1107,1707,1708,1733,1732
1016,1083,1084,1109,1108,1708,1709,1734,1733
1017,1084,1085,1110,1109,1709,1710,1735,1734
1018,1085,1086,1111,1110,1710,1711,1736,1735
1019,1086,1087,1112,1111,1711,1712,1737,1736
1020,1087,1088,1113,1112,1712,1713,1738,1737
1021,1088,1089,1114,1113,1713,1714,1739,1738
1022,1089,1090,1115,1114,1714,1715,1740,1739
1023,1090,1091,1116,1115,1715,1716,1741,1740
1024,1091,1092,1117,1116,1716,1717,1742,1741
1025,1092,1093,1118,1117,1717,1718,1743,1742
1026,1093,1094,1119,1118,1718,1719,1744,1743
1027,1094,1095,1120,1119,1719,1720,1745,1744
1028,1095,1096,1121,1120,1720,1721,1746,1745
1029,1096,1097,1122,1121,1721,1722,1747,1746
1030,1097,1098,1123,1122,1722,1723,1748,1747
1031,1098,1099,1124,1123,1723,1724,1749,1748
1032,1100,1101,1126,1125,1725,1726,1751,1750
1033,1101,1102,1127,1126,1726,1727,1752,1751
1034,1102,1103,1128,1127,1727,1728,1753,1752
1035,1103,1104,1129,1128,1728,1729,1754,1753
1036,1104,1105,1130,1129,1729,1730,1755,1754
1037,1105,1106,1131,1130,1730,1731,1756,1755
1038,1106,1107,1132,1131,1731,1732,1757,1756
1039,1107,1108,1133,1132,1732,1733,1758,1757
1040,1108,1109,1134,1133,1733,1734,1759,1758
1041,1109,1110,1135,1134,1734,1735,1760,1759
1042,1110,1111,1136,1135,1735,1736,1761,1760
1043,1111,1112,1137,1136,1736,1737,1762,1761
1044,1112,1113,1138,1137,1737,1738,1763,1762
1045,1113,1114,1139,1138,1738,1739,1764,1763
1046,1114,1115,1140,1139,1739,1740,1765,1764
1047,1115,1116,1141,1140,1740,1741,1766,1765
1048,1116,1117,1142,1141,1741,1742,1767,1766
1049,1117,1118,1143,1142,1742,1743,1768,1767
1050,1118,1119,1144,1143,1743,1744,1769,1768
1051,1119,1120,1145,1144,1744,1745,1770,1769
1052,1120,1121,1146,1145,1745,1746,1771,1770
1053,1121,1122,1147,1146,1746,1747,1772,1771
1054,1122,1123,1148,1147,1747,1748,1773,1772
1055,1123,1124,1149,1148,1748,1749,1774,1773
1056,1125,1126,1151,1150,1750,1751,1776,1775
1057,1126,1127,1152,1151,1751,1752,1777,1776
1058,1127,1128,1153,1152,1752,1753,1778,1777
1059,1128,1129,1154,1153,1753,1754,1779,1778
1060,1129,1130,1155,1154,1754,1755,1780,1779
1061,1130,1131,1156,1155,1755,1756,1781,1780
1062,1131,1132,1157,1156,1756,1757,1782,1781
1063,1132,1133,1158,1157,1757,1758,1783,1782
1064,1133,1134,1159,1158,1758,1759,1784,1783
1065,1134,1135,1160,1159,1759,1760,1785,1784
1066,1135,1136,1161,1160,1760,1761,1786,1785
1067,1136,1137,1162,1161,1761,1762,1787,1786
1068,1137,1138,1163,1162,1762,1763,1788,1787
1069,1138,1139,1164,1163,1763,1764,1789,1788
1070,1139,1140,1165,1164,1764,1765,1790,1789
1071,1140,1141,1166,1165,1765,1766,1791,1790
1072,1141,1142,1167,1166,1766,1767,1792,1791
1073,1142,1143,1168,1167,1767,1768,1793,1792
1074,1143,1144,1169,1168,1768,1769,1794,1793
1075,1144,1145,1170,1169,1769,1770,1795,1794
1076,1145,1146,1171,1170,1770,1771,1796,1795
1077,1146,1147,1172,1171,1771,1772,1797,1796
1078,1147,1148,1173,1172,1772,1773,1798,1797
1079,1148,1149,1174,1173,1773,1774,1799,1798
1080,1150,1151,1176,1175,1775,1776,1801,1800
1081,1151,1152,1177,1176,1776,1777,1802,1801
1082,1152,1153,1178,1177,1777,1778,1803,1802
1083,1153,1154,1179,1178,1778,1779,1804,1803
1084,1154,1155,1180,1179,1779,1780,1805,1804
1085,1155,1156,1181,1180,1780,1781,1806,1805
1086,1156,1157,1182,1181,1781,1782,1807,1806
1087,1157,1158,1183,1182,1782,1783,1808,1807
1088,1158,1159,1184,1183,1783,1784,1809,1808
1089,1159,1160,1185,1184,1784,1785,1810,1809
1090,1160,1161,1186,1185,1785,1786,1811,1810
1091,1161,1162,1187,1186,1786,1787,1812,1811
1092,1162,1163,1188,1187,1787,1788,1813,1812
1093,1163,1164,1189,1188,1788,1789,1814,1813
1094,1164,1165,1190,1189,1789,1790,1815,1814
1095,1165,1166,1191,1190,1790,1791,1816,1815
1096,1166,1167,1192,1191,1791,1792,1817,1816
1097,1167,1168,1193,1192,1792,1793,1818,1817
1098,1168,1169,1194,1193,1793,1794,1819,1818
1099,1169,1170,1195,1194,1794,1795,1820,1819
1100,1170,1171,1196,1195,1795,1796,1821,1820
1101,1171,1172,1197,1196,1796,1797,1822,1821
1102,1172,1173,1198,1197,1797,1798,1823,1822
1103,1173,1174,1199,1198,1798,1799,1824,1823
1104,1175,1176,1201,1200,1800,1801,1826,1825
1105,1176,1177,1202,1201,1801,1802,1827,1826
1106,1177,1178,1203,1202,1802,1803,1828,1827
1107,1178,1179,1204,1203,1803,1804,1829,1828
1108,1179,1180,1205,1204,1804,1805,1830,1829
1109,1180,1181,1206,1205,1805,1806,1831,1830
1110,1181,1182,1207,1206,1806,1807,1832,1831
1111,1182,1183,1208,1207,1807,1808,1833,1832
1112,1183,1184,1209,1208,1808,1809,1834,1833
1113,1184,1185,1210,1209,1809,1810,1835,1834
1114,1185,1186,1211,1210,1810,1811,1836,1835
1115,1186,1187,1212,1211,1811,1812,1837,1836
1116,1187,1188,1213,1212,1812,1813,1838,1837
1117,1188,1189,1214,1213,1813,1814,1839,1838
1118,1189,1190,1215,1214,1814,1815,1840,1839
1119,1190,1191,1216,1215,1815,1816,1841,1840
