node_id,x_mm,y_mm,z_mm
896,87.5,41.666667,0.15625
897,91.666667,41.666667,0.15625
898,95.833333,41.666667,0.15625
899,100.0,41.666667,0.15625
900,0.0,45.833333,0.15625
901,4.166667,45.833333,0.15625
902,8.333333,45.833333,0.15625
903,12.5,45.833333,0.15625
904,16.666667,45.833333,0.15625
905,20.833333,45.833333,0.15625
906,25.0,45.833333,0.15625
907,29.166667,45.833333,0.15625
908,33.333333,45.833333,0.15625
909,37.5,45.833333,0.15625
910,41.666667,45.833333,0.15625
911,45.833333,45.833333,0.15625
912,50.0,45.833333,0.15625
913,54.166667,45.833333,0.15625
914,58.333333,45.833333,0.15625
915,62.5,45.833333,0.15625
916,66.666667,45.833333,0.15625
917,70.833333,45.833333,0.15625
918,75.0,45.833333,0.15625
919,79.166667,45.833333,0.15625
920,83.333333,45.833333,0.15625
921,87.5,45.833333,0.15625
922,91.666667,45.833333,0.15625
923,95.833333,45.833333,0.15625
924,100.0,45.833333,0.15625
925,0.0,50.0,0.15625
926,4.166667,50.0,0.15625
927,8.333333,50.0,0.15625
928,12.5,50.0,0.15625
929,16.666667,50.0,0.15625
930,20.833333,50.0,0.15625
931,25.0,50.0,0.15625
932,29.166667,50.0,0.15625
933,33.333333,50.0,0.15625
934,37.5,50.0,0.15625
935,41.666667,50.0,0.15625
936,45.833333,50.0,0.15625
937,50.0,50.0,0.15625
938,54.166667,50.0,0.15625
939,58.333333,50.0,0.15625
940,62.5,50.0,0.15625
941,66.666667,50.0,0.15625
942,70.833333,50.0,0.15625
943,75.0,50.0,0.15625
944,79.166667,50.0,0.15625
945,83.333333,50.0,0.15625
946,87.5,50.0,0.15625
947,91.666667,50.0,0.15625
948,95.833333,50.0,0.15625
949,100.0,50.0,0.15625
950,0.0,54.166667,0.15625
951,4.166667,54.166667,0.15625
952,8.333333,54.166667,0.15625
953,12.5,54.166667,0.15625
954,16.666667,54.166667,0.15625
955,20.833333,54.166667,0.15625
956,25.0,54.166667,0.15625
957,29.166667,54.166667,0.15625
958,33.333333,54.166667,0.15625
959,37.5,54.166667,0.15625
960,41.666667,54.166667,0.15625
961,45.833333,54.166667,0.15625
962,50.0,54.166667,0.15625
963,54.166667,54.166667,0.15625
964,58.333333,54.166667,0.15625
965,62.5,54.166667,0.15625
966,66.666667,54.166667,0.15625
967,70.833333,54.166667,0.15625
968,75.0,54.166667,0.15625
969,79.166667,54.166667,0.15625
970,83.333333,54.166667,0.15625
971,87.5,54.166667,0.15625
972,91.666667,54.166667,0.15625
973,95.833333,54.166667,0.15625
974,100.0,54.166667,0.15625
975,0.0,58.333333,0.15625
976,4.166667,58.333333,0.15625
977,8.333333,58.333333,0.15625
978,12.5,58.333333,0.15625
979,16.666667,58.333333,0.15625
980,20.833333,58.333333,0.15625
981,25.0,58.333333,0.15625
982,29.166667,58.333333,0.15625
983,33.333333,58.333333,0.15625
984,37.5,58.333333,0.15625
985,41.666667,58.333333,0.15625
986,45.833333,58.333333,0.15625
987,50.0,58.333333,0.15625
988,54.166667,58.333333,0.15625
989,58.333333,58.333333,0.15625
990,62.5,58.333333,0.15625
991,66.666667,58.333333,0.15625
992,70.833333,58.333333,0.15625
993,75.0,58.333333,0.15625
994,79.166667,58.333333,0.15625
995,83.333333,58.333333,0.15625
996,87.5,58.333333,0.15625
997,91.666667,58.333333,0.15625
998,95.833333,58.333333,0.15625
999,100.0,58.333333,0.15625
1000,0.0,62.5,0.15625
1001,4.166667,62.5,0.15625
1002,8.333333,62.5,0.15625
1003,12.5,62.5,0.15625
1004,16.666667,62.5,0.15625
1005,20.833333,62.5,0.15625
1006,25.0,62.5,0.15625
1007,29.166667,62.5,0.15625
1008,33.333333,62.5,0.15625
1009,37.5,62.5,0.15625
1010,41.666667,62.5,0.15625
1011,45.833333,62.5,0.15625
1012,50.0,62.5,0.15625
1013,54.166667,62.5,0.15625
1014,58.333333,62.5,0.15625
1015,62.5,62.5,0.15625
1016,66.666667,62.5,0.15625
1017,70.833333,62.5,0.15625
1018,75.0,62.5,0.15625
1019,79.166667,62.5,0.15625
1020,83.333333,62.5,0.15625
1021,87.5,62.5,0.15625
1022,91.666667,62.5,0.15625
1023,95.833333,62.5,0.15625
1024,100.0,62.5,0.15625
1025,0.0,66.666667,0.15625
1026,4.166667,66.666667,0.15625
1027,8.333333,66.666667,0.15625
1028,12.5,66.666667,0.15625
1029,16.666667,66.666667,0.15625
1030,20.833333,66.666667,0.15625
1031,25.0,66.666667,0.15625
1032,29.166667,66.666667,0.15625
1033,33.333333,66.666667,0.15625
1034,37.5,66.666667,0.15625
1035,41.666667,66.666667,0.15625
1036,45.833333,66.666667,0.15625
1037,50.0,66.666667,0.15625
1038,54.166667,66.666667,0.15625
1039,58.333333,66.666667,0.15625
1040,62.5,66.666667,0.15625
1041,66.666667,66.666667,0.15625
1042,70.833333,66.666667,0.15625
1043,75.0,66.666667,0.15625
1044,79.166667,66.666667,0.15625
1045,83.333333,66.666667,0.15625
1046,87.5,66.666667,0.15625
1047,91.666667,66.666667,0.15625
1048,95.833333,66.666667,0.15625
1049,100.0,66.666667,0.15625
1050,0.0,70.833333,0.15625
1051,4.166667,70.833333,0.15625
1052,8.333333,70.833333,0.15625
1053,12.5,70.833333,0.15625
1054,16.666667,70.833333,0.15625
1055,20.833333,70.833333,0.15625
1056,25.0,70.833333,0.15625
1057,29.166667,70.833333,0.15625
1058,33.333333,70.833333,0.15625
1059,37.5,70.833333,0.15625
1060,41.666667,70.833333,0.15625
1061,45.833333,70.833333,0.15625
1062,50.0,70.833333,0.15625
1063,54.166667,70.833333,0.15625
1064,58.333333,70.833333,0.15625
1065,62.5,70.833333,0.15625
1066,66.666667,70.833333,0.15625
1067,70.833333,70.833333,0.15625
1068,75.0,70.833333,0.15625
1069,79.166667,70.833333,0.15625
1070,83.333333,70.833333,0.15625
1071,87.5,70.833333,0.15625
1072,91.666667,70.833333,0.15625
1073,95.833333,70.833333,0.15625
1074,100.0,70.833333,0.15625
1075,0.0,75.0,0.15625
1076,4.166667,75.0,0.15625
1077,8.333333,75.0,0.15625
1078,12.5,75.0,0.15625
1079,16.666667,75.0,0.15625
1080,20.833333,75.0,0.15625
1081,25.0,75.0,0.15625
1082,29.166667,75.0,0.15625
1083,33.333333,75.0,0.15625
1084,37.5,75.0,0.15625
1085,41.666667,75.0,0.15625
1086,45.833333,75.0,0.15625
1087,50.0,75.0,0.15625
1088,54.166667,75.0,0.15625
1089,58.333333,75.0,0.15625
1090,62.5,75.0,0.15625
1091,66.666667,75.0,0.15625
1092,70.833333,75.0,0.15625
1093,75.0,75.0,0.15625
1094,79.166667,75.0,0.15625
1095,83.333333,75.0,0.15625
1096,87.5,75.0,0.15625
1097,91.666667,75.0,0.15625
1098,95.833333,75.0,0.15625
1099,100.0,75.0,0.15625
1100,0.0,79.166667,0.15625
1101,4.166667,79.166667,0.15625
1102,8.333333,79.166667,0.15625
1103,12.5,79.166667,0.15625
1104,16.666667,79.166667,0.15625
1105,20.833333,79.166667,0.15625
1106,25.0,79.166667,0.15625
1107,29.166667,79.166667,0.15625
1108,33.333333,79.166667,0.15625
1109,37.5,79.166667,0.15625
1110,41.666667,79.166667,0.15625
1111,45.833333,79.166667,0.15625
1112,50.0,79.166667,0.15625
1113,54.166667,79.166667,0.15625
1114,58.333333,79.166667,0.15625
1115,62.5,79.166667,0.15625
1116,66.666667,79.166667,0.15625
1117,70.833333,79.166667,0.15625
1118,75.0,79.166667,0.15625
1119,79.166667,79.166667,0.15625
1120,83.333333,79.166667,0.15625
1121,87.5,79.166667,0.15625
1122,91.666667,79.166667,0.15625
1123,95.833333,79.166667,0.15625
1124,100.0,79.166667,0.15625
1125,0.0,83.333333,0.15625
1126,4.166667,83.333333,0.15625
1127,8.333333,83.333333,0.15625
1128,12.5,83.333333,0.15625
1129,16.666667,83.333333,0.15625
1130,20.833333,83.333333,0.15625
1131,25.0,83.333333,0.15625
1132,29.166667,83.333333,0.15625
1133,33.333333,83.333333,0.15625
1134,37.5,83.333333,0.15625
1135,41.666667,83.333333,0.15625
1136,45.833333,83.333333,0.15625
1137,50.0,83.333333,0.15625
1138,54.166667,83.333333,0.15625
1139,58.333333,83.333333,0.15625
1140,62.5,83.333333,0.15625
1141,66.666667,83.333333,0.15625
1142,70.833333,83.333333,0.15625
1143,75.0,83.333333,0.15625
1144,79.166667,83.333333,0.15625
1145,83.333333,83.333333,0.15625
1146,87.5,83.333333,0.15625
1147,91.666667,83.333333,0.15625
1148,95.833333,83.333333,0.15625
1149,100.0,83.333333,0.15625
1150,0.0,87.5,0.15625
1151,4.166667,87.5,0.15625
1152,8.333333,87.5,0.15625
1153,12.5,87.5,0.15625
1154,16.666667,87.5,0.15625
1155,20.833333,87.5,0.15625
1156,25.0,87.5,0.15625
1157,29.166667,87.5,0.15625
1158,33.333333,87.5,0.15625
1159,37.5,87.5,0.15625
1160,41.666667,87.5,0.15625
1161,45.833333,87.5,0.15625
1162,50.0,87.5,0.15625
1163,54.166667,87.5,0.15625
1164,58.333333,87.5,0.15625
1165,62.5,87.5,0.15625
1166,66.666667,87.5,0.15625
1167,70.833333,87.5,0.15625
1168,75.0,87.5,0.15625
1169,79.166667,87.5,0.15625
1170,83.333333,87.5,0.15625
1171,87.5,87.5,0.15625
1172,91.666667,87.5,0.15625
1173,95.833333,87.5,0.15625
1174,100.0,87.5,0.15625
1175,0.0,91.666667,0.15625
1176,4.166667,91.666667,0.15625
1177,8.333333,91.666667,0.15625
1178,12.5,91.666667,0.15625
1179,16.666667,91.666667,0.15625
1180,20.833333,91.666667,0.15625
1181,25.0,91.666667,0.15625
1182,29.166667,91.666667,0.15625
1183,33.333333,91.666667,0.15625
1184,37.5,91.666667,0.15625
1185,41.666667,91.666667,0.15625
1186,45.833333,91.666667,0.15625
1187,50.0,91.666667,0.15625
1188,54.166667,91.666667,0.15625
1189,58.333333,91.666667,0.15625
1190,62.5,91.666667,0.15625
1191,66.666667,91.666667,0.15625
1192,70.833333,91.666667,0.15625
1193,75.0,91.666667,0.15625
1194,79.166667,91.666667,0.15625
1195,83.333333,91.666667,0.15625
1196,87.5,91.666667,0.15625
1197,91.666667,91.666667,0.15625
1198,95.833333,91.666667,0.15625
1199,100.0,91.666667,0.15625
1200,0.0,95.833333,0.15625
1201,4.166667,95.833333,0.15625
1202,8.333333,95.833333,0.15625
1203,12.5,95.833333,0.15625
1204,16.666667,95.833333,0.15625
1205,20.833333,95.833333,0.15625
1206,25.0,95.833333,0.15625
1207,29.166667,95.833333,0.15625
1208,33.333333,95.833333,0.15625
1209,37.5,95.833333,0.15625
1210,41.666667,95.833333,0.15625
1211,45.833333,95.833333,0.15625
1212,50.0,95.833333,0.15625
1213,54.166667,95.833333,0.15625
1214,58.333333,95.833333,0.15625
1215,62.5,95.833333,0.15625
1216,66.666667,95.833333,0.15625
1217,70.833333,95.833333,0.15625
1218,75.0,95.833333,0.15625
1219,79.166667,95.833333,0.15625
1220,83.333333,95.833333,0.15625
1221,87.5,95.833333,0.15625
1222,91.666667,95.833333,0.15625
1223,95.833333,95.833333,0.15625
1224,100.0,95.833333,0.15625
1225,0.0,100.0,0.15625
1226,4.166667,100.0,0.15625
1227,8.333333,100.0,0.15625
1228,12.5,100.0,0.15625
1229,16.666667,100.0,0.15625
1230,20.833333,100.0,0.15625
1231,25.0,100.0,0.15625
1232,29.166667,100.0,0.15625
1233,33.333333,100.0,0.15625
1234,37.5,100.0,0.15625
1235,41.666667,100.0,0.15625
1236,45.833333,100.0,0.15625
1237,50.0,100.0,0.15625
1238,54.166667,100.0,0.15625
1239,58.333333,100.0,0.15625
1240,62.5,100.0,0.15625
1241,66.666667,100.0,0.15625
1242,70.833333,100.0,0.15625
1243,75.0,100.0,0.15625
1244,79.166667,100.0,0.15625
1245,83.333333,100.0,0.15625
1246,87.5,100.0,0.15625
1247,91.666667,100.0,0.15625
1248,95.833333,100.0,0.15625
1249,100.0,100.0,0.15625
1250,0.0,0.0,0.3125
1251,4.166667,0.0,0.3125
1252,8.333333,0.0,0.3125
1253,12.5,0.0,0.3125
1254,16.666667,0.0,0.3125
1255,20.833333,0.0,0.3125
1256,25.0,0.0,0.3125
1257,29.166667,0.0,0.3125
1258,33.333333,0.0,0.3125
1259,37.5,0.0,0.3125
1260,41.666667,0.0,0.3125
1261,45.833333,0.0,0.3125
1262,50.0,0.0,0.3125
1263,54.166667,0.0,0.3125
1264,58.333333,0.0,0.3125
1265,62.5,0.0,0.3125
1266,66.666667,0.0,0.3125
1267,70.833333,0.0,0.3125
1268,75.0,0.0,0.3125
1269,79.166667,0.0,0.3125
1270,83.333333,0.0,0.3125
1271,87.5,0.0,0.3125
1272,91.666667,0.0,0.3125
1273,95.833333,0.0,0.3125
1274,100.0,0.0,0.3125
1275,0.0,4.166667,0.3125
1276,4.166667,4.166667,0.3125
1277,8.333333,4.166667,0.3125
1278,12.5,4.166667,0.3125
1279,16.666667,4.166667,0.3125
1280,20.833333,4.166667,0.3125
1281,25.0,4.166667,0.3125
1282,29.166667,4.166667,0.3125
1283,33.333333,4.166667,0.3125
1284,37.5,4.166667,0.3125
1285,41.666667,4.166667,0.3125
1286,45.833333,4.166667,0.3125
1287,50.0,4.166667,0.3125
1288,54.166667,4.166667,0.3125
1289,58.333333,4.166667,0.3125
1290,62.5,4.166667,0.3125
1291,66.666667,4.166667,0.3125
1292,70.833333,4.166667,0.3125
1293,75.0,4.166667,0.3125
1294,79.166667,4.166667,0.3125
1295,83.333333,4.166667,0.3125
1296,87.5,4.166667,0.3125
1297,91.666667,4.166667,0.3125
1298,95.833333,4.166667,0.3125
1299,100.0,4.166667,0.3125
1300,0.0,8.333333,0.3125
1301,4.166667,8.333333,0.3125
1302,8.333333,8.333333,0.3125
1303,12.5,8.333333,0.3125
1304,16.666667,8.333333,0.3125
1305,20.833333,8.333333,0.3125
1306,25.0,8.333333,0.3125
1307,29.166667,8.333333,0.3125
1308,33.333333,8.333333,0.3125
1309,37.5,8.333333,0.3125
1310,41.666667,8.333333,0.3125
1311,45.833333,8.333333,0.3125
1312,50.0,8.333333,0.3125
1313,54.166667,8.333333,0.3125
1314,58.333333,8.333333,0.3125
1315,62.5,8.333333,0.3125
1316,66.666667,8.333333,0.3125
1317,70.833333,8.333333,0.3125
1318,75.0,8.333333,0.3125
1319,79.166667,8.333333,0.3125
1320,83.333333,8.333333,0.3125
1321,87.5,8.333333,0.3125
1322,91.666667,8.333333,0.3125
1323,95.833333,8.333333,0.3125
1324,100.0,8.333333,0.3125
1325,0.0,12.5,0.3125
1326,4.166667,12.5,0.3125
1327,8.333333,12.5,0.3125
1328,12.5,12.5,0.3125
1329,16.666667,12.5,0.3125
1330,20.833333,12.5,0.3125
1331,25.0,12.5,0.3125
1332,29.166667,12.5,0.3125
1333,33.333333,12.5,0.3125
1334,37.5,12.5,0.3125
1335,41.666667,12.5,0.3125
1336,45.833333,12.5,0.3125
1337,50.0,12.5,0.3125
1338,54.166667,12.5,0.3125
1339,58.333333,12.5,0.3125
1340,62.5,12.5,0.3125
1341,66.666667,12.5,0.3125
1342,70.833333,12.5,0.3125
1343,75.0,12.5,0.3125
1344,79.166667,12.5,0.3125
1345,83.333333,12.5,0.3125
1346,87.5,12.5,0.3125
1347,91.666667,12.5,0.3125
1348,95.833333,12.5,0.3125
1349,100.0,12.5,0.3125
1350,0.0,16.666667,0.3125
1351,4.166667,16.666667,0.3125
1352,8.333333,16.666667,0.3125
1353,12.5,16.666667,0.3125
1354,16.666667,16.666667,0.3125
1355,20.833333,16.666667,0.3125
1356,25.0,16.666667,0.3125
1357,29.166667,16.666667,0.3125
1358,33.333333,16.666667,0.3125
1359,37.5,16.666667,0.3125
1360,41.666667,16.666667,0.3125
1361,45.833333,16.666667,0.3125
1362,50.0,16.666667,0.3125
1363,54.166667,16.666667,0.3125
1364,58.333333,16.666667,0.3125
1365,62.5,16.666667,0.3125
1366,66.666667,16.666667,0.3125
1367,70.833333,16.666667,0.3125
1368,75.0,16.666667,0.3125
1369,79.166667,16.666667,0.3125
1370,83.333333,16.666667,0.3125
1371,87.5,16.666667,0.3125
1372,91.666667,16.666667,0.3125
1373,95.833333,16.666667,0.3125
1374,100.0,16.666667,0.3125
1375,0.0,20.833333,0.3125
1376,4.166667,20.833333,0.3125
1377,8.333333,20.833333,0.3125
1378,12.5,20.833333,0.3125
1379,16.666667,20.833333,0.3125
1380,20.833333,20.833333,0.3125
1381,25.0,20.833333,0.3125
1382,29.166667,20.833333,0.3125
1383,33.333333,20.833333,0.3125
1384,37.5,20.833333,0.3125
1385,41.666667,20.833333,0.3125
1386,45.833333,20.833333,0.3125
1387,50.0,20.833333,0.3125
1388,54.166667,20.833333,0.3125
1389,58.333333,20.833333,0.3125
1390,62.5,20.833333,0.3125
1391,66.666667,20.833333,0.3125
1392,70.833333,20.833333,0.3125
1393,75.0,20.833333,0.3125
1394,79.166667,20.833333,0.3125
1395,83.333333,20.833333,0.3125
1396,87.5,20.833333,0.3125
1397,91.666667,20.833333,0.3125
1398,95.833333,20.833333,0.3125
1399,100.0,20.833333,0.3125
1400,0.0,25.0,0.3125
1401,4.166667,25.0,0.3125
1402,8.333333,25.0,0.3125
1403,12.5,25.0,0.3125
1404,16.666667,25.0,0.3125
1405,20.833333,25.0,0.3125
1406,25.0,25.0,0.3125
1407,29.166667,25.0,0.3125
1408,33.333333,25.0,0.3125
1409,37.5,25.0,0.3125
1410,41.666667,25.0,0.3125
1411,45.833333,25.0,0.3125
1412,50.0,25.0,0.3125
1413,54.166667,25.0,0.3125
1414,58.333333,25.0,0.3125
1415,62.5,25.0,0.3125
1416,66.666667,25.0,0.3125
1417,70.833333,25.0,0.3125
1418,75.0,25.0,0.3125
1419,79.166667,25.0,0.3125
1420,83.333333,25.0,0.3125
1421,87.5,25.0,0.3125
1422,91.666667,25.0,0.3125
1423,95.833333,25.0,0.3125
1424,100.0,25.0,0.3125
1425,0.0,29.166667,0.3125
1426,4.166667,29.166667,0.3125
1427,8.333333,29.166667,0.3125
1428,12.5,29.166667,0.3125
1429,16.666667,29.166667,0.3125
1430,20.833333,29.166667,0.3125
1431,25.0,29.166667,0.3125
1432,29.166667,29.166667,0.3125
1433,33.333333,29.166667,0.3125
1434,37.5,29.166667,0.3125
1435,41.666667,29.166667,0.3125
1436,45.833333,29.166667,0.3125
1437,50.0,29.166667,0.3125
1438,54.166667,29.166667,0.3125
1439,58.333333,29.166667,0.3125
1440,62.5,29.166667,0.3125
1441,66.666667,29.166667,0.3125
1442,70.833333,29.166667,0.3125
1443,75.0,29.166667,0.3125
1444,79.166667,29.166667,0.3125
1445,83.333333,29.166667,0.3125
1446,87.5,29.166667,0.3125
1447,91.666667,29.166667,0.3125
1448,95.833333,29.166667,0.3125
1449,100.0,29.166667,0.3125
1450,0.0,33.333333,0.3125
1451,4.166667,33.333333,0.3125
1452,8.333333,33.333333,0.3125
1453,12.5,33.333333,0.3125
1454,16.666667,33.333333,0.3125
1455,20.833333,33.333333,0.3125
1456,25.0,33.333333,0.3125
1457,29.166667,33.333333,0.3125
1458,33.333333,33.333333,0.3125
1459,37.5,33.333333,0.3125
1460,41.666667,33.333333,0.3125
1461,45.833333,33.333333,0.3125
1462,50.0,33.333333,0.3125
1463,54.166667,33.333333,0.3125
1464,58.333333,33.333333,0.3125
1465,62.5,33.333333,0.3125
1466,66.666667,33.333333,0.3125
1467,70.833333,33.333333,0.3125
1468,75.0,33.333333,0.3125
1469,79.166667,33.333333,0.3125
1470,83.333333,33.333333,0.3125
1471,87.5,33.333333,0.3125
1472,91.666667,33.333333,0.3125
1473,95.833333,33.333333,0.3125
1474,100.0,33.333333,0.3125
1475,0.0,37.5,0.3125
1476,4.166667,37.5,0.3125
1477,8.333333,37.5,0.3125
1478,12.5,37.5,0.3125
1479,16.666667,37.5,0.3125
1480,20.833333,37.5,0.3125
1481,25.0,37.5,0.3125
1482,29.166667,37.5,0.3125
1483,33.333333,37.5,0.3125
1484,37.5,37.5,0.3125
1485,41.666667,37.5,0.3125
1486,45.833333,37.5,0.3125
1487,50.0,37.5,0.3125
1488,54.166667,37.5,0.3125
1489,58.333333,37.5,0.3125
1490,62.5,37.5,0.3125
1491,66.666667,37.5,0.3125
1492,70.833333,37.5,0.3125
1493,75.0,37.5,0.3125
1494,79.166667,37.5,0.3125
1495,83.333333,37.5,0.3125
1496,87.5,37.5,0.3125
1497,91.666667,37.5,0.3125
1498,95.833333,37.5,0.3125
1499,100.0,37.5,0.3125
1500,0.0,41.666667,0.3125
1501,4.166667,41.666667,0.3125
1502,8.333333,41.666667,0.3125
1503,12.5,41.666667,0.3125
1504,16.666667,41.666667,0.3125
1505,20.833333,41.666667,0.3125
1506,25.0,41.666667,0.3125
1507,29.166667,41.666667,0.3125
1508,33.333333,41.666667,0.3125
1509,37.5,41.666667,0.3125
1510,41.666667,41.666667,0.3125
1511,45.833333,41.666667,0.3125
1512,50.0,41.666667,0.3125
1513,54.166667,41.666667,0.3125
1514,58.333333,41.666667,0.3125
1515,62.5,41.666667,0.3125
1516,66.666667,41.666667,0.3125
1517,70.833333,41.666667,0.3125
1518,75.0,41.666667,0.3125
1519,79.166667,41.666667,0.3125
1520,83.333333,41.666667,0.3125
1521,87.5,41.666667,0.3125
1522,91.666667,41.666667,0.3125
1523,95.833333,41.666667,0.3125
1524,100.0,41.666667,0.3125
1525,0.0,45.833333,0.3125
1526,4.166667,45.833333,0.3125
1527,8.333333,45.833333,0.3125
1528,12.5,45.833333,0.3125
1529,16.666667,45.833333,0.3125
1530,20.833333,45.833333,0.3125
1531,25.0,45.833333,0.3125
1532,29.166667,45.833333,0.3125
1533,33.333333,45.833333,0.3125
1534,37.5,45.833333,0.3125
1535,41.666667,45.833333,0.3125
1536,45.833333,45.833333,0.3125
1537,50.0,45.833333,0.3125
1538,54.166667,45.833333,0.3125
1539,58.333333,45.833333,0.3125
1540,62.5,45.833333,0.3125
1541,66.666667,45.833333,0.3125
1542,70.833333,45.833333,0.3125
1543,75.0,45.833333,0.3125
1544,79.166667,45.833333,0.3125
1545,83.333333,45.833333,0.3125
1546,87.5,45.833333,0.3125
1547,91.666667,45.833333,0.3125
1548,95.833333,45.833333,0.3125
1549,100.0,45.833333,0.3125
1550,0.0,50.0,0.3125
1551,4.166667,50.0,0.3125
1552,8.333333,50.0,0.3125
1553,12.5,50.0,0.3125
1554,16.666667,50.0,0.3125
1555,20.833333,50.0,0.3125
1556,25.0,50.0,0.3125
1557,29.166667,50.0,0.3125
1558,33.333333,50.0,0.3125
1559,37.5,50.0,0.3125
1560,41.666667,50.0,0.3125
1561,45.833333,50.0,0.3125
1562,50.0,50.0,0.3125
1563,54.166667,50.0,0.3125
1564,58.333333,50.0,0.3125
1565,62.5,50.0,0.3125
1566,66.666667,50.0,0.3125
1567,70.833333,50.0,0.3125
1568,75.0,50.0,0.3125
1569,79.166667,50.0,0.3125
1570,83.333333,50.0,0.3125
1571,87.5,50.0,0.3125
1572,91.666667,50.0,0.3125
1573,95.833333,50.0,0.3125
1574,100.0,50.0,0.3125
1575,0.0,54.166667,0.3125
1576,4.166667,54.166667,0.3125
1577,8.333333,54.166667,0.3125
1578,12.5,54.166667,0.3125
1579,16.666667,54.166667,0.3125
1580,20.833333,54.166667,0.3125
1581,25.0,54.166667,0.3125
1582,29.166667,54.166667,0.3125
1583,33.333333,54.166667,0.3125
1584,37.5,54.166667,0.3125
1585,41.666667,54.166667,0.3125
1586,45.833333,54.166667,0.3125
1587,50.0,54.166667,0.3125
1588,54.166667,54.166667,0.3125
1589,58.333333,54.166667,0.3125
1590,62.5,54.166667,0.3125
1591,66.666667,54.166667,0.3125
1592,70.833333,54.166667,0.3125
1593,75.0,54.166667,0.3125
1594,79.166667,54.166667,0.3125
1595,83.333333,54.166667,0.3125
1596,87.5,54.166667,0.3125
1597,91.666667,54.166667,0.3125
1598,95.833333,54.166667,0.3125
1599,100.0,54.166667,0.3125
1600,0.0,58.333333,0.3125
1601,4.166667,58.333333,0.3125
1602,8.333333,58.333333,0.3125
1603,12.5,58.333333,0.3125
1604,16.666667,58.333333,0.3125
1605,20.833333,58.333333,0.3125
1606,25.0,58.333333,0.3125
1607,29.166667,58.333333,0.3125
1608,33.333333,58.333333,0.3125
1609,37.5,58.333333,0.3125
1610,41.666667,58.333333,0.3125
1611,45.833333,58.333333,0.3125
1612,50.0,58.333333,0.3125
1613,54.166667,58.333333,0.3125
1614,58.333333,58.333333,0.3125
1615,62.5,58.333333,0.3125
1616,66.666667,58.333333,0.3125
1617,70.833333,58.333333,0.3125
1618,75.0,58.333333,0.3125
1619,79.166667,58.333333,0.3125
