x,y,t
1.184785772170413587e-01,3.844809757688969487e-01,8.164012585890634277e-02
8.505336791907825988e-01,5.262234132462653147e-01,7.023744374493458009e-01
6.370738839912075679e-01,5.395954881273707926e-01,4.144777643283142909e-01
1.219216783351125821e-01,8.223933668470090330e-01,1.829462552476848192e-01
5.882579999692206796e-01,1.411039874287685070e-01,1.120804671873366631e-01
6.860963651054488022e-01,6.224826896949228194e-01,4.123360025626529035e-01
1.230268588860283785e-02,9.425969878452625794e-01,4.459827750270712876e-01
4.543179618417465537e-01,9.966911938042865016e-01,1.373015333706132379e-01
8.253995111963211562e-01,1.008554097974356800e-02,4.824658259526586335e-01
2.953590253440898650e-01,9.725672828984421869e-01,5.024386031000043218e-01
4.585480817985511104e-01,1.222100277802961044e-01,9.810105177894051787e-01
4.423141270678931924e-01,5.369505377193621865e-01,7.133043031501126174e-01
3.019273914424915883e-01,2.463698092834396558e-01,1.216894415281688513e-02
9.184418955155542186e-01,6.063910373940332166e-01,4.768681997787382887e-01
7.812940354315158764e-01,3.702659170039768188e-02,2.158983179650963979e-02
1.105884109961104977e-01,2.383326806727938951e-01,5.112129742381239517e-01
9.970346578375730573e-01,3.005756331989722918e-01,3.379371040636082180e-01
8.792000243077452426e-01,9.156071820796838345e-01,9.035067870596000805e-01
2.839084378640389650e-01,5.836295468484622440e-01,4.932889954052448456e-01
8.368965796609382224e-01,7.082097223597235702e-01,8.499042620153792749e-01
1.064195318713828664e-01,6.760151833170703339e-01,5.838724245212231212e-01
9.991047304742386448e-01,3.922883365991828297e-01,3.965131853986769706e-01
6.656847361065368895e-01,1.402106856208562569e-02,2.297069698041780406e-01
6.501250155587969815e-01,1.070207632662009134e-01,1.831570959983773728e-01
9.044072698413274658e-02,4.588084844037000343e-01,7.945462962015211739e-01
8.970333988966252559e-01,9.412947788679002503e-01,8.829865570812247544e-01
2.899950320446942342e-02,2.487578074335411449e-01,3.240850700276085572e-01
2.408280580411470417e-01,6.983187196184539314e-01,4.946125242382124476e-01
1.430218751666350041e-01,8.265958431013569196e-01,2.875016095171420982e-01
7.767679406922185503e-01,9.067852841827600541e-01,4.552944011675521541e-01
1.982042272128978766e-01,2.934864120077009808e-01,8.694913731115523348e-01
9.106382271308852694e-01,9.312831745607538236e-01,1.379745550015809563e-01
6.562690393274901446e-01,6.079822605381793865e-01,2.914860268283572253e-01
3.616271049469621524e-02,5.084067841177738467e-01,6.952715704494526472e-01
5.429834128700461449e-03,7.783926318608846984e-01,3.106257805846600606e-01
5.165791701439892414e-02,2.387126133614652090e-01,8.115617242767025896e-02
6.059251776477276863e-01,8.125802315409640375e-01,3.744052811840268280e-01
8.014818108594152779e-01,6.499626944417364882e-01,6.763920002609853377e-01
2.385528206273884733e-01,7.993661288453501879e-01,9.840049346013387543e-01
8.494088429230729487e-01,8.557221950494591223e-01,8.921429949766915835e-01
5.723194015326038553e-02,6.173474430237816390e-01,5.618778356133605767e-01
8.009638536416762156e-01,3.673510800846924162e-02,7.773331335088301541e-01
9.277954301722803887e-01,2.977476601316654259e-01,5.713881754428210558e-01
7.721083991043805606e-01,8.780197449615860794e-01,4.938970860034456178e-01
6.981207839786371938e-01,6.269565109606974884e-01,1.706326036421597081e-01
8.379802186553830801e-01,8.900563626205769685e-01,2.921695174596501410e-01
4.015129954706642135e-02,3.845285020492877903e-01,4.521068905480809530e-01
2.017821107190553853e-01,5.047274558073245876e-01,9.856036459704534680e-01
1.249236793056430761e-01,8.625924421709139089e-01,6.085623868984944007e-01
5.045309901929865282e-01,7.620313577583628373e-01,9.448787310980919507e-01
7.451881283288445124e-01,3.775011312872688096e-01,2.586829223872441075e-01
6.300118445763986941e-01,2.263028604145522760e-02,6.897125732061326620e-02
8.511310997619350172e-01,8.803395631577052294e-01,9.783750766120804521e-01
1.552129924410908801e-01,7.863568464828194493e-01,3.296242891822355192e-01
7.346210919351615631e-01,4.491608307164642877e-01,5.353061191396458751e-01
1.930414908689040976e-01,5.462404871401861373e-01,7.114294468219262146e-02
2.707587513178002503e-01,2.043120171340546687e-01,8.603915435096204378e-01
7.099046972813038980e-01,4.121010898358685726e-01,6.800892946756675883e-04
9.802047848986817913e-01,1.631954270114538419e-01,9.060118936696229808e-01
6.115436059770695820e-01,2.105695735908359456e-01,1.653708640773247085e-01
5.450031499129559531e-02,8.463694933234274798e-01,1.834782786388552411e-01
6.163089699275328126e-01,3.624723777781693190e-01,8.257994515569463401e-01
4.235055158016709509e-02,8.147233229263612930e-01,3.862304230592022991e-01
8.841457113668171885e-01,4.738998640477782853e-01,2.560178254953010546e-01
7.095782851006207093e-01,7.077777590577183364e-02,5.964410360690969304e-01
1.731278464225032288e-01,3.615271886062011442e-01,2.544114782747742831e-01
9.172100582419806525e-02,1.582734546110149410e-01,2.865474042366678020e-01
1.835332288803189771e-01,6.935764146263425634e-01,4.555033396098895349e-02
9.800271795541924957e-01,9.113940468174693832e-01,5.394112796593747428e-01
4.585606424584898200e-01,7.630755641133438738e-01,1.294191057105709142e-01
7.840809483414079573e-01,7.784376086460458311e-01,8.371213779342331351e-01
6.364083421077768588e-01,8.618665466937663888e-01,7.510201351820647853e-01
5.724131499586373462e-01,7.766646507819148226e-01,2.854592746992602459e-01
1.451302546650496961e-01,5.685732524066917648e-01,5.337785773483824103e-01
9.460244535580950576e-01,7.142762894600024337e-01,5.773768915135780722e-01
3.013426325147179341e-01,4.159547538959926793e-01,6.664516950837736653e-01
5.780172158075421729e-01,7.078797589879348706e-02,4.189207624183991507e-01
6.997759445890661123e-01,7.055797953447873194e-01,6.525321714757648106e-01
6.492331552453088905e-01,7.216609640901431311e-01,1.693896649862579595e-01
9.405944096955184408e-01,2.237225904290056633e-01,4.710187315656543250e-01
1.484389899200579954e-01,9.539415638253055940e-01,9.400626715564663893e-02
5.083527384469420651e-01,5.251143263949320517e-02,9.410698046655294746e-01
4.040343907407659696e-01,7.359590482778834986e-01,4.014093682864473545e-01
4.741687294826181231e-01,9.684783886273254927e-01,6.174415001639943501e-01
1.192175261977446166e-01,3.091497776999804215e-01,4.898163421542902629e-01
1.340946098727653357e-01,9.124654181083803328e-01,2.681756434188475868e-02
2.780755457812573717e-01,8.264362532304692088e-01,6.271349787556868005e-02
3.047046037608313052e-01,7.441094652712344493e-01,2.645562475782311518e-01
4.279032136813499809e-01,9.537915678078620063e-01,6.749350593620272454e-01
6.109875470366282757e-01,6.540570748084019170e-01,6.414346732757497671e-01
6.346291174182630002e-01,4.948806523657330869e-01,1.879449912422285207e-01
4.118108965855702408e-01,6.756810218020655734e-01,4.886132130782421257e-01
4.087831094286971112e-01,4.118237925774373975e-01,3.670612170626846860e-01
2.176285266969619769e-01,3.248871734128851996e-01,5.685442736555306187e-01
5.883062484090082478e-01,8.224562503152743620e-02,3.346863212815893718e-01
3.170409113172378834e-01,3.780085784103957014e-01,8.961981008439106056e-01
3.605983427736370039e-02,8.031950584856857311e-01,4.724185923720455316e-01
4.184000441568603845e-01,9.454357882565473936e-01,4.265778370068195047e-01
4.741326750901703191e-01,9.751517175730425313e-01,7.033262941678025681e-01
2.255928682042109834e-01,2.065258709600149567e-01,7.806877404185467162e-01
5.724579331221156808e-01,5.714317619759535782e-01,4.375527101924570061e-01
5.657719004319209377e-01,5.757481583675101433e-01,1.089601970782945184e-01
7.020021811103713816e-01,1.760475445553368878e-01,8.508901473569707719e-02
6.479484822012100409e-01,5.816282027694391621e-01,3.268742875688647187e-01
6.524330565210315624e-01,3.627628403177876049e-01,7.325822761179958675e-01
3.162141518240431104e-01,9.424064359661543655e-01,6.536387838343410417e-01
7.874322219859538619e-01,2.552022002257163802e-01,2.877353543823526483e-01
5.491443835996794309e-01,8.349611955083493520e-01,4.393375631808416060e-03
4.314181951798901071e-01,8.968556283127211426e-01,6.426725997905931020e-01
6.260124809410571034e-01,7.358722555328657267e-01,5.644003439964343505e-01
3.606573344502542744e-01,2.146772778894641132e-01,7.724891914852918262e-01
5.127392446067582377e-01,2.603690683664686700e-01,6.861658311336845673e-01
7.367056884822202889e-01,9.711178654697421031e-01,2.469002739348343800e-01
8.864028867237077058e-01,7.582906612114381772e-02,7.328993700339827555e-01
9.210571972951916431e-01,1.170859072041260385e-01,4.863810871399711910e-01
5.036329251830992115e-01,9.785697343780231927e-01,5.747767520213994397e-01
5.202751147405690890e-01,7.768947741907199500e-01,3.569931875673312272e-01
7.998704107638364702e-01,7.463838510602107679e-01,7.905893341811500719e-01
3.144506917442012606e-01,1.602077611457003448e-01,1.960876061676953830e-01
8.373823623450685760e-01,4.889388315264190377e-01,2.045393841141402991e-01
4.941416465174234274e-01,8.407626024845618051e-01,2.374260856683092502e-01
1.158567243352683906e-01,3.288707012092226822e-01,7.895521873509292465e-01
7.205914707294369670e-02,1.927651324144105116e-01,7.281038785618835218e-01
8.419932110394631186e-01,1.094531776813301160e-02,2.695876173620332938e-01
5.556791690687790108e-02,6.225424848607610251e-01,1.438846122927704974e-01
2.806114361336559115e-01,2.938103102817944956e-01,2.818969916985158974e-02
3.341300405015458219e-01,8.636724268785406222e-01,6.838245230250029616e-01
1.729944451915937931e-01,2.835180867595402665e-01,5.388730865187122410e-01
3.138933698019892304e-01,1.515758121845033335e-01,7.023143566229407275e-01
7.426925667250856566e-01,9.604475120043181047e-01,7.082550995310120667e-01
1.468284356007076852e-02,9.647770122545095139e-01,8.447760370354996384e-01
8.271734245206864289e-01,6.850238283527401162e-01,4.159663289514125006e-01
8.565480235745581705e-01,9.283857025962711784e-01,8.272741602415476514e-01
3.722615731915481785e-01,1.618335812487827763e-01,4.357674920637221172e-01
1.536128990606347999e-01,4.603408599702942805e-01,7.078214111239601314e-01
6.008404079450808677e-01,2.041588909642780836e-01,5.511419496970154652e-01
1.196725558648943366e-01,4.787832581950290933e-01,9.214247038965667214e-01
3.649193610782525132e-01,7.911779987468056108e-01,3.701284535761355521e-01
9.584291809009723995e-01,8.449278470000635144e-01,6.898271290816246903e-01
9.954644725836371277e-01,4.164394267699988994e-03,5.980949690553223341e-01
7.721048913545855985e-01,3.895033966998623365e-01,9.986826687970032923e-01
3.109615099207662103e-01,9.940686871124756463e-01,7.726177437932357783e-02
6.876650491660925013e-01,5.893149618150350655e-01,5.981088648771106797e-01
7.054063654840126985e-01,2.961959296979518319e-01,2.324431424253452505e-01
3.878416951636497467e-01,3.889942600417628515e-01,8.841859381003447371e-01
6.408886345861594114e-01,3.225637466337928361e-01,7.944990068013980666e-01
1.072764497567624264e-02,4.475984300304344243e-01,6.618393623193991049e-01
2.090576586022414585e-01,4.444866335916355382e-01,4.803486085857450183e-01
5.250883029672611668e-01,5.068633051974635872e-01,6.812916984101965445e-01
1.637513042582958711e-01,4.645060071923232670e-01,5.543376314007776307e-01
1.659068678765336369e-01,5.161136849564841311e-01,2.872990653055131904e-01
8.363042905502379165e-01,2.798895032518300408e-02,8.194221545647133453e-01
9.891330026836054889e-01,5.442689647724330282e-02,5.125760654387104820e-01
5.559694280284483980e-01,3.711439732079777620e-01,2.571191158068641958e-01
8.390697308817134381e-01,8.849415642419681260e-01,6.643506370910624570e-01
9.903216643262725549e-01,7.908323034015841690e-01,1.864177782916620618e-02
1.415958885687746971e-01,1.101536419115638488e-01,7.200893849599845353e-01
4.482456132543510829e-01,4.948309587433480372e-01,4.703349939036938210e-01
3.925727158419198837e-01,6.045872709781563437e-01,6.343142157707547524e-01
8.004928364618502101e-02,4.811892428350896811e-01,1.572176388716240991e-01
7.553301727947444588e-01,6.975666369790610721e-01,7.182520664346251360e-01
4.337790273225929916e-01,9.972631580895211512e-01,7.232760847674212235e-01
4.693269341904012792e-01,9.647412993717130458e-02,7.415905638072333161e-01
1.506729738132401852e-01,5.155340314570021620e-01,4.671998605201934662e-01
1.809266522308681235e-01,5.123714629625533146e-01,6.405063924226293004e-01
9.071036221562149837e-01,5.623787977306822228e-01,5.492552177048179995e-01
4.464908897427888324e-02,1.669674559829577021e-01,2.330798461923675458e-01
2.328522849437062447e-01,6.383577909892190760e-01,2.302286822474997052e-02
2.920593303145283537e-01,4.434092258877631032e-02,4.135768382239383145e-01
4.901975424015864169e-01,7.411234869318217289e-01,8.149170497558505533e-01
5.864451730147959285e-01,6.631595256401121574e-01,3.222374392158707801e-01
4.932899758506665844e-01,3.304236684126631296e-01,7.490018366632071878e-01
8.411533455688202654e-02,9.889893611000494245e-01,6.396655074830933652e-01
2.436674540557135504e-01,8.287783826711782043e-01,3.532640040561388917e-01
8.435883847625411658e-01,5.395356350440232429e-01,5.755643648684971581e-04
6.375887004784590584e-01,9.905104099356065728e-01,4.310061908778650697e-01
6.491490501342743746e-01,8.300906437282800088e-01,3.928502035080208010e-01
6.702032553513549429e-01,1.379772801366146995e-01,1.387426385450604149e-01
7.629030190395290623e-01,5.910606041894270746e-01,8.187276410748112188e-01
5.810848172144733592e-02,5.808576366829495408e-01,9.554826507205103070e-01
3.666083849326123856e-01,6.529451717194997284e-01,1.212429613181033039e-01
5.395274352616786784e-01,9.407565915774286358e-01,2.309411696011868242e-01
3.384564832973260273e-01,4.920319133058428385e-01,6.324968491162226147e-01
8.444788732871865156e-01,7.738146368381526585e-02,9.508620125350740748e-01
4.825725085872939468e-01,4.793313605253495258e-01,9.339993041214987857e-01
7.686275894593791458e-01,7.877943869151429190e-01,9.313442163496078452e-01
8.520155168811690549e-01,3.586087747935501335e-01,4.401449796485301658e-01
5.047914829034980677e-01,2.710490592094183526e-02,9.859027955128718546e-01
9.095522438713499191e-01,3.032432219066427681e-01,3.646632881996034747e-01
5.871239405369805819e-01,6.821499447029619745e-01,8.669936392175137119e-02
8.502742988337217422e-01,8.600942808588152300e-02,7.044391667274528812e-01
3.405907955915242757e-01,3.759648086892485308e-01,5.561844399927646787e-01
4.988169585314852217e-01,1.331308350008354457e-01,7.994464661940717809e-01
5.314110410045777000e-01,4.759285917311891767e-01,6.211078160177003760e-01
1.049797158960705801e-01,1.415134917720877183e-01,8.206468947877074704e-01
3.985525067015406320e-01,1.090369750097103241e-01,3.438913312869674721e-01
9.173376725516760866e-01,6.977987919285026930e-01,2.879369388231874938e-01
6.308322403647423915e-01,1.580015886370107481e-01,7.572463098299914153e-01
1.775065824369674861e-01,1.547957945838275284e-01,4.977187262279161306e-01
3.388556356096049660e-01,5.925191754661109922e-01,1.793953635794593993e-01
1.916030096626998303e-01,4.359381156584851702e-02,3.750191953027676162e-01
2.482313179857253971e-02,3.299262880019282473e-02,8.006576153465604362e-01
9.274604585040266969e-01,4.314462689471065815e-01,9.239221814222735585e-01
4.482073282568714845e-01,3.650954832245593140e-01,7.603222714762527534e-01
3.075350724207861486e-01,5.446194021654954254e-01,7.181252553305061959e-01
5.984771915577365986e-01,9.934846172902483952e-01,8.116479498464067577e-01
7.314456293015636490e-03,4.347064960257918109e-01,2.005302773744218614e-01
2.780221066008138342e-01,5.760583774571913507e-01,5.795811605320022597e-01
7.030334656988925790e-01,9.192436261790265517e-01,5.941857347642565124e-01
6.337697730692629650e-01,4.831791030213835603e-01,9.459329315828608475e-01
9.818059475425354732e-01,7.811205255721377361e-01,1.530454530249247824e-02
6.203577096580440431e-01,5.486525359427320003e-01,9.705230061166062461e-01
