temperature_step,temperature_C,x_cm,y_cm,ux_um,uy_um,uz_um
0,25.0,0.1984,1.4822,-0.144,-0.165,-0.043
0,25.0,1.3191,1.226,0.102,0.095,0.066
0,25.0,0.4463,1.4114,-0.019,-0.227,0.028
0,25.0,0.1043,0.7946,0.037,0.023,-0.057
0,25.0,1.1521,1.9305,-0.116,-0.063,0.062
0,25.0,1.3103,0.6376,0.069,0.026,-0.044
0,25.0,1.228,1.3944,0.016,-0.141,0.072
0,25.0,1.6687,0.0518,-0.03,-0.096,-0.093
0,25.0,0.693,1.9297,-0.043,-0.059,-0.049
0,25.0,0.1388,1.9556,0.074,-0.208,-0.091
0,25.0,0.6677,0.566,-0.035,0.292,-0.043
0,25.0,1.1018,0.5835,0.103,0.078,-0.07
0,25.0,0.5608,1.2163,0.035,0.016,-0.036
0,25.0,1.6511,1.676,0.11,-0.094,0.0
0,25.0,1.2091,0.2772,0.066,-0.008,-0.032
0,25.0,1.1032,0.9074,0.068,-0.144,0.082
0,25.0,1.6639,0.995,-0.021,0.026,-0.005
0,25.0,0.3638,1.4986,-0.07,0.091,-0.093
0,25.0,1.6491,0.1225,0.014,0.179,-0.039
0,25.0,0.4764,1.2903,0.276,-0.007,-0.003
0,25.0,1.227,1.5602,0.15,0.079,-0.088
0,25.0,0.6704,0.2883,-0.133,0.034,-0.038
0,25.0,0.1398,0.6234,0.068,-0.019,-0.072
0,25.0,1.4273,0.9326,0.079,-0.018,-0.046
0,25.0,0.3773,1.4918,0.111,-0.117,-0.041
0,25.0,0.56,1.5263,0.063,0.095,-0.049
0,25.0,1.3726,0.9326,0.107,-0.119,0.041
0,25.0,0.0951,0.4946,0.047,-0.079,0.013
0,25.0,0.7806,0.2753,-0.076,0.138,0.064
0,25.0,0.8633,0.7855,-0.022,-0.132,0.077
0,25.0,1.2565,1.8578,-0.014,-0.187,-0.003
0,25.0,1.1164,1.3179,-0.036,0.067,-0.009
0,25.0,1.9128,1.1133,-0.092,-0.145,-0.015
0,25.0,0.8782,1.3292,-0.051,0.094,0.077
0,25.0,1.6373,1.9622,-0.003,0.24,0.048
0,25.0,0.2088,0.9105,-0.092,0.01,0.001
0,25.0,1.5829,1.6695,0.118,0.043,-0.018
0,25.0,0.5328,1.1887,-0.044,0.173,-0.042
0,25.0,1.0972,1.8352,-0.004,0.065,-0.09
0,25.0,1.9311,0.0821,-0.126,-0.121,-0.027
0,25.0,0.8557,0.1348,-0.121,0.107,0.014
0,25.0,1.9191,1.6913,0.028,-0.023,0.036
0,25.0,1.3741,0.852,0.047,-0.014,-0.117
0,25.0,0.6794,1.473,0.194,-0.06,-0.009
0,25.0,0.4876,0.7382,0.003,0.263,0.076
0,25.0,0.5103,1.4937,-0.003,0.06,-0.004
0,25.0,1.2311,1.7708,0.119,-0.234,-0.065
0,25.0,0.9091,1.5211,-0.03,0.075,-0.029
0,25.0,0.725,0.4034,-0.078,-0.074,-0.046
0,25.0,1.9295,0.6991,-0.006,-0.144,-0.07
0,25.0,1.7893,0.6894,-0.025,0.055,0.023
0,25.0,0.4932,0.3283,0.054,0.135,-0.016
0,25.0,0.7713,0.828,0.118,0.035,-0.041
0,25.0,1.0412,0.5338,0.044,-0.114,-0.044
0,25.0,1.793,0.629,-0.06,0.072,-0.014
0,25.0,1.937,1.9568,0.005,0.007,-0.03
0,25.0,1.2984,1.232,-0.012,0.231,0.066
0,25.0,0.8721,0.5515,0.119,0.011,-0.025
0,25.0,1.9408,0.0997,-0.063,-0.06,-0.038
0,25.0,1.2036,1.2599,0.201,0.132,-0.094
0,25.0,1.0454,0.5757,0.15,0.038,0.02
0,25.0,0.3238,1.1147,0.069,0.003,0.021
0,25.0,0.4858,1.8724,-0.16,-0.139,0.023
0,25.0,1.8014,0.4933,0.031,0.043,0.021
0,25.0,0.6537,1.2024,-0.123,0.049,0.009
0,25.0,1.9115,1.6044,0.061,0.014,-0.022
0,25.0,1.6857,1.0053,-0.067,-0.01,-0.016
0,25.0,0.2873,0.9257,-0.145,0.201,-0.081
0,25.0,0.6628,0.9762,0.189,0.018,-0.016
0,25.0,0.5193,1.1767,-0.018,0.07,0.016
0,25.0,0.8694,1.2462,0.046,0.062,0.074
0,25.0,1.323,1.5832,-0.082,0.047,0.061
0,25.0,0.2768,1.48,0.166,-0.152,-0.01
0,25.0,1.6573,1.3422,-0.146,-0.076,-0.025
0,25.0,0.9467,0.8437,0.324,0.08,0.039
0,25.0,0.2294,0.7151,0.032,0.077,0.007
0,25.0,1.608,0.1675,-0.037,0.055,0.02
0,25.0,0.9854,0.1989,-0.01,-0.12,0.035
0,25.0,0.0907,1.2398,-0.023,-0.087,-0.005
0,25.0,0.228,0.1512,-0.016,-0.178,0.067
0,25.0,0.4701,0.2697,-0.094,0.113,0.007
0,25.0,0.7526,0.0032,0.152,0.057,0.058
0,25.0,0.6105,1.813,0.041,0.035,-0.077
0,25.0,1.5171,1.4883,-0.065,0.026,0.055
0,25.0,0.3692,1.0818,0.041,-0.022,0.009
0,25.0,0.4486,1.0333,0.114,-0.02,-0.059
0,25.0,1.0506,0.1601,0.054,-0.168,0.05
0,25.0,0.4545,0.0561,-0.069,0.105,-0.006
0,25.0,0.2965,1.9577,0.042,-0.03,0.017
0,25.0,1.1897,1.155,0.102,0.065,-0.075
0,25.0,1.6813,1.7282,-0.074,0.006,-0.008
0,25.0,1.569,0.0819,0.053,-0.156,0.045
0,25.0,0.5368,0.2063,-0.007,-0.084,0.003
0,25.0,1.9413,0.8943,0.006,0.138,-0.05
0,25.0,1.8286,1.2909,-0.088,-0.041,0.076
0,25.0,1.9597,0.1827,0.136,-0.054,-0.001
0,25.0,0.5409,1.9251,-0.047,0.074,0.01
0,25.0,0.6039,1.8988,0.03,-0.08,0.015
0,25.0,0.304,1.7492,0.12,0.195,0.028
0,25.0,0.8984,1.4258,0.158,-0.012,0.031
0,25.0,0.8981,1.8467,-0.108,0.082,-0.017
0,25.0,0.7666,0.7641,0.279,-0.155,-0.059
0,25.0,0.6117,1.705,0.041,-0.111,-0.045
0,25.0,0.2994,1.3329,0.033,-0.007,0.004
0,25.0,1.0724,1.8478,-0.179,0.013,-0.045
0,25.0,0.3516,0.656,0.076,-0.068,0.027
0,25.0,1.6415,1.8849,0.071,0.065,-0.041
0,25.0,0.3443,1.856,0.052,0.039,-0.069
0,25.0,1.9273,0.5267,-0.138,0.093,-0.108
0,25.0,1.0836,0.1108,-0.027,-0.03,0.02
0,25.0,0.4714,1.0801,0.022,0.078,0.03
0,25.0,0.4339,0.9835,-0.03,0.118,-0.013
0,25.0,1.4547,1.2698,0.256,-0.012,-0.007
0,25.0,1.8242,0.9415,-0.169,0.006,0.034
0,25.0,1.6929,1.9619,-0.142,0.067,-0.075
0,25.0,1.1713,0.4633,0.021,-0.096,-0.12
0,25.0,1.682,0.6642,-0.115,0.068,0.109
0,25.0,1.585,1.5389,0.076,0.128,-0.02
0,25.0,0.4862,1.6641,0.03,-0.09,0.022
0,25.0,1.8242,0.4436,0.138,-0.079,-0.028
0,25.0,1.6122,1.3785,0.105,-0.197,0.073
0,25.0,1.8945,1.7134,-0.031,-0.123,-0.072
0,25.0,1.3136,0.6966,-0.07,0.036,-0.069
0,25.0,1.317,0.3908,0.066,0.001,0.019
0,25.0,1.9207,0.5171,0.017,-0.02,-0.095
0,25.0,1.4641,0.9408,-0.015,0.099,0.027
0,25.0,0.994,1.0177,0.059,0.136,-0.031
0,25.0,0.1677,1.8356,0.117,-0.218,0.064
0,25.0,0.7524,1.2817,-0.032,-0.036,0.02
0,25.0,0.2276,1.4172,0.075,-0.016,-0.052
0,25.0,0.0353,0.8951,-0.03,-0.046,0.012
0,25.0,0.8066,1.5672,0.021,0.089,0.031
0,25.0,0.2042,0.5047,0.059,-0.041,0.083
0,25.0,0.287,1.0958,0.093,0.056,0.1
0,25.0,1.7017,1.1494,0.092,0.028,0.03
0,25.0,0.8329,0.262,0.159,0.119,-0.057
0,25.0,1.8187,1.9148,0.048,-0.055,-0.029
0,25.0,1.7095,1.5591,-0.132,-0.17,-0.097
0,25.0,1.6608,0.2021,0.032,-0.03,0.024
0,25.0,0.4592,0.6423,0.102,-0.078,-0.024
0,25.0,0.2888,1.7572,-0.12,0.055,0.062
0,25.0,1.3256,0.641,-0.093,-0.173,0.011
0,25.0,1.9085,0.0418,-0.073,-0.073,-0.089
0,25.0,0.4893,1.6005,-0.051,0.08,-0.009
0,25.0,0.7316,0.8253,0.034,0.121,-0.04
0,25.0,1.0362,0.997,0.063,-0.044,0.025
0,25.0,0.5889,0.0172,0.055,0.159,0.003
0,25.0,1.8795,1.6541,0.046,0.068,0.127
0,25.0,1.127,0.9427,0.117,0.187,-0.095
0,25.0,1.8593,0.0993,-0.132,0.043,-0.086
0,25.0,1.1976,1.721,0.06,-0.013,-0.004
0,25.0,1.0914,1.8551,-0.015,-0.188,0.041
0,25.0,0.4831,0.7796,-0.061,0.142,0.023
0,25.0,0.0313,0.6846,-0.095,0.079,0.041
0,25.0,1.5616,1.409,0.027,0.0,-0.004
0,25.0,1.1709,0.8325,-0.028,0.162,-0.04
0,25.0,0.1289,0.5154,-0.039,-0.014,0.038
0,25.0,0.5646,0.276,0.105,-0.068,-0.119
0,25.0,1.3033,1.7453,-0.036,0.043,-0.021
0,25.0,0.1918,1.0632,0.156,-0.035,0.014
0,25.0,1.1945,1.3871,0.057,0.118,-0.033
0,25.0,1.9853,0.0808,0.011,-0.041,0.014
0,25.0,0.827,0.286,-0.208,0.013,-0.061
0,25.0,1.4253,1.5727,0.203,-0.092,0.035
0,25.0,0.2141,0.5189,0.053,0.076,0.061
0,25.0,1.0944,1.6369,-0.016,0.049,0.041
0,25.0,0.4373,1.3426,0.042,0.052,0.032
0,25.0,1.9905,0.4353,0.008,-0.054,-0.017
0,25.0,0.9249,1.5856,0.047,-0.041,0.033
0,25.0,0.3857,1.0857,-0.104,0.07,0.006
0,25.0,1.9422,1.3253,0.155,0.013,0.014
0,25.0,1.0778,1.4924,-0.06,-0.02,0.027
0,25.0,1.0684,1.8094,-0.043,0.081,-0.114
0,25.0,0.0919,0.6507,0.074,0.079,-0.015
0,25.0,1.8154,0.8597,-0.221,0.12,-0.04
0,25.0,1.8825,1.1062,0.071,-0.057,0.006
0,25.0,1.3918,0.7582,-0.149,0.072,0.013
0,25.0,0.3645,0.754,-0.12,0.015,0.021
0,25.0,1.6887,0.1769,-0.014,-0.029,0.016
0,25.0,0.6065,1.5948,0.171,-0.089,-0.074
0,25.0,0.7408,1.1368,-0.006,0.044,0.02
0,25.0,0.5616,1.802,0.204,0.064,0.051
0,25.0,1.0212,1.2853,-0.02,-0.057,0.026
0,25.0,1.3882,1.6685,0.165,0.021,-0.044
0,25.0,1.5054,1.3267,0.118,0.03,-0.072
0,25.0,0.6659,0.1425,-0.076,0.069,-0.02
0,25.0,1.8995,0.5644,-0.069,0.069,-0.031
0,25.0,1.9892,0.4579,0.113,0.072,-0.097
0,25.0,1.7897,1.1349,0.015,0.025,-0.059
0,25.0,1.8889,1.9195,-0.096,0.089,0.038
0,25.0,1.3332,1.218,-0.016,0.151,0.003
0,25.0,0.4578,0.6212,0.196,0.052,0.055
0,25.0,1.7982,1.7836,0.163,0.058,0.008
0,25.0,0.5685,1.7499,0.125,-0.036,-0.014
0,25.0,1.0362,0.6575,-0.021,0.08,0.034
0,25.0,1.1028,1.6134,0.236,0.165,-0.019
0,25.0,0.6754,0.5057,0.079,0.111,-0.025
0,25.0,1.5361,1.5319,-0.054,-0.02,-0.0
0,25.0,0.9678,1.0909,0.079,0.079,0.056
0,25.0,0.3489,1.4781,-0.036,0.009,0.039
0,25.0,1.5217,0.8632,0.059,0.033,0.093
0,25.0,0.5593,1.1638,0.025,0.097,-0.026
0,25.0,1.0694,0.8412,-0.076,-0.082,-0.052
0,25.0,1.1026,0.9881,0.188,0.096,0.025
0,25.0,1.0387,1.136,0.131,0.036,0.094
0,25.0,0.688,0.5335,0.082,-0.236,-0.045
0,25.0,0.699,0.2482,-0.06,0.129,0.013
0,25.0,0.2737,1.2232,-0.145,0.075,0.002
0,25.0,0.1311,1.5289,0.072,0.091,0.0
0,25.0,0.8945,1.7212,0.021,0.086,-0.054
0,25.0,1.7902,0.6341,0.057,-0.014,0.089
0,25.0,1.7568,1.2056,0.12,-0.018,-0.018
0,25.0,0.824,0.1469,0.114,0.044,0.029
0,25.0,1.8046,1.4886,-0.034,0.092,0.062
0,25.0,0.323,0.5331,0.06,0.046,0.02
0,25.0,1.8713,1.1731,0.059,0.014,0.01
0,25.0,1.5422,1.3983,0.025,0.017,0.062
0,25.0,1.9367,0.9982,-0.028,-0.091,-0.031
0,25.0,1.7488,0.1393,0.062,-0.036,-0.081
0,25.0,0.633,0.0227,0.113,0.019,0.007
0,25.0,0.45,1.2694,0.082,0.011,-0.002
0,25.0,1.6785,0.3743,-0.025,-0.084,-0.031
0,25.0,1.2912,1.1453,0.004,-0.103,0.025
0,25.0,0.8852,1.0872,0.06,0.001,0.044
0,25.0,1.3319,0.0908,-0.057,-0.105,0.01
0,25.0,0.0351,1.3677,0.115,-0.03,-0.001
0,25.0,0.9821,1.8156,-0.068,-0.181,-0.074
0,25.0,0.8915,1.9384,0.058,-0.098,0.037
0,25.0,0.1403,1.3191,-0.016,-0.039,-0.004
0,25.0,0.1388,0.3731,-0.063,0.07,-0.081
0,25.0,1.427,0.7144,0.178,-0.052,-0.022
0,25.0,0.831,1.8308,-0.161,-0.134,-0.016
0,25.0,0.1506,0.8011,-0.016,0.163,-0.04
0,25.0,0.1814,1.4678,0.085,0.037,0.05
0,25.0,0.5409,1.2438,-0.014,-0.038,-0.034
0,25.0,0.4704,0.6177,-0.054,0.091,-0.026
0,25.0,1.478,1.1001,0.022,0.069,-0.02
0,25.0,1.6263,1.6806,0.165,0.004,0.088
0,25.0,1.2263,0.3978,-0.058,-0.126,-0.052
0,25.0,0.0483,0.1203,-0.066,-0.025,-0.066
0,25.0,0.4776,1.5855,0.069,0.042,0.055
0,25.0,1.5213,0.2048,0.117,0.001,0.032
0,25.0,1.5344,1.0498,0.015,-0.021,0.006
0,25.0,1.465,0.0084,-0.145,0.021,0.007
0,25.0,0.038,0.4813,-0.068,0.029,-0.029
0,25.0,0.5677,1.6747,0.135,-0.029,0.008
0,25.0,0.0664,0.9448,0.069,0.119,-0.03
0,25.0,0.2995,1.4822,-0.152,0.016,0.022
0,25.0,1.5269,0.0614,-0.073,0.058,0.008
0,25.0,1.7643,1.3834,0.059,0.054,-0.001
0,25.0,1.7248,1.6402,-0.11,0.007,-0.003
0,25.0,0.9191,1.7351,0.057,-0.123,0.065
0,25.0,1.2107,0.9576,0.047,0.059,-0.026
0,25.0,1.2115,0.0435,0.104,0.06,-0.113
0,25.0,1.0723,0.9599,0.149,0.16,-0.037
0,25.0,1.3154,0.4789,-0.061,-0.014,0.099
0,25.0,1.5525,0.8043,0.145,-0.031,0.033
0,25.0,0.7078,1.7419,-0.096,0.048,0.075
0,25.0,0.913,1.88,-0.051,0.04,0.111
0,25.0,0.4775,1.3751,-0.052,-0.034,0.113
0,25.0,1.4984,1.4313,0.057,0.048,-0.047
0,25.0,1.9889,1.0294,-0.066,-0.053,0.013
0,25.0,1.1969,0.9457,-0.101,0.204,-0.126
0,25.0,0.3692,0.695,0.016,0.191,0.047
0,25.0,0.9053,1.8461,0.063,-0.046,0.007
0,25.0,1.7542,1.9895,-0.041,-0.067,0.001
0,25.0,1.9,0.5693,-0.145,-0.075,0.02
0,25.0,1.3673,0.5526,0.071,0.063,-0.014
0,25.0,0.4776,0.5673,0.09,0.022,-0.052
0,25.0,1.7251,1.1528,0.027,0.074,-0.038
0,25.0,1.1163,1.1979,0.198,0.067,-0.065
0,25.0,0.2539,0.6507,0.048,0.094,0.019
0,25.0,0.7846,0.2865,0.0,0.119,-0.02
0,25.0,1.1487,1.376,-0.006,0.13,0.058
0,25.0,1.9227,0.0169,-0.105,0.046,0.015
0,25.0,1.3085,1.7395,-0.067,0.052,-0.048
0,25.0,1.072,0.7283,0.181,0.099,0.045
0,25.0,1.2446,1.3545,0.09,0.118,0.015
0,25.0,1.7117,1.7124,0.072,0.002,0.059
0,25.0,1.5271,0.9514,-0.008,0.042,-0.011
0,25.0,0.2381,0.1109,0.175,-0.106,0.015
0,25.0,1.9072,1.5485,-0.012,0.087,-0.008
0,25.0,0.683,1.5909,-0.057,0.001,-0.06
0,25.0,0.3081,0.4777,-0.207,0.024,-0.029
0,25.0,0.0936,1.508,0.052,0.089,-0.041
0,25.0,1.155,1.1585,0.287,-0.011,0.043
0,25.0,0.2826,0.1129,-0.121,-0.013,0.022
0,25.0,1.692,0.9813,-0.12,0.106,0.05
0,25.0,0.839,1.8672,0.153,0.019,0.024
0,25.0,0.4567,0.8854,0.035,0.047,-0.055
0,25.0,0.5317,1.7246,0.133,0.088,0.062
0,25.0,1.3939,0.0305,-0.082,-0.047,0.016
0,25.0,1.8949,1.125,0.104,-0.118,0.07
0,25.0,0.803,1.8295,-0.146,-0.039,0.047
0,25.0,0.391,0.2937,0.027,0.006,-0.054
0,25.0,0.976,0.9649,0.036,0.089,0.112
0,25.0,0.112,0.5335,0.183,-0.018,-0.004
0,25.0,1.6161,1.3563,0.031,-0.023,-0.03
0,25.0,1.9148,1.9256,0.064,-0.095,-0.069
0,25.0,1.0309,0.5108,-0.107,0.118,0.063
0,25.0,0.9416,0.6238,0.294,0.057,0.02
0,25.0,1.4362,1.5678,-0.018,0.179,-0.009
0,25.0,0.8628,0.315,-0.009,0.017,-0.119
0,25.0,0.2586,0.0314,0.012,0.106,-0.019
0,25.0,0.0871,0.5018,0.108,0.103,-0.007
0,25.0,1.5561,0.794,0.139,-0.043,0.022
0,25.0,1.078,1.7947,-0.09,0.057,0.034
0,25.0,0.8582,0.2511,0.066,0.056,-0.019
0,25.0,0.145,1.3604,0.018,0.148,0.048
0,25.0,0.9745,0.1758,-0.262,0.018,0.064
0,25.0,1.8509,1.9913,-0.026,-0.001,0.008
0,25.0,0.1023,0.7099,0.057,-0.104,-0.018
0,25.0,0.3594,0.7295,0.136,0.084,0.011
0,25.0,0.2746,1.6252,-0.34,0.003,0.06
0,25.0,0.6187,1.5042,0.07,-0.015,-0.012
0,25.0,0.2449,1.196,-0.052,0.024,0.123
0,25.0,1.3826,0.1164,-0.092,0.053,0.061
0,25.0,1.1623,1.7506,0.025,0.09,0.01
0,25.0,1.0317,1.7168,-0.032,-0.06,-0.08
0,25.0,1.2113,1.3279,-0.031,-0.109,-0.084
0,25.0,1.3386,0.5284,0.207,-0.144,0.028
0,25.0,1.6551,0.3789,0.04,0.049,0.028
0,25.0,0.2305,0.681,-0.103,0.074,-0.003
0,25.0,1.88,0.7442,0.167,0.185,0.045
0,25.0,1.0091,1.4786,-0.031,0.093,0.054
0,25.0,1.8576,1.2898,0.226,0.03,-0.033
0,25.0,0.1057,0.0236,0.209,0.113,-0.13
0,25.0,0.7542,0.3161,0.068,-0.101,-0.007
0,25.0,1.6468,0.0909,0.102,-0.101,0.06
0,25.0,1.8076,0.1585,0.037,0.029,0.076
0,25.0,1.3675,1.3551,-0.036,0.101,-0.078
0,25.0,0.2781,1.9179,0.061,0.015,0.004
0,25.0,0.071,1.6738,-0.22,0.03,0.032
0,25.0,0.5834,1.4035,-0.05,-0.054,0.042
0,25.0,1.4748,0.1872,0.026,0.237,0.01
0,25.0,1.4171,0.6025,0.001,0.133,0.089
0,25.0,0.6333,0.905,0.021,-0.012,-0.003
0,25.0,0.7052,1.6424,0.12,-0.037,0.012
0,25.0,1.0416,0.3336,0.009,-0.026,0.032
0,25.0,0.5162,1.6436,0.084,0.068,-0.028
0,25.0,1.354,1.9118,-0.1,-0.096,0.02
0,25.0,0.7856,0.9334,0.204,0.085,-0.042
0,25.0,0.0248,1.7696,0.019,0.031,-0.023
0,25.0,1.7205,1.9736,0.259,-0.001,0.013
0,25.0,1.9729,0.8102,-0.068,0.097,0.059
0,25.0,1.7764,1.7983,0.11,0.061,0.013
0,25.0,0.4007,0.17,0.022,0.051,0.023
0,25.0,0.2872,0.2811,-0.155,-0.08,-0.155
0,25.0,1.8327,0.2389,-0.011,-0.223,0.022
0,25.0,0.5041,1.2052,0.018,0.0,0.021
0,25.0,1.2704,1.6497,-0.005,-0.027,0.045
0,25.0,1.0512,0.8119,0.122,0.098,0.036
0,25.0,1.2104,0.5832,0.077,0.067,-0.048
0,25.0,1.1505,0.1533,-0.089,-0.199,0.045
0,25.0,1.6142,1.4493,-0.088,0.046,-0.024
0,25.0,0.3843,0.9521,-0.005,0.188,0.002
0,25.0,0.0944,0.3293,-0.05,-0.215,-0.008
0,25.0,1.1633,0.6813,-0.032,0.034,-0.025
0,25.0,0.2306,0.046,-0.146,-0.102,-0.018
0,25.0,0.7279,0.338,-0.033,0.102,0.056
0,25.0,0.2188,0.9012,0.048,-0.049,-0.012
0,25.0,0.6136,1.0606,0.08,0.018,0.045
0,25.0,1.0579,0.6074,-0.096,-0.089,-0.083
0,25.0,0.2052,0.4961,-0.126,0.024,0.009
0,25.0,0.5203,0.0851,0.113,-0.011,0.018
0,25.0,1.4378,0.7582,0.045,0.209,-0.033
0,25.0,1.8216,1.8625,0.146,0.009,0.021
0,25.0,0.6549,0.1832,0.089,0.017,-0.088
0,25.0,0.0835,1.6152,0.126,0.084,0.053
0,25.0,1.2332,0.3105,-0.003,0.013,-0.035
0,25.0,0.7358,0.3757,0.025,0.158,0.034
0,25.0,0.486,1.1329,-0.02,0.188,-0.047
0,25.0,0.4517,0.5511,0.052,0.079,-0.05
0,25.0,1.6393,0.6533,0.014,-0.085,-0.025
0,25.0,0.1164,0.2154,0.096,-0.106,0.075
0,25.0,1.3942,1.1964,0.021,0.163,-0.078
0,25.0,1.5429,1.9108,-0.044,0.079,0.003
0,25.0,0.1123,1.8062,-0.01,-0.035,0.038
0,25.0,1.5989,1.4698,0.042,-0.094,0.03
0,25.0,1.6197,1.2921,-0.024,0.0,-0.084
0,25.0,1.2411,0.7132,0.316,0.171,0.002
0,25.0,1.5892,1.3541,-0.023,0.09,0.067
0,25.0,1.8178,0.9633,-0.082,0.31,0.019
0,25.0,0.1689,0.1935,0.181,0.09,-0.039
0,25.0,0.4098,1.3082,-0.136,-0.061,0.009
0,25.0,0.5748,0.3339,0.182,0.077,-0.007
0,25.0,1.1081,0.763,-0.012,0.266,-0.096
0,25.0,1.2645,0.5661,-0.044,0.04,-0.03
0,25.0,1.97,1.6729,-0.066,-0.088,-0.039
0,25.0,0.8723,0.8042,-0.049,0.213,-0.055
0,25.0,1.5997,1.0764,-0.102,0.105,-0.062
0,25.0,0.4405,0.525,-0.075,0.008,-0.045
0,25.0,0.1879,1.3944,-0.085,0.157,-0.008
0,25.0,1.2496,1.6245,-0.072,-0.034,-0.055
0,25.0,0.0119,0.8587,0.012,0.122,-0.068
0,25.0,1.3778,0.1192,-0.08,0.057,-0.066
0,25.0,0.8243,1.5155,0.187,0.02,-0.083
0,25.0,1.7138,1.6473,0.072,0.082,0.034
0,25.0,0.4871,0.5609,0.064,-0.205,0.022
0,25.0,1.546,0.2398,-0.092,-0.005,0.031
0,25.0,0.4871,1.0963,0.075,-0.088,0.069
0,25.0,1.6131,1.507,-0.165,0.171,-0.032
0,25.0,0.1486,0.0911,0.08,-0.073,0.061
0,25.0,0.1423,1.229,-0.106,-0.09,0.041
0,25.0,0.7128,1.8002,-0.125,-0.048,0.077
0,25.0,1.2337,0.0118,-0.092,-0.05,0.095
0,25.0,1.0834,0.7756,0.05,0.033,0.019
0,25.0,1.0459,1.6292,0.022,0.059,-0.014
0,25.0,0.9838,0.3226,-0.094,-0.044,0.001
0,25.0,1.9763,0.8872,-0.121,0.064,0.021
0,25.0,0.5784,0.9,0.205,-0.053,-0.012
0,25.0,0.2782,1.8602,-0.073,0.125,-0.002
0,25.0,1.0618,1.1729,0.107,0.116,-0.02
0,25.0,0.8206,1.2148,0.132,0.028,0.094
0,25.0,0.3268,1.6154,0.098,-0.0,-0.008
0,25.0,0.0565,0.8983,0.064,-0.072,0.009
0,25.0,0.1405,0.5689,0.066,0.009,0.007
0,25.0,1.7365,1.5635,-0.096,-0.012,-0.019
0,25.0,0.2992,0.1368,-0.075,-0.055,0.002
0,25.0,0.7937,0.9344,0.19,0.143,0.049
0,25.0,0.2563,0.3778,0.036,-0.005,-0.067
0,25.0,0.5377,0.9917,0.119,0.223,-0.045
0,25.0,0.8292,0.4117,0.118,-0.141,-0.037
0,25.0,0.8431,1.186,0.059,0.143,-0.04
0,25.0,0.7842,0.2996,0.038,-0.078,-0.025
0,25.0,0.4581,1.6356,-0.036,-0.1,0.0
0,25.0,1.711,1.3448,-0.022,0.045,0.011
0,25.0,1.2246,1.1852,0.081,0.053,0.066
0,25.0,1.49,1.5023,0.051,0.057,0.055
0,25.0,0.0812,1.0817,0.019,-0.219,0.012
0,25.0,1.2468,1.4417,0.083,-0.042,-0.014
0,25.0,1.339,0.1812,0.08,0.113,-0.011
0,25.0,1.3353,0.7205,0.133,0.058,-0.009
0,25.0,1.5469,1.8558,0.23,-0.186,0.14
0,25.0,1.9882,1.4693,-0.013,0.1,-0.127
0,25.0,1.3735,0.6545,0.156,0.083,0.012
0,25.0,1.1604,0.294,0.012,-0.08,0.023
0,25.0,1.4942,0.8633,-0.169,0.069,-0.027
0,25.0,1.0486,1.515,-0.058,-0.089,0.06
0,25.0,0.2853,0.3797,-0.256,-0.024,0.034
0,25.0,0.1779,0.242,0.057,0.088,0.029
0,25.0,0.3714,0.5009,0.087,0.077,0.049
0,25.0,0.4457,0.496,-0.091,0.027,0.054
0,25.0,0.0919,1.5193,-0.136,-0.082,-0.05
0,25.0,1.2179,0.5676,-0.125,-0.055,-0.051
0,25.0,1.5858,0.9456,-0.045,0.091,0.017
0,25.0,1.6015,1.6667,-0.014,-0.038,0.074
0,25.0,0.838,1.1275,0.017,0.199,0.065
0,25.0,1.1188,1.488,0.108,0.089,0.001
0,25.0,1.0492,1.6828,0.061,0.039,-0.08
0,25.0,1.3048,0.7525,0.108,0.058,-0.025
0,25.0,1.5423,1.9934,0.08,0.186,0.022
0,25.0,0.6345,0.8615,0.124,-0.095,-0.01
0,25.0,1.1402,0.5585,0.177,0.056,-0.007
0,25.0,1.9908,0.9679,-0.013,-0.032,-0.036
0,25.0,0.1369,1.0993,0.03,-0.002,0.021
0,25.0,0.2543,0.5123,0.045,0.11,0.051
0,25.0,1.1054,0.15,0.036,-0.053,0.094
0,25.0,0.9345,1.0708,0.022,0.185,0.041
0,25.0,0.4538,1.6277,-0.068,0.032,-0.028
0,25.0,1.1134,1.4735,0.012,0.102,-0.008
0,25.0,1.5009,0.4373,0.01,-0.089,0.015
0,25.0,0.337,1.1637,0.272,-0.115,-0.039
0,25.0,1.8606,0.0156,-0.132,0.028,0.068
0,25.0,0.6365,0.2552,-0.027,0.239,0.003
0,25.0,0.8831,1.4793,0.005,-0.071,0.087
0,25.0,1.2673,1.9491,-0.063,-0.219,0.016
0,25.0,1.0306,1.3751,-0.038,-0.02,-0.048
0,25.0,1.6515,1.7296,-0.138,-0.132,-0.019
0,25.0,1.9875,0.8473,0.169,-0.102,-0.026
0,25.0,0.0866,0.3131,0.172,-0.093,0.002
0,25.0,1.6173,0.2042,-0.065,0.038,0.008
0,25.0,0.2504,1.9276,-0.053,-0.094,-0.006
0,25.0,0.8192,1.298,-0.071,0.047,-0.003
0,25.0,1.7548,1.946,0.061,-0.156,0.023
0,25.0,1.2354,0.2051,-0.017,0.094,-0.017
0,25.0,1.3706,1.9858,-0.111,0.106,-0.008
0,25.0,1.3268,1.902,0.122,-0.006,-0.022
0,25.0,1.1134,1.3956,-0.141,0.021,-0.018
