x_cm,y_cm,z_cm,damage_index,is_cracked
0.0,1.436,3.878,0.1353,0
0.0,1.436,3.98,0.2993,1
0.0,1.436,4.082,0.1788,1
0.0,1.436,4.184,0.1103,0
0.0,1.436,4.286,0.0939,0
0.0,1.436,4.388,0.0895,0
0.0,1.436,4.49,0.0881,0
0.0,1.436,4.592,0.0962,0
0.0,1.436,4.694,0.1024,0
0.0,1.436,4.796,0.0988,0
0.0,1.436,4.898,0.0828,0
0.0,1.436,5.0,0.0893,0
0.0,1.538,0.0,0.0897,0
0.0,1.538,0.102,0.0992,0
0.0,1.538,0.204,0.1004,0
0.0,1.538,0.306,0.09,0
0.0,1.538,0.408,0.1005,0
0.0,1.538,0.51,0.1079,0
0.0,1.538,0.612,0.0919,0
0.0,1.538,0.714,0.0892,0
0.0,1.538,0.816,0.1057,0
0.0,1.538,0.918,0.1712,1
0.0,1.538,1.02,0.2907,1
0.0,1.538,1.122,0.144,0
0.0,1.538,1.224,0.0838,0
0.0,1.538,1.327,0.1104,0
0.0,1.538,1.429,0.0977,0
0.0,1.538,1.531,0.1137,0
0.0,1.538,1.633,0.0991,0
0.0,1.538,1.735,0.1044,0
0.0,1.538,1.837,0.1045,0
0.0,1.538,1.939,0.2027,1
0.0,1.538,2.041,0.2388,1
0.0,1.538,2.143,0.1213,0
0.0,1.538,2.245,0.105,0
0.0,1.538,2.347,0.0992,0
0.0,1.538,2.449,0.0988,0
0.0,1.538,2.551,0.0921,0
0.0,1.538,2.653,0.112,0
0.0,1.538,2.755,0.1128,0
0.0,1.538,2.857,0.115,0
0.0,1.538,2.959,0.241,1
0.0,1.538,3.061,0.2059,1
0.0,1.538,3.163,0.1081,0
0.0,1.538,3.265,0.1148,0
0.0,1.538,3.367,0.1022,0
0.0,1.538,3.469,0.1207,0
0.0,1.538,3.571,0.0865,0
0.0,1.538,3.673,0.0946,0
0.0,1.538,3.776,0.1138,0
0.0,1.538,3.878,0.1141,0
0.0,1.538,3.98,0.295,1
0.0,1.538,4.082,0.1528,1
0.0,1.538,4.184,0.1203,0
0.0,1.538,4.286,0.0961,0
0.0,1.538,4.388,0.1026,0
0.0,1.538,4.49,0.1032,0
0.0,1.538,4.592,0.1242,0
0.0,1.538,4.694,0.0941,0
0.0,1.538,4.796,0.0883,0
0.0,1.538,4.898,0.1013,0
0.0,1.538,5.0,0.0964,0
0.0,1.641,0.0,0.1106,0
0.0,1.641,0.102,0.0913,0
0.0,1.641,0.204,0.1214,0
0.0,1.641,0.306,0.1059,0
0.0,1.641,0.408,0.1079,0
0.0,1.641,0.51,0.0995,0
0.0,1.641,0.612,0.0938,0
0.0,1.641,0.714,0.0977,0
0.0,1.641,0.816,0.1209,0
0.0,1.641,0.918,0.1671,1
0.0,1.641,1.02,0.2781,1
0.0,1.641,1.122,0.1132,0
0.0,1.641,1.224,0.1058,0
0.0,1.641,1.327,0.0924,0
0.0,1.641,1.429,0.1054,0
0.0,1.641,1.531,0.0987,0
0.0,1.641,1.633,0.0882,0
0.0,1.641,1.735,0.0916,0
0.0,1.641,1.837,0.1152,0
0.0,1.641,1.939,0.1762,1
0.0,1.641,2.041,0.2308,1
0.0,1.641,2.143,0.1143,0
0.0,1.641,2.245,0.1057,0
0.0,1.641,2.347,0.1078,0
0.0,1.641,2.449,0.0925,0
0.0,1.641,2.551,0.0881,0
0.0,1.641,2.653,0.0729,0
0.0,1.641,2.755,0.1049,0
0.0,1.641,2.857,0.1102,0
0.0,1.641,2.959,0.235,1
0.0,1.641,3.061,0.1682,1
0.0,1.641,3.163,0.1035,0
0.0,1.641,3.265,0.098,0
0.0,1.641,3.367,0.1074,0
0.0,1.641,3.469,0.0805,0
0.0,1.641,3.571,0.1005,0
0.0,1.641,3.673,0.1127,0
0.0,1.641,3.776,0.0962,0
0.0,1.641,3.878,0.1358,0
0.0,1.641,3.98,0.2976,1
0.0,1.641,4.082,0.1522,1
0.0,1.641,4.184,0.1175,0
0.0,1.641,4.286,0.1001,0
0.0,1.641,4.388,0.1052,0
0.0,1.641,4.49,0.0898,0
0.0,1.641,4.592,0.0844,0
0.0,1.641,4.694,0.0925,0
0.0,1.641,4.796,0.1047,0
0.0,1.641,4.898,0.104,0
0.0,1.641,5.0,0.094,0
0.0,1.744,0.0,0.0988,0
0.0,1.744,0.102,0.0967,0
0.0,1.744,0.204,0.1007,0
0.0,1.744,0.306,0.0795,0
0.0,1.744,0.408,0.1071,0
0.0,1.744,0.51,0.0883,0
0.0,1.744,0.612,0.0967,0
0.0,1.744,0.714,0.1094,0
0.0,1.744,0.816,0.1061,0
0.0,1.744,0.918,0.1731,1
0.0,1.744,1.02,0.3092,1
0.0,1.744,1.122,0.1282,0
0.0,1.744,1.224,0.1008,0
0.0,1.744,1.327,0.1164,0
0.0,1.744,1.429,0.0896,0
0.0,1.744,1.531,0.1175,0
0.0,1.744,1.633,0.1031,0
0.0,1.744,1.735,0.1024,0
0.0,1.744,1.837,0.1157,0
0.0,1.744,1.939,0.1976,1
0.0,1.744,2.041,0.2308,1
0.0,1.744,2.143,0.105,0
0.0,1.744,2.245,0.0877,0
0.0,1.744,2.347,0.1035,0
0.0,1.744,2.449,0.0993,0
0.0,1.744,2.551,0.1092,0
0.0,1.744,2.653,0.0891,0
0.0,1.744,2.755,0.1063,0
0.0,1.744,2.857,0.1231,0
0.0,1.744,2.959,0.2203,1
0.0,1.744,3.061,0.1845,1
0.0,1.744,3.163,0.1295,0
0.0,1.744,3.265,0.0977,0
0.0,1.744,3.367,0.1134,0
0.0,1.744,3.469,0.0972,0
0.0,1.744,3.571,0.1164,0
0.0,1.744,3.673,0.0913,0
0.0,1.744,3.776,0.1102,0
0.0,1.744,3.878,0.1174,0
0.0,1.744,3.98,0.2997,1
0.0,1.744,4.082,0.1611,1
0.0,1.744,4.184,0.0997,0
0.0,1.744,4.286,0.1073,0
0.0,1.744,4.388,0.1116,0
0.0,1.744,4.49,0.0928,0
0.0,1.744,4.592,0.0939,0
0.0,1.744,4.694,0.0985,0
0.0,1.744,4.796,0.0928,0
0.0,1.744,4.898,0.0952,0
0.0,1.744,5.0,0.0971,0
0.0,1.846,0.0,0.0863,0
0.0,1.846,0.102,0.0995,0
0.0,1.846,0.204,0.0933,0
0.0,1.846,0.306,0.0998,0
0.0,1.846,0.408,0.1104,0
0.0,1.846,0.51,0.1058,0
0.0,1.846,0.612,0.0851,0
0.0,1.846,0.714,0.1079,0
0.0,1.846,0.816,0.104,0
0.0,1.846,0.918,0.1645,1
0.0,1.846,1.02,0.2977,1
0.0,1.846,1.122,0.1443,0
0.0,1.846,1.224,0.1139,0
0.0,1.846,1.327,0.0936,0
0.0,1.846,1.429,0.0923,0
0.0,1.846,1.531,0.1025,0
0.0,1.846,1.633,0.1126,0
0.0,1.846,1.735,0.0949,0
0.0,1.846,1.837,0.1182,0
0.0,1.846,1.939,0.1914,1
0.0,1.846,2.041,0.2348,1
0.0,1.846,2.143,0.1256,0
0.0,1.846,2.245,0.0989,0
0.0,1.846,2.347,0.1076,0
0.0,1.846,2.449,0.0927,0
0.0,1.846,2.551,0.1013,0
0.0,1.846,2.653,0.1069,0
0.0,1.846,2.755,0.0972,0
0.0,1.846,2.857,0.1069,0
0.0,1.846,2.959,0.2385,1
0.0,1.846,3.061,0.1879,1
0.0,1.846,3.163,0.1007,0
0.0,1.846,3.265,0.0994,0
0.0,1.846,3.367,0.0887,0
0.0,1.846,3.469,0.1126,0
0.0,1.846,3.571,0.097,0
0.0,1.846,3.673,0.085,0
0.0,1.846,3.776,0.1143,0
0.0,1.846,3.878,0.1126,0
0.0,1.846,3.98,0.3066,1
0.0,1.846,4.082,0.1613,1
0.0,1.846,4.184,0.1099,0
0.0,1.846,4.286,0.095,0
0.0,1.846,4.388,0.0867,0
0.0,1.846,4.49,0.088,0
0.0,1.846,4.592,0.1221,0
0.0,1.846,4.694,0.0799,0
0.0,1.846,4.796,0.091,0
0.0,1.846,4.898,0.1059,0
0.0,1.846,5.0,0.0942,0
0.0,1.949,0.0,0.106,0
0.0,1.949,0.102,0.1024,0
0.0,1.949,0.204,0.1121,0
0.0,1.949,0.306,0.0781,0
0.0,1.949,0.408,0.1007,0
0.0,1.949,0.51,0.1103,0
0.0,1.949,0.612,0.1174,0
0.0,1.949,0.714,0.1086,0
0.0,1.949,0.816,0.1066,0
0.0,1.949,0.918,0.1735,1
0.0,1.949,1.02,0.3233,1
0.0,1.949,1.122,0.099,0
0.0,1.949,1.224,0.1135,0
0.0,1.949,1.327,0.1056,0
0.0,1.949,1.429,0.0929,0
0.0,1.949,1.531,0.0847,0
0.0,1.949,1.633,0.1036,0
0.0,1.949,1.735,0.108,0
0.0,1.949,1.837,0.1082,0
0.0,1.949,1.939,0.1923,1
0.0,1.949,2.041,0.2392,1
0.0,1.949,2.143,0.1244,0
0.0,1.949,2.245,0.0992,0
0.0,1.949,2.347,0.1119,0
0.0,1.949,2.449,0.0821,0
0.0,1.949,2.551,0.0973,0
0.0,1.949,2.653,0.1086,0
0.0,1.949,2.755,0.1143,0
0.0,1.949,2.857,0.1081,0
0.0,1.949,2.959,0.2264,1
0.0,1.949,3.061,0.198,1
0.0,1.949,3.163,0.105,0
0.0,1.949,3.265,0.0947,0
0.0,1.949,3.367,0.1175,0
0.0,1.949,3.469,0.1101,0
0.0,1.949,3.571,0.0915,0
0.0,1.949,3.673,0.1029,0
0.0,1.949,3.776,0.109,0
0.0,1.949,3.878,0.1213,0
0.0,1.949,3.98,0.3013,1
0.0,1.949,4.082,0.1744,1
0.0,1.949,4.184,0.1099,0
0.0,1.949,4.286,0.1008,0
0.0,1.949,4.388,0.113,0
0.0,1.949,4.49,0.0868,0
0.0,1.949,4.592,0.0882,0
0.0,1.949,4.694,0.0933,0
0.0,1.949,4.796,0.0901,0
0.0,1.949,4.898,0.106,0
0.0,1.949,5.0,0.096,0
0.0,2.051,0.0,0.09,0
0.0,2.051,0.102,0.0881,0
0.0,2.051,0.204,0.104,0
0.0,2.051,0.306,0.0985,0
0.0,2.051,0.408,0.1033,0
0.0,2.051,0.51,0.0972,0
0.0,2.051,0.612,0.1002,0
0.0,2.051,0.714,0.0955,0
0.0,2.051,0.816,0.0915,0
0.0,2.051,0.918,0.156,1
0.0,2.051,1.02,0.311,1
0.0,2.051,1.122,0.1194,0
0.0,2.051,1.224,0.108,0
0.0,2.051,1.327,0.1162,0
0.0,2.051,1.429,0.101,0
0.0,2.051,1.531,0.1078,0
0.0,2.051,1.633,0.0898,0
0.0,2.051,1.735,0.1158,0
0.0,2.051,1.837,0.1024,0
0.0,2.051,1.939,0.2051,1
0.0,2.051,2.041,0.2412,1
0.0,2.051,2.143,0.1296,0
0.0,2.051,2.245,0.0951,0
0.0,2.051,2.347,0.1016,0
0.0,2.051,2.449,0.1086,0
0.0,2.051,2.551,0.0989,0
0.0,2.051,2.653,0.1135,0
0.0,2.051,2.755,0.1206,0
0.0,2.051,2.857,0.1153,0
0.0,2.051,2.959,0.2511,1
0.0,2.051,3.061,0.1909,1
0.0,2.051,3.163,0.1114,0
0.0,2.051,3.265,0.1085,0
0.0,2.051,3.367,0.1031,0
0.0,2.051,3.469,0.0918,0
0.0,2.051,3.571,0.0917,0
0.0,2.051,3.673,0.1049,0
0.0,2.051,3.776,0.099,0
0.0,2.051,3.878,0.1111,0
0.0,2.051,3.98,0.2977,1
0.0,2.051,4.082,0.1785,1
0.0,2.051,4.184,0.1048,0
0.0,2.051,4.286,0.1104,0
0.0,2.051,4.388,0.1029,0
0.0,2.051,4.49,0.096,0
0.0,2.051,4.592,0.0984,0
0.0,2.051,4.694,0.0966,0
0.0,2.051,4.796,0.0918,0
0.0,2.051,4.898,0.088,0
0.0,2.051,5.0,0.0953,0
0.0,2.154,0.0,0.1045,0
0.0,2.154,0.102,0.0933,0
0.0,2.154,0.204,0.0819,0
0.0,2.154,0.306,0.102,0
0.0,2.154,0.408,0.1029,0
0.0,2.154,0.51,0.0878,0
0.0,2.154,0.612,0.1061,0
0.0,2.154,0.714,0.1093,0
0.0,2.154,0.816,0.1074,0
0.0,2.154,0.918,0.1623,1
0.0,2.154,1.02,0.3026,1
0.0,2.154,1.122,0.1183,0
0.0,2.154,1.224,0.1,0
0.0,2.154,1.327,0.1175,0
0.0,2.154,1.429,0.1238,0
0.0,2.154,1.531,0.1008,0
0.0,2.154,1.633,0.1002,0
0.0,2.154,1.735,0.0919,0
0.0,2.154,1.837,0.1254,0
0.0,2.154,1.939,0.2083,1
0.0,2.154,2.041,0.2452,1
0.0,2.154,2.143,0.1056,0
0.0,2.154,2.245,0.0959,0
0.0,2.154,2.347,0.1086,0
0.0,2.154,2.449,0.0979,0
0.0,2.154,2.551,0.1113,0
0.0,2.154,2.653,0.1192,0
0.0,2.154,2.755,0.1008,0
0.0,2.154,2.857,0.1013,0
0.0,2.154,2.959,0.2435,1
0.0,2.154,3.061,0.1739,1
0.0,2.154,3.163,0.1106,0
0.0,2.154,3.265,0.1101,0
0.0,2.154,3.367,0.0978,0
0.0,2.154,3.469,0.1092,0
0.0,2.154,3.571,0.1039,0
0.0,2.154,3.673,0.0988,0
0.0,2.154,3.776,0.0984,0
0.0,2.154,3.878,0.1505,1
0.0,2.154,3.98,0.3128,1
0.0,2.154,4.082,0.1703,1
0.0,2.154,4.184,0.1095,0
0.0,2.154,4.286,0.1062,0
0.0,2.154,4.388,0.0953,0
0.0,2.154,4.49,0.0893,0
0.0,2.154,4.592,0.0852,0
0.0,2.154,4.694,0.1122,0
0.0,2.154,4.796,0.0996,0
0.0,2.154,4.898,0.1157,0
0.0,2.154,5.0,0.0849,0
0.0,2.256,0.0,0.0956,0
0.0,2.256,0.102,0.0996,0
0.0,2.256,0.204,0.0822,0
0.0,2.256,0.306,0.0975,0
0.0,2.256,0.408,0.1011,0
0.0,2.256,0.51,0.1119,0
0.0,2.256,0.612,0.0981,0
0.0,2.256,0.714,0.0902,0
0.0,2.256,0.816,0.0985,0
0.0,2.256,0.918,0.154,1
0.0,2.256,1.02,0.2723,1
0.0,2.256,1.122,0.1393,0
0.0,2.256,1.224,0.0976,0
0.0,2.256,1.327,0.1027,0
0.0,2.256,1.429,0.1022,0
0.0,2.256,1.531,0.0865,0
0.0,2.256,1.633,0.1295,0
0.0,2.256,1.735,0.0946,0
0.0,2.256,1.837,0.1188,0
0.0,2.256,1.939,0.2006,1
0.0,2.256,2.041,0.2318,1
0.0,2.256,2.143,0.1301,0
0.0,2.256,2.245,0.1054,0
0.0,2.256,2.347,0.0947,0
0.0,2.256,2.449,0.0954,0
0.0,2.256,2.551,0.1125,0
0.0,2.256,2.653,0.1007,0
0.0,2.256,2.755,0.1099,0
0.0,2.256,2.857,0.1334,0
0.0,2.256,2.959,0.2394,1
0.0,2.256,3.061,0.1896,1
0.0,2.256,3.163,0.1161,0
0.0,2.256,3.265,0.1206,0
0.0,2.256,3.367,0.1182,0
0.0,2.256,3.469,0.1051,0
0.0,2.256,3.571,0.0946,0
0.0,2.256,3.673,0.0928,0
0.0,2.256,3.776,0.0988,0
0.0,2.256,3.878,0.1178,0
0.0,2.256,3.98,0.3111,1
0.0,2.256,4.082,0.1635,1
0.0,2.256,4.184,0.119,0
0.0,2.256,4.286,0.1107,0
0.0,2.256,4.388,0.107,0
0.0,2.256,4.49,0.1053,0
0.0,2.256,4.592,0.0943,0
0.0,2.256,4.694,0.1111,0
0.0,2.256,4.796,0.1056,0
0.0,2.256,4.898,0.0807,0
0.0,2.256,5.0,0.1095,0
0.0,2.359,0.0,0.091,0
0.0,2.359,0.102,0.0837,0
0.0,2.359,0.204,0.0955,0
0.0,2.359,0.306,0.1047,0
0.0,2.359,0.408,0.0905,0
0.0,2.359,0.51,0.0736,0
0.0,2.359,0.612,0.0956,0
0.0,2.359,0.714,0.1013,0
0.0,2.359,0.816,0.0926,0
0.0,2.359,0.918,0.166,1
0.0,2.359,1.02,0.2944,1
0.0,2.359,1.122,0.1129,0
0.0,2.359,1.224,0.1015,0
0.0,2.359,1.327,0.0942,0
0.0,2.359,1.429,0.0827,0
0.0,2.359,1.531,0.0984,0
0.0,2.359,1.633,0.1001,0
0.0,2.359,1.735,0.1108,0
0.0,2.359,1.837,0.105,0
0.0,2.359,1.939,0.1721,1
0.0,2.359,2.041,0.2411,1
0.0,2.359,2.143,0.1219,0
0.0,2.359,2.245,0.1134,0
0.0,2.359,2.347,0.1008,0
0.0,2.359,2.449,0.0949,0
0.0,2.359,2.551,0.1103,0
0.0,2.359,2.653,0.1122,0
0.0,2.359,2.755,0.1027,0
0.0,2.359,2.857,0.1114,0
0.0,2.359,2.959,0.2233,1
0.0,2.359,3.061,0.1783,1
0.0,2.359,3.163,0.1156,0
0.0,2.359,3.265,0.097,0
0.0,2.359,3.367,0.0879,0
0.0,2.359,3.469,0.1051,0
0.0,2.359,3.571,0.087,0
0.0,2.359,3.673,0.1041,0
0.0,2.359,3.776,0.1034,0
0.0,2.359,3.878,0.1308,0
0.0,2.359,3.98,0.2978,1
0.0,2.359,4.082,0.1459,0
0.0,2.359,4.184,0.1081,0
0.0,2.359,4.286,0.0918,0
0.0,2.359,4.388,0.0832,0
0.0,2.359,4.49,0.0915,0
0.0,2.359,4.592,0.0886,0
0.0,2.359,4.694,0.0928,0
0.0,2.359,4.796,0.1203,0
0.0,2.359,4.898,0.1008,0
0.0,2.359,5.0,0.098,0
0.0,2.462,0.0,0.0947,0
0.0,2.462,0.102,0.1161,0
0.0,2.462,0.204,0.1049,0
0.0,2.462,0.306,0.1135,0
0.0,2.462,0.408,0.0952,0
0.0,2.462,0.51,0.1011,0
0.0,2.462,0.612,0.0926,0
0.0,2.462,0.714,0.0861,0
0.0,2.462,0.816,0.0954,0
0.0,2.462,0.918,0.1523,1
0.0,2.462,1.02,0.3018,1
0.0,2.462,1.122,0.1179,0
0.0,2.462,1.224,0.1203,0
0.0,2.462,1.327,0.1056,0
0.0,2.462,1.429,0.0883,0
0.0,2.462,1.531,0.0954,0
0.0,2.462,1.633,0.1043,0
0.0,2.462,1.735,0.1011,0
0.0,2.462,1.837,0.1027,0
0.0,2.462,1.939,0.179,1
0.0,2.462,2.041,0.2259,1
0.0,2.462,2.143,0.1111,0
0.0,2.462,2.245,0.1016,0
0.0,2.462,2.347,0.0938,0
0.0,2.462,2.449,0.1067,0
0.0,2.462,2.551,0.1041,0
0.0,2.462,2.653,0.1011,0
0.0,2.462,2.755,0.0997,0
0.0,2.462,2.857,0.1247,0
0.0,2.462,2.959,0.2523,1
0.0,2.462,3.061,0.1743,1
0.0,2.462,3.163,0.1057,0
0.0,2.462,3.265,0.0888,0
0.0,2.462,3.367,0.1149,0
0.0,2.462,3.469,0.11,0
0.0,2.462,3.571,0.102,0
0.0,2.462,3.673,0.0884,0
0.0,2.462,3.776,0.0958,0
0.0,2.462,3.878,0.1275,0
0.0,2.462,3.98,0.2957,1
0.0,2.462,4.082,0.1564,1
0.0,2.462,4.184,0.1129,0
0.0,2.462,4.286,0.1059,0
0.0,2.462,4.388,0.0853,0
0.0,2.462,4.49,0.0956,0
0.0,2.462,4.592,0.1025,0
0.0,2.462,4.694,0.0929,0
0.0,2.462,4.796,0.1192,0
0.0,2.462,4.898,0.0897,0
0.0,2.462,5.0,0.1095,0
0.0,2.564,0.0,0.1042,0
0.0,2.564,0.102,0.1082,0
0.0,2.564,0.204,0.1006,0
0.0,2.564,0.306,0.1032,0
0.0,2.564,0.408,0.0918,0
0.0,2.564,0.51,0.1007,0
0.0,2.564,0.612,0.0943,0
0.0,2.564,0.714,0.1034,0
0.0,2.564,0.816,0.1135,0
0.0,2.564,0.918,0.1617,1
0.0,2.564,1.02,0.3175,1
0.0,2.564,1.122,0.1277,0
0.0,2.564,1.224,0.1127,0
0.0,2.564,1.327,0.103,0
0.0,2.564,1.429,0.0908,0
0.0,2.564,1.531,0.106,0
0.0,2.564,1.633,0.0939,0
0.0,2.564,1.735,0.1025,0
0.0,2.564,1.837,0.1219,0
0.0,2.564,1.939,0.2094,1
0.0,2.564,2.041,0.2432,1
0.0,2.564,2.143,0.1234,0
0.0,2.564,2.245,0.1035,0
0.0,2.564,2.347,0.0957,0
0.0,2.564,2.449,0.1003,0
0.0,2.564,2.551,0.0899,0
0.0,2.564,2.653,0.1084,0
0.0,2.564,2.755,0.0906,0
0.0,2.564,2.857,0.1236,0
0.0,2.564,2.959,0.2354,1
0.0,2.564,3.061,0.1747,1
0.0,2.564,3.163,0.1213,0
0.0,2.564,3.265,0.1108,0
0.0,2.564,3.367,0.1012,0
0.0,2.564,3.469,0.0936,0
0.0,2.564,3.571,0.1095,0
0.0,2.564,3.673,0.0821,0
0.0,2.564,3.776,0.1134,0
0.0,2.564,3.878,0.1144,0
0.0,2.564,3.98,0.3039,1
0.0,2.564,4.082,0.1565,1
0.0,2.564,4.184,0.109,0
0.0,2.564,4.286,0.1196,0
0.0,2.564,4.388,0.0912,0
0.0,2.564,4.49,0.0957,0
0.0,2.564,4.592,0.1027,0
0.0,2.564,4.694,0.0966,0
0.0,2.564,4.796,0.0926,0
0.0,2.564,4.898,0.1127,0
0.0,2.564,5.0,0.103,0
0.0,2.667,0.0,0.0951,0
0.0,2.667,0.102,0.1034,0
0.0,2.667,0.204,0.0996,0
0.0,2.667,0.306,0.1059,0
0.0,2.667,0.408,0.1061,0
0.0,2.667,0.51,0.0988,0
0.0,2.667,0.612,0.0929,0
0.0,2.667,0.714,0.0891,0
0.0,2.667,0.816,0.0923,0
0.0,2.667,0.918,0.1645,1
0.0,2.667,1.02,0.306,1
0.0,2.667,1.122,0.121,0
0.0,2.667,1.224,0.1026,0
0.0,2.667,1.327,0.09,0
0.0,2.667,1.429,0.1039,0
0.0,2.667,1.531,0.0975,0
0.0,2.667,1.633,0.0846,0
0.0,2.667,1.735,0.0992,0
0.0,2.667,1.837,0.1068,0
0.0,2.667,1.939,0.1881,1
0.0,2.667,2.041,0.2292,1
0.0,2.667,2.143,0.1151,0
0.0,2.667,2.245,0.0954,0
0.0,2.667,2.347,0.0951,0
0.0,2.667,2.449,0.0973,0
0.0,2.667,2.551,0.0969,0
0.0,2.667,2.653,0.1179,0
0.0,2.667,2.755,0.094,0
0.0,2.667,2.857,0.1134,0
0.0,2.667,2.959,0.2244,1
0.0,2.667,3.061,0.1946,1
0.0,2.667,3.163,0.138,0
0.0,2.667,3.265,0.0941,0
0.0,2.667,3.367,0.0847,0
0.0,2.667,3.469,0.1097,0
0.0,2.667,3.571,0.0921,0
0.0,2.667,3.673,0.1057,0
0.0,2.667,3.776,0.0954,0
0.0,2.667,3.878,0.1227,0
0.0,2.667,3.98,0.2912,1
0.0,2.667,4.082,0.1603,1
0.0,2.667,4.184,0.0907,0
0.0,2.667,4.286,0.1072,0
0.0,2.667,4.388,0.1128,0
0.0,2.667,4.49,0.0948,0
0.0,2.667,4.592,0.1228,0
0.0,2.667,4.694,0.1109,0
0.0,2.667,4.796,0.1014,0
0.0,2.667,4.898,0.0871,0
0.0,2.667,5.0,0.0978,0
0.0,2.769,0.0,0.0937,0
0.0,2.769,0.102,0.1048,0
0.0,2.769,0.204,0.1031,0
0.0,2.769,0.306,0.1168,0
0.0,2.769,0.408,0.072,0
0.0,2.769,0.51,0.0866,0
0.0,2.769,0.612,0.1054,0
0.0,2.769,0.714,0.1029,0
0.0,2.769,0.816,0.1053,0
0.0,2.769,0.918,0.1613,1
0.0,2.769,1.02,0.317,1
0.0,2.769,1.122,0.1252,0
0.0,2.769,1.224,0.1187,0
0.0,2.769,1.327,0.1112,0
0.0,2.769,1.429,0.1075,0
0.0,2.769,1.531,0.1055,0
0.0,2.769,1.633,0.0941,0
0.0,2.769,1.735,0.107,0
0.0,2.769,1.837,0.0916,0
0.0,2.769,1.939,0.201,1
0.0,2.769,2.041,0.2421,1
0.0,2.769,2.143,0.1348,0
0.0,2.769,2.245,0.0848,0
0.0,2.769,2.347,0.11,0
0.0,2.769,2.449,0.1018,0
0.0,2.769,2.551,0.1094,0
0.0,2.769,2.653,0.1018,0
0.0,2.769,2.755,0.0956,0
0.0,2.769,2.857,0.1165,0
0.0,2.769,2.959,0.2434,1
0.0,2.769,3.061,0.1754,1
0.0,2.769,3.163,0.1086,0
0.0,2.769,3.265,0.0986,0
0.0,2.769,3.367,0.1112,0
0.0,2.769,3.469,0.0941,0
0.0,2.769,3.571,0.0957,0
0.0,2.769,3.673,0.0867,0
0.0,2.769,3.776,0.0752,0
0.0,2.769,3.878,0.1038,0
0.0,2.769,3.98,0.2982,1
0.0,2.769,4.082,0.1573,1
0.0,2.769,4.184,0.1089,0
0.0,2.769,4.286,0.1053,0
0.0,2.769,4.388,0.1103,0
0.0,2.769,4.49,0.1015,0
0.0,2.769,4.592,0.1075,0
0.0,2.769,4.694,0.1158,0
0.0,2.769,4.796,0.1136,0
0.0,2.769,4.898,0.0949,0
0.0,2.769,5.0,0.104,0
0.0,2.872,0.0,0.1027,0
0.0,2.872,0.102,0.1166,0
0.0,2.872,0.204,0.0909,0
0.0,2.872,0.306,0.1063,0
0.0,2.872,0.408,0.1087,0
0.0,2.872,0.51,0.1009,0
0.0,2.872,0.612,0.1019,0
0.0,2.872,0.714,0.1102,0
0.0,2.872,0.816,0.1026,0
0.0,2.872,0.918,0.1517,1
0.0,2.872,1.02,0.293,1
0.0,2.872,1.122,0.1407,0
0.0,2.872,1.224,0.1106,0
0.0,2.872,1.327,0.0971,0
0.0,2.872,1.429,0.1022,0
0.0,2.872,1.531,0.1052,0
0.0,2.872,1.633,0.0937,0
0.0,2.872,1.735,0.0971,0
0.0,2.872,1.837,0.107,0
0.0,2.872,1.939,0.1786,1
0.0,2.872,2.041,0.229,1
0.0,2.872,2.143,0.097,0
0.0,2.872,2.245,0.1016,0
0.0,2.872,2.347,0.1049,0
0.0,2.872,2.449,0.098,0
0.0,2.872,2.551,0.1072,0
0.0,2.872,2.653,0.088,0
0.0,2.872,2.755,0.0917,0
0.0,2.872,2.857,0.1162,0
0.0,2.872,2.959,0.2313,1
0.0,2.872,3.061,0.1854,1
0.0,2.872,3.163,0.1207,0
0.0,2.872,3.265,0.1015,0
0.0,2.872,3.367,0.1001,0
0.0,2.872,3.469,0.1105,0
0.0,2.872,3.571,0.1093,0
0.0,2.872,3.673,0.0903,0
0.0,2.872,3.776,0.1085,0
0.0,2.872,3.878,0.1141,0
0.0,2.872,3.98,0.2856,1
0.0,2.872,4.082,0.1711,1
0.0,2.872,4.184,0.1047,0
0.0,2.872,4.286,0.1003,0
0.0,2.872,4.388,0.0894,0
0.0,2.872,4.49,0.1002,0
0.0,2.872,4.592,0.1005,0
0.0,2.872,4.694,0.1089,0
0.0,2.872,4.796,0.1169,0
0.0,2.872,4.898,0.1066,0
0.0,2.872,5.0,0.1044,0
0.0,2.974,0.0,0.1121,0
0.0,2.974,0.102,0.0952,0
0.0,2.974,0.204,0.1018,0
0.0,2.974,0.306,0.0865,0
0.0,2.974,0.408,0.1017,0
0.0,2.974,0.51,0.0942,0
0.0,2.974,0.612,0.1076,0
0.0,2.974,0.714,0.0938,0
0.0,2.974,0.816,0.0993,0
0.0,2.974,0.918,0.1516,1
0.0,2.974,1.02,0.3075,1
0.0,2.974,1.122,0.1271,0
0.0,2.974,1.224,0.0963,0
0.0,2.974,1.327,0.0844,0
0.0,2.974,1.429,0.1089,0
0.0,2.974,1.531,0.0901,0
0.0,2.974,1.633,0.1014,0
0.0,2.974,1.735,0.121,0
0.0,2.974,1.837,0.1181,0
0.0,2.974,1.939,0.1741,1
0.0,2.974,2.041,0.2542,1
0.0,2.974,2.143,0.1145,0
0.0,2.974,2.245,0.1133,0
0.0,2.974,2.347,0.0921,0
0.0,2.974,2.449,0.091,0
0.0,2.974,2.551,0.0825,0
0.0,2.974,2.653,0.1074,0
