timestep,time_hours,cycle,mode,tc_id,cell,x_cm,y_cm,z_cm,temperature_C
59,472,29,SOFC,29,5,2.0,2.0,4.3,749.5
59,472,29,SOFC,30,5,3.5,3.5,4.3,755.08
60,480,30,SOEC,1,1,0.5,0.5,0.0,698.54
60,480,30,SOEC,2,1,2.0,2.0,0.0,693.42
60,480,30,SOEC,3,1,3.5,3.5,0.0,696.2
60,480,30,SOEC,4,1,0.5,0.5,0.3,696.91
60,480,30,SOEC,5,1,2.0,2.0,0.3,698.82
60,480,30,SOEC,6,1,3.5,3.5,0.3,694.23
60,480,30,SOEC,7,2,0.5,0.5,1.0,702.6
60,480,30,SOEC,8,2,2.0,2.0,1.0,703.6
60,480,30,SOEC,9,2,3.5,3.5,1.0,704.67
60,480,30,SOEC,10,2,0.5,0.5,1.3,707.48
60,480,30,SOEC,11,2,2.0,2.0,1.3,708.73
60,480,30,SOEC,12,2,3.5,3.5,1.3,706.85
60,480,30,SOEC,13,3,0.5,0.5,2.0,711.61
60,480,30,SOEC,14,3,2.0,2.0,2.0,717.02
60,480,30,SOEC,15,3,3.5,3.5,2.0,714.64
60,480,30,SOEC,16,3,0.5,0.5,2.3,717.44
60,480,30,SOEC,17,3,2.0,2.0,2.3,717.09
60,480,30,SOEC,18,3,3.5,3.5,2.3,715.74
60,480,30,SOEC,19,4,0.5,0.5,3.0,723.3
60,480,30,SOEC,20,4,2.0,2.0,3.0,720.32
60,480,30,SOEC,21,4,3.5,3.5,3.0,725.47
60,480,30,SOEC,22,4,0.5,0.5,3.3,726.45
60,480,30,SOEC,23,4,2.0,2.0,3.3,725.09
60,480,30,SOEC,24,4,3.5,3.5,3.3,724.28
60,480,30,SOEC,25,5,0.5,0.5,4.0,737.23
60,480,30,SOEC,26,5,2.0,2.0,4.0,735.03
60,480,30,SOEC,27,5,3.5,3.5,4.0,732.42
60,480,30,SOEC,28,5,0.5,0.5,4.3,735.96
60,480,30,SOEC,29,5,2.0,2.0,4.3,737.45
60,480,30,SOEC,30,5,3.5,3.5,4.3,737.9
61,488,30,SOFC,1,1,0.5,0.5,0.0,706.82
61,488,30,SOFC,2,1,2.0,2.0,0.0,712.09
61,488,30,SOFC,3,1,3.5,3.5,0.0,708.44
61,488,30,SOFC,4,1,0.5,0.5,0.3,715.06
61,488,30,SOFC,5,1,2.0,2.0,0.3,712.28
61,488,30,SOFC,6,1,3.5,3.5,0.3,711.87
61,488,30,SOFC,7,2,0.5,0.5,1.0,718.62
61,488,30,SOFC,8,2,2.0,2.0,1.0,716.54
61,488,30,SOFC,9,2,3.5,3.5,1.0,716.51
61,488,30,SOFC,10,2,0.5,0.5,1.3,724.92
61,488,30,SOFC,11,2,2.0,2.0,1.3,722.04
61,488,30,SOFC,12,2,3.5,3.5,1.3,724.59
61,488,30,SOFC,13,3,0.5,0.5,2.0,727.04
61,488,30,SOFC,14,3,2.0,2.0,2.0,725.75
61,488,30,SOFC,15,3,3.5,3.5,2.0,731.18
61,488,30,SOFC,16,3,0.5,0.5,2.3,730.99
61,488,30,SOFC,17,3,2.0,2.0,2.3,731.76
61,488,30,SOFC,18,3,3.5,3.5,2.3,733.86
61,488,30,SOFC,19,4,0.5,0.5,3.0,738.78
61,488,30,SOFC,20,4,2.0,2.0,3.0,739.84
61,488,30,SOFC,21,4,3.5,3.5,3.0,742.62
61,488,30,SOFC,22,4,0.5,0.5,3.3,743.12
61,488,30,SOFC,23,4,2.0,2.0,3.3,741.97
61,488,30,SOFC,24,4,3.5,3.5,3.3,739.79
61,488,30,SOFC,25,5,0.5,0.5,4.0,750.86
61,488,30,SOFC,26,5,2.0,2.0,4.0,745.83
61,488,30,SOFC,27,5,3.5,3.5,4.0,748.36
61,488,30,SOFC,28,5,0.5,0.5,4.3,754.15
61,488,30,SOFC,29,5,2.0,2.0,4.3,750.47
61,488,30,SOFC,30,5,3.5,3.5,4.3,752.96
62,496,31,SOEC,1,1,0.5,0.5,0.0,692.11
62,496,31,SOEC,2,1,2.0,2.0,0.0,696.26
62,496,31,SOEC,3,1,3.5,3.5,0.0,693.2
62,496,31,SOEC,4,1,0.5,0.5,0.3,699.37
62,496,31,SOEC,5,1,2.0,2.0,0.3,697.19
62,496,31,SOEC,6,1,3.5,3.5,0.3,699.47
62,496,31,SOEC,7,2,0.5,0.5,1.0,704.32
62,496,31,SOEC,8,2,2.0,2.0,1.0,703.0
62,496,31,SOEC,9,2,3.5,3.5,1.0,702.65
62,496,31,SOEC,10,2,0.5,0.5,1.3,704.57
62,496,31,SOEC,11,2,2.0,2.0,1.3,705.29
62,496,31,SOEC,12,2,3.5,3.5,1.3,706.67
62,496,31,SOEC,13,3,0.5,0.5,2.0,714.38
62,496,31,SOEC,14,3,2.0,2.0,2.0,714.09
62,496,31,SOEC,15,3,3.5,3.5,2.0,714.68
62,496,31,SOEC,16,3,0.5,0.5,2.3,717.09
62,496,31,SOEC,17,3,2.0,2.0,2.3,718.03
62,496,31,SOEC,18,3,3.5,3.5,2.3,717.77
62,496,31,SOEC,19,4,0.5,0.5,3.0,726.1
62,496,31,SOEC,20,4,2.0,2.0,3.0,723.32
62,496,31,SOEC,21,4,3.5,3.5,3.0,723.91
62,496,31,SOEC,22,4,0.5,0.5,3.3,725.69
62,496,31,SOEC,23,4,2.0,2.0,3.3,729.68
62,496,31,SOEC,24,4,3.5,3.5,3.3,723.94
62,496,31,SOEC,25,5,0.5,0.5,4.0,735.49
62,496,31,SOEC,26,5,2.0,2.0,4.0,733.32
62,496,31,SOEC,27,5,3.5,3.5,4.0,735.86
62,496,31,SOEC,28,5,0.5,0.5,4.3,736.4
62,496,31,SOEC,29,5,2.0,2.0,4.3,734.43
62,496,31,SOEC,30,5,3.5,3.5,4.3,734.5
63,504,31,SOFC,1,1,0.5,0.5,0.0,707.45
63,504,31,SOFC,2,1,2.0,2.0,0.0,705.58
63,504,31,SOFC,3,1,3.5,3.5,0.0,710.27
63,504,31,SOFC,4,1,0.5,0.5,0.3,709.43
63,504,31,SOFC,5,1,2.0,2.0,0.3,713.78
63,504,31,SOFC,6,1,3.5,3.5,0.3,713.17
63,504,31,SOFC,7,2,0.5,0.5,1.0,719.73
63,504,31,SOFC,8,2,2.0,2.0,1.0,720.01
63,504,31,SOFC,9,2,3.5,3.5,1.0,720.06
63,504,31,SOFC,10,2,0.5,0.5,1.3,720.45
63,504,31,SOFC,11,2,2.0,2.0,1.3,722.43
63,504,31,SOFC,12,2,3.5,3.5,1.3,724.63
63,504,31,SOFC,13,3,0.5,0.5,2.0,729.09
63,504,31,SOFC,14,3,2.0,2.0,2.0,728.83
63,504,31,SOFC,15,3,3.5,3.5,2.0,730.41
63,504,31,SOFC,16,3,0.5,0.5,2.3,731.49
63,504,31,SOFC,17,3,2.0,2.0,2.3,729.47
63,504,31,SOFC,18,3,3.5,3.5,2.3,730.11
63,504,31,SOFC,19,4,0.5,0.5,3.0,738.84
63,504,31,SOFC,20,4,2.0,2.0,3.0,742.48
63,504,31,SOFC,21,4,3.5,3.5,3.0,743.19
63,504,31,SOFC,22,4,0.5,0.5,3.3,744.67
63,504,31,SOFC,23,4,2.0,2.0,3.3,740.22
63,504,31,SOFC,24,4,3.5,3.5,3.3,737.02
63,504,31,SOFC,25,5,0.5,0.5,4.0,749.98
63,504,31,SOFC,26,5,2.0,2.0,4.0,749.55
63,504,31,SOFC,27,5,3.5,3.5,4.0,744.91
63,504,31,SOFC,28,5,0.5,0.5,4.3,750.17
63,504,31,SOFC,29,5,2.0,2.0,4.3,750.3
63,504,31,SOFC,30,5,3.5,3.5,4.3,752.25
64,512,32,SOEC,1,1,0.5,0.5,0.0,693.17
64,512,32,SOEC,2,1,2.0,2.0,0.0,693.23
64,512,32,SOEC,3,1,3.5,3.5,0.0,696.54
64,512,32,SOEC,4,1,0.5,0.5,0.3,698.65
64,512,32,SOEC,5,1,2.0,2.0,0.3,696.3
64,512,32,SOEC,6,1,3.5,3.5,0.3,695.46
64,512,32,SOEC,7,2,0.5,0.5,1.0,701.17
64,512,32,SOEC,8,2,2.0,2.0,1.0,704.88
64,512,32,SOEC,9,2,3.5,3.5,1.0,702.0
64,512,32,SOEC,10,2,0.5,0.5,1.3,706.27
64,512,32,SOEC,11,2,2.0,2.0,1.3,707.77
64,512,32,SOEC,12,2,3.5,3.5,1.3,712.16
64,512,32,SOEC,13,3,0.5,0.5,2.0,714.55
64,512,32,SOEC,14,3,2.0,2.0,2.0,713.73
64,512,32,SOEC,15,3,3.5,3.5,2.0,713.32
64,512,32,SOEC,16,3,0.5,0.5,2.3,719.56
64,512,32,SOEC,17,3,2.0,2.0,2.3,717.63
64,512,32,SOEC,18,3,3.5,3.5,2.3,714.8
64,512,32,SOEC,19,4,0.5,0.5,3.0,727.08
64,512,32,SOEC,20,4,2.0,2.0,3.0,722.81
64,512,32,SOEC,21,4,3.5,3.5,3.0,725.96
64,512,32,SOEC,22,4,0.5,0.5,3.3,726.22
64,512,32,SOEC,23,4,2.0,2.0,3.3,729.81
64,512,32,SOEC,24,4,3.5,3.5,3.3,725.94
64,512,32,SOEC,25,5,0.5,0.5,4.0,735.43
64,512,32,SOEC,26,5,2.0,2.0,4.0,734.86
64,512,32,SOEC,27,5,3.5,3.5,4.0,734.92
64,512,32,SOEC,28,5,0.5,0.5,4.3,735.96
64,512,32,SOEC,29,5,2.0,2.0,4.3,737.41
64,512,32,SOEC,30,5,3.5,3.5,4.3,737.15
65,520,32,SOFC,1,1,0.5,0.5,0.0,708.3
65,520,32,SOFC,2,1,2.0,2.0,0.0,707.76
65,520,32,SOFC,3,1,3.5,3.5,0.0,710.95
65,520,32,SOFC,4,1,0.5,0.5,0.3,709.01
65,520,32,SOFC,5,1,2.0,2.0,0.3,710.64
65,520,32,SOFC,6,1,3.5,3.5,0.3,709.32
65,520,32,SOFC,7,2,0.5,0.5,1.0,719.41
65,520,32,SOFC,8,2,2.0,2.0,1.0,718.91
65,520,32,SOFC,9,2,3.5,3.5,1.0,714.85
65,520,32,SOFC,10,2,0.5,0.5,1.3,723.49
65,520,32,SOFC,11,2,2.0,2.0,1.3,720.61
65,520,32,SOFC,12,2,3.5,3.5,1.3,719.05
65,520,32,SOFC,13,3,0.5,0.5,2.0,732.36
65,520,32,SOFC,14,3,2.0,2.0,2.0,728.81
65,520,32,SOFC,15,3,3.5,3.5,2.0,729.08
65,520,32,SOFC,16,3,0.5,0.5,2.3,732.46
65,520,32,SOFC,17,3,2.0,2.0,2.3,729.43
65,520,32,SOFC,18,3,3.5,3.5,2.3,732.99
65,520,32,SOFC,19,4,0.5,0.5,3.0,740.5
65,520,32,SOFC,20,4,2.0,2.0,3.0,739.49
65,520,32,SOFC,21,4,3.5,3.5,3.0,738.44
65,520,32,SOFC,22,4,0.5,0.5,3.3,741.3
65,520,32,SOFC,23,4,2.0,2.0,3.3,742.16
65,520,32,SOFC,24,4,3.5,3.5,3.3,740.75
65,520,32,SOFC,25,5,0.5,0.5,4.0,746.79
65,520,32,SOFC,26,5,2.0,2.0,4.0,748.69
65,520,32,SOFC,27,5,3.5,3.5,4.0,752.79
65,520,32,SOFC,28,5,0.5,0.5,4.3,751.25
65,520,32,SOFC,29,5,2.0,2.0,4.3,749.52
65,520,32,SOFC,30,5,3.5,3.5,4.3,754.19
66,528,33,SOEC,1,1,0.5,0.5,0.0,697.77
66,528,33,SOEC,2,1,2.0,2.0,0.0,695.81
66,528,33,SOEC,3,1,3.5,3.5,0.0,693.39
66,528,33,SOEC,4,1,0.5,0.5,0.3,698.49
66,528,33,SOEC,5,1,2.0,2.0,0.3,693.81
66,528,33,SOEC,6,1,3.5,3.5,0.3,697.61
66,528,33,SOEC,7,2,0.5,0.5,1.0,708.72
66,528,33,SOEC,8,2,2.0,2.0,1.0,705.23
66,528,33,SOEC,9,2,3.5,3.5,1.0,704.29
66,528,33,SOEC,10,2,0.5,0.5,1.3,706.91
66,528,33,SOEC,11,2,2.0,2.0,1.3,706.77
66,528,33,SOEC,12,2,3.5,3.5,1.3,707.01
66,528,33,SOEC,13,3,0.5,0.5,2.0,713.16
66,528,33,SOEC,14,3,2.0,2.0,2.0,712.55
66,528,33,SOEC,15,3,3.5,3.5,2.0,714.14
66,528,33,SOEC,16,3,0.5,0.5,2.3,719.3
66,528,33,SOEC,17,3,2.0,2.0,2.3,717.57
66,528,33,SOEC,18,3,3.5,3.5,2.3,716.67
66,528,33,SOEC,19,4,0.5,0.5,3.0,725.09
66,528,33,SOEC,20,4,2.0,2.0,3.0,722.45
66,528,33,SOEC,21,4,3.5,3.5,3.0,725.01
66,528,33,SOEC,22,4,0.5,0.5,3.3,727.04
66,528,33,SOEC,23,4,2.0,2.0,3.3,727.52
66,528,33,SOEC,24,4,3.5,3.5,3.3,728.45
66,528,33,SOEC,25,5,0.5,0.5,4.0,734.01
66,528,33,SOEC,26,5,2.0,2.0,4.0,734.56
66,528,33,SOEC,27,5,3.5,3.5,4.0,736.04
66,528,33,SOEC,28,5,0.5,0.5,4.3,737.08
66,528,33,SOEC,29,5,2.0,2.0,4.3,738.69
66,528,33,SOEC,30,5,3.5,3.5,4.3,737.2
67,536,33,SOFC,1,1,0.5,0.5,0.0,707.03
67,536,33,SOFC,2,1,2.0,2.0,0.0,709.26
67,536,33,SOFC,3,1,3.5,3.5,0.0,709.38
67,536,33,SOFC,4,1,0.5,0.5,0.3,710.98
67,536,33,SOFC,5,1,2.0,2.0,0.3,711.99
67,536,33,SOFC,6,1,3.5,3.5,0.3,715.52
67,536,33,SOFC,7,2,0.5,0.5,1.0,718.82
67,536,33,SOFC,8,2,2.0,2.0,1.0,721.08
67,536,33,SOFC,9,2,3.5,3.5,1.0,721.24
67,536,33,SOFC,10,2,0.5,0.5,1.3,723.14
67,536,33,SOFC,11,2,2.0,2.0,1.3,721.23
67,536,33,SOFC,12,2,3.5,3.5,1.3,723.34
67,536,33,SOFC,13,3,0.5,0.5,2.0,729.02
67,536,33,SOFC,14,3,2.0,2.0,2.0,727.98
67,536,33,SOFC,15,3,3.5,3.5,2.0,728.06
67,536,33,SOFC,16,3,0.5,0.5,2.3,732.63
67,536,33,SOFC,17,3,2.0,2.0,2.3,733.56
67,536,33,SOFC,18,3,3.5,3.5,2.3,728.52
67,536,33,SOFC,19,4,0.5,0.5,3.0,738.8
67,536,33,SOFC,20,4,2.0,2.0,3.0,739.66
67,536,33,SOFC,21,4,3.5,3.5,3.0,740.62
67,536,33,SOFC,22,4,0.5,0.5,3.3,741.36
67,536,33,SOFC,23,4,2.0,2.0,3.3,740.91
67,536,33,SOFC,24,4,3.5,3.5,3.3,740.92
67,536,33,SOFC,25,5,0.5,0.5,4.0,743.84
67,536,33,SOFC,26,5,2.0,2.0,4.0,750.93
67,536,33,SOFC,27,5,3.5,3.5,4.0,747.59
67,536,33,SOFC,28,5,0.5,0.5,4.3,749.32
67,536,33,SOFC,29,5,2.0,2.0,4.3,750.41
67,536,33,SOFC,30,5,3.5,3.5,4.3,749.66
68,544,34,SOEC,1,1,0.5,0.5,0.0,694.79
68,544,34,SOEC,2,1,2.0,2.0,0.0,696.56
68,544,34,SOEC,3,1,3.5,3.5,0.0,697.52
68,544,34,SOEC,4,1,0.5,0.5,0.3,697.58
68,544,34,SOEC,5,1,2.0,2.0,0.3,695.77
68,544,34,SOEC,6,1,3.5,3.5,0.3,699.06
68,544,34,SOEC,7,2,0.5,0.5,1.0,702.58
68,544,34,SOEC,8,2,2.0,2.0,1.0,705.39
68,544,34,SOEC,9,2,3.5,3.5,1.0,705.03
68,544,34,SOEC,10,2,0.5,0.5,1.3,708.62
68,544,34,SOEC,11,2,2.0,2.0,1.3,704.34
68,544,34,SOEC,12,2,3.5,3.5,1.3,707.8
68,544,34,SOEC,13,3,0.5,0.5,2.0,710.57
68,544,34,SOEC,14,3,2.0,2.0,2.0,716.98
68,544,34,SOEC,15,3,3.5,3.5,2.0,718.3
68,544,34,SOEC,16,3,0.5,0.5,2.3,716.43
68,544,34,SOEC,17,3,2.0,2.0,2.3,719.37
68,544,34,SOEC,18,3,3.5,3.5,2.3,721.18
68,544,34,SOEC,19,4,0.5,0.5,3.0,724.71
68,544,34,SOEC,20,4,2.0,2.0,3.0,723.68
68,544,34,SOEC,21,4,3.5,3.5,3.0,727.97
68,544,34,SOEC,22,4,0.5,0.5,3.3,729.55
68,544,34,SOEC,23,4,2.0,2.0,3.3,728.86
68,544,34,SOEC,24,4,3.5,3.5,3.3,726.07
68,544,34,SOEC,25,5,0.5,0.5,4.0,733.3
68,544,34,SOEC,26,5,2.0,2.0,4.0,732.8
68,544,34,SOEC,27,5,3.5,3.5,4.0,735.8
68,544,34,SOEC,28,5,0.5,0.5,4.3,735.13
68,544,34,SOEC,29,5,2.0,2.0,4.3,736.3
68,544,34,SOEC,30,5,3.5,3.5,4.3,738.66
69,552,34,SOFC,1,1,0.5,0.5,0.0,705.27
69,552,34,SOFC,2,1,2.0,2.0,0.0,710.95
69,552,34,SOFC,3,1,3.5,3.5,0.0,709.65
69,552,34,SOFC,4,1,0.5,0.5,0.3,711.82
69,552,34,SOFC,5,1,2.0,2.0,0.3,711.51
69,552,34,SOFC,6,1,3.5,3.5,0.3,711.28
69,552,34,SOFC,7,2,0.5,0.5,1.0,720.98
69,552,34,SOFC,8,2,2.0,2.0,1.0,721.51
69,552,34,SOFC,9,2,3.5,3.5,1.0,716.98
69,552,34,SOFC,10,2,0.5,0.5,1.3,719.78
69,552,34,SOFC,11,2,2.0,2.0,1.3,724.19
69,552,34,SOFC,12,2,3.5,3.5,1.3,720.93
69,552,34,SOFC,13,3,0.5,0.5,2.0,729.85
69,552,34,SOFC,14,3,2.0,2.0,2.0,731.01
69,552,34,SOFC,15,3,3.5,3.5,2.0,727.29
69,552,34,SOFC,16,3,0.5,0.5,2.3,729.46
69,552,34,SOFC,17,3,2.0,2.0,2.3,732.02
69,552,34,SOFC,18,3,3.5,3.5,2.3,734.28
69,552,34,SOFC,19,4,0.5,0.5,3.0,738.66
69,552,34,SOFC,20,4,2.0,2.0,3.0,737.43
69,552,34,SOFC,21,4,3.5,3.5,3.0,737.25
69,552,34,SOFC,22,4,0.5,0.5,3.3,741.8
69,552,34,SOFC,23,4,2.0,2.0,3.3,742.26
69,552,34,SOFC,24,4,3.5,3.5,3.3,740.83
69,552,34,SOFC,25,5,0.5,0.5,4.0,748.77
69,552,34,SOFC,26,5,2.0,2.0,4.0,751.3
69,552,34,SOFC,27,5,3.5,3.5,4.0,751.71
69,552,34,SOFC,28,5,0.5,0.5,4.3,752.55
69,552,34,SOFC,29,5,2.0,2.0,4.3,753.94
69,552,34,SOFC,30,5,3.5,3.5,4.3,749.18
70,560,35,SOEC,1,1,0.5,0.5,0.0,695.5
70,560,35,SOEC,2,1,2.0,2.0,0.0,693.47
70,560,35,SOEC,3,1,3.5,3.5,0.0,692.81
70,560,35,SOEC,4,1,0.5,0.5,0.3,694.59
70,560,35,SOEC,5,1,2.0,2.0,0.3,695.45
70,560,35,SOEC,6,1,3.5,3.5,0.3,697.33
70,560,35,SOEC,7,2,0.5,0.5,1.0,706.66
70,560,35,SOEC,8,2,2.0,2.0,1.0,702.38
70,560,35,SOEC,9,2,3.5,3.5,1.0,703.25
70,560,35,SOEC,10,2,0.5,0.5,1.3,708.27
70,560,35,SOEC,11,2,2.0,2.0,1.3,709.15
70,560,35,SOEC,12,2,3.5,3.5,1.3,707.42
70,560,35,SOEC,13,3,0.5,0.5,2.0,711.32
70,560,35,SOEC,14,3,2.0,2.0,2.0,715.16
70,560,35,SOEC,15,3,3.5,3.5,2.0,713.02
70,560,35,SOEC,16,3,0.5,0.5,2.3,717.64
70,560,35,SOEC,17,3,2.0,2.0,2.3,716.06
70,560,35,SOEC,18,3,3.5,3.5,2.3,717.92
70,560,35,SOEC,19,4,0.5,0.5,3.0,726.6
70,560,35,SOEC,20,4,2.0,2.0,3.0,721.64
70,560,35,SOEC,21,4,3.5,3.5,3.0,721.47
70,560,35,SOEC,22,4,0.5,0.5,3.3,728.0
70,560,35,SOEC,23,4,2.0,2.0,3.3,727.86
70,560,35,SOEC,24,4,3.5,3.5,3.3,725.29
70,560,35,SOEC,25,5,0.5,0.5,4.0,734.07
70,560,35,SOEC,26,5,2.0,2.0,4.0,739.07
70,560,35,SOEC,27,5,3.5,3.5,4.0,733.22
70,560,35,SOEC,28,5,0.5,0.5,4.3,738.67
70,560,35,SOEC,29,5,2.0,2.0,4.3,736.53
70,560,35,SOEC,30,5,3.5,3.5,4.3,737.78
71,568,35,SOFC,1,1,0.5,0.5,0.0,711.18
71,568,35,SOFC,2,1,2.0,2.0,0.0,711.31
71,568,35,SOFC,3,1,3.5,3.5,0.0,706.38
71,568,35,SOFC,4,1,0.5,0.5,0.3,713.06
71,568,35,SOFC,5,1,2.0,2.0,0.3,715.71
71,568,35,SOFC,6,1,3.5,3.5,0.3,712.89
71,568,35,SOFC,7,2,0.5,0.5,1.0,719.97
71,568,35,SOFC,8,2,2.0,2.0,1.0,722.39
71,568,35,SOFC,9,2,3.5,3.5,1.0,719.63
71,568,35,SOFC,10,2,0.5,0.5,1.3,724.29
71,568,35,SOFC,11,2,2.0,2.0,1.3,719.21
71,568,35,SOFC,12,2,3.5,3.5,1.3,724.66
71,568,35,SOFC,13,3,0.5,0.5,2.0,728.92
71,568,35,SOFC,14,3,2.0,2.0,2.0,730.78
71,568,35,SOFC,15,3,3.5,3.5,2.0,729.22
71,568,35,SOFC,16,3,0.5,0.5,2.3,734.29
71,568,35,SOFC,17,3,2.0,2.0,2.3,732.8
71,568,35,SOFC,18,3,3.5,3.5,2.3,733.27
71,568,35,SOFC,19,4,0.5,0.5,3.0,739.9
71,568,35,SOFC,20,4,2.0,2.0,3.0,735.29
71,568,35,SOFC,21,4,3.5,3.5,3.0,738.18
71,568,35,SOFC,22,4,0.5,0.5,3.3,740.0
71,568,35,SOFC,23,4,2.0,2.0,3.3,745.42
71,568,35,SOFC,24,4,3.5,3.5,3.3,742.14
71,568,35,SOFC,25,5,0.5,0.5,4.0,744.83
71,568,35,SOFC,26,5,2.0,2.0,4.0,748.9
71,568,35,SOFC,27,5,3.5,3.5,4.0,751.34
71,568,35,SOFC,28,5,0.5,0.5,4.3,751.46
71,568,35,SOFC,29,5,2.0,2.0,4.3,752.36
71,568,35,SOFC,30,5,3.5,3.5,4.3,751.82
72,576,36,SOEC,1,1,0.5,0.5,0.0,692.49
72,576,36,SOEC,2,1,2.0,2.0,0.0,695.79
72,576,36,SOEC,3,1,3.5,3.5,0.0,694.21
72,576,36,SOEC,4,1,0.5,0.5,0.3,701.43
72,576,36,SOEC,5,1,2.0,2.0,0.3,699.08
72,576,36,SOEC,6,1,3.5,3.5,0.3,695.0
72,576,36,SOEC,7,2,0.5,0.5,1.0,704.6
72,576,36,SOEC,8,2,2.0,2.0,1.0,702.42
72,576,36,SOEC,9,2,3.5,3.5,1.0,704.87
72,576,36,SOEC,10,2,0.5,0.5,1.3,707.84
72,576,36,SOEC,11,2,2.0,2.0,1.3,708.89
72,576,36,SOEC,12,2,3.5,3.5,1.3,704.5
72,576,36,SOEC,13,3,0.5,0.5,2.0,718.63
72,576,36,SOEC,14,3,2.0,2.0,2.0,716.18
72,576,36,SOEC,15,3,3.5,3.5,2.0,715.31
72,576,36,SOEC,16,3,0.5,0.5,2.3,718.57
72,576,36,SOEC,17,3,2.0,2.0,2.3,717.57
72,576,36,SOEC,18,3,3.5,3.5,2.3,717.51
72,576,36,SOEC,19,4,0.5,0.5,3.0,722.51
72,576,36,SOEC,20,4,2.0,2.0,3.0,723.3
72,576,36,SOEC,21,4,3.5,3.5,3.0,726.89
72,576,36,SOEC,22,4,0.5,0.5,3.3,728.49
72,576,36,SOEC,23,4,2.0,2.0,3.3,726.08
72,576,36,SOEC,24,4,3.5,3.5,3.3,726.8
72,576,36,SOEC,25,5,0.5,0.5,4.0,734.77
72,576,36,SOEC,26,5,2.0,2.0,4.0,735.63
72,576,36,SOEC,27,5,3.5,3.5,4.0,735.87
72,576,36,SOEC,28,5,0.5,0.5,4.3,736.66
72,576,36,SOEC,29,5,2.0,2.0,4.3,734.42
72,576,36,SOEC,30,5,3.5,3.5,4.3,740.62
73,584,36,SOFC,1,1,0.5,0.5,0.0,708.67
73,584,36,SOFC,2,1,2.0,2.0,0.0,708.9
73,584,36,SOFC,3,1,3.5,3.5,0.0,710.5
73,584,36,SOFC,4,1,0.5,0.5,0.3,712.26
73,584,36,SOFC,5,1,2.0,2.0,0.3,710.88
73,584,36,SOFC,6,1,3.5,3.5,0.3,712.52
73,584,36,SOFC,7,2,0.5,0.5,1.0,721.46
73,584,36,SOFC,8,2,2.0,2.0,1.0,720.83
73,584,36,SOFC,9,2,3.5,3.5,1.0,718.7
73,584,36,SOFC,10,2,0.5,0.5,1.3,723.74
73,584,36,SOFC,11,2,2.0,2.0,1.3,723.7
73,584,36,SOFC,12,2,3.5,3.5,1.3,720.89
73,584,36,SOFC,13,3,0.5,0.5,2.0,729.41
73,584,36,SOFC,14,3,2.0,2.0,2.0,726.97
73,584,36,SOFC,15,3,3.5,3.5,2.0,733.57
73,584,36,SOFC,16,3,0.5,0.5,2.3,735.12
73,584,36,SOFC,17,3,2.0,2.0,2.3,730.48
73,584,36,SOFC,18,3,3.5,3.5,2.3,732.19
73,584,36,SOFC,19,4,0.5,0.5,3.0,739.51
73,584,36,SOFC,20,4,2.0,2.0,3.0,738.13
73,584,36,SOFC,21,4,3.5,3.5,3.0,741.82
73,584,36,SOFC,22,4,0.5,0.5,3.3,744.95
73,584,36,SOFC,23,4,2.0,2.0,3.3,742.1
73,584,36,SOFC,24,4,3.5,3.5,3.3,740.67
73,584,36,SOFC,25,5,0.5,0.5,4.0,750.97
73,584,36,SOFC,26,5,2.0,2.0,4.0,750.94
73,584,36,SOFC,27,5,3.5,3.5,4.0,750.47
73,584,36,SOFC,28,5,0.5,0.5,4.3,751.34
73,584,36,SOFC,29,5,2.0,2.0,4.3,751.08
73,584,36,SOFC,30,5,3.5,3.5,4.3,753.92
74,592,37,SOEC,1,1,0.5,0.5,0.0,696.27
74,592,37,SOEC,2,1,2.0,2.0,0.0,695.04
74,592,37,SOEC,3,1,3.5,3.5,0.0,698.28
74,592,37,SOEC,4,1,0.5,0.5,0.3,695.54
74,592,37,SOEC,5,1,2.0,2.0,0.3,696.01
74,592,37,SOEC,6,1,3.5,3.5,0.3,696.34
74,592,37,SOEC,7,2,0.5,0.5,1.0,703.48
74,592,37,SOEC,8,2,2.0,2.0,1.0,705.91
74,592,37,SOEC,9,2,3.5,3.5,1.0,702.66
74,592,37,SOEC,10,2,0.5,0.5,1.3,710.01
74,592,37,SOEC,11,2,2.0,2.0,1.3,707.96
74,592,37,SOEC,12,2,3.5,3.5,1.3,710.03
74,592,37,SOEC,13,3,0.5,0.5,2.0,715.17
74,592,37,SOEC,14,3,2.0,2.0,2.0,712.95
74,592,37,SOEC,15,3,3.5,3.5,2.0,715.29
74,592,37,SOEC,16,3,0.5,0.5,2.3,717.65
74,592,37,SOEC,17,3,2.0,2.0,2.3,716.04
74,592,37,SOEC,18,3,3.5,3.5,2.3,715.94
74,592,37,SOEC,19,4,0.5,0.5,3.0,720.53
74,592,37,SOEC,20,4,2.0,2.0,3.0,723.65
74,592,37,SOEC,21,4,3.5,3.5,3.0,723.01
74,592,37,SOEC,22,4,0.5,0.5,3.3,728.08
74,592,37,SOEC,23,4,2.0,2.0,3.3,726.05
74,592,37,SOEC,24,4,3.5,3.5,3.3,722.62
74,592,37,SOEC,25,5,0.5,0.5,4.0,736.46
74,592,37,SOEC,26,5,2.0,2.0,4.0,737.79
74,592,37,SOEC,27,5,3.5,3.5,4.0,738.01
74,592,37,SOEC,28,5,0.5,0.5,4.3,738.19
