building_id,scenario_name,baseline_consumption_kwh,num_measures,measure_list,measures,total_cost_eur,annual_energy_saving_kwh,annual_cost_saving_eur,annual_carbon_saving_kgco2,total_energy_saving_pct,total_carbon_saving_pct,simple_payback_years,npv_20years_eur,roi_percent,pre_retrofit_epc,post_retrofit_epc,building_type,total_floor_area_m2,epc_rating,construction_year,building_age_years,retrofit_embodied_carbon_kgco2eq,retrofit_embodied_energy_mj,carbon_payback_years,lifetime_carbon_benefit_kgco2eq,benefit_to_impact_ratio,total_lifetime_carbon_savings,cost_per_kgco2_saved,cost_per_kwh_saved
BLD_040,Deep Retrofit,485136.91,5,"window_replacement, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'window_replacement', 'cost_eur': 86971.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 73119.75, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 52646.22, 'energy_saving_pct': 15.91, 'carbon_saving_pct': 19.23, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 7.64, 'carbon_saving_pct': 5.85, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 5.38, 'carbon_saving_pct': 4.4, 'lifetime_years': 20}]",224737.47,239520.99,35928.15,83807.15,49.37,49.36,6.26,309782.66,137.84,A,A,industrial,2924.79,A,1981,43,95397.28,1404095.55,2.315,1180901.77,23.3,1999781.4699999997,2.68,0.94
BLD_041,Minimal,60276.09,2,"window_replacement, led_lighting","[{'measure': 'window_replacement', 'cost_eur': 44604.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 15652.75, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}]",60256.75,12325.25,1848.79,4193.67,20.45,19.88,32.59,-32751.45,-54.35,B,A,residential,626.11,B,1980,44,8425.2,157600.8,8.54,27744.07,3.1,96416.55,14.37,4.89
BLD_041,Standard,60276.09,4,"window_replacement, led_lighting, solar_pv, smart_controls","[{'measure': 'window_replacement', 'cost_eur': 44604.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 15652.75, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 3756.6, 'energy_saving_pct': 15.91, 'carbon_saving_pct': 19.23, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 7.64, 'carbon_saving_pct': 5.85, 'lifetime_years': 10}]",67513.35,26518.7,3977.81,9483.62,44.0,44.95,16.97,-8333.65,-12.34,B,A,residential,626.11,B,1980,44,14060.1,235863.3,3.79,107214.44,6.925,223030.40000000002,7.12,2.55
BLD_041,Deep Retrofit,60276.09,4,"window_replacement, led_lighting, solar_pv, smart_controls","[{'measure': 'window_replacement', 'cost_eur': 44604.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 15652.75, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 3756.6, 'energy_saving_pct': 15.91, 'carbon_saving_pct': 19.23, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 7.64, 'carbon_saving_pct': 5.85, 'lifetime_years': 10}]",67513.35,26518.7,3977.81,9483.62,44.0,44.95,16.97,-8333.65,-12.34,B,A,residential,626.11,B,1980,44,14060.1,235863.3,3.79,107214.44,6.925,223030.40000000002,7.12,2.55
BLD_042,Minimal,503163.6,2,"window_replacement, hvac_upgrade_heat_pump","[{'measure': 'window_replacement', 'cost_eur': 82044.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}]",94044.0,184359.14,27653.87,79628.66,36.64,45.22,3.4,317375.78,337.48,B,A,industrial,2430.8,B,1989,35,16697.2,305388.8,0.81,712937.28,32.755,1974019.3,1.18,0.51
BLD_042,Standard,503163.6,4,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv","[{'measure': 'window_replacement', 'cost_eur': 82044.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 60770.0, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 43754.4, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}]",198568.4,272604.22,40890.63,107476.24,54.18,61.03,4.86,409780.96,206.37,B,A,industrial,2430.8,B,1989,35,82328.8,1216938.8,1.7333333333333332,1343100.8,28.63,2604577.2,1.85,0.73
BLD_042,Deep Retrofit,503163.6,6,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'window_replacement', 'cost_eur': 82044.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 60770.0, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 43754.4, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 5.5, 'carbon_saving_pct': 3.74, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 3.87, 'carbon_saving_pct': 2.82, 'lifetime_years': 20}]",210568.4,319749.0,47962.35,119028.22,63.55,67.59,4.39,502990.26,238.87,B,A,industrial,2430.8,B,1989,35,82328.8,1216938.8,1.7133333333333332,1444180.6300000001,30.676666666666666,2893376.7,1.77,0.66
BLD_043,Minimal,1432176.43,2,"hvac_upgrade_heat_pump, led_lighting","[{'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 28.0, 'carbon_saving_pct': 36.0, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 171107.5, 'energy_saving_pct': 6.91, 'carbon_saving_pct': 4.1, 'lifetime_years': 15}]",183107.5,500001.44,75000.22,200985.91,34.91,40.1,2.44,932706.32,509.38,E,D,commercial,6844.3,E,2002,22,1200.0,15500.0,0.79,32650.0,24.19,5023447.75,0.91,0.37
BLD_043,Standard,1432176.43,4,"hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 28.0, 'carbon_saving_pct': 36.0, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 171107.5, 'energy_saving_pct': 6.91, 'carbon_saving_pct': 4.1, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 15399.72, 'energy_saving_pct': 13.02, 'carbon_saving_pct': 14.38, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 6.25, 'carbon_saving_pct': 4.37, 'lifetime_years': 10}]",202007.22,775925.23,116388.79,294960.24,54.18,58.84,1.74,1529564.0,757.18,E,B,commercial,6844.3,E,2002,22,24299.58,336327.5,2.295,168680.86,14.885000000000002,7349706.42,0.68,0.26
BLD_043,Deep Retrofit,1432176.43,5,"hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 28.0, 'carbon_saving_pct': 36.0, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 171107.5, 'energy_saving_pct': 6.91, 'carbon_saving_pct': 4.1, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 15399.72, 'energy_saving_pct': 13.02, 'carbon_saving_pct': 14.38, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 6.25, 'carbon_saving_pct': 4.37, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 4.4, 'carbon_saving_pct': 3.29, 'lifetime_years': 20}]",210507.22,838925.35,125838.8,311464.36,58.58,62.14,1.67,1661656.4,789.36,E,B,commercial,6844.3,E,2002,22,24299.58,336327.5,2.295,168680.86,14.885000000000002,7762309.42,0.68,0.25
BLD_044,Minimal,803251.36,2,"window_replacement, hvac_upgrade_heat_pump","[{'measure': 'window_replacement', 'cost_eur': 86022.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}]",98022.0,294311.3,44146.69,127119.35,36.64,45.22,2.22,558769.34,570.04,C,A,industrial,3296.73,C,1991,33,17448.6,319444.4,0.665,1127682.56,43.815,3160535.15,0.77,0.33
BLD_044,Standard,803251.36,4,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv","[{'measure': 'window_replacement', 'cost_eur': 86022.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 82418.25, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 29670.66, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}]",210110.91,435185.91,65277.89,171575.28,54.18,61.03,3.22,761059.2,362.22,C,A,industrial,3296.73,C,1991,33,61954.59,937583.15,1.6633333333333333,1778762.66,38.58,4227427.41,1.22,0.48
BLD_044,Deep Retrofit,803251.36,6,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'window_replacement', 'cost_eur': 86022.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 82418.25, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 29670.66, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 5.5, 'carbon_saving_pct': 3.74, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 3.87, 'carbon_saving_pct': 2.82, 'lifetime_years': 20}]",222110.91,510447.93,76567.19,190016.88,63.55,67.59,2.9,917015.53,412.86,C,A,industrial,3296.73,C,1991,33,61954.59,937583.15,1.6499999999999997,1940126.66,41.696666666666665,4688467.41,1.17,0.44
BLD_045,Minimal,329745.4,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 29948.9, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 63530.25, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",93479.15,97161.46,14574.22,34161.62,29.47,29.6,6.41,123348.43,131.95,G,F,industrial,847.07,G,1933,91,9570.86,163427.97,0.565,844416.73,100.9,844469.6400000001,2.74,0.96
BLD_045,Standard,329745.4,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 29948.9, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 63530.25, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 34744.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",140223.65,182380.22,27357.03,70899.29,55.31,61.43,5.13,266779.91,190.25,G,D,industrial,847.07,G,1933,91,17333.71,301691.87,0.43000000000000005,2408905.2,133.28,1755148.5399999998,1.98,0.77
BLD_045,Deep Retrofit,329745.4,7,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'wall_insulation', 'cost_eur': 29948.9, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 63530.25, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 34744.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 21176.75, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 15247.26, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}]",180147.66,235959.84,35393.98,86786.84,71.56,75.2,5.09,346425.33,192.3,G,D,industrial,847.07,G,1933,91,40204.6,619343.12,1.0699999999999998,3079794.27,130.686,2129466.4,2.08,0.76
BLD_046,Minimal,31920.7,2,"roof_insulation, window_replacement","[{'measure': 'roof_insulation', 'cost_eur': 6405.75, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 24237.0, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}]",30642.75,7875.48,1181.32,2756.42,24.67,24.67,25.94,-13067.67,-42.65,G,F,residential,170.81,G,1955,69,5234.05,94246.73,4.01,53050.85,27.6,63676.45,11.12,3.89
BLD_046,Standard,31920.7,4,"roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting","[{'measure': 'roof_insulation', 'cost_eur': 6405.75, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 24237.0, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 21.09, 'carbon_saving_pct': 27.12, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 4270.25, 'energy_saving_pct': 5.21, 'carbon_saving_pct': 3.09, 'lifetime_years': 15}]",46913.0,16270.14,2440.52,6130.83,50.97,54.88,19.22,-10604.2,-22.6,G,D,residential,170.81,G,1955,69,6434.05,109746.73,1.4633333333333336,157407.07,49.80666666666667,146836.7,7.65,2.88
BLD_046,Deep Retrofit,31920.7,5,"roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, smart_controls","[{'measure': 'roof_insulation', 'cost_eur': 6405.75, 'energy_saving_pct': 14.4, 'carbon_saving_pct': 12.0, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 24237.0, 'energy_saving_pct': 10.27, 'carbon_saving_pct': 12.67, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 21.09, 'carbon_saving_pct': 27.12, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 4270.25, 'energy_saving_pct': 5.21, 'carbon_saving_pct': 3.09, 'lifetime_years': 15}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 5.88, 'carbon_saving_pct': 4.33, 'lifetime_years': 10}]",50413.0,18148.21,2722.23,6614.8,56.85,59.21,18.52,-9913.07,-19.66,G,D,residential,170.81,G,1955,69,6434.05,109746.73,1.3766666666666667,167691.43,53.153333333333336,158935.95,7.62,2.78
BLD_047,Minimal,303559.72,2,"window_replacement, led_lighting","[{'measure': 'window_replacement', 'cost_eur': 213205.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 46718.5, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}]",259924.0,62071.89,9310.78,21119.99,20.45,19.88,27.92,-121403.05,-46.71,E,D,educational,1868.74,E,2009,15,40272.15,753326.1,8.1,142016.67,3.32,487727.6,12.31,4.19
BLD_047,Standard,303559.72,4,"window_replacement, led_lighting, solar_pv, smart_controls","[{'measure': 'window_replacement', 'cost_eur': 213205.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 46718.5, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 8409.42, 'energy_saving_pct': 15.91, 'carbon_saving_pct': 19.23, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 7.64, 'carbon_saving_pct': 5.85, 'lifetime_years': 10}]",271833.42,133552.29,20032.84,47760.99,44.0,44.95,13.57,26204.7,9.64,E,C,educational,1868.74,E,2009,15,52886.28,928522.35,3.69,449408.75,7.175,1141138.47,5.69,2.04
BLD_047,Deep Retrofit,303559.72,5,"window_replacement, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'window_replacement', 'cost_eur': 213205.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'led_lighting', 'cost_eur': 46718.5, 'energy_saving_pct': 8.45, 'carbon_saving_pct': 5.48, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 8409.42, 'energy_saving_pct': 15.91, 'carbon_saving_pct': 19.23, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 7.64, 'carbon_saving_pct': 5.85, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 5.38, 'carbon_saving_pct': 4.4, 'lifetime_years': 20}]",280333.42,149873.0,22480.95,52439.79,49.37,49.36,12.47,54126.35,19.31,E,C,educational,1868.74,E,2009,15,52886.28,928522.35,3.53,490348.25,7.65,1258108.47,5.35,1.87
BLD_048,Minimal,810342.74,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 106485.45, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 70650.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",177136.2,238772.35,35815.85,83951.51,29.47,29.6,4.95,355713.25,200.81,G,F,commercial,2826.04,G,1923,101,18133.74,372443.16,0.435,2080552.12,119.0,2080654.01,2.11,0.74
BLD_048,Standard,810342.74,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 106485.45, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 70650.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 272304.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",461440.2,448195.74,67229.36,174233.59,55.31,61.43,6.86,538762.93,116.76,G,D,commercial,2826.04,G,1923,101,70768.94,1350083.96,0.615,5840155.68,136.7975,4285070.81,2.65,1.03
BLD_048,Deep Retrofit,810342.74,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 106485.45, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 70650.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 272304.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 70651.0, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 16956.18, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",561047.38,601992.31,90298.85,218904.37,74.29,77.18,6.21,782371.43,139.45,G,D,commercial,2826.04,G,1923,101,96203.21,1703337.71,1.184,7497573.9799999995,137.524,5376406.04,2.56,0.93
BLD_049,Minimal,659231.34,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 120757.8, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 28521.0, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",149278.8,194246.47,29136.97,68296.37,29.47,29.6,5.12,284205.75,190.39,G,F,commercial,2281.7,G,1978,46,15280.470000000001,353012.83999999997,0.45,1692041.9100000001,178.705,1692128.78,2.19,0.77
BLD_049,Standard,659231.34,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 120757.8, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 28521.0, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 278563.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",439842.3,364616.93,54692.54,141742.8,55.31,61.43,8.04,373844.57,85.0,G,D,commercial,2281.7,G,1978,46,69098.02,1352770.54,0.7,4745203.75,197.325,3474471.9799999995,3.1,1.21
BLD_049,Deep Retrofit,659231.34,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 120757.8, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 28521.0, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 278563.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 57042.5, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 6845.04, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",515729.84,489733.76,73460.06,178083.44,74.29,77.18,7.02,577170.41,111.91,G,D,commercial,2281.7,G,1978,46,79365.58,1495375.54,1.24,6032164.869999999,198.362,4372720.42,2.9,1.05
BLD_050,Minimal,370740.14,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 64584.7, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 59954.25, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",124538.95,109240.81,16386.12,38408.68,29.47,29.6,7.6,119245.15,95.75,G,F,educational,1598.78,G,1933,91,12749.75,248878.64,0.665,947395.95,73.995,947467.25,3.24,1.14
BLD_050,Standard,370740.14,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 64584.7, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 59954.25, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 109831.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",246370.45,205054.16,30758.12,79713.66,55.31,61.43,8.01,211232.77,85.74,G,D,educational,1598.78,G,1933,91,34695.7,652449.94,0.635,2688125.46,91.035,1958145.8,3.09,1.2
