node_id,x_mm,y_mm,z_mm,T_C,Ux_um,Uy_um,Uz_um,sigma_xx_MPa,sigma_yy_MPa,sigma_zz_MPa,sigma_xy_MPa,sigma_yz_MPa,sigma_xz_MPa,epsilon_xx,epsilon_yy,epsilon_zz,epsilon_xy,epsilon_yz,epsilon_xz
140,0.296,5.861,0.243,403.76,1.17,23.154,0.96,-79.539,-70.546,-25.856,0.612,4.994,-0.489,0.00364196,0.00370116,0.0039953,8.06e-06,6.575e-05,-6.44e-06
141,0.296,5.861,0.276,388.7,1.123,22.233,1.045,-81.596,-68.369,-21.854,-0.301,3.211,1.493,0.00346632,0.00355338,0.00385954,-3.96e-06,4.227e-05,1.965e-05
142,0.296,5.861,0.308,366.11,1.053,20.852,1.096,-79.822,-67.69,-22.461,0.018,-0.351,-0.721,0.00324015,0.00332,0.00361769,2.3e-07,-4.62e-06,-9.49e-06
143,0.296,5.861,0.34,336.0,0.96,19.011,1.104,-63.09,-52.92,-16.312,0.474,1.584,-1.522,0.00299013,0.00305707,0.00329802,6.24e-06,2.086e-05,-2.004e-05
144,0.296,5.861,0.373,298.35,0.844,16.71,1.063,-58.328,-47.982,-13.994,-0.676,0.352,1.926,0.00261412,0.00268222,0.00290593,-8.89e-06,4.63e-06,2.535e-05
145,0.296,6.371,0.016,285.54,0.805,17.312,0.044,-46.08,-44.906,-17.993,0.137,-1.07,-0.21,0.00254729,0.00255501,0.00273215,1.8e-06,-1.408e-05,-2.76e-06
146,0.296,6.371,0.049,321.42,0.915,19.696,0.15,-69.919,-60.78,-21.573,0.076,2.142,1.183,0.00281754,0.0028777,0.00313576,1e-06,2.819e-05,1.558e-05
147,0.296,6.371,0.081,350.13,1.004,21.603,0.275,-66.296,-58.865,-22.401,0.557,-1.085,1.179,0.00313504,0.00318395,0.00342396,7.33e-06,-1.428e-05,1.553e-05
148,0.296,6.371,0.113,371.66,1.07,23.034,0.41,-77.692,-69.389,-18.906,0.255,0.133,2.508,0.00330711,0.00336176,0.00369404,3.35e-06,1.74e-06,3.302e-05
149,0.296,6.371,0.146,386.01,1.115,23.988,0.549,-82.898,-69.058,-22.511,-0.264,-1.574,-0.153,0.00343291,0.00352401,0.00383038,-3.48e-06,-2.072e-05,-2.02e-06
150,0.296,6.371,0.178,393.19,1.137,24.464,0.685,-82.278,-70.966,-22.081,-0.115,-0.173,-0.455,0.0035129,0.00358735,0.00390911,-1.52e-06,-2.28e-06,-5.99e-06
151,0.296,6.371,0.211,393.19,1.137,24.464,0.809,-77.14,-67.838,-23.511,-0.353,-0.436,0.66,0.00353835,0.00359958,0.00389134,-4.65e-06,-5.74e-06,8.69e-06
152,0.296,6.371,0.243,386.01,1.115,23.988,0.915,-78.872,-73.028,-19.989,0.178,-4.218,0.25,0.00345626,0.00349473,0.00384383,2.35e-06,-5.552e-05,3.29e-06
153,0.296,6.371,0.276,371.66,1.07,23.034,0.996,-68.81,-62.273,-23.072,0.184,0.086,1.006,0.00335111,0.00339414,0.00365216,2.43e-06,1.13e-06,1.325e-05
154,0.296,6.371,0.308,350.13,1.004,21.603,1.044,-74.707,-64.867,-18.413,-0.151,0.867,-0.21,0.00309242,0.00315719,0.00346295,-1.99e-06,1.142e-05,-2.76e-06
155,0.296,6.371,0.34,321.42,0.915,19.696,1.052,-61.912,-55.978,-16.97,0.075,0.029,1.412,0.00284897,0.00288803,0.00314477,9.8e-07,3.9e-07,1.859e-05
156,0.296,6.371,0.373,285.54,0.805,17.312,1.013,-61.206,-44.932,-14.192,-0.199,0.344,-0.887,0.0024616,0.00256871,0.00277104,-2.62e-06,4.53e-06,-1.168e-05
157,0.296,6.88,0.016,267.44,0.749,17.398,0.041,-53.297,-48.454,-13.218,-0.133,-1.526,-0.393,0.00231833,0.0023502,0.00258213,-1.75e-06,-2.009e-05,-5.17e-06
158,0.296,6.88,0.049,300.83,0.852,19.794,0.14,-55.017,-52.949,-21.274,0.43,-0.552,-1.604,0.00267271,0.00268632,0.0028948,5.66e-06,-7.27e-06,-2.112e-05
159,0.296,6.88,0.081,327.54,0.934,21.711,0.256,-71.711,-64.397,-21.154,-0.035,1.41,1.005,0.00287568,0.00292382,0.00320844,-4.5e-07,1.856e-05,1.323e-05
160,0.296,6.88,0.113,347.57,0.996,23.148,0.382,-69.721,-62.599,-20.155,-0.186,0.869,0.036,0.00309189,0.00313877,0.00341813,-2.44e-06,1.144e-05,4.7e-07
161,0.296,6.88,0.146,360.93,1.037,24.107,0.511,-72.221,-64.406,-22.734,0.456,1.097,0.174,0.00322315,0.00327459,0.00354887,6e-06,1.444e-05,2.29e-06
162,0.296,6.88,0.178,367.61,1.058,24.586,0.637,-73.214,-67.743,-17.117,-0.549,-3.122,-1.886,0.0032847,0.0033207,0.00365392,-7.23e-06,-4.109e-05,-2.482e-05
163,0.296,6.88,0.211,367.61,1.058,24.586,0.753,-70.904,-59.632,-20.07,-0.031,-0.618,-2.413,0.00329077,0.00336497,0.00362536,-4e-07,-8.14e-06,-3.177e-05
164,0.296,6.88,0.243,360.93,1.037,24.107,0.852,-74.249,-61.025,-22.1,-0.129,-1.885,-1.286,0.00320738,0.00329441,0.00355062,-1.7e-06,-2.481e-05,-1.693e-05
165,0.296,6.88,0.276,347.57,0.996,23.148,0.927,-67.236,-70.37,-17.86,-0.092,-0.146,3.799,0.0031119,0.00309127,0.00343689,-1.21e-06,-1.92e-06,5.001e-05
166,0.296,6.88,0.308,327.54,0.934,21.711,0.972,-60.956,-60.719,-18.065,-0.006,1.368,1.169,0.00292506,0.00292662,0.00320736,-8e-08,1.8e-05,1.539e-05
167,0.296,6.88,0.34,300.83,0.852,19.794,0.979,-58.563,-51.209,-16.63,0.235,0.414,1.214,0.0026459,0.0026943,0.0029219,3.09e-06,5.45e-06,1.599e-05
168,0.296,6.88,0.373,267.44,0.749,17.398,0.943,-49.441,-43.39,-15.992,-0.25,0.373,0.144,0.0023362,0.00237602,0.00255636,-3.29e-06,4.91e-06,1.89e-06
169,0.296,7.39,0.016,245.25,0.68,16.976,0.037,-52.149,-43.741,-15.509,0.232,-4.037,-0.26,0.00209006,0.0021454,0.00233122,3.05e-06,-5.314e-05,-3.43e-06
170,0.296,7.39,0.049,275.58,0.774,19.314,0.127,-49.686,-49.705,-17.497,0.029,0.108,1.102,0.00242936,0.00242924,0.00264123,3.8e-07,1.42e-06,1.451e-05
171,0.296,7.39,0.081,299.85,0.849,21.184,0.232,-61.518,-48.044,-18.455,-0.115,-1.375,-4.639,0.00261819,0.00270688,0.00290163,-1.51e-06,-1.81e-05,-6.106e-05
172,0.296,7.39,0.113,318.05,0.905,22.587,0.347,-60.29,-53.384,-19.867,0.099,-1.064,0.084,0.00282285,0.00286831,0.00308892,1.3e-06,-1.401e-05,1.1e-06
173,0.296,7.39,0.146,330.18,0.942,23.522,0.464,-66.152,-60.954,-20.263,0.091,0.237,3.193,0.00292772,0.00296194,0.00322976,1.2e-06,3.12e-06,4.204e-05
174,0.296,7.39,0.178,336.25,0.961,23.99,0.579,-65.6,-63.156,-15.942,-0.095,-4.198,-3.111,0.00299137,0.00300746,0.00331822,-1.25e-06,-5.527e-05,-4.095e-05
175,0.296,7.39,0.211,336.25,0.961,23.99,0.684,-62.232,-65.995,-19.319,0.128,-1.128,2.383,0.00301702,0.00299225,0.00329947,1.68e-06,-1.484e-05,3.138e-05
176,0.296,7.39,0.243,330.18,0.942,23.522,0.774,-67.491,-64.076,-16.078,-0.001,-3.197,-1.652,0.00291924,0.00294173,0.00325765,-1e-08,-4.208e-05,-2.175e-05
177,0.296,7.39,0.276,318.05,0.905,22.587,0.842,-60.099,-60.773,-18.442,-0.121,-0.788,2.61,0.00283117,0.00282673,0.00310535,-1.59e-06,-1.038e-05,3.435e-05
178,0.296,7.39,0.308,299.85,0.849,21.184,0.883,-55.138,-51.042,-18.085,0.17,1.05,0.788,0.0026556,0.00268256,0.00289948,2.24e-06,1.383e-05,1.037e-05
179,0.296,7.39,0.34,275.58,0.774,19.314,0.89,-52.977,-48.102,-15.459,-0.024,-0.652,-0.51,0.00240727,0.00243936,0.00265421,-3.2e-07,-8.58e-06,-6.72e-06
180,0.296,7.39,0.373,245.25,0.68,16.976,0.856,-47.62,-38.782,-12.987,-0.157,0.997,-1.28,0.00210519,0.00216337,0.00233315,-2.06e-06,1.312e-05,-1.685e-05
181,0.296,7.9,0.016,220.34,0.603,16.095,0.033,-30.022,-36.607,-14.024,-0.102,1.516,1.641,0.00193836,0.00189502,0.00204366,-1.34e-06,1.996e-05,2.16e-05
182,0.296,7.9,0.049,247.24,0.686,18.311,0.113,-53.929,-47.17,-17.073,-0.032,-0.185,-1.445,0.00210746,0.00215195,0.00235005,-4.3e-07,-2.43e-06,-1.903e-05
183,0.296,7.9,0.081,268.77,0.753,20.085,0.206,-40.535,-45.861,-19.378,0.02,3.098,0.693,0.00240496,0.0023699,0.00254421,2.6e-07,4.078e-05,9.12e-06
184,0.296,7.9,0.113,284.91,0.803,21.415,0.308,-52.399,-49.575,-18.854,-0.001,0.209,-1.18,0.00251363,0.00253222,0.00273442,-1e-08,2.75e-06,-1.554e-05
185,0.296,7.9,0.146,295.67,0.836,22.301,0.412,-68.173,-51.019,-16.138,0.017,0.745,-1.56,0.00253977,0.00265268,0.00288227,2.2e-07,9.81e-06,-2.053e-05
186,0.296,7.9,0.178,301.05,0.852,22.745,0.513,-57.687,-52.125,-15.433,0.059,-1.758,-0.329,0.00265258,0.0026892,0.0029307,7.7e-07,-2.314e-05,-4.33e-06
187,0.296,7.9,0.211,301.05,0.852,22.745,0.607,-60.82,-61.833,-18.539,-0.001,0.516,0.485,0.00265146,0.00264478,0.00292975,-2e-08,6.79e-06,6.39e-06
188,0.296,7.9,0.243,295.67,0.836,22.301,0.686,-55.378,-49.118,-18.163,-0.017,-1.383,0.588,0.0026085,0.00264971,0.00285345,-2.2e-07,-1.821e-05,7.74e-06
189,0.296,7.9,0.276,284.91,0.803,21.415,0.747,-57.028,-47.291,-15.142,-0.015,1.894,-1.33,0.00248149,0.00254558,0.00275718,-2e-07,2.494e-05,-1.751e-05
190,0.296,7.9,0.308,268.77,0.753,20.085,0.783,-52.821,-52.926,-14.54,-0.01,-2.536,-0.827,0.00234183,0.00234114,0.00259379,-1.3e-07,-3.339e-05,-1.089e-05
191,0.296,7.9,0.34,247.24,0.686,18.311,0.789,-43.369,-45.424,-17.185,-0.047,-2.13,-0.192,0.00216207,0.00214854,0.00233441,-6.2e-07,-2.804e-05,-2.53e-06
192,0.296,7.9,0.373,220.34,0.603,16.095,0.76,-40.449,-37.574,-11.181,0.002,-1.592,3.259,0.00188018,0.00189911,0.00207282,3e-08,-2.096e-05,4.29e-05
193,0.296,8.409,0.016,194.14,0.522,14.835,0.029,-36.718,-37.155,-12.063,0.0,-0.214,1.292,0.00162751,0.00162463,0.00178979,0.0,-2.82e-06,1.701e-05
194,0.296,8.409,0.049,217.44,0.594,16.878,0.098,-34.244,-49.665,-14.13,-0.0,1.446,0.41,0.00190156,0.00180005,0.00203395,-0.0,1.904e-05,5.39e-06
195,0.296,8.409,0.081,236.08,0.652,18.513,0.178,-37.979,-36.356,-15.986,-0.0,-0.977,3.651,0.00206192,0.0020726,0.00220668,-0.0,-1.287e-05,4.806e-05
196,0.296,8.409,0.113,250.05,0.695,19.739,0.266,-53.534,-40.977,-15.065,-0.0,-0.365,0.689,0.00212885,0.0022115,0.00238205,-0.0,-4.81e-06,9.07e-06
197,0.296,8.409,0.146,259.37,0.724,20.556,0.357,-45.124,-44.176,-13.663,0.0,2.696,0.45,0.00227331,0.00227955,0.00248039,0.0,3.549e-05,5.93e-06
198,0.296,8.409,0.178,264.03,0.738,20.965,0.444,-49.899,-48.413,-14.469,0.0,-3.309,-1.336,0.00230247,0.00231226,0.00253568,0.0,-4.356e-05,-1.758e-05
199,0.296,8.409,0.211,264.03,0.738,20.965,0.525,-46.79,-49.565,-13.394,0.0,-0.806,-0.099,0.00231924,0.00230097,0.00253905,0.0,-1.061e-05,-1.3e-06
200,0.296,8.409,0.243,259.37,0.724,20.556,0.594,-45.149,-41.001,-17.865,-0.0,0.414,0.245,0.00227443,0.00230173,0.00245402,-0.0,5.45e-06,3.22e-06
201,0.296,8.409,0.276,250.05,0.695,19.739,0.647,-47.57,-50.938,-14.412,-0.0,-1.028,-0.423,0.00217219,0.00215003,0.00239044,-0.0,-1.353e-05,-5.57e-06
202,0.296,8.409,0.308,236.08,0.652,18.513,0.678,-42.053,-50.018,-14.738,-0.0,1.602,1.488,0.00205525,0.00200283,0.00223504,-0.0,2.109e-05,1.958e-05
203,0.296,8.409,0.34,217.44,0.594,16.878,0.683,-48.131,-39.293,-13.491,-0.0,0.855,-1.176,0.00181367,0.00187183,0.00204166,-0.0,1.126e-05,-1.548e-05
204,0.296,8.409,0.373,194.14,0.522,14.835,0.658,-40.772,-38.181,-10.003,0.0,1.052,0.587,0.00160451,0.00162157,0.00180703,0.0,1.385e-05,7.73e-06
205,0.296,8.919,0.016,167.99,0.442,13.301,0.024,-30.113,-30.38,-9.416,-0.0,-0.098,-0.421,0.00137857,0.00137682,0.0015148,-0.0,-1.29e-06,-5.54e-06
206,0.296,8.919,0.049,187.68,0.502,15.133,0.083,-36.57,-29.518,-10.802,-0.0,-0.18,-0.064,0.00155,0.00159642,0.00171961,-0.0,-2.37e-06,-8.5e-07
207,0.296,8.919,0.081,203.43,0.551,16.599,0.151,-42.296,-37.697,-12.958,-0.0,-1.341,1.071,0.00169626,0.00172653,0.00188936,-0.0,-1.765e-05,1.41e-05
208,0.296,8.919,0.113,215.25,0.588,17.698,0.225,-45.175,-42.481,-13.653,-0.0,1.657,-0.002,0.00181076,0.0018285,0.00201824,-0.0,2.181e-05,-3e-08
209,0.296,8.919,0.146,223.13,0.612,18.43,0.301,-35.053,-39.607,-11.271,-0.0,0.187,1.35,0.00194075,0.00191078,0.00209729,-0.0,2.47e-06,1.777e-05
210,0.296,8.919,0.178,227.07,0.624,18.797,0.376,-37.828,-36.678,-10.505,0.0,1.072,-1.512,0.00196244,0.00197002,0.00214228,0.0,1.411e-05,-1.99e-05
211,0.296,8.919,0.211,227.07,0.624,18.797,0.444,-41.143,-40.576,-17.894,0.0,-3.006,0.992,0.00195847,0.0019622,0.00211149,0.0,-3.957e-05,1.306e-05
212,0.296,8.919,0.243,223.13,0.612,18.43,0.502,-45.442,-41.525,-13.841,0.0,-1.254,0.318,0.00189056,0.00191633,0.00209855,0.0,-1.651e-05,4.18e-06
213,0.296,8.919,0.276,215.25,0.588,17.698,0.547,-36.813,-38.913,-11.262,-0.0,-2.571,1.654,0.0018483,0.00183448,0.00201648,-0.0,-3.384e-05,2.177e-05
214,0.296,8.919,0.308,203.43,0.551,16.599,0.573,-45.381,-32.287,-10.455,0.0,2.668,-1.296,0.00167005,0.00175624,0.00189994,0.0,3.512e-05,-1.706e-05
215,0.296,8.919,0.34,187.68,0.502,15.133,0.578,-37.021,-34.538,-10.588,0.0,0.37,2.448,0.00155346,0.0015698,0.00172744,0.0,4.87e-06,3.223e-05
216,0.296,8.919,0.373,167.99,0.442,13.301,0.556,-27.261,-32.476,-8.324,-0.0,-1.718,-1.449,0.00139509,0.00136076,0.00151973,-0.0,-2.262e-05,-1.907e-05
217,0.296,9.429,0.016,143.01,0.364,11.605,0.02,-27.681,-25.929,-10.894,0.0,-0.719,0.616,0.00112745,0.00113898,0.00123794,0.0,-9.46e-06,8.1e-06
218,0.296,9.429,0.049,159.26,0.415,13.203,0.068,-33.753,-28.318,-6.132,-0.0,-0.532,-0.055,0.00126152,0.00129729,0.00144332,-0.0,-7.01e-06,-7.3e-07
219,0.296,9.429,0.081,172.26,0.455,14.482,0.124,-32.451,-31.311,-7.315,0.0,-0.821,-0.179,0.00140921,0.00141672,0.00157466,0.0,-1.081e-05,-2.36e-06
220,0.296,9.429,0.113,182.01,0.485,15.441,0.186,-34.314,-31.534,-8.471,0.0,-0.142,-1.675,0.00150262,0.00152092,0.00167272,0.0,-1.87e-06,-2.206e-05
221,0.296,9.429,0.146,188.52,0.505,16.08,0.249,-33.451,-27.188,-12.526,0.0,1.107,2.22,0.0015747,0.00161593,0.00171243,0.0,1.458e-05,2.922e-05
222,0.296,9.429,0.178,191.77,0.515,16.4,0.31,-41.312,-32.325,-12.878,-0.0,-3.607,-3.235,0.00157317,0.00163233,0.00176033,-0.0,-4.748e-05,-4.259e-05
223,0.296,9.429,0.211,191.77,0.515,16.4,0.366,-29.617,-36.674,-9.058,0.0,-2.28,2.132,0.00163651,0.00159006,0.00177183,0.0,-3.001e-05,2.806e-05
224,0.296,9.429,0.243,188.52,0.505,16.08,0.415,-34.164,-39.087,-9.645,0.0,-1.496,0.397,0.0015819,0.0015495,0.00174328,0.0,-1.969e-05,5.23e-06
225,0.296,9.429,0.276,182.01,0.485,15.441,0.451,-42.293,-30.691,-3.787,0.0,-1.514,1.786,0.0014531,0.00152947,0.00170655,0.0,-1.993e-05,2.351e-05
226,0.296,9.429,0.308,172.26,0.455,14.482,0.473,-29.736,-31.043,-7.258,-0.0,-1.155,0.129,0.00142337,0.00141477,0.00157132,-0.0,-1.52e-05,1.69e-06
227,0.296,9.429,0.34,159.26,0.415,13.203,0.477,-31.779,-28.811,-9.349,-0.0,0.657,-0.385,0.00127663,0.00129617,0.00142427,-0.0,8.65e-06,-5.07e-06
228,0.296,9.429,0.373,143.01,0.364,11.605,0.459,-26.616,-18.748,-7.844,0.0,1.01,0.11,0.00112065,0.00117244,0.00124421,0.0,1.329e-05,1.45e-06
229,0.296,9.938,0.016,120.08,0.294,9.856,0.016,-18.475,-17.726,-3.887,0.0,0.411,0.328,0.0009191,0.00092403,0.00101512,0.0,5.41e-06,4.32e-06
230,0.296,9.938,0.049,133.18,0.334,11.213,0.055,-21.894,-12.298,-9.204,-0.0,1.028,1.5,0.00103723,0.00110038,0.00112075,-0.0,1.353e-05,1.975e-05
231,0.296,9.938,0.081,143.65,0.366,12.299,0.1,-27.227,-25.74,-3.779,0.0,1.443,-2.262,0.0011277,0.00113749,0.00128204,0.0,1.899e-05,-2.978e-05
232,0.296,9.938,0.113,151.51,0.391,13.114,0.15,-26.045,-25.788,-10.019,0.0,1.63,-1.292,0.00122368,0.00122537,0.00132916,0.0,2.146e-05,-1.7e-05
233,0.296,9.938,0.146,156.75,0.407,13.657,0.2,-36.047,-25.786,-10.605,-0.0,1.171,-3.633,0.00122542,0.00129295,0.00139288,-0.0,1.542e-05,-4.782e-05
234,0.296,9.938,0.178,159.37,0.415,13.928,0.25,-25.928,-25.898,-7.136,0.0,1.221,-2.072,0.00130287,0.00130306,0.00142656,0.0,1.607e-05,-2.728e-05
235,0.296,9.938,0.211,159.37,0.415,13.928,0.295,-32.359,-28.03,-10.607,-0.0,1.858,-3.588,0.00127524,0.00130374,0.00141841,-0.0,2.446e-05,-4.724e-05
236,0.296,9.938,0.243,156.75,0.407,13.657,0.334,-27.301,-34.114,-9.673,0.0,-1.566,2.906,0.00128133,0.00123649,0.00139736,0.0,-2.062e-05,3.825e-05
237,0.296,9.938,0.276,151.51,0.391,13.114,0.364,-26.377,-23.174,-8.419,0.0,-0.79,-0.281,0.00121675,0.00123783,0.00133495,0.0,-1.04e-05,-3.7e-06
238,0.296,9.938,0.308,143.65,0.366,12.299,0.381,-22.095,-19.92,-9.979,-0.0,2.16,-2.08,0.00115568,0.00116999,0.00123542,-0.0,2.844e-05,-2.739e-05
239,0.296,9.938,0.34,133.18,0.334,11.213,0.384,-17.586,-29.959,-5.691,-0.0,0.22,0.234,0.00107761,0.00099616,0.0011559,-0.0,2.9e-06,3.08e-06
240,0.296,9.938,0.373,120.08,0.294,9.856,0.37,-16.714,-22.443,-5.065,0.0,0.599,0.202,0.00093574,0.00089803,0.00101242,0.0,7.89e-06,2.66e-06
241,0.888,0.255,0.016,143.01,1.093,0.314,0.02,-25.635,-9.707,-9.534,0.0,1.453,-1.058,0.00111693,0.00122176,0.00122291,0.0,1.913e-05,-1.393e-05
242,0.888,0.255,0.049,159.26,1.244,0.357,0.068,-25.037,-20.003,-9.298,0.0,-0.714,-1.061,0.00130194,0.00133508,0.00140554,0.0,-9.4e-06,-1.396e-05
243,0.888,0.255,0.081,172.26,1.364,0.391,0.124,-26.811,-22.902,-9.751,-0.0,0.753,-1.034,0.00143214,0.00145788,0.00154443,-0.0,9.91e-06,-1.361e-05
244,0.888,0.255,0.113,182.01,1.455,0.417,0.186,-36.878,-24.893,-11.516,0.0,-0.257,-1.663,0.00148449,0.00156337,0.00165142,0.0,-3.39e-06,-2.189e-05
245,0.888,0.255,0.146,188.52,1.515,0.435,0.249,-38.791,-20.65,-12.344,0.0,-0.431,-0.948,0.00153787,0.00165727,0.00171194,0.0,-5.67e-06,-1.248e-05
246,0.888,0.255,0.178,191.77,1.545,0.443,0.31,-33.057,-27.116,-8.232,-0.0,1.549,-1.857,0.00160538,0.00164449,0.00176878,-0.0,2.039e-05,-2.445e-05
247,0.888,0.255,0.211,191.77,1.545,0.443,0.366,-30.037,-26.941,-8.429,0.0,-0.29,1.465,0.00162159,0.00164197,0.00176382,0.0,-3.82e-06,1.929e-05
248,0.888,0.255,0.243,188.52,1.515,0.435,0.415,-29.237,-34.268,-11.082,0.0,-0.931,2.53,0.00160417,0.00157106,0.00172367,0.0,-1.226e-05,3.331e-05
249,0.888,0.255,0.276,182.01,1.455,0.417,0.451,-34.688,-29.864,-12.236,-0.0,-0.345,-0.896,0.00150318,0.00153493,0.00165096,-0.0,-4.54e-06,-1.179e-05
250,0.888,0.255,0.308,172.26,1.364,0.391,0.473,-29.875,-24.768,-10.186,-0.0,0.957,2.004,0.00141854,0.00145215,0.00154813,-0.0,1.259e-05,2.638e-05
251,0.888,0.255,0.34,159.26,1.244,0.357,0.477,-22.8,-18.63,-8.942,0.0,1.298,0.727,0.00131182,0.00133927,0.00140303,0.0,1.708e-05,9.57e-06
252,0.888,0.255,0.373,143.01,1.093,0.314,0.459,-25.252,-16.946,-7.37,0.0,1.142,0.402,0.00112518,0.00117985,0.00124288,0.0,1.503e-05,5.29e-06
253,0.888,0.764,0.016,171.46,1.357,1.168,0.025,-30.535,-24.035,-12.714,-0.0,0.843,0.366,0.00140881,0.00145159,0.00152611,-0.0,1.11e-05,4.81e-06
254,0.888,0.764,0.049,191.63,1.544,1.329,0.085,-29.649,-26.757,-12.383,-0.0,0.924,-0.45,0.00162687,0.00164591,0.00174051,-0.0,1.216e-05,-5.93e-06
255,0.888,0.764,0.081,207.77,1.693,1.457,0.154,-38.215,-26.672,-13.784,-0.0,-1.061,0.268,0.00175088,0.00182685,0.00191168,-0.0,-1.397e-05,3.52e-06
256,0.888,0.764,0.113,219.87,1.805,1.554,0.231,-45.18,-29.963,-9.464,0.0,1.112,-0.602,0.00183852,0.00193868,0.0020736,0.0,1.464e-05,-7.92e-06
257,0.888,0.764,0.146,227.94,1.88,1.618,0.309,-43.986,-30.942,-14.737,0.0,-2.494,2.162,0.00193672,0.00202257,0.00212923,0.0,-3.283e-05,2.846e-05
258,0.888,0.764,0.178,231.97,1.917,1.65,0.385,-49.095,-38.484,-11.487,0.0,-0.914,-1.239,0.00195665,0.00202649,0.00220419,0.0,-1.203e-05,-1.631e-05
259,0.888,0.764,0.211,231.97,1.917,1.65,0.455,-42.588,-31.617,-14.324,0.0,-0.782,2.853,0.00198661,0.00205882,0.00217264,0.0,-1.029e-05,3.756e-05
260,0.888,0.764,0.243,227.94,1.88,1.618,0.515,-46.952,-27.22,-10.089,-0.0,2.715,-1.431,0.00191059,0.00204046,0.00215322,-0.0,3.573e-05,-1.884e-05
261,0.888,0.764,0.276,219.87,1.805,1.554,0.56,-43.699,-33.885,-13.526,0.0,-0.656,1.094,0.00185622,0.00192081,0.00205481,0.0,-8.64e-06,1.44e-05
262,0.888,0.764,0.308,207.77,1.693,1.457,0.587,-34.018,-23.397,-8.225,0.0,-0.977,0.753,0.00176258,0.00183248,0.00193235,0.0,-1.287e-05,9.92e-06
263,0.888,0.764,0.34,191.63,1.544,1.329,0.592,-34.313,-25.218,-6.698,0.0,-0.097,-2.817,0.00159304,0.00165291,0.0017748,0.0,-1.27e-06,-3.708e-05
264,0.888,0.764,0.373,171.46,1.357,1.168,0.569,-38.135,-21.888,-12.165,-0.0,1.541,1.091,0.00136478,0.00147172,0.00153572,-0.0,2.028e-05,1.437e-05
265,0.888,1.274,0.016,202.46,1.644,2.358,0.03,-39.537,-24.219,-10.766,0.0,0.126,0.3,0.00168175,0.00178257,0.00187112,0.0,1.66e-06,3.94e-06
266,0.888,1.274,0.049,226.9,1.87,2.683,0.102,-50.012,-28.327,-16.397,0.0,-0.976,-0.476,0.00189242,0.00203516,0.00211368,0.0,-1.285e-05,-6.26e-06
267,0.888,1.274,0.081,246.45,2.052,2.943,0.187,-52.922,-33.022,-12.96,-0.0,-0.106,0.89,0.0020823,0.00221328,0.00234533,-0.0,-1.4e-06,1.172e-05
268,0.888,1.274,0.113,261.12,2.187,3.138,0.279,-48.643,-34.855,-15.998,0.0,-0.402,0.822,0.00226414,0.00235489,0.00247901,0.0,-5.29e-06,1.082e-05
269,0.888,1.274,0.146,270.9,2.278,3.268,0.374,-56.906,-34.341,-17.535,-0.0,-1.711,2.763,0.00232307,0.00247159,0.00258221,-0.0,-2.252e-05,3.638e-05
270,0.888,1.274,0.178,275.78,2.323,3.333,0.466,-54.532,-35.057,-18.447,-0.0,1.376,-1.817,0.00238877,0.00251695,0.00262628,-0.0,1.812e-05,-2.391e-05
271,0.888,1.274,0.211,275.78,2.323,3.333,0.551,-46.218,-43.97,-13.367,0.0,3.377,-1.77,0.00243802,0.00245281,0.00265424,0.0,4.445e-05,-2.33e-05
272,0.888,1.274,0.243,270.9,2.278,3.268,0.624,-48.734,-35.246,-14.839,0.0,-1.253,1.167,0.00236468,0.00245346,0.00258778,0.0,-1.65e-05,1.536e-05
273,0.888,1.274,0.276,261.12,2.187,3.138,0.679,-50.788,-29.682,-15.393,-0.0,-1.047,-1.567,0.00224558,0.0023845,0.00247855,-0.0,-1.378e-05,-2.063e-05
274,0.888,1.274,0.308,246.45,2.052,2.943,0.711,-48.63,-32.175,-11.565,0.0,1.112,2.03,0.00210257,0.00221087,0.00234653,0.0,1.464e-05,2.672e-05
275,0.888,1.274,0.34,226.9,1.87,2.683,0.717,-41.753,-39.263,-10.623,0.0,-2.142,-1.771,0.001943,0.00195939,0.0021479,0.0,-2.82e-05,-2.332e-05
276,0.888,1.274,0.373,202.46,1.644,2.358,0.69,-38.822,-27.032,-8.826,-0.0,0.657,-1.223,0.00168664,0.00176425,0.00188408,-0.0,8.65e-06,-1.61e-05
277,0.888,1.784,0.016,234.92,1.945,3.906,0.035,-34.131,-34.248,-13.75,0.08,0.609,0.79,0.00206523,0.00206446,0.00219937,1.06e-06,8.01e-06,1.04e-05
278,0.888,1.784,0.049,263.84,2.213,4.443,0.121,-55.669,-40.665,-17.274,0.098,-0.06,0.828,0.00226349,0.00236224,0.0025162,1.29e-06,-7.9e-07,1.091e-05
279,0.888,1.784,0.081,286.97,2.427,4.874,0.221,-60.108,-38.505,-16.223,0.053,0.836,0.134,0.00247702,0.0026192,0.00276587,7e-07,1.1e-05,1.76e-06
280,0.888,1.784,0.113,304.31,2.588,5.197,0.331,-57.407,-45.412,-18.939,-0.216,0.159,-2.963,0.00268418,0.00276314,0.00293738,-2.85e-06,2.09e-06,-3.9e-05
281,0.888,1.784,0.146,315.88,2.695,5.412,0.443,-66.548,-48.656,-15.928,0.039,3.03,-1.214,0.0027561,0.00287386,0.00308927,5.1e-07,3.989e-05,-1.598e-05
