Material,Temperature_C,Stress_MPa,Time_hours,Creep_Strain_percent
8YSZ,700,150,767.6767676767677,2.4184080478623793e-33
8YSZ,700,150,777.7777777777777,2.4001122289866008e-33
8YSZ,700,150,787.8787878787879,2.3122510854149422e-33
8YSZ,700,150,797.9797979797979,2.4871203574252586e-33
8YSZ,700,150,808.0808080808081,2.3890671893765383e-33
8YSZ,700,150,818.1818181818181,2.321243336935161e-33
8YSZ,700,150,828.2828282828282,2.4134286446217203e-33
8YSZ,700,150,838.3838383838383,2.5651419083006587e-33
8YSZ,700,150,848.4848484848484,2.5272052123892526e-33
8YSZ,700,150,858.5858585858585,2.448114090011562e-33
8YSZ,700,150,868.6868686868686,2.457536198625578e-33
8YSZ,700,150,878.7878787878788,2.4689957226138205e-33
8YSZ,700,150,888.8888888888888,2.6583816039417093e-33
8YSZ,700,150,898.989898989899,2.5406008881082706e-33
8YSZ,700,150,909.090909090909,2.5536242700196546e-33
8YSZ,700,150,919.1919191919192,2.608516834098552e-33
8YSZ,700,150,929.2929292929292,2.5576428484607626e-33
8YSZ,700,150,939.3939393939394,2.528721701610718e-33
8YSZ,700,150,949.4949494949494,2.542472592960282e-33
8YSZ,700,150,959.5959595959596,2.5609716317782363e-33
8YSZ,700,150,969.6969696969696,2.572492610423644e-33
8YSZ,700,150,979.7979797979797,2.6406005556445374e-33
8YSZ,700,150,989.8989898989898,2.5969927359129065e-33
8YSZ,700,150,1000.0,2.6588359019988952e-33
8YSZ,750,50,0.0,0.0
8YSZ,750,50,10.1010101010101,2.246654688182955e-33
8YSZ,750,50,20.2020202020202,2.837608402587946e-33
8YSZ,750,50,30.3030303030303,3.0422300434008458e-33
8YSZ,750,50,40.4040404040404,3.656340001447093e-33
8YSZ,750,50,50.505050505050505,3.870262177944274e-33
8YSZ,750,50,60.6060606060606,4.189779913670331e-33
8YSZ,750,50,70.7070707070707,3.908371242563257e-33
8YSZ,750,50,80.8080808080808,4.753348911318022e-33
8YSZ,750,50,90.9090909090909,4.630914511576803e-33
8YSZ,750,50,101.01010101010101,4.9749962828345e-33
8YSZ,750,50,111.1111111111111,4.813757695966626e-33
8YSZ,750,50,121.2121212121212,5.2075121195407604e-33
8YSZ,750,50,131.3131313131313,5.0844528615199414e-33
8YSZ,750,50,141.4141414141414,5.2796789111769875e-33
8YSZ,750,50,151.5151515151515,5.820325414954789e-33
8YSZ,750,50,161.6161616161616,5.590586047880656e-33
8YSZ,750,50,171.7171717171717,5.773791356971153e-33
8YSZ,750,50,181.8181818181818,5.998183100392016e-33
8YSZ,750,50,191.91919191919192,6.039326970957818e-33
8YSZ,750,50,202.02020202020202,6.079733147889345e-33
8YSZ,750,50,212.1212121212121,6.218000975795908e-33
8YSZ,750,50,222.2222222222222,6.696147705021668e-33
8YSZ,750,50,232.3232323232323,6.327149192625556e-33
8YSZ,750,50,242.4242424242424,6.46652809427006e-33
8YSZ,750,50,252.5252525252525,6.72027345528351e-33
8YSZ,750,50,262.6262626262626,6.818682391282017e-33
8YSZ,750,50,272.7272727272727,6.92047498908023e-33
8YSZ,750,50,282.8282828282828,6.892782545882594e-33
8YSZ,750,50,292.9292929292929,6.607348990261736e-33
8YSZ,750,50,303.030303030303,7.257983331800768e-33
8YSZ,750,50,313.1313131313131,6.753675588762172e-33
8YSZ,750,50,323.2323232323232,7.132042674417187e-33
8YSZ,750,50,333.3333333333333,6.978444283824253e-33
8YSZ,750,50,343.4343434343434,7.19682320920987e-33
8YSZ,750,50,353.5353535353535,7.351807125934246e-33
8YSZ,750,50,363.6363636363636,7.418838655710367e-33
8YSZ,750,50,373.73737373737373,7.508591019546208e-33
8YSZ,750,50,383.83838383838383,7.842409946822044e-33
8YSZ,750,50,393.93939393939394,7.647328566994525e-33
8YSZ,750,50,404.04040404040404,7.552248262282289e-33
8YSZ,750,50,414.1414141414141,7.892064575637741e-33
8YSZ,750,50,424.2424242424242,8.007350251508389e-33
8YSZ,750,50,434.3434343434343,7.504773304387033e-33
8YSZ,750,50,444.4444444444444,7.991772813168735e-33
8YSZ,750,50,454.5454545454545,8.075884166299283e-33
8YSZ,750,50,464.6464646464646,7.895961377663304e-33
8YSZ,750,50,474.7474747474747,8.354979644904376e-33
8YSZ,750,50,484.8484848484848,8.043394869448854e-33
8YSZ,750,50,494.9494949494949,8.165579128242027e-33
8YSZ,750,50,505.050505050505,8.146828003990504e-33
8YSZ,750,50,515.1515151515151,8.246892474116946e-33
8YSZ,750,50,525.2525252525252,8.023188699970128e-33
8YSZ,750,50,535.3535353535353,7.987681790576952e-33
8YSZ,750,50,545.4545454545454,8.801813234432605e-33
8YSZ,750,50,555.5555555555555,8.236285638001918e-33
8YSZ,750,50,565.6565656565656,8.248569320134972e-33
8YSZ,750,50,575.7575757575758,7.9987941749489e-33
8YSZ,750,50,585.8585858585858,8.435575784567669e-33
8YSZ,750,50,595.959595959596,8.305784168906647e-33
8YSZ,750,50,606.060606060606,9.125621724423432e-33
8YSZ,750,50,616.1616161616162,9.009682295974794e-33
8YSZ,750,50,626.2626262626262,8.610311514285567e-33
8YSZ,750,50,636.3636363636364,9.435593826967197e-33
8YSZ,750,50,646.4646464646464,9.14608313432748e-33
8YSZ,750,50,656.5656565656565,8.842961248482253e-33
8YSZ,750,50,666.6666666666666,8.30211694476203e-33
8YSZ,750,50,676.7676767676767,9.639649206139915e-33
8YSZ,750,50,686.8686868686868,8.686093231945416e-33
8YSZ,750,50,696.9696969696969,8.658140561471002e-33
8YSZ,750,50,707.070707070707,9.431792334750496e-33
8YSZ,750,50,717.1717171717171,9.866932514457346e-33
8YSZ,750,50,727.2727272727273,9.62010905289568e-33
8YSZ,750,50,737.3737373737373,9.43564108757739e-33
8YSZ,750,50,747.4747474747475,9.486725809612338e-33
8YSZ,750,50,757.5757575757575,9.60148744233203e-33
8YSZ,750,50,767.6767676767677,9.616893379309262e-33
8YSZ,750,50,777.7777777777777,9.523123449608434e-33
8YSZ,750,50,787.8787878787879,9.513404542850508e-33
8YSZ,750,50,797.9797979797979,9.5058269216746e-33
8YSZ,750,50,808.0808080808081,9.347013290479426e-33
8YSZ,750,50,818.1818181818181,9.521753820591239e-33
8YSZ,750,50,828.2828282828282,9.151888356438155e-33
8YSZ,750,50,838.3838383838383,9.651656801862913e-33
8YSZ,750,50,848.4848484848484,9.430318439020197e-33
8YSZ,750,50,858.5858585858585,9.43355967254836e-33
8YSZ,750,50,868.6868686868686,9.847165626963865e-33
8YSZ,750,50,878.7878787878788,1.0242319155987034e-32
8YSZ,750,50,888.8888888888888,1.0140778059842995e-32
8YSZ,750,50,898.989898989899,9.439053094846559e-33
8YSZ,750,50,909.090909090909,9.647178123087871e-33
8YSZ,750,50,919.1919191919192,1.0260305110718973e-32
8YSZ,750,50,929.2929292929292,9.719549229787563e-33
8YSZ,750,50,939.3939393939394,9.982791565838761e-33
8YSZ,750,50,949.4949494949494,1.0252493131777364e-32
8YSZ,750,50,959.5959595959596,9.827312154102076e-33
8YSZ,750,50,969.6969696969696,1.018848255077472e-32
8YSZ,750,50,979.7979797979797,9.78330866995906e-33
8YSZ,750,50,989.8989898989898,1.004123639525672e-32
8YSZ,750,50,1000.0,1.0358464609175409e-32
8YSZ,750,75,0.0,0.0
8YSZ,750,75,10.1010101010101,3.9396619410005993e-33
8YSZ,750,75,20.2020202020202,5.269474624972461e-33
8YSZ,750,75,30.3030303030303,5.941829890991542e-33
8YSZ,750,75,40.4040404040404,6.645768772666107e-33
8YSZ,750,75,50.505050505050505,7.084249039199339e-33
8YSZ,750,75,60.6060606060606,7.77920392991686e-33
8YSZ,750,75,70.7070707070707,7.892906510652565e-33
8YSZ,750,75,80.8080808080808,8.111755035225652e-33
8YSZ,750,75,90.9090909090909,8.574654684637699e-33
8YSZ,750,75,101.01010101010101,8.98974982911388e-33
8YSZ,750,75,111.1111111111111,9.141592181632322e-33
8YSZ,750,75,121.2121212121212,9.405556249409727e-33
8YSZ,750,75,131.3131313131313,9.442426749480037e-33
8YSZ,750,75,141.4141414141414,9.687785677646833e-33
8YSZ,750,75,151.5151515151515,9.686487547740652e-33
8YSZ,750,75,161.6161616161616,1.0871828488694496e-32
8YSZ,750,75,171.7171717171717,1.014514076928542e-32
8YSZ,750,75,181.8181818181818,1.0515820425375435e-32
8YSZ,750,75,191.91919191919192,1.0696765488109903e-32
8YSZ,750,75,202.02020202020202,1.1417527851103883e-32
8YSZ,750,75,212.1212121212121,1.1199497759984783e-32
8YSZ,750,75,222.2222222222222,1.1903793035860056e-32
8YSZ,750,75,232.3232323232323,1.1408581851234168e-32
8YSZ,750,75,242.4242424242424,1.190736548336047e-32
8YSZ,750,75,252.5252525252525,1.1668742112931616e-32
8YSZ,750,75,262.6262626262626,1.2904869822972193e-32
8YSZ,750,75,272.7272727272727,1.1839157253096142e-32
8YSZ,750,75,282.8282828282828,1.254025137903021e-32
8YSZ,750,75,292.9292929292929,1.2808472129267057e-32
8YSZ,750,75,303.030303030303,1.2868688181685633e-32
8YSZ,750,75,313.1313131313131,1.2777758492524526e-32
8YSZ,750,75,323.2323232323232,1.2933942066501642e-32
8YSZ,750,75,333.3333333333333,1.3134276990900997e-32
8YSZ,750,75,343.4343434343434,1.3188477883353715e-32
8YSZ,750,75,353.5353535353535,1.3760957899477012e-32
8YSZ,750,75,363.6363636363636,1.4394340043856292e-32
8YSZ,750,75,373.73737373737373,1.339392331851174e-32
8YSZ,750,75,383.83838383838383,1.3177429932473266e-32
8YSZ,750,75,393.93939393939394,1.3823745046820276e-32
8YSZ,750,75,404.04040404040404,1.5058419324871794e-32
8YSZ,750,75,414.1414141414141,1.375135735520818e-32
8YSZ,750,75,424.2424242424242,1.4902039608485682e-32
8YSZ,750,75,434.3434343434343,1.5034774450868257e-32
8YSZ,750,75,444.4444444444444,1.4183791649245178e-32
8YSZ,750,75,454.5454545454545,1.477872235812141e-32
8YSZ,750,75,464.6464646464646,1.5351484779621543e-32
8YSZ,750,75,474.7474747474747,1.4573052445123797e-32
8YSZ,750,75,484.8484848484848,1.4752825104904108e-32
8YSZ,750,75,494.9494949494949,1.4684031607176122e-32
8YSZ,750,75,505.050505050505,1.4586789452687003e-32
8YSZ,750,75,515.1515151515151,1.4848462590099098e-32
8YSZ,750,75,525.2525252525252,1.468116730543475e-32
8YSZ,750,75,535.3535353535353,1.5352567345452547e-32
8YSZ,750,75,545.4545454545454,1.50753200334609e-32
8YSZ,750,75,555.5555555555555,1.563439740024814e-32
8YSZ,750,75,565.6565656565656,1.4889095398994104e-32
8YSZ,750,75,575.7575757575758,1.5865529231331048e-32
8YSZ,750,75,585.8585858585858,1.6195103321856333e-32
8YSZ,750,75,595.959595959596,1.4939015188988083e-32
8YSZ,750,75,606.060606060606,1.6157063253208914e-32
8YSZ,750,75,616.1616161616162,1.66568380291995e-32
8YSZ,750,75,626.2626262626262,1.5565465132477493e-32
8YSZ,750,75,636.3636363636364,1.7051833680856043e-32
8YSZ,750,75,646.4646464646464,1.6526878157903532e-32
8YSZ,750,75,656.5656565656565,1.6058446465016075e-32
8YSZ,750,75,666.6666666666666,1.6460704451159159e-32
8YSZ,750,75,676.7676767676767,1.6847866666567736e-32
8YSZ,750,75,686.8686868686868,1.6689495499923645e-32
8YSZ,750,75,696.9696969696969,1.7002374341446092e-32
8YSZ,750,75,707.070707070707,1.6347238965424928e-32
8YSZ,750,75,717.1717171717171,1.6976273980282753e-32
8YSZ,750,75,727.2727272727273,1.624893151929949e-32
8YSZ,750,75,737.3737373737373,1.6989128763033762e-32
8YSZ,750,75,747.4747474747475,1.6658393360474506e-32
8YSZ,750,75,757.5757575757575,1.681922346808046e-32
8YSZ,750,75,767.6767676767677,1.7914638468855488e-32
8YSZ,750,75,777.7777777777777,1.7916731196045204e-32
8YSZ,750,75,787.8787878787879,1.7741162270609019e-32
8YSZ,750,75,797.9797979797979,1.6922834557593143e-32
8YSZ,750,75,808.0808080808081,1.7402181955144842e-32
8YSZ,750,75,818.1818181818181,1.8283133546035393e-32
8YSZ,750,75,828.2828282828282,1.7788003111818365e-32
8YSZ,750,75,838.3838383838383,1.90210781947517e-32
8YSZ,750,75,848.4848484848484,1.806478400172602e-32
8YSZ,750,75,858.5858585858585,1.8027245547589834e-32
8YSZ,750,75,868.6868686868686,1.7826431078767098e-32
8YSZ,750,75,878.7878787878788,1.8134429313406494e-32
8YSZ,750,75,888.8888888888888,1.804738792856072e-32
8YSZ,750,75,898.989898989899,1.858463511826218e-32
8YSZ,750,75,909.090909090909,1.878950559101887e-32
8YSZ,750,75,919.1919191919192,1.7899734930959077e-32
8YSZ,750,75,929.2929292929292,1.766346304428286e-32
8YSZ,750,75,939.3939393939394,1.7446877659210713e-32
8YSZ,750,75,949.4949494949494,1.8811651910280416e-32
8YSZ,750,75,959.5959595959596,1.7978606820453716e-32
8YSZ,750,75,969.6969696969696,1.745336504996395e-32
8YSZ,750,75,979.7979797979797,1.8940622576935544e-32
8YSZ,750,75,989.8989898989898,2.0190838236155892e-32
8YSZ,750,75,1000.0,1.884545568884847e-32
8YSZ,750,100,0.0,0.0
8YSZ,750,100,10.1010101010101,6.530157484528531e-33
8YSZ,750,100,20.2020202020202,8.026735854049606e-33
8YSZ,750,100,30.3030303030303,9.126282757019411e-33
8YSZ,750,100,40.4040404040404,1.0342521240538476e-32
8YSZ,750,100,50.505050505050505,1.0739791182237196e-32
8YSZ,750,100,60.6060606060606,1.1598292630951865e-32
8YSZ,750,100,70.7070707070707,1.2223282320026625e-32
8YSZ,750,100,80.8080808080808,1.2398269724818215e-32
8YSZ,750,100,90.9090909090909,1.354474459133544e-32
8YSZ,750,100,101.01010101010101,1.3547174127031873e-32
8YSZ,750,100,111.1111111111111,1.3735169012394994e-32
8YSZ,750,100,121.2121212121212,1.469597788622282e-32
8YSZ,750,100,131.3131313131313,1.4450034980462192e-32
8YSZ,750,100,141.4141414141414,1.5230827602265356e-32
8YSZ,750,100,151.5151515151515,1.5564154291321955e-32
8YSZ,750,100,161.6161616161616,1.6421628521318844e-32
8YSZ,750,100,171.7171717171717,1.6455971330611658e-32
8YSZ,750,100,181.8181818181818,1.652144276508207e-32
8YSZ,750,100,191.91919191919192,1.7244431172207197e-32
8YSZ,750,100,202.02020202020202,1.7832794161920447e-32
8YSZ,750,100,212.1212121212121,1.768781080386221e-32
8YSZ,750,100,222.2222222222222,1.76713034408926e-32
8YSZ,750,100,232.3232323232323,1.7221354681432973e-32
8YSZ,750,100,242.4242424242424,1.7599495041519735e-32
8YSZ,750,100,252.5252525252525,1.8258260537532535e-32
8YSZ,750,100,262.6262626262626,1.8325705699994173e-32
8YSZ,750,100,272.7272727272727,1.8794959943441096e-32
8YSZ,750,100,282.8282828282828,1.9161691527740418e-32
8YSZ,750,100,292.9292929292929,1.9659505842790954e-32
8YSZ,750,100,303.030303030303,1.9528314583084931e-32
8YSZ,750,100,313.1313131313131,2.0071338527930207e-32
8YSZ,750,100,323.2323232323232,2.0029630887631002e-32
8YSZ,750,100,333.3333333333333,1.899816273821945e-32
8YSZ,750,100,343.4343434343434,1.9820202425485374e-32
8YSZ,750,100,353.5353535353535,2.0501957583038494e-32
8YSZ,750,100,363.6363636363636,2.0029036097195573e-32
8YSZ,750,100,373.73737373737373,2.1349498253384805e-32
8YSZ,750,100,383.83838383838383,2.2129028138627633e-32
8YSZ,750,100,393.93939393939394,2.2119800237827607e-32
8YSZ,750,100,404.04040404040404,2.1380811355177058e-32
8YSZ,750,100,414.1414141414141,2.2664887166337954e-32
8YSZ,750,100,424.2424242424242,2.1965402254709048e-32
8YSZ,750,100,434.3434343434343,2.18154730060132e-32
8YSZ,750,100,444.4444444444444,2.179752833183748e-32
8YSZ,750,100,454.5454545454545,2.216846137702748e-32
8YSZ,750,100,464.6464646464646,2.227189407231537e-32
8YSZ,750,100,474.7474747474747,2.2810835863447504e-32
8YSZ,750,100,484.8484848484848,2.2963121056732315e-32
8YSZ,750,100,494.9494949494949,2.301116617959589e-32
8YSZ,750,100,505.050505050505,2.3466598695426875e-32
8YSZ,750,100,515.1515151515151,2.414762941860776e-32
8YSZ,750,100,525.2525252525252,2.4133148726845907e-32
8YSZ,750,100,535.3535353535353,2.2560807044169169e-32
8YSZ,750,100,545.4545454545454,2.1938440646717657e-32
8YSZ,750,100,555.5555555555555,2.4573077137466887e-32
8YSZ,750,100,565.6565656565656,2.3059612951795383e-32
8YSZ,750,100,575.7575757575758,2.4023406579602358e-32
8YSZ,750,100,585.8585858585858,2.3471792446758035e-32
8YSZ,750,100,595.959595959596,2.314084757884663e-32
8YSZ,750,100,606.060606060606,2.499896881090268e-32
8YSZ,750,100,616.1616161616162,2.5297234171803815e-32
8YSZ,750,100,626.2626262626262,2.4436923173899054e-32
8YSZ,750,100,636.3636363636364,2.3055476576853506e-32
8YSZ,750,100,646.4646464646464,2.4717112954816093e-32
8YSZ,750,100,656.5656565656565,2.5554690615292714e-32
8YSZ,750,100,666.6666666666666,2.4259101831597007e-32
8YSZ,750,100,676.7676767676767,2.565200656576904e-32
8YSZ,750,100,686.8686868686868,2.562492859983013e-32
8YSZ,750,100,696.9696969696969,2.6208194199824536e-32
8YSZ,750,100,707.070707070707,2.597597132509424e-32
8YSZ,750,100,717.1717171717171,2.5245432139518604e-32
8YSZ,750,100,727.2727272727273,2.706266727284243e-32
8YSZ,750,100,737.3737373737373,2.6119231773651487e-32
8YSZ,750,100,747.4747474747475,2.6340548456234425e-32
8YSZ,750,100,757.5757575757575,2.573781033681061e-32
8YSZ,750,100,767.6767676767677,2.624149214332168e-32
8YSZ,750,100,777.7777777777777,2.600114464919479e-32
8YSZ,750,100,787.8787878787879,2.66849446077472e-32
8YSZ,750,100,797.9797979797979,2.8320376025233987e-32
8YSZ,750,100,808.0808080808081,2.593590581022292e-32
8YSZ,750,100,818.1818181818181,2.5845539682006273e-32
8YSZ,750,100,828.2828282828282,2.847406740987668e-32
8YSZ,750,100,838.3838383838383,2.720784631924909e-32
8YSZ,750,100,848.4848484848484,2.693645807337267e-32
8YSZ,750,100,858.5858585858585,2.8456676952162923e-32
8YSZ,750,100,868.6868686868686,2.719917325039441e-32
8YSZ,750,100,878.7878787878788,2.933172454317778e-32
8YSZ,750,100,888.8888888888888,2.8481147686579453e-32
8YSZ,750,100,898.989898989899,2.7607624547247105e-32
8YSZ,750,100,909.090909090909,2.994121162451751e-32
8YSZ,750,100,919.1919191919192,2.7711086571183745e-32
8YSZ,750,100,929.2929292929292,2.895654914963359e-32
8YSZ,750,100,939.3939393939394,2.868241020365477e-32
8YSZ,750,100,949.4949494949494,2.964174809433426e-32
8YSZ,750,100,959.5959595959596,2.996853756131824e-32
8YSZ,750,100,969.6969696969696,2.875414918802647e-32
8YSZ,750,100,979.7979797979797,2.8173455586349366e-32
8YSZ,750,100,989.8989898989898,2.932180977552443e-32
8YSZ,750,100,1000.0,2.842974822873918e-32
8YSZ,750,125,0.0,0.0
8YSZ,750,125,10.1010101010101,9.439948806314902e-33
8YSZ,750,125,20.2020202020202,1.1236069557938455e-32
8YSZ,750,125,30.3030303030303,1.265211943879022e-32
8YSZ,750,125,40.4040404040404,1.4144206322747866e-32
8YSZ,750,125,50.505050505050505,1.4529255393675577e-32
8YSZ,750,125,60.6060606060606,1.5611405749697623e-32
8YSZ,750,125,70.7070707070707,1.7528573398728836e-32
8YSZ,750,125,80.8080808080808,1.7333047645338754e-32
8YSZ,750,125,90.9090909090909,1.7804937932163856e-32
8YSZ,750,125,101.01010101010101,1.9339067558222736e-32
8YSZ,750,125,111.1111111111111,2.033942990887448e-32
8YSZ,750,125,121.2121212121212,2.0648884927512912e-32
8YSZ,750,125,131.3131313131313,2.1374097762352988e-32
8YSZ,750,125,141.4141414141414,2.0784888356437408e-32
8YSZ,750,125,151.5151515151515,2.0829466900728153e-32
8YSZ,750,125,161.6161616161616,2.3226927786021575e-32
8YSZ,750,125,171.7171717171717,2.2455502516317727e-32
8YSZ,750,125,181.8181818181818,2.2932888754600146e-32
8YSZ,750,125,191.91919191919192,2.4460025083129679e-32
8YSZ,750,125,202.02020202020202,2.4323517733765197e-32
8YSZ,750,125,212.1212121212121,2.4645126989778491e-32
8YSZ,750,125,222.2222222222222,2.62922642706204e-32
8YSZ,750,125,232.3232323232323,2.456988718473324e-32
8YSZ,750,125,242.4242424242424,2.6115145855714255e-32
8YSZ,750,125,252.5252525252525,2.5796550753087704e-32
8YSZ,750,125,262.6262626262626,2.6298191479844767e-32
8YSZ,750,125,272.7272727272727,2.7626151139099344e-32
8YSZ,750,125,282.8282828282828,2.714113596010068e-32
8YSZ,750,125,292.9292929292929,2.748197503336486e-32
8YSZ,750,125,303.030303030303,2.8229468423407875e-32
8YSZ,750,125,313.1313131313131,2.7344342588374183e-32
8YSZ,750,125,323.2323232323232,2.72348403715627e-32
8YSZ,750,125,333.3333333333333,2.73387281814022e-32
8YSZ,750,125,343.4343434343434,2.6821386032929476e-32
8YSZ,750,125,353.5353535353535,3.055187653177548e-32
8YSZ,750,125,363.6363636363636,2.808421744846019e-32
8YSZ,750,125,373.73737373737373,2.9114781831561497e-32
8YSZ,750,125,383.83838383838383,2.932285354456438e-32
8YSZ,750,125,393.93939393939394,3.009798167941781e-32
8YSZ,750,125,404.04040404040404,3.0809113150518407e-32
8YSZ,750,125,414.1414141414141,3.110187981688129e-32
8YSZ,750,125,424.2424242424242,3.002669107760737e-32
8YSZ,750,125,434.3434343434343,3.0645094866749186e-32
8YSZ,750,125,444.4444444444444,3.1297151365440055e-32
8YSZ,750,125,454.5454545454545,3.1031808333713424e-32
8YSZ,750,125,464.6464646464646,3.3011247446607313e-32
8YSZ,750,125,474.7474747474747,3.2184126708078055e-32
8YSZ,750,125,484.8484848484848,3.2642202190522125e-32
8YSZ,750,125,494.9494949494949,3.279561510376909e-32
8YSZ,750,125,505.050505050505,3.3510845921321397e-32
8YSZ,750,125,515.1515151515151,3.2760425559647167e-32
8YSZ,750,125,525.2525252525252,3.151713251020581e-32
8YSZ,750,125,535.3535353535353,3.3395410761975784e-32
8YSZ,750,125,545.4545454545454,3.2555079904394024e-32
8YSZ,750,125,555.5555555555555,3.2875812189118166e-32
8YSZ,750,125,565.6565656565656,3.419593869664419e-32
8YSZ,750,125,575.7575757575758,3.5057335127859704e-32
