timestamp,building_id,total_consumption_kw,hvac_consumption_kw,lighting_consumption_kw,equipment_consumption_kw,other_consumption_kw
2023-01-15 11:00:00,BLD_00039,44.21,17.26,10.59,11.5,4.86
2023-01-15 12:00:00,BLD_00039,44.59,19.16,10.97,12.0,2.45
2023-01-15 13:00:00,BLD_00039,44.81,16.22,11.32,9.87,7.39
2023-01-15 14:00:00,BLD_00039,40.92,15.94,10.71,9.96,4.31
2023-01-15 15:00:00,BLD_00039,40.18,15.86,9.41,9.74,5.16
2023-01-15 16:00:00,BLD_00039,46.85,19.3,11.61,11.37,4.57
2023-01-15 17:00:00,BLD_00039,45.48,19.84,11.42,11.31,2.9
2023-01-15 18:00:00,BLD_00039,36.26,14.79,9.14,9.3,3.03
2023-01-15 19:00:00,BLD_00039,27.81,11.86,7.48,7.32,1.16
2023-01-15 20:00:00,BLD_00039,22.47,8.41,6.19,5.02,2.84
2023-01-15 21:00:00,BLD_00039,13.17,5.84,3.18,2.98,1.18
2023-01-15 22:00:00,BLD_00039,7.93,3.0,1.89,2.13,0.91
2023-01-15 23:00:00,BLD_00039,8.62,3.48,2.06,2.21,0.87
2023-01-16 00:00:00,BLD_00039,7.32,2.86,1.66,1.69,1.1
2023-01-16 01:00:00,BLD_00039,8.06,3.37,1.86,2.03,0.8
2023-01-16 02:00:00,BLD_00039,7.47,3.04,1.76,2.07,0.6
2023-01-16 03:00:00,BLD_00039,7.82,3.11,2.1,1.98,0.63
2023-01-16 04:00:00,BLD_00039,7.74,3.45,1.98,2.08,0.23
2023-01-16 05:00:00,BLD_00039,7.53,3.3,1.76,1.75,0.72
2023-01-16 06:00:00,BLD_00039,10.74,4.66,2.94,2.59,0.55
2023-01-16 07:00:00,BLD_00039,16.74,6.26,4.47,3.96,2.06
2023-01-16 08:00:00,BLD_00039,22.75,9.48,5.14,5.86,2.28
2023-01-16 09:00:00,BLD_00039,32.71,12.92,8.35,7.53,3.91
2023-01-16 10:00:00,BLD_00039,39.7,14.76,8.96,8.79,7.19
2023-01-16 11:00:00,BLD_00039,39.28,16.27,10.07,9.93,3.01
2023-01-16 12:00:00,BLD_00039,37.41,15.32,9.35,10.45,2.3
2023-01-16 13:00:00,BLD_00039,35.85,13.04,9.38,8.76,4.67
2023-01-16 14:00:00,BLD_00039,41.71,17.49,11.66,9.5,3.07
2023-01-16 15:00:00,BLD_00039,37.42,13.49,9.86,9.53,4.54
2023-01-16 16:00:00,BLD_00039,37.75,13.54,10.33,8.74,5.14
2023-01-16 17:00:00,BLD_00039,38.09,14.56,8.9,9.19,5.44
2023-01-16 18:00:00,BLD_00039,34.69,12.38,9.3,8.12,4.9
2023-01-16 19:00:00,BLD_00039,25.9,10.46,7.07,6.71,1.66
2023-01-16 20:00:00,BLD_00039,17.32,6.64,4.51,4.84,1.33
2023-01-16 21:00:00,BLD_00039,11.76,4.89,2.98,3.1,0.78
2023-01-16 22:00:00,BLD_00039,7.43,3.02,2.06,1.71,0.64
2023-01-16 23:00:00,BLD_00039,7.68,3.22,1.78,1.94,0.74
2023-01-17 00:00:00,BLD_00039,7.65,3.26,1.84,1.99,0.56
2023-01-17 01:00:00,BLD_00039,7.35,3.16,2.03,1.72,0.45
2023-01-17 02:00:00,BLD_00039,7.28,3.27,2.01,1.84,0.17
2023-01-17 03:00:00,BLD_00039,7.57,3.29,1.9,1.95,0.43
2023-01-17 04:00:00,BLD_00039,7.77,2.82,2.09,2.07,0.78
2023-01-17 05:00:00,BLD_00039,7.58,3.19,1.68,1.8,0.9
2023-01-17 06:00:00,BLD_00039,11.09,3.98,3.06,2.81,1.24
2023-01-17 07:00:00,BLD_00039,14.37,5.47,3.5,3.55,1.85
2023-01-17 08:00:00,BLD_00039,23.54,10.4,5.88,6.58,0.68
2023-01-17 09:00:00,BLD_00039,34.62,15.07,8.05,9.55,1.96
2023-01-17 10:00:00,BLD_00039,38.64,14.99,10.54,10.51,2.6
2023-01-17 11:00:00,BLD_00039,38.29,16.49,10.24,9.12,2.44
2023-01-17 12:00:00,BLD_00039,38.15,14.01,9.98,9.18,4.97
2023-01-17 13:00:00,BLD_00039,37.03,16.57,9.57,9.97,0.91
2023-01-17 14:00:00,BLD_00039,38.43,15.78,10.22,8.86,3.57
2023-01-17 15:00:00,BLD_00039,40.06,16.03,9.77,9.16,5.09
2023-01-17 16:00:00,BLD_00039,37.31,13.15,8.51,10.36,5.28
2023-01-17 17:00:00,BLD_00039,38.12,15.44,10.6,9.38,2.71
2023-01-17 18:00:00,BLD_00039,34.75,13.69,7.86,8.98,4.21
2023-01-17 19:00:00,BLD_00039,24.28,9.02,6.24,6.29,2.72
2023-01-17 20:00:00,BLD_00039,19.04,6.77,5.32,4.25,2.68
2023-01-17 21:00:00,BLD_00039,12.41,5.2,3.46,2.91,0.83
2023-01-17 22:00:00,BLD_00039,7.46,3.13,1.67,1.87,0.79
2023-01-17 23:00:00,BLD_00039,7.58,3.41,2.04,1.95,0.19
2023-01-18 00:00:00,BLD_00039,8.06,3.25,1.98,1.84,1.0
2023-01-18 01:00:00,BLD_00039,7.13,3.13,1.76,1.65,0.59
2023-01-18 02:00:00,BLD_00039,7.25,3.14,1.91,1.93,0.27
2023-01-18 03:00:00,BLD_00039,7.0,2.46,1.72,1.74,1.09
2023-01-18 04:00:00,BLD_00039,7.49,3.02,1.74,1.65,1.07
2023-01-18 05:00:00,BLD_00039,7.85,2.94,2.19,2.1,0.62
2023-01-18 06:00:00,BLD_00039,11.54,4.16,2.92,2.85,1.6
2023-01-18 07:00:00,BLD_00039,15.84,6.88,3.58,3.95,1.43
2023-01-18 08:00:00,BLD_00039,22.58,9.57,5.61,5.48,1.92
2023-01-18 09:00:00,BLD_00039,29.42,11.46,7.28,7.86,2.82
2023-01-18 10:00:00,BLD_00039,37.2,15.58,9.16,8.75,3.71
2023-01-18 11:00:00,BLD_00039,40.48,17.57,9.0,11.1,2.81
2023-01-18 12:00:00,BLD_00039,42.63,17.73,11.67,11.01,2.22
2023-01-18 13:00:00,BLD_00039,37.32,15.35,8.36,9.37,4.24
2023-01-18 14:00:00,BLD_00039,39.37,15.8,10.27,8.76,4.55
2023-01-18 15:00:00,BLD_00039,37.18,13.33,9.78,8.34,5.73
2023-01-18 16:00:00,BLD_00039,35.89,13.82,9.56,9.32,3.19
2023-01-18 17:00:00,BLD_00039,36.61,13.49,8.44,8.27,6.41
2023-01-18 18:00:00,BLD_00039,36.69,13.81,8.12,8.25,6.51
2023-01-18 19:00:00,BLD_00039,27.91,12.47,6.63,7.43,1.38
2023-01-18 20:00:00,BLD_00039,17.87,6.62,4.06,4.59,2.6
2023-01-18 21:00:00,BLD_00039,12.41,5.31,3.21,3.13,0.77
2023-01-18 22:00:00,BLD_00039,7.45,3.34,1.91,1.9,0.3
2023-01-18 23:00:00,BLD_00039,8.05,3.42,2.16,2.09,0.38
2023-01-19 00:00:00,BLD_00039,8.5,3.76,1.98,2.06,0.69
2023-01-19 01:00:00,BLD_00039,8.3,3.26,2.04,2.13,0.86
2023-01-19 02:00:00,BLD_00039,8.56,3.76,2.22,2.03,0.56
2023-01-19 03:00:00,BLD_00039,8.54,3.69,2.32,2.31,0.22
2023-01-19 04:00:00,BLD_00039,8.59,3.65,2.13,2.32,0.48
2023-01-19 05:00:00,BLD_00039,8.78,3.71,2.34,2.28,0.45
2023-01-19 06:00:00,BLD_00039,13.11,5.88,3.62,2.92,0.69
2023-01-19 07:00:00,BLD_00039,16.19,5.93,3.69,4.27,2.3
2023-01-19 08:00:00,BLD_00039,25.29,10.13,6.84,6.68,1.64
2023-01-19 09:00:00,BLD_00039,35.65,14.41,9.11,8.93,3.2
2023-01-19 10:00:00,BLD_00039,44.52,18.65,12.13,11.49,2.25
2023-01-19 11:00:00,BLD_00039,39.48,16.82,9.07,9.78,3.81
2023-01-19 12:00:00,BLD_00039,42.84,18.42,9.95,10.85,3.62
2023-01-19 13:00:00,BLD_00039,41.45,17.55,10.65,9.59,3.67
2023-01-19 14:00:00,BLD_00039,45.88,18.6,10.11,12.19,4.98
2023-01-19 15:00:00,BLD_00039,41.97,14.84,11.11,9.74,6.28
2023-01-19 16:00:00,BLD_00039,43.03,16.47,9.85,10.26,6.46
2023-01-19 17:00:00,BLD_00039,44.2,19.35,12.37,10.7,1.79
2023-01-19 18:00:00,BLD_00039,42.33,18.57,10.82,10.31,2.64
2023-01-19 19:00:00,BLD_00039,29.7,11.62,7.77,6.54,3.77
2023-01-19 20:00:00,BLD_00039,20.0,8.59,4.51,5.1,1.79
2023-01-19 21:00:00,BLD_00039,13.81,5.5,3.57,3.09,1.65
2023-01-19 22:00:00,BLD_00039,9.33,3.79,2.39,2.43,0.72
2023-01-19 23:00:00,BLD_00039,9.53,4.1,2.25,2.57,0.61
2023-01-20 00:00:00,BLD_00039,9.23,3.28,2.21,2.46,1.26
2023-01-20 01:00:00,BLD_00039,9.62,4.05,2.57,2.41,0.59
2023-01-20 02:00:00,BLD_00039,9.07,3.47,2.23,2.04,1.32
2023-01-20 03:00:00,BLD_00039,9.53,3.54,2.44,2.52,1.03
2023-01-20 04:00:00,BLD_00039,9.13,3.78,2.44,2.07,0.84
2023-01-20 05:00:00,BLD_00039,10.51,4.11,2.84,2.55,1.0
2023-01-20 06:00:00,BLD_00039,15.79,5.82,3.82,3.79,2.36
2023-01-20 07:00:00,BLD_00039,20.73,7.31,4.59,5.59,3.23
2023-01-20 08:00:00,BLD_00039,29.07,11.04,8.03,6.85,3.14
2023-01-20 09:00:00,BLD_00039,35.08,13.79,9.55,9.49,2.25
2023-01-20 10:00:00,BLD_00039,49.34,19.53,12.28,11.25,6.28
2023-01-20 11:00:00,BLD_00039,46.82,16.77,12.35,11.7,6.02
2023-01-20 12:00:00,BLD_00039,52.1,22.22,11.96,13.37,4.55
2023-01-20 13:00:00,BLD_00039,47.0,17.09,12.46,12.19,5.26
2023-01-20 14:00:00,BLD_00039,47.86,18.0,11.24,13.13,5.49
2023-01-20 15:00:00,BLD_00039,47.61,17.85,11.25,12.64,5.86
2023-01-20 16:00:00,BLD_00039,51.69,18.43,12.88,11.48,8.9
2023-01-20 17:00:00,BLD_00039,47.45,16.91,13.02,10.84,6.69
2023-01-20 18:00:00,BLD_00039,38.05,14.64,10.42,8.42,4.56
2023-01-20 19:00:00,BLD_00039,35.16,14.64,9.77,8.92,1.84
2023-01-20 20:00:00,BLD_00039,22.17,9.38,6.18,5.22,1.39
2023-01-20 21:00:00,BLD_00039,14.05,5.84,3.26,3.57,1.39
2023-01-20 22:00:00,BLD_00039,9.85,4.04,2.37,2.23,1.19
2023-01-20 23:00:00,BLD_00039,9.6,3.51,2.24,2.26,1.6
2023-01-21 00:00:00,BLD_00039,9.72,3.91,2.2,2.64,0.96
2023-01-21 01:00:00,BLD_00039,10.17,4.3,2.28,2.67,0.93
2023-01-21 02:00:00,BLD_00039,9.22,3.65,2.3,2.12,1.15
2023-01-21 03:00:00,BLD_00039,9.66,4.3,2.62,2.51,0.23
2023-01-21 04:00:00,BLD_00039,8.48,3.52,2.14,1.9,0.92
2023-01-21 05:00:00,BLD_00039,9.13,3.67,2.45,2.26,0.76
2023-01-21 06:00:00,BLD_00039,13.96,5.12,3.35,3.71,1.79
2023-01-21 07:00:00,BLD_00039,18.47,7.42,4.29,5.04,1.72
2023-01-21 08:00:00,BLD_00039,28.44,12.76,7.57,6.3,1.81
2023-01-21 09:00:00,BLD_00039,35.47,12.65,8.79,9.74,4.3
2023-01-21 10:00:00,BLD_00039,47.67,17.19,12.37,12.84,5.28
2023-01-21 11:00:00,BLD_00039,55.78,21.65,14.87,15.5,3.77
2023-01-21 12:00:00,BLD_00039,48.38,18.32,12.94,12.32,4.79
2023-01-21 13:00:00,BLD_00039,44.64,18.46,11.96,10.88,3.34
2023-01-21 14:00:00,BLD_00039,48.27,17.66,12.63,12.92,5.06
2023-01-21 15:00:00,BLD_00039,50.15,19.14,13.61,13.76,3.64
2023-01-21 16:00:00,BLD_00039,47.3,17.43,12.94,12.26,4.67
2023-01-21 17:00:00,BLD_00039,47.13,17.21,11.61,12.11,6.2
2023-01-21 18:00:00,BLD_00039,43.35,19.36,10.62,12.1,1.26
2023-01-21 19:00:00,BLD_00039,36.05,15.03,9.3,8.29,3.43
2023-01-21 20:00:00,BLD_00039,23.83,8.73,5.26,6.04,3.8
2023-01-21 21:00:00,BLD_00039,15.14,6.1,3.98,4.14,0.92
2023-01-21 22:00:00,BLD_00039,9.71,3.58,2.64,2.61,0.88
2023-01-21 23:00:00,BLD_00039,9.45,3.82,2.48,2.26,0.89
2023-01-22 00:00:00,BLD_00039,9.23,3.65,2.23,2.3,1.04
2023-01-22 01:00:00,BLD_00039,8.61,3.73,2.07,1.98,0.83
2023-01-22 02:00:00,BLD_00039,9.02,3.25,2.11,2.06,1.6
2023-01-22 03:00:00,BLD_00039,8.9,3.42,2.2,2.36,0.92
2023-01-22 04:00:00,BLD_00039,9.19,3.54,2.48,2.28,0.88
2023-01-22 05:00:00,BLD_00039,9.32,4.17,2.4,2.12,0.62
2023-01-22 06:00:00,BLD_00039,12.22,5.12,2.74,2.82,1.55
2023-01-22 07:00:00,BLD_00039,18.35,7.99,4.29,4.96,1.11
2023-01-22 08:00:00,BLD_00039,27.11,11.37,6.8,6.46,2.48
2023-01-22 09:00:00,BLD_00039,32.3,11.99,7.17,7.7,5.44
2023-01-22 10:00:00,BLD_00039,44.41,19.41,11.81,11.87,1.31
2023-01-22 11:00:00,BLD_00039,43.68,18.19,10.29,11.99,3.21
2023-01-22 12:00:00,BLD_00039,44.75,16.16,11.05,11.08,6.46
2023-01-22 13:00:00,BLD_00039,47.41,20.69,11.98,11.51,3.22
2023-01-22 14:00:00,BLD_00039,42.13,17.86,11.59,9.98,2.7
2023-01-22 15:00:00,BLD_00039,43.1,18.78,10.24,11.84,2.24
2023-01-22 16:00:00,BLD_00039,44.89,15.79,12.47,11.83,4.8
2023-01-22 17:00:00,BLD_00039,44.62,16.98,12.04,10.57,5.04
2023-01-22 18:00:00,BLD_00039,39.68,14.27,9.31,8.76,7.34
2023-01-22 19:00:00,BLD_00039,33.09,13.13,7.88,8.47,3.61
2023-01-22 20:00:00,BLD_00039,20.51,8.7,4.57,5.62,1.61
2023-01-22 21:00:00,BLD_00039,12.29,5.35,3.2,3.14,0.6
2023-01-22 22:00:00,BLD_00039,8.61,3.7,1.91,2.2,0.81
2023-01-22 23:00:00,BLD_00039,8.59,3.86,2.33,2.16,0.24
2023-01-23 00:00:00,BLD_00039,7.34,2.64,2.02,1.91,0.78
2023-01-23 01:00:00,BLD_00039,7.79,3.37,2.12,1.98,0.31
2023-01-23 02:00:00,BLD_00039,6.66,2.54,1.64,1.77,0.7
2023-01-23 03:00:00,BLD_00039,7.96,3.26,2.18,1.96,0.55
2023-01-23 04:00:00,BLD_00039,8.32,3.4,2.18,1.95,0.79
2023-01-23 05:00:00,BLD_00039,8.2,3.29,1.86,1.99,1.06
2023-01-23 06:00:00,BLD_00039,12.8,5.7,3.28,3.39,0.44
2023-01-23 07:00:00,BLD_00039,15.26,6.11,3.94,3.42,1.79
2023-01-23 08:00:00,BLD_00039,22.23,8.83,4.95,5.08,3.37
2023-01-23 09:00:00,BLD_00039,28.75,10.86,8.0,6.9,2.99
2023-01-23 10:00:00,BLD_00039,35.78,14.71,8.47,8.32,4.28
2023-01-23 11:00:00,BLD_00039,38.32,15.39,8.44,8.45,6.04
2023-01-23 12:00:00,BLD_00039,37.89,16.3,9.64,9.5,2.45
2023-01-23 13:00:00,BLD_00039,37.04,14.05,10.22,9.03,3.74
2023-01-23 14:00:00,BLD_00039,38.89,14.06,9.36,9.74,5.74
2023-01-23 15:00:00,BLD_00039,37.04,16.2,9.24,9.71,1.88
2023-01-23 16:00:00,BLD_00039,37.12,14.56,9.08,10.19,3.29
2023-01-23 17:00:00,BLD_00039,35.57,14.99,9.12,8.49,2.97
2023-01-23 18:00:00,BLD_00039,33.8,12.7,7.56,8.66,4.88
2023-01-23 19:00:00,BLD_00039,27.14,11.36,6.16,6.59,3.02
2023-01-23 20:00:00,BLD_00039,17.17,6.22,4.21,4.55,2.19
2023-01-23 21:00:00,BLD_00039,11.13,3.97,2.5,2.69,1.97
2023-01-23 22:00:00,BLD_00039,7.76,3.24,1.88,1.98,0.66
2023-01-23 23:00:00,BLD_00039,7.87,2.76,2.03,2.16,0.91
2023-01-24 00:00:00,BLD_00039,8.06,3.41,1.83,2.21,0.61
2023-01-24 01:00:00,BLD_00039,7.81,2.78,1.97,1.78,1.27
2023-01-24 02:00:00,BLD_00039,7.68,2.92,1.91,1.96,0.9
2023-01-24 03:00:00,BLD_00039,7.62,2.7,1.73,1.93,1.25
2023-01-24 04:00:00,BLD_00039,8.18,3.4,2.22,2.14,0.43
2023-01-24 05:00:00,BLD_00039,7.36,2.89,1.92,1.74,0.81
2023-01-24 06:00:00,BLD_00039,12.12,4.78,3.25,3.27,0.83
2023-01-24 07:00:00,BLD_00039,14.88,6.48,4.09,3.66,0.65
2023-01-24 08:00:00,BLD_00039,24.01,9.29,6.15,6.3,2.27
2023-01-24 09:00:00,BLD_00039,28.09,11.77,6.81,6.46,3.05
2023-01-24 10:00:00,BLD_00039,36.36,15.96,8.75,8.34,3.31
2023-01-24 11:00:00,BLD_00039,38.07,13.42,9.85,9.83,4.97
2023-01-24 12:00:00,BLD_00039,37.4,14.62,8.93,9.75,4.1
2023-01-24 13:00:00,BLD_00039,38.08,15.63,9.21,8.88,4.36
2023-01-24 14:00:00,BLD_00039,38.43,16.1,8.78,9.57,3.98
2023-01-24 15:00:00,BLD_00039,39.02,13.77,9.77,10.84,4.65
2023-01-24 16:00:00,BLD_00039,37.64,13.29,9.16,8.64,6.55
2023-01-24 17:00:00,BLD_00039,38.27,13.48,10.16,9.47,5.16
2023-01-24 18:00:00,BLD_00039,35.61,12.88,9.88,8.5,4.35
2023-01-24 19:00:00,BLD_00039,26.54,11.65,6.8,7.16,0.94
2023-01-24 20:00:00,BLD_00039,19.14,7.44,4.6,4.83,2.27
2023-01-24 21:00:00,BLD_00039,11.8,4.31,2.99,2.98,1.52
2023-01-24 22:00:00,BLD_00039,7.94,3.13,1.89,1.87,1.05
2023-01-24 23:00:00,BLD_00039,7.89,2.91,1.76,1.9,1.31
2023-01-25 00:00:00,BLD_00039,6.93,2.83,1.58,1.71,0.81
2023-01-25 01:00:00,BLD_00039,7.98,3.29,1.99,1.95,0.75
2023-01-25 02:00:00,BLD_00039,8.12,3.35,1.88,1.98,0.91
2023-01-25 03:00:00,BLD_00039,8.45,2.99,2.1,2.13,1.22
2023-01-25 04:00:00,BLD_00039,7.79,3.14,2.12,1.78,0.75
2023-01-25 05:00:00,BLD_00039,7.88,3.38,1.79,2.11,0.6
2023-01-25 06:00:00,BLD_00039,11.9,5.29,2.73,2.95,0.94
2023-01-25 07:00:00,BLD_00039,15.11,6.77,3.76,4.11,0.47
2023-01-25 08:00:00,BLD_00039,21.04,7.97,4.89,5.59,2.6
2023-01-25 09:00:00,BLD_00039,32.73,12.72,8.2,8.17,3.64
2023-01-25 10:00:00,BLD_00039,40.51,18.15,9.9,10.92,1.53
2023-01-25 11:00:00,BLD_00039,38.91,16.59,9.9,10.79,1.63
2023-01-25 12:00:00,BLD_00039,38.1,16.59,9.39,10.32,1.81
2023-01-25 13:00:00,BLD_00039,38.19,16.78,8.55,10.43,2.44
2023-01-25 14:00:00,BLD_00039,39.62,16.35,10.92,8.76,3.59
2023-01-25 15:00:00,BLD_00039,32.82,13.05,8.58,8.64,2.55
2023-01-25 16:00:00,BLD_00039,37.0,14.06,8.94,9.92,4.08
2023-01-25 17:00:00,BLD_00039,39.27,14.84,9.13,10.89,4.4
2023-01-25 18:00:00,BLD_00039,36.28,13.77,8.01,9.59,4.91
2023-01-25 19:00:00,BLD_00039,27.63,11.97,7.31,6.32,2.03
2023-01-25 20:00:00,BLD_00039,20.01,8.32,5.32,5.42,0.95
2023-01-25 21:00:00,BLD_00039,11.98,4.93,2.7,2.99,1.37
2023-01-25 22:00:00,BLD_00039,7.63,2.98,1.71,1.84,1.1
2023-01-25 23:00:00,BLD_00039,7.41,2.68,1.99,2.05,0.69
2023-01-26 00:00:00,BLD_00039,7.84,2.8,1.96,2.1,0.98
2023-01-26 01:00:00,BLD_00039,8.75,3.68,1.95,1.96,1.15
2023-01-26 02:00:00,BLD_00039,7.96,2.97,1.89,2.14,0.97
2023-01-26 03:00:00,BLD_00039,8.33,3.69,2.03,2.29,0.32
2023-01-26 04:00:00,BLD_00039,8.54,3.18,2.21,2.38,0.77
2023-01-26 05:00:00,BLD_00039,7.79,3.2,1.88,2.02,0.7
2023-01-26 06:00:00,BLD_00039,11.03,4.51,2.84,2.47,1.21
2023-01-26 07:00:00,BLD_00039,17.48,7.31,4.1,4.59,1.47
2023-01-26 08:00:00,BLD_00039,26.59,10.78,6.68,6.08,3.06
2023-01-26 09:00:00,BLD_00039,35.51,15.18,8.39,8.87,3.07
2023-01-26 10:00:00,BLD_00039,41.79,17.26,9.33,11.07,4.13
2023-01-26 11:00:00,BLD_00039,42.41,16.19,9.33,10.63,6.26
2023-01-26 12:00:00,BLD_00039,42.58,18.48,9.38,10.0,4.73
2023-01-26 13:00:00,BLD_00039,43.63,18.5,10.43,9.87,4.83
2023-01-26 14:00:00,BLD_00039,40.38,17.54,9.64,10.79,2.41
2023-01-26 15:00:00,BLD_00039,41.52,18.23,10.22,11.4,1.67
2023-01-26 16:00:00,BLD_00039,44.14,15.84,11.53,11.02,5.75
2023-01-26 17:00:00,BLD_00039,43.07,16.74,11.11,11.29,3.92
2023-01-26 18:00:00,BLD_00039,40.84,18.24,10.85,11.32,0.44
2023-01-26 19:00:00,BLD_00039,32.18,13.52,7.65,7.28,3.72
2023-01-26 20:00:00,BLD_00039,22.31,7.92,5.39,6.19,2.82
2023-01-26 21:00:00,BLD_00039,13.77,5.51,3.39,3.41,1.47
2023-01-26 22:00:00,BLD_00039,8.42,3.26,1.88,2.24,1.04
2023-01-26 23:00:00,BLD_00039,8.13,3.18,2.19,2.2,0.55
2023-01-27 00:00:00,BLD_00039,9.92,3.94,2.71,2.31,0.96
2023-01-27 01:00:00,BLD_00039,9.07,3.79,2.33,2.16,0.8
2023-01-27 02:00:00,BLD_00039,9.8,4.15,2.34,2.54,0.77
2023-01-27 03:00:00,BLD_00039,9.19,3.58,2.41,2.13,1.06
2023-01-27 04:00:00,BLD_00039,9.46,3.66,2.11,2.15,1.54
2023-01-27 05:00:00,BLD_00039,9.91,3.98,2.34,2.68,0.91
2023-01-27 06:00:00,BLD_00039,14.27,5.7,3.48,3.59,1.49
2023-01-27 07:00:00,BLD_00039,18.28,7.49,4.03,4.53,2.23
2023-01-27 08:00:00,BLD_00039,28.89,12.07,6.9,7.7,2.23
2023-01-27 09:00:00,BLD_00039,39.54,16.89,9.93,11.01,1.69
2023-01-27 10:00:00,BLD_00039,49.72,18.0,11.73,10.99,9.0
2023-01-27 11:00:00,BLD_00039,49.53,18.79,13.19,12.44,5.11
2023-01-27 12:00:00,BLD_00039,45.12,15.8,10.74,11.68,6.91
2023-01-27 13:00:00,BLD_00039,44.57,19.94,12.07,9.87,2.69
2023-01-27 14:00:00,BLD_00039,48.52,20.77,12.01,11.83,3.91
2023-01-27 15:00:00,BLD_00039,48.69,18.52,10.9,11.38,7.89
2023-01-27 16:00:00,BLD_00039,47.85,20.33,11.89,10.69,4.95
2023-01-27 17:00:00,BLD_00039,44.15,19.68,12.21,11.79,0.47
2023-01-27 18:00:00,BLD_00039,43.34,19.34,9.73,10.49,3.78
2023-01-27 19:00:00,BLD_00039,34.06,12.69,7.89,7.78,5.7
2023-01-27 20:00:00,BLD_00039,25.59,10.44,5.86,6.88,2.42
2023-01-27 21:00:00,BLD_00039,14.83,6.14,3.61,3.86,1.23
2023-01-27 22:00:00,BLD_00039,9.23,4.08,2.19,2.29,0.67
2023-01-27 23:00:00,BLD_00039,9.02,3.96,2.37,2.02,0.67
2023-01-28 00:00:00,BLD_00039,9.22,3.35,2.56,2.32,0.99
2023-01-28 01:00:00,BLD_00039,10.63,3.98,2.66,2.77,1.22
2023-01-28 02:00:00,BLD_00039,9.53,4.1,2.36,2.41,0.66
2023-01-28 03:00:00,BLD_00039,9.45,3.72,2.1,2.17,1.46
2023-01-28 04:00:00,BLD_00039,8.94,3.17,2.42,2.49,0.85
2023-01-28 05:00:00,BLD_00039,9.49,4.08,2.57,2.23,0.62
2023-01-28 06:00:00,BLD_00039,13.28,5.23,3.39,2.98,1.68
2023-01-28 07:00:00,BLD_00039,19.69,8.12,5.49,4.56,1.53
2023-01-28 08:00:00,BLD_00039,29.48,12.55,6.77,7.33,2.83
2023-01-28 09:00:00,BLD_00039,38.52,16.25,9.05,9.95,3.27
2023-01-28 10:00:00,BLD_00039,45.8,18.62,12.2,11.45,3.54
2023-01-28 11:00:00,BLD_00039,49.24,17.29,10.86,11.89,9.2
2023-01-28 12:00:00,BLD_00039,45.1,17.23,12.22,11.89,3.75
2023-01-28 13:00:00,BLD_00039,49.56,17.82,12.18,10.99,8.57
2023-01-28 14:00:00,BLD_00039,53.15,19.23,12.62,12.96,8.34
2023-01-28 15:00:00,BLD_00039,47.51,21.0,13.28,10.58,2.65
2023-01-28 16:00:00,BLD_00039,46.54,18.12,12.35,12.8,3.28
2023-01-28 17:00:00,BLD_00039,51.28,22.82,13.06,12.38,3.02
2023-01-28 18:00:00,BLD_00039,41.81,16.99,10.1,10.85,3.88
2023-01-28 19:00:00,BLD_00039,35.0,13.09,8.1,9.63,4.18
2023-01-28 20:00:00,BLD_00039,24.07,8.96,5.35,5.35,4.41
2023-01-28 21:00:00,BLD_00039,13.74,5.05,3.74,3.26,1.7
2023-01-28 22:00:00,BLD_00039,9.67,3.81,2.46,2.43,0.97
2023-01-28 23:00:00,BLD_00039,9.9,4.22,2.35,2.39,0.95
2023-01-29 00:00:00,BLD_00039,8.58,3.67,2.13,2.14,0.63
2023-01-29 01:00:00,BLD_00039,9.06,3.36,2.31,2.09,1.29
2023-01-29 02:00:00,BLD_00039,9.04,3.35,2.03,2.03,1.64
2023-01-29 03:00:00,BLD_00039,8.48,3.76,2.12,2.07,0.52
2023-01-29 04:00:00,BLD_00039,8.85,3.39,2.31,2.36,0.79
2023-01-29 05:00:00,BLD_00039,8.83,3.67,2.02,2.41,0.73
2023-01-29 06:00:00,BLD_00039,11.83,4.64,2.63,2.69,1.86
2023-01-29 07:00:00,BLD_00039,17.59,7.5,3.87,4.31,1.91
2023-01-29 08:00:00,BLD_00039,25.1,11.23,5.86,5.98,2.03
2023-01-29 09:00:00,BLD_00039,34.69,13.2,8.11,7.64,5.75
2023-01-29 10:00:00,BLD_00039,44.76,18.99,12.13,10.98,2.67
2023-01-29 11:00:00,BLD_00039,40.81,15.52,9.77,10.72,4.79
2023-01-29 12:00:00,BLD_00039,42.29,16.37,11.59,11.35,2.98
2023-01-29 13:00:00,BLD_00039,44.29,19.86,11.75,10.79,1.89
2023-01-29 14:00:00,BLD_00039,47.06,16.84,11.89,12.36,5.97
2023-01-29 15:00:00,BLD_00039,45.41,16.65,12.12,11.58,5.06
2023-01-29 16:00:00,BLD_00039,44.7,16.97,11.75,11.87,4.11
2023-01-29 17:00:00,BLD_00039,40.04,14.42,10.04,10.03,5.54
2023-01-29 18:00:00,BLD_00039,40.15,17.37,10.51,10.55,1.71
2023-01-29 19:00:00,BLD_00039,30.03,11.9,8.27,7.86,2.01
2023-01-29 20:00:00,BLD_00039,22.37,8.44,6.0,5.18,2.74
2023-01-29 21:00:00,BLD_00039,13.26,5.1,3.18,3.7,1.28
2023-01-29 22:00:00,BLD_00039,8.85,3.74,2.25,2.45,0.41
