mix_design,rubber_content_pct,applied_stress_level,applied_stress_MPa,specimen_number,temperature_C,total_strain_microstrain,thermal_strain_component,load_strain_component,LITS_component,heating_rate_C_min
RC-15,15,0.4,13.14,1,110.6,2163.0,1358.5,788.6,20.1,5.0
RC-15,15,0.4,13.14,1,117.9,2324.8,1471.7,796.8,31.9,5.0
RC-15,15,0.4,13.14,1,125.3,2443.4,1584.9,805.2,42.5,5.0
RC-15,15,0.4,13.14,1,132.6,2555.9,1698.1,813.7,52.2,5.0
RC-15,15,0.4,13.14,1,139.9,2697.2,1811.3,822.4,61.0,5.0
RC-15,15,0.4,13.14,1,147.2,2824.3,1924.6,831.3,69.1,5.0
RC-15,15,0.4,13.14,1,154.5,2976.5,2037.8,840.3,76.6,5.0
RC-15,15,0.4,13.14,1,161.8,3081.7,2151.0,849.6,83.7,5.0
RC-15,15,0.4,13.14,1,169.1,3191.9,2264.2,859.1,90.2,5.0
RC-15,15,0.4,13.14,1,176.4,3314.5,2377.4,868.8,96.4,5.0
RC-15,15,0.4,13.14,1,183.7,3493.7,2490.6,878.7,102.3,5.0
RC-15,15,0.4,13.14,1,191.0,3588.7,2603.8,888.9,107.8,5.0
RC-15,15,0.4,13.14,1,198.3,3739.4,2717.0,899.3,113.1,5.0
RC-15,15,0.4,13.14,1,205.6,3859.3,2830.2,909.9,118.1,5.0
RC-15,15,0.4,13.14,1,212.9,3980.8,2943.4,920.8,122.8,5.0
RC-15,15,0.4,13.14,1,220.2,4112.1,3056.6,932.0,127.4,5.0
RC-15,15,0.4,13.14,1,227.5,4268.8,3169.8,943.4,131.8,5.0
RC-15,15,0.4,13.14,1,234.8,4352.4,3283.1,955.1,136.0,5.0
RC-15,15,0.4,13.14,1,242.1,4497.6,3396.3,967.1,140.0,5.0
RC-15,15,0.4,13.14,1,249.4,4646.4,3509.5,979.5,143.9,5.0
RC-15,15,0.4,13.14,1,256.7,4743.1,3622.7,992.1,147.6,5.0
RC-15,15,0.4,13.14,1,264.0,4911.9,3735.9,1005.1,151.2,5.0
RC-15,15,0.4,13.14,1,271.3,5035.6,3849.1,1018.4,154.7,5.0
RC-15,15,0.4,13.14,1,278.6,5156.5,3962.3,1032.0,158.1,5.0
RC-15,15,0.4,13.14,1,285.9,5275.4,4075.5,1046.1,161.4,5.0
RC-15,15,0.4,13.14,1,293.2,5392.6,4188.7,1060.5,164.5,5.0
RC-15,15,0.4,13.14,1,300.5,5555.5,4301.9,1075.3,167.6,5.0
RC-15,15,0.4,13.14,1,307.8,5717.5,4415.1,1090.5,170.6,5.0
RC-15,15,0.4,13.14,1,315.2,5810.3,4528.4,1106.2,173.5,5.0
RC-15,15,0.4,13.14,1,322.5,5912.9,4641.6,1122.4,176.3,5.0
RC-15,15,0.4,13.14,1,329.8,6079.7,4754.8,1139.0,179.1,5.0
RC-15,15,0.4,13.14,1,337.1,6218.8,4868.0,1156.1,181.8,5.0
RC-15,15,0.4,13.14,1,344.4,6325.5,4981.2,1173.8,184.4,5.0
RC-15,15,0.4,13.14,1,351.7,6463.6,5094.4,1191.9,186.9,5.0
RC-15,15,0.4,13.14,1,359.0,6596.5,5207.6,1210.7,189.4,5.0
RC-15,15,0.4,13.14,1,366.3,6734.8,5320.8,1230.1,191.8,5.0
RC-15,15,0.4,13.14,1,373.6,6875.7,5434.0,1250.1,194.2,5.0
RC-15,15,0.4,13.14,1,380.9,7001.6,5547.2,1270.7,196.5,5.0
RC-15,15,0.4,13.14,1,388.2,7132.8,5660.4,1292.1,198.8,5.0
RC-15,15,0.4,13.14,1,395.5,7291.4,5773.7,1314.1,201.0,5.0
RC-15,15,0.4,13.14,1,402.8,7499.8,5887.0,1412.4,203.2,5.0
RC-15,15,0.4,13.14,1,410.1,7633.9,6001.7,1433.5,205.3,5.0
RC-15,15,0.4,13.14,1,417.4,7781.8,6118.0,1455.1,207.4,5.0
RC-15,15,0.4,13.14,1,424.7,7900.1,6236.0,1477.5,209.5,5.0
RC-15,15,0.4,13.14,1,432.0,8071.6,6355.6,1500.6,211.5,5.0
RC-15,15,0.4,13.14,1,439.3,8208.4,6476.9,1524.4,213.4,5.0
RC-15,15,0.4,13.14,1,446.6,8367.7,6599.8,1548.9,215.4,5.0
RC-15,15,0.4,13.14,1,453.9,8521.9,6724.4,1574.3,217.3,5.0
RC-15,15,0.4,13.14,1,461.2,8687.2,6850.6,1600.5,219.1,5.0
RC-15,15,0.4,13.14,1,468.5,8828.6,6978.5,1627.6,221.0,5.0
RC-15,15,0.4,13.14,1,475.8,9002.5,7108.1,1655.6,222.8,5.0
RC-15,15,0.4,13.14,1,483.1,9143.6,7239.3,1684.6,224.5,5.0
RC-15,15,0.4,13.14,1,490.4,9309.0,7372.2,1714.7,226.3,5.0
RC-15,15,0.4,13.14,1,497.7,9479.1,7506.7,1745.8,228.0,5.0
RC-15,15,0.4,13.14,1,505.1,9662.2,7642.8,1778.1,229.7,5.0
RC-15,15,0.4,13.14,1,512.4,9833.0,7780.7,1811.6,231.3,5.0
RC-15,15,0.4,13.14,1,519.7,10001.5,7920.1,1846.4,233.0,5.0
RC-15,15,0.4,13.14,1,527.0,10159.9,8061.3,1882.5,234.6,5.0
RC-15,15,0.4,13.14,1,534.3,10369.5,8204.0,1920.1,236.1,5.0
RC-15,15,0.4,13.14,1,541.6,10532.5,8348.5,1959.2,237.7,5.0
RC-15,15,0.4,13.14,1,548.9,10720.0,8494.6,2000.0,239.2,5.0
RC-15,15,0.4,13.14,1,556.2,10908.4,8642.3,2042.5,240.7,5.0
RC-15,15,0.4,13.14,1,563.5,11119.5,8791.7,2086.8,242.2,5.0
RC-15,15,0.4,13.14,1,570.8,11337.7,8942.8,2133.1,243.7,5.0
RC-15,15,0.4,13.14,1,578.1,11507.6,9095.5,2181.5,245.2,5.0
RC-15,15,0.4,13.14,1,585.4,11753.7,9249.8,2232.1,246.6,5.0
RC-15,15,0.4,13.14,1,592.7,11952.7,9405.8,2285.2,248.0,5.0
RC-15,15,0.4,13.14,1,600.0,12131.7,9563.5,2340.8,249.4,5.0
RC-15,15,0.4,13.14,2,23.0,696.5,0.0,702.2,0.0,5.0
RC-15,15,0.4,13.14,2,30.3,806.3,113.2,708.7,0.0,5.0
RC-15,15,0.4,13.14,2,37.6,951.7,226.4,715.3,0.0,5.0
RC-15,15,0.4,13.14,2,44.9,1046.8,339.6,722.0,0.0,5.0
RC-15,15,0.4,13.14,2,52.2,1157.4,452.8,728.9,0.0,5.0
RC-15,15,0.4,13.14,2,59.5,1297.0,566.0,735.8,0.0,5.0
RC-15,15,0.4,13.14,2,66.8,1439.7,679.3,742.9,0.0,5.0
RC-15,15,0.4,13.14,2,74.1,1539.8,792.5,750.2,0.0,5.0
RC-15,15,0.4,13.14,2,81.4,1669.2,905.7,757.6,0.0,5.0
RC-15,15,0.4,13.14,2,88.7,1790.6,1018.9,765.1,0.0,5.0
RC-15,15,0.4,13.14,2,96.0,1882.2,1132.1,772.8,0.0,5.0
RC-15,15,0.4,13.14,2,103.3,2019.2,1245.3,780.6,6.7,5.0
RC-15,15,0.4,13.14,2,110.6,2167.3,1358.5,788.6,20.1,5.0
RC-15,15,0.4,13.14,2,117.9,2292.1,1471.7,796.8,31.9,5.0
RC-15,15,0.4,13.14,2,125.3,2458.2,1584.9,805.2,42.5,5.0
RC-15,15,0.4,13.14,2,132.6,2545.5,1698.1,813.7,52.2,5.0
RC-15,15,0.4,13.14,2,139.9,2681.0,1811.3,822.4,61.0,5.0
RC-15,15,0.4,13.14,2,147.2,2829.3,1924.6,831.3,69.1,5.0
RC-15,15,0.4,13.14,2,154.5,2945.3,2037.8,840.3,76.6,5.0
RC-15,15,0.4,13.14,2,161.8,3040.9,2151.0,849.6,83.7,5.0
RC-15,15,0.4,13.14,2,169.1,3242.6,2264.2,859.1,90.2,5.0
RC-15,15,0.4,13.14,2,176.4,3326.5,2377.4,868.8,96.4,5.0
RC-15,15,0.4,13.14,2,183.7,3480.0,2490.6,878.7,102.3,5.0
RC-15,15,0.4,13.14,2,191.0,3581.7,2603.8,888.9,107.8,5.0
RC-15,15,0.4,13.14,2,198.3,3716.4,2717.0,899.3,113.1,5.0
RC-15,15,0.4,13.14,2,205.6,3833.9,2830.2,909.9,118.1,5.0
RC-15,15,0.4,13.14,2,212.9,3976.0,2943.4,920.8,122.8,5.0
RC-15,15,0.4,13.14,2,220.2,4106.4,3056.6,932.0,127.4,5.0
RC-15,15,0.4,13.14,2,227.5,4243.0,3169.8,943.4,131.8,5.0
RC-15,15,0.4,13.14,2,234.8,4368.6,3283.1,955.1,136.0,5.0
RC-15,15,0.4,13.14,2,242.1,4481.8,3396.3,967.1,140.0,5.0
RC-15,15,0.4,13.14,2,249.4,4624.9,3509.5,979.5,143.9,5.0
RC-15,15,0.4,13.14,2,256.7,4784.1,3622.7,992.1,147.6,5.0
RC-15,15,0.4,13.14,2,264.0,4912.1,3735.9,1005.1,151.2,5.0
RC-15,15,0.4,13.14,2,271.3,5029.0,3849.1,1018.4,154.7,5.0
RC-15,15,0.4,13.14,2,278.6,5162.4,3962.3,1032.0,158.1,5.0
RC-15,15,0.4,13.14,2,285.9,5313.8,4075.5,1046.1,161.4,5.0
RC-15,15,0.4,13.14,2,293.2,5422.3,4188.7,1060.5,164.5,5.0
RC-15,15,0.4,13.14,2,300.5,5554.5,4301.9,1075.3,167.6,5.0
RC-15,15,0.4,13.14,2,307.8,5652.8,4415.1,1090.5,170.6,5.0
RC-15,15,0.4,13.14,2,315.2,5791.4,4528.4,1106.2,173.5,5.0
RC-15,15,0.4,13.14,2,322.5,5939.8,4641.6,1122.4,176.3,5.0
RC-15,15,0.4,13.14,2,329.8,6060.7,4754.8,1139.0,179.1,5.0
RC-15,15,0.4,13.14,2,337.1,6190.9,4868.0,1156.1,181.8,5.0
RC-15,15,0.4,13.14,2,344.4,6326.1,4981.2,1173.8,184.4,5.0
RC-15,15,0.4,13.14,2,351.7,6451.9,5094.4,1191.9,186.9,5.0
RC-15,15,0.4,13.14,2,359.0,6595.8,5207.6,1210.7,189.4,5.0
RC-15,15,0.4,13.14,2,366.3,6747.8,5320.8,1230.1,191.8,5.0
RC-15,15,0.4,13.14,2,373.6,6905.2,5434.0,1250.1,194.2,5.0
RC-15,15,0.4,13.14,2,380.9,7026.4,5547.2,1270.7,196.5,5.0
RC-15,15,0.4,13.14,2,388.2,7160.8,5660.4,1292.1,198.8,5.0
RC-15,15,0.4,13.14,2,395.5,7264.5,5773.7,1314.1,201.0,5.0
RC-15,15,0.4,13.14,2,402.8,7504.4,5887.0,1412.4,203.2,5.0
RC-15,15,0.4,13.14,2,410.1,7639.4,6001.7,1433.5,205.3,5.0
RC-15,15,0.4,13.14,2,417.4,7784.9,6118.0,1455.1,207.4,5.0
RC-15,15,0.4,13.14,2,424.7,7917.5,6236.0,1477.5,209.5,5.0
RC-15,15,0.4,13.14,2,432.0,8092.6,6355.6,1500.6,211.5,5.0
RC-15,15,0.4,13.14,2,439.3,8215.5,6476.9,1524.4,213.4,5.0
RC-15,15,0.4,13.14,2,446.6,8366.4,6599.8,1548.9,215.4,5.0
RC-15,15,0.4,13.14,2,453.9,8486.5,6724.4,1574.3,217.3,5.0
RC-15,15,0.4,13.14,2,461.2,8668.7,6850.6,1600.5,219.1,5.0
RC-15,15,0.4,13.14,2,468.5,8844.3,6978.5,1627.6,221.0,5.0
RC-15,15,0.4,13.14,2,475.8,8994.8,7108.1,1655.6,222.8,5.0
RC-15,15,0.4,13.14,2,483.1,9116.1,7239.3,1684.6,224.5,5.0
RC-15,15,0.4,13.14,2,490.4,9306.3,7372.2,1714.7,226.3,5.0
RC-15,15,0.4,13.14,2,497.7,9506.4,7506.7,1745.8,228.0,5.0
RC-15,15,0.4,13.14,2,505.1,9648.3,7642.8,1778.1,229.7,5.0
RC-15,15,0.4,13.14,2,512.4,9828.4,7780.7,1811.6,231.3,5.0
RC-15,15,0.4,13.14,2,519.7,10023.7,7920.1,1846.4,233.0,5.0
RC-15,15,0.4,13.14,2,527.0,10176.0,8061.3,1882.5,234.6,5.0
RC-15,15,0.4,13.14,2,534.3,10372.2,8204.0,1920.1,236.1,5.0
RC-15,15,0.4,13.14,2,541.6,10551.6,8348.5,1959.2,237.7,5.0
RC-15,15,0.4,13.14,2,548.9,10743.2,8494.6,2000.0,239.2,5.0
RC-15,15,0.4,13.14,2,556.2,10931.2,8642.3,2042.5,240.7,5.0
RC-15,15,0.4,13.14,2,563.5,11112.5,8791.7,2086.8,242.2,5.0
RC-15,15,0.4,13.14,2,570.8,11312.8,8942.8,2133.1,243.7,5.0
RC-15,15,0.4,13.14,2,578.1,11509.3,9095.5,2181.5,245.2,5.0
RC-15,15,0.4,13.14,2,585.4,11703.9,9249.8,2232.1,246.6,5.0
RC-15,15,0.4,13.14,2,592.7,11957.7,9405.8,2285.2,248.0,5.0
RC-15,15,0.4,13.14,2,600.0,12153.9,9563.5,2340.8,249.4,5.0
RC-20,20,0.0,0.0,1,23.0,17.9,0.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,30.3,147.6,124.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,37.6,249.1,248.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,44.9,352.8,372.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,52.2,493.7,496.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,59.5,610.8,620.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,66.8,715.3,745.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,74.1,861.6,869.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,81.4,992.2,993.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,88.7,1107.8,1117.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,96.0,1230.1,1241.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,103.3,1346.6,1365.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,110.6,1492.9,1490.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,117.9,1642.2,1614.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,125.3,1757.5,1738.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,132.6,1872.3,1862.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,139.9,1996.8,1986.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,147.2,2108.8,2110.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,154.5,2207.9,2235.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,161.8,2353.6,2359.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,169.1,2468.8,2483.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,176.4,2609.8,2607.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,183.7,2750.1,2731.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,191.0,2885.4,2855.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,198.3,2980.9,2979.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,205.6,3079.1,3104.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,212.9,3229.2,3228.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,220.2,3353.8,3352.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,227.5,3486.8,3476.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,234.8,3600.5,3600.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,242.1,3725.9,3724.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,249.4,3839.6,3849.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,256.7,3968.6,3973.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,264.0,4105.1,4097.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,271.3,4191.5,4221.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,278.6,4341.0,4345.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,285.9,4480.2,4469.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,293.2,4618.7,4594.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,300.5,4712.3,4718.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,307.8,4860.2,4842.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,315.2,4991.9,4966.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,322.5,5085.0,5090.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,329.8,5206.5,5214.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,337.1,5336.3,5339.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,344.4,5462.0,5463.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,351.7,5603.8,5587.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,359.0,5700.0,5711.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,366.3,5858.8,5835.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,373.6,5947.9,5959.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,380.9,6065.1,6084.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,388.2,6216.1,6208.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,395.5,6350.9,6332.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,402.8,6459.4,6456.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,410.1,6589.0,6582.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,417.4,6739.4,6710.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,424.7,6858.1,6839.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,432.0,6971.1,6970.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,439.3,7097.2,7103.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,446.6,7254.9,7238.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,453.9,7387.6,7375.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,461.2,7519.9,7513.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,468.5,7649.0,7653.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,475.8,7794.8,7796.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,483.1,7937.7,7939.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,490.4,8080.9,8085.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,497.7,8224.1,8233.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,505.1,8386.4,8382.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,512.4,8523.9,8533.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,519.7,8689.3,8686.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,527.0,8809.9,8841.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,534.3,8989.0,8998.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,541.6,9172.9,9156.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,548.9,9303.1,9316.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,556.2,9487.5,9478.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,563.5,9630.3,9642.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,570.8,9819.8,9808.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,578.1,9971.2,9975.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,585.4,10139.9,10145.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,592.7,10316.9,10316.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,1,600.0,10468.8,10489.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,23.0,14.6,0.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,30.3,143.7,124.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,37.6,242.9,248.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,44.9,380.4,372.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,52.2,508.3,496.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,59.5,619.5,620.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,66.8,728.4,745.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,74.1,893.1,869.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,81.4,987.4,993.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,88.7,1108.3,1117.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,96.0,1266.2,1241.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,103.3,1375.0,1365.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,110.6,1493.8,1490.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,117.9,1599.6,1614.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,125.3,1750.3,1738.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,132.6,1905.9,1862.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,139.9,1999.8,1986.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,147.2,2118.2,2110.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,154.5,2245.8,2235.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,161.8,2354.2,2359.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,169.1,2478.2,2483.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,176.4,2602.2,2607.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,183.7,2723.0,2731.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,191.0,2850.5,2855.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,198.3,2974.6,2979.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,205.6,3100.4,3104.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,212.9,3224.2,3228.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,220.2,3356.1,3352.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,227.5,3477.8,3476.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,234.8,3603.3,3600.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,242.1,3747.8,3724.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,249.4,3850.3,3849.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,256.7,4006.4,3973.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,264.0,4102.7,4097.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,271.3,4214.9,4221.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,278.6,4366.0,4345.8,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,285.9,4468.7,4469.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,293.2,4558.2,4594.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,300.5,4718.2,4718.3,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,307.8,4838.7,4842.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,315.2,4990.7,4966.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,322.5,5077.3,5090.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,329.8,5209.9,5214.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,337.1,5358.1,5339.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,344.4,5469.2,5463.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,351.7,5584.8,5587.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,359.0,5700.2,5711.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,366.3,5841.0,5835.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,373.6,5959.5,5959.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,380.9,6072.5,6084.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,388.2,6197.5,6208.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,395.5,6320.2,6332.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,402.8,6441.8,6456.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,410.1,6596.5,6582.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,417.4,6722.0,6710.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,424.7,6853.5,6839.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,432.0,6970.7,6970.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,439.3,7100.0,7103.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,446.6,7235.1,7238.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,453.9,7390.5,7375.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,461.2,7486.3,7513.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,468.5,7646.2,7653.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,475.8,7782.7,7796.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,483.1,7960.3,7939.9,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,490.4,8078.4,8085.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,497.7,8208.6,8233.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,505.1,8385.8,8382.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,512.4,8528.1,8533.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,519.7,8678.2,8686.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,527.0,8831.5,8841.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,534.3,8987.5,8998.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,541.6,9167.0,9156.4,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,548.9,9320.0,9316.6,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,556.2,9475.7,9478.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,563.5,9626.0,9642.5,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,570.8,9805.7,9808.2,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,578.1,9979.6,9975.7,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,585.4,10149.4,10145.0,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,592.7,10318.5,10316.1,0.0,0.0,5.0
RC-20,20,0.0,0.0,2,600.0,10475.2,10489.0,0.0,0.0,5.0
RC-20,20,0.2,5.76,1,23.0,339.0,0.0,375.0,0.0,5.0
RC-20,20,0.2,5.76,1,30.3,529.6,124.2,378.5,0.0,5.0
RC-20,20,0.2,5.76,1,37.6,610.7,248.3,382.0,0.0,5.0
RC-20,20,0.2,5.76,1,44.9,728.6,372.5,385.6,0.0,5.0
RC-20,20,0.2,5.76,1,52.2,887.8,496.7,389.2,0.0,5.0
RC-20,20,0.2,5.76,1,59.5,988.1,620.8,392.9,0.0,5.0
RC-20,20,0.2,5.76,1,66.8,1129.6,745.0,396.7,0.0,5.0
RC-20,20,0.2,5.76,1,74.1,1278.0,869.2,400.6,0.0,5.0
RC-20,20,0.2,5.76,1,81.4,1424.5,993.3,404.5,0.0,5.0
RC-20,20,0.2,5.76,1,88.7,1531.9,1117.5,408.6,0.0,5.0
RC-20,20,0.2,5.76,1,96.0,1647.7,1241.6,412.7,0.0,5.0
RC-20,20,0.2,5.76,1,103.3,1785.5,1365.8,416.9,3.6,5.0
RC-20,20,0.2,5.76,1,110.6,1894.8,1490.0,421.1,10.8,5.0
RC-20,20,0.2,5.76,1,117.9,2050.1,1614.1,425.5,17.2,5.0
