mix_design,rubber_content_pct,temperature_C,test_type,specimen_id,data_point,strain_percent,stress_MPa,secant_modulus_GPa
RC-20,20,600,residual,RC-20-600C,105,0.00309,5.902,1.91
RC-20,20,600,residual,RC-20-600C,106,0.00312,5.839,1.87
RC-20,20,600,residual,RC-20-600C,107,0.00315,5.618,1.79
RC-20,20,600,residual,RC-20-600C,108,0.00318,5.534,1.74
RC-20,20,600,residual,RC-20-600C,109,0.00321,5.4,1.68
RC-20,20,600,residual,RC-20-600C,110,0.00324,5.132,1.59
RC-20,20,600,residual,RC-20-600C,111,0.00326,5.132,1.57
RC-20,20,600,residual,RC-20-600C,112,0.00329,5.055,1.53
RC-20,20,600,residual,RC-20-600C,113,0.00332,4.955,1.49
RC-20,20,600,residual,RC-20-600C,114,0.00335,4.662,1.39
RC-20,20,600,residual,RC-20-600C,115,0.00338,4.808,1.42
RC-20,20,600,residual,RC-20-600C,116,0.00341,4.642,1.36
RC-20,20,600,residual,RC-20-600C,117,0.00344,4.422,1.28
RC-20,20,600,residual,RC-20-600C,118,0.00347,4.611,1.33
RC-20,20,600,residual,RC-20-600C,119,0.0035,4.298,1.23
RC-20,20,600,residual,RC-20-600C,120,0.00353,4.211,1.19
RC-20,20,600,residual,RC-20-600C,121,0.00356,4.212,1.18
RC-20,20,600,residual,RC-20-600C,122,0.00359,4.247,1.18
RC-20,20,600,residual,RC-20-600C,123,0.00362,4.037,1.11
RC-20,20,600,residual,RC-20-600C,124,0.00365,3.965,1.09
RC-20,20,600,residual,RC-20-600C,125,0.00368,3.697,1.0
RC-20,20,600,residual,RC-20-600C,126,0.00371,3.724,1.0
RC-20,20,600,residual,RC-20-600C,127,0.00374,3.581,0.96
RC-20,20,600,residual,RC-20-600C,128,0.00377,3.626,0.96
RC-20,20,600,residual,RC-20-600C,129,0.0038,3.558,0.94
RC-20,20,600,residual,RC-20-600C,130,0.00383,3.567,0.93
RC-20,20,600,residual,RC-20-600C,131,0.00386,3.111,0.81
RC-20,20,600,residual,RC-20-600C,132,0.00389,3.193,0.82
RC-20,20,600,residual,RC-20-600C,133,0.00392,3.316,0.85
RC-20,20,600,residual,RC-20-600C,134,0.00395,2.975,0.75
RC-20,20,600,residual,RC-20-600C,135,0.00398,3.129,0.79
RC-20,20,600,residual,RC-20-600C,136,0.00401,3.096,0.77
RC-20,20,600,residual,RC-20-600C,137,0.00404,2.914,0.72
RC-20,20,600,residual,RC-20-600C,138,0.00407,2.71,0.67
RC-20,20,600,residual,RC-20-600C,139,0.0041,2.779,0.68
RC-20,20,600,residual,RC-20-600C,140,0.00413,2.878,0.7
RC-20,20,600,residual,RC-20-600C,141,0.00416,2.827,0.68
RC-20,20,600,residual,RC-20-600C,142,0.00418,2.634,0.63
RC-20,20,600,residual,RC-20-600C,143,0.00421,2.458,0.58
RC-20,20,600,residual,RC-20-600C,144,0.00424,2.676,0.63
RC-20,20,600,residual,RC-20-600C,145,0.00427,2.529,0.59
RC-20,20,600,residual,RC-20-600C,146,0.0043,2.302,0.53
RC-20,20,600,residual,RC-20-600C,147,0.00433,2.376,0.55
RC-20,20,600,residual,RC-20-600C,148,0.00436,2.32,0.53
RC-20,20,600,residual,RC-20-600C,149,0.00439,2.177,0.5
RC-20,20,600,residual,RC-20-600C,150,0.00442,2.227,0.5
RC-20,20,600,residual,RC-20-600C,151,0.00445,2.256,0.51
RC-20,20,600,residual,RC-20-600C,152,0.00448,2.068,0.46
RC-20,20,600,residual,RC-20-600C,153,0.00451,2.174,0.48
RC-20,20,600,residual,RC-20-600C,154,0.00454,1.83,0.4
RC-20,20,600,residual,RC-20-600C,155,0.00457,2.187,0.48
RC-20,20,600,residual,RC-20-600C,156,0.0046,1.927,0.42
RC-20,20,600,residual,RC-20-600C,157,0.00463,1.987,0.43
RC-20,20,600,residual,RC-20-600C,158,0.00466,1.86,0.4
RC-20,20,600,residual,RC-20-600C,159,0.00469,1.715,0.37
RC-20,20,600,residual,RC-20-600C,160,0.00472,1.756,0.37
RC-20,20,600,residual,RC-20-600C,161,0.00475,1.529,0.32
RC-20,20,600,residual,RC-20-600C,162,0.00478,1.753,0.37
RC-20,20,600,residual,RC-20-600C,163,0.00481,1.667,0.35
RC-20,20,600,residual,RC-20-600C,164,0.00484,1.592,0.33
RC-20,20,600,residual,RC-20-600C,165,0.00487,1.652,0.34
RC-20,20,600,residual,RC-20-600C,166,0.0049,1.546,0.32
RC-20,20,600,residual,RC-20-600C,167,0.00493,1.57,0.32
RC-20,20,600,residual,RC-20-600C,168,0.00496,1.573,0.32
RC-20,20,600,residual,RC-20-600C,169,0.00499,1.388,0.28
RC-20,20,600,residual,RC-20-600C,170,0.00502,1.328,0.26
RC-20,20,600,residual,RC-20-600C,171,0.00505,1.208,0.24
RC-20,20,600,residual,RC-20-600C,172,0.00508,1.364,0.27
RC-20,20,600,residual,RC-20-600C,173,0.0051,1.368,0.27
RC-20,20,600,residual,RC-20-600C,174,0.00513,1.16,0.23
RC-20,20,600,residual,RC-20-600C,175,0.00516,1.408,0.27
RC-20,20,600,residual,RC-20-600C,176,0.00519,1.155,0.22
RC-20,20,600,residual,RC-20-600C,177,0.00522,0.999,0.19
RC-20,20,600,residual,RC-20-600C,178,0.00525,1.335,0.25
RC-20,20,600,residual,RC-20-600C,179,0.00528,0.96,0.18
RC-20,20,600,residual,RC-20-600C,180,0.00531,1.231,0.23
RC-20,20,600,residual,RC-20-600C,181,0.00534,1.181,0.22
RC-20,20,600,residual,RC-20-600C,182,0.00537,1.117,0.21
RC-20,20,600,residual,RC-20-600C,183,0.0054,1.008,0.19
RC-20,20,600,residual,RC-20-600C,184,0.00543,1.089,0.2
RC-20,20,600,residual,RC-20-600C,185,0.00546,1.121,0.21
RC-20,20,600,residual,RC-20-600C,186,0.00549,0.894,0.16
RC-20,20,600,residual,RC-20-600C,187,0.00552,1.07,0.19
RC-20,20,600,residual,RC-20-600C,188,0.00555,1.044,0.19
RC-20,20,600,residual,RC-20-600C,189,0.00558,0.96,0.17
RC-20,20,600,residual,RC-20-600C,190,0.00561,0.856,0.15
RC-20,20,600,residual,RC-20-600C,191,0.00564,0.984,0.17
RC-20,20,600,residual,RC-20-600C,192,0.00567,0.922,0.16
RC-20,20,600,residual,RC-20-600C,193,0.0057,0.749,0.13
RC-20,20,600,residual,RC-20-600C,194,0.00573,0.796,0.14
RC-20,20,600,residual,RC-20-600C,195,0.00576,0.898,0.16
RC-20,20,600,residual,RC-20-600C,196,0.00579,0.809,0.14
RC-20,20,600,residual,RC-20-600C,197,0.00582,0.889,0.15
RC-20,20,600,residual,RC-20-600C,198,0.00585,0.729,0.12
RC-20,20,600,residual,RC-20-600C,199,0.00588,0.646,0.11
RC-20,20,600,residual,RC-20-600C,200,0.00591,0.951,0.16
RC-20-SF,20,600,residual,RC-20-SF-600C,1,0.0,-0.239,8.83
RC-20-SF,20,600,residual,RC-20-SF-600C,2,4e-05,0.284,7.8
RC-20-SF,20,600,residual,RC-20-SF-600C,3,7e-05,0.747,10.24
RC-20-SF,20,600,residual,RC-20-SF-600C,4,0.00011,1.194,10.91
RC-20-SF,20,600,residual,RC-20-SF-600C,5,0.00015,1.487,10.2
RC-20-SF,20,600,residual,RC-20-SF-600C,6,0.00018,2.062,11.31
RC-20-SF,20,600,residual,RC-20-SF-600C,7,0.00022,2.049,9.37
RC-20-SF,20,600,residual,RC-20-SF-600C,8,0.00026,2.27,8.89
RC-20-SF,20,600,residual,RC-20-SF-600C,9,0.00029,2.687,9.21
RC-20-SF,20,600,residual,RC-20-SF-600C,10,0.00033,2.993,9.12
RC-20-SF,20,600,residual,RC-20-SF-600C,11,0.00036,3.344,9.17
RC-20-SF,20,600,residual,RC-20-SF-600C,12,0.0004,3.524,8.79
RC-20-SF,20,600,residual,RC-20-SF-600C,13,0.00044,4.082,9.33
RC-20-SF,20,600,residual,RC-20-SF-600C,14,0.00047,4.325,9.12
RC-20-SF,20,600,residual,RC-20-SF-600C,15,0.00051,4.389,8.6
RC-20-SF,20,600,residual,RC-20-SF-600C,16,0.00055,5.0,9.14
RC-20-SF,20,600,residual,RC-20-SF-600C,17,0.00058,5.034,8.63
RC-20-SF,20,600,residual,RC-20-SF-600C,18,0.00062,5.265,8.49
RC-20-SF,20,600,residual,RC-20-SF-600C,19,0.00066,5.725,8.72
RC-20-SF,20,600,residual,RC-20-SF-600C,20,0.00069,5.737,8.28
RC-20-SF,20,600,residual,RC-20-SF-600C,21,0.00073,6.341,8.7
RC-20-SF,20,600,residual,RC-20-SF-600C,22,0.00077,6.119,7.99
RC-20-SF,20,600,residual,RC-20-SF-600C,23,0.0008,6.638,8.27
RC-20-SF,20,600,residual,RC-20-SF-600C,24,0.00084,7.265,8.66
RC-20-SF,20,600,residual,RC-20-SF-600C,25,0.00088,7.195,8.22
RC-20-SF,20,600,residual,RC-20-SF-600C,26,0.00091,7.468,8.19
RC-20-SF,20,600,residual,RC-20-SF-600C,27,0.00095,7.966,8.4
RC-20-SF,20,600,residual,RC-20-SF-600C,28,0.00098,7.91,8.03
RC-20-SF,20,600,residual,RC-20-SF-600C,29,0.00102,8.366,8.19
RC-20-SF,20,600,residual,RC-20-SF-600C,30,0.00106,8.654,8.18
RC-20-SF,20,600,residual,RC-20-SF-600C,31,0.00109,8.78,8.03
RC-20-SF,20,600,residual,RC-20-SF-600C,32,0.00113,8.727,7.72
RC-20-SF,20,600,residual,RC-20-SF-600C,33,0.00117,9.063,7.77
RC-20-SF,20,600,residual,RC-20-SF-600C,34,0.0012,9.747,8.1
RC-20-SF,20,600,residual,RC-20-SF-600C,35,0.00124,9.498,7.66
RC-20-SF,20,600,residual,RC-20-SF-600C,36,0.00128,10.196,7.99
RC-20-SF,20,600,residual,RC-20-SF-600C,37,0.00131,10.212,7.78
RC-20-SF,20,600,residual,RC-20-SF-600C,38,0.00135,10.237,7.59
RC-20-SF,20,600,residual,RC-20-SF-600C,39,0.00139,10.394,7.5
RC-20-SF,20,600,residual,RC-20-SF-600C,40,0.00142,10.47,7.36
RC-20-SF,20,600,residual,RC-20-SF-600C,41,0.00146,10.704,7.34
RC-20-SF,20,600,residual,RC-20-SF-600C,42,0.0015,10.795,7.22
RC-20-SF,20,600,residual,RC-20-SF-600C,43,0.00153,11.055,7.22
RC-20-SF,20,600,residual,RC-20-SF-600C,44,0.00157,11.037,7.04
RC-20-SF,20,600,residual,RC-20-SF-600C,45,0.0016,11.191,6.98
RC-20-SF,20,600,residual,RC-20-SF-600C,46,0.00164,11.736,7.15
RC-20-SF,20,600,residual,RC-20-SF-600C,47,0.00168,11.474,6.84
RC-20-SF,20,600,residual,RC-20-SF-600C,48,0.00171,11.979,6.99
RC-20-SF,20,600,residual,RC-20-SF-600C,49,0.00175,11.727,6.7
RC-20-SF,20,600,residual,RC-20-SF-600C,50,0.00179,12.227,6.84
RC-20-SF,20,600,residual,RC-20-SF-600C,51,0.00182,12.243,6.72
RC-20-SF,20,600,residual,RC-20-SF-600C,52,0.00186,12.591,6.77
RC-20-SF,20,600,residual,RC-20-SF-600C,53,0.0019,12.482,6.58
RC-20-SF,20,600,residual,RC-20-SF-600C,54,0.00193,12.365,6.4
RC-20-SF,20,600,residual,RC-20-SF-600C,55,0.00197,12.742,6.47
RC-20-SF,20,600,residual,RC-20-SF-600C,56,0.00201,12.904,6.43
RC-20-SF,20,600,residual,RC-20-SF-600C,57,0.00204,12.971,6.35
RC-20-SF,20,600,residual,RC-20-SF-600C,58,0.00208,13.175,6.34
RC-20-SF,20,600,residual,RC-20-SF-600C,59,0.00211,13.113,6.2
RC-20-SF,20,600,residual,RC-20-SF-600C,60,0.00215,13.108,6.09
RC-20-SF,20,600,residual,RC-20-SF-600C,61,0.00219,13.236,6.05
RC-20-SF,20,600,residual,RC-20-SF-600C,62,0.00222,13.391,6.02
RC-20-SF,20,600,residual,RC-20-SF-600C,63,0.00226,13.471,5.96
RC-20-SF,20,600,residual,RC-20-SF-600C,64,0.0023,13.965,6.08
RC-20-SF,20,600,residual,RC-20-SF-600C,65,0.00233,13.873,5.94
RC-20-SF,20,600,residual,RC-20-SF-600C,66,0.00237,13.86,5.85
RC-20-SF,20,600,residual,RC-20-SF-600C,67,0.00241,13.889,5.77
RC-20-SF,20,600,residual,RC-20-SF-600C,68,0.00244,13.927,5.7
RC-20-SF,20,600,residual,RC-20-SF-600C,69,0.00248,13.983,5.64
RC-20-SF,20,600,residual,RC-20-SF-600C,70,0.00252,14.012,5.57
RC-20-SF,20,600,residual,RC-20-SF-600C,71,0.00255,14.04,5.5
RC-20-SF,20,600,residual,RC-20-SF-600C,72,0.00259,13.777,5.32
RC-20-SF,20,600,residual,RC-20-SF-600C,73,0.00263,14.059,5.36
RC-20-SF,20,600,residual,RC-20-SF-600C,74,0.00266,14.109,5.3
RC-20-SF,20,600,residual,RC-20-SF-600C,75,0.0027,14.064,5.21
RC-20-SF,20,600,residual,RC-20-SF-600C,76,0.00273,14.115,5.16
RC-20-SF,20,600,residual,RC-20-SF-600C,77,0.00277,14.255,5.14
RC-20-SF,20,600,residual,RC-20-SF-600C,78,0.00281,14.336,5.11
RC-20-SF,20,600,residual,RC-20-SF-600C,79,0.00284,14.278,5.02
RC-20-SF,20,600,residual,RC-20-SF-600C,80,0.00288,14.347,4.98
RC-20-SF,20,600,residual,RC-20-SF-600C,81,0.00292,14.225,4.88
RC-20-SF,20,600,residual,RC-20-SF-600C,82,0.00295,13.767,4.66
RC-20-SF,20,600,residual,RC-20-SF-600C,83,0.00299,13.584,4.54
RC-20-SF,20,600,residual,RC-20-SF-600C,84,0.00303,12.967,4.28
RC-20-SF,20,600,residual,RC-20-SF-600C,85,0.00306,12.874,4.2
RC-20-SF,20,600,residual,RC-20-SF-600C,86,0.0031,12.576,4.06
RC-20-SF,20,600,residual,RC-20-SF-600C,87,0.00314,12.59,4.01
RC-20-SF,20,600,residual,RC-20-SF-600C,88,0.00317,12.151,3.83
RC-20-SF,20,600,residual,RC-20-SF-600C,89,0.00321,11.65,3.63
RC-20-SF,20,600,residual,RC-20-SF-600C,90,0.00325,11.667,3.6
RC-20-SF,20,600,residual,RC-20-SF-600C,91,0.00328,11.46,3.49
RC-20-SF,20,600,residual,RC-20-SF-600C,92,0.00332,11.072,3.34
RC-20-SF,20,600,residual,RC-20-SF-600C,93,0.00335,10.942,3.26
RC-20-SF,20,600,residual,RC-20-SF-600C,94,0.00339,10.252,3.02
RC-20-SF,20,600,residual,RC-20-SF-600C,95,0.00343,9.992,2.92
RC-20-SF,20,600,residual,RC-20-SF-600C,96,0.00346,9.983,2.88
RC-20-SF,20,600,residual,RC-20-SF-600C,97,0.0035,9.952,2.84
RC-20-SF,20,600,residual,RC-20-SF-600C,98,0.00354,9.933,2.81
RC-20-SF,20,600,residual,RC-20-SF-600C,99,0.00357,9.343,2.61
RC-20-SF,20,600,residual,RC-20-SF-600C,100,0.00361,9.175,2.54
RC-20-SF,20,600,residual,RC-20-SF-600C,101,0.00365,9.107,2.5
RC-20-SF,20,600,residual,RC-20-SF-600C,102,0.00368,8.827,2.4
RC-20-SF,20,600,residual,RC-20-SF-600C,103,0.00372,8.625,2.32
RC-20-SF,20,600,residual,RC-20-SF-600C,104,0.00376,8.454,2.25
RC-20-SF,20,600,residual,RC-20-SF-600C,105,0.00379,8.516,2.25
RC-20-SF,20,600,residual,RC-20-SF-600C,106,0.00383,8.307,2.17
RC-20-SF,20,600,residual,RC-20-SF-600C,107,0.00387,7.974,2.06
RC-20-SF,20,600,residual,RC-20-SF-600C,108,0.0039,8.033,2.06
RC-20-SF,20,600,residual,RC-20-SF-600C,109,0.00394,7.7,1.96
RC-20-SF,20,600,residual,RC-20-SF-600C,110,0.00397,7.626,1.92
RC-20-SF,20,600,residual,RC-20-SF-600C,111,0.00401,7.177,1.79
RC-20-SF,20,600,residual,RC-20-SF-600C,112,0.00405,7.048,1.74
RC-20-SF,20,600,residual,RC-20-SF-600C,113,0.00408,6.891,1.69
RC-20-SF,20,600,residual,RC-20-SF-600C,114,0.00412,6.821,1.66
RC-20-SF,20,600,residual,RC-20-SF-600C,115,0.00416,6.694,1.61
RC-20-SF,20,600,residual,RC-20-SF-600C,116,0.00419,6.586,1.57
RC-20-SF,20,600,residual,RC-20-SF-600C,117,0.00423,6.679,1.58
RC-20-SF,20,600,residual,RC-20-SF-600C,118,0.00427,6.361,1.49
RC-20-SF,20,600,residual,RC-20-SF-600C,119,0.0043,6.049,1.41
RC-20-SF,20,600,residual,RC-20-SF-600C,120,0.00434,5.989,1.38
RC-20-SF,20,600,residual,RC-20-SF-600C,121,0.00438,6.073,1.39
RC-20-SF,20,600,residual,RC-20-SF-600C,122,0.00441,5.843,1.32
RC-20-SF,20,600,residual,RC-20-SF-600C,123,0.00445,5.819,1.31
RC-20-SF,20,600,residual,RC-20-SF-600C,124,0.00449,5.416,1.21
RC-20-SF,20,600,residual,RC-20-SF-600C,125,0.00452,5.264,1.16
RC-20-SF,20,600,residual,RC-20-SF-600C,126,0.00456,5.15,1.13
RC-20-SF,20,600,residual,RC-20-SF-600C,127,0.00459,5.078,1.11
RC-20-SF,20,600,residual,RC-20-SF-600C,128,0.00463,4.872,1.05
RC-20-SF,20,600,residual,RC-20-SF-600C,129,0.00467,4.956,1.06
RC-20-SF,20,600,residual,RC-20-SF-600C,130,0.0047,4.852,1.03
RC-20-SF,20,600,residual,RC-20-SF-600C,131,0.00474,4.893,1.03
RC-20-SF,20,600,residual,RC-20-SF-600C,132,0.00478,4.35,0.91
RC-20-SF,20,600,residual,RC-20-SF-600C,133,0.00481,4.366,0.91
RC-20-SF,20,600,residual,RC-20-SF-600C,134,0.00485,4.517,0.93
RC-20-SF,20,600,residual,RC-20-SF-600C,135,0.00489,4.333,0.89
RC-20-SF,20,600,residual,RC-20-SF-600C,136,0.00492,4.219,0.86
RC-20-SF,20,600,residual,RC-20-SF-600C,137,0.00496,4.301,0.87
RC-20-SF,20,600,residual,RC-20-SF-600C,138,0.005,3.888,0.78
RC-20-SF,20,600,residual,RC-20-SF-600C,139,0.00503,3.84,0.76
RC-20-SF,20,600,residual,RC-20-SF-600C,140,0.00507,3.738,0.74
RC-20-SF,20,600,residual,RC-20-SF-600C,141,0.0051,3.488,0.68
RC-20-SF,20,600,residual,RC-20-SF-600C,142,0.00514,3.711,0.72
RC-20-SF,20,600,residual,RC-20-SF-600C,143,0.00518,3.538,0.68
RC-20-SF,20,600,residual,RC-20-SF-600C,144,0.00521,3.429,0.66
RC-20-SF,20,600,residual,RC-20-SF-600C,145,0.00525,3.327,0.63
RC-20-SF,20,600,residual,RC-20-SF-600C,146,0.00529,3.379,0.64
RC-20-SF,20,600,residual,RC-20-SF-600C,147,0.00532,3.194,0.6
RC-20-SF,20,600,residual,RC-20-SF-600C,148,0.00536,3.268,0.61
RC-20-SF,20,600,residual,RC-20-SF-600C,149,0.0054,3.231,0.6
RC-20-SF,20,600,residual,RC-20-SF-600C,150,0.00543,3.055,0.56
RC-20-SF,20,600,residual,RC-20-SF-600C,151,0.00547,2.978,0.54
RC-20-SF,20,600,residual,RC-20-SF-600C,152,0.00551,2.99,0.54
RC-20-SF,20,600,residual,RC-20-SF-600C,153,0.00554,2.895,0.52
RC-20-SF,20,600,residual,RC-20-SF-600C,154,0.00558,3.026,0.54
RC-20-SF,20,600,residual,RC-20-SF-600C,155,0.00562,2.82,0.5
RC-20-SF,20,600,residual,RC-20-SF-600C,156,0.00565,2.87,0.51
RC-20-SF,20,600,residual,RC-20-SF-600C,157,0.00569,2.742,0.48
RC-20-SF,20,600,residual,RC-20-SF-600C,158,0.00572,2.41,0.42
RC-20-SF,20,600,residual,RC-20-SF-600C,159,0.00576,2.461,0.43
RC-20-SF,20,600,residual,RC-20-SF-600C,160,0.0058,2.479,0.43
RC-20-SF,20,600,residual,RC-20-SF-600C,161,0.00583,2.555,0.44
RC-20-SF,20,600,residual,RC-20-SF-600C,162,0.00587,2.653,0.45
RC-20-SF,20,600,residual,RC-20-SF-600C,163,0.00591,2.258,0.38
RC-20-SF,20,600,residual,RC-20-SF-600C,164,0.00594,2.284,0.38
RC-20-SF,20,600,residual,RC-20-SF-600C,165,0.00598,2.341,0.39
RC-20-SF,20,600,residual,RC-20-SF-600C,166,0.00602,2.17,0.36
RC-20-SF,20,600,residual,RC-20-SF-600C,167,0.00605,2.365,0.39
RC-20-SF,20,600,residual,RC-20-SF-600C,168,0.00609,1.893,0.31
RC-20-SF,20,600,residual,RC-20-SF-600C,169,0.00613,2.136,0.35
RC-20-SF,20,600,residual,RC-20-SF-600C,170,0.00616,2.09,0.34
RC-20-SF,20,600,residual,RC-20-SF-600C,171,0.0062,2.116,0.34
RC-20-SF,20,600,residual,RC-20-SF-600C,172,0.00624,1.918,0.31
RC-20-SF,20,600,residual,RC-20-SF-600C,173,0.00627,1.995,0.32
RC-20-SF,20,600,residual,RC-20-SF-600C,174,0.00631,1.792,0.28
RC-20-SF,20,600,residual,RC-20-SF-600C,175,0.00634,1.673,0.26
RC-20-SF,20,600,residual,RC-20-SF-600C,176,0.00638,1.614,0.25
RC-20-SF,20,600,residual,RC-20-SF-600C,177,0.00642,1.505,0.23
RC-20-SF,20,600,residual,RC-20-SF-600C,178,0.00645,1.611,0.25
RC-20-SF,20,600,residual,RC-20-SF-600C,179,0.00649,1.681,0.26
RC-20-SF,20,600,residual,RC-20-SF-600C,180,0.00653,1.572,0.24
RC-20-SF,20,600,residual,RC-20-SF-600C,181,0.00656,1.595,0.24
RC-20-SF,20,600,residual,RC-20-SF-600C,182,0.0066,1.708,0.26
RC-20-SF,20,600,residual,RC-20-SF-600C,183,0.00664,1.425,0.21
RC-20-SF,20,600,residual,RC-20-SF-600C,184,0.00667,1.8,0.27
RC-20-SF,20,600,residual,RC-20-SF-600C,185,0.00671,1.542,0.23
RC-20-SF,20,600,residual,RC-20-SF-600C,186,0.00675,1.375,0.2
RC-20-SF,20,600,residual,RC-20-SF-600C,187,0.00678,1.342,0.2
RC-20-SF,20,600,residual,RC-20-SF-600C,188,0.00682,1.2,0.18
RC-20-SF,20,600,residual,RC-20-SF-600C,189,0.00686,1.31,0.19
RC-20-SF,20,600,residual,RC-20-SF-600C,190,0.00689,0.977,0.14
RC-20-SF,20,600,residual,RC-20-SF-600C,191,0.00693,1.436,0.21
RC-20-SF,20,600,residual,RC-20-SF-600C,192,0.00696,0.829,0.12
RC-20-SF,20,600,residual,RC-20-SF-600C,193,0.007,1.209,0.17
RC-20-SF,20,600,residual,RC-20-SF-600C,194,0.00704,1.014,0.14
RC-20-SF,20,600,residual,RC-20-SF-600C,195,0.00707,1.052,0.15
RC-20-SF,20,600,residual,RC-20-SF-600C,196,0.00711,1.045,0.15
RC-20-SF,20,600,residual,RC-20-SF-600C,197,0.00715,1.376,0.19
RC-20-SF,20,600,residual,RC-20-SF-600C,198,0.00718,0.921,0.13
RC-20-SF,20,600,residual,RC-20-SF-600C,199,0.00722,1.185,0.16
RC-20-SF,20,600,residual,RC-20-SF-600C,200,0.00726,1.197,0.16
