Sample_ID,Rho,Gc_YSZ_GDC,Gc_GDC_LSCF,R_system
673,0.0,3.1433,3.8734,7.0166
674,0.0,3.9594,2.1205,6.0799
675,0.0,4.376,2.399,6.775
676,0.0,3.5882,2.7402,6.3284
677,0.0,3.0078,2.6288,5.6365
678,0.0,5.1833,2.6886,7.8718
679,0.0,3.5138,2.2172,5.731
680,0.0,3.4935,2.3312,5.8247
681,0.0,3.5128,2.9392,6.4521
682,0.0,2.7906,2.9078,5.6984
683,0.0,3.5117,2.6415,6.1532
684,0.0,3.0932,3.1893,6.2825
685,0.0,4.628,2.9645,7.5925
686,0.0,2.896,2.8889,5.785
687,0.0,4.0122,1.7838,5.796
688,0.0,3.7302,2.635,6.3652
689,0.0,4.1165,2.539,6.6556
690,0.0,3.9355,3.2822,7.2177
691,0.0,4.6126,1.3894,6.002
692,0.0,3.549,2.3728,5.9218
693,0.0,2.7816,2.4976,5.2792
694,0.0,4.6304,1.9768,6.6072
695,0.0,3.9658,2.0448,6.0106
696,0.0,3.3417,3.2847,6.6264
697,0.0,3.4159,2.6864,6.1024
698,0.0,2.7259,3.5449,6.2708
699,0.0,4.1492,2.3644,6.5137
700,0.0,4.1302,1.8542,5.9844
701,0.0,4.5786,2.2991,6.8777
702,0.0,3.618,2.224,5.842
703,0.0,3.3939,2.813,6.2069
704,0.0,3.912,2.7892,6.7012
705,0.0,3.74,2.7137,6.4537
706,0.0,3.4884,3.8124,7.3008
707,0.0,2.87,3.1468,6.0168
708,0.0,4.7251,2.0708,6.7958
709,0.0,5.4693,2.9857,8.455
710,0.0,4.4172,2.4651,6.8823
711,0.0,3.6099,2.3519,5.9618
712,0.0,4.0024,3.2355,7.2379
713,0.0,3.8627,2.0466,5.9093
714,0.0,4.3085,2.9421,7.2505
715,0.0,4.186,2.8415,7.0275
716,0.0,3.5772,2.0395,5.6167
717,0.0,3.2321,1.7732,5.0053
718,0.0,3.8994,2.4113,6.3107
719,0.0,3.4759,1.3653,4.8412
720,0.0,3.0306,3.0607,6.0913
721,0.0,3.3458,2.6329,5.9787
722,0.0,2.9577,3.2596,6.2173
723,0.0,3.6551,2.5964,6.2515
724,0.0,5.5597,3.3102,8.8699
725,0.0,3.5556,2.1797,5.7353
726,0.0,3.5441,2.7119,6.2561
727,0.0,3.6793,2.2669,5.9461
728,0.0,4.8054,2.3966,7.202
729,0.0,5.535,2.4959,8.0309
730,0.0,5.0722,2.6312,7.7034
731,0.0,4.411,2.1237,6.5348
732,0.0,3.2401,2.6851,5.9252
733,0.0,4.4303,2.4711,6.9013
734,0.0,3.0106,1.8725,4.8831
735,0.0,2.9395,1.7274,4.6669
736,0.0,3.8159,3.0633,6.8792
737,0.0,3.7371,1.5668,5.3039
738,0.0,3.6262,2.3737,5.9999
739,0.0,5.3469,1.8369,7.1839
740,0.0,3.5052,3.4367,6.9419
741,0.0,4.043,2.7408,6.7838
742,0.0,3.8192,2.617,6.4362
743,0.0,4.2744,2.0883,6.3627
744,0.0,4.3479,1.8678,6.2157
745,0.0,3.9604,2.5398,6.5002
746,0.0,3.3734,2.4405,5.8139
747,0.0,3.3698,1.9827,5.3525
748,0.0,3.5273,1.97,5.4973
749,0.0,3.9567,1.9521,5.9088
750,0.0,4.227,1.94,6.167
751,0.0,3.4022,2.1662,5.5684
752,0.0,4.6909,2.6172,7.308
753,0.0,3.6133,2.7059,6.3192
754,0.0,2.6189,2.4306,5.0495
755,0.0,5.2583,2.5166,7.7748
756,0.0,3.789,2.7325,6.5216
757,0.0,4.3609,1.6505,6.0114
758,0.0,2.8148,2.5557,5.3705
759,0.0,3.3174,3.1788,6.4962
760,0.0,3.5504,1.6712,5.2216
761,0.0,3.02,1.4221,4.4421
762,0.0,3.5996,2.3617,5.9613
763,0.0,3.4851,3.0354,6.5205
764,0.0,4.5911,2.3701,6.9612
765,0.0,2.6067,2.7702,5.3769
766,0.0,4.116,2.6064,6.7224
767,0.0,4.4249,1.9464,6.3714
768,0.0,5.2683,2.0272,7.2955
769,0.0,4.2538,1.7551,6.0089
770,0.0,3.1982,3.3101,6.5084
771,0.0,3.5833,2.8951,6.4784
772,0.0,3.8994,2.401,6.3004
773,0.0,4.7218,2.3392,7.061
774,0.0,2.7681,2.0909,4.8591
775,0.0,4.1131,2.6512,6.7643
776,0.0,2.8704,2.1238,4.9943
777,0.0,3.3933,2.2803,5.6736
778,0.0,2.9651,2.1646,5.1297
779,0.0,3.3097,2.8562,6.1658
780,0.0,4.2973,2.3817,6.679
781,0.0,3.5043,2.5203,6.0247
782,0.0,3.2606,1.9534,5.214
783,0.0,3.1928,2.1618,5.3547
784,0.0,3.0741,2.5314,5.6055
785,0.0,4.2397,1.7903,6.03
786,0.0,3.7616,2.347,6.1086
787,0.0,3.9692,2.4452,6.4144
788,0.0,2.9263,1.9092,4.8355
789,0.0,3.7644,3.0054,6.7698
790,0.0,2.5717,2.6252,5.1969
791,0.0,4.5841,2.3783,6.9624
792,0.0,4.1124,2.1328,6.2453
793,0.0,3.6704,1.7783,5.4488
794,0.0,2.5155,2.9547,5.4702
795,0.0,3.1687,2.24,5.4086
796,0.0,2.9598,1.8542,4.814
797,0.0,3.6366,2.1216,5.7583
798,0.0,3.9939,2.6813,6.6752
799,0.0,3.9553,2.5701,6.5254
800,0.0,4.8965,1.9843,6.8808
801,0.0,3.7108,3.0679,6.7787
802,0.0,4.6428,1.8499,6.4927
803,0.0,3.5521,3.208,6.7601
804,0.0,4.0831,2.5481,6.6312
805,0.0,3.6097,2.272,5.8817
806,0.0,3.9335,2.3319,6.2654
807,0.0,3.7186,2.4899,6.2085
808,0.0,3.3382,2.7239,6.0621
809,0.0,6.144,1.7242,7.8682
810,0.0,3.9575,2.1088,6.0663
811,0.0,4.1315,2.4742,6.6056
812,0.0,4.2629,3.094,7.357
813,0.0,3.87,3.0675,6.9376
814,0.0,2.5155,3.359,5.8745
815,0.0,3.9919,3.0348,7.0267
816,0.0,3.0448,2.0796,5.1243
817,0.0,3.8396,2.4432,6.2828
818,0.0,3.9301,3.0388,6.9688
819,0.0,2.7754,2.9729,5.7483
820,0.0,3.7509,2.3545,6.1054
821,0.0,2.9176,2.7083,5.6258
822,0.0,2.4859,2.7873,5.2732
823,0.0,2.9072,2.4775,5.3847
824,0.0,3.6706,3.0904,6.761
825,0.0,3.6337,2.1366,5.7703
826,0.0,3.4368,3.1543,6.5911
827,0.0,4.1027,2.2712,6.3739
828,0.0,3.5982,1.7973,5.3955
829,0.0,4.001,1.7301,5.7311
830,0.0,4.2557,2.5147,6.7704
831,0.0,5.6178,1.9715,7.5893
832,0.0,3.6809,3.5002,7.1811
833,0.0,4.5855,2.1357,6.7212
834,0.0,3.8908,2.4524,6.3432
835,0.0,3.9293,2.1347,6.064
836,0.0,3.6892,1.7864,5.4756
837,0.0,3.8325,2.68,6.5125
838,0.0,3.6037,1.7804,5.3841
839,0.0,4.4302,2.635,7.0652
840,0.0,3.3111,2.3189,5.6301
841,0.0,2.903,2.0009,4.9039
842,0.0,3.4187,3.1266,6.5453
843,0.0,3.3601,2.7828,6.143
844,0.0,3.4184,2.5748,5.9932
845,0.0,3.6567,2.9142,6.5709
846,0.0,3.4204,1.7954,5.2159
847,0.0,2.9621,2.2064,5.1685
848,0.0,3.0297,2.6589,5.6886
849,0.0,3.4607,3.9234,7.3841
850,0.0,2.7884,2.5523,5.3408
851,0.0,3.0927,2.2232,5.3159
852,0.0,3.8366,1.5468,5.3834
853,0.0,3.8993,3.5735,7.4728
854,0.0,3.468,2.5809,6.0489
855,0.0,4.4577,2.3731,6.8308
856,0.0,3.3937,1.562,4.9557
857,0.0,4.1763,2.3971,6.5735
858,0.0,3.1538,2.5137,5.6675
859,0.0,3.3921,2.2079,5.6
860,0.0,4.1518,1.8807,6.0325
861,0.0,4.4747,1.8587,6.3334
862,0.0,3.3469,3.5877,6.9346
863,0.0,4.5359,2.4993,7.0352
864,0.0,3.1927,2.2075,5.4002
865,0.0,3.7925,2.4697,6.2622
866,0.0,3.6882,2.4365,6.1248
867,0.0,3.6117,1.8425,5.4542
868,0.0,3.4311,2.9383,6.3693
869,0.0,2.969,2.3611,5.3301
870,0.0,3.2588,2.5061,5.7649
871,0.0,3.5064,3.2847,6.791
872,0.0,4.0821,1.8906,5.9727
873,0.0,4.1978,2.1028,6.3006
874,0.0,3.396,2.6086,6.0046
875,0.0,3.4455,2.9256,6.3711
876,0.0,3.284,2.1686,5.4526
877,0.0,3.3505,2.1917,5.5422
878,0.0,4.5143,2.7765,7.2908
879,0.0,5.0076,3.8411,8.8488
880,0.0,3.1442,2.4859,5.63
881,0.0,3.0674,2.1016,5.169
882,0.0,3.3655,1.9884,5.3539
883,0.0,3.1329,2.3824,5.5153
884,0.0,3.0464,2.8964,5.9428
885,0.0,3.2051,4.2763,7.4814
886,0.0,3.4692,2.4867,5.9559
887,0.0,3.006,3.4369,6.4428
888,0.0,4.5299,2.5999,7.1298
889,0.0,2.9798,2.5559,5.5357
890,0.0,3.0961,3.2749,6.371
891,0.0,4.2974,2.4982,6.7956
892,0.0,2.4765,2.0176,4.4941
893,0.0,4.2096,3.117,7.3267
894,0.0,4.5219,1.7885,6.3105
895,0.0,3.9424,2.9975,6.94
896,0.0,2.8263,2.4476,5.2739
897,0.0,3.9239,2.3097,6.2336
898,0.0,2.7348,2.2983,5.0331
899,0.0,3.5431,2.3806,5.9237
900,0.0,3.4038,2.2455,5.6493
901,0.0,3.7204,2.676,6.3964
902,0.0,3.5569,2.2604,5.8173
903,0.0,3.8048,1.6757,5.4806
904,0.0,4.0617,2.4512,6.5128
905,0.0,3.7709,2.9652,6.7361
906,0.0,2.6884,1.6583,4.3467
907,0.0,3.9239,2.448,6.3719
908,0.0,3.8554,2.2371,6.0925
909,0.0,4.1929,2.9488,7.1417
910,0.0,4.0665,2.328,6.3945
911,0.0,2.6186,2.8549,5.4735
912,0.0,4.6092,2.7852,7.3944
913,0.0,3.2259,2.8014,6.0273
914,0.0,4.335,3.3381,7.673
915,0.0,3.2278,2.3439,5.5717
916,0.0,4.2524,2.4795,6.7319
917,0.0,3.0982,2.6612,5.7595
918,0.0,4.1324,2.4945,6.6269
919,0.0,3.8879,2.329,6.2169
920,0.0,4.8145,2.051,6.8654
921,0.0,3.39,2.4568,5.8468
922,0.0,4.3486,1.8224,6.1709
923,0.0,2.9984,1.6374,4.6358
924,0.0,3.7665,1.9644,5.7309
925,0.0,3.5088,2.7945,6.3033
926,0.0,3.359,2.5663,5.9253
927,0.0,3.56,2.8005,6.3604
928,0.0,4.0603,2.1375,6.1979
929,0.0,3.6398,3.0144,6.6542
930,0.0,4.0044,1.859,5.8633
931,0.0,4.1867,1.9776,6.1643
932,0.0,4.761,3.0026,7.7636
933,0.0,3.9346,2.529,6.4636
934,0.0,3.615,2.804,6.419
935,0.0,3.517,2.5685,6.0856
936,0.0,4.3434,2.1933,6.5367
937,0.0,3.3735,1.9351,5.3085
938,0.0,3.1262,1.7067,4.8329
939,0.0,4.2398,3.5076,7.7474
940,0.0,4.7714,1.7765,6.5479
941,0.0,4.2362,3.2489,7.4851
942,0.0,3.466,2.5012,5.9672
943,0.0,2.6634,2.5844,5.2478
944,0.0,3.1267,2.5503,5.677
945,0.0,2.8733,2.7297,5.603
946,0.0,4.4574,2.0992,6.5566
947,0.0,3.088,1.5995,4.6875
948,0.0,3.5799,2.1847,5.7647
949,0.0,2.8783,2.6816,5.5598
950,0.0,3.47,1.9811,5.4511
951,0.0,3.4089,3.0309,6.4398
952,0.0,4.1494,2.3891,6.5386
953,0.0,4.1608,1.9479,6.1088
954,0.0,3.7662,2.524,6.2903
955,0.0,3.4584,2.6722,6.1306
956,0.0,3.2807,2.7119,5.9926
957,0.0,4.1136,1.3757,5.4893
958,0.0,4.5847,1.3406,5.9253
959,0.0,3.3735,3.0034,6.3769
960,0.0,3.5491,1.8337,5.3828
961,0.0,3.1107,3.0043,6.115
962,0.0,2.7028,3.0657,5.7684
963,0.0,3.7107,1.9358,5.6465
964,0.0,3.3925,2.0042,5.3966
965,0.0,4.3392,2.8341,7.1733
966,0.0,2.7972,2.2631,5.0604
967,0.0,3.2349,3.1672,6.4021
968,0.0,2.9782,3.3682,6.3464
969,0.0,3.7245,1.9475,5.672
970,0.0,3.3386,2.0916,5.4302
971,0.0,3.0166,2.4979,5.5145
972,0.0,3.0406,1.5918,4.6324
973,0.0,3.5117,1.7154,5.2271
974,0.0,3.2965,2.0475,5.344
975,0.0,3.2305,3.6435,6.874
976,0.0,3.7817,2.5735,6.3552
977,0.0,2.7702,2.1537,4.9238
978,0.0,3.8851,2.0013,5.8864
979,0.0,4.3701,1.9319,6.302
980,0.0,3.5678,2.1828,5.7506
981,0.0,3.8516,2.1594,6.011
982,0.0,3.5772,2.3395,5.9166
983,0.0,3.3064,2.6986,6.0051
984,0.0,3.9003,2.4088,6.3091
985,0.0,3.4816,2.8703,6.3519
986,0.0,3.5986,2.307,5.9055
987,0.0,3.8128,3.4304,7.2432
988,0.0,2.9831,2.8552,5.8383
989,0.0,2.7158,2.5592,5.275
990,0.0,4.8943,2.7006,7.5948
991,0.0,3.8557,2.1939,6.0496
992,0.0,3.7654,2.3321,6.0975
993,0.0,3.2776,2.3147,5.5923
994,0.0,3.8739,2.1059,5.9798
995,0.0,3.2663,1.8725,5.1388
996,0.0,4.0026,2.731,6.7336
997,0.0,3.8959,2.9678,6.8637
998,0.0,3.8019,2.6494,6.4513
999,0.0,3.9439,2.4074,6.3513
1000,0.0,3.4227,3.8007,7.2234
1001,0.0,3.4689,2.1486,5.6175
1002,0.0,4.0321,2.5768,6.6089
1003,0.0,2.9506,3.0618,6.0125
1004,0.0,3.6862,1.9673,5.6535
1005,0.0,4.5835,2.7748,7.3583
1006,0.0,3.0217,3.4856,6.5073
1007,0.0,4.189,2.4465,6.6355
1008,0.0,4.9069,2.53,7.4369
1009,0.0,3.7278,2.151,5.8787
1010,0.0,4.1346,2.6941,6.8287
1011,0.0,3.7549,2.0964,5.8514
1012,0.0,3.8292,2.4178,6.247
1013,0.0,2.9866,1.8316,4.8182
1014,0.0,4.1229,1.4643,5.5872
1015,0.0,3.8786,2.23,6.1086
1016,0.0,4.6774,2.2232,6.9006
1017,0.0,4.1895,2.2661,6.4556
1018,0.0,3.8187,2.8366,6.6553
1019,0.0,3.4626,2.9863,6.449
1020,0.0,3.164,2.5987,5.7627
1021,0.0,4.3809,2.7938,7.1747
1022,0.0,5.1864,2.1075,7.2938
1023,0.0,2.9635,2.0133,4.9768
1024,0.0,4.1902,2.7055,6.8957
1025,0.0,3.8112,1.9626,5.7738
1026,0.0,4.2666,1.9235,6.1901
1027,0.0,4.5603,4.3171,8.8774
1028,0.0,3.9861,2.7515,6.7376
1029,0.0,3.4449,1.7129,5.1578
1030,0.0,3.3812,1.9744,5.3555
1031,0.0,2.9296,3.448,6.3775
1032,0.0,3.9232,2.6429,6.5661
1033,0.0,3.5541,2.3689,5.923
1034,0.0,4.4122,2.4358,6.848
1035,0.0,4.0988,2.3581,6.457
1036,0.0,3.5342,1.8553,5.3895
1037,0.0,2.6771,2.3277,5.0048
1038,0.0,3.7817,1.9002,5.6819
1039,0.0,3.7237,2.4777,6.2014
1040,0.0,2.5972,2.0451,4.6423
1041,0.0,4.0138,2.6468,6.6606
1042,0.0,3.0792,2.5296,5.6088
1043,0.0,4.4558,2.8593,7.3151
1044,0.0,3.6855,2.2345,5.9199
1045,0.0,3.3659,2.6894,6.0554
1046,0.0,3.8718,2.7769,6.6487
1047,0.0,3.8304,2.883,6.7134
1048,0.0,3.8063,2.8636,6.6699
1049,0.0,4.3426,2.0904,6.433
1050,0.0,2.7553,3.328,6.0832
1051,0.0,3.9125,1.7457,5.6581
1052,0.0,3.318,2.8563,6.1743
1053,0.0,3.5719,2.215,5.7869
1054,0.0,4.7516,1.9923,6.7439
1055,0.0,3.2708,2.5563,5.8271
1056,0.0,4.0024,2.7047,6.707
1057,0.0,4.3725,2.5498,6.9223
1058,0.0,4.0702,2.3288,6.399
1059,0.0,3.7857,2.5042,6.2899
1060,0.0,3.8849,2.8567,6.7417
1061,0.0,4.1159,2.473,6.5889
1062,0.0,3.2647,2.4845,5.7492
1063,0.0,3.7278,2.5471,6.2749
1064,0.0,5.4483,2.2099,7.6582
1065,0.0,4.0241,3.0291,7.0532
1066,0.0,3.8085,3.8949,7.7034
1067,0.0,3.5127,2.614,6.1266
1068,0.0,3.2705,2.2866,5.557
1069,0.0,3.9073,2.8988,6.8061
1070,0.0,3.9542,3.1457,7.0999
1071,0.0,3.6857,2.2954,5.9811
1072,0.0,5.9285,2.6505,8.579
1073,0.0,3.3148,2.1365,5.4513
1074,0.0,3.1915,2.951,6.1426
1075,0.0,3.5209,2.5141,6.0349
1076,0.0,3.7054,2.8336,6.539
1077,0.0,3.2439,1.9811,5.2251
1078,0.0,3.891,2.7613,6.6523
1079,0.0,3.9632,2.0884,6.0516
1080,0.0,4.2023,2.1157,6.318
1081,0.0,3.4281,2.0335,5.4616
1082,0.0,4.6718,2.7791,7.4509
1083,0.0,4.1509,3.1383,7.2892
1084,0.0,6.0389,1.7475,7.7864
1085,0.0,3.3042,2.1698,5.474
1086,0.0,3.2417,1.9803,5.222
1087,0.0,3.5598,1.9266,5.4863
1088,0.0,3.9649,2.4767,6.4416
1089,0.0,4.0644,2.7108,6.7752
1090,0.0,4.1495,2.2767,6.4262
1091,0.0,5.3698,2.5679,7.9378
1092,0.0,2.73,2.0101,4.74
1093,0.0,2.7871,2.4599,5.247
1094,0.0,3.6689,2.2343,5.9032
1095,0.0,5.2703,2.733,8.0033
1096,0.0,4.2371,2.0387,6.2758
1097,0.0,3.1611,2.4694,5.6304
1098,0.0,3.8573,1.6973,5.5546
1099,0.0,3.6326,2.4583,6.0909
1100,0.0,3.6112,2.0867,5.6979
1101,0.0,3.4177,2.3671,5.7847
1102,0.0,3.8038,2.7634,6.5672
1103,0.0,4.5003,2.3126,6.8129
1104,0.0,3.4664,2.6734,6.1398
1105,0.0,4.155,2.2495,6.4045
1106,0.0,4.2837,2.9763,7.26
1107,0.0,4.6643,3.4864,8.1507
1108,0.0,3.2331,2.4582,5.6913
1109,0.0,3.7528,2.4043,6.1571
1110,0.0,3.3546,1.8266,5.1812
1111,0.0,3.805,2.1054,5.9104
1112,0.0,3.8007,2.0947,5.8954
1113,0.0,3.1076,2.5679,5.6754
1114,0.0,3.8428,2.7495,6.5923
1115,0.0,5.4292,2.5898,8.019
1116,0.0,4.0672,1.9804,6.0476
1117,0.0,3.0103,3.354,6.3643
1118,0.0,3.2019,1.9936,5.1955
1119,0.0,3.7208,2.4081,6.1289
1120,0.0,3.2134,2.3078,5.5211
1121,0.0,4.6152,2.0898,6.705
1122,0.0,2.9562,2.9546,5.9108
1123,0.0,4.0722,2.168,6.2402
1124,0.0,2.8631,2.1153,4.9784
1125,0.0,3.711,3.088,6.799
1126,0.0,3.141,2.4108,5.5518
1127,0.0,4.2006,1.5297,5.7304
1128,0.0,4.4644,1.9396,6.4041
1129,0.0,3.9628,2.5742,6.537
1130,0.0,4.5031,2.7341,7.2372
1131,0.0,2.5014,2.0986,4.6
1132,0.0,3.8345,2.3586,6.1931
1133,0.0,4.0621,2.8663,6.9283
1134,0.0,4.1533,2.3496,6.5029
1135,0.0,2.7375,2.24,4.9775
1136,0.0,4.02,1.9753,5.9953
1137,0.0,4.1695,2.9346,7.1041
1138,0.0,3.8272,1.3363,5.1635
1139,0.0,3.0148,3.5617,6.5765
1140,0.0,3.4136,1.6549,5.0685
1141,0.0,4.6198,2.4579,7.0777
1142,0.0,4.5187,2.5897,7.1084
1143,0.0,4.0489,2.6342,6.6831
1144,0.0,4.2166,3.8486,8.0652
1145,0.0,4.4171,1.7927,6.2097
1146,0.0,4.0408,3.0733,7.114
1147,0.0,4.5943,2.2528,6.8472
1148,0.0,4.565,2.9459,7.5109
1149,0.0,5.7976,2.1131,7.9107
1150,0.0,3.4364,2.3072,5.7436
1151,0.0,3.4464,2.0553,5.5017
1152,0.0,2.343,2.2492,4.5922
1153,0.0,3.9881,2.2233,6.2114
1154,0.0,5.2031,2.458,7.661
1155,0.0,4.6638,2.5817,7.2455
1156,0.0,4.3099,2.5908,6.9008
1157,0.0,4.7258,2.4788,7.2045
1158,0.0,4.0748,2.6359,6.7108
1159,0.0,3.5666,2.6562,6.2228
1160,0.0,5.4741,2.3236,7.7977
1161,0.0,4.0221,3.1449,7.167
1162,0.0,4.5459,2.4571,7.003
1163,0.0,2.4989,2.7156,5.2144
1164,0.0,2.5694,3.2798,5.8492
1165,0.0,3.855,2.9882,6.8431
1166,0.0,3.2136,1.8026,5.0162
1167,0.0,3.9152,2.4352,6.3504
1168,0.0,3.4456,2.4929,5.9385
1169,0.0,5.9927,2.892,8.8848
1170,0.0,4.4764,2.8974,7.3738
1171,0.0,4.8154,2.3609,7.1763
1172,0.0,2.6423,2.3616,5.0039
1173,0.0,4.2992,2.0231,6.3223
1174,0.0,3.6351,2.1376,5.7727
1175,0.0,4.8339,2.8437,7.6776
1176,0.0,4.1838,2.7726,6.9564
1177,0.0,3.722,2.5493,6.2712
1178,0.0,3.0627,1.5899,4.6526
1179,0.0,3.8423,2.6139,6.4562
1180,0.0,4.5995,3.3464,7.9458
1181,0.0,4.89,2.0118,6.9018
1182,0.0,3.5281,2.6961,6.2242
1183,0.0,5.7578,3.2864,9.0442
1184,0.0,4.5298,2.2702,6.8
1185,0.0,3.2239,2.866,6.0899
1186,0.0,3.107,2.3384,5.4454
1187,0.0,3.6733,3.3607,7.034
1188,0.0,3.5266,1.5123,5.0389
1189,0.0,4.0806,2.1345,6.2151
1190,0.0,3.7728,2.4097,6.1825
1191,0.0,3.5755,2.8668,6.4423
1192,0.0,2.8871,2.2129,5.1
1193,0.0,4.207,2.1707,6.3777
1194,0.0,2.8502,2.7985,5.6486
1195,0.0,4.5326,2.4297,6.9624
1196,0.0,2.6848,2.8193,5.5041
1197,0.0,2.8255,2.606,5.4316
1198,0.0,3.2216,1.9484,5.1699
1199,0.0,3.4748,2.3641,5.8389
1200,0.0,3.3574,2.7546,6.112
1201,0.0,3.4723,2.9767,6.449
1202,0.0,3.9288,2.1351,6.0639
1203,0.0,3.2334,1.769,5.0024
1204,0.0,3.9352,2.2852,6.2204
1205,0.0,2.5036,2.2047,4.7083
1206,0.0,3.2142,3.3492,6.5634
1207,0.0,2.805,1.8427,4.6477
1208,0.0,4.5226,3.2071,7.7297
1209,0.0,3.3005,2.163,5.4635
1210,0.0,4.1588,1.5462,5.705
1211,0.0,2.7306,2.3189,5.0495
1212,0.0,4.8734,2.2488,7.1221
1213,0.0,3.8104,3.0686,6.8789
1214,0.0,5.3568,2.1868,7.5436
1215,0.0,3.7349,3.5167,7.2516
1216,0.0,2.8924,3.0047,5.8971
1217,0.0,3.1508,2.5017,5.6525
1218,0.0,3.5944,2.0278,5.6222
1219,0.0,3.1697,2.5894,5.7591
1220,0.0,4.4355,2.3893,6.8248
1221,0.0,3.7905,2.745,6.5355
1222,0.0,3.1759,2.8382,6.0141
1223,0.0,4.3048,4.1054,8.4102
1224,0.0,3.5138,2.2388,5.7527
1225,0.0,4.2681,2.8832,7.1513
1226,0.0,3.4202,2.2633,5.6836
1227,0.0,4.1061,2.0809,6.187
1228,0.0,3.4934,2.4953,5.9887
1229,0.0,4.4358,2.1748,6.6106
1230,0.0,2.7393,1.6772,4.4165
1231,0.0,3.0244,1.8901,4.9145
1232,0.0,3.6485,1.9372,5.5857
1233,0.0,3.3242,2.103,5.4273
1234,0.0,3.4756,3.1854,6.6611
1235,0.0,4.1912,2.4593,6.6505
1236,0.0,3.4635,2.2499,5.7134
1237,0.0,3.96,2.7521,6.7121
1238,0.0,3.2106,2.4692,5.6798
1239,0.0,2.6527,2.5564,5.2091
1240,0.0,4.2632,2.3192,6.5823
1241,0.0,5.0991,2.0589,7.158
1242,0.0,3.8865,2.4341,6.3206
1243,0.0,3.6823,2.3966,6.0789
1244,0.0,3.8143,2.8997,6.7141
1245,0.0,4.733,2.4504,7.1833
1246,0.0,4.3018,2.1334,6.4352
1247,0.0,4.2659,2.1081,6.374
1248,0.0,4.5078,3.798,8.3058
1249,0.0,3.6687,1.588,5.2567
1250,0.0,3.4127,3.1288,6.5415
1251,0.0,4.1145,2.5753,6.6898
1252,0.0,4.4454,2.6983,7.1437
1253,0.0,4.6061,2.941,7.5471
1254,0.0,4.8501,2.632,7.4821
1255,0.0,4.368,2.3068,6.6748
1256,0.0,3.3819,3.4373,6.8192
1257,0.0,3.8857,2.8751,6.7608
1258,0.0,3.8251,2.1826,6.0078
1259,0.0,3.7526,3.2579,7.0104
1260,0.0,4.116,1.7467,5.8627
1261,0.0,3.6112,3.4891,7.1003
1262,0.0,3.612,1.7162,5.3282
1263,0.0,5.1658,2.8062,7.972
1264,0.0,3.7013,2.2776,5.9789
1265,0.0,4.5014,2.202,6.7033
1266,0.0,4.5521,2.7293,7.2814
1267,0.0,3.9045,2.5231,6.4276
1268,0.0,3.6359,3.0155,6.6514
1269,0.0,3.2337,1.778,5.0117
1270,0.0,4.1576,2.7779,6.9354
1271,0.0,4.0639,2.6576,6.7215
1272,0.0,3.5472,2.8652,6.4124
1273,0.0,3.7167,2.226,5.9427
1274,0.0,3.5524,3.6578,7.2101
1275,0.0,2.7897,2.7065,5.4962
1276,0.0,2.8163,2.3995,5.2158
1277,0.0,3.4797,1.6222,5.1018
1278,0.0,4.0014,2.2737,6.2751
1279,0.0,2.6224,2.8949,5.5173
1280,0.0,4.7792,3.293,8.0722
1281,0.0,3.981,2.4739,6.4549
1282,0.0,4.6933,3.4208,8.114
1283,0.0,4.5407,2.0344,6.5751
1284,0.0,3.8759,2.6744,6.5503
1285,0.0,2.7546,2.6902,5.4448
1286,0.0,5.5101,2.7827,8.2928
1287,0.0,4.8105,2.5419,7.3524
1288,0.0,3.6993,2.6437,6.343
1289,0.0,3.261,2.0255,5.2865
1290,0.0,4.6442,3.217,7.8613
1291,0.0,3.1654,2.9695,6.1348
1292,0.0,3.6907,2.6221,6.3128
1293,0.0,4.0501,2.985,7.0351
1294,0.0,3.7986,3.2412,7.0398
1295,0.0,3.9477,2.774,6.7217
1296,0.0,3.2514,3.7591,7.0105
1297,0.0,4.0567,2.8232,6.8799
1298,0.0,2.8505,2.0829,4.9333
1299,0.0,4.6219,2.5948,7.2166
1300,0.0,2.7063,3.0111,5.7174
1301,0.0,3.4152,3.242,6.6572
1302,0.0,3.6901,2.5529,6.243
1303,0.0,4.5759,2.0523,6.6281
1304,0.0,3.1644,2.3579,5.5223
1305,0.0,4.3105,1.8835,6.194
1306,0.0,2.8216,2.8858,5.7075
1307,0.0,3.381,2.2682,5.6493
1308,0.0,2.7326,2.143,4.8756
1309,0.0,3.7408,2.9474,6.6882
1310,0.0,3.2858,3.4039,6.6897
1311,0.0,3.3345,2.1413,5.4758
1312,0.0,4.863,2.5563,7.4193
1313,0.0,3.4104,2.3773,5.7877
1314,0.0,4.7132,3.2774,7.9906
1315,0.0,3.2605,2.4309,5.6914
1316,0.0,3.8034,2.0165,5.8199
1317,0.0,3.7103,2.454,6.1644
1318,0.0,4.5458,3.1137,7.6595
1319,0.0,3.5419,2.3497,5.8917
1320,0.0,4.1929,2.1832,6.3761
1321,0.0,4.1394,2.4091,6.5485
1322,0.0,3.1771,2.0283,5.2053
1323,0.0,4.789,2.3767,7.1657
1324,0.0,4.9488,2.2143,7.1632
1325,0.0,3.9355,3.9374,7.8729
1326,0.0,3.1299,1.6834,4.8134
1327,0.0,4.6603,2.0812,6.7414
1328,0.0,3.7325,2.1829,5.9153
1329,0.0,3.9201,2.0308,5.9509
1330,0.0,3.6329,2.6799,6.3127
