Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ_ppmK,CTE_GDC_ppmK,CTE_LSCF_ppmK,Delta_T_C,Sigma_mismatch_YSZ_GDC_MPa,Sigma_mismatch_GDC_LSCF_MPa,G_thermal_YSZ_GDC_Jm2,G_thermal_GDC_LSCF_Jm2,Rho_assumed,Temperature_regime
217,3.3467,2.5496,223.7,200.72,100.1,10.764,13.285,15.843,543.3,306.37,278.98,0.0,0.0,0.5,RT
218,3.2153,2.0921,203.39,174.23,114.78,10.073,12.038,15.399,550.6,220.15,322.45,0.0,0.0,0.5,RT
219,3.3143,3.2475,195.87,202.61,131.66,10.432,13.145,14.761,549.3,291.86,179.82,0.0,0.0,0.5,RT
220,4.8166,2.5124,207.58,185.79,123.06,10.3,12.216,16.317,534.8,212.73,407.47,0.0,0.0,0.5,RT
221,3.9431,2.7051,226.28,186.49,134.1,10.587,12.35,14.396,558.6,222.9,213.17,0.0,0.0,0.5,RT
222,3.1969,1.8558,188.14,183.74,111.57,10.429,12.649,14.875,527.8,220.45,215.9,0.0,0.0,0.5,RT
223,4.4668,3.4807,200.56,179.86,112.54,10.172,11.914,14.683,547.3,191.22,272.49,0.0,0.0,0.5,RT
224,4.3832,2.3829,198.3,192.41,130.32,10.613,12.683,14.916,531.2,218.04,228.25,0.0,0.0,0.5,RT
225,4.2363,2.9043,217.98,191.92,101.98,10.798,12.363,15.069,558.0,190.27,289.8,0.0,0.0,0.5,RT
226,4.286,3.8415,223.4,176.68,120.22,10.327,12.377,15.209,539.6,247.18,269.91,0.0,0.0,0.5,RT
227,3.8259,2.5348,203.27,178.19,122.33,10.707,12.172,16.393,559.1,166.45,420.51,0.0,0.0,0.5,RT
228,3.4227,1.9019,211.16,195.13,114.93,10.56,12.851,15.221,541.6,262.08,250.47,0.0,0.0,0.5,RT
229,3.7415,2.4057,193.96,205.53,106.53,10.568,11.543,15.204,536.1,101.41,403.35,0.0,0.0,0.5,RT
230,2.8379,2.8769,220.43,192.72,117.02,10.689,12.052,14.623,552.1,165.96,273.48,0.0,0.0,0.5,RT
231,4.4316,2.9402,186.85,189.17,124.08,10.374,11.863,16.348,553.0,153.8,469.23,0.0,0.0,0.5,RT
232,2.9641,1.5603,200.55,202.14,115.14,11.029,13.327,15.582,558.0,257.15,254.35,0.0,0.0,0.5,RT
233,2.9357,1.8736,206.52,187.91,97.55,10.475,13.049,15.579,540.4,287.19,256.94,0.0,0.0,0.5,RT
234,3.0705,2.1722,209.78,208.86,133.98,10.487,11.89,15.064,577.1,169.92,382.56,0.0,0.0,0.5,RT
235,3.8564,2.1254,237.42,210.35,105.01,10.262,12.78,15.751,543.8,325.06,339.92,0.0,0.0,0.5,RT
236,3.6127,2.6912,216.88,177.44,113.3,10.796,12.53,14.52,557.5,209.54,196.89,0.0,0.0,0.5,RT
237,4.3478,2.3522,206.13,192.76,124.77,10.523,12.728,15.543,551.5,250.71,299.26,0.0,0.0,0.5,RT
238,3.8383,3.3372,226.75,188.68,112.0,10.402,12.869,15.331,529.4,296.22,245.87,0.0,0.0,0.5,RT
239,3.1488,1.7363,225.25,183.52,122.28,10.722,11.627,16.14,562.6,114.6,465.96,0.0,0.0,0.5,RT
240,3.3819,2.7826,213.28,191.19,130.2,10.443,13.433,16.187,529.4,337.56,278.77,0.0,0.0,0.5,RT
241,3.568,2.3469,206.86,200.99,131.24,10.657,11.959,16.463,550.7,148.27,498.56,0.0,0.0,0.5,RT
242,3.7583,1.9759,238.57,188.44,99.82,10.408,12.64,15.347,553.7,294.93,282.49,0.0,0.0,0.5,RT
243,3.882,2.974,194.67,168.17,112.57,10.584,12.79,15.384,558.9,239.98,243.88,0.0,0.0,0.5,RT
244,3.4964,2.4792,214.76,177.46,118.49,10.575,12.502,14.818,561.0,232.09,230.57,0.0,0.0,0.5,RT
245,4.1236,2.1237,210.61,199.31,117.74,10.58,12.634,15.962,545.2,235.88,361.61,0.0,0.0,0.5,RT
246,3.1518,2.5924,206.36,183.97,116.69,10.792,12.831,15.929,538.2,226.53,306.75,0.0,0.0,0.5,RT
247,3.262,2.4126,210.16,188.26,127.41,10.477,12.039,14.994,551.2,180.93,306.57,0.0,0.0,0.5,RT
248,4.3916,2.8091,199.89,186.12,124.58,10.53,13.082,15.243,550.9,281.06,221.66,0.0,0.0,0.5,RT
249,4.1796,2.5206,202.46,186.16,117.08,10.632,11.811,15.816,552.5,131.84,411.9,0.0,0.0,0.5,RT
250,3.901,2.8909,208.17,172.25,114.57,10.601,12.829,15.969,559.4,259.5,302.5,0.0,0.0,0.5,RT
251,3.2134,2.4243,197.89,175.95,114.93,10.178,12.386,15.523,545.7,238.43,301.21,0.0,0.0,0.5,RT
252,2.8304,1.8308,219.11,189.75,120.62,11.477,12.367,16.048,545.3,106.34,380.88,0.0,0.0,0.5,RT
253,3.4423,2.303,216.45,191.64,115.78,10.973,10.968,14.876,552.7,-0.68,413.97,0.0,0.0,0.5,RT
254,5.1942,2.9108,202.07,208.56,120.22,10.542,12.836,15.481,540.5,250.46,298.25,0.0,0.0,0.5,RT
255,3.6272,2.1655,199.39,194.98,130.78,10.223,11.682,16.79,533.1,155.13,531.02,0.0,0.0,0.5,RT
256,4.2571,2.1474,206.45,190.88,106.3,10.462,12.606,15.205,551.6,244.12,273.64,0.0,0.0,0.5,RT
257,3.6805,2.2656,192.09,199.25,124.15,10.823,12.401,15.206,552.2,167.46,308.6,0.0,0.0,0.5,RT
258,3.5838,2.4195,204.65,192.49,104.1,10.745,12.893,15.767,554.5,243.75,306.78,0.0,0.0,0.5,RT
259,4.3303,3.6125,202.61,192.99,110.02,10.469,12.686,15.639,556.1,249.79,317.02,0.0,0.0,0.5,RT
260,4.6266,2.9568,213.27,194.11,125.48,10.914,12.765,16.188,553.3,218.48,367.52,0.0,0.0,0.5,RT
261,3.6713,2.9391,220.89,189.26,118.61,10.543,12.512,15.839,554.6,241.15,349.3,0.0,0.0,0.5,RT
262,3.3958,2.6466,215.61,188.05,113.39,10.522,12.805,15.762,558.2,274.78,310.32,0.0,0.0,0.5,RT
263,3.6404,2.3612,219.39,185.27,118.11,10.44,12.036,16.757,542.5,189.93,474.54,0.0,0.0,0.5,RT
264,4.3868,2.6863,198.79,176.75,127.24,10.098,12.105,15.347,534.9,213.44,306.46,0.0,0.0,0.5,RT
265,3.6425,2.4982,215.31,162.85,128.26,10.155,13.086,16.338,540.0,340.77,286.02,0.0,0.0,0.5,RT
266,3.6508,3.1461,188.24,190.99,127.66,10.466,11.923,16.219,554.5,152.06,455.06,0.0,0.0,0.5,RT
267,3.9343,2.0853,196.41,174.95,119.21,10.211,12.789,15.785,550.5,278.72,288.57,0.0,0.0,0.5,RT
268,3.4703,1.6073,218.67,214.19,119.84,10.347,12.647,14.72,536.7,269.88,238.36,0.0,0.0,0.5,RT
269,3.6988,2.1703,203.23,178.5,114.07,10.288,12.145,15.382,560.4,211.47,323.75,0.0,0.0,0.5,RT
270,2.7663,2.0326,197.75,192.39,144.51,9.87,12.012,15.27,552.1,233.86,346.12,0.0,0.0,0.5,RT
271,4.0791,3.3067,196.17,183.48,125.2,10.664,12.455,15.212,539.3,189.38,272.84,0.0,0.0,0.5,RT
272,4.6914,3.7632,201.91,182.06,116.74,10.187,12.976,15.102,541.3,304.76,209.57,0.0,0.0,0.5,RT
273,4.0706,2.2572,208.97,189.8,122.77,10.439,12.699,14.55,540.8,255.5,189.98,0.0,0.0,0.5,RT
274,3.033,2.2365,227.74,194.69,122.74,10.411,12.495,16.54,544.2,258.25,428.52,0.0,0.0,0.5,RT
275,3.5499,2.4391,198.76,163.45,133.66,10.398,12.637,14.637,542.1,241.15,177.2,0.0,0.0,0.5,RT
276,3.634,2.2081,200.3,192.01,123.73,11.277,12.236,15.896,559.4,107.47,393.06,0.0,0.0,0.5,RT
277,4.0362,1.8513,219.5,200.15,129.73,11.101,12.001,15.685,542.5,107.2,400.02,0.0,0.0,0.5,RT
278,5.9163,4.5832,205.72,210.3,104.1,9.792,12.197,15.966,544.0,269.19,431.12,0.0,0.0,0.5,RT
279,3.7409,2.146,193.76,185.83,109.78,10.413,12.566,15.51,558.7,233.04,305.65,0.0,0.0,0.5,RT
280,3.9224,3.3616,215.13,199.51,114.37,10.467,12.704,15.958,545.6,262.55,354.24,0.0,0.0,0.5,RT
281,4.2503,2.5213,183.14,203.39,120.36,10.205,12.091,15.092,529.3,182.79,323.1,0.0,0.0,0.5,RT
282,4.0347,3.1321,208.87,185.13,126.3,10.683,12.92,15.508,537.1,250.97,257.31,0.0,0.0,0.5,RT
283,5.268,3.5153,201.99,186.88,116.59,10.281,12.173,15.513,556.2,212.61,347.16,0.0,0.0,0.5,RT
284,4.2119,2.732,228.2,184.81,130.09,10.299,12.659,15.781,539.1,290.33,311.07,0.0,0.0,0.5,RT
285,3.538,2.083,226.73,199.8,128.97,10.045,12.708,16.284,566.3,341.99,404.59,0.0,0.0,0.5,RT
286,4.5717,2.1359,204.8,192.17,125.83,10.535,12.464,15.331,563.0,222.4,310.25,0.0,0.0,0.5,RT
287,4.441,2.4256,192.87,194.84,119.73,10.552,11.955,14.938,561.4,151.91,326.32,0.0,0.0,0.5,RT
288,3.6938,2.3019,220.82,192.08,119.81,10.261,12.405,15.612,553.3,261.95,340.9,0.0,0.0,0.5,RT
289,3.944,2.6853,205.25,184.46,120.31,10.556,11.61,15.92,551.0,119.15,438.09,0.0,0.0,0.5,RT
290,4.7088,2.5565,210.42,189.98,110.74,10.751,12.197,15.97,558.6,169.96,400.46,0.0,0.0,0.5,RT
291,5.5196,3.7946,211.1,196.87,123.02,11.002,12.737,14.745,552.5,202.29,218.44,0.0,0.0,0.5,RT
292,3.7705,2.4396,191.41,182.77,125.07,9.897,13.039,14.935,550.2,330.99,190.61,0.0,0.0,0.5,RT
293,3.7416,3.0057,221.87,190.23,125.1,10.449,12.881,15.748,542.2,292.65,295.65,0.0,0.0,0.5,RT
294,3.601,3.3276,227.04,190.36,109.22,10.676,12.773,14.927,545.7,259.8,223.69,0.0,0.0,0.5,RT
295,4.201,2.3755,195.4,194.51,131.08,10.263,12.465,14.735,557.6,239.87,246.18,0.0,0.0,0.5,RT
296,4.0073,2.6061,206.83,194.42,116.11,10.877,12.066,15.133,556.1,136.77,331.55,0.0,0.0,0.5,RT
297,3.0318,2.7685,203.01,200.14,123.54,10.366,12.393,15.849,554.6,228.26,383.67,0.0,0.0,0.5,RT
298,3.468,2.5719,216.76,200.1,122.59,10.804,12.74,15.563,552.3,231.69,311.97,0.0,0.0,0.5,RT
299,3.1646,2.1897,199.63,187.57,114.82,10.514,12.082,15.656,543.8,170.23,364.48,0.0,0.0,0.5,RT
300,2.9168,1.7086,210.81,178.99,102.76,10.213,12.392,15.278,558.1,256.39,288.28,0.0,0.0,0.5,RT
301,4.5702,2.4214,209.45,193.74,110.6,10.504,11.549,15.443,543.1,118.93,409.69,0.0,0.0,0.5,RT
302,4.6785,2.0885,213.74,199.89,116.96,10.591,12.787,15.591,542.9,254.89,304.3,0.0,0.0,0.5,RT
303,3.6409,2.0588,218.52,184.83,131.65,10.247,12.888,14.976,530.9,306.42,204.81,0.0,0.0,0.5,RT
304,3.317,2.276,202.85,200.34,117.51,10.619,12.013,16.408,541.3,153.07,476.63,0.0,0.0,0.5,RT
305,3.7534,3.7122,202.11,191.57,118.21,10.821,12.841,14.854,548.6,223.88,211.57,0.0,0.0,0.5,RT
306,4.524,2.5746,202.69,191.61,121.28,10.7,12.175,16.01,568.5,169.9,417.76,0.0,0.0,0.5,RT
307,3.8366,2.7609,213.7,187.33,128.42,10.803,12.142,14.437,571.1,163.39,245.48,0.0,0.0,0.5,RT
308,4.113,3.1964,229.45,178.26,114.13,11.09,12.308,15.01,544.6,152.15,262.38,0.0,0.0,0.5,RT
309,3.7414,2.3537,198.6,192.77,128.43,10.436,12.29,15.128,534.3,196.77,292.2,0.0,0.0,0.5,RT
310,4.347,2.9667,217.62,187.38,121.7,10.608,12.508,15.468,541.5,223.85,300.33,0.0,0.0,0.5,RT
311,4.6467,2.1025,230.3,179.71,115.87,10.511,12.32,15.647,540.7,225.19,323.29,0.0,0.0,0.5,RT
312,3.8905,2.1209,200.25,178.71,131.63,11.106,12.566,15.814,549.7,160.79,319.02,0.0,0.0,0.5,RT
313,4.2483,2.3757,187.61,175.81,121.81,10.513,12.354,15.333,552.9,191.0,289.53,0.0,0.0,0.5,RT
314,4.1228,2.4918,216.77,183.69,116.51,10.525,12.561,15.079,568.6,250.95,262.97,0.0,0.0,0.5,RT
315,4.1402,2.5055,227.38,196.63,111.3,10.1,11.791,16.28,551.0,211.85,486.4,0.0,0.0,0.5,RT
316,3.822,3.0482,200.14,182.64,126.36,10.164,12.599,16.106,564.8,275.22,361.75,0.0,0.0,0.5,RT
317,3.3764,2.3994,213.96,191.99,115.68,10.965,13.071,15.505,556.5,250.69,260.01,0.0,0.0,0.5,RT
318,3.2583,1.8598,219.99,184.14,113.39,10.832,13.036,15.194,546.2,264.9,217.07,0.0,0.0,0.5,RT
319,3.7098,2.1621,204.34,194.77,108.24,10.722,12.892,15.754,542.9,240.81,302.58,0.0,0.0,0.5,RT
320,3.8303,3.2369,196.27,177.81,117.74,10.381,12.094,15.539,538.2,180.9,329.69,0.0,0.0,0.5,RT
321,3.4756,3.64,247.5,207.09,116.34,10.223,12.337,16.141,541.1,283.14,426.25,0.0,0.0,0.5,RT
322,3.2003,1.3201,180.0,185.15,112.81,10.841,11.778,14.329,543.5,91.64,256.69,0.0,0.0,0.5,RT
323,3.5457,1.932,219.89,169.88,120.29,10.275,12.529,15.917,543.7,269.56,312.98,0.0,0.0,0.5,RT
324,3.4172,2.2718,209.26,176.19,113.11,10.585,13.03,14.719,558.4,285.68,166.25,0.0,0.0,0.5,RT
325,5.4309,3.8398,200.27,185.02,128.2,10.419,12.243,15.156,547.3,199.91,294.96,0.0,0.0,0.5,RT
326,3.0405,2.0086,211.91,180.26,106.64,10.591,12.734,15.241,559.0,253.93,252.65,0.0,0.0,0.5,RT
327,3.0335,1.654,200.09,182.54,127.67,10.419,12.276,14.444,539.3,200.35,213.4,0.0,0.0,0.5,RT
328,2.8479,1.7692,212.17,203.74,124.85,10.911,12.945,16.374,540.7,233.3,377.73,0.0,0.0,0.5,RT
329,4.3526,3.2477,219.35,192.45,132.72,10.408,12.608,16.53,559.2,269.82,422.06,0.0,0.0,0.5,RT
330,2.8731,1.8637,223.65,197.02,138.93,10.083,13.248,15.764,546.4,386.76,270.89,0.0,0.0,0.5,RT
331,3.5947,2.3852,201.81,182.38,118.27,10.788,13.185,14.914,540.4,261.51,170.36,0.0,0.0,0.5,RT
332,4.3503,4.3643,219.86,189.61,108.6,10.578,12.547,15.11,546.5,236.55,265.56,0.0,0.0,0.5,RT
333,2.4928,2.0516,202.05,194.62,142.73,10.59,12.629,15.439,552.5,227.6,302.17,0.0,0.0,0.5,RT
334,3.4852,2.2998,210.62,183.17,121.12,10.176,12.816,16.131,536.9,298.57,325.97,0.0,0.0,0.5,RT
335,3.4294,3.0273,194.85,195.65,134.02,10.698,12.651,16.346,530.9,202.01,383.82,0.0,0.0,0.5,RT
336,3.6593,1.897,210.08,185.59,125.98,10.818,12.546,15.658,563.1,204.43,325.15,0.0,0.0,0.5,RT
337,3.89,2.7491,188.69,193.33,102.6,10.91,12.947,15.828,545.3,209.58,303.69,0.0,0.0,0.5,RT
338,3.824,2.888,206.82,186.9,118.28,10.696,12.423,16.74,553.7,197.71,446.81,0.0,0.0,0.5,RT
339,2.3466,2.1146,199.2,185.73,129.12,10.276,12.739,15.893,556.4,273.0,325.97,0.0,0.0,0.5,RT
340,3.6414,1.9901,209.98,193.17,127.4,10.555,12.321,16.18,539.2,199.96,402.0,0.0,0.0,0.5,RT
341,3.5921,1.8344,197.3,175.12,115.86,10.778,12.778,15.574,558.8,220.59,273.55,0.0,0.0,0.5,RT
342,4.2592,2.4901,217.98,176.66,106.19,11.049,12.276,14.43,545.7,145.99,207.59,0.0,0.0,0.5,RT
343,3.7615,2.6319,228.11,201.47,116.78,10.642,12.134,16.883,552.0,187.81,528.22,0.0,0.0,0.5,RT
344,3.1044,2.0998,224.15,194.88,121.35,10.374,12.501,15.763,521.4,248.59,331.46,0.0,0.0,0.5,RT
345,4.5137,3.4557,209.8,178.85,129.72,10.763,12.499,15.419,536.1,195.26,280.01,0.0,0.0,0.5,RT
346,3.09,2.319,198.54,189.37,120.01,10.793,11.738,15.057,555.9,104.24,349.42,0.0,0.0,0.5,RT
347,4.1855,2.704,212.09,180.95,125.05,10.983,11.649,15.495,533.4,75.29,371.29,0.0,0.0,0.5,RT
348,3.703,2.882,206.92,193.63,122.47,10.609,12.487,14.762,541.2,210.32,238.42,0.0,0.0,0.5,RT
349,5.1227,3.2214,217.42,192.87,116.71,10.435,12.141,16.498,559.0,207.31,469.79,0.0,0.0,0.5,RT
350,3.1904,1.8533,199.32,192.88,127.2,11.01,12.63,14.968,551.2,178.01,248.62,0.0,0.0,0.5,RT
351,2.8557,2.1041,225.88,193.39,124.16,10.356,12.564,16.973,548.4,273.57,467.6,0.0,0.0,0.5,RT
352,5.3267,3.112,239.69,187.19,122.52,10.138,12.98,15.541,542.5,369.6,260.01,0.0,0.0,0.5,RT
353,3.2593,1.4836,209.61,169.97,119.0,10.784,13.198,16.929,559.5,283.04,354.91,0.0,0.0,0.5,RT
354,4.0606,2.7501,237.57,185.7,115.06,10.172,12.097,15.419,555.0,253.71,342.43,0.0,0.0,0.5,RT
355,3.1329,2.759,209.98,195.03,113.63,10.433,12.693,15.678,542.2,257.29,315.67,0.0,0.0,0.5,RT
356,4.2829,2.9394,200.91,179.74,108.65,10.407,12.26,14.951,547.9,203.99,264.93,0.0,0.0,0.5,RT
357,3.4384,2.0839,213.95,193.93,124.92,10.518,12.475,15.512,565.3,236.68,332.96,0.0,0.0,0.5,RT
358,4.4552,2.7356,226.98,209.05,110.63,10.518,12.404,15.379,535.0,229.08,332.73,0.0,0.0,0.5,RT
359,4.4909,3.0178,230.55,181.63,114.38,10.375,12.607,15.462,563.0,289.68,292.01,0.0,0.0,0.5,RT
360,3.3392,1.9327,176.03,195.98,116.66,10.416,11.837,15.915,567.9,142.02,453.9,0.0,0.0,0.5,RT
361,4.0362,1.788,198.63,202.9,126.29,10.392,12.534,15.095,546.6,232.55,284.08,0.0,0.0,0.5,RT
362,4.4437,3.8268,196.76,187.95,122.65,10.751,12.504,15.744,553.5,190.93,337.15,0.0,0.0,0.5,RT
363,3.7149,2.6383,189.39,178.74,120.72,10.468,12.304,15.329,540.6,187.97,292.24,0.0,0.0,0.5,RT
364,5.0742,2.882,199.4,179.77,111.0,10.821,13.282,16.184,562.6,276.13,293.47,0.0,0.0,0.5,RT
365,3.1705,1.9947,206.45,206.1,122.75,10.862,11.77,16.223,569.8,106.8,522.97,0.0,0.0,0.5,RT
366,3.4125,2.2037,195.2,184.55,108.33,10.909,12.417,16.043,555.6,163.52,371.75,0.0,0.0,0.5,RT
367,3.3153,1.8985,199.9,193.31,117.43,10.346,12.375,15.768,552.3,224.0,362.31,0.0,0.0,0.5,RT
368,5.729,3.3152,200.68,196.83,117.18,10.768,12.308,16.34,536.9,166.0,426.04,0.0,0.0,0.5,RT
369,3.3894,2.2917,225.33,177.1,108.44,10.448,12.008,14.345,556.6,195.71,230.34,0.0,0.0,0.5,RT
370,3.5364,2.8894,210.04,194.37,121.9,10.509,11.466,16.407,534.8,107.44,513.6,0.0,0.0,0.5,RT
371,4.5412,2.4256,203.24,190.12,126.71,10.654,12.122,15.851,560.9,167.43,397.62,0.0,0.0,0.5,RT
372,3.5067,1.9708,207.39,178.71,130.06,10.934,12.181,14.238,560.9,145.06,206.14,0.0,0.0,0.5,RT
373,4.1108,2.0398,227.67,202.21,118.34,10.112,12.396,16.224,542.9,282.3,420.23,0.0,0.0,0.5,RT
374,4.9581,2.9723,212.01,189.91,128.28,10.831,12.434,16.164,536.9,182.45,380.27,0.0,0.0,0.5,RT
375,2.6021,1.7562,227.74,186.91,118.69,10.268,12.553,15.816,550.4,286.32,335.76,0.0,0.0,0.5,RT
376,4.0544,2.4717,222.02,200.96,121.66,10.344,12.678,15.83,544.3,282.13,344.82,0.0,0.0,0.5,RT
377,3.5849,2.3893,175.42,206.28,120.3,10.459,12.266,15.379,527.5,167.15,338.75,0.0,0.0,0.5,RT
378,2.837,2.6546,196.86,198.47,125.04,10.155,12.374,15.228,557.8,243.64,316.01,0.0,0.0,0.5,RT
379,3.1404,3.3768,195.25,172.32,113.64,10.33,12.562,14.754,557.3,242.93,210.47,0.0,0.0,0.5,RT
380,4.8873,3.4926,234.53,181.72,111.07,10.363,12.279,15.013,567.7,255.01,282.03,0.0,0.0,0.5,RT
381,3.9914,2.9287,201.9,199.75,130.54,10.45,12.628,15.759,552.0,242.76,345.21,0.0,0.0,0.5,RT
382,4.901,2.8436,216.86,194.52,110.87,11.012,13.017,16.374,563.9,245.2,368.2,0.0,0.0,0.5,RT
383,4.1925,2.1275,189.13,183.56,121.95,9.823,12.354,14.688,551.7,264.04,236.43,0.0,0.0,0.5,RT
384,2.1349,1.604,210.14,198.14,143.19,10.435,12.208,15.186,547.9,204.14,323.3,0.0,0.0,0.5,RT
385,3.2067,2.2117,231.13,192.89,105.92,10.358,13.074,15.658,541.4,339.81,269.91,0.0,0.0,0.5,RT
386,3.5191,2.2142,183.95,186.82,117.23,10.438,12.029,14.584,538.0,157.4,256.88,0.0,0.0,0.5,RT
387,3.6833,2.2932,232.6,175.56,127.93,10.778,12.382,15.256,568.7,212.16,287.03,0.0,0.0,0.5,RT
388,4.4473,2.8849,201.72,180.57,126.67,10.339,12.825,16.577,540.8,271.21,366.47,0.0,0.0,0.5,RT
389,2.9381,1.9717,211.64,179.74,111.82,10.838,12.477,15.28,546.3,189.52,275.29,0.0,0.0,0.5,RT
390,2.6968,2.046,219.19,181.7,129.14,10.25,12.809,15.427,552.2,309.75,262.75,0.0,0.0,0.5,RT
391,2.6203,1.6926,195.39,213.79,111.87,11.118,12.88,16.658,555.9,191.32,448.99,0.0,0.0,0.5,RT
392,3.7773,2.2838,225.87,196.74,107.16,9.976,12.106,15.264,550.0,264.61,341.71,0.0,0.0,0.5,RT
393,3.2356,1.902,190.62,175.86,115.29,10.482,12.901,15.469,547.8,252.69,247.41,0.0,0.0,0.5,RT
394,3.9272,1.8477,200.35,200.67,126.97,10.09,12.254,15.551,541.6,234.79,358.38,0.0,0.0,0.5,RT
395,3.5395,3.0628,216.49,193.74,104.83,10.846,12.09,15.577,549.8,148.07,371.47,0.0,0.0,0.5,RT
396,3.0815,2.5617,200.2,189.81,132.94,10.466,12.17,14.983,559.1,190.65,298.57,0.0,0.0,0.5,RT
397,4.1091,2.6182,235.98,190.4,122.14,10.708,11.89,15.556,550.3,153.55,384.15,0.0,0.0,0.5,RT
398,4.798,3.2728,204.14,194.11,113.98,10.601,12.394,16.071,532.3,194.79,379.96,0.0,0.0,0.5,RT
399,3.3718,2.0768,193.51,185.41,109.55,10.505,12.887,15.045,545.1,251.25,218.03,0.0,0.0,0.5,RT
400,3.997,2.1919,199.19,175.47,125.69,10.553,11.79,15.588,545.6,134.48,363.61,0.0,0.0,0.5,RT
401,4.2373,2.84,211.88,190.9,109.05,10.256,13.337,15.592,548.0,357.65,235.86,0.0,0.0,0.5,RT
402,3.4377,2.0664,198.76,188.05,114.59,9.894,12.567,16.588,544.2,289.22,411.5,0.0,0.0,0.5,RT
403,3.0516,2.4345,202.33,182.23,120.03,10.213,12.751,15.554,534.7,274.54,273.16,0.0,0.0,0.5,RT
404,4.429,2.3715,223.96,179.53,114.53,10.123,13.148,15.725,536.7,363.55,248.32,0.0,0.0,0.5,RT
405,5.1063,3.6983,205.85,184.8,115.86,10.327,13.059,15.899,547.5,307.93,287.34,0.0,0.0,0.5,RT
406,4.138,2.8036,190.29,204.86,134.2,10.156,13.069,14.996,551.0,305.41,217.48,0.0,0.0,0.5,RT
407,4.222,2.6838,208.8,186.46,129.48,10.157,12.413,15.259,527.7,248.58,280.03,0.0,0.0,0.5,RT
408,3.6495,2.2131,210.93,177.47,119.62,10.638,12.462,15.499,544.2,209.3,293.35,0.0,0.0,0.5,RT
409,3.443,1.9003,193.62,180.06,114.99,10.422,13.059,15.371,541.6,276.54,225.43,0.0,0.0,0.5,RT
410,4.2588,2.6257,202.54,189.1,136.19,10.365,12.822,16.012,544.1,270.79,328.19,0.0,0.0,0.5,RT
411,3.8577,2.0413,186.96,184.56,117.28,10.861,12.54,16.954,545.7,171.32,444.56,0.0,0.0,0.5,RT
412,3.6816,1.6846,204.33,178.78,128.6,10.928,12.507,14.8,553.1,178.45,226.74,0.0,0.0,0.5,RT
413,3.7319,2.6144,186.8,186.46,118.73,10.876,12.256,16.415,549.0,141.49,425.74,0.0,0.0,0.5,RT
414,4.5333,3.293,207.65,188.59,105.06,10.106,12.555,14.65,554.2,281.92,218.96,0.0,0.0,0.5,RT
415,3.2505,2.1764,184.28,181.08,121.58,10.507,12.652,15.52,550.6,217.65,286.01,0.0,0.0,0.5,RT
416,3.8125,2.4585,185.12,196.37,138.17,10.498,11.809,15.103,552.4,134.01,357.38,0.0,0.0,0.5,RT
417,3.4647,2.7039,197.42,195.46,125.76,10.116,13.382,15.429,557.1,359.14,222.97,0.0,0.0,0.5,RT
418,4.0603,2.4427,207.83,192.54,102.17,10.046,12.879,15.469,556.4,327.53,277.53,0.0,0.0,0.5,RT
419,3.1339,2.2393,203.98,199.23,116.71,10.039,12.743,15.643,558.0,307.85,322.31,0.0,0.0,0.5,RT
420,3.5327,1.8278,209.88,182.31,123.23,10.294,12.764,15.633,554.4,287.36,289.97,0.0,0.0,0.5,RT
421,3.2251,1.9897,203.59,204.99,121.52,10.944,12.541,14.996,538.7,175.21,271.07,0.0,0.0,0.5,RT
422,4.0216,3.1008,205.76,196.06,123.67,10.951,12.584,16.074,540.1,181.51,369.61,0.0,0.0,0.5,RT
423,3.9103,2.0797,205.12,188.11,115.26,10.56,12.527,16.25,547.0,220.75,383.0,0.0,0.0,0.5,RT
424,3.6727,2.7192,207.42,187.45,127.23,11.049,12.715,15.138,553.9,191.35,251.53,0.0,0.0,0.5,RT
425,4.641,3.5067,211.57,202.8,112.36,10.844,13.113,15.433,545.6,261.9,256.82,0.0,0.0,0.5,RT
426,3.6974,2.674,195.92,208.14,117.43,10.393,12.128,15.071,557.7,189.57,341.71,0.0,0.0,0.5,RT
427,4.5377,4.2078,217.62,184.92,125.66,10.199,12.816,15.549,551.4,314.0,278.66,0.0,0.0,0.5,RT
428,4.3073,2.5699,204.73,182.05,125.08,10.577,13.293,14.877,545.7,303.37,157.31,0.0,0.0,0.5,RT
429,3.7034,2.6972,218.62,186.27,127.05,10.739,13.688,15.255,544.5,350.96,158.93,0.0,0.0,0.5,RT
430,3.352,2.93,191.07,193.93,110.98,10.66,12.63,16.245,576.4,216.96,404.11,0.0,0.0,0.5,RT
431,3.3722,3.004,189.4,186.39,119.01,10.82,12.508,15.383,553.8,177.14,296.79,0.0,0.0,0.5,RT
432,3.8571,2.54,189.31,174.64,114.83,10.373,12.56,15.687,539.1,223.23,294.41,0.0,0.0,0.5,RT
433,5.0687,2.9742,229.27,185.04,108.5,10.395,13.036,15.154,557.4,337.44,218.51,0.0,0.0,0.5,RT
434,4.0578,2.0181,234.53,174.47,117.16,10.722,12.281,15.906,557.5,203.88,352.57,0.0,0.0,0.5,RT
435,2.8687,1.8742,178.87,175.21,130.98,10.813,12.49,15.822,546.8,164.02,319.25,0.0,0.0,0.5,RT
