Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ_ppmK,CTE_GDC_ppmK,CTE_LSCF_ppmK,Delta_T_C,Sigma_mismatch_YSZ_GDC_MPa,Sigma_mismatch_GDC_LSCF_MPa,G_thermal_YSZ_GDC_Jm2,G_thermal_GDC_LSCF_Jm2,Rho_assumed,Temperature_regime
217,4.0416,2.4799,217.77,206.22,117.19,10.261,12.864,16.208,551.1,312.48,380.02,0.0,0.0,0.0,RT
218,4.1114,2.362,193.46,185.62,105.51,9.929,12.447,14.693,544.5,265.17,227.02,0.0,0.0,0.0,RT
219,3.9268,2.5294,179.41,191.06,130.49,10.368,12.883,14.213,537.3,242.46,136.6,0.0,0.0,0.0,RT
220,4.2745,2.8763,221.05,175.99,120.8,10.633,12.825,15.612,569.6,276.09,279.34,0.0,0.0,0.0,RT
221,2.8448,1.5709,197.0,191.03,128.23,10.703,13.081,15.404,538.2,252.09,238.8,0.0,0.0,0.0,RT
222,4.4402,3.1015,202.68,201.4,117.78,10.543,12.587,13.996,562.4,233.02,159.63,0.0,0.0,0.0,RT
223,3.1495,1.6961,183.8,192.19,113.26,10.267,13.077,15.561,567.3,293.07,270.76,0.0,0.0,0.0,RT
224,3.8091,2.9477,222.27,213.13,123.79,10.776,12.379,15.512,542.9,193.37,362.56,0.0,0.0,0.0,RT
225,5.0827,2.7154,214.2,195.2,124.49,10.283,12.638,15.119,556.2,280.55,269.33,0.0,0.0,0.0,RT
226,3.5165,2.054,213.72,184.6,117.62,10.302,12.806,16.431,556.9,298.06,372.68,0.0,0.0,0.0,RT
227,3.7529,2.3104,213.64,194.56,131.16,10.206,12.096,15.35,556.9,224.85,352.63,0.0,0.0,0.0,RT
228,3.1525,3.6782,185.28,175.37,128.04,10.373,12.343,15.248,543.7,198.43,276.95,0.0,0.0,0.0,RT
229,5.072,3.07,198.18,182.01,124.8,10.411,12.233,15.485,546.1,197.14,323.23,0.0,0.0,0.0,RT
230,3.2034,2.9038,204.58,177.83,110.57,10.588,12.477,14.667,558.0,215.65,217.31,0.0,0.0,0.0,RT
231,4.1754,2.676,201.02,190.16,109.37,10.094,12.287,14.935,533.6,235.2,268.69,0.0,0.0,0.0,RT
232,4.6311,2.7802,206.74,189.39,130.19,10.362,12.543,13.794,530.0,238.94,125.58,0.0,0.0,0.0,RT
233,4.2472,2.781,212.95,202.05,101.4,10.26,12.469,15.716,551.0,259.22,361.56,0.0,0.0,0.0,RT
234,3.9688,1.7219,222.08,189.01,119.23,10.628,12.388,16.034,548.7,214.46,378.12,0.0,0.0,0.0,RT
235,3.7992,2.1958,192.24,179.97,121.25,10.591,12.56,15.654,551.6,208.84,307.08,0.0,0.0,0.0,RT
236,3.0139,3.4204,209.89,205.59,115.84,10.191,12.227,15.607,542.8,231.94,377.18,0.0,0.0,0.0,RT
237,5.0239,3.2087,218.54,160.55,119.7,10.648,12.155,15.43,557.8,183.78,293.3,0.0,0.0,0.0,RT
238,3.9115,3.2032,198.91,190.38,123.57,10.484,12.023,16.384,558.5,170.9,463.73,0.0,0.0,0.0,RT
239,3.7533,2.5519,207.69,192.18,115.01,10.738,11.785,15.389,551.6,119.94,382.09,0.0,0.0,0.0,RT
240,3.1108,2.652,215.6,189.9,127.49,10.306,12.228,16.014,536.8,222.42,385.9,0.0,0.0,0.0,RT
241,3.7842,1.894,210.13,195.0,124.95,10.677,12.716,15.953,560.4,240.05,353.76,0.0,0.0,0.0,RT
242,3.7132,2.413,218.09,191.11,118.47,10.759,12.421,14.649,532.4,192.92,226.72,0.0,0.0,0.0,RT
243,5.0827,2.9264,211.14,195.0,112.98,10.521,12.505,15.868,537.4,225.13,352.43,0.0,0.0,0.0,RT
244,3.7529,2.5753,206.26,183.98,119.23,11.129,12.338,14.805,557.6,139.02,253.09,0.0,0.0,0.0,RT
245,3.7738,2.3549,195.93,175.41,137.94,10.647,13.273,15.137,538.7,277.13,176.18,0.0,0.0,0.0,RT
246,3.1167,2.3792,212.97,189.54,113.56,11.029,12.566,15.366,542.6,177.66,287.94,0.0,0.0,0.0,RT
247,3.2999,1.9138,211.2,179.73,133.01,11.257,12.273,16.226,551.3,118.3,391.74,0.0,0.0,0.0,RT
248,4.0853,2.649,198.09,182.71,105.08,9.998,12.077,15.045,559.2,230.31,303.21,0.0,0.0,0.0,RT
249,2.7653,2.3926,216.98,201.61,112.68,10.845,13.185,15.673,555.8,282.18,278.79,0.0,0.0,0.0,RT
250,4.4356,3.0236,225.22,205.58,115.39,10.655,11.939,14.538,563.2,162.91,300.92,0.0,0.0,0.0,RT
251,4.4584,2.4704,202.08,201.43,128.07,10.573,12.182,15.362,545.5,177.38,349.44,0.0,0.0,0.0,RT
252,3.2449,1.978,201.27,199.57,120.47,10.302,12.182,15.188,541.3,204.9,324.7,0.0,0.0,0.0,RT
253,3.9713,2.6427,200.83,190.6,131.14,10.233,12.486,16.232,537.2,243.11,383.49,0.0,0.0,0.0,RT
254,4.6608,3.0481,189.86,200.15,117.17,10.184,12.642,15.025,551.1,257.18,262.88,0.0,0.0,0.0,RT
255,3.6624,1.9161,234.05,193.56,119.54,11.167,12.527,14.537,552.7,176.0,215.01,0.0,0.0,0.0,RT
256,3.548,2.5592,204.61,209.47,117.21,10.646,12.354,15.216,574.5,200.76,344.43,0.0,0.0,0.0,RT
257,3.6192,2.1863,199.7,180.82,137.22,10.092,11.941,15.106,556.1,205.33,318.26,0.0,0.0,0.0,RT
258,3.91,2.2186,196.48,196.73,110.48,10.184,13.243,15.622,532.9,320.21,249.47,0.0,0.0,0.0,RT
259,3.3667,2.6074,205.34,177.36,115.68,9.892,12.606,16.269,561.5,312.87,364.82,0.0,0.0,0.0,RT
260,3.4984,2.5729,201.66,196.78,111.69,10.857,12.727,15.276,541.6,204.19,271.62,0.0,0.0,0.0,RT
261,3.9235,1.9562,227.26,172.81,124.87,10.514,12.23,15.697,536.9,209.37,321.72,0.0,0.0,0.0,RT
262,3.4517,3.259,195.02,177.86,110.3,10.653,12.381,15.419,560.3,188.87,302.75,0.0,0.0,0.0,RT
263,3.0748,1.612,191.54,177.17,135.49,10.501,12.969,15.779,558.4,264.01,277.99,0.0,0.0,0.0,RT
264,2.7303,2.4656,216.62,192.52,120.69,10.784,11.618,14.893,560.9,101.28,353.61,0.0,0.0,0.0,RT
265,3.7653,2.395,208.71,193.55,123.51,10.381,12.805,15.465,543.8,275.15,279.94,0.0,0.0,0.0,RT
266,4.6033,1.4439,207.32,214.5,123.94,10.589,12.401,16.046,572.2,215.04,447.4,0.0,0.0,0.0,RT
267,4.0061,3.3398,216.72,189.09,119.83,10.582,12.666,15.022,559.2,252.56,249.1,0.0,0.0,0.0,RT
268,3.0928,2.2738,211.64,197.73,121.03,10.152,13.166,15.375,540.5,344.78,236.1,0.0,0.0,0.0,RT
269,3.296,2.0535,209.44,191.61,120.72,10.283,12.309,15.438,572.2,242.76,343.05,0.0,0.0,0.0,RT
270,3.5437,3.2524,193.13,196.89,124.41,10.409,11.419,14.589,555.8,108.42,346.86,0.0,0.0,0.0,RT
271,5.1172,2.2937,189.98,191.44,113.01,10.596,12.063,15.912,549.8,153.26,405.05,0.0,0.0,0.0,RT
272,5.1764,2.4688,201.59,201.0,111.57,10.917,12.505,15.137,544.4,174.35,287.98,0.0,0.0,0.0,RT
273,5.045,2.4066,196.99,179.47,126.98,10.535,13.16,15.451,517.9,267.77,212.95,0.0,0.0,0.0,RT
274,3.8299,2.6355,213.23,165.53,119.98,10.474,12.345,15.847,557.6,222.48,323.3,0.0,0.0,0.0,RT
275,6.4264,2.9016,188.42,194.17,102.95,10.593,13.119,15.908,543.8,258.84,294.48,0.0,0.0,0.0,RT
276,3.3217,2.9701,204.63,171.95,115.96,10.453,11.57,14.766,547.6,125.21,300.91,0.0,0.0,0.0,RT
277,3.5224,2.2248,207.92,203.12,133.0,10.493,12.299,15.728,549.0,206.09,382.38,0.0,0.0,0.0,RT
278,4.3705,2.4666,209.52,184.52,118.64,10.955,12.915,16.07,541.4,222.37,315.11,0.0,0.0,0.0,RT
279,3.9271,2.4583,214.79,179.62,115.49,10.433,12.878,15.085,555.2,291.49,220.15,0.0,0.0,0.0,RT
280,3.9659,2.6667,206.08,217.01,107.29,10.579,11.718,15.956,541.6,127.21,498.03,0.0,0.0,0.0,RT
281,2.6957,2.7974,201.99,189.82,115.17,10.307,12.164,15.727,534.0,200.34,361.17,0.0,0.0,0.0,RT
282,3.1703,1.8424,224.93,187.9,110.11,10.878,12.445,15.776,550.7,194.01,344.67,0.0,0.0,0.0,RT
283,3.7086,2.4926,206.16,197.48,123.65,10.227,12.234,15.999,544.2,225.25,404.55,0.0,0.0,0.0,RT
284,3.3295,2.89,227.03,198.15,120.42,10.478,12.968,14.951,530.4,299.76,208.43,0.0,0.0,0.0,RT
285,2.9822,2.2616,206.1,201.39,116.91,10.795,12.505,14.915,537.7,189.55,260.97,0.0,0.0,0.0,RT
286,3.3915,2.4289,209.8,176.67,113.52,10.24,11.922,16.18,551.7,194.69,414.96,0.0,0.0,0.0,RT
287,3.9272,2.0079,208.34,195.36,132.97,10.76,12.684,15.299,551.4,221.01,281.64,0.0,0.0,0.0,RT
288,4.2358,2.4822,212.77,187.07,114.0,9.885,12.705,14.615,563.9,338.38,201.48,0.0,0.0,0.0,RT
289,2.7164,1.6633,204.96,180.79,114.04,10.172,12.04,15.392,561.7,215.06,340.37,0.0,0.0,0.0,RT
290,3.7378,2.3465,211.15,190.48,117.93,10.472,12.144,15.426,554.4,195.71,346.59,0.0,0.0,0.0,RT
291,3.6804,2.4379,228.37,171.89,119.12,11.223,12.215,15.638,542.9,123.05,319.41,0.0,0.0,0.0,RT
292,3.8919,2.9575,222.59,199.23,124.1,10.544,13.047,15.26,544.5,303.38,240.15,0.0,0.0,0.0,RT
293,3.1015,1.9437,222.67,187.09,127.91,10.55,12.465,16.534,554.4,236.35,422.08,0.0,0.0,0.0,RT
294,3.1109,2.5958,193.9,185.22,127.27,10.844,11.616,14.954,559.9,83.81,346.18,0.0,0.0,0.0,RT
295,4.6274,2.2507,195.84,188.62,140.65,10.174,12.019,14.327,555.4,200.64,241.84,0.0,0.0,0.0,RT
296,2.4491,1.7493,212.61,188.32,105.61,9.59,12.786,14.611,545.3,370.58,187.41,0.0,0.0,0.0,RT
297,3.2515,2.1951,219.25,201.41,121.96,11.02,12.337,15.049,552.1,159.36,301.64,0.0,0.0,0.0,RT
298,3.4946,2.4703,203.77,179.04,115.58,10.681,12.009,15.777,547.4,148.1,369.27,0.0,0.0,0.0,RT
299,3.5525,3.0177,201.63,186.18,137.08,10.366,12.349,15.368,528.9,211.37,297.27,0.0,0.0,0.0,RT
300,3.3394,2.0666,226.73,187.83,121.49,10.517,12.893,15.699,547.9,295.06,288.77,0.0,0.0,0.0,RT
301,4.0629,1.8086,218.23,179.35,102.75,10.816,13.37,15.088,545.9,304.36,168.13,0.0,0.0,0.0,RT
302,4.0019,2.5017,222.7,191.59,123.69,10.461,12.477,15.737,558.0,250.45,348.49,0.0,0.0,0.0,RT
303,3.653,3.3576,204.7,182.76,122.27,10.543,12.696,14.539,539.0,237.46,181.57,0.0,0.0,0.0,RT
304,3.37,3.6866,203.76,175.96,126.44,11.111,12.46,15.585,540.1,148.5,296.96,0.0,0.0,0.0,RT
305,3.6049,1.9037,221.39,195.26,113.85,10.127,12.588,15.847,560.6,305.37,356.78,0.0,0.0,0.0,RT
306,3.7903,1.9809,206.85,205.47,122.79,10.655,12.13,14.935,540.8,164.98,311.64,0.0,0.0,0.0,RT
307,3.2967,2.652,202.67,190.48,117.7,10.133,13.078,16.496,543.1,324.12,353.65,0.0,0.0,0.0,RT
308,4.1162,2.1673,199.04,188.97,114.29,10.969,12.317,14.362,555.0,148.87,214.53,0.0,0.0,0.0,RT
309,4.4294,3.083,203.86,188.76,122.91,10.588,12.06,15.908,557.1,167.22,404.66,0.0,0.0,0.0,RT
310,4.7803,2.7224,220.5,184.84,121.3,10.294,12.192,15.989,564.0,236.07,395.73,0.0,0.0,0.0,RT
311,4.7215,1.6891,191.88,201.7,128.93,10.05,12.766,14.968,546.5,284.81,242.7,0.0,0.0,0.0,RT
312,3.5487,2.0647,217.55,190.94,120.23,10.395,12.22,15.677,547.0,217.24,361.04,0.0,0.0,0.0,RT
313,3.8222,2.1891,201.5,168.21,125.13,10.556,13.107,14.972,548.4,281.88,172.02,0.0,0.0,0.0,RT
314,3.6414,3.5588,207.48,201.99,109.74,10.848,12.756,15.663,544.0,215.37,319.39,0.0,0.0,0.0,RT
315,3.6392,2.6608,208.25,199.54,131.85,10.172,12.845,15.353,554.3,308.53,277.47,0.0,0.0,0.0,RT
316,3.6007,2.4885,207.35,196.02,113.39,10.253,12.333,15.487,546.7,235.78,338.04,0.0,0.0,0.0,RT
317,3.7494,2.6791,206.55,162.45,127.67,10.351,12.251,15.135,537.8,211.11,251.94,0.0,0.0,0.0,RT
318,4.5653,3.3971,204.67,189.97,122.24,10.267,12.513,15.139,532.3,244.67,265.5,0.0,0.0,0.0,RT
319,3.9478,2.755,203.14,198.93,121.16,10.346,12.025,15.022,548.7,187.22,327.16,0.0,0.0,0.0,RT
320,3.0807,2.4092,225.84,193.79,126.46,10.216,12.689,15.872,556.2,310.58,343.07,0.0,0.0,0.0,RT
321,4.3941,2.9101,210.3,192.05,101.81,10.625,12.867,16.487,543.1,256.06,377.62,0.0,0.0,0.0,RT
322,3.8826,2.9219,208.49,198.96,115.13,10.355,12.223,16.853,536.9,209.12,494.54,0.0,0.0,0.0,RT
323,4.0711,3.1093,202.26,191.39,126.34,10.503,12.776,16.048,565.3,259.88,354.01,0.0,0.0,0.0,RT
324,3.9343,2.2847,205.1,202.04,136.34,10.591,12.602,15.484,546.5,225.35,318.15,0.0,0.0,0.0,RT
325,3.9654,1.372,202.31,191.62,119.79,10.086,12.946,16.085,559.0,323.47,336.2,0.0,0.0,0.0,RT
326,3.9972,1.1902,219.18,190.82,99.28,10.678,13.157,15.698,560.5,304.61,271.74,0.0,0.0,0.0,RT
327,2.7952,2.6809,200.96,198.92,117.3,10.563,12.813,15.282,565.1,255.5,277.54,0.0,0.0,0.0,RT
328,4.062,1.9474,183.05,186.01,119.49,10.563,12.477,16.671,549.4,192.53,428.63,0.0,0.0,0.0,RT
329,3.319,3.2159,210.7,179.03,129.43,10.46,12.982,16.075,535.7,284.7,296.64,0.0,0.0,0.0,RT
330,3.45,3.8224,206.65,190.04,120.41,10.419,12.519,15.044,530.9,230.36,254.71,0.0,0.0,0.0,RT
331,3.7444,2.6578,202.97,195.9,109.15,10.516,12.394,16.068,547.3,208.6,393.96,0.0,0.0,0.0,RT
332,4.9291,2.5159,220.94,199.25,128.19,10.529,12.256,15.837,567.0,216.38,404.48,0.0,0.0,0.0,RT
333,3.1593,2.3988,177.2,199.31,124.83,10.146,12.539,14.929,550.7,233.55,262.3,0.0,0.0,0.0,RT
334,3.723,1.8709,228.91,189.31,114.06,10.973,12.902,15.536,563.6,248.92,281.06,0.0,0.0,0.0,RT
335,3.5864,2.1164,222.66,188.29,126.12,10.291,12.087,15.458,540.3,216.07,342.85,0.0,0.0,0.0,RT
336,4.3822,2.4683,202.46,184.08,115.35,10.52,12.004,13.934,564.5,169.61,200.59,0.0,0.0,0.0,RT
337,3.57,2.4004,204.59,192.5,117.47,10.85,12.012,14.647,556.7,132.39,282.42,0.0,0.0,0.0,RT
338,3.8902,2.77,216.05,173.59,115.5,10.397,12.909,16.148,551.3,299.12,309.98,0.0,0.0,0.0,RT
339,3.1608,1.9945,216.37,190.23,117.37,10.571,12.659,15.063,559.4,252.75,255.81,0.0,0.0,0.0,RT
340,4.5185,2.2592,202.39,218.5,127.71,9.843,13.09,15.849,544.3,357.72,328.17,0.0,0.0,0.0,RT
341,2.9446,2.6767,190.6,174.96,104.82,9.905,12.292,16.258,554.6,252.33,384.79,0.0,0.0,0.0,RT
342,4.0522,1.8104,235.36,191.57,129.39,10.492,12.011,14.256,541.5,193.56,232.9,0.0,0.0,0.0,RT
343,3.8944,2.8359,221.47,193.78,121.5,10.557,13.123,16.465,543.9,309.09,352.3,0.0,0.0,0.0,RT
344,3.9915,2.7783,211.88,195.06,116.68,10.832,12.206,15.396,540.8,157.45,336.56,0.0,0.0,0.0,RT
345,2.9509,2.6176,212.11,180.33,120.18,10.74,12.77,15.731,541.1,232.97,288.92,0.0,0.0,0.0,RT
346,3.558,2.2279,217.46,195.16,112.27,10.022,11.966,16.662,532.6,225.15,488.12,0.0,0.0,0.0,RT
347,4.3424,3.2859,218.89,184.65,106.13,10.88,12.572,16.078,572.8,212.11,370.76,0.0,0.0,0.0,RT
348,5.08,3.1806,184.96,175.72,112.51,10.143,12.435,15.393,538.0,228.06,279.65,0.0,0.0,0.0,RT
349,3.6764,2.6288,205.79,199.52,103.89,10.759,11.93,15.179,560.3,135.1,363.23,0.0,0.0,0.0,RT
350,4.2665,2.511,204.54,196.65,108.5,10.364,13.257,15.23,533.1,315.39,206.89,0.0,0.0,0.0,RT
351,3.8297,2.8858,208.06,180.33,106.21,11.315,12.145,15.16,544.2,93.97,295.98,0.0,0.0,0.0,RT
352,3.7081,2.1218,219.25,184.56,130.4,10.323,12.126,16.257,546.4,216.01,416.64,0.0,0.0,0.0,RT
353,3.491,2.7794,188.52,184.2,109.08,10.478,12.238,15.824,564.2,187.25,372.65,0.0,0.0,0.0,RT
354,3.7475,2.6223,193.81,173.56,119.65,10.547,11.628,15.626,553.3,115.91,383.88,0.0,0.0,0.0,RT
355,4.197,2.2761,201.82,197.62,129.49,10.427,12.369,15.368,539.3,211.35,319.65,0.0,0.0,0.0,RT
356,4.2589,2.6425,211.85,198.0,127.23,10.201,12.238,15.937,547.6,236.35,400.98,0.0,0.0,0.0,RT
357,3.037,3.2619,219.99,186.67,117.49,11.161,12.897,14.369,561.9,214.54,154.42,0.0,0.0,0.0,RT
358,3.4403,1.7663,229.58,189.72,117.53,10.317,12.626,16.618,560.5,297.19,424.41,0.0,0.0,0.0,RT
359,3.1365,2.0026,206.56,191.15,121.53,10.306,11.993,15.339,543.3,189.31,347.53,0.0,0.0,0.0,RT
360,3.7789,2.322,219.97,192.44,137.95,10.467,12.239,14.929,535.3,208.59,277.11,0.0,0.0,0.0,RT
361,3.5374,2.7716,218.52,176.52,123.51,10.558,13.362,16.188,543.6,333.11,271.13,0.0,0.0,0.0,RT
362,3.9681,2.6098,216.5,194.88,125.68,10.295,12.135,16.174,556.8,221.89,438.24,0.0,0.0,0.0,RT
363,4.0156,2.7696,209.71,178.24,139.26,10.786,12.829,15.455,532.4,228.16,249.23,0.0,0.0,0.0,RT
364,2.6185,2.2808,205.21,196.81,122.36,10.546,12.228,16.296,548.3,189.25,439.02,0.0,0.0,0.0,RT
365,2.5866,2.469,197.22,179.35,129.76,10.506,12.099,16.102,537.8,168.93,386.11,0.0,0.0,0.0,RT
366,3.7427,3.0154,196.42,177.0,124.06,10.667,12.283,15.728,545.1,173.02,332.37,0.0,0.0,0.0,RT
367,4.5826,2.5519,214.16,189.72,123.94,10.245,13.088,14.516,555.1,337.96,150.36,0.0,0.0,0.0,RT
368,3.4405,2.6987,209.35,189.49,111.81,10.324,11.913,15.576,549.4,182.69,381.29,0.0,0.0,0.0,RT
369,3.4244,2.4508,205.01,191.04,110.4,10.493,12.763,15.505,557.0,259.11,291.82,0.0,0.0,0.0,RT
370,4.4284,2.1951,217.98,181.07,115.65,10.779,12.988,15.351,562.2,270.7,240.57,0.0,0.0,0.0,RT
371,4.2948,2.8034,207.59,192.03,127.5,10.427,12.279,15.278,587.3,225.84,338.16,0.0,0.0,0.0,RT
372,3.185,2.9729,199.04,192.97,127.09,10.405,12.899,15.951,559.1,277.52,329.28,0.0,0.0,0.0,RT
373,4.2174,2.5014,206.8,201.66,131.33,9.867,12.837,14.753,556.0,341.4,214.89,0.0,0.0,0.0,RT
374,3.2908,2.0679,219.85,191.85,119.91,10.292,12.177,16.216,543.4,225.26,421.11,0.0,0.0,0.0,RT
375,3.4188,2.7296,197.72,184.01,124.57,10.005,12.12,15.47,558.9,233.76,344.51,0.0,0.0,0.0,RT
376,3.1845,2.6733,212.51,176.53,124.61,10.08,12.438,14.995,565.6,283.55,255.25,0.0,0.0,0.0,RT
377,3.0335,2.3544,209.33,174.7,119.09,10.61,12.543,15.326,543.2,219.88,264.08,0.0,0.0,0.0,RT
378,3.816,3.9786,200.87,193.23,117.27,11.496,12.352,15.619,544.4,93.66,343.7,0.0,0.0,0.0,RT
379,2.9644,3.2812,206.48,197.93,107.38,10.558,12.726,16.365,543.5,243.28,391.52,0.0,0.0,0.0,RT
380,3.8421,2.6594,191.14,181.1,118.7,10.6,12.19,15.926,536.8,163.2,363.13,0.0,0.0,0.0,RT
381,3.8216,2.6772,211.32,192.55,119.12,10.272,12.135,16.209,549.8,216.52,431.26,0.0,0.0,0.0,RT
382,3.6491,3.2695,193.62,188.26,129.64,10.185,12.502,15.462,536.5,240.6,299.02,0.0,0.0,0.0,RT
383,3.4662,3.0676,222.87,197.18,130.48,11.117,12.591,15.373,549.0,180.42,301.09,0.0,0.0,0.0,RT
384,3.3574,2.4224,208.9,198.66,121.24,10.258,13.025,16.614,553.2,319.69,394.47,0.0,0.0,0.0,RT
385,3.1222,2.6826,203.14,167.34,137.54,9.9,12.682,15.417,552.8,312.39,253.07,0.0,0.0,0.0,RT
386,4.7874,2.4142,223.93,200.32,121.61,10.574,12.784,15.171,545.0,269.74,260.69,0.0,0.0,0.0,RT
387,3.6224,1.9659,197.62,192.52,128.78,10.371,12.362,15.11,534.5,210.3,282.79,0.0,0.0,0.0,RT
388,3.6026,1.7883,201.03,184.69,119.15,10.679,12.365,15.677,562.2,190.54,343.9,0.0,0.0,0.0,RT
389,3.2077,2.5641,188.05,184.97,110.31,10.97,12.246,14.85,532.3,127.68,256.37,0.0,0.0,0.0,RT
390,4.686,4.276,225.71,190.32,116.39,10.611,12.573,15.61,551.2,244.14,318.55,0.0,0.0,0.0,RT
391,3.3905,3.2574,232.47,184.96,132.53,10.568,12.558,15.598,564.9,261.34,317.62,0.0,0.0,0.0,RT
392,3.9039,2.3791,189.92,180.63,117.75,10.698,12.539,15.855,550.9,192.61,329.98,0.0,0.0,0.0,RT
393,4.0311,2.4817,200.21,182.92,116.03,11.311,12.419,14.45,562.8,124.79,209.1,0.0,0.0,0.0,RT
394,3.8165,2.261,210.84,179.6,119.97,11.184,12.483,14.301,555.1,152.08,181.24,0.0,0.0,0.0,RT
395,2.954,1.8058,203.81,203.47,116.69,10.405,13.163,15.237,536.1,301.28,226.28,0.0,0.0,0.0,RT
396,4.185,2.3207,209.62,190.56,130.15,10.785,12.61,15.416,563.1,215.4,301.17,0.0,0.0,0.0,RT
397,3.385,2.4556,208.59,212.53,136.03,11.036,12.733,14.83,544.1,192.66,242.42,0.0,0.0,0.0,RT
398,4.287,2.5406,214.89,193.71,120.05,10.708,12.688,14.679,545.7,232.14,210.51,0.0,0.0,0.0,RT
399,3.3507,3.1253,198.47,195.89,124.59,10.48,12.43,15.759,556.8,215.53,363.14,0.0,0.0,0.0,RT
400,4.8977,2.7037,212.31,179.38,128.26,10.351,12.715,15.313,540.5,271.3,251.92,0.0,0.0,0.0,RT
401,4.4191,3.135,196.61,187.82,120.92,10.53,12.508,15.985,559.4,217.62,365.3,0.0,0.0,0.0,RT
402,4.538,2.7685,205.06,190.73,112.54,10.158,12.0,14.674,554.2,209.32,282.71,0.0,0.0,0.0,RT
403,4.1462,2.7172,189.16,183.63,116.52,10.769,12.268,15.435,566.5,160.66,329.51,0.0,0.0,0.0,RT
404,3.1088,2.8164,205.15,185.35,123.5,10.917,13.297,16.503,561.5,274.15,333.66,0.0,0.0,0.0,RT
405,2.9753,2.0945,203.13,194.2,123.35,10.381,12.967,15.322,548.0,287.81,250.59,0.0,0.0,0.0,RT
406,4.6737,2.8953,221.32,194.4,104.77,10.365,12.38,15.15,545.8,243.5,293.87,0.0,0.0,0.0,RT
407,4.8219,2.323,209.29,176.63,116.29,10.183,12.77,16.047,542.7,293.8,314.14,0.0,0.0,0.0,RT
408,3.0799,2.3375,211.47,192.84,113.74,10.64,12.587,16.231,547.5,225.47,384.69,0.0,0.0,0.0,RT
409,3.8111,2.4901,209.73,195.53,127.5,10.497,13.197,15.119,541.0,306.39,203.28,0.0,0.0,0.0,RT
410,4.5408,2.2822,184.45,184.1,114.06,10.067,12.448,15.163,546.9,240.21,273.34,0.0,0.0,0.0,RT
411,3.9763,2.0155,186.04,183.08,116.08,11.374,12.59,16.019,537.3,121.49,337.38,0.0,0.0,0.0,RT
412,4.0433,2.453,206.18,194.41,115.78,9.967,12.181,15.68,540.3,246.69,367.5,0.0,0.0,0.0,RT
413,3.2978,2.3396,213.34,164.27,126.73,10.068,12.446,15.694,563.7,285.99,300.68,0.0,0.0,0.0,RT
414,3.6303,2.3237,207.18,190.02,128.24,10.782,11.404,15.642,536.6,69.11,432.17,0.0,0.0,0.0,RT
415,5.0601,2.4041,199.63,206.34,124.2,10.697,12.604,15.47,535.7,203.92,316.78,0.0,0.0,0.0,RT
416,3.5936,1.6182,207.12,164.04,129.4,10.286,12.901,16.102,542.7,294.03,284.91,0.0,0.0,0.0,RT
417,3.2179,2.327,206.07,198.23,130.5,10.266,13.177,16.333,563.7,338.07,352.65,0.0,0.0,0.0,RT
418,3.3338,3.223,219.35,195.44,104.61,10.637,12.692,14.882,540.6,243.68,231.36,0.0,0.0,0.0,RT
419,3.6421,3.164,218.68,175.62,125.03,10.613,12.354,16.032,546.9,208.15,353.31,0.0,0.0,0.0,RT
420,3.7851,2.4696,203.36,195.2,116.86,10.289,12.171,15.474,552.8,211.64,356.35,0.0,0.0,0.0,RT
421,3.6895,2.4533,209.4,200.01,109.32,10.798,12.31,14.728,555.3,175.77,268.6,0.0,0.0,0.0,RT
422,5.0152,1.5485,213.31,178.23,117.28,10.672,11.861,14.945,548.9,139.22,301.79,0.0,0.0,0.0,RT
423,2.6663,2.2014,215.1,182.93,126.21,10.901,12.399,15.254,553.9,178.5,289.27,0.0,0.0,0.0,RT
424,3.7549,2.8105,229.83,190.26,132.37,10.485,12.01,16.135,559.6,196.1,439.22,0.0,0.0,0.0,RT
425,4.0589,2.2718,209.66,199.78,108.57,10.743,12.261,14.879,537.1,170.95,280.95,0.0,0.0,0.0,RT
426,4.4533,3.0063,224.02,184.59,125.26,10.432,12.418,14.42,543.2,241.75,200.66,0.0,0.0,0.0,RT
427,3.8645,2.9663,196.08,189.58,136.71,10.662,12.632,15.341,541.6,209.14,278.18,0.0,0.0,0.0,RT
428,3.9231,2.1935,202.35,183.35,135.56,10.607,11.84,15.214,546.3,136.21,337.95,0.0,0.0,0.0,RT
429,4.2168,2.5057,184.37,190.25,90.65,10.754,12.363,16.142,562.4,166.77,404.4,0.0,0.0,0.0,RT
430,3.7465,3.2818,211.82,200.47,138.52,10.656,12.774,15.654,559.7,251.17,323.12,0.0,0.0,0.0,RT
431,2.4704,1.8514,217.77,191.06,128.17,9.933,13.06,15.927,549.1,373.89,300.86,0.0,0.0,0.0,RT
432,3.0618,2.2813,179.34,186.43,100.39,10.312,12.47,15.264,558.0,215.99,290.64,0.0,0.0,0.0,RT
433,3.5871,1.8188,212.26,189.67,113.49,10.525,13.379,14.769,571.2,345.99,150.64,0.0,0.0,0.0,RT
434,3.1686,2.0672,217.25,181.99,130.69,10.64,12.78,16.287,537.5,249.93,343.1,0.0,0.0,0.0,RT
435,5.6854,3.5026,216.57,180.06,123.06,10.747,12.525,15.146,543.4,209.13,256.46,0.0,0.0,0.0,RT
