Country_Code,Country_Name,Year,Quarter,Date,Bank_NPL_to_Total_Loans_%,Bank_Z_Score,Bank_ROA_%,Domestic_Credit_to_Private_Sector_%_GDP,WGI_Regulatory_Quality,Financial_Regulation_Index,Digital_Lending_Regulation,Mobile_Money_Regulation,Data_Protection_Law,Regulatory_Sandbox,Total_FinTech_Regulations,Account_Ownership_%_Adults,Mobile_Money_Account_%_Adults,Bank_Branches_per_100k_Adults,ATMs_per_100k_Adults,Banking_Market_HHI,Interest_Rate_Spread_%,Capital_Adequacy_Ratio_%,Liquid_Assets_to_Deposits_%,Forex_Reserves_Months_Imports,Financial_Stress_Index,Systemic_Risk_Score,Data_Source,Last_Updated,Region,Banking_Health_Index,Regulatory_Strength_Index,Financial_Development_Index
BDI,Burundi,2016,Q4,2016-Q4,10.15,5.95,0.822,23.69,-0.332,22.34,0,0,0,0,0,41.68,13.68,2.06,2.14,4106.0,11.77,10.93,15.78,1.31,40.36,106.82,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.110625,21.900000000000002,18.726000000000003
BDI,Burundi,2017,Q1,2017-Q1,10.63,6.12,0.851,24.18,-0.335,22.81,0,0,0,0,0,42.83,14.29,2.09,2.2,4173.0,12.09,11.16,16.24,1.37,42.19,107.4,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.353125,22.036666666666665,19.229999999999997
BDI,Burundi,2017,Q2,2017-Q2,10.48,6.07,0.84,24.08,-0.334,22.71,0,0,0,0,0,42.88,14.35,2.09,2.19,4139.0,11.96,11.11,16.1,1.35,41.5,107.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.284999999999997,22.01,19.228
BDI,Burundi,2017,Q3,2017-Q3,11.0,6.26,0.872,24.6,-0.337,23.2,0,0,0,0,0,44.07,14.99,2.12,2.25,4212.0,12.3,11.35,16.59,1.42,43.48,107.77,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.5475,22.153333333333332,19.752
BDI,Burundi,2017,Q4,2017-Q4,10.91,6.23,0.865,24.55,-0.337,23.16,0,0,0,0,0,44.24,15.12,2.12,2.25,4188.0,12.22,11.33,16.52,1.41,43.04,107.6,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.510625,22.14,19.802000000000003
BDI,Burundi,2018,Q1,2018-Q1,10.26,6.01,0.823,24.01,-0.333,22.64,0,0,0,0,0,43.5,14.78,2.1,2.2,4080.0,11.77,11.07,15.94,1.33,40.43,106.71,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.20625,21.99333333333333,19.438000000000002
BDI,Burundi,2018,Q2,2018-Q2,10.97,6.26,0.866,24.71,-0.338,23.31,0,0,0,0,0,45.05,15.62,2.13,2.28,4182.0,12.24,11.4,16.6,1.42,43.12,107.56,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.559375,22.183333333333334,20.118000000000002
BDI,Burundi,2018,Q3,2018-Q3,11.53,6.46,0.9,25.26,-0.341,23.82,0,0,0,0,0,46.32,16.32,2.16,2.33,4258.0,12.59,11.65,17.12,1.49,45.24,108.24,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.834375,22.333333333333332,20.672
BDI,Burundi,2018,Q4,2018-Q4,11.17,6.34,0.876,24.98,-0.339,23.56,0,0,0,0,0,46.1,16.26,2.15,2.32,4194.0,12.34,11.52,16.81,1.44,43.74,107.7,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.671875,22.26,20.546
BDI,Burundi,2019,Q1,2019-Q1,12.04,6.64,0.929,25.8,-0.345,24.34,0,0,0,0,0,47.9,17.27,2.19,2.4,4314.0,12.89,11.9,17.6,1.56,47.06,108.78,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.09,22.480000000000004,21.344
BDI,Burundi,2019,Q2,2019-Q2,13.0,6.95,0.986,26.66,-0.35,25.15,0,0,0,0,0,49.78,18.33,2.23,2.49,4441.0,13.49,12.3,18.44,1.68,50.69,109.97,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.5275,22.71666666666667,22.18
BDI,Burundi,2019,Q3,2019-Q3,13.54,7.13,1.018,27.14,-0.353,25.6,0,0,0,0,0,50.9,18.99,2.26,2.54,4507.0,13.81,12.52,18.91,1.75,52.74,110.65,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.77375,22.846666666666668,22.681999999999995
BDI,Burundi,2019,Q4,2019-Q4,13.35,7.07,1.005,27.03,-0.352,25.49,0,0,0,0,0,51.0,19.11,2.26,2.53,4471.0,13.67,12.47,18.76,1.72,51.89,110.33,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.698125,22.816666666666666,22.7
BDI,Burundi,2020,Q1,2020-Q1,18.01,4.98,0.679,26.01,-0.346,24.53,0,0,0,0,0,49.39,18.26,2.22,2.44,4284.0,12.84,10.49,17.66,1.55,93.03,132.44,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.556875000000002,22.536666666666665,21.928000000000004
BDI,Burundi,2020,Q2,2020-Q2,18.35,5.04,0.688,26.25,-0.347,24.76,0,0,0,0,0,50.13,18.72,2.23,2.47,4307.0,12.97,10.59,17.87,1.58,94.6,133.08,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.638125,22.60666666666667,22.238
BDI,Burundi,2020,Q3,2020-Q3,17.89,4.97,0.673,26.04,-0.345,24.56,0,0,0,0,0,50.07,18.75,2.23,2.46,4252.0,12.75,10.5,17.61,1.54,92.04,131.97,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.549375000000001,22.553333333333338,22.186
BDI,Burundi,2020,Q4,2020-Q4,17.46,4.9,0.658,25.82,-0.344,24.35,0,0,0,0,0,49.93,18.73,2.22,2.45,4202.0,12.55,10.41,17.36,1.51,89.65,130.94,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.45875,22.49,22.096000000000004
BDI,Burundi,2021,Q1,2021-Q1,17.77,4.95,0.666,26.05,-0.345,24.57,0,0,0,0,0,50.7,19.22,2.24,2.48,4220.0,12.66,10.51,17.55,1.53,91.03,131.48,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.534375,22.556666666666672,22.426
BDI,Burundi,2021,Q2,2021-Q2,18.24,5.03,0.679,26.37,-0.347,24.87,0,0,0,0,0,51.6,19.79,2.26,2.52,4255.0,12.84,10.63,17.84,1.57,93.28,132.4,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.6375,22.643333333333334,22.82
BDI,Burundi,2021,Q3,2021-Q3,19.14,5.19,0.705,26.93,-0.351,25.4,0,0,0,0,0,53.02,20.66,2.29,2.58,4329.0,13.2,12.42,18.37,1.65,49.03,109.11,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,15.62125,22.793333333333333,23.444
BDI,Burundi,2021,Q4,2021-Q4,18.84,5.14,0.695,26.8,-0.35,25.28,0,0,0,0,0,53.06,20.75,2.28,2.57,4293.0,13.06,12.36,18.21,1.63,48.18,108.8,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,15.559999999999999,22.76,23.43
BDI,Burundi,2022,Q1,2022-Q1,11.69,6.57,0.89,26.07,-0.345,24.59,0,0,0,0,0,51.92,20.14,2.26,2.51,4159.0,12.47,12.03,17.43,1.51,44.61,107.57,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.044375,22.563333333333336,22.89
BDI,Burundi,2022,Q2,2022-Q2,11.85,6.63,0.899,26.26,-0.346,24.77,0,0,0,0,0,52.62,20.6,2.27,2.54,4172.0,12.56,12.11,17.58,1.53,45.14,107.72,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.126875,22.616666666666664,23.181999999999995
BDI,Burundi,2022,Q3,2022-Q3,11.73,6.59,0.889,26.19,-0.345,24.7,0,0,0,0,0,52.79,20.77,2.27,2.54,4144.0,12.46,12.08,17.48,1.51,44.57,107.5,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.074375,22.600000000000005,23.235999999999997
BDI,Burundi,2022,Q4,2022-Q4,11.49,6.51,0.874,26.01,-0.344,24.54,0,0,0,0,0,52.71,20.77,2.27,2.53,4102.0,12.29,12.0,17.27,1.48,43.59,107.16,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.971875,22.55333333333333,23.18
BDI,Burundi,2023,Q1,2023-Q1,11.04,6.36,0.845,25.65,-0.341,24.19,0,0,0,0,0,52.27,20.57,2.26,2.5,4029.0,11.98,11.83,16.87,1.43,41.8,106.55,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.7675,22.456666666666663,22.958000000000002
BDI,Burundi,2023,Q2,2023-Q2,11.27,6.45,0.858,25.91,-0.343,24.43,0,0,0,0,0,53.11,21.13,2.27,2.53,4053.0,12.11,11.95,17.09,1.46,42.6,106.78,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.890625,22.52333333333333,23.311999999999998
BDI,Burundi,2023,Q3,2023-Q3,11.39,6.49,0.862,26.06,-0.344,24.58,0,0,0,0,0,53.8,21.62,2.28,2.55,4058.0,12.16,12.02,17.2,1.47,42.92,106.85,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.948124999999997,22.566666666666666,23.595999999999997
BDI,Burundi,2023,Q4,2023-Q4,11.35,6.48,0.859,26.07,-0.343,24.59,0,0,0,0,0,54.16,21.9,2.29,2.56,4043.0,12.12,12.03,17.18,1.47,42.72,106.76,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.943125000000002,22.576666666666668,23.740000000000002
BDI,Burundi,2024,Q1,2024-Q1,11.35,6.48,0.857,26.1,-0.343,24.62,0,0,0,0,0,54.48,22.15,2.3,2.57,4035.0,12.1,12.04,17.18,1.47,42.63,106.7,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.943125000000002,22.58666666666667,23.874
BDI,Burundi,2024,Q2,2024-Q2,12.76,6.96,0.941,27.44,-0.352,25.88,0,0,0,0,0,57.6,24.12,2.36,2.71,4225.0,12.99,12.66,18.47,1.65,47.84,108.35,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.615000000000002,22.94666666666667,25.276000000000003
BDI,Burundi,2024,Q3,2024-Q3,12.96,7.03,0.951,27.66,-0.353,26.08,0,0,0,0,0,58.4,24.69,2.37,2.74,4242.0,13.09,12.76,18.66,1.67,48.51,108.55,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.7125,23.00666666666667,25.615999999999996
BDI,Burundi,2024,Q4,2024-Q4,12.22,6.79,0.906,27.07,-0.349,25.53,0,0,0,0,0,57.5,24.19,2.35,2.69,4135.0,12.62,12.49,18.02,1.58,45.63,107.56,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.39125,22.849999999999998,25.177999999999997
BEN,Benin,2010,Q1,2010-Q1,11.04,7.21,1.317,23.4,-0.936,24.42,0,0,0,0,0,30.92,5.65,2.72,7.98,4964.0,14.9,10.89,29.7,1.86,59.57,109.49,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.902500000000003,18.566666666666666,17.906
BEN,Benin,2010,Q2,2010-Q2,10.97,7.19,1.309,23.38,-0.935,24.4,0,0,0,0,0,31.1,5.71,2.73,8.0,4940.0,14.82,10.89,29.6,1.84,59.1,109.3,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.876875000000002,18.566666666666666,17.968
BEN,Benin,2010,Q3,2010-Q3,11.82,7.52,1.387,24.15,-0.95,25.2,0,0,0,0,0,32.31,6.07,2.78,8.29,5080.0,15.48,11.24,30.99,1.99,63.53,110.65,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.35875,18.733333333333334,18.602
BEN,Benin,2010,Q4,2010-Q4,11.69,7.48,1.373,24.08,-0.948,25.13,0,0,0,0,0,32.41,6.11,2.78,8.29,5046.0,15.36,11.21,30.8,1.97,62.73,110.36,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.296875,18.723333333333333,18.616
BEN,Benin,2011,Q1,2011-Q1,12.15,7.66,1.413,24.51,-0.956,25.57,0,0,0,0,0,33.21,6.36,2.81,8.47,5112.0,15.7,11.41,31.54,2.04,65.06,111.05,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.558125,18.816666666666666,19.014
BEN,Benin,2011,Q2,2011-Q2,12.49,7.79,1.443,24.82,-0.962,25.9,0,0,0,0,0,33.82,6.55,2.83,8.6,5158.0,15.94,11.55,32.09,2.1,66.76,111.56,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.746875000000003,18.886666666666667,19.308
BEN,Benin,2011,Q3,2011-Q3,12.22,7.69,1.414,24.63,-0.958,25.71,0,0,0,0,0,33.77,6.56,2.83,8.56,5100.0,15.7,11.47,31.67,2.05,65.15,111.0,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.60125,18.849999999999998,19.246000000000002
BEN,Benin,2011,Q4,2011-Q4,11.06,7.26,1.305,23.74,-0.94,24.78,0,0,0,0,0,32.75,6.28,2.78,8.27,4894.0,14.78,11.05,29.89,1.86,58.85,108.95,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.97625,18.66,18.641999999999996
BEN,Benin,2012,Q1,2012-Q1,10.76,7.14,1.274,23.51,-0.935,24.54,0,0,0,0,0,32.6,6.25,2.78,8.22,4831.0,14.52,10.95,29.41,1.81,57.14,108.4,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.807499999999997,18.613333333333333,18.54
BEN,Benin,2012,Q2,2012-Q2,10.94,7.21,1.289,23.7,-0.939,24.74,0,0,0,0,0,33.04,6.39,2.79,8.3,4853.0,14.64,11.03,29.71,1.84,57.99,108.62,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.90875,18.653333333333332,18.736
BEN,Benin,2012,Q3,2012-Q3,10.17,6.91,1.215,23.08,-0.926,24.08,0,0,0,0,0,32.34,6.21,2.76,8.11,4707.0,14.01,10.74,28.48,1.71,53.84,107.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.476875,18.52,18.330000000000002
BEN,Benin,2012,Q4,2012-Q4,10.07,6.88,1.203,23.03,-0.924,24.03,0,0,0,0,0,32.5,6.28,2.76,8.12,4675.0,13.9,10.72,28.32,1.69,53.17,107.07,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.428125,18.51666666666667,18.369999999999997
BEN,Benin,2013,Q1,2013-Q1,9.36,6.59,1.133,22.42,-0.911,23.39,0,0,0,0,0,31.83,6.1,2.73,7.93,4532.0,13.29,10.44,27.14,1.57,49.33,105.88,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.0125,18.39,17.972
BEN,Benin,2013,Q2,2013-Q2,9.42,6.62,1.137,22.51,-0.913,23.49,0,0,0,0,0,32.14,6.21,2.74,7.98,4534.0,13.32,10.48,27.25,1.58,49.56,105.91,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.05375,18.41,18.104000000000003
BEN,Benin,2013,Q3,2013-Q3,9.61,6.7,1.153,22.72,-0.917,23.71,0,0,0,0,0,32.61,6.36,2.76,8.08,4560.0,13.46,10.58,27.58,1.62,50.45,106.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.171875,18.456666666666667,18.33
BEN,Benin,2013,Q4,2013-Q4,9.48,6.64,1.139,22.63,-0.914,23.61,0,0,0,0,0,32.67,6.4,2.76,8.07,4525.0,13.33,10.53,27.37,1.59,49.66,105.88,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.09,18.44333333333333,18.328
BEN,Benin,2014,Q1,2014-Q1,10.37,7.02,1.222,23.51,-0.932,24.53,0,0,0,0,0,34.12,6.84,2.82,8.4,4684.0,14.06,10.94,28.91,1.74,54.22,107.18,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.636875,18.63,19.073999999999998
BEN,Benin,2014,Q2,2014-Q2,9.83,6.8,1.169,23.06,-0.922,24.06,0,0,0,0,0,33.67,6.73,2.8,8.27,4575.0,13.6,10.73,28.03,1.65,51.29,106.27,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.323124999999997,18.539999999999996,18.8
BEN,Benin,2014,Q3,2014-Q3,9.24,6.56,1.111,22.55,-0.912,23.53,0,0,0,0,0,33.14,6.59,2.77,8.11,4454.0,13.09,10.5,27.03,1.55,48.11,105.29,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.98,18.430000000000003,18.47
BEN,Benin,2014,Q4,2014-Q4,8.34,6.18,1.022,21.71,-0.894,22.65,0,0,0,0,0,32.11,6.3,2.73,7.84,4270.0,12.3,10.11,25.47,1.4,43.34,103.89,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.42875,18.256666666666664,17.889999999999997
BEN,Benin,2015,Q1,2015-Q1,8.43,6.23,1.03,21.83,-0.896,22.78,0,0,0,0,0,32.46,6.42,2.74,7.9,4279.0,12.36,10.16,25.64,1.42,43.73,103.97,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.493125,18.286666666666665,18.041999999999998
BEN,Benin,2015,Q2,2015-Q2,8.51,6.26,1.035,21.95,-0.898,22.91,0,0,0,0,0,32.85,6.56,2.75,7.97,4285.0,12.42,10.22,25.8,1.43,44.06,104.02,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.545625,18.316666666666666,18.21
BEN,Benin,2015,Q3,2015-Q3,8.39,6.21,1.022,21.86,-0.896,22.82,0,0,0,0,0,32.92,6.6,2.75,7.96,4251.0,12.29,10.18,25.59,1.41,43.35,103.79,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.475625,18.3,18.21
BEN,Benin,2015,Q4,2015-Q4,8.1,6.08,0.992,21.59,-0.89,22.53,0,0,0,0,0,32.67,6.54,2.74,7.88,4182.0,12.01,10.05,25.06,1.36,41.76,103.32,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.28875,18.243333333333332,18.052
BEN,Benin,2016,Q1,2016-Q1,8.53,6.28,1.033,22.08,-0.9,23.05,0,0,0,0,0,33.61,6.84,2.78,8.08,4263.0,12.38,10.28,25.88,1.43,43.92,103.88,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.579375,18.349999999999998,18.518
BEN,Benin,2016,Q2,2016-Q2,7.79,5.96,0.959,21.35,-0.885,22.28,0,0,0,0,0,32.7,6.58,2.74,7.84,4103.0,11.72,9.94,24.54,1.31,40.01,102.76,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.110625,18.19333333333333,18.002
BEN,Benin,2016,Q3,2016-Q3,7.65,5.89,0.943,21.23,-0.882,22.16,0,0,0,0,0,32.72,6.61,2.73,7.82,4063.0,11.57,9.88,24.28,1.29,39.2,102.52,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.014375,18.173333333333332,17.970000000000002
BEN,Benin,2016,Q4,2016-Q4,7.89,6.01,0.965,21.53,-0.887,22.47,0,0,0,0,0,33.36,6.82,2.76,7.95,4106.0,11.77,10.02,24.75,1.33,40.36,102.79,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.184375,18.243333333333332,18.282000000000004
BEN,Benin,2017,Q1,2017-Q1,8.27,6.18,1.0,21.98,-0.896,22.94,0,0,0,0,0,34.28,7.13,2.79,8.15,4173.0,12.09,10.23,25.47,1.39,42.19,103.25,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.438125,18.34,18.728
BEN,Benin,2017,Q2,2017-Q2,8.15,6.13,0.987,21.88,-0.894,22.84,0,0,0,0,0,34.32,7.16,2.79,8.13,4139.0,11.96,10.19,25.25,1.37,41.5,103.03,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.368125,18.319999999999997,18.714000000000002
BEN,Benin,2017,Q3,2017-Q3,8.55,6.32,1.024,22.35,-0.903,23.33,0,0,0,0,0,35.27,7.48,2.83,8.33,4212.0,12.3,10.41,26.02,1.44,43.48,103.53,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.640625,18.423333333333332,19.182000000000002
BEN,Benin,2017,Q4,2017-Q4,8.48,6.29,1.016,22.31,-0.902,23.29,0,0,0,0,0,35.41,7.54,2.83,8.34,4188.0,12.22,10.39,25.9,1.43,43.04,103.38,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.6,18.416666666666668,19.218
BEN,Benin,2018,Q1,2018-Q1,7.98,6.07,0.966,21.82,-0.891,22.77,0,0,0,0,0,34.81,7.37,2.8,8.18,4080.0,11.77,10.16,24.99,1.34,40.43,102.64,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.28125,18.316666666666666,18.872
BEN,Benin,2018,Q2,2018-Q2,8.53,6.32,1.018,22.46,-0.904,23.44,0,0,0,0,0,36.06,7.79,2.85,8.45,4182.0,12.24,10.46,26.04,1.43,43.12,103.32,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.651875,18.453333333333333,19.492
BEN,Benin,2018,Q3,2018-Q3,8.97,6.52,1.057,22.95,-0.913,23.96,0,0,0,0,0,37.07,8.14,2.89,8.66,4258.0,12.59,10.69,26.85,1.51,45.24,103.86,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.936875,18.566666666666666,19.986
BEN,Benin,2018,Q4,2018-Q4,8.69,6.4,1.029,22.71,-0.908,23.7,0,0,0,0,0,36.9,8.11,2.88,8.59,4194.0,12.34,10.57,26.35,1.46,43.74,103.41,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.764375,18.513333333333335,19.860000000000003
BEN,Benin,2019,Q1,2019-Q1,9.36,6.7,1.091,23.45,-0.922,24.47,0,0,0,0,0,38.34,8.61,2.93,8.9,4314.0,12.89,10.92,27.6,1.57,47.06,104.27,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.2025,18.676666666666666,20.57
BEN,Benin,2019,Q2,2019-Q2,10.11,7.02,1.158,24.23,-0.937,25.29,0,0,0,0,0,39.84,9.15,2.99,9.22,4441.0,13.49,11.28,28.92,1.7,50.69,105.24,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.663125,18.849999999999998,21.322000000000003
BEN,Benin,2019,Q3,2019-Q3,10.53,7.2,1.196,24.67,-0.945,25.74,0,0,0,0,0,40.73,9.47,3.02,9.41,4507.0,13.81,11.48,29.65,1.77,52.74,105.8,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.921875,18.94666666666667,21.758
BEN,Benin,2019,Q4,2019-Q4,10.38,7.14,1.18,24.57,-0.943,25.64,0,0,0,0,0,40.82,9.53,3.02,9.4,4471.0,13.67,11.44,29.42,1.75,51.89,105.52,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.84125,18.926666666666666,21.764
BEN,Benin,2020,Q1,2020-Q1,14.0,5.03,0.797,23.64,-0.925,24.67,0,0,0,0,0,39.53,9.11,2.97,9.07,4284.0,12.84,9.62,27.69,1.57,93.03,127.86,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.692499999999999,18.723333333333333,21.054
BEN,Benin,2020,Q2,2020-Q2,14.26,5.09,0.808,23.86,-0.929,24.9,0,0,0,0,0,40.12,9.34,2.99,9.18,4307.0,12.97,9.71,28.02,1.6,94.6,128.44,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.77875,18.77333333333333,21.326
BEN,Benin,2020,Q3,2020-Q3,13.91,5.02,0.79,23.66,-0.924,24.7,0,0,0,0,0,40.07,9.35,2.98,9.14,4252.0,12.75,9.63,27.61,1.56,92.04,127.4,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.680625,18.74,21.252000000000002
BEN,Benin,2020,Q4,2020-Q4,13.57,4.95,0.773,23.47,-0.92,24.49,0,0,0,0,0,39.96,9.34,2.98,9.09,4202.0,12.55,9.55,27.22,1.53,89.65,126.44,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.584375,18.69666666666667,21.169999999999998
BEN,Benin,2021,Q1,2021-Q1,13.81,5.0,0.783,23.68,-0.924,24.71,0,0,0,0,0,40.57,9.59,2.99,9.2,4220.0,12.66,9.64,27.52,1.55,91.03,126.93,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.664375,18.743333333333336,21.438
BEN,Benin,2021,Q2,2021-Q2,14.18,5.08,0.798,23.96,-0.929,25.01,0,0,0,0,0,41.3,9.87,3.02,9.34,4255.0,12.84,9.75,27.97,1.59,93.28,127.78,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,14.77375,18.81,21.782
BEN,Benin,2021,Q3,2021-Q3,14.88,5.24,0.828,24.48,-0.938,25.54,0,0,0,0,0,42.43,10.31,3.06,9.56,4329.0,13.2,11.39,28.81,1.67,49.03,104.41,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,15.705,18.926666666666666,22.328
BEN,Benin,2021,Q4,2021-Q4,14.65,5.19,0.816,24.36,-0.936,25.42,0,0,0,0,0,42.47,10.35,3.06,9.55,4293.0,13.06,11.34,28.56,1.65,48.18,104.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,15.639375,18.900000000000002,22.315999999999995
BEN,Benin,2022,Q1,2022-Q1,9.09,6.64,1.046,23.7,-0.922,24.73,0,0,0,0,0,41.55,10.05,3.02,9.31,4159.0,12.47,11.03,27.33,1.53,44.61,103.12,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.131875,18.763333333333332,21.804
BEN,Benin,2022,Q2,2022-Q2,9.22,6.69,1.055,23.87,-0.925,24.91,0,0,0,0,0,42.11,10.28,3.04,9.41,4172.0,12.56,11.11,27.57,1.55,45.14,103.23,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.21125,18.80333333333333,22.056
BEN,Benin,2022,Q3,2022-Q3,9.12,6.65,1.044,23.8,-0.924,24.84,0,0,0,0,0,42.25,10.36,3.04,9.41,4144.0,12.46,11.08,27.41,1.53,44.57,103.04,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.154999999999998,18.786666666666665,22.086000000000002
BEN,Benin,2022,Q4,2022-Q4,8.93,6.58,1.026,23.64,-0.92,24.67,0,0,0,0,0,42.19,10.36,3.03,9.37,4102.0,12.29,11.01,27.08,1.5,43.59,102.75,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.051875,18.756666666666668,22.016
BEN,Benin,2023,Q1,2023-Q1,8.58,6.42,0.992,23.31,-0.913,24.33,0,0,0,0,0,41.83,10.26,3.02,9.27,4029.0,11.98,10.85,26.46,1.44,41.8,102.25,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.82875,18.689999999999998,21.808
BEN,Benin,2023,Q2,2023-Q2,8.77,6.51,1.007,23.54,-0.917,24.57,0,0,0,0,0,42.5,10.54,3.04,9.39,4053.0,12.11,10.96,26.8,1.47,42.6,102.42,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.954375,18.743333333333336,22.112
BEN,Benin,2023,Q3,2023-Q3,8.85,6.55,1.013,23.68,-0.919,24.71,0,0,0,0,0,43.05,10.78,3.06,9.48,4058.0,12.16,11.02,26.98,1.49,42.92,102.46,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.014375,18.776666666666667,22.353999999999996
BEN,Benin,2023,Q4,2023-Q4,8.83,6.54,1.009,23.7,-0.919,24.73,0,0,0,0,0,43.34,10.93,3.06,9.51,4043.0,12.12,11.03,26.94,1.48,42.72,102.37,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.005625000000002,18.78333333333333,22.458
BEN,Benin,2024,Q1,2024-Q1,8.82,6.54,1.007,23.72,-0.919,24.76,0,0,0,0,0,43.6,11.05,3.07,9.55,4035.0,12.1,11.04,26.94,1.48,42.63,102.32,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.00625,18.793333333333333,22.564
