date,precipitation_mm,temperature_c,evapotranspiration_mm,antecedent_rain_7d_mm,soil_moisture_index,water_balance_mm,failure_warning_index,warning_level,context_soil_type,source_reference
2024-05-16,4.007,17.339,6.741,54.793,82.864,-2.734,56.123,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-17,1.841,20.075,10.15,48.595,78.54,-8.309,48.903,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-18,0.837,20.432,7.98,47.649,77.012,-7.143,33.311,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-19,0.0,18.428,7.845,46.686,74.04,-7.845,45.437,moderate,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-20,0.0,16.747,6.506,46.686,73.84,-6.506,36.511,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-21,1.565,19.299,8.205,13.348,72.517,-6.64,23.702,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-22,11.412,16.042,6.846,19.662,75.471,4.566,21.713,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-23,0.0,16.857,6.595,15.654,73.484,-6.595,22.697,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-24,2.386,18.068,7.345,16.199,71.831,-4.96,24.409,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-25,0.616,17.395,6.322,15.978,70.607,-5.706,10.654,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-26,1.05,19.989,8.241,17.029,68.105,-7.191,26.208,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-27,1.987,16.975,7.412,19.016,64.886,-5.425,14.729,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-28,5.322,20.523,9.181,22.773,61.563,-3.859,14.485,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-29,2.926,23.433,12.079,14.287,57.854,-9.153,10.847,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-30,0.08,16.831,7.317,14.367,58.0,-7.237,12.833,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-05-31,0.0,17.524,8.399,11.982,54.675,-8.399,3.389,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-01,4.248,17.741,7.458,15.613,52.826,-3.21,7.265,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-02,7.984,21.109,10.081,22.547,53.586,-2.096,16.256,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-03,9.44,19.227,7.704,30.0,55.89,1.735,13.122,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-04,0.306,18.459,8.822,24.984,54.118,-8.515,16.895,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-05,1.869,17.413,8.96,23.927,52.587,-7.091,15.637,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-06,10.681,20.621,9.453,34.527,53.113,1.228,19.008,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-07,0.95,21.299,8.73,35.478,51.319,-7.779,19.57,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-08,2.073,18.27,9.442,33.303,48.811,-7.369,14.528,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-09,2.321,20.768,10.004,27.64,46.151,-7.683,8.485,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-10,3.635,19.463,9.389,21.835,43.619,-5.754,6.02,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-11,6.458,19.021,8.278,27.987,43.467,-1.82,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-12,5.189,22.084,9.587,31.307,41.765,-4.398,8.843,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-13,5.03,23.196,9.883,25.657,40.977,-4.853,2.834,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-14,1.886,17.018,8.827,26.592,38.761,-6.941,3.736,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-15,0.233,16.371,6.897,24.752,37.095,-6.664,4.16,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-16,1.335,19.62,10.202,23.765,33.494,-8.868,1.654,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-17,8.613,17.482,7.773,28.744,35.75,0.84,3.617,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-18,0.78,18.575,7.725,23.065,32.347,-6.945,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-19,1.285,20.299,9.682,19.161,28.633,-8.397,4.458,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-20,0.015,22.441,10.895,14.146,24.029,-10.88,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-21,8.419,22.565,9.71,20.679,24.434,-1.291,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-22,3.068,19.172,9.406,23.514,23.139,-6.338,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-23,2.769,17.234,7.521,24.949,21.912,-4.752,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-24,4.586,20.4,8.366,20.921,21.241,-3.78,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-25,1.292,19.134,7.932,21.434,17.981,-6.64,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-26,4.759,19.952,8.592,24.908,19.456,-3.834,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-27,1.837,17.812,7.05,26.73,16.302,-5.213,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-28,8.54,19.329,7.107,26.851,19.131,1.433,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-29,0.213,18.79,8.687,23.997,16.826,-8.474,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-06-30,1.384,24.108,9.572,22.612,12.179,-8.188,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-01,0.0,19.466,8.67,18.026,8.021,-8.67,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-02,1.734,19.048,6.476,18.468,6.548,-4.742,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-03,0.099,21.678,10.398,13.808,5.0,-10.299,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-04,5.653,21.073,9.076,17.624,5.0,-3.423,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-05,6.987,15.082,8.257,16.071,5.397,-1.27,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-06,3.149,20.364,10.154,19.007,5.0,-7.005,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-07,10.205,15.67,6.939,27.827,6.601,3.266,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-08,18.278,19.14,9.673,46.105,12.609,8.605,0.849,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-09,1.067,18.602,7.861,45.437,10.733,-6.794,1.315,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-10,7.009,19.248,8.24,52.347,10.597,-1.231,0.996,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-11,0.0,20.08,8.717,46.694,7.854,-8.717,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-12,16.019,17.703,7.996,55.726,12.426,8.023,2.34,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-13,3.187,19.559,8.681,55.764,11.524,-5.494,5.093,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-14,28.071,17.39,8.037,73.63,20.702,20.033,16.956,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-15,1.278,19.369,10.194,56.63,19.248,-8.916,10.388,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-16,6.11,20.536,8.613,61.674,18.802,-2.503,12.77,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-17,3.303,19.73,8.841,57.968,18.537,-5.538,9.112,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-18,4.089,19.972,8.883,62.056,15.642,-4.794,12.025,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-19,4.295,18.912,8.75,50.332,15.193,-4.455,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-20,1.194,19.023,10.729,48.339,11.349,-9.535,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-21,0.0,22.841,11.52,20.269,6.649,-11.52,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-22,0.916,18.707,8.47,19.907,5.071,-7.554,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-23,2.597,20.857,9.332,16.393,5.0,-6.736,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-24,29.226,19.528,9.471,42.316,16.881,19.754,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-25,3.563,17.744,7.789,41.79,13.883,-4.226,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-26,0.332,18.485,8.454,37.828,13.065,-8.122,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-27,2.216,17.456,7.431,38.85,9.678,-5.215,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-28,0.505,18.918,9.681,39.355,6.383,-9.176,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-29,3.662,17.977,9.485,42.101,5.715,-5.823,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-30,5.127,17.256,8.164,44.631,5.222,-3.037,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-07-31,8.267,16.852,6.973,23.673,5.933,1.295,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-01,34.678,17.341,8.943,54.788,19.344,25.735,3.708,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-02,0.432,15.375,7.69,54.888,17.49,-7.258,6.403,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-03,7.716,19.32,10.429,60.388,18.808,-2.713,8.359,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-04,0.0,18.238,8.076,59.883,15.246,-8.076,15.603,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-05,1.67,16.231,7.542,57.891,12.116,-5.872,3.869,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-06,8.09,14.408,6.896,60.854,14.901,1.194,7.455,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-07,0.146,16.533,7.839,52.732,13.568,-7.693,7.692,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-08,0.614,16.34,7.069,18.669,11.691,-6.455,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-09,4.604,15.109,5.391,22.841,11.356,-0.787,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-10,1.067,18.142,8.868,16.192,7.506,-7.801,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-11,2.051,13.973,6.71,18.242,6.51,-4.659,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-12,2.617,16.674,7.469,19.189,6.649,-4.852,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-13,33.834,10.415,5.254,44.934,19.514,28.58,1.837,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-14,1.977,13.836,6.173,46.765,17.069,-4.196,0.373,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-15,0.0,17.04,6.877,46.15,13.458,-6.877,2.189,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-16,1.491,13.049,5.336,43.036,10.129,-3.845,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-17,0.991,16.112,6.364,42.961,9.016,-5.373,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-18,0.355,14.192,7.282,41.265,7.382,-6.927,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-19,2.281,15.524,7.175,40.929,5.0,-4.893,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-20,0.445,14.702,5.813,7.54,5.0,-5.368,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-21,26.193,19.012,8.44,31.756,13.999,17.753,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-22,0.466,14.772,5.852,32.222,11.714,-5.386,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-23,0.0,12.825,5.197,30.731,11.529,-5.197,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-24,4.776,16.394,7.233,34.516,11.8,-2.457,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-25,0.0,12.572,5.998,34.161,9.066,-5.998,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-26,4.416,14.019,5.81,36.296,10.97,-1.393,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-27,0.0,14.078,8.041,35.852,8.459,-8.041,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-28,1.756,15.148,6.306,11.415,5.983,-4.55,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-29,0.723,13.708,5.58,11.672,5.0,-4.857,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-30,0.655,12.478,5.307,12.327,5.0,-4.652,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-08-31,3.384,13.455,5.737,10.934,5.0,-2.353,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-01,6.009,14.263,7.814,16.943,5.0,-1.805,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-02,0.0,13.454,6.088,12.527,5.0,-6.088,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-03,0.963,11.126,4.496,13.49,5.0,-3.533,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-04,0.75,13.21,6.072,12.484,5.0,-5.323,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-05,5.341,12.572,6.961,17.102,5.354,-1.62,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-06,5.552,13.83,6.495,21.999,6.528,-0.943,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-07,2.115,14.216,6.169,20.73,5.0,-4.054,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-08,6.493,13.827,7.345,21.214,5.0,-0.853,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-09,0.0,10.479,5.245,21.214,5.0,-5.245,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-10,5.017,11.324,7.399,25.267,5.0,-2.382,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-11,6.545,13.864,6.355,31.062,7.156,0.19,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-12,1.727,10.238,5.728,27.448,7.459,-4.002,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-13,0.291,11.866,4.261,22.186,5.315,-3.97,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-14,2.997,14.024,6.35,23.068,5.0,-3.353,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-15,0.0,12.555,6.581,16.576,5.0,-6.581,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-16,33.625,9.718,4.949,50.201,18.803,28.676,1.423,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-17,3.029,9.69,4.469,48.213,17.767,-1.439,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-18,0.0,11.533,5.156,41.669,15.533,-5.156,5.089,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-19,1.212,10.409,5.176,41.154,14.882,-3.964,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-20,3.986,8.552,4.453,44.849,14.409,-0.467,3.905,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-21,3.79,9.804,3.407,45.643,14.2,0.383,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-22,0.203,12.468,6.583,45.846,13.846,-6.38,3.005,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-23,7.119,9.716,3.552,19.34,17.333,3.567,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-24,30.309,10.221,5.038,46.619,28.131,25.271,5.419,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-25,5.509,9.092,3.392,52.129,27.819,2.118,5.618,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-26,4.099,11.321,6.342,55.016,28.168,-2.242,9.486,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-27,3.268,9.751,3.682,54.299,28.236,-0.413,12.279,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-28,1.878,7.0,2.513,52.386,30.78,-0.635,12.07,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-29,0.185,9.976,4.0,52.369,28.184,-3.815,18.452,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-09-30,0.0,11.84,6.281,45.25,26.399,-6.281,5.015,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-01,0.869,7.61,4.137,15.81,26.286,-3.268,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-02,0.0,9.985,5.569,10.3,25.808,-5.569,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-03,2.425,8.061,3.929,8.626,24.671,-1.504,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-04,4.462,9.445,4.306,9.82,24.931,0.156,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-05,2.824,10.95,4.968,10.766,24.189,-2.144,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-06,1.386,13.031,5.621,11.967,23.96,-4.234,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-07,3.099,10.856,6.943,15.065,21.12,-3.844,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-08,0.0,7.12,3.831,14.196,18.318,-3.831,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-09,3.165,9.487,4.261,17.361,19.508,-1.096,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-10,1.004,5.237,3.508,15.94,20.095,-2.504,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-11,2.449,10.453,5.609,13.927,18.179,-3.16,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-12,4.271,12.61,6.089,15.374,18.623,-1.818,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-13,0.353,8.01,3.623,14.341,17.043,-3.27,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-14,0.903,5.81,3.37,12.145,17.094,-2.467,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-15,0.0,4.754,3.241,12.145,15.021,-3.241,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-16,1.04,5.847,1.965,10.02,15.028,-0.925,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-17,1.188,7.515,1.556,10.204,14.912,-0.368,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-18,3.664,8.952,2.62,11.42,14.982,1.044,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-19,2.9,8.033,4.445,10.048,15.156,-1.545,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-20,40.582,10.368,4.424,50.277,31.432,36.158,10.823,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-21,0.033,7.056,5.071,49.407,28.466,-5.038,7.661,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-22,5.963,9.546,5.591,55.37,29.322,0.371,15.535,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-23,5.423,5.592,4.074,59.753,30.365,1.349,13.948,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-24,0.0,5.731,2.711,58.565,29.476,-2.711,17.878,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-25,2.953,8.755,4.533,57.854,29.259,-1.58,24.492,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-26,2.426,5.811,4.83,57.38,28.864,-2.404,18.729,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-27,14.252,6.442,3.815,31.051,33.587,10.438,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-28,1.245,7.78,3.973,32.263,30.923,-2.728,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-29,0.0,7.091,3.058,26.3,29.549,-3.058,0.71,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-30,2.671,4.58,2.069,23.547,30.424,0.602,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-10-31,3.372,4.552,2.682,26.919,30.587,0.69,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-01,3.449,7.17,1.988,27.414,33.018,1.46,4.974,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-02,0.487,3.516,3.664,25.475,32.372,-3.178,1.001,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-03,3.023,3.999,1.101,14.246,33.867,1.922,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-04,0.0,8.431,5.513,13.001,32.415,-5.513,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-05,1.972,5.903,3.643,14.973,32.45,-1.67,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-06,0.0,6.09,2.33,12.302,32.922,-2.33,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-07,0.559,2.085,2.433,9.489,32.476,-1.874,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-08,0.0,4.082,3.464,6.041,31.876,-3.464,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-09,0.613,6.54,2.663,6.167,32.264,-2.05,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-10,3.464,5.985,2.643,6.608,33.419,0.822,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-11,4.477,8.241,2.584,11.085,34.778,1.893,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-12,1.754,3.906,3.624,10.867,35.541,-1.87,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-13,7.596,7.389,2.818,18.462,38.861,4.778,1.505,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-14,3.4,4.507,2.426,21.304,39.472,0.974,7.262,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-15,0.0,4.622,2.16,21.304,39.6,-2.16,3.492,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-16,4.257,2.986,2.906,24.948,41.616,1.351,11.105,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-17,1.596,4.279,2.269,23.08,42.158,-0.673,3.962,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-18,0.357,6.703,4.299,18.96,39.421,-3.942,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-19,0.0,2.382,2.083,17.207,37.202,-2.083,0.339,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-20,8.725,7.905,2.442,18.335,39.894,6.283,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-21,5.021,5.942,3.674,19.956,39.474,1.347,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-22,3.712,7.448,5.258,23.668,41.972,-1.546,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-23,0.672,5.746,1.639,20.083,40.582,-0.967,5.452,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-24,0.0,2.869,1.935,18.486,39.674,-1.935,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-25,0.583,4.776,3.469,18.712,38.782,-2.886,6.494,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-26,3.688,0.279,0.0,22.401,43.206,3.688,5.511,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-27,0.044,3.53,1.118,13.72,42.659,-1.074,3.513,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-28,9.13,2.845,1.286,17.83,47.427,7.845,10.461,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-29,2.242,5.594,3.053,16.36,46.3,-0.81,5.865,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-11-30,0.978,0.686,0.556,16.667,46.737,0.423,0.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-01,7.599,3.54,0.685,24.266,50.516,6.914,12.66,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-02,2.002,0.764,1.997,25.685,49.652,0.005,14.732,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-03,6.144,5.008,2.111,28.141,52.461,4.033,8.404,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-04,6.575,2.295,0.233,34.672,53.084,6.343,22.603,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-05,0.0,4.654,3.644,25.542,50.079,-3.644,14.234,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-06,12.686,0.45,1.859,35.985,54.267,10.826,14.903,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-07,1.158,5.676,3.0,36.165,52.011,-1.842,19.556,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-08,2.918,2.809,0.952,31.484,52.627,1.966,18.172,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-09,2.375,1.752,0.0,31.856,53.096,2.375,19.206,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-10,4.081,4.61,3.762,29.793,52.023,0.319,12.179,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-11,0.819,2.081,0.404,24.037,51.477,0.415,2.514,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-12,2.861,3.585,2.454,26.898,52.126,0.407,17.541,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-13,1.574,1.356,2.612,15.787,50.551,-1.038,8.253,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-14,0.0,0.873,1.612,14.629,51.689,-1.612,8.0,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-15,5.404,2.777,1.138,17.115,52.407,4.266,14.674,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-16,0.0,4.892,1.82,14.74,50.489,-1.82,7.785,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-17,3.025,-0.396,0.382,13.684,51.861,2.643,4.504,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-18,37.683,6.209,4.346,50.548,66.496,33.338,36.708,low,Clay,Newcastle University style weather context (synthetic reconstruction)
2024-12-19,0.0,-0.049,0.045,47.686,67.842,-0.045,34.253,low,Clay,Newcastle University style weather context (synthetic reconstruction)
