monitor_point_id,chainage_m,depth_m,date,load_stage_kpa,p_wave_velocity_mps,s_wave_velocity_mps,extensometer_displacement_mm,pressure_cell_kpa,pore_pressure_kpa,creep_rate_mm_per_day,formation,alert_level,source_reference
EMB-02,25.0,2.0,2023-06-20,115.5,1481.26,319.164,6.463,88.875,67.735,0.1926,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-06-30,121.0,1452.327,308.98,6.844,87.767,73.873,0.1878,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-07-10,126.5,1468.122,324.96,6.543,94.976,78.761,0.1747,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-07-20,132.0,1477.544,313.894,6.981,97.463,75.826,0.1781,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-07-30,137.5,1469.894,315.256,7.836,95.821,69.333,0.1912,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-08-09,143.0,1480.638,321.438,6.974,106.807,77.742,0.1593,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-08-19,148.5,1471.079,328.837,8.344,108.387,77.666,0.1814,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-08-29,154.0,1488.929,322.762,8.397,115.044,81.722,0.1772,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-09-08,159.5,1478.275,315.976,8.01,116.286,80.37,0.1588,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-09-18,165.0,1478.835,328.335,8.625,123.196,75.555,0.1689,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-09-28,170.5,1483.629,324.939,8.812,122.455,83.263,0.162,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-10-08,176.0,1471.737,311.111,9.432,128.993,77.613,0.1707,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-10-18,181.5,1483.328,318.274,9.703,134.995,77.495,0.1623,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-10-28,187.0,1490.213,328.424,9.494,139.802,87.628,0.163,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-11-07,192.5,1498.959,314.543,10.416,141.5,90.865,0.1718,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-11-17,198.0,1493.592,323.026,10.54,143.716,81.786,0.1666,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-11-27,203.5,1487.344,324.686,10.668,148.205,89.136,0.1647,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-12-07,209.0,1497.876,335.16,11.174,149.221,87.725,0.1613,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-12-17,214.5,1505.785,331.64,11.863,155.146,90.769,0.1804,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,2.0,2023-12-27,220.0,1510.459,336.846,12.031,157.567,93.549,0.1753,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-01-01,22.0,1429.821,329.843,1.547,20.485,55.447,7.4324,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-01-11,27.5,1456.878,325.416,1.772,25.551,61.26,0.7913,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-01-21,33.0,1457.748,328.796,1.353,28.937,57.104,0.3175,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-01-31,38.5,1436.739,332.04,2.311,29.289,65.685,0.3626,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-02-10,44.0,1461.46,337.597,1.654,38.989,66.913,0.2052,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-02-20,49.5,1468.566,335.487,2.919,42.447,67.613,0.2842,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-03-02,55.0,1444.882,337.445,3.732,46.812,64.209,0.301,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-03-12,60.5,1467.883,335.423,2.831,52.023,58.373,0.1971,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-03-22,66.0,1460.352,333.549,3.635,55.536,63.832,0.2262,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-04-01,71.5,1457.749,334.246,3.275,57.377,69.913,0.1794,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-04-11,77.0,1463.924,338.911,4.026,62.394,67.151,0.2032,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-04-21,82.5,1463.337,337.167,4.018,68.357,64.813,0.1737,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-05-01,88.0,1476.957,334.466,4.573,70.554,70.762,0.1893,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-05-11,93.5,1484.557,346.773,4.122,78.605,68.263,0.1653,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-05-21,99.0,1477.531,333.946,3.553,77.835,67.818,0.1245,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-05-31,104.5,1483.479,340.489,5.777,81.492,70.399,0.1952,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-06-10,110.0,1469.423,344.168,5.833,85.335,74.25,0.1932,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-06-20,115.5,1473.009,341.155,5.486,92.709,69.848,0.1673,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-06-30,121.0,1479.394,336.769,5.73,95.322,73.595,0.1583,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-07-10,126.5,1478.271,338.085,6.059,99.643,70.193,0.1685,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-07-20,132.0,1481.401,343.668,6.311,106.44,74.63,0.171,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-07-30,137.5,1476.858,338.468,7.206,104.635,73.736,0.1741,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-08-09,143.0,1465.343,343.546,7.53,116.196,74.35,0.1797,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-08-19,148.5,1479.527,342.768,6.551,116.226,77.63,0.1438,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-08-29,154.0,1486.964,341.998,7.515,114.114,75.394,0.1562,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-09-08,159.5,1477.713,348.425,7.866,118.922,78.386,0.163,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-09-18,165.0,1489.521,344.872,7.649,126.57,73.682,0.1544,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-09-28,170.5,1485.62,344.589,8.15,130.017,71.785,0.1483,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-10-08,176.0,1488.467,347.356,7.55,133.247,85.995,0.1393,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-10-18,181.5,1497.946,349.719,9.026,134.019,80.127,0.1563,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-10-28,187.0,1503.712,355.094,9.216,139.546,84.812,0.162,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-11-07,192.5,1493.055,351.377,9.221,146.5,89.006,0.1476,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-11-17,198.0,1502.744,350.316,9.248,147.953,90.429,0.1468,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-11-27,203.5,1503.32,356.496,9.688,155.067,86.589,0.149,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-12-07,209.0,1505.188,362.253,10.54,158.326,95.398,0.1536,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-12-17,214.5,1510.54,359.726,10.676,161.716,93.067,0.1506,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,5.0,2023-12-27,220.0,1513.486,362.551,10.57,163.614,100.035,0.1563,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-01-01,22.0,1512.396,373.062,1.389,26.079,57.213,6.664,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-01-11,27.5,1524.32,356.481,1.458,28.208,59.542,0.6462,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-01-21,33.0,1513.679,366.249,2.008,37.103,64.599,0.4731,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-01-31,38.5,1508.769,363.415,2.35,38.876,62.119,0.3646,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-02-10,44.0,1517.531,373.642,2.045,45.516,62.425,0.2509,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-02-20,49.5,1533.039,372.952,2.456,54.147,65.782,0.2371,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-03-02,55.0,1509.104,378.595,2.671,49.443,64.566,0.2214,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-03-12,60.5,1527.278,378.302,3.03,55.87,59.254,0.2152,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-03-22,66.0,1518.367,380.389,3.423,57.616,61.643,0.2179,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-04-01,71.5,1543.346,377.91,3.115,61.181,69.138,0.1784,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-04-11,77.0,1538.303,374.194,3.546,68.429,67.018,0.1837,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-04-21,82.5,1538.171,378.528,3.713,70.988,64.8,0.1702,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-05-01,88.0,1541.161,385.836,4.14,76.026,70.263,0.1726,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-05-11,93.5,1532.131,382.794,4.427,80.437,69.05,0.1628,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-05-21,99.0,1538.416,380.417,4.624,83.04,65.848,0.1662,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-05-31,104.5,1552.453,377.592,5.045,85.108,65.33,0.1664,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-06-10,110.0,1549.481,385.325,4.843,90.025,68.596,0.1535,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-06-20,115.5,1544.943,389.455,4.831,91.115,68.32,0.1453,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-06-30,121.0,1560.966,373.128,5.284,96.563,70.77,0.1473,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-07-10,126.5,1543.043,380.999,5.426,102.167,68.226,0.1541,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-07-20,132.0,1555.548,384.125,6.155,104.235,74.266,0.1587,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-07-30,137.5,1551.09,382.059,5.726,107.676,72.457,0.1411,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-08-09,143.0,1545.787,388.513,6.371,114.613,75.717,0.1472,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-08-19,148.5,1561.055,394.421,6.378,117.826,78.513,0.1392,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-08-29,154.0,1536.515,393.553,6.579,120.758,77.958,0.1498,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-09-08,159.5,1551.762,382.595,6.405,129.193,81.416,0.1403,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-09-18,165.0,1549.853,388.816,6.752,131.068,84.841,0.142,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-09-28,170.5,1547.547,384.275,7.928,134.413,82.879,0.152,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-10-08,176.0,1557.19,391.648,7.489,134.73,86.808,0.1457,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-10-18,181.5,1569.876,389.488,7.291,141.216,87.897,0.1382,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-10-28,187.0,1578.52,397.266,7.488,146.061,89.838,0.1309,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-11-07,192.5,1555.672,395.741,8.407,146.469,91.572,0.137,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-11-17,198.0,1570.683,387.552,8.709,148.99,88.554,0.1312,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-11-27,203.5,1562.549,395.925,8.525,158.228,96.388,0.1358,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-12-07,209.0,1567.148,405.913,8.858,161.014,93.442,0.1328,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-12-17,214.5,1577.406,400.618,8.693,166.339,104.589,0.1179,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-02,25.0,8.0,2023-12-27,220.0,1582.384,406.648,9.06,170.38,101.787,0.1231,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-01-01,22.0,1593.607,386.479,0.88,26.802,57.87,4.23,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-01-11,27.5,1604.621,391.06,1.25,34.893,59.933,0.5554,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-01-21,33.0,1593.53,392.376,1.632,36.469,60.112,0.3918,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-01-31,38.5,1594.948,395.782,2.341,44.408,57.95,0.3762,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-02-10,44.0,1587.475,394.969,2.036,44.536,66.348,0.2348,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-02-20,49.5,1602.227,399.77,2.481,50.415,64.13,0.2392,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-03-02,55.0,1606.171,396.083,2.413,56.001,60.205,0.1984,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-03-12,60.5,1595.882,398.174,2.741,57.301,62.945,0.1951,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-03-22,66.0,1603.11,403.516,2.41,63.173,62.282,0.1543,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-04-01,71.5,1594.821,401.119,3.054,67.97,63.174,0.1753,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-04-11,77.0,1613.001,404.397,2.248,75.603,60.631,0.1122,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-04-21,82.5,1600.659,403.264,3.762,75.686,60.779,0.1643,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-05-01,88.0,1605.295,414.606,3.405,72.663,63.881,0.1525,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-05-11,93.5,1607.266,396.295,3.481,80.314,69.135,0.1415,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-05-21,99.0,1610.724,412.447,4.02,87.18,67.624,0.1447,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-05-31,104.5,1608.665,405.291,3.919,86.59,63.665,0.1402,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-06-10,110.0,1619.328,412.993,4.062,94.111,70.854,0.1244,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-06-20,115.5,1615.406,402.599,4.4,105.115,63.791,0.1346,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-06-30,121.0,1620.341,417.297,4.127,103.789,62.128,0.1126,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-07-10,126.5,1627.62,406.143,4.259,107.705,70.438,0.1101,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-07-20,132.0,1616.877,412.741,5.147,110.726,73.597,0.1386,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-07-30,137.5,1609.459,415.851,4.883,113.377,71.004,0.1125,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-08-09,143.0,1619.131,407.574,5.461,119.641,68.143,0.1349,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-08-19,148.5,1625.964,416.252,5.264,120.188,75.449,0.1155,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-08-29,154.0,1632.67,410.243,6.005,126.584,75.071,0.1314,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-09-08,159.5,1635.798,414.006,5.817,127.283,75.659,0.1259,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-09-18,165.0,1633.026,417.551,6.316,134.236,81.238,0.128,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-09-28,170.5,1641.203,416.744,6.371,140.119,77.943,0.1218,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-10-08,176.0,1651.112,414.941,6.494,142.23,90.108,0.1311,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-10-18,181.5,1639.837,421.035,6.458,145.075,85.099,0.1217,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-10-28,187.0,1637.085,426.488,6.563,151.227,92.903,0.1131,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-11-07,192.5,1648.367,418.462,6.729,151.158,90.879,0.1122,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-02,25.0,11.0,2023-11-17,198.0,1647.494,428.224,7.629,163.051,93.992,0.1271,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
