datetime,year,month,day,hour,region,average_intensity,marginal_intensity,coal_fraction,gas_fraction,renewable_fraction,nuclear_fraction
2023-01-08 23:00:00,2023,1,8,23,PJM,0.3764588883478542,0.48939655485221045,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-01-09 00:00:00,2023,1,9,0,PJM,0.35341519080284467,0.4594397480436981,0.12,0.35,0.07999999999999999,0.35
2023-01-09 01:00:00,2023,1,9,1,PJM,0.3305475452507653,0.4297118088259949,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-01-09 02:00:00,2023,1,9,2,PJM,0.30923829195248903,0.40200977953823575,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-01-09 03:00:00,2023,1,9,3,PJM,0.2909396213050874,0.3782215076966136,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-01-09 04:00:00,2023,1,9,4,PJM,0.27689855747319764,0.35996812471515693,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-01-09 05:00:00,2023,1,9,5,PJM,0.26807197575300806,0.3484935684789105,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-01-09 06:00:00,2023,1,9,6,PJM,0.2650613931021335,0.3445798110327736,0.22,0.19999999999999998,0.18,0.35
2023-01-09 07:00:00,2023,1,9,7,PJM,0.26807197575300806,0.3484935684789105,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-01-09 08:00:00,2023,1,9,8,PJM,0.27689855747319764,0.35996812471515693,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-01-09 09:00:00,2023,1,9,9,PJM,0.29093962130508744,0.37822150769661367,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-01-09 10:00:00,2023,1,9,10,PJM,0.3092382919524891,0.4020097795382358,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-01-09 11:00:00,2023,1,9,11,PJM,0.3305475452507653,0.4297118088259949,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-01-09 12:00:00,2023,1,9,12,PJM,0.35341519080284467,0.4594397480436981,0.12000000000000001,0.35,0.28,0.35
2023-01-09 13:00:00,2023,1,9,13,PJM,0.37628283635492404,0.48916768726140125,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-01-09 14:00:00,2023,1,9,14,PJM,0.39759208965320025,0.5168697165491604,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-01-09 15:00:00,2023,1,9,15,PJM,0.41589076030060196,0.5406579883907826,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-01-09 16:00:00,2023,1,9,16,PJM,0.42993182413249165,0.5589113713722391,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-01-09 17:00:00,2023,1,9,17,PJM,0.43875840585268133,0.5703859276084857,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-01-09 18:00:00,2023,1,9,18,PJM,0.44176898850355584,0.5742996850546226,0.01999999999999999,0.5,0.18,0.35
2023-01-09 19:00:00,2023,1,9,19,PJM,0.43875840585268133,0.5703859276084857,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-01-09 20:00:00,2023,1,9,20,PJM,0.42993182413249165,0.5589113713722391,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-01-09 21:00:00,2023,1,9,21,PJM,0.41589076030060196,0.5406579883907826,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-01-09 22:00:00,2023,1,9,22,PJM,0.39759208965320025,0.5168697165491604,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-01-09 23:00:00,2023,1,9,23,PJM,0.37628283635492404,0.48916768726140125,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-01-10 00:00:00,2023,1,10,0,PJM,0.3532680868362692,0.45924851288714996,0.12,0.35,0.07999999999999999,0.35
2023-01-10 01:00:00,2023,1,10,1,PJM,0.3304099596112298,0.4295329474945988,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-01-10 02:00:00,2023,1,10,2,PJM,0.3091095759817355,0.40184244877625613,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-01-10 03:00:00,2023,1,10,3,PJM,0.29081852189158813,0.3780640784590646,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-01-10 04:00:00,2023,1,10,4,PJM,0.27678330244963517,0.35981829318452574,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-01-10 05:00:00,2023,1,10,5,PJM,0.2679603946665488,0.3483485130665135,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-01-10 06:00:00,2023,1,10,6,PJM,0.2649510651272019,0.34443638466536247,0.22,0.19999999999999998,0.18,0.35
2023-01-10 07:00:00,2023,1,10,7,PJM,0.2679603946665488,0.3483485130665135,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-01-10 08:00:00,2023,1,10,8,PJM,0.27678330244963517,0.35981829318452574,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-01-10 09:00:00,2023,1,10,9,PJM,0.2908185218915882,0.37806407845906465,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-01-10 10:00:00,2023,1,10,10,PJM,0.30910957598173555,0.40184244877625624,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-01-10 11:00:00,2023,1,10,11,PJM,0.3304099596112298,0.4295329474945988,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-01-10 12:00:00,2023,1,10,12,PJM,0.3532680868362692,0.45924851288714996,0.12000000000000001,0.35,0.28,0.35
2023-01-10 13:00:00,2023,1,10,13,PJM,0.3761262140613086,0.4889640782797012,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-01-10 14:00:00,2023,1,10,14,PJM,0.39742659769080285,0.5166545769980437,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-01-10 15:00:00,2023,1,10,15,PJM,0.41571765178095027,0.5404329473152354,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-01-10 16:00:00,2023,1,10,16,PJM,0.42975287122290323,0.5586787325897742,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-01-10 17:00:00,2023,1,10,17,PJM,0.43857577900598965,0.5701485127077865,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-01-10 18:00:00,2023,1,10,18,PJM,0.4415851085453365,0.5740606411089375,0.01999999999999999,0.5,0.18,0.35
2023-01-10 19:00:00,2023,1,10,19,PJM,0.43857577900598965,0.5701485127077865,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-01-10 20:00:00,2023,1,10,20,PJM,0.42975287122290323,0.5586787325897742,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-01-10 21:00:00,2023,1,10,21,PJM,0.41571765178095027,0.5404329473152354,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-01-10 22:00:00,2023,1,10,22,PJM,0.39742659769080285,0.5166545769980437,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-01-10 23:00:00,2023,1,10,23,PJM,0.3761262140613086,0.4889640782797012,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-01-11 00:00:00,2023,1,11,0,PJM,0.3531392753678479,0.45908105797820226,0.12,0.35,0.07999999999999999,0.35
2023-01-11 01:00:00,2023,1,11,1,PJM,0.33028948285812226,0.42937632771555895,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-01-11 02:00:00,2023,1,11,2,PJM,0.30899686594686687,0.40169592573092694,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-01-11 03:00:00,2023,1,11,3,PJM,0.29071248128887067,0.3779262256755319,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-01-11 04:00:00,2023,1,11,4,PJM,0.27668237948220176,0.3596870933268623,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-01-11 05:00:00,2023,1,11,5,PJM,0.2678626887791451,0.34822149541288866,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-01-11 06:00:00,2023,1,11,6,PJM,0.2648544565258859,0.3443107934836517,0.22,0.19999999999999998,0.18,0.35
2023-01-11 07:00:00,2023,1,11,7,PJM,0.2678626887791451,0.34822149541288866,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-01-11 08:00:00,2023,1,11,8,PJM,0.27668237948220176,0.3596870933268623,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-01-11 09:00:00,2023,1,11,9,PJM,0.2907124812888707,0.37792622567553197,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-01-11 10:00:00,2023,1,11,10,PJM,0.3089968659468669,0.401695925730927,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-01-11 11:00:00,2023,1,11,11,PJM,0.33028948285812226,0.42937632771555895,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-01-11 12:00:00,2023,1,11,12,PJM,0.3531392753678479,0.45908105797820226,0.12000000000000001,0.35,0.28,0.35
2023-01-11 13:00:00,2023,1,11,13,PJM,0.3759890678775735,0.4887857882408456,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-01-11 14:00:00,2023,1,11,14,PJM,0.39728168478882886,0.5164661902254776,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-01-11 15:00:00,2023,1,11,15,PJM,0.4155660694468251,0.5402358902808727,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-01-11 16:00:00,2023,1,11,16,PJM,0.42959617125349403,0.5584750226295423,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-01-11 17:00:00,2023,1,11,17,PJM,0.43841586195655075,0.569940620543516,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-01-11 18:00:00,2023,1,11,18,PJM,0.4414240942098099,0.5738513224727528,0.01999999999999999,0.5,0.18,0.35
2023-01-11 19:00:00,2023,1,11,19,PJM,0.43841586195655075,0.569940620543516,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-01-11 20:00:00,2023,1,11,20,PJM,0.42959617125349403,0.5584750226295423,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-01-11 21:00:00,2023,1,11,21,PJM,0.4155660694468251,0.5402358902808727,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-01-11 22:00:00,2023,1,11,22,PJM,0.39728168478882886,0.5164661902254776,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-01-11 23:00:00,2023,1,11,23,PJM,0.3759890678775735,0.4887857882408456,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-01-12 00:00:00,2023,1,12,0,PJM,0.35302879456719893,0.4589374329373586,0.12,0.35,0.07999999999999999,0.35
2023-01-12 01:00:00,2023,1,12,1,PJM,0.33018615069130486,0.4292419958986963,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-01-12 02:00:00,2023,1,12,2,PJM,0.308900195246299,0.40157025382018874,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-01-12 03:00:00,2023,1,12,3,PJM,0.2906215309190542,0.37780799019477046,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-01-12 04:00:00,2023,1,12,4,PJM,0.2765958184765509,0.3595745640195162,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-01-12 05:00:00,2023,1,12,5,PJM,0.2677788870431601,0.3481125531561082,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-01-12 06:00:00,2023,1,12,6,PJM,0.26477159592539923,0.34420307470301903,0.22,0.19999999999999998,0.18,0.35
2023-01-12 07:00:00,2023,1,12,7,PJM,0.2677788870431601,0.3481125531561082,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-01-12 08:00:00,2023,1,12,8,PJM,0.2765958184765509,0.3595745640195162,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-01-12 09:00:00,2023,1,12,9,PJM,0.2906215309190542,0.37780799019477046,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-01-12 10:00:00,2023,1,12,10,PJM,0.3089001952462991,0.4015702538201888,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-01-12 11:00:00,2023,1,12,11,PJM,0.33018615069130486,0.4292419958986963,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-01-12 12:00:00,2023,1,12,12,PJM,0.35302879456719893,0.4589374329373586,0.12000000000000001,0.35,0.28,0.35
2023-01-12 13:00:00,2023,1,12,13,PJM,0.375871438443093,0.48863286997602096,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-01-12 14:00:00,2023,1,12,14,PJM,0.3971573938880988,0.5163046120545285,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-01-12 15:00:00,2023,1,12,15,PJM,0.4154360582153437,0.5400668756799468,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-01-12 16:00:00,2023,1,12,16,PJM,0.4294617706578469,0.558300301855201,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-01-12 17:00:00,2023,1,12,17,PJM,0.4382787020912378,0.5697623127186092,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-01-12 18:00:00,2023,1,12,18,PJM,0.44128599320899864,0.5736717911716982,0.01999999999999999,0.5,0.18,0.35
2023-01-12 19:00:00,2023,1,12,19,PJM,0.4382787020912378,0.5697623127186092,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-01-12 20:00:00,2023,1,12,20,PJM,0.4294617706578469,0.558300301855201,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-01-12 21:00:00,2023,1,12,21,PJM,0.4154360582153437,0.5400668756799468,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-01-12 22:00:00,2023,1,12,22,PJM,0.3971573938880988,0.5163046120545285,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-01-12 23:00:00,2023,1,12,23,PJM,0.375871438443093,0.48863286997602096,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-01-13 00:00:00,2023,1,13,0,PJM,0.3529366771721678,0.45881768032381814,0.12,0.35,0.07999999999999999,0.35
2023-01-13 01:00:00,2023,1,13,1,PJM,0.33009999373032856,0.42912999184942713,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-01-13 02:00:00,2023,1,13,2,PJM,0.3088195925256468,0.40146547028334084,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-01-13 03:00:00,2023,1,13,3,PJM,0.29054569773269595,0.3777094070525048,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-01-13 04:00:00,2023,1,13,4,PJM,0.2765236450825766,0.3594807386073496,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-01-13 05:00:00,2023,1,13,5,PJM,0.26770901429085675,0.3480217185781138,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-01-13 06:00:00,2023,1,13,6,PJM,0.26470250787912586,0.34411326024286365,0.22,0.19999999999999998,0.18,0.35
2023-01-13 07:00:00,2023,1,13,7,PJM,0.26770901429085675,0.3480217185781138,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-01-13 08:00:00,2023,1,13,8,PJM,0.2765236450825766,0.3594807386073496,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-01-13 09:00:00,2023,1,13,9,PJM,0.290545697732696,0.37770940705250483,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-01-13 10:00:00,2023,1,13,10,PJM,0.30881959252564684,0.4014654702833409,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-01-13 11:00:00,2023,1,13,11,PJM,0.33009999373032856,0.42912999184942713,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-01-13 12:00:00,2023,1,13,12,PJM,0.3529366771721678,0.45881768032381814,0.12000000000000001,0.35,0.28,0.35
2023-01-13 13:00:00,2023,1,13,13,PJM,0.37577336061400707,0.4885053687982092,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-01-13 14:00:00,2023,1,13,14,PJM,0.3970537618186888,0.5161698903642954,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-01-13 15:00:00,2023,1,13,15,PJM,0.4153276566116397,0.5399259535951316,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-01-13 16:00:00,2023,1,13,16,PJM,0.42934970926175897,0.5581546220402867,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-01-13 17:00:00,2023,1,13,17,PJM,0.43816434005347893,0.5696136420695226,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-01-13 18:00:00,2023,1,13,18,PJM,0.44117084646520976,0.5735221004047727,0.01999999999999999,0.5,0.18,0.35
2023-01-13 19:00:00,2023,1,13,19,PJM,0.43816434005347893,0.5696136420695226,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-01-13 20:00:00,2023,1,13,20,PJM,0.42934970926175897,0.5581546220402867,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-01-13 21:00:00,2023,1,13,21,PJM,0.4153276566116397,0.5399259535951316,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-01-13 22:00:00,2023,1,13,22,PJM,0.3970537618186888,0.5161698903642954,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-01-13 23:00:00,2023,1,13,23,PJM,0.37577336061400707,0.4885053687982092,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-01-14 00:00:00,2023,1,14,0,PJM,0.3528629504791268,0.45872183562286484,0.12,0.35,0.07999999999999999,0.35
2023-01-14 01:00:00,2023,1,14,1,PJM,0.3300310375053604,0.4290403487569685,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-01-14 02:00:00,2023,1,14,2,PJM,0.30875508166923593,0.40138160617000673,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-01-14 03:00:00,2023,1,14,3,PJM,0.2904850042008059,0.3776305054610477,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-01-14 04:00:00,2023,1,14,4,PJM,0.27646588068681327,0.35940564489285726,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-01-14 05:00:00,2023,1,14,5,PJM,0.2676530912270395,0.34794901859515137,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-01-14 06:00:00,2023,1,14,6,PJM,0.2646472128593451,0.3440413767171487,0.22,0.19999999999999998,0.18,0.35
2023-01-14 07:00:00,2023,1,14,7,PJM,0.2676530912270395,0.34794901859515137,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-01-14 08:00:00,2023,1,14,8,PJM,0.27646588068681327,0.35940564489285726,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-01-14 09:00:00,2023,1,14,9,PJM,0.2904850042008059,0.3776305054610477,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-01-14 10:00:00,2023,1,14,10,PJM,0.30875508166923593,0.40138160617000673,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-01-14 11:00:00,2023,1,14,11,PJM,0.3300310375053604,0.4290403487569685,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-01-14 12:00:00,2023,1,14,12,PJM,0.3528629504791268,0.45872183562286484,0.12000000000000001,0.35,0.28,0.35
2023-01-14 13:00:00,2023,1,14,13,PJM,0.3756948634528932,0.48840332248876117,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-01-14 14:00:00,2023,1,14,14,PJM,0.3969708192890177,0.5160620650757229,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-01-14 15:00:00,2023,1,14,15,PJM,0.4152408967574477,0.539813165784682,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-01-14 16:00:00,2023,1,14,16,PJM,0.42926002027144033,0.5580380263528725,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-01-14 17:00:00,2023,1,14,17,PJM,0.4380728097312141,0.5694946526505783,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-01-14 18:00:00,2023,1,14,18,PJM,0.4410786880989085,0.573402294528581,0.01999999999999999,0.5,0.18,0.35
2023-01-14 19:00:00,2023,1,14,19,PJM,0.4380728097312141,0.5694946526505783,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-01-14 20:00:00,2023,1,14,20,PJM,0.42926002027144033,0.5580380263528725,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-01-14 21:00:00,2023,1,14,21,PJM,0.4152408967574477,0.539813165784682,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-01-14 22:00:00,2023,1,14,22,PJM,0.3969708192890177,0.5160620650757229,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-01-14 23:00:00,2023,1,14,23,PJM,0.3756948634528932,0.48840332248876117,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-01-15 00:00:00,2023,1,15,0,PJM,0.35280763633488615,0.45864992723535203,0.12,0.35,0.07999999999999999,0.35
2023-01-15 01:00:00,2023,1,15,1,PJM,0.329979302449618,0.4289730931845034,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-01-15 02:00:00,2023,1,15,2,PJM,0.30870668179302535,0.401318686330933,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-01-15 03:00:00,2023,1,15,3,PJM,0.2904394683081873,0.3775713088006435,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-01-15 04:00:00,2023,1,15,4,PJM,0.27642254240609787,0.35934930512792723,0.20660254037844386,0.22009618943233417,0.13,0.35
