hour,mode,current_density_A_cm2,price_USD_MWh
973,SOEC,-0.4,34.46
974,standby,0.0,43.33
975,SOEC,-0.4,27.23
976,SOEC,-0.4,25.9
977,SOEC,-0.4,13.0
978,SOEC,-0.4,27.1
979,SOEC,-0.4,9.61
980,SOEC,-0.4,14.73
981,standby,0.0,36.27
982,SOEC,-0.4,27.29
983,SOEC,-0.4,34.23
984,standby,0.0,52.93
985,standby,0.0,38.5
986,standby,0.0,49.5
987,standby,0.0,42.03
988,SOFC,0.4,63.62
989,SOFC,0.4,66.11
990,SOFC,0.4,63.45
991,standby,0.0,54.23
992,SOFC,0.4,62.63
993,standby,0.0,50.24
994,standby,0.0,41.37
995,standby,0.0,56.14
996,standby,0.0,44.87
997,standby,0.0,35.87
998,standby,0.0,39.47
999,SOEC,-0.4,20.91
1000,standby,0.0,35.83
1001,SOEC,-0.4,31.74
1002,SOEC,-0.4,14.68
1003,standby,0.0,37.66
1004,standby,0.0,49.55
1005,standby,0.0,45.72
1006,standby,0.0,49.36
1007,standby,0.0,43.56
1008,standby,0.0,35.07
1009,standby,0.0,54.83
1010,standby,0.0,59.9
1011,SOFC,0.4,64.07
1012,SOFC,0.4,65.75
1013,SOFC,0.4,74.75
1014,SOFC,0.4,68.38
1015,SOFC,0.4,66.65
1016,SOFC,0.4,70.05
1017,SOFC,0.4,68.26
1018,SOFC,0.4,61.4
1019,SOFC,0.4,71.87
1020,SOFC,0.4,60.34
1021,standby,0.0,57.72
1022,standby,0.0,55.11
1023,standby,0.0,40.41
1024,standby,0.0,55.24
1025,standby,0.0,45.65
1026,standby,0.0,43.56
1027,SOEC,-0.4,31.05
1028,standby,0.0,35.51
1029,standby,0.0,50.76
1030,standby,0.0,42.67
1031,standby,0.0,52.37
1032,SOFC,0.4,63.05
1033,SOFC,0.4,64.53
1034,SOFC,0.4,78.55
1035,SOFC,0.4,84.52
1036,SOFC,0.4,71.98
1037,SOFC,0.4,79.26
1038,SOFC,0.4,81.21
1039,SOFC,0.4,81.29
1040,SOFC,0.4,84.05
1041,standby,0.0,57.99
1042,SOFC,0.4,74.1
1043,standby,0.0,50.1
1044,SOFC,0.4,68.92
1045,standby,0.0,55.81
1046,standby,0.0,56.11
1047,standby,0.0,48.68
1048,standby,0.0,55.08
1049,standby,0.0,39.91
1050,standby,0.0,42.82
1051,standby,0.0,50.42
1052,SOFC,0.4,64.31
1053,standby,0.0,44.76
1054,SOFC,0.4,63.73
1055,standby,0.0,49.71
1056,standby,0.0,58.52
1057,SOFC,0.4,82.69
1058,SOFC,0.4,75.84
1059,SOFC,0.4,78.49
1060,SOFC,0.4,78.2
1061,SOFC,0.4,78.57
1062,SOFC,0.4,79.55
1063,SOFC,0.4,92.12
1064,SOFC,0.4,72.31
1065,SOFC,0.4,67.62
1066,SOFC,0.4,65.44
1067,SOFC,0.4,64.46
1068,standby,0.0,45.8
1069,standby,0.0,47.67
1070,standby,0.0,53.48
1071,standby,0.0,49.3
1072,standby,0.0,53.12
1073,standby,0.0,42.48
1074,standby,0.0,44.36
1075,standby,0.0,49.61
1076,standby,0.0,38.08
1077,standby,0.0,52.16
1078,standby,0.0,51.83
1079,standby,0.0,50.26
1080,SOFC,0.4,62.97
1081,standby,0.0,49.64
1082,SOFC,0.4,64.73
1083,SOFC,0.4,68.14
1084,SOFC,0.4,79.23
1085,SOFC,0.4,73.62
1086,SOFC,0.4,76.74
1087,SOFC,0.4,79.55
1088,SOFC,0.4,69.26
1089,standby,0.0,52.16
1090,SOFC,0.4,61.91
1091,standby,0.0,46.89
1092,standby,0.0,51.08
1093,standby,0.0,45.66
1094,standby,0.0,49.23
1095,SOEC,-0.4,34.41
1096,SOEC,-0.4,28.79
1097,SOEC,-0.4,23.0
1098,SOEC,-0.4,28.21
1099,standby,0.0,35.89
1100,SOEC,-0.4,19.41
1101,standby,0.0,35.24
1102,SOEC,-0.4,31.15
1103,standby,0.0,37.11
1104,standby,0.0,37.23
1105,standby,0.0,39.92
1106,standby,0.0,54.13
1107,standby,0.0,57.31
1108,standby,0.0,57.59
1109,SOFC,0.4,63.67
1110,standby,0.0,50.07
1111,SOFC,0.4,61.37
1112,SOFC,0.4,61.46
1113,standby,0.0,47.75
1114,standby,0.0,50.11
1115,standby,0.0,50.32
1116,SOEC,-0.4,31.84
1117,standby,0.0,37.51
1118,SOEC,-0.4,26.6
1119,SOEC,-0.4,27.37
1120,SOEC,-0.4,19.77
1121,SOEC,-0.4,8.08
1122,SOEC,-0.4,13.31
1123,SOEC,-0.4,16.43
1124,SOEC,-0.4,6.46
1125,standby,0.0,39.36
1126,SOEC,-0.4,23.35
1127,SOEC,-0.4,30.53
1128,SOEC,-0.4,32.9
1129,SOEC,-0.4,33.28
1130,standby,0.0,47.2
1131,standby,0.0,50.35
1132,SOEC,-0.4,33.77
1133,standby,0.0,52.29
1134,standby,0.0,56.7
1135,standby,0.0,47.53
1136,standby,0.0,40.39
1137,standby,0.0,57.39
1138,standby,0.0,43.8
1139,SOEC,-0.4,26.07
1140,standby,0.0,38.69
1141,SOEC,-0.4,21.14
1142,standby,0.0,38.18
1143,SOEC,-0.4,17.68
1144,SOEC,-0.4,2.74
1145,SOEC,-0.4,26.93
1146,SOEC,-0.4,16.32
1147,SOEC,-0.4,12.24
1148,SOEC,-0.4,20.78
1149,SOEC,-0.4,27.14
1150,standby,0.0,42.81
1151,SOEC,-0.4,27.92
1152,SOEC,-0.4,31.13
1153,SOFC,0.4,66.2
1154,standby,0.0,39.12
1155,standby,0.0,52.25
1156,standby,0.0,52.09
1157,standby,0.0,52.19
1158,standby,0.0,57.06
1159,standby,0.0,53.37
1160,SOFC,0.4,61.87
1161,standby,0.0,55.94
1162,standby,0.0,49.75
1163,standby,0.0,51.49
1164,SOEC,-0.4,28.33
1165,standby,0.0,38.66
1166,SOEC,-0.4,31.57
1167,SOEC,-0.4,30.09
1168,SOEC,-0.4,31.97
1169,SOEC,-0.4,28.57
1170,standby,0.0,35.58
1171,SOEC,-0.4,25.66
1172,SOEC,-0.4,29.83
1173,standby,0.0,36.67
1174,SOEC,-0.4,25.89
1175,standby,0.0,55.02
1176,standby,0.0,54.2
1177,standby,0.0,51.47
1178,standby,0.0,58.71
1179,SOFC,0.4,73.21
1180,SOFC,0.4,64.3
1181,SOFC,0.4,79.81
1182,SOFC,0.4,82.18
1183,SOFC,0.4,69.03
1184,SOFC,0.4,64.47
1185,SOFC,0.4,77.6
1186,SOFC,0.4,70.74
1187,SOFC,0.4,61.59
1188,standby,0.0,58.17
1189,standby,0.0,49.32
1190,standby,0.0,48.55
1191,standby,0.0,51.38
1192,standby,0.0,49.4
1193,standby,0.0,47.01
1194,standby,0.0,37.98
1195,SOEC,-0.4,31.2
1196,SOFC,0.4,60.88
1197,standby,0.0,37.25
1198,standby,0.0,52.97
1199,standby,0.0,56.38
1200,SOFC,0.4,76.43
1201,SOFC,0.4,78.33
1202,standby,0.0,54.68
1203,SOFC,0.4,63.0
1204,SOFC,0.4,91.3
1205,SOFC,0.4,89.15
1206,SOFC,0.4,77.67
1207,SOFC,0.4,85.41
1208,SOFC,0.4,79.01
1209,SOFC,0.4,76.2
1210,SOFC,0.4,78.27
1211,SOFC,0.4,73.76
1212,SOFC,0.4,62.46
1213,standby,0.0,56.07
1214,standby,0.0,50.83
1215,standby,0.0,46.43
1216,standby,0.0,38.28
1217,standby,0.0,53.76
1218,SOFC,0.4,66.84
1219,standby,0.0,44.8
1220,standby,0.0,46.93
1221,SOFC,0.4,74.12
1222,standby,0.0,42.38
1223,standby,0.0,54.44
1224,SOFC,0.4,67.42
1225,SOFC,0.4,68.31
1226,SOFC,0.4,68.81
1227,SOFC,0.4,94.72
1228,SOFC,0.4,88.91
1229,SOFC,0.4,86.84
1230,SOFC,0.4,91.57
1231,SOFC,0.4,85.35
1232,SOFC,0.4,87.34
1233,SOFC,0.4,83.21
1234,standby,0.0,57.52
1235,SOFC,0.4,67.11
1236,SOFC,0.4,61.6
1237,standby,0.0,48.44
1238,standby,0.0,45.94
1239,standby,0.0,44.61
1240,standby,0.0,42.07
1241,standby,0.0,53.19
1242,standby,0.0,47.11
1243,standby,0.0,37.49
1244,standby,0.0,50.38
1245,standby,0.0,41.31
1246,SOEC,-0.4,30.52
1247,standby,0.0,50.02
1248,SOFC,0.4,66.08
1249,SOFC,0.4,75.66
1250,SOFC,0.4,66.78
1251,SOFC,0.4,67.54
1252,SOFC,0.4,71.35
1253,SOFC,0.4,69.35
1254,SOFC,0.4,72.21
1255,SOFC,0.4,64.36
1256,standby,0.0,59.53
1257,SOFC,0.4,64.17
1258,standby,0.0,59.25
1259,standby,0.0,46.34
1260,standby,0.0,50.48
1261,standby,0.0,46.35
1262,standby,0.0,44.33
1263,SOEC,-0.4,15.18
1264,SOEC,-0.4,32.96
1265,standby,0.0,35.64
1266,SOEC,-0.4,31.67
1267,SOEC,-0.4,31.11
1268,SOEC,-0.4,26.61
1269,SOEC,-0.4,25.17
1270,standby,0.0,35.12
1271,standby,0.0,42.88
1272,standby,0.0,47.71
1273,standby,0.0,59.82
1274,standby,0.0,47.92
1275,standby,0.0,55.99
1276,standby,0.0,59.26
1277,standby,0.0,51.7
1278,standby,0.0,55.82
1279,standby,0.0,57.38
1280,standby,0.0,55.57
1281,standby,0.0,48.66
1282,standby,0.0,57.99
1283,standby,0.0,45.72
1284,standby,0.0,43.59
1285,SOEC,-0.4,29.54
1286,SOEC,-0.4,19.21
1287,SOEC,-0.4,27.22
1288,SOEC,-0.4,0.0
1289,SOEC,-0.4,19.58
1290,SOEC,-0.4,0.0
1291,SOEC,-0.4,23.91
1292,SOEC,-0.4,3.58
1293,SOEC,-0.4,14.24
1294,SOEC,-0.4,31.7
1295,SOEC,-0.4,19.51
1296,standby,0.0,35.46
1297,standby,0.0,52.48
1298,standby,0.0,55.78
1299,standby,0.0,52.11
1300,SOFC,0.4,63.59
1301,standby,0.0,57.21
1302,standby,0.0,48.57
1303,standby,0.0,41.82
1304,standby,0.0,52.5
1305,standby,0.0,49.5
1306,standby,0.0,57.57
1307,standby,0.0,41.96
1308,standby,0.0,42.87
1309,SOEC,-0.4,34.32
1310,SOEC,-0.4,26.22
1311,SOEC,-0.4,10.62
1312,SOEC,-0.4,9.5
1313,SOEC,-0.4,20.18
1314,SOEC,-0.4,18.2
1315,SOEC,-0.4,4.73
1316,SOEC,-0.4,14.62
1317,SOEC,-0.4,10.49
1318,standby,0.0,36.49
1319,SOEC,-0.4,33.29
1320,standby,0.0,44.36
1321,SOEC,-0.4,33.59
1322,standby,0.0,46.0
1323,standby,0.0,48.79
1324,standby,0.0,53.31
1325,SOFC,0.4,71.9
1326,SOFC,0.4,65.56
1327,SOFC,0.4,64.7
1328,standby,0.0,55.91
1329,standby,0.0,52.45
1330,standby,0.0,56.34
1331,SOFC,0.4,64.9
1332,standby,0.0,41.58
1333,SOEC,-0.4,26.89
1334,SOEC,-0.4,31.96
1335,SOEC,-0.4,32.56
1336,standby,0.0,37.2
1337,SOEC,-0.4,31.5
1338,SOEC,-0.4,28.68
1339,SOEC,-0.4,22.45
1340,SOEC,-0.4,32.9
1341,SOEC,-0.4,21.15
1342,standby,0.0,44.29
1343,SOEC,-0.4,33.2
1344,standby,0.0,50.32
1345,standby,0.0,53.67
1346,SOFC,0.4,69.4
1347,standby,0.0,59.56
1348,standby,0.0,54.44
1349,SOFC,0.4,72.18
1350,SOFC,0.4,79.07
1351,SOFC,0.4,84.27
1352,SOFC,0.4,69.16
1353,SOFC,0.4,77.22
1354,SOFC,0.4,67.01
1355,SOFC,0.4,65.14
1356,standby,0.0,59.52
1357,standby,0.0,38.54
1358,standby,0.0,37.41
1359,standby,0.0,35.91
1360,standby,0.0,36.35
1361,SOEC,-0.4,34.23
1362,standby,0.0,37.69
1363,standby,0.0,39.3
1364,standby,0.0,40.22
1365,standby,0.0,57.45
1366,standby,0.0,58.48
1367,standby,0.0,53.14
1368,SOFC,0.4,70.86
1369,SOFC,0.4,87.78
1370,SOFC,0.4,73.74
1371,SOFC,0.4,69.23
1372,SOFC,0.4,76.65
1373,SOFC,0.4,88.18
1374,SOFC,0.4,77.7
1375,SOFC,0.4,77.04
1376,SOFC,0.4,79.93
1377,SOFC,0.4,85.87
1378,SOFC,0.4,78.6
1379,SOFC,0.4,80.58
1380,standby,0.0,54.09
1381,standby,0.0,55.89
1382,standby,0.0,47.94
1383,standby,0.0,43.89
1384,standby,0.0,46.38
1385,standby,0.0,48.96
1386,standby,0.0,40.35
1387,standby,0.0,50.79
1388,standby,0.0,36.87
1389,standby,0.0,58.05
1390,standby,0.0,49.96
1391,SOFC,0.4,68.69
1392,SOFC,0.4,73.76
1393,SOFC,0.4,60.56
1394,SOFC,0.4,73.45
1395,SOFC,0.4,75.34
1396,SOFC,0.4,77.34
1397,SOFC,0.4,87.28
1398,SOFC,0.4,84.89
1399,SOFC,0.4,78.04
1400,SOFC,0.4,76.09
1401,SOFC,0.4,85.47
1402,SOFC,0.4,60.06
1403,SOFC,0.4,63.98
1404,SOFC,0.4,68.87
1405,standby,0.0,50.44
1406,standby,0.0,51.4
1407,standby,0.0,46.66
1408,standby,0.0,41.73
1409,standby,0.0,39.46
1410,SOEC,-0.4,27.27
1411,standby,0.0,35.3
1412,standby,0.0,38.55
1413,standby,0.0,58.27
1414,standby,0.0,40.63
1415,SOEC,-0.4,29.81
1416,SOFC,0.4,69.42
1417,SOFC,0.4,64.88
1418,SOFC,0.4,65.54
1419,SOFC,0.4,66.41
1420,SOFC,0.4,60.71
1421,SOFC,0.4,85.0
1422,SOFC,0.4,71.08
1423,SOFC,0.4,66.03
1424,SOFC,0.4,86.85
1425,SOFC,0.4,65.54
1426,SOFC,0.4,67.06
1427,SOFC,0.4,72.07
1428,standby,0.0,51.11
1429,standby,0.0,43.28
1430,SOEC,-0.4,34.26
1431,SOEC,-0.4,33.41
1432,standby,0.0,39.05
1433,SOEC,-0.4,24.6
1434,SOEC,-0.4,32.93
1435,SOEC,-0.4,23.84
1436,SOEC,-0.4,32.95
1437,standby,0.0,39.63
1438,SOEC,-0.4,32.22
1439,standby,0.0,53.43
1440,standby,0.0,53.26
1441,standby,0.0,46.89
1442,standby,0.0,47.63
1443,standby,0.0,37.41
1444,SOFC,0.4,66.37
1445,SOFC,0.4,65.69
1446,standby,0.0,59.02
1447,standby,0.0,41.35
1448,standby,0.0,43.8
1449,standby,0.0,41.55
1450,standby,0.0,51.94
1451,standby,0.0,41.41
1452,standby,0.0,43.28
1453,SOEC,-0.4,23.23
1454,SOEC,-0.4,26.47
1455,SOEC,-0.4,25.51
1456,SOEC,-0.4,31.42
1457,SOEC,-0.4,15.79
1458,SOEC,-0.4,18.58
1459,SOEC,-0.4,5.27
1460,SOEC,-0.4,10.43
1461,SOEC,-0.4,22.88
1462,SOEC,-0.4,34.83
1463,SOEC,-0.4,24.64
1464,SOEC,-0.4,29.39
1465,SOEC,-0.4,26.33
1466,SOEC,-0.4,29.56
1467,SOEC,-0.4,29.61
1468,standby,0.0,58.72
1469,standby,0.0,51.38
1470,standby,0.0,56.9
1471,standby,0.0,50.23
1472,standby,0.0,57.26
1473,standby,0.0,53.95
1474,standby,0.0,43.83
1475,SOEC,-0.4,29.71
1476,standby,0.0,46.38
1477,SOEC,-0.4,19.65
1478,SOEC,-0.4,19.78
1479,SOEC,-0.4,20.94
1480,SOEC,-0.4,10.16
1481,SOEC,-0.4,22.62
1482,SOEC,-0.4,15.81
1483,SOEC,-0.4,21.57
1484,SOEC,-0.4,9.41
1485,SOEC,-0.4,31.71
1486,SOEC,-0.4,28.36
1487,standby,0.0,38.74
1488,standby,0.0,43.38
1489,standby,0.0,38.78
1490,standby,0.0,59.13
1491,standby,0.0,49.71
1492,standby,0.0,57.65
1493,SOFC,0.4,67.27
1494,standby,0.0,41.42
1495,SOFC,0.4,64.43
1496,SOFC,0.4,65.15
1497,standby,0.0,51.39
1498,standby,0.0,55.86
1499,SOFC,0.4,63.47
1500,standby,0.0,40.78
1501,standby,0.0,41.72
1502,SOEC,-0.4,24.09
1503,standby,0.0,36.48
1504,SOEC,-0.4,33.03
1505,standby,0.0,35.55
1506,SOEC,-0.4,13.39
1507,SOEC,-0.4,32.43
1508,standby,0.0,40.3
1509,standby,0.0,38.57
1510,standby,0.0,39.08
1511,SOEC,-0.4,28.42
1512,standby,0.0,42.49
1513,standby,0.0,49.08
1514,SOFC,0.4,70.52
1515,standby,0.0,52.47
1516,SOFC,0.4,87.98
1517,SOFC,0.4,67.83
1518,SOFC,0.4,75.93
1519,SOFC,0.4,76.28
1520,SOFC,0.4,65.01
1521,SOFC,0.4,66.21
1522,standby,0.0,50.81
1523,SOFC,0.4,69.59
1524,SOFC,0.4,62.11
1525,standby,0.0,46.53
1526,standby,0.0,54.57
1527,standby,0.0,43.75
1528,SOEC,-0.4,25.44
1529,standby,0.0,48.56
1530,standby,0.0,41.04
1531,standby,0.0,47.4
1532,standby,0.0,43.79
1533,standby,0.0,43.73
1534,standby,0.0,49.67
1535,standby,0.0,46.52
1536,SOFC,0.4,65.58
1537,SOFC,0.4,69.17
1538,SOFC,0.4,71.55
1539,SOFC,0.4,71.02
1540,SOFC,0.4,69.98
1541,SOFC,0.4,89.43
1542,SOFC,0.4,69.73
1543,SOFC,0.4,89.67
1544,SOFC,0.4,64.7
1545,SOFC,0.4,73.72
1546,SOFC,0.4,78.88
1547,SOFC,0.4,76.93
1548,SOFC,0.4,61.97
1549,SOFC,0.4,65.2
1550,standby,0.0,45.15
1551,standby,0.0,44.16
1552,standby,0.0,51.12
1553,standby,0.0,42.41
1554,standby,0.0,39.47
1555,standby,0.0,43.63
1556,standby,0.0,44.58
1557,standby,0.0,48.76
1558,SOFC,0.4,66.95
1559,SOFC,0.4,68.68
1560,SOFC,0.4,71.84
1561,SOFC,0.4,69.77
1562,SOFC,0.4,76.75
1563,SOFC,0.4,70.46
1564,SOFC,0.4,96.52
1565,SOFC,0.4,77.04
1566,SOFC,0.4,94.81
1567,SOFC,0.4,81.24
1568,SOFC,0.4,90.73
1569,SOFC,0.4,72.98
1570,SOFC,0.4,77.85
1571,SOFC,0.4,78.57
1572,SOFC,0.4,72.88
1573,standby,0.0,58.11
1574,standby,0.0,51.04
1575,standby,0.0,50.73
1576,standby,0.0,52.01
1577,standby,0.0,46.97
1578,standby,0.0,42.1
1579,standby,0.0,49.7
1580,SOEC,-0.4,30.78
1581,standby,0.0,48.53
1582,standby,0.0,42.04
1583,SOFC,0.4,66.32
1584,SOFC,0.4,63.76
1585,standby,0.0,49.63
1586,standby,0.0,54.99
1587,standby,0.0,58.09
1588,SOFC,0.4,75.9
1589,SOFC,0.4,79.82
1590,standby,0.0,58.01
1591,SOFC,0.4,67.38
1592,SOFC,0.4,65.89
1593,SOFC,0.4,68.33
1594,standby,0.0,58.57
1595,standby,0.0,57.57
1596,standby,0.0,41.11
1597,SOEC,-0.4,32.93
1598,SOEC,-0.4,32.62
1599,SOEC,-0.4,33.61
1600,SOEC,-0.4,31.12
1601,SOEC,-0.4,14.29
1602,SOEC,-0.4,19.81
1603,SOEC,-0.4,29.83
1604,standby,0.0,39.37
1605,SOEC,-0.4,23.07
1606,standby,0.0,41.57
1607,SOEC,-0.4,29.18
1608,standby,0.0,56.43
1609,standby,0.0,36.02
1610,standby,0.0,37.36
1611,standby,0.0,54.62
1612,standby,0.0,47.25
1613,SOFC,0.4,61.43
1614,standby,0.0,53.12
1615,SOFC,0.4,64.97
1616,standby,0.0,55.52
1617,standby,0.0,46.51
1618,standby,0.0,51.43
1619,standby,0.0,36.58
1620,standby,0.0,37.53
1621,SOEC,-0.4,27.65
1622,SOEC,-0.4,33.39
1623,SOEC,-0.4,13.05
1624,SOEC,-0.4,6.71
1625,SOEC,-0.4,22.08
1626,SOEC,-0.4,5.42
1627,SOEC,-0.4,17.96
1628,SOEC,-0.4,27.1
1629,SOEC,-0.4,27.34
1630,SOEC,-0.4,23.72
1631,standby,0.0,38.3
1632,standby,0.0,35.16
1633,SOEC,-0.4,31.27
1634,SOFC,0.4,60.73
1635,standby,0.0,43.79
1636,standby,0.0,54.49
1637,standby,0.0,54.72
1638,standby,0.0,44.06
1639,SOFC,0.4,61.57
1640,standby,0.0,49.57
1641,standby,0.0,56.29
1642,standby,0.0,36.9
1643,SOEC,-0.4,33.93
1644,standby,0.0,38.39
1645,standby,0.0,38.96
1646,SOEC,-0.4,30.57
1647,SOEC,-0.4,7.39
1648,SOEC,-0.4,25.77
1649,SOEC,-0.4,12.86
1650,SOEC,-0.4,6.04
1651,SOEC,-0.4,26.05
1652,SOEC,-0.4,15.04
1653,SOEC,-0.4,31.07
1654,SOEC,-0.4,29.45
1655,SOEC,-0.4,33.78
1656,standby,0.0,46.4
1657,standby,0.0,36.29
1658,standby,0.0,57.88
1659,standby,0.0,40.6
1660,standby,0.0,58.65
1661,SOFC,0.4,72.4
1662,SOFC,0.4,68.08
1663,SOFC,0.4,60.55
1664,SOFC,0.4,71.34
1665,standby,0.0,50.43
1666,standby,0.0,55.16
1667,standby,0.0,46.45
1668,standby,0.0,44.18
1669,standby,0.0,45.47
1670,standby,0.0,35.87
1671,SOEC,-0.4,24.45
1672,SOEC,-0.4,7.96
1673,standby,0.0,36.54
1674,SOEC,-0.4,32.82
1675,SOEC,-0.4,32.32
1676,SOEC,-0.4,33.65
1677,SOEC,-0.4,32.93
1678,SOEC,-0.4,29.5
1679,standby,0.0,46.35
1680,standby,0.0,49.99
1681,SOFC,0.4,65.96
1682,SOFC,0.4,60.25
1683,SOFC,0.4,72.36
1684,SOFC,0.4,67.99
1685,SOFC,0.4,74.6
1686,SOFC,0.4,64.31
1687,SOFC,0.4,60.01
1688,SOFC,0.4,69.38
1689,SOFC,0.4,75.48
1690,SOFC,0.4,66.76
1691,standby,0.0,58.01
1692,standby,0.0,50.82
1693,standby,0.0,38.37
1694,standby,0.0,51.64
1695,standby,0.0,38.81
1696,SOEC,-0.4,21.75
1697,standby,0.0,38.71
1698,standby,0.0,45.09
1699,SOFC,0.4,60.34
1700,standby,0.0,53.29
1701,standby,0.0,49.4
1702,standby,0.0,49.73
1703,standby,0.0,59.62
1704,standby,0.0,59.38
1705,SOFC,0.4,60.53
1706,SOFC,0.4,63.37
1707,standby,0.0,59.45
1708,SOFC,0.4,81.81
1709,SOFC,0.4,84.38
1710,SOFC,0.4,93.55
1711,SOFC,0.4,63.87
1712,SOFC,0.4,89.66
1713,SOFC,0.4,80.37
1714,SOFC,0.4,84.25
1715,SOFC,0.4,81.86
1716,standby,0.0,50.0
1717,SOFC,0.4,63.44
1718,standby,0.0,56.75
1719,standby,0.0,56.76
1720,SOFC,0.4,60.53
1721,standby,0.0,44.37
1722,standby,0.0,39.86
1723,standby,0.0,42.65
1724,SOEC,-0.4,34.46
1725,SOFC,0.4,68.34
1726,SOFC,0.4,68.07
1727,standby,0.0,57.66
1728,SOFC,0.4,66.37
1729,SOFC,0.4,61.28
1730,SOFC,0.4,69.04
1731,SOFC,0.4,85.31
1732,SOFC,0.4,84.34
1733,SOFC,0.4,85.86
1734,SOFC,0.4,82.5
1735,SOFC,0.4,88.37
1736,SOFC,0.4,64.71
1737,SOFC,0.4,79.32
1738,SOFC,0.4,87.35
1739,SOFC,0.4,73.92
1740,standby,0.0,49.76
1741,standby,0.0,58.83
1742,standby,0.0,47.59
1743,standby,0.0,58.5
1744,standby,0.0,43.33
1745,standby,0.0,57.77
1746,standby,0.0,56.77
1747,standby,0.0,43.4
1748,standby,0.0,42.56
1749,standby,0.0,54.68
1750,standby,0.0,41.92
1751,standby,0.0,54.96
1752,standby,0.0,54.43
1753,standby,0.0,56.95
1754,SOFC,0.4,72.7
1755,SOFC,0.4,69.79
1756,SOFC,0.4,88.62
1757,SOFC,0.4,68.32
1758,SOFC,0.4,65.2
1759,SOFC,0.4,71.87
1760,SOFC,0.4,73.8
1761,SOFC,0.4,64.42
1762,SOFC,0.4,66.35
1763,standby,0.0,48.85
1764,standby,0.0,56.36
1765,standby,0.0,36.45
1766,SOEC,-0.4,26.85
1767,SOEC,-0.4,20.06
1768,standby,0.0,42.09
1769,SOEC,-0.4,32.8
1770,SOEC,-0.4,31.42
1771,SOEC,-0.4,24.15
1772,SOEC,-0.4,34.71
1773,SOEC,-0.4,24.69
1774,SOEC,-0.4,27.83
1775,standby,0.0,39.95
1776,standby,0.0,46.86
1777,standby,0.0,41.82
1778,SOFC,0.4,60.8
1779,standby,0.0,47.59
1780,standby,0.0,59.08
1781,SOFC,0.4,65.57
1782,standby,0.0,45.73
1783,standby,0.0,57.92
1784,SOFC,0.4,62.28
1785,standby,0.0,55.87
1786,standby,0.0,51.8
1787,standby,0.0,36.15
1788,SOEC,-0.4,34.64
1789,standby,0.0,40.07
1790,standby,0.0,40.65
1791,SOEC,-0.4,13.83
1792,SOEC,-0.4,17.45
1793,SOEC,-0.4,3.84
1794,SOEC,-0.4,17.26
1795,SOEC,-0.4,19.05
1796,SOEC,-0.4,18.19
1797,SOEC,-0.4,27.59
1798,SOEC,-0.4,9.69
1799,SOEC,-0.4,29.35
1800,standby,0.0,40.5
1801,standby,0.0,55.36
1802,standby,0.0,46.4
1803,standby,0.0,53.19
1804,standby,0.0,39.41
1805,standby,0.0,44.66
1806,SOFC,0.4,68.27
1807,standby,0.0,56.55
1808,standby,0.0,52.46
1809,standby,0.0,46.88
1810,standby,0.0,47.4
1811,SOEC,-0.4,29.06
1812,standby,0.0,44.77
1813,SOEC,-0.4,31.8
1814,SOEC,-0.4,12.09
1815,SOEC,-0.4,23.73
1816,SOEC,-0.4,12.09
1817,SOEC,-0.4,28.1
1818,SOEC,-0.4,10.65
1819,SOEC,-0.4,16.25
1820,SOEC,-0.4,19.73
1821,SOEC,-0.4,28.96
1822,standby,0.0,41.08
1823,SOEC,-0.4,33.86
1824,standby,0.0,43.56
1825,standby,0.0,37.59
1826,standby,0.0,47.75
1827,standby,0.0,56.11
1828,standby,0.0,55.88
1829,SOFC,0.4,66.38
1830,standby,0.0,55.23
1831,standby,0.0,59.5
1832,standby,0.0,51.4
1833,SOFC,0.4,62.84
1834,standby,0.0,55.17
1835,standby,0.0,57.04
1836,standby,0.0,39.67
1837,SOFC,0.4,60.29
1838,standby,0.0,37.03
1839,standby,0.0,36.15
1840,standby,0.0,35.91
1841,SOEC,-0.4,26.84
1842,SOEC,-0.4,26.93
1843,SOEC,-0.4,27.15
1844,standby,0.0,37.0
1845,SOEC,-0.4,31.19
1846,standby,0.0,41.04
1847,standby,0.0,50.99
1848,standby,0.0,55.2
1849,standby,0.0,36.57
1850,SOFC,0.4,61.67
1851,standby,0.0,59.49
1852,SOFC,0.4,67.77
1853,SOFC,0.4,80.01
1854,SOFC,0.4,92.28
1855,SOFC,0.4,66.09
1856,SOFC,0.4,66.15
1857,SOFC,0.4,70.39
1858,SOFC,0.4,67.29
1859,standby,0.0,53.48
1860,SOFC,0.4,62.44
1861,standby,0.0,44.95
1862,standby,0.0,35.3
1863,standby,0.0,35.14
1864,standby,0.0,47.56
1865,standby,0.0,38.02
1866,SOEC,-0.4,22.08
1867,standby,0.0,44.11
1868,standby,0.0,43.78
1869,standby,0.0,55.79
1870,standby,0.0,52.03
1871,standby,0.0,58.06
1872,standby,0.0,59.18
1873,SOFC,0.4,63.24
1874,SOFC,0.4,64.56
1875,SOFC,0.4,67.55
1876,SOFC,0.4,83.25
1877,SOFC,0.4,74.57
1878,SOFC,0.4,81.63
1879,SOFC,0.4,96.12
1880,SOFC,0.4,87.72
1881,SOFC,0.4,81.19
1882,SOFC,0.4,77.6
1883,SOFC,0.4,64.61
1884,standby,0.0,57.97
1885,SOFC,0.4,66.21
1886,SOFC,0.4,60.92
1887,standby,0.0,36.49
