hour,thermal_power_MWth,He_outlet_temp_C,steam_outlet_temp_C
994,610.38,803.19,753.56
995,596.87,803.36,757.11
996,606.9,802.31,754.3
997,607.62,802.5,752.68
998,617.95,804.6,750.11
999,617.14,801.83,754.91
1000,610.34,803.7,759.34
1001,604.11,803.55,757.19
1002,610.96,803.22,746.58
1003,605.41,803.13,756.87
1004,611.36,805.52,757.54
1005,614.79,804.36,754.54
1006,606.91,803.98,750.04
1007,610.85,804.7,752.41
1008,613.67,802.43,753.81
1009,612.43,805.48,754.17
1010,601.63,805.48,761.65
1011,609.62,802.37,747.57
1012,595.16,803.5,753.22
1013,611.48,802.87,748.01
1014,614.18,804.69,749.76
1015,612.15,804.1,750.7
1016,611.6,801.3,745.96
1017,611.47,803.08,754.74
1018,612.89,806.09,753.68
1019,605.51,802.74,749.45
1020,606.78,805.28,755.18
1021,610.63,806.56,755.93
1022,616.27,803.33,752.58
1023,612.67,805.99,754.75
1024,613.61,801.19,752.3
1025,608.54,803.77,755.62
1026,610.56,804.22,751.12
1027,609.69,802.33,757.26
1028,603.8,802.53,752.48
1029,611.6,804.45,757.93
1030,609.22,803.71,754.01
1031,614.49,804.33,756.81
1032,602.56,809.01,754.49
1033,607.71,803.02,749.56
1034,600.87,800.8,748.98
1035,612.1,801.85,748.0
1036,614.21,803.25,754.06
1037,612.06,800.54,750.47
1038,620.0,803.86,750.84
1039,612.93,806.31,757.92
1040,605.79,806.69,759.04
1041,616.27,803.46,747.17
1042,620.49,804.54,757.62
1043,613.62,805.33,757.22
1044,606.53,808.96,754.2
1045,606.99,803.57,751.46
1046,612.0,801.66,749.64
1047,608.23,802.77,749.86
1048,615.68,801.85,756.42
1049,609.1,804.18,752.63
1050,614.52,804.96,748.03
1051,613.75,803.52,752.58
1052,603.34,801.9,750.07
1053,609.86,802.19,750.03
1054,615.49,805.3,756.25
1055,609.59,802.4,748.14
1056,612.02,808.57,763.9
1057,611.16,801.51,751.12
1058,606.15,801.4,751.49
1059,618.97,801.57,750.24
1060,606.58,805.92,760.58
1061,605.71,802.9,750.82
1062,615.62,802.7,753.34
1063,607.63,807.12,758.18
1064,610.74,798.3,747.63
1065,612.5,804.08,755.77
1066,615.48,802.93,755.54
1067,599.9,808.47,760.66
1068,609.67,802.49,752.17
1069,608.92,801.92,751.14
1070,610.2,804.84,755.24
1071,614.29,804.14,752.93
1072,617.82,804.65,751.49
1073,611.45,802.69,753.16
1074,606.58,802.27,756.69
1075,611.6,801.63,753.15
1076,613.35,804.03,750.04
1077,611.88,803.85,754.11
1078,615.77,804.21,756.97
1079,607.1,808.4,757.89
1080,607.39,806.6,757.14
1081,611.38,803.42,764.09
1082,616.28,802.6,758.21
1083,619.15,805.99,756.03
1084,613.23,805.03,757.25
1085,612.16,804.17,753.54
1086,605.81,804.9,754.06
1087,614.19,801.55,754.51
1088,604.92,805.18,758.08
1089,615.96,802.45,754.54
1090,611.43,803.28,752.72
1091,611.29,805.03,760.66
1092,617.12,805.39,752.21
1093,611.31,799.36,749.78
1094,608.81,806.76,753.43
1095,612.02,805.46,755.93
1096,606.39,801.93,751.17
1097,611.87,802.75,756.98
1098,609.84,804.03,754.15
1099,607.29,802.84,757.16
1100,622.64,800.98,750.57
1101,609.74,801.84,750.51
1102,607.75,804.94,756.36
1103,602.23,801.49,745.32
1104,606.99,803.48,752.6
1105,614.48,804.51,755.3
1106,603.01,804.14,761.11
1107,604.96,802.9,754.97
1108,615.6,802.39,747.12
1109,608.89,801.4,749.51
1110,608.34,804.31,751.08
1111,611.11,801.82,753.34
1112,616.71,807.73,760.67
1113,605.99,803.12,748.79
1114,620.54,804.12,757.74
1115,611.19,802.29,749.73
1116,610.53,804.92,752.43
1117,613.95,799.79,746.31
1118,599.95,804.45,752.87
1119,612.21,803.13,753.34
1120,611.73,809.12,762.83
1121,619.91,803.51,749.79
1122,622.29,802.03,748.45
1123,611.71,805.52,758.35
1124,611.41,803.99,753.14
1125,609.96,800.79,748.88
1126,610.65,806.99,757.81
1127,608.89,801.13,749.6
1128,615.85,802.83,750.14
1129,617.77,804.28,753.49
1130,617.0,803.86,754.68
1131,617.39,805.38,752.14
1132,613.37,801.0,754.12
1133,614.76,803.27,752.88
1134,614.48,801.99,751.52
1135,603.51,804.92,753.24
1136,609.54,805.55,754.39
1137,608.0,803.01,750.8
1138,610.38,803.41,756.86
1139,610.17,802.63,753.15
1140,614.03,801.52,750.1
1141,608.78,804.91,752.4
1142,599.46,801.74,750.36
1143,612.57,803.63,755.11
1144,609.66,804.9,753.85
1145,613.33,800.68,750.02
1146,605.1,803.99,754.36
1147,613.21,801.55,749.88
1148,606.74,804.43,754.12
1149,602.63,803.81,759.98
1150,609.29,802.26,752.82
1151,602.28,804.26,754.93
1152,607.68,804.72,752.51
1153,611.57,801.25,753.86
1154,604.18,803.91,751.98
1155,612.56,802.3,753.29
1156,604.15,805.15,748.94
1157,606.21,799.15,746.77
1158,605.69,804.56,752.89
1159,614.08,801.09,750.17
1160,612.01,802.78,751.54
1161,608.61,806.44,760.08
1162,600.21,800.71,750.51
1163,610.66,804.15,757.82
1164,605.01,801.63,748.82
1165,604.68,806.4,752.75
1166,614.11,804.46,758.95
1167,606.73,809.0,756.28
1168,611.35,804.01,754.86
1169,606.47,805.5,754.72
1170,615.49,803.45,750.05
1171,613.73,807.51,753.4
1172,616.11,803.92,751.45
1173,617.03,806.39,755.08
1174,603.66,800.2,751.44
1175,621.01,803.9,754.11
1176,598.8,802.83,751.8
1177,608.2,805.22,758.32
1178,608.95,806.21,760.18
1179,602.43,807.56,758.03
1180,608.61,801.4,749.96
1181,615.91,806.12,756.07
1182,611.81,803.15,753.91
1183,603.14,806.38,752.01
1184,609.55,803.87,753.66
1185,615.81,806.92,757.02
1186,607.2,802.47,749.47
1187,609.26,805.7,754.03
1188,613.51,801.32,749.07
1189,615.11,801.25,754.87
1190,614.49,801.41,747.73
1191,609.48,803.44,754.58
1192,602.95,803.35,758.23
1193,612.6,804.74,754.46
1194,603.71,804.37,758.53
1195,610.59,803.45,753.75
1196,607.07,804.49,755.95
1197,610.34,803.28,749.13
1198,617.5,805.0,758.85
1199,612.69,801.93,751.03
1200,616.74,804.81,754.6
1201,607.55,800.54,749.48
1202,612.86,806.97,754.69
1203,605.92,801.69,754.13
1204,610.19,801.53,750.4
1205,613.87,806.74,754.35
1206,601.58,802.75,750.53
1207,610.63,806.52,753.67
1208,613.84,803.93,758.43
1209,609.05,800.57,750.95
1210,615.43,803.36,750.96
1211,610.84,799.15,746.69
1212,604.29,804.73,757.84
1213,612.92,805.57,756.38
1214,611.71,804.99,750.51
1215,610.59,802.36,743.39
1216,611.15,804.22,754.65
1217,615.09,801.13,755.24
1218,611.34,804.89,752.55
1219,614.43,805.05,756.88
1220,618.82,802.57,757.91
1221,615.08,802.3,748.38
1222,611.48,801.81,748.9
1223,611.22,806.92,755.86
1224,610.04,802.35,753.5
1225,611.78,806.24,757.26
1226,612.09,803.52,753.16
1227,608.05,801.0,758.73
1228,609.0,802.45,754.92
1229,607.1,803.46,752.45
1230,615.21,802.61,752.04
1231,612.67,805.27,754.16
1232,611.41,802.88,756.63
1233,608.24,804.03,749.48
1234,614.56,803.25,752.54
1235,608.33,803.21,747.55
1236,608.07,802.72,753.64
1237,615.22,803.16,754.69
1238,609.58,806.46,752.17
1239,612.94,803.6,748.8
1240,608.95,804.86,754.93
1241,610.41,805.18,756.24
1242,611.41,801.85,747.5
1243,616.81,801.6,750.79
1244,613.51,800.9,752.89
1245,614.09,802.25,753.7
1246,614.09,805.16,753.91
1247,616.76,800.3,748.22
1248,619.81,804.68,747.25
1249,614.39,802.08,749.78
1250,607.14,804.96,755.95
1251,613.15,802.71,752.58
1252,618.28,804.83,757.08
1253,605.36,805.17,760.8
1254,620.05,802.28,752.28
1255,615.29,803.1,746.94
1256,613.34,802.68,751.17
1257,610.32,803.52,756.98
1258,609.12,803.58,757.22
1259,616.86,804.88,749.91
1260,605.29,808.43,755.83
1261,622.8,806.45,755.82
1262,616.38,801.04,753.78
1263,614.5,801.71,749.02
1264,613.74,804.9,756.65
1265,608.4,802.16,743.93
1266,612.87,802.54,752.07
1267,604.55,801.64,748.05
1268,606.56,803.56,752.68
1269,603.91,801.25,746.62
1270,612.24,806.14,756.21
1271,609.64,805.47,757.13
1272,610.9,800.69,751.32
1273,612.95,805.17,758.52
1274,618.11,805.02,755.38
1275,604.32,804.76,755.24
1276,619.01,804.23,752.45
1277,612.44,804.01,755.25
1278,609.57,804.73,753.15
1279,613.2,801.77,750.81
1280,613.93,802.91,756.13
1281,617.74,806.88,761.99
1282,611.03,804.03,753.02
1283,605.5,804.52,755.7
1284,605.08,807.27,754.98
1285,615.51,805.53,753.58
1286,614.5,808.27,750.87
1287,621.0,803.54,755.23
1288,604.87,803.33,751.96
1289,614.3,803.59,758.59
1290,616.32,804.89,752.68
1291,613.54,805.9,755.86
1292,611.16,804.96,757.18
1293,610.47,805.56,763.06
1294,610.48,802.2,749.61
1295,613.28,803.68,752.26
1296,618.02,805.98,756.46
1297,605.76,803.73,752.78
1298,610.17,801.4,753.48
1299,619.58,806.47,756.96
1300,605.6,802.25,756.01
1301,614.28,803.75,752.99
1302,598.55,804.12,756.68
1303,609.67,800.44,750.35
1304,607.51,801.99,753.69
1305,617.71,803.08,753.76
1306,606.25,805.89,755.69
1307,606.54,804.51,752.3
1308,607.68,809.3,761.85
1309,609.45,807.91,754.77
1310,609.94,803.56,755.48
1311,609.15,804.41,756.26
1312,613.53,802.19,758.81
1313,606.64,802.51,755.05
1314,614.34,802.27,746.66
1315,608.32,800.52,747.65
1316,601.62,801.9,751.84
1317,611.33,807.0,755.77
1318,614.41,805.23,756.3
1319,607.37,800.06,746.3
1320,612.58,803.11,747.74
1321,609.74,805.58,752.73
1322,609.25,802.69,759.13
1323,615.17,804.69,757.95
1324,615.39,799.3,747.62
1325,606.42,800.69,751.22
1326,607.26,802.78,749.81
1327,615.74,804.23,756.77
1328,606.85,804.69,751.53
1329,607.65,800.26,749.08
1330,610.73,803.92,751.63
1331,609.2,805.93,755.21
1332,609.6,801.49,752.35
1333,610.86,804.0,753.94
1334,611.03,804.32,757.29
1335,613.28,805.51,752.52
1336,612.68,804.71,747.24
1337,620.89,804.0,754.51
1338,615.37,803.37,758.23
1339,611.89,804.01,750.95
1340,620.49,807.67,759.4
1341,607.84,801.73,750.36
1342,621.91,801.95,749.58
1343,625.09,804.53,752.16
1344,616.64,801.42,752.91
1345,611.55,801.22,755.27
1346,617.17,808.93,762.5
1347,618.45,804.39,756.97
1348,607.63,805.11,755.53
1349,616.34,803.86,751.93
1350,611.21,805.88,758.68
1351,608.27,804.66,758.67
1352,613.99,802.12,750.84
1353,612.82,804.92,753.59
1354,605.67,802.81,754.08
1355,619.41,803.42,750.38
1356,613.35,802.87,753.54
1357,616.57,800.93,744.97
1358,617.06,805.5,758.59
1359,608.96,801.25,751.62
1360,623.35,804.21,754.6
1361,622.96,799.42,751.01
1362,607.66,806.14,754.71
1363,612.7,804.33,757.21
1364,613.52,803.65,757.21
1365,609.35,804.04,756.29
1366,610.66,804.75,757.03
1367,624.55,805.22,764.79
1368,610.15,805.76,760.58
1369,622.28,806.43,754.57
1370,618.7,807.98,758.53
1371,614.9,804.56,749.49
1372,619.29,802.71,754.88
1373,617.24,804.31,752.66
1374,615.66,799.61,754.93
1375,617.83,801.63,753.7
1376,610.21,804.6,753.17
1377,611.76,803.09,753.35
1378,605.76,805.29,758.57
1379,616.44,803.82,756.23
1380,609.6,804.41,752.31
1381,605.35,803.43,757.65
1382,615.78,805.02,748.36
1383,611.45,803.03,748.87
1384,621.03,801.5,751.33
1385,617.19,806.24,755.02
1386,619.76,805.25,756.1
1387,612.41,805.28,751.85
1388,614.37,807.77,755.58
1389,617.62,801.9,748.65
1390,600.46,806.04,752.57
1391,604.94,804.6,754.31
1392,612.5,801.02,747.85
1393,604.39,804.69,753.25
1394,608.81,805.49,754.16
1395,615.8,802.09,752.04
1396,614.64,803.09,747.97
1397,616.29,803.4,754.61
1398,607.36,802.28,750.34
1399,617.37,805.87,756.77
1400,608.82,807.39,756.9
1401,615.74,803.19,754.13
1402,616.44,803.88,754.49
1403,623.52,804.76,760.0
1404,621.6,806.43,751.98
1405,616.49,801.16,756.32
1406,611.32,804.62,758.28
1407,613.64,802.85,751.8
1408,614.82,804.2,756.51
1409,609.9,803.9,760.48
1410,616.3,805.74,751.52
1411,616.81,804.84,755.51
1412,616.8,803.31,749.93
1413,607.42,803.71,754.82
1414,612.77,805.09,758.04
1415,617.75,802.31,749.34
1416,616.76,805.88,754.22
1417,612.14,800.95,750.84
1418,612.69,808.9,761.71
1419,610.89,807.18,760.44
1420,615.91,804.45,756.03
1421,604.74,805.26,756.23
1422,608.13,803.51,753.67
1423,610.06,803.92,756.8
1424,615.7,805.06,756.77
1425,620.19,803.94,756.31
1426,614.78,803.35,754.1
1427,607.0,805.9,752.19
1428,611.84,803.72,750.37
1429,608.23,804.38,755.96
1430,611.62,803.88,752.56
1431,608.27,804.36,755.88
1432,611.06,804.31,753.08
1433,608.74,801.96,749.71
1434,623.14,799.78,751.99
1435,614.93,803.44,749.55
1436,608.55,805.72,757.52
1437,612.7,805.81,754.76
1438,621.72,804.48,752.26
1439,617.25,802.25,751.1
1440,612.11,800.97,751.44
1441,610.13,805.2,760.53
1442,614.58,806.81,758.31
1443,610.34,804.46,757.8
1444,618.74,807.58,759.78
1445,625.69,805.75,756.39
1446,613.92,803.83,752.64
1447,613.51,801.95,750.75
1448,607.09,803.01,752.48
1449,620.79,799.81,752.99
1450,615.78,805.06,762.07
1451,604.41,804.83,753.88
1452,614.83,805.99,756.68
1453,612.99,803.89,754.18
1454,613.79,803.1,751.92
1455,611.05,804.42,748.53
1456,613.63,803.6,757.89
1457,607.73,805.83,757.5
1458,613.6,806.99,758.8
1459,617.18,803.12,751.62
1460,612.18,807.23,759.25
1461,609.58,806.77,753.39
1462,620.28,803.59,754.56
1463,618.84,804.76,751.74
1464,607.96,803.52,750.63
1465,611.1,803.76,753.63
1466,613.34,802.47,751.55
1467,614.64,802.35,757.23
1468,616.33,804.73,749.64
1469,611.7,802.55,754.16
1470,608.47,802.47,755.7
1471,614.56,806.35,754.35
1472,609.53,806.26,755.43
1473,616.14,804.62,756.8
1474,615.96,803.55,750.81
1475,622.17,807.11,757.19
1476,619.91,802.04,751.67
1477,616.68,804.76,755.91
1478,611.44,801.36,751.86
1479,609.11,802.89,752.61
1480,618.65,803.04,752.94
1481,615.33,805.57,754.26
1482,609.34,803.05,755.45
1483,614.06,803.72,754.35
1484,612.48,803.41,753.81
1485,611.76,804.04,758.66
1486,613.99,804.65,757.12
1487,610.15,803.88,752.33
1488,607.32,805.59,762.17
1489,622.64,807.63,756.49
1490,612.29,806.91,764.74
1491,616.32,808.3,748.02
1492,605.54,803.45,751.98
1493,606.58,805.51,755.21
1494,608.71,804.57,754.07
1495,608.6,808.24,757.39
1496,608.26,805.65,757.21
1497,608.6,805.6,754.05
1498,617.23,805.03,755.31
1499,609.57,803.93,754.9
1500,602.43,808.93,768.62
1501,613.87,802.04,756.86
1502,610.84,804.13,756.02
1503,620.87,806.22,760.69
1504,612.9,803.06,746.53
1505,619.56,803.91,749.49
1506,612.0,806.4,755.79
1507,610.24,804.02,750.83
1508,616.22,802.15,753.84
1509,607.05,808.01,760.72
1510,618.89,804.44,753.85
1511,611.34,803.71,751.42
1512,605.49,806.91,761.09
1513,615.86,802.59,747.03
1514,612.21,801.66,750.81
1515,607.25,804.06,751.06
1516,615.31,804.84,754.7
1517,610.79,801.34,750.31
1518,616.84,803.45,752.87
1519,612.61,804.66,755.52
1520,615.57,803.55,759.37
1521,611.85,802.85,756.12
1522,605.72,802.59,751.7
1523,617.63,804.12,752.54
1524,609.59,805.26,756.56
1525,603.28,804.04,749.46
1526,611.31,801.81,745.44
1527,609.9,803.26,753.71
1528,617.84,805.63,755.34
1529,610.04,804.49,758.75
1530,612.76,801.28,750.85
1531,616.07,808.48,760.9
1532,613.62,805.92,757.38
1533,618.43,806.0,755.94
1534,618.64,803.48,750.14
1535,608.7,804.75,754.58
1536,615.19,803.5,749.99
1537,621.51,805.58,753.48
1538,609.11,805.49,751.6
1539,607.64,800.57,754.23
1540,616.83,807.03,756.69
1541,609.63,805.96,752.94
1542,623.34,805.84,752.13
1543,611.69,803.07,756.04
1544,608.84,805.12,757.4
1545,610.77,800.89,747.02
1546,620.59,805.61,757.35
1547,607.04,804.26,752.39
1548,611.7,805.78,758.11
1549,612.16,801.87,747.21
1550,600.64,803.01,753.02
1551,611.04,803.83,754.84
1552,612.5,804.71,759.3
1553,609.12,805.2,753.04
1554,617.08,807.51,754.52
1555,617.44,803.82,750.18
1556,614.18,803.3,750.57
1557,607.68,807.17,761.03
1558,608.97,803.31,750.27
1559,618.87,805.85,756.61
1560,625.1,802.56,753.28
1561,618.14,803.0,749.48
1562,615.83,807.72,759.26
1563,608.62,806.23,758.93
1564,613.99,805.51,753.83
1565,606.98,806.8,756.17
1566,616.33,805.03,753.85
1567,611.65,803.84,750.26
1568,607.6,803.64,754.84
1569,611.26,805.38,755.2
1570,615.5,804.23,754.81
1571,614.53,803.86,747.28
1572,613.79,807.92,758.93
1573,615.2,805.82,759.65
1574,608.09,802.75,750.91
1575,608.46,807.63,754.94
1576,609.1,803.06,755.19
1577,606.86,804.29,750.53
1578,613.51,804.58,747.15
1579,606.11,806.24,756.7
1580,614.69,806.21,754.38
1581,605.66,802.29,754.14
1582,617.21,805.79,755.95
1583,614.85,803.16,755.1
1584,605.99,805.13,755.5
1585,615.89,802.1,754.59
1586,613.01,806.05,765.45
1587,619.26,802.92,751.63
1588,612.94,805.73,755.14
1589,605.23,804.37,751.0
1590,611.39,806.29,755.5
1591,612.64,804.78,754.76
1592,610.96,805.16,753.92
1593,616.24,803.22,753.46
1594,618.74,804.84,755.18
1595,616.02,800.92,751.62
1596,608.52,806.16,754.88
1597,615.4,808.81,753.95
1598,613.26,804.88,756.89
1599,609.72,806.51,755.5
1600,620.85,802.98,755.25
1601,614.08,805.96,754.78
1602,609.66,805.37,751.12
1603,613.03,805.78,754.78
1604,614.77,805.45,749.73
1605,622.05,804.62,751.69
1606,616.29,804.13,753.16
1607,610.45,803.58,749.86
1608,617.02,807.71,756.98
1609,614.44,804.94,752.03
1610,605.92,804.13,755.79
1611,607.01,807.19,751.14
1612,609.76,805.88,756.62
1613,608.77,805.95,755.5
1614,608.27,805.17,752.96
1615,616.0,807.77,757.16
1616,618.46,803.78,754.83
1617,607.27,803.43,746.16
1618,613.03,802.84,754.59
1619,619.75,805.01,759.78
1620,618.15,805.68,751.53
1621,612.17,802.9,758.19
1622,611.36,806.04,758.72
1623,621.36,805.28,753.0
1624,620.65,807.3,757.59
1625,621.29,808.08,756.26
1626,612.71,803.37,753.78
1627,612.69,803.57,758.6
1628,608.26,802.35,753.97
1629,615.1,804.22,753.27
1630,611.66,800.67,751.83
1631,613.83,802.49,748.28
1632,602.28,806.26,761.02
1633,611.76,806.06,755.37
1634,620.43,806.33,755.6
1635,614.61,805.16,755.8
1636,600.08,805.61,754.12
1637,617.24,806.52,753.97
1638,620.11,803.8,754.79
1639,606.23,805.79,754.75
1640,615.0,806.47,753.01
1641,612.35,805.29,758.26
1642,616.28,804.53,747.11
1643,617.35,806.81,753.19
1644,613.02,800.11,752.5
1645,614.22,799.2,748.32
1646,622.88,803.99,757.65
1647,634.1,801.5,754.9
1648,617.89,808.14,760.98
1649,615.4,808.28,762.79
1650,611.15,805.03,754.28
1651,613.66,800.97,750.59
1652,614.38,802.34,752.45
1653,614.8,802.92,755.94
1654,603.19,804.27,752.57
1655,611.07,800.48,753.19
1656,612.86,807.71,757.94
1657,612.32,804.09,757.1
1658,615.94,803.75,756.48
1659,623.06,805.43,755.0
1660,617.05,804.28,759.22
1661,616.45,801.58,754.38
1662,617.96,807.33,751.94
1663,621.17,803.17,746.95
1664,628.54,803.82,750.78
1665,615.64,806.89,756.81
1666,615.51,801.76,755.16
1667,615.99,803.71,752.69
1668,616.13,807.06,756.08
1669,610.69,804.8,755.65
1670,614.71,802.52,756.96
1671,610.64,803.87,754.97
1672,619.28,803.21,752.47
1673,630.12,801.38,748.01
1674,615.89,801.54,747.73
1675,618.61,804.22,749.74
1676,620.47,800.59,752.08
1677,609.08,802.74,753.7
1678,618.25,801.83,753.61
1679,616.43,803.98,756.63
1680,606.79,805.58,756.08
1681,613.42,803.48,750.64
1682,601.15,804.33,752.33
1683,605.57,806.59,756.93
1684,607.79,802.57,751.4
1685,606.87,804.6,749.1
1686,621.22,806.95,754.81
1687,608.13,807.88,762.09
1688,615.5,807.0,757.66
1689,613.52,803.0,753.33
1690,613.41,803.1,750.68
1691,611.74,806.04,751.72
1692,610.5,806.47,756.66
1693,617.83,806.34,757.45
1694,601.74,800.57,746.25
1695,619.21,801.35,753.9
1696,611.9,806.97,755.51
1697,615.16,805.2,756.24
1698,617.44,804.96,755.09
1699,620.61,803.8,753.53
1700,610.37,802.9,760.86
1701,611.94,804.38,756.06
1702,606.22,803.11,753.2
1703,616.01,804.16,756.06
1704,624.28,809.19,757.99
1705,611.44,805.14,757.57
1706,612.9,803.32,754.13
1707,616.5,803.46,753.03
1708,613.67,804.43,753.58
1709,618.14,800.99,750.52
1710,613.89,805.79,755.82
1711,619.03,808.14,761.76
1712,611.81,805.65,756.94
1713,614.61,803.43,747.12
1714,609.36,803.49,758.45
1715,610.91,804.32,755.98
1716,614.71,804.9,762.43
1717,614.16,804.56,754.39
1718,619.06,805.33,758.8
1719,615.83,804.21,756.49
1720,613.56,806.75,757.32
1721,611.8,800.67,754.68
1722,614.93,802.22,751.68
1723,618.85,806.77,757.18
1724,610.79,803.91,750.66
1725,628.02,804.75,754.1
1726,607.39,803.8,751.13
1727,610.14,801.83,751.98
1728,611.88,805.31,757.17
1729,618.87,804.93,756.13
1730,621.49,810.36,761.03
1731,612.53,804.93,757.13
1732,609.85,807.36,764.72
1733,609.67,804.58,753.26
1734,618.98,807.39,764.7
1735,608.08,803.32,749.14
1736,615.71,802.41,745.42
1737,616.16,802.24,755.9
1738,615.96,803.41,753.67
1739,610.29,803.81,749.18
1740,607.96,802.53,752.68
1741,614.24,806.42,755.19
1742,617.33,798.56,749.78
1743,612.37,805.86,755.12
1744,617.42,804.11,758.02
1745,613.51,807.92,758.44
1746,617.25,804.43,755.28
1747,609.02,804.41,753.86
1748,613.14,806.88,758.98
1749,622.78,802.63,752.3
1750,611.32,804.62,757.65
1751,616.06,806.48,752.32
1752,614.13,805.05,755.42
1753,611.73,806.98,755.24
1754,618.43,803.49,750.55
1755,610.9,803.5,749.53
1756,619.72,806.22,753.65
1757,617.85,803.12,754.21
1758,607.4,803.31,754.67
1759,618.3,804.71,757.13
1760,614.83,805.69,754.35
1761,608.92,806.63,759.71
1762,611.62,804.67,754.49
1763,610.21,805.87,757.88
1764,616.05,807.8,758.14
1765,623.94,806.67,754.47
1766,614.21,804.33,750.11
1767,611.6,805.68,752.1
1768,614.22,808.44,755.56
1769,613.73,806.16,754.69
1770,617.06,804.42,756.36
1771,612.14,808.89,761.88
1772,599.78,807.51,760.71
1773,614.8,807.23,747.85
1774,612.81,804.06,752.67
1775,608.84,803.18,752.39
1776,613.02,807.26,756.01
1777,620.49,803.22,748.07
1778,610.0,801.69,754.77
1779,613.73,806.06,761.52
1780,612.17,808.04,757.01
1781,607.44,801.99,758.63
1782,615.64,808.05,751.09
1783,614.05,803.3,749.98
1784,625.68,805.69,754.89
1785,617.9,807.15,759.09
1786,618.46,804.71,754.96
1787,610.2,806.19,752.91
1788,618.09,804.18,756.39
1789,617.15,806.83,758.57
1790,602.29,807.77,756.15
1791,620.04,804.35,753.23
