hour,grid_demand_MW,day_ahead_price_USD_MWh
4737,4999.3,75.36
4738,5004.8,85.46
4739,4774.1,66.73
4740,4697.9,71.01
4741,4613.7,50.63
4742,4645.5,66.9
4743,4716.1,32.82
4744,4498.8,28.12
4745,4539.2,48.98
4746,4500.3,42.88
4747,4116.7,45.96
4748,4438.9,41.93
4749,4207.3,55.8
4750,4434.7,43.0
4751,4395.1,67.96
4752,4712.2,80.97
4753,4705.5,54.0
4754,4908.8,79.45
4755,5039.4,93.2
4756,4926.0,84.08
4757,4921.9,79.24
4758,5030.5,76.22
4759,5087.0,85.27
4760,4842.9,85.12
4761,4805.4,68.53
4762,5018.6,79.17
4763,4920.0,68.74
4764,4880.7,43.5
4765,4737.1,60.25
4766,4514.7,35.04
4767,4222.7,42.36
4768,4471.2,52.57
4769,4684.7,42.74
4770,4459.5,33.2
4771,4355.3,44.91
4772,4199.0,37.25
4773,4263.5,52.0
4774,4520.7,41.78
4775,4618.3,47.96
4776,4617.5,58.98
4777,4899.7,72.25
4778,4782.1,66.29
4779,4756.6,72.51
4780,5128.9,71.54
4781,5023.2,84.06
4782,4986.7,59.37
4783,4875.5,59.98
4784,4799.4,61.96
4785,4729.0,73.1
4786,4873.7,64.62
4787,4837.4,64.45
4788,4565.5,52.92
4789,4541.7,52.72
4790,4496.6,42.72
4791,4405.0,39.1
4792,4321.0,16.81
4793,4468.9,38.72
4794,4312.0,27.61
4795,4442.4,37.18
4796,4408.4,38.29
4797,4464.9,32.48
4798,4456.7,29.67
4799,4369.2,47.62
4800,4613.1,36.18
4801,4737.0,50.8
4802,4810.2,36.1
4803,4761.0,58.97
4804,4825.3,65.77
4805,5094.1,65.87
4806,4784.8,57.54
4807,5111.7,54.24
4808,4781.8,62.88
4809,4976.2,63.47
4810,4858.5,33.49
4811,4343.5,41.91
4812,4992.4,38.59
4813,4857.3,26.34
4814,4308.3,36.6
4815,4575.8,25.35
4816,4335.7,20.05
4817,4182.6,14.34
4818,4221.8,19.22
4819,4400.4,14.16
4820,4400.3,11.69
4821,4562.7,17.38
4822,4605.2,19.05
4823,4679.6,29.59
4824,4861.5,42.3
4825,4778.6,28.39
4826,4776.6,46.33
4827,4914.3,67.36
4828,5223.9,56.11
4829,4983.0,55.96
4830,4825.8,67.88
4831,4907.9,36.93
4832,4857.9,65.59
4833,5020.7,42.66
4834,4701.5,47.86
4835,4773.8,29.75
4836,4760.2,23.63
4837,4792.9,27.88
4838,4478.9,26.49
4839,4589.9,23.52
4840,4528.3,29.25
4841,4195.4,0.97
4842,4368.2,14.35
4843,4386.0,4.26
4844,4806.2,19.73
4845,4596.7,40.63
4846,4620.2,38.21
4847,4373.1,24.0
4848,4608.0,39.32
4849,4444.8,39.17
4850,4522.7,62.01
4851,4870.7,58.87
4852,4784.6,47.27
4853,4914.8,62.07
4854,5066.9,62.51
4855,4789.8,62.85
4856,4973.0,59.98
4857,4945.9,64.78
4858,4879.1,58.19
4859,4845.1,49.8
4860,4729.3,40.47
4861,4604.3,38.38
4862,4395.1,31.16
4863,4341.5,24.45
4864,4012.4,18.79
4865,4595.5,30.08
4866,4712.5,37.41
4867,4306.6,31.2
4868,4397.7,22.29
4869,4573.3,26.78
4870,4541.8,44.89
4871,4560.5,39.14
4872,4708.7,49.2
4873,5018.5,53.14
4874,4794.0,49.86
4875,4920.8,69.91
4876,4843.3,65.35
4877,4942.5,60.16
4878,5088.8,74.29
4879,4932.3,73.29
4880,4778.7,84.94
4881,4612.2,68.57
4882,4660.6,48.59
4883,4946.8,71.87
4884,4618.2,61.24
4885,4302.4,45.97
4886,4221.3,66.41
4887,4500.0,40.36
4888,4119.2,52.81
4889,4142.3,41.12
4890,4396.5,51.32
4891,4559.5,34.78
4892,4493.9,41.18
4893,4218.5,43.45
4894,4587.1,41.19
4895,4748.5,47.82
4896,4488.9,47.03
4897,4774.8,73.57
4898,4958.4,79.73
4899,4965.8,85.79
4900,4614.0,75.74
4901,4810.6,70.96
4902,4888.2,74.75
4903,4896.4,86.2
4904,4849.8,77.27
4905,4639.0,68.33
4906,4670.3,86.54
4907,4600.8,63.38
4908,4655.5,76.38
4909,4473.9,54.49
4910,4448.1,50.56
4911,4110.3,49.89
4912,4470.1,46.85
4913,4336.1,49.99
4914,4398.1,47.45
4915,4218.0,53.88
4916,4353.2,37.34
4917,4428.5,42.93
4918,4420.2,62.06
4919,4540.0,51.53
4920,4743.2,63.42
4921,4688.1,59.44
4922,4891.2,81.26
4923,4932.9,66.28
4924,4638.5,77.95
4925,5066.1,74.73
4926,4883.1,86.14
4927,5011.7,85.5
4928,4901.7,91.01
4929,4704.4,78.99
4930,4296.3,66.26
4931,5078.8,68.04
4932,4493.7,66.04
4933,4478.1,62.91
4934,4262.5,50.84
4935,4237.2,54.01
4936,4315.6,42.27
4937,4178.6,31.72
4938,4217.3,31.62
4939,4283.0,38.08
4940,4472.1,39.36
4941,4439.5,43.48
4942,4247.9,60.13
4943,4695.6,52.72
4944,4488.5,63.23
4945,4422.9,64.75
4946,4772.8,70.93
4947,4728.1,61.26
4948,4462.3,74.67
4949,4818.3,84.86
4950,5045.0,68.32
4951,4896.3,67.48
4952,4653.6,65.83
4953,4880.5,72.42
4954,4831.9,54.79
4955,4696.0,52.02
4956,4840.4,45.41
4957,4713.5,36.8
4958,4552.9,27.89
4959,4208.8,33.54
4960,4395.1,37.62
4961,4302.3,15.88
4962,4230.5,27.99
4963,4258.7,43.32
4964,3920.4,23.85
4965,4404.9,33.87
4966,4408.4,37.46
4967,4249.1,31.45
4968,4458.3,44.08
4969,4299.3,36.81
4970,4904.6,52.05
4971,5111.1,71.76
4972,4859.1,76.78
4973,4880.2,48.63
4974,4683.3,50.63
4975,4994.7,67.06
4976,4675.5,56.73
4977,4680.5,59.17
4978,4418.0,51.57
4979,4661.6,38.26
4980,4432.3,49.73
4981,4176.6,20.07
4982,4216.0,25.23
4983,4634.1,21.71
4984,4447.6,12.0
4985,4408.5,14.06
4986,3960.4,18.2
4987,4317.1,18.68
4988,4399.0,25.07
4989,4490.5,37.53
4990,4402.0,26.89
4991,4510.0,28.98
4992,4608.4,34.16
4993,4813.2,29.54
4994,4630.4,50.33
4995,4807.1,45.02
4996,5130.6,64.55
4997,4885.2,48.47
4998,4858.5,56.4
4999,5141.4,63.58
5000,4829.7,53.6
5001,4948.0,52.65
5002,4929.5,51.1
5003,4580.1,35.38
5004,4627.2,51.17
5005,4474.2,16.46
5006,4245.0,24.63
5007,4188.5,20.6
5008,4400.9,26.99
5009,4367.2,14.88
5010,4345.0,5.69
5011,4253.5,17.8
5012,4145.4,23.28
5013,4654.5,17.64
5014,4283.0,20.72
5015,4541.4,31.98
5016,4447.2,28.17
5017,4559.3,46.93
5018,4623.5,46.84
5019,4768.6,49.36
5020,4884.7,66.04
5021,4957.3,65.73
5022,4626.7,51.43
5023,4619.3,58.09
5024,4737.4,57.02
5025,4748.9,63.95
5026,4576.7,52.64
5027,4668.1,49.34
5028,4525.2,43.16
5029,4340.9,43.32
5030,4524.2,21.64
5031,4399.2,40.66
5032,4328.7,29.73
5033,4200.4,16.84
5034,4136.8,15.22
5035,4418.7,28.64
5036,4288.5,28.5
5037,4143.5,31.89
5038,4505.1,39.93
5039,4775.1,50.47
5040,4422.8,44.2
5041,4623.4,39.12
5042,4671.4,61.47
5043,4854.4,66.09
5044,4792.4,70.72
5045,4742.1,67.36
5046,4938.4,73.97
5047,4888.6,83.77
5048,4996.4,67.74
5049,4946.5,64.98
5050,4655.1,66.35
5051,4742.7,69.44
5052,4657.0,49.95
5053,4629.5,53.63
5054,4402.8,38.4
5055,4086.0,53.34
5056,4106.5,32.08
5057,4162.6,32.11
5058,4141.4,33.65
5059,4348.7,39.28
5060,4328.4,30.89
5061,4355.3,56.41
5062,4404.3,50.09
5063,4359.0,52.75
5064,4794.9,62.62
5065,4642.9,72.23
5066,4696.4,66.37
5067,4728.7,86.72
5068,4587.0,79.45
5069,4994.1,74.84
5070,4924.4,70.93
5071,5127.0,78.11
5072,4894.0,68.06
5073,4846.9,66.87
5074,4593.8,66.61
5075,4648.3,81.07
5076,4611.3,75.04
5077,4152.7,60.18
5078,4643.3,49.52
5079,4382.4,57.26
5080,4441.2,50.03
5081,4397.4,48.37
5082,4072.1,46.93
5083,4114.8,53.7
5084,4234.5,43.41
5085,4257.2,51.84
5086,4412.1,58.44
5087,4584.9,52.11
5088,4261.9,76.32
5089,4545.6,63.37
5090,4804.7,72.55
5091,4483.6,79.32
5092,4861.9,80.14
5093,4963.3,74.12
5094,4662.6,86.53
5095,4844.7,73.04
5096,4874.1,85.3
5097,4792.8,91.18
5098,4770.4,77.02
5099,4642.0,63.94
5100,4551.9,73.7
5101,4469.6,46.74
5102,4509.2,46.6
5103,4208.6,53.87
5104,4358.3,44.87
5105,4021.5,45.42
5106,3996.7,32.93
5107,3829.0,29.19
5108,4158.8,39.28
5109,4150.5,40.58
5110,4320.8,48.78
5111,4441.3,59.05
5112,4388.0,51.29
5113,4695.1,58.97
5114,4722.5,68.5
5115,4533.7,52.57
5116,4447.6,77.76
5117,4774.8,58.15
5118,4643.1,65.11
5119,4937.1,85.11
5120,4837.4,73.19
5121,4622.3,72.11
5122,4698.8,53.96
5123,4594.0,51.24
5124,4645.9,47.09
5125,4302.9,47.5
5126,4739.0,44.49
5127,4361.2,38.74
5128,4255.0,31.51
5129,4279.4,28.38
5130,4122.1,25.88
5131,4175.3,23.4
5132,4082.7,16.36
5133,4423.5,26.99
5134,4305.4,47.84
5135,4397.5,36.48
5136,4443.3,40.8
5137,4524.8,46.04
5138,4522.8,48.54
5139,4665.6,53.88
5140,4351.7,51.95
5141,4954.4,61.41
5142,4739.5,65.92
5143,4680.9,51.93
5144,4894.1,63.26
5145,4960.9,56.34
5146,4428.1,38.98
5147,4747.5,50.94
5148,4290.1,40.6
5149,4416.7,24.75
5150,4545.6,25.39
5151,4113.8,30.92
5152,4084.3,20.65
5153,4376.4,13.31
5154,3770.4,18.17
5155,4396.6,12.0
5156,4013.1,16.54
5157,4308.6,21.3
5158,4117.9,38.48
5159,4378.3,24.23
5160,4373.0,44.8
5161,4473.5,18.8
5162,4485.1,43.87
5163,4722.7,51.69
5164,4654.8,58.94
5165,4844.7,58.28
5166,4804.1,33.01
5167,4745.0,64.18
5168,4795.1,44.32
5169,4687.6,42.26
5170,4317.9,32.58
5171,4595.4,44.78
5172,4382.9,38.92
5173,4233.4,27.18
5174,4128.0,16.88
5175,4119.4,23.44
5176,4286.4,4.86
5177,3866.8,39.8
5178,4243.8,17.25
5179,3960.4,28.44
5180,4193.9,25.34
5181,4519.9,21.49
5182,4358.8,21.93
5183,4295.7,40.46
5184,4196.5,38.43
5185,4571.4,52.03
5186,4481.2,48.16
5187,4554.6,67.46
5188,5033.7,60.75
5189,4726.5,53.37
5190,4604.8,68.55
5191,4695.7,62.88
5192,4572.3,54.5
5193,4615.3,53.55
5194,4513.6,46.21
5195,4560.2,42.08
5196,4385.0,48.8
5197,4586.1,50.55
5198,4456.5,37.88
5199,4105.2,29.74
5200,4099.1,26.55
5201,4019.2,28.71
5202,4158.2,29.86
5203,4271.9,19.61
5204,4149.4,28.51
5205,4432.1,37.2
5206,4396.4,31.41
5207,4466.2,56.36
5208,4647.2,71.47
5209,4551.1,64.36
5210,4655.4,53.83
5211,4704.1,70.41
5212,4685.1,74.61
5213,4623.0,66.32
5214,4883.8,68.38
5215,4636.5,66.68
5216,4676.0,68.54
5217,4818.8,59.54
5218,4868.3,61.29
5219,4783.0,66.43
5220,4535.7,49.82
5221,4392.7,59.41
5222,4429.3,39.07
5223,4128.1,49.31
5224,4176.0,45.5
5225,4404.0,39.43
5226,4154.0,36.92
5227,4150.4,41.05
5228,4162.2,49.34
5229,4440.3,38.74
5230,4320.4,51.11
5231,4228.0,52.71
5232,4365.7,62.45
5233,4529.4,64.59
5234,4403.7,79.03
5235,4624.7,65.63
5236,4601.2,78.41
5237,4508.2,82.88
5238,4767.0,76.25
5239,4824.4,70.54
5240,4850.3,88.53
5241,4631.5,75.11
5242,4509.0,67.25
5243,4466.2,70.69
5244,4673.5,59.64
5245,4205.2,54.07
5246,4258.3,53.43
5247,4097.6,47.75
5248,4299.7,57.9
5249,4047.5,48.55
5250,3872.0,38.17
5251,4056.7,56.05
5252,4182.9,45.4
5253,4332.6,63.79
5254,4424.1,47.23
5255,4201.6,54.83
5256,4347.3,52.38
5257,4473.6,64.94
5258,4543.6,102.78
5259,4381.5,76.35
5260,4649.7,85.67
5261,4582.8,77.8
5262,4806.5,82.2
5263,4945.1,83.39
5264,4753.0,87.1
5265,4557.1,74.37
5266,4536.0,80.78
5267,4724.3,61.38
5268,4155.4,60.69
5269,4357.2,53.25
5270,4363.3,54.09
5271,4375.2,48.9
5272,3853.6,55.61
5273,3983.3,48.11
5274,4034.2,39.84
5275,4074.5,35.57
5276,4056.8,38.71
5277,4138.9,39.06
5278,4219.8,46.84
5279,4304.0,62.27
5280,4367.3,65.4
5281,4553.2,72.87
5282,4722.5,57.24
5283,4853.9,76.55
5284,4629.0,64.97
5285,4860.5,76.5
5286,4725.2,71.13
5287,4517.0,76.02
5288,4533.7,79.73
5289,4752.0,64.13
5290,4665.3,55.78
5291,4651.9,51.07
5292,4427.8,59.52
5293,4130.1,47.02
5294,4513.8,31.28
5295,4185.5,37.29
5296,4064.4,36.74
5297,3923.2,49.95
5298,3966.9,17.86
5299,4192.6,27.7
5300,4111.3,22.63
5301,3891.2,40.9
5302,4136.0,29.81
5303,4172.1,34.42
5304,4279.7,46.49
5305,4482.9,44.63
5306,4274.1,63.33
5307,4604.7,72.61
5308,5000.3,49.83
5309,4558.4,66.79
5310,4875.0,69.78
5311,4588.7,55.14
5312,4442.5,62.76
5313,4227.6,63.4
5314,4688.9,43.3
5315,4500.8,38.16
5316,3982.0,36.45
5317,4302.7,32.64
5318,3992.6,23.61
5319,4494.5,39.1
5320,4111.7,21.47
5321,4024.3,13.06
5322,4011.6,21.65
5323,4136.5,12.44
5324,4052.9,12.36
5325,3991.9,24.52
5326,4299.1,13.73
5327,4154.7,28.73
5328,4506.3,27.06
5329,4637.3,44.09
5330,4464.4,43.73
5331,4325.8,47.87
5332,4581.8,41.18
5333,4651.3,63.3
5334,4453.5,52.67
5335,4345.7,51.9
5336,4320.7,38.69
5337,4750.9,59.25
5338,4635.4,42.77
5339,4239.4,37.83
5340,4521.0,47.89
5341,4314.3,23.61
5342,4266.9,26.21
5343,3576.2,29.26
5344,3987.4,19.96
5345,4232.4,16.77
5346,3719.0,19.94
5347,4315.3,20.81
5348,4201.2,18.08
5349,4108.1,27.86
5350,4052.0,35.62
5351,4395.3,30.78
5352,4399.6,44.21
5353,4380.9,61.21
5354,4586.7,55.78
5355,4398.9,53.13
5356,4520.6,49.58
5357,4587.9,55.74
5358,4558.7,54.31
5359,4652.3,57.45
5360,4583.4,69.35
5361,4652.2,66.17
5362,4553.9,67.67
5363,4589.1,42.14
5364,4104.2,42.2
5365,4432.0,25.17
5366,4115.9,42.5
5367,4016.6,45.6
5368,3966.1,20.18
5369,3916.0,43.46
5370,3941.8,29.1
5371,4103.2,34.68
5372,4302.9,21.36
5373,4186.5,39.45
5374,4066.8,48.93
5375,4057.9,38.79
5376,4278.5,53.71
5377,4393.5,58.32
5378,4372.7,61.7
5379,4520.5,77.33
5380,4554.7,69.86
5381,4837.9,78.76
5382,4396.9,82.42
5383,4635.3,58.82
5384,4567.0,71.49
5385,4610.7,64.97
5386,4552.3,62.54
5387,4608.7,55.76
5388,4325.4,52.78
5389,4191.5,37.37
5390,4236.7,42.62
5391,3823.4,34.71
5392,4076.8,34.96
5393,4087.0,45.3
5394,4044.7,49.92
5395,3971.8,44.12
5396,4116.0,46.86
5397,4149.6,40.05
5398,4268.8,44.88
5399,4325.0,55.88
5400,4365.0,61.45
5401,4421.0,72.13
5402,4413.7,75.97
5403,4615.0,80.24
5404,4879.8,95.14
5405,4766.8,82.74
5406,4562.2,88.8
5407,4459.5,95.52
5408,4637.3,83.63
5409,4677.5,77.2
5410,4432.4,65.05
5411,4374.9,59.9
5412,4264.3,71.04
5413,4563.2,61.48
5414,4199.0,61.19
5415,4224.2,49.42
5416,3905.4,42.35
5417,3987.9,37.31
5418,4341.0,46.7
5419,4022.8,41.7
5420,4168.2,43.35
5421,3927.6,66.83
5422,4172.5,64.73
5423,3940.2,55.57
5424,4242.2,72.95
5425,4392.2,66.06
5426,4619.1,80.62
5427,4504.1,84.61
5428,4564.1,63.19
5429,4464.7,81.86
5430,4591.9,85.47
5431,4716.2,78.07
5432,4182.3,76.85
5433,4654.3,75.13
5434,4407.7,70.75
5435,4363.9,59.17
5436,4247.0,60.27
5437,4138.3,48.13
5438,3978.0,53.26
5439,3963.1,35.93
5440,3883.2,32.82
5441,4110.8,53.46
5442,4229.9,49.65
5443,3957.5,50.3
5444,3962.8,45.03
5445,4074.6,49.94
5446,3986.0,67.95
5447,4282.5,36.73
5448,4285.7,60.21
5449,4059.3,72.87
5450,4538.5,56.6
5451,4315.0,65.8
5452,4528.2,64.2
5453,4533.1,64.2
5454,4705.6,59.68
5455,4514.7,74.8
5456,4767.0,77.91
5457,4678.8,68.95
5458,4438.7,58.81
5459,4684.7,55.71
5460,4237.1,49.03
5461,4104.8,55.94
5462,4420.5,35.34
5463,4206.6,40.37
5464,4172.3,58.77
5465,4121.6,29.37
5466,4115.2,13.84
5467,4043.1,46.12
5468,3915.9,19.32
5469,3858.7,39.77
5470,4073.8,41.37
5471,4254.4,35.9
5472,4460.6,35.68
5473,4305.4,60.52
5474,4179.8,50.67
5475,4714.3,45.5
5476,4736.9,66.48
5477,4524.6,64.37
5478,4640.9,46.63
5479,4518.2,66.75
5480,4379.2,59.34
5481,4480.8,60.02
5482,4201.3,68.56
5483,4394.9,35.87
5484,4340.4,40.31
5485,4082.6,32.44
5486,4269.1,33.89
5487,3860.1,18.33
5488,3854.4,22.94
5489,4108.2,28.73
5490,4046.0,32.08
5491,3913.6,20.99
5492,4040.2,9.27
5493,3992.2,30.69
5494,4047.1,12.66
5495,4244.2,14.57
5496,4245.6,29.45
5497,4293.6,32.73
5498,4372.5,47.09
5499,4852.4,57.59
5500,4643.2,56.22
5501,4487.5,39.91
5502,4426.7,43.24
5503,4552.9,53.01
5504,4279.6,52.02
5505,4686.0,56.03
5506,4325.6,51.62
5507,4339.0,44.59
5508,4416.7,27.89
5509,4428.5,7.8
5510,4027.5,15.76
5511,4163.3,31.99
5512,4315.4,39.53
5513,3746.8,2.39
5514,3860.3,5.21
5515,4027.7,30.13
5516,3882.1,20.25
5517,3976.9,30.35
5518,4208.2,17.66
5519,4401.6,32.24
5520,4458.9,53.08
5521,4230.0,42.57
5522,4392.0,48.58
5523,4318.0,59.78
5524,4774.3,69.65
5525,4621.9,63.91
5526,4549.5,64.21
5527,4557.1,55.02
5528,4501.8,65.08
5529,4398.1,61.03
5530,4374.8,59.05
5531,4259.1,56.51
5532,4340.2,52.17
5533,4011.6,43.06
5534,4154.8,29.06
5535,3785.8,37.73
5536,4100.6,37.53
5537,3813.7,29.68
5538,3876.7,23.93
5539,3926.1,31.77
5540,3935.5,25.99
5541,4425.0,28.07
5542,3983.9,39.99
5543,4154.8,45.19
5544,4070.8,43.75
5545,4612.3,60.89
5546,4381.7,64.57
5547,4280.2,58.13
5548,4745.6,74.65
5549,4641.1,68.92
5550,4551.2,83.02
5551,4542.8,64.84
5552,4521.4,71.44
5553,4628.8,70.0
5554,4593.3,66.35
5555,3950.9,76.58
5556,4159.3,63.94
5557,4180.8,54.67
5558,3987.1,48.38
5559,3908.0,52.02
5560,4066.1,30.95
5561,4191.9,47.07
5562,3951.6,36.37
5563,3908.5,31.75
5564,3802.6,44.55
5565,4260.0,43.92
5566,4155.5,58.4
5567,4207.6,54.7
5568,4282.5,69.3
5569,4474.2,72.1
5570,4344.0,68.87
5571,4555.5,71.13
5572,4458.6,86.75
5573,4432.7,86.46
5574,4410.4,81.25
5575,4380.8,89.91
5576,4252.4,76.26
5577,4696.1,78.74
5578,4558.2,68.15
5579,4274.7,67.66
5580,4239.0,67.95
5581,4177.9,49.16
5582,4183.4,59.79
5583,4177.3,55.25
5584,4071.0,56.31
5585,3788.3,56.08
5586,3888.0,51.04
5587,3884.4,52.09
5588,3454.6,38.33
5589,4045.4,56.52
5590,3705.4,65.74
5591,4392.3,70.03
5592,4014.7,68.88
5593,4300.7,79.13
5594,4578.6,90.71
5595,4301.9,75.64
5596,4533.2,90.87
5597,4365.9,90.61
5598,4495.0,77.54
5599,4413.3,86.96
5600,4583.0,86.25
5601,4488.1,72.77
5602,4451.1,65.12
5603,4316.0,73.19
5604,4127.0,62.97
5605,4234.3,52.82
5606,4123.4,39.3
5607,3827.2,48.3
5608,4091.3,39.98
5609,4044.3,31.21
5610,4071.5,43.84
5611,4001.8,43.41
5612,3829.8,33.89
5613,4018.1,36.47
5614,3871.8,39.99
5615,4241.9,55.51
5616,4414.2,63.17
5617,4611.0,44.3
5618,4312.9,62.45
5619,4164.8,68.61
5620,4364.1,99.53
5621,4395.2,73.37
5622,4429.0,68.88
5623,4771.8,81.52
5624,4512.6,59.91
5625,4644.9,54.08
5626,4508.9,66.9
5627,4421.0,59.85
5628,4299.8,43.22
5629,4070.6,48.85
5630,4150.8,36.71
5631,4325.7,26.6
5632,3973.3,41.2
5633,3983.0,23.03
5634,3783.6,28.73
5635,3882.7,38.98
5636,3892.6,35.67
5637,4260.9,25.45
5638,4042.0,46.05
5639,4173.5,36.63
5640,4459.1,36.65
5641,4402.2,48.48
5642,4389.1,46.05
5643,4469.2,48.5
5644,4495.2,52.52
5645,4668.2,81.18
5646,4451.0,66.9
5647,4469.8,46.48
5648,4399.6,64.32
5649,4592.4,61.68
5650,4545.8,41.15
5651,4300.9,40.83
5652,4250.9,21.58
5653,4376.9,29.94
5654,4156.9,12.79
5655,3883.4,24.74
5656,3850.0,32.11
5657,3962.5,24.72
5658,4124.1,20.71
5659,4001.5,20.0
5660,3869.1,32.49
5661,4177.6,30.74
5662,3984.4,11.15
5663,4127.0,29.9
5664,4574.6,26.97
5665,4213.3,50.01
5666,4377.1,49.9
5667,4471.0,42.93
5668,4286.0,64.38
5669,4648.2,59.1
5670,4513.0,76.86
5671,4551.4,48.65
5672,4460.7,50.92
5673,4246.0,38.52
5674,4474.0,41.29
5675,4476.6,35.52
5676,4039.4,38.64
5677,4140.8,25.23
5678,4212.7,23.17
5679,3950.9,17.78
5680,3929.5,16.98
5681,3965.4,21.67
5682,3859.7,0.0
5683,3966.2,22.46
5684,3850.6,20.02
5685,4028.0,18.88
5686,4008.3,27.18
5687,4147.8,36.09
5688,4273.7,46.15
5689,4169.8,41.79
5690,4259.7,60.45
5691,4414.7,66.94
5692,4274.4,58.11
5693,4405.5,75.07
5694,4340.3,50.03
5695,4472.5,52.38
5696,4551.0,67.2
5697,4547.5,70.56
5698,4547.4,44.39
5699,4295.8,55.36
5700,4017.8,55.79
5701,3934.2,33.54
5702,4102.5,26.3
5703,3923.6,32.48
5704,3800.4,22.23
5705,4038.1,8.92
5706,4124.4,33.81
5707,3967.0,28.0
5708,4063.3,26.26
5709,3903.5,40.43
5710,3974.2,38.48
5711,3654.7,53.39
5712,4348.7,54.64
5713,4371.4,47.44
5714,4337.2,69.72
5715,4592.5,74.57
5716,4511.5,68.65
5717,4485.3,86.07
5718,4657.6,75.83
5719,4405.1,78.43
5720,4374.1,71.77
5721,4330.7,55.24
5722,4160.1,73.5
5723,4533.1,62.1
5724,4039.6,46.73
5725,4063.9,55.97
5726,4080.1,51.28
5727,4048.6,45.35
5728,4012.2,40.08
5729,3662.3,40.52
5730,3683.6,36.55
5731,3947.8,42.17
5732,4151.1,39.31
5733,4191.3,41.54
5734,4199.2,47.6
5735,4070.9,64.0
5736,4110.4,58.79
5737,4077.2,67.97
5738,4406.3,60.54
5739,4517.2,79.24
5740,4472.5,87.45
5741,4628.5,86.89
5742,4578.1,78.26
5743,4530.4,85.33
5744,4430.6,77.06
5745,4136.3,81.19
5746,4323.2,67.88
5747,4049.8,78.77
5748,4169.4,75.03
5749,3696.6,58.34
5750,3983.1,49.93
5751,4042.8,38.9
5752,3672.8,66.64
5753,3958.4,49.35
5754,3739.3,43.02
5755,3923.9,42.0
5756,3878.4,39.22
5757,3924.1,57.71
5758,4199.3,58.4
5759,4192.5,55.56
5760,3883.8,67.98
5761,4115.1,74.78
5762,4235.4,76.9
5763,4577.9,92.91
5764,4358.6,78.82
5765,4287.7,71.42
5766,4410.3,86.91
5767,4369.6,80.55
5768,4334.4,80.35
5769,4379.3,81.56
5770,4420.9,64.09
5771,4322.7,55.45
5772,4391.9,68.32
5773,4150.7,57.89
5774,4094.3,63.67
5775,3978.8,53.64
5776,3806.7,44.93
5777,3788.6,30.63
5778,3698.9,54.96
5779,3603.0,23.52
5780,3979.6,40.69
5781,3983.7,35.28
5782,3827.1,47.82
5783,4124.2,53.42
5784,4197.2,50.09
5785,4335.1,52.61
5786,4246.3,62.27
5787,4260.2,69.58
5788,4315.8,76.14
5789,4562.0,76.98
5790,4584.0,69.54
5791,4314.1,66.18
5792,4414.5,80.93
5793,4307.0,54.06
5794,4216.8,67.05
5795,4288.7,49.93
5796,4171.7,52.09
5797,3713.4,54.95
5798,4031.3,38.76
5799,4155.8,38.75
5800,3892.3,31.76
5801,4070.0,29.96
5802,3892.5,27.22
5803,4155.4,30.43
5804,4187.4,24.13
5805,4234.5,27.6
5806,4098.8,28.84
5807,4104.6,45.67
5808,3959.5,62.35
5809,4018.7,56.86
5810,4504.2,58.77
5811,4229.2,51.19
5812,4634.0,44.17
5813,4322.4,42.49
5814,4133.8,39.24
5815,4304.2,59.82
5816,4190.9,51.14
5817,4572.5,55.89
5818,4251.1,53.87
5819,4173.7,40.51
5820,4062.3,32.29
5821,4059.9,43.16
5822,4033.4,32.03
5823,3843.4,23.89
5824,3635.9,21.33
5825,3613.6,24.84
5826,3696.8,12.9
5827,3625.3,25.18
5828,4072.4,24.16
5829,3856.4,34.13
5830,3727.5,38.58
5831,4122.1,36.15
5832,4023.3,45.0
5833,4363.4,40.89
5834,4182.2,51.68
5835,4286.0,39.08
5836,4731.8,63.17
5837,4439.4,56.08
5838,4437.3,46.62
5839,4442.9,61.53
5840,4298.2,62.09
5841,4659.3,51.36
5842,4149.7,43.51
5843,4399.6,25.18
5844,4078.3,35.23
5845,3986.3,43.6
5846,3890.5,21.62
5847,3614.3,17.78
5848,3810.1,28.13
5849,3964.5,5.41
5850,3823.7,12.48
5851,3667.8,23.39
5852,3961.8,26.31
5853,3900.4,14.08
5854,3937.3,34.75
5855,3811.3,39.71
5856,4033.0,33.37
5857,4186.9,44.23
5858,4256.3,56.72
5859,4466.1,51.95
5860,4095.1,44.87
5861,4282.5,65.73
5862,4374.8,71.0
5863,4481.2,63.02
5864,4393.5,55.93
5865,4305.7,56.6
5866,4424.7,45.32
5867,4758.6,33.42
5868,4094.0,50.38
5869,4263.4,46.9
5870,4242.5,41.55
5871,3819.0,31.87
5872,3889.1,40.07
5873,3539.7,27.84
5874,3771.3,27.77
5875,3925.5,2.15
5876,3809.9,28.39
5877,3932.7,18.33
5878,4045.3,49.99
5879,4085.5,44.81
5880,4157.8,60.77
5881,4238.6,46.69
5882,4324.7,61.45
5883,4357.9,62.51
5884,4275.9,51.46
5885,4234.1,82.8
5886,4421.1,81.19
5887,4309.7,75.36
5888,4590.8,77.34
5889,4077.9,62.87
5890,4191.6,55.85
5891,4301.4,55.22
5892,3909.8,50.1
5893,3925.0,49.71
5894,3911.0,49.46
5895,4169.4,41.95
5896,3788.1,54.64
5897,3891.2,26.66
5898,3785.3,44.86
5899,3759.1,34.17
5900,4051.1,40.03
